transaction_id,variable,value
351,list_price,1061.56
2090,list_price,1216.14
1092,list_price,1415.01
798,list_price,2091.47
11417,list_price,1555.58
354,list_price,2083.94
12510,list_price,1280.28
13375,list_price,1777.8
7228,list_price,1661.92
10933,list_price,71.49
12069,list_price,100.35
814,list_price,290.62
10264,list_price,688.63
10136,list_price,1635.3
16833,list_price,642.7
18305,list_price,1240.31
4933,list_price,1636.9
4136,list_price,1720.7
19705,list_price,1810.0
9284,list_price,2091.47
14318,list_price,1765.3
8665,list_price,100.35
9570,list_price,544.05
11272,list_price,1289.85
2619,list_price,1386.84
737,list_price,1810.0
5989,list_price,742.54
19257,list_price,748.17
6077,list_price,1842.92
2240,list_price,1036.59
19947,list_price,544.05
19815,list_price,227.88
13250,list_price,12.01
15867,list_price,1403.5
14507,list_price,360.4
11514,list_price,1415.01
6062,list_price,1073.07
12883,list_price,752.64
5573,list_price,1065.03
18170,list_price,478.16
4844,list_price,1977.36
4406,list_price,1894.19
17401,list_price,792.9
18168,list_price,590.26
14865,list_price,100.35
16167,list_price,230.91
8082,list_price,1458.17
4246,list_price,1216.14
14050,list_price,1129.13
6328,list_price,586.45
5186,list_price,1362.99
3655,list_price,1071.23
10619,list_price,1061.56
16713,list_price,1151.96
4555,list_price,1292.84
15121,list_price,478.16
13453,list_price,1842.92
1993,list_price,1274.93
9697,list_price,543.39
4949,list_price,792.9
14041,list_price,1762.96
2116,list_price,1635.3
11235,list_price,1061.56
18298,list_price,1777.8
5584,list_price,2091.47
5524,list_price,2083.94
2503,list_price,912.52
14237,standard_cost,1105.75
14987,standard_cost,101.58
10674,standard_cost,677.48
5849,standard_cost,45.26
10963,standard_cost,388.92
4178,standard_cost,1167.18
6464,standard_cost,131.92
17851,standard_cost,818.01
19273,standard_cost,612.88
13089,standard_cost,689.18
13569,standard_cost,388.72
459,standard_cost,1203.4
3472,standard_cost,407.54
19478,standard_cost,598.76
4140,standard_cost,380.74
18882,standard_cost,400.91
4967,standard_cost,
806,standard_cost,829.65
7306,standard_cost,689.18
17822,standard_cost,84.99
9710,standard_cost,74.51
1226,standard_cost,448.9
3762,standard_cost,363.25
15850,standard_cost,594.68
8364,standard_cost,290.41
18903,standard_cost,407.54
17184,standard_cost,795.1
14104,standard_cost,513.85
16756,standard_cost,363.25
1406,standard_cost,211.37
19096,standard_cost,270.3
10334,standard_cost,376.84
1123,standard_cost,829.65
351,standard_cost,733.58
2090,standard_cost,1082.36
1092,standard_cost,1259.36
798,standard_cost,388.92
11417,standard_cost,818.01
354,standard_cost,675.03
12510,standard_cost,829.51
13375,standard_cost,820.78
7228,standard_cost,1479.11
10933,standard_cost,53.62
12069,standard_cost,75.26
814,standard_cost,215.14
10264,standard_cost,612.88
10136,standard_cost,993.66
16833,standard_cost,211.37
18305,standard_cost,795.1
4933,standard_cost,44.71
4136,standard_cost,1531.42
19705,standard_cost,1610.9
9284,standard_cost,388.92
14318,standard_cost,709.48
8665,standard_cost,75.26
9570,standard_cost,376.84
11272,standard_cost,74.51
2619,standard_cost,1234.29
737,standard_cost,1610.9
5989,standard_cost,667.4
19257,standard_cost,448.9
6077,standard_cost,1105.75
2240,standard_cost,206.35
19947,standard_cost,376.84
19815,standard_cost,136.73
13250,standard_cost,7.21
15867,standard_cost,954.82
14507,standard_cost,270.3
11514,standard_cost,1259.36
6062,standard_cost,933.84
12883,standard_cost,205.36
5573,standard_cost,230.09
18170,standard_cost,298.72
4844,standard_cost,1759.85
4406,standard_cost,598.76
17401,standard_cost,594.68
18168,standard_cost,525.33
14865,standard_cost,75.26
16167,standard_cost,173.18
8082,standard_cost,874.9
4246,standard_cost,1082.36
14050,standard_cost,677.48
6328,standard_cost,521.94
5186,standard_cost,57.74
3655,standard_cost,380.74
10619,standard_cost,733.58
16713,standard_cost,649.49
4555,standard_cost,13.44
15121,standard_cost,298.72
13453,standard_cost,1105.75
1993,standard_cost,764.96
9697,standard_cost,407.54
4949,standard_cost,594.68
14041,standard_cost,950.52
2116,standard_cost,993.66
11235,standard_cost,733.58
18298,standard_cost,820.78
5584,standard_cost,388.92
5524,standard_cost,675.03
2503,standard_cost,141.4
14237,product_first_sold_date_1,1995-10-24 00:00:00.000
14987,product_first_sold_date_1,1997-02-09 00:00:00.000
10674,product_first_sold_date_1,2005-08-09 00:00:00.000
5849,product_first_sold_date_1,1993-07-15 00:00:00.000
10963,product_first_sold_date_1,1999-07-20 00:00:00.000
4178,product_first_sold_date_1,1992-10-11 00:00:00.000
6464,product_first_sold_date_1,2015-10-18 00:00:00.000
17851,product_first_sold_date_1,1991-07-10 00:00:00.000
19273,product_first_sold_date_1,1993-10-02 00:00:00.000
13089,product_first_sold_date_1,2015-08-10 00:00:00.000
13569,product_first_sold_date_1,1999-06-23 00:00:00.000
459,product_first_sold_date_1,2012-04-10 00:00:00.000
3472,product_first_sold_date_1,2016-11-22 00:00:00.000
19478,product_first_sold_date_1,2003-07-21 00:00:00.000
4140,product_first_sold_date_1,1996-04-05 00:00:00.000
18882,product_first_sold_date_1,2014-10-10 00:00:00.000
4967,product_first_sold_date_1,1899-12-31 00:00:00.000
806,product_first_sold_date_1,2011-01-10 00:00:00.000
7306,product_first_sold_date_1,2015-08-10 00:00:00.000
17822,product_first_sold_date_1,2012-06-04 00:00:00.000
9710,product_first_sold_date_1,2007-12-11 00:00:00.000
1226,product_first_sold_date_1,1991-11-10 00:00:00.000
3762,product_first_sold_date_1,2014-03-03 00:00:00.000
15850,product_first_sold_date_1,1992-10-02 00:00:00.000
8364,product_first_sold_date_1,2005-05-10 00:00:00.000
18903,product_first_sold_date_1,2006-11-10 00:00:00.000
17184,product_first_sold_date_1,2011-01-10 00:00:00.000
14104,product_first_sold_date_1,2013-09-16 00:00:00.000
16756,product_first_sold_date_1,2014-03-03 00:00:00.000
1406,product_first_sold_date_1,2002-03-22 00:00:00.000
19096,product_first_sold_date_1,2003-09-09 00:00:00.000
10334,product_first_sold_date_1,2005-10-22 00:00:00.000
1123,product_first_sold_date_1,2016-02-04 00:00:00.000
351,product_first_sold_date_1,1993-07-20 00:00:00.000
2090,product_first_sold_date_1,1995-12-19 00:00:00.000
1092,product_first_sold_date_1,2003-01-05 00:00:00.000
798,product_first_sold_date_1,2011-05-07 00:00:00.000
11417,product_first_sold_date_1,2007-08-04 00:00:00.000
354,product_first_sold_date_1,2013-09-16 00:00:00.000
12510,product_first_sold_date_1,1991-01-21 00:00:00.000
13375,product_first_sold_date_1,2011-05-07 00:00:00.000
7228,product_first_sold_date_1,2009-03-08 00:00:00.000
10933,product_first_sold_date_1,2004-09-28 00:00:00.000
12069,product_first_sold_date_1,2013-06-09 00:00:00.000
814,product_first_sold_date_1,1997-08-25 00:00:00.000
10264,product_first_sold_date_1,1993-10-02 00:00:00.000
10136,product_first_sold_date_1,2004-01-16 00:00:00.000
16833,product_first_sold_date_1,1995-12-19 00:00:00.000
18305,product_first_sold_date_1,2015-08-10 00:00:00.000
4933,product_first_sold_date_1,2010-08-20 00:00:00.000
4136,product_first_sold_date_1,2006-10-01 00:00:00.000
19705,product_first_sold_date_1,1993-04-12 00:00:00.000
9284,product_first_sold_date_1,2006-05-22 00:00:00.000
14318,product_first_sold_date_1,2003-01-05 00:00:00.000
8665,product_first_sold_date_1,1999-07-26 00:00:00.000
9570,product_first_sold_date_1,2005-10-22 00:00:00.000
11272,product_first_sold_date_1,1997-02-09 00:00:00.000
2619,product_first_sold_date_1,2003-08-05 00:00:00.000
737,product_first_sold_date_1,2008-03-19 00:00:00.000
5989,product_first_sold_date_1,1992-10-02 00:00:00.000
19257,product_first_sold_date_1,1999-07-20 00:00:00.000
6077,product_first_sold_date_1,2006-05-22 00:00:00.000
2240,product_first_sold_date_1,1991-05-06 00:00:00.000
19947,product_first_sold_date_1,2005-10-22 00:00:00.000
19815,product_first_sold_date_1,2003-02-07 00:00:00.000
13250,product_first_sold_date_1,1993-07-15 00:00:00.000
15867,product_first_sold_date_1,2016-11-14 00:00:00.000
14507,product_first_sold_date_1,2006-05-22 00:00:00.000
11514,product_first_sold_date_1,2003-09-10 00:00:00.000
6062,product_first_sold_date_1,2015-08-10 00:00:00.000
12883,product_first_sold_date_1,2015-08-02 00:00:00.000
5573,product_first_sold_date_1,1991-05-06 00:00:00.000
18170,product_first_sold_date_1,1993-06-23 00:00:00.000
4844,product_first_sold_date_1,2010-08-20 00:00:00.000
4406,product_first_sold_date_1,1991-01-21 00:00:00.000
17401,product_first_sold_date_1,1995-10-24 00:00:00.000
18168,product_first_sold_date_1,2010-11-05 00:00:00.000
14865,product_first_sold_date_1,2004-01-16 00:00:00.000
16167,product_first_sold_date_1,2006-11-10 00:00:00.000
8082,product_first_sold_date_1,2006-02-02 00:00:00.000
4246,product_first_sold_date_1,1991-08-05 00:00:00.000
14050,product_first_sold_date_1,2011-04-16 00:00:00.000
6328,product_first_sold_date_1,1991-07-10 00:00:00.000
5186,product_first_sold_date_1,1993-04-20 00:00:00.000
3655,product_first_sold_date_1,1996-04-05 00:00:00.000
10619,product_first_sold_date_1,1993-06-23 00:00:00.000
16713,product_first_sold_date_1,1999-12-04 00:00:00.000
4555,product_first_sold_date_1,2009-04-12 00:00:00.000
15121,product_first_sold_date_1,2005-10-22 00:00:00.000
13453,product_first_sold_date_1,1995-10-24 00:00:00.000
1993,product_first_sold_date_1,1996-11-09 00:00:00.000
9697,product_first_sold_date_1,2006-11-10 00:00:00.000
4949,product_first_sold_date_1,1992-10-02 00:00:00.000
14041,product_first_sold_date_1,2001-11-25 00:00:00.000
2116,product_first_sold_date_1,2013-06-09 00:00:00.000
11235,product_first_sold_date_1,1993-07-20 00:00:00.000
18298,product_first_sold_date_1,2011-05-07 00:00:00.000
5584,product_first_sold_date_1,1993-05-26 00:00:00.000
5524,product_first_sold_date_1,2004-08-07 00:00:00.000
2503,product_first_sold_date_1,2015-10-18 00:00:00.000
14237,Top_10_Products,Solex:Standard_line_High_class
14987,Top_10_Products,OHM Cycles:Standard_line_Medium_class
10674,Top_10_Products,Giant Bicycles:Standard_line_High_class
5849,Top_10_Products,WeareA2B:Standard_line_Medium_class
10963,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
4178,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
6464,Top_10_Products,WeareA2B:Standard_line_Medium_class
17851,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
19273,Top_10_Products,Norco Bicycles:Mountain_line_Low_class
13089,Top_10_Products,Norco Bicycles:Standard_line_High_class
13569,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
459,Top_10_Products,OHM Cycles:Standard_line_High_class
3472,Top_10_Products,Norco Bicycles:Road_line_Medium_class
19478,Top_10_Products,Trek Bicycles:Road_line_Medium_class
4140,Top_10_Products,Solex:Standard_line_Medium_class
18882,Top_10_Products,WeareA2B:Standard_line_Medium_class
4967,Top_10_Products,N/A:_line__class
806,Top_10_Products,Giant Bicycles:Road_line_Medium_class
7306,Top_10_Products,Norco Bicycles:Standard_line_High_class
17822,Top_10_Products,Solex:Standard_line_Medium_class
9710,Top_10_Products,Solex:Standard_line_Low_class
1226,Top_10_Products,Solex:Standard_line_High_class
3762,Top_10_Products,WeareA2B:Touring_line_Medium_class
15850,Top_10_Products,Giant Bicycles:Road_line_Medium_class
8364,Top_10_Products,Norco Bicycles:Standard_line_Low_class
18903,Top_10_Products,Norco Bicycles:Road_line_Medium_class
17184,Top_10_Products,Norco Bicycles:Road_line_Medium_class
14104,Top_10_Products,WeareA2B:Standard_line_Low_class
16756,Top_10_Products,WeareA2B:Touring_line_Medium_class
1406,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
19096,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
10334,Top_10_Products,Norco Bicycles:Road_line_Medium_class
1123,Top_10_Products,Giant Bicycles:Road_line_Medium_class
351,Top_10_Products,Solex:Standard_line_Medium_class
2090,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
1092,Top_10_Products,WeareA2B:Standard_line_Medium_class
798,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
11417,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
354,Top_10_Products,Solex:Touring_line_Medium_class
12510,Top_10_Products,OHM Cycles:Road_line_Medium_class
13375,Top_10_Products,Solex:Road_line_Medium_class
7228,Top_10_Products,Norco Bicycles:Standard_line_High_class
10933,Top_10_Products,Solex:Standard_line_Medium_class
12069,Top_10_Products,Solex:Standard_line_Medium_class
814,Top_10_Products,Trek Bicycles:Road_line_Medium_class
10264,Top_10_Products,Norco Bicycles:Mountain_line_Low_class
10136,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
16833,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
18305,Top_10_Products,Norco Bicycles:Road_line_Medium_class
4933,Top_10_Products,OHM Cycles:Standard_line_Medium_class
4136,Top_10_Products,Trek Bicycles:Road_line_Low_class
19705,Top_10_Products,OHM Cycles:Road_line_Medium_class
9284,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
14318,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
8665,Top_10_Products,Solex:Standard_line_Medium_class
9570,Top_10_Products,Norco Bicycles:Road_line_Medium_class
11272,Top_10_Products,Solex:Standard_line_Low_class
2619,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
737,Top_10_Products,OHM Cycles:Road_line_Medium_class
5989,Top_10_Products,OHM Cycles:Road_line_Medium_class
19257,Top_10_Products,Solex:Standard_line_High_class
6077,Top_10_Products,Solex:Standard_line_High_class
2240,Top_10_Products,Norco Bicycles:Road_line_Medium_class
19947,Top_10_Products,Norco Bicycles:Road_line_Medium_class
19815,Top_10_Products,OHM Cycles:Standard_line_High_class
13250,Top_10_Products,OHM Cycles:Road_line_High_class
15867,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
14507,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
11514,Top_10_Products,WeareA2B:Standard_line_Medium_class
6062,Top_10_Products,OHM Cycles:Touring_line_Low_class
12883,Top_10_Products,WeareA2B:Standard_line_Medium_class
5573,Top_10_Products,WeareA2B:Standard_line_Medium_class
18170,Top_10_Products,Solex:Standard_line_Medium_class
4844,Top_10_Products,Giant Bicycles:Standard_line_High_class
4406,Top_10_Products,Trek Bicycles:Road_line_Medium_class
17401,Top_10_Products,Giant Bicycles:Road_line_Medium_class
18168,Top_10_Products,Giant Bicycles:Road_line_Low_class
14865,Top_10_Products,Solex:Standard_line_Medium_class
16167,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
8082,Top_10_Products,OHM Cycles:Standard_line_High_class
4246,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
14050,Top_10_Products,Giant Bicycles:Standard_line_High_class
6328,Top_10_Products,Norco Bicycles:Standard_line_Medium_class
5186,Top_10_Products,WeareA2B:Touring_line_Medium_class
3655,Top_10_Products,Solex:Standard_line_Medium_class
10619,Top_10_Products,Solex:Standard_line_Medium_class
16713,Top_10_Products,Solex:Standard_line_Medium_class
4555,Top_10_Products,WeareA2B:Standard_line_Medium_class
15121,Top_10_Products,Solex:Standard_line_Medium_class
13453,Top_10_Products,Solex:Standard_line_High_class
1993,Top_10_Products,Giant Bicycles:Standard_line_High_class
9697,Top_10_Products,Norco Bicycles:Road_line_Medium_class
4949,Top_10_Products,Giant Bicycles:Road_line_Medium_class
14041,Top_10_Products,WeareA2B:Standard_line_Medium_class
2116,Top_10_Products,Giant Bicycles:Standard_line_Medium_class
11235,Top_10_Products,Solex:Standard_line_Medium_class
18298,Top_10_Products,Solex:Road_line_Medium_class
5584,Top_10_Products,Trek Bicycles:Standard_line_Medium_class
5524,Top_10_Products,Solex:Touring_line_Medium_class
2503,Top_10_Products,OHM Cycles:Standard_line_Medium_class
14237,product_margin,737.17
14987,product_margin,693.76
10674,product_margin,451.6500000000001
5849,product_margin,15.080000000000004
10963,product_margin,1702.5499999999995
4178,product_margin,144.26
6464,product_margin,43.97
17851,product_margin,737.5699999999998
19273,product_margin,75.75
13089,product_margin,459.46000000000015
13569,product_margin,110.80999999999996
459,product_margin,802.26
3472,product_margin,135.84999999999997
19478,product_margin,1295.43
4140,product_margin,690.49
18882,product_margin,827.1599999999999
4967,product_margin,1888.45
806,product_margin,709.34
7306,product_margin,459.46000000000015
17822,product_margin,356.5
9710,product_margin,1215.34
1226,product_margin,299.27
3762,product_margin,1103.43
15850,product_margin,198.22000000000003
8364,product_margin,72.59999999999997
18903,product_margin,135.84999999999997
17184,product_margin,445.2099999999999
14104,product_margin,128.45999999999992
16756,product_margin,1103.43
1406,product_margin,431.33
19096,product_margin,90.09999999999997
10334,product_margin,167.20999999999998
1123,product_margin,709.34
351,product_margin,327.9799999999999
2090,product_margin,133.7800000000002
1092,product_margin,155.6500000000001
798,product_margin,1702.5499999999995
11417,product_margin,737.5699999999998
354,product_margin,1408.91
12510,product_margin,450.77
13375,product_margin,957.02
7228,product_margin,182.81000000000017
10933,product_margin,17.869999999999997
12069,product_margin,25.08999999999999
814,product_margin,75.48000000000003
10264,product_margin,75.75
10136,product_margin,641.64
16833,product_margin,431.33
18305,product_margin,445.2099999999999
4933,product_margin,1592.19
4136,product_margin,189.28
19705,product_margin,199.0999999999999
9284,product_margin,1702.5499999999995
14318,product_margin,1055.82
8665,product_margin,25.08999999999999
9570,product_margin,167.20999999999998
11272,product_margin,1215.34
2619,product_margin,152.54999999999995
737,product_margin,199.0999999999999
5989,product_margin,75.13999999999999
19257,product_margin,299.27
6077,product_margin,737.17
2240,product_margin,830.2399999999999
19947,product_margin,167.20999999999998
19815,product_margin,91.15
13250,product_margin,4.8
15867,product_margin,448.68
14507,product_margin,90.09999999999997
11514,product_margin,155.6500000000001
6062,product_margin,139.2299999999999
12883,product_margin,547.28
5573,product_margin,834.9399999999998
18170,product_margin,179.44
4844,product_margin,217.51
4406,product_margin,1295.43
17401,product_margin,198.22000000000003
18168,product_margin,64.92999999999995
14865,product_margin,25.08999999999999
16167,product_margin,57.72999999999999
8082,product_margin,583.2700000000001
4246,product_margin,133.7800000000002
14050,product_margin,451.6500000000001
6328,product_margin,64.50999999999999
5186,product_margin,1305.25
3655,product_margin,690.49
10619,product_margin,327.9799999999999
16713,product_margin,502.47
4555,product_margin,1279.4
15121,product_margin,179.44
13453,product_margin,737.17
1993,product_margin,509.97
9697,product_margin,135.84999999999997
4949,product_margin,198.22000000000003
14041,product_margin,812.44
2116,product_margin,641.64
11235,product_margin,327.9799999999999
18298,product_margin,957.02
5584,product_margin,1702.5499999999995
5524,product_margin,1408.91
2503,product_margin,771.12
14237,product_margin_group,Medium
14987,product_margin_group,Medium
10674,product_margin_group,Low
5849,product_margin_group,Low
10963,product_margin_group,High
4178,product_margin_group,Low
6464,product_margin_group,Low
17851,product_margin_group,Medium
19273,product_margin_group,Low
13089,product_margin_group,Low
13569,product_margin_group,Low
459,product_margin_group,Medium
3472,product_margin_group,Low
19478,product_margin_group,High
4140,product_margin_group,Medium
18882,product_margin_group,Medium
4967,product_margin_group,High
806,product_margin_group,Medium
7306,product_margin_group,Low
17822,product_margin_group,Low
9710,product_margin_group,High
1226,product_margin_group,Low
3762,product_margin_group,High
15850,product_margin_group,Low
8364,product_margin_group,Low
18903,product_margin_group,Low
17184,product_margin_group,Low
14104,product_margin_group,Low
16756,product_margin_group,High
1406,product_margin_group,Low
19096,product_margin_group,Low
10334,product_margin_group,Low
1123,product_margin_group,Medium
351,product_margin_group,Low
2090,product_margin_group,Low
1092,product_margin_group,Low
798,product_margin_group,High
11417,product_margin_group,Medium
354,product_margin_group,High
12510,product_margin_group,Low
13375,product_margin_group,Medium
7228,product_margin_group,Low
10933,product_margin_group,Low
12069,product_margin_group,Low
814,product_margin_group,Low
10264,product_margin_group,Low
10136,product_margin_group,Medium
16833,product_margin_group,Low
18305,product_margin_group,Low
4933,product_margin_group,High
4136,product_margin_group,Low
19705,product_margin_group,Low
9284,product_margin_group,High
14318,product_margin_group,High
8665,product_margin_group,Low
9570,product_margin_group,Low
11272,product_margin_group,High
2619,product_margin_group,Low
737,product_margin_group,Low
5989,product_margin_group,Low
19257,product_margin_group,Low
6077,product_margin_group,Medium
2240,product_margin_group,Medium
19947,product_margin_group,Low
19815,product_margin_group,Low
13250,product_margin_group,Low
15867,product_margin_group,Low
14507,product_margin_group,Low
11514,product_margin_group,Low
6062,product_margin_group,Low
12883,product_margin_group,Medium
5573,product_margin_group,Medium
18170,product_margin_group,Low
4844,product_margin_group,Low
4406,product_margin_group,High
17401,product_margin_group,Low
18168,product_margin_group,Low
14865,product_margin_group,Low
16167,product_margin_group,Low
8082,product_margin_group,Medium
4246,product_margin_group,Low
14050,product_margin_group,Low
6328,product_margin_group,Low
5186,product_margin_group,High
3655,product_margin_group,Medium
10619,product_margin_group,Low
16713,product_margin_group,Medium
4555,product_margin_group,High
15121,product_margin_group,Low
13453,product_margin_group,Medium
1993,product_margin_group,Medium
9697,product_margin_group,Low
4949,product_margin_group,Low
14041,product_margin_group,Medium
2116,product_margin_group,Medium
11235,product_margin_group,Low
18298,product_margin_group,Medium
5584,product_margin_group,High
5524,product_margin_group,High
2503,product_margin_group,Medium
