Category,RecommendationType,ImpactedField,ImpactedValue,ResourceType,ResourceId,RecommendationLastUpdated,RecommendationId,Source,RecommendationStatusId,RecommendationStatus,CostSavingCurrency,CostSavingPA,Impact,Solution,MonthlyCostSavingPA,ResourceName,ResourceGroupId,ResourceGroupName,SubscriptionId,SubscriptionName,CostGroupId,CostGroupName,RecommendationTypeId,SourceLink,AzureRecommendationId
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM/providers/microsoft.insights/components/SmTestAppLoad",2021-05-07 00:59:56.923,51,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"SmTestAppLoad","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM","TechnicalTest-SM","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM/providers/microsoft.insights/components/SmTestAppTool",2021-05-07 00:59:56.923,52,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"SmTestAppTool","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM","TechnicalTest-SM","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM/providers/microsoft.insights/components/SqlDataWarehouseMonitor",2021-05-07 00:59:56.923,53,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"SqlDataWarehouseMonitor","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-SM","TechnicalTest-SM","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",7,"",""
"Cost","RGLocation","Location","eastus","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-YT/providers/Microsoft.KeyVault/vaults/kvyt",2021-05-07 00:59:56.923,54,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"kvyt","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/TechnicalTest-YT","TechnicalTest-YT","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",7,"",""
"Cost","RGLocation","Location","westeurope","Resource","/subscriptions/c2065e1e-6a31-4778-af36-71fe4f0ef4bc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_westeurope",2021-05-07 00:59:56.923,57,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"NetworkWatcher_westeurope","/subscriptions/c2065e1e-6a31-4778-af36-71fe4f0ef4bc/resourceGroups/NetworkWatcherRG","NetworkWatcherRG","c2065e1e-6a31-4778-af36-71fe4f0ef4bc","RK – MSDN",,"",7,"",""
"Cost","RGLocation","Location","westus","Resource","/subscriptions/c2065e1e-6a31-4778-af36-71fe4f0ef4bc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_westus",2021-05-07 00:59:56.923,58,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"NetworkWatcher_westus","/subscriptions/c2065e1e-6a31-4778-af36-71fe4f0ef4bc/resourceGroups/NetworkWatcherRG","NetworkWatcherRG","c2065e1e-6a31-4778-af36-71fe4f0ef4bc","RK – MSDN",,"",7,"",""
"Cost","RGLocation","Location","westus","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/Microsoft.Storage/storageAccounts/cs410032000bbb462a6",2021-05-07 00:59:56.923,59,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"cs410032000bbb462a6","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG","DevOpsBuildAgentsProdRG","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/RG-NSWTRANSPORT/providers/Microsoft.Compute/disks/TestVMDevLinux_OsDisk_1_62024975f8bc4535bd64afb8ec351de1",2021-05-07 00:59:56.923,60,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVMDevLinux_OsDisk_1_62024975f8bc4535bd64afb8ec351de1","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/RG-NSWTRANSPORT/providers/Microsoft.Compute/disks/TestVmLinux001_OsDisk_1_853ce99674c94b28ae62a3160da5bbbb",2021-05-07 00:59:56.923,61,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVmLinux001_OsDisk_1_853ce99674c94b28ae62a3160da5bbbb","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Compute/sshPublicKeys/MyAzureKey",2021-05-07 00:59:56.923,62,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"MyAzureKey","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Compute/virtualMachines/TestVMDevLinux",2021-05-07 00:59:56.923,63,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVMDevLinux","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Compute/virtualMachines/TestVmLinux001",2021-05-07 00:59:56.923,64,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVmLinux001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.DataFactory/factories/nswtransdev001",2021-05-07 00:59:56.923,65,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"nswtransdev001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","eastus2","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.DataLakeStore/accounts/transportnswdls001",2021-05-07 00:59:56.923,66,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"transportnswdls001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-TestVMDevLinux",2021-05-07 00:59:56.923,67,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"shutdown-computevm-TestVMDevLinux","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-TestVmLinux001",2021-05-07 00:59:56.923,68,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"shutdown-computevm-TestVmLinux001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Insights/scheduledqueryrules/AutoStop_VM_Child",2021-05-07 00:59:56.923,69,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"AutoStop_VM_Child","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Insights/scheduledqueryrules/ScheduledStartStop_Parent",2021-05-07 00:59:56.923,70,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"ScheduledStartStop_Parent","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Insights/scheduledqueryrules/SequencedStartStop_Parent",2021-05-07 00:59:56.923,71,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"SequencedStartStop_Parent","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.KeyVault/vaults/nswtransdevakv",2021-05-07 00:59:56.923,72,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"nswtransdevakv","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/networkInterfaces/testvmdevlinux852",2021-05-07 00:59:56.923,73,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"testvmdevlinux852","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/networkInterfaces/testvmlinux001100",2021-05-07 00:59:56.923,74,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"testvmlinux001100","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/networkSecurityGroups/TestVMDevLinux-nsg",2021-05-07 00:59:56.923,75,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVMDevLinux-nsg","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/networkSecurityGroups/TestVmLinux001-nsg",2021-05-07 00:59:56.923,76,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVmLinux001-nsg","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/publicIPAddresses/TestVMDevLinux-ip",2021-05-07 00:59:56.923,77,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVMDevLinux-ip","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/publicIPAddresses/TestVmLinux001-ip",2021-05-07 00:59:56.923,78,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"TestVmLinux001-ip","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Network/virtualNetworks/rg-nswtransport-vnet",2021-05-07 00:59:56.923,79,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"rg-nswtransport-vnet","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.OperationalInsights/workspaces/nswtransdevlaw001",2021-05-07 00:59:56.923,80,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"nswtransdevlaw001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","australiaeast","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Storage/storageAccounts/nswtransdevdls001",2021-05-07 00:59:56.923,81,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"nswtransdevdls001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Compute/disks/vmbackuprestore_DataDisk_0",2021-05-07 00:59:56.923,82,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore_DataDisk_0","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Compute/disks/vmbackuprestore_OsDisk_1_37fa360cd09f477d864bb842c046a37b",2021-05-07 00:59:56.923,83,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore_OsDisk_1_37fa360cd09f477d864bb842c046a37b","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Compute/virtualMachines/vmbackuprestore",2021-05-07 00:59:56.923,84,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-vmbackuprestore",2021-05-07 00:59:56.923,85,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"shutdown-computevm-vmbackuprestore","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Network/networkInterfaces/vmbackuprestore557",2021-05-07 00:59:56.923,86,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore557","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Network/networkSecurityGroups/vmbackuprestore-nsg",2021-05-07 00:59:56.923,87,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore-nsg","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Network/publicIPAddresses/vmbackuprestore-ip",2021-05-07 00:59:56.923,88,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vmbackuprestore-ip","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Network/virtualNetworks/KK-vnet",2021-05-07 00:59:56.923,89,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"KK-vnet","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.RecoveryServices/vaults/vault765",2021-05-07 00:59:56.923,90,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"vault765","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","eastus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Storage/storageAccounts/functionapp1202007171837",2021-05-07 00:59:56.923,91,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"functionapp1202007171837","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","southcentralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Web/serverFarms/SouthCentralUSPlan",2021-05-07 00:59:56.923,92,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"SouthCentralUSPlan","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","centralus","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralus",2021-05-07 00:59:56.923,93,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"NetworkWatcher_centralus","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NetworkWatcherRG","NetworkWatcherRG","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",7,"",""
"Cost","RGLocation","Location","eastus","Resource","/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/EPIC58-MGMT/providers/Microsoft.Storage/storageAccounts/sfdsklfj2342400000",2021-05-07 00:59:56.923,55,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"sfdsklfj2342400000","/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/EPIC58-MGMT","EPIC58-MGMT","bb0e5691-f47c-49ab-af30-bfe9dd28bdba","AJ - MSDN",1,"test1",7,"",""
"Cost","RGLocation","Location","eastus","Resource","/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_eastus",2021-05-07 00:59:56.923,56,"CloudMonitor",1,"Active","AUD",0,"Medium","This Resource is not in same location as the Resource Group",0,"NetworkWatcher_eastus","/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/NetworkWatcherRG","NetworkWatcherRG","bb0e5691-f47c-49ab-af30-bfe9dd28bdba","AJ - MSDN",1,"test1",7,"",""
"Cost","ASPEmptyAppServicePlan","NumberOfServices","0","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Web/serverFarms/SouthCentralUSPlan",2021-05-07 00:59:54.740,127,"CloudMonitor",1,"Active","AUD",0,"Low","App Service Plan has no App Services",0,"SouthCentralUSPlan","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK","KK","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",10,"",""
"Cost","ASPEmptyAppServicePlan","NumberOfServices","0","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/serverFarms/ASP-TestJeffreyUng-a3e6",2021-05-07 00:59:54.740,128,"CloudMonitor",1,"Active","AUD",0,"Low","App Service Plan has no App Services",0,"ASP-TestJeffreyUng-a3e6","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",10,"",""
"Cost","ASPEmptyAppServicePlan","NumberOfServices","0","Resource","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Web/serverFarms/ASP-NSWTransport-b250",2021-05-07 00:59:54.740,130,"CloudMonitor",1,"Active","AUD",0,"Low","App Service Plan has no App Services",0,"ASP-NSWTransport-b250","/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport","NSWTransport","ed42b78a-dad6-4e14-89b9-e88191618c37","KK - MSDN",,"",10,"",""
"Cost","DatabricksClusterNotAutoTerminated","Cluster","microsoft.databricks/workspaces","Resource","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation/providers/Microsoft.Databricks/workspaces/datafoundation-databricks-01",2021-05-07 00:59:56.213,1,"CloudMonitor",1,"Active","AUD",11.25542109859199,"Medium","Databricks Cluster not set to Auto-Terminate",0.93795175821599919,"datafoundation-databricks-01","/subscriptions/734d4013-00e7-4561-8e04-2121d8d5a702/resourceGroups/datadriven-rg-dev-datafoundation","datadriven-rg-dev-datafoundation","734d4013-00e7-4561-8e04-2121d8d5a702","DEV - 001 - MPN",,"",13,"",""
"Cost","Geolocalized Storage Accounts","Replication","Standard_RAGRS","Resource","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport/providers/Microsoft.Storage/storageAccounts/nswtransdevdls001",2021-05-07 00:59:57.090,94,"CloudMonitor",1,"Active","AUD",0.0071088285840000005,"Low","Storage account not set to LRS",0.000592402382,"nswtransdevdls001","/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/rg-nswtransport","rg-nswtransport","d3e17d2e-fa87-4e79-933d-b3159bde6586","CP - MSDN",,"",1,"",""
