ID,Date,Name,Review,Sentiment,Rating
7,2019-12-16 00:00:00.000,"Meredith S.","This was my favorite place to eat in Amsterdam! It seems like they were mostly locals here and not a lot of tourists. It's a giant food hall with a bunch of stalls all around and bars in the center. We went in the evening time and it was absolutely packed but we didn't mind. It was fun to be able to try a bunch of different things. We ended up at the gin and tonic bar which had over a dozen different gin and tonic varieties!",5,"Best"
7,2017-07-20 00:00:00.000,"Yvette M.","Nice change of pace. Went there with a group of 6. Everyone was able to get exactly what they were in the mood for. Wide variety of food and drink. Definitely on the docket the next time we are in Amsterdam.",5,"Best"
7,2019-11-29 00:00:00.000,"Blake C.","Foodhallen was really cool! It is full of different kinds of food for any and all the cravings you may have. I think I did about 3 laps before even deciding what to get to eat. It was overwhelming with how many choices there were.It was extremely hot in the hall with all the vendors cooking and just the amount of people in the area. It was really crowded and loud but the food was amazing.All I can say is good luck picking a place to eat because it's hard to choose just one!",5,"Best"
7,2020-11-01 00:00:00.000,"Sandra H.","Super cool place with lots of restaurants and food options! As Amsterdam Photographer I always recommend this place to clients at then end of my Amsterdam Photoshoot + Tour!",5,"Best"
7,2018-10-01 00:00:00.000,"Van B.","[VARIETY] now it is nearly a year ago when we ate at the foodhallen BUT I remember all & we are about to be there again soonish so I will update if necessary!You can order from a big variety of different places offering different dishes. Most of them are ""small"" portions. As we wanted to share & try as much as possible the portions are great. My partner mostly ordered something vegan|vegetarian for me and something meaty for him.Everything tasted really fresh & special. Quality 100%",5,"Best"
7,2018-04-16 00:00:00.000,"LaToya E.","This place is fantastic!! We have a few places like this back home in the states that i enjoy so i was really excited when i came across the reviews online. I cant say much about the neighborhood that its in since we only came over for foodhallen and didnt spend much time walking around outside. I really enjoyed the variety of food vendors, we ordered from maybe 6-8 stalls between the four of us and none of us was dissatisfied with our selections. We also go drinks from the center bar and service was really friendly as it was everywhere we went in the city. I do wish the upstairs was open as seating filled quickly and we had to make multiple rounds of the space and ask someone to share a table before we found a place to sit. Overall i am happy with our choice to eat here and to try as many places as i could.",5,"Best"
7,2019-04-05 00:00:00.000,"Alysia W.","If you have a large group or want a lively spot to hangout then De Foodhallen is for you! They have several pop-up restaurants that offer every type of cuisine imaginable plus a large bar in the middle. There is plenty of seating but it gets packed very quickly since it's such a fun environment with live entertainment. When we went it was a young male singer that sounded very similar to John Legend which was great. What I loved about this place is the opportunity to try different types of food all at once. We had Indian food, barbecue, bitterballen, beef cheek stew, fresh smoothies and dessert tartes. Everything was equally delicious and it was nice to try things I've never had before. If there was more time I would have happily returned to check out other options.",5,"Best"
7,2019-12-22 00:00:00.000,"John C.","If you can't find a place to eat here, there's something wrong with you.  Everything was amazing.  I had a burger from butcher, tried a pita from Pita.  Had some curry.  All of it was extremely tasty.",5,"Best"
7,2019-10-02 00:00:00.000,"Shelby A.","What an awesome experience. Lots of different cuisine to choose from. The sushi spot was UH-MAZING. There were also these balls (I forget the name) with a sauce from a traditional spot and they were delicious, as well. We sat at the middle bar to enjoy our food. The ramen was also on our menu and we weren't disappointed. Would have loved to spend more time here! Bring your appetite!",5,"Best"
4,2019-06-13 00:00:00.000,"Shay H.","Loved this restaurant! It's a real gem in Amsterdam. The decor indoors was very sweet and unique- filled with pictures of mothers. Food was delicious as well, and the portions were very generous. It reminded me a lot of home, both in the atmosphere and the comfort food.",5,"Best"
4,2018-04-30 00:00:00.000,"Greg T.","This place was amazing! We had the beef stew with onions, green pea soup and the stampot. They were ALL 5-stars with great flavor and love put into each one. The meatball was soft and flavorful and the sausage was also a bit airy, not so dense like others. This place books up fast! (right now they have reservations a month out). If you're a couple of people with no reservations, pop in to see if they had a cancellation. That's how we got it and well worth it!",5,"Best"
4,2019-04-06 00:00:00.000,"Jamie B.","My last night in town and I wanted one last traditional Dutch meal. Everyone was very warm and friendly. So glad that I found this place. The place was full and I was unable to get a reservation, but I still took a chance and lucky for me they squeezed me in. Another Yelp winner!",5,"Best"
4,2020-08-29 00:00:00.000,"Jennifer S.","I dined at Moeders a few years ago.  It's a very cute restaurant with many photos of mothers on the walls. The menu consists of Dutch dishes and my friend and I enjoyed the authentic Dutch meal. Our server was friendly and we enjoyed our meal. I recommend Moeders!",5,"Best"
4,2019-02-13 00:00:00.000,"Serene E.","This is definitely a Dutch experience!  Four of us came on a chilly night out and got an adorable table inside the warm and inviting restaurant. They served us wine while we waited for our table. We ordered two of the Dutch meals for two, which is a little bit of everything Dutch. I mean you leave in a food coma, but it's so worth it. The waiters are so friendly and you feel like you are in your mother's home kitchen.  The place is covered in photos of moms!",5,"Best"
4,2020-01-06 00:00:00.000,"Jason V.","Robust, hearty, homestyle Dutch cuisine, served under the watchful gazes of a thousand portraits of beloved mothers of owners, staff and customers alike. The room positively bedazzled with photos, trinkeys and kitschy decor that gives the place the feel of Sunday dinner at Nana's. A truly unique experience in a city full of wonders. Highly recommended.",5,"Best"
4,2019-12-19 00:00:00.000,"B S.","There are so many great Dutch restaurants in Amsterdam but Moeders stand out as the best I've had so far. Warm and cozy atmosphere with thousands of pictures of Moeders (Mother's) on the he wall. You definitely should try this great little place. Well worth it!!",5,"Best"
4,2019-01-07 00:00:00.000,"Wendy K.","The setting of this restaurant is so cute- none of the dishes match, you're surrounded by pictures and it feels very homey.This is traditional Dutch food and feels as if I'm back at home eating my mom's home cooked dinner. The service here is impeccable.The food, oh my gosh. I couldn't stop eating even after I was uncomfortably full. Do not come to Amsterdam without trying this darling place.",5,"Best"
4,2018-09-08 00:00:00.000,"Jackie G.","We made a reservation on their website about a month in advance, but when we arrived there was a sign on the door saying they no longer accept reservations. Odd, but no matter because we were promptly seated outside regardless.Excellent food. We ordered the Stamppot and the Suddervlees. The Stamppot dish was made with mashed potatoes and sauerkraut, gravy, and accompanied by a meatball, bacon, and sausage. Very delicious 5/5. It was a lot to eat and we couldn't finish it all. The Suddervlees was a fantastic beef stew served with potatoes and red cabbage. It was delicious 4.5/5, but unfortunately we did not start putting the potatoes/cabbage into the stew until halfway through. It was even more delicious once we put the potatoes/cabbage in because they soak up the yummy juices.",5,"Best"
4,2019-09-29 00:00:00.000,"Herman K.","Freaking amazing, the hostess made the most wonderful suggestion. Camille and the staff were charming and I will say it was like eating at your favorite aunts house.  Awesome food with great portions.  Again, listen to Camille, she will tell you mix it up.  Even the applesauce made this a culinary treat.  Wait til you get to deserts.  Apple pie to die(for).   High ratings!",5,"Best"
4,2019-04-02 00:00:00.000,"Leigh P.","The highlight meal for our time in Amsterdam. We ordered the traditional Dutch meal and were very satisfied. The service was quick, warm and attentive. We didn't have reservations but it seemed they reserved a few tables for walk ins. We got there early and had a wonderful small table at the front. Really enjoyed the meal and highly recommend!",5,"Best"
4,2019-06-11 00:00:00.000,"Brooke S.","Best place for traditional Dutch food! We got the stew with mashed potatoes and cabbage. Everything was so delicious! The stew was melt in your mouth. I also got the Moeders coffee which came with little cookies on top. Everything was amazing and fun/eclectic atmosphere. Definitely recommend to anyone looking for a traditional Dutch meal.",5,"Best"
4,2016-09-12 00:00:00.000,"Barbie S.","True Dutch food in a room full of framed photos of mothers (mums, mommies, moms, ma's) from around the world. It was fun just looking around at all the different women who are or were mothers. The food is very seasoned, rich Dutch food. I'm glad we had a reservation because the place was packed.PROS: Stampot            Mother's photos             Miss Pumpkin Salad            Pea and ham soup",5,"Best"
4,2018-12-01 00:00:00.000,"Dee K.","I had tried repeatedly to make reservations from the states prior to our arrival with no such luck. Walked in around 6:30 on a Friday night and scored the last empty table. Line formed immediately after us. Service was amazing- friendly and attentive. Loved the ode to mothers everywhere adorning their walls. We each got the rice dish (sampler) for two which included a sampling of all the traditional offerings. It was delicious!!",5,"Best"
4,2020-02-16 00:00:00.000,"Gary L.","Great local hangout. Very ""Amsterdam""!  The food is authentic as is the interior decor.  This place has a story to tell and you won't forget the experience.",5,"Best"
4,2018-12-09 00:00:00.000,"Tim J.","Molders is Dutch for Mothers. People were encouraged over the years to bring in pictures of the years of their moms. You see all over pics of peoples moms. Pictures give it that home-like feel. The food here was awesome. I recommend trying everything. And leave room for dessert. You won't be disappointed.",5,"Best"
4,2018-11-05 00:00:00.000,"Franco C.","Small. Quaint restaurant.  Very busy. No reservations.  Worth the wait. Great onion soup. Heat stew with red cabbage, potatoes both roasted and bolied a chunky apple sauce to go with the bacon and sausage. Excellent meal. Also ribs are on the menu.",5,"Best"
4,2016-11-02 00:00:00.000,"Bethany W.","Want to try true Dutch food?  Then this is the place to be!  Moders means Mothers in Dutch, and there are pictures all over the walls of Moms from all over the globe.  You can send them a picture of a Mom, and they will try to put it somewhere.I had the Hotchpotch which was mashed potatoes (and the waitress recommended it with sauerkraut, yup, good!), sausage, bacon and a delicious meatball.   He had the Suddervlees, which was braised beef, potatoes and red cabbage.  We shared both dishes and thoroughly enjoyed them!  Comfort Food!!!Beyond the food, it's a true, local Dutch establishment.  You really have to try traditional Dutch cuisine while in the Netherlands.  In Amsterdam, this place is a gem.  We were lucky to have been able to be seated without any reservations.  However, it was packed, so reservations are definitely recommended.",5,"Best"
4,2013-08-24 00:00:00.000,"Shelby W.","My boyfriend and I wanted to try some Dutch food and get a real feel for Amsterdam. We took the Metro to have dinner here and it was packed both inside and on the patio! The wait time for 2 people would have been an hour. No worries.. We'll try again tomorrow night and now we know to make a reservation.We went back the next night and got the spinach potatoes with sausage and bacon. It came with a delicious and large salad as well as a dessert for 15 euros. The food was amazing! The plates of food may not look that large, but those potatoes sure do full you up! We weren't able to finish all of ours.The service was friendly, great prices, and good beer on tap. Definitely recommend! Best dinner I ate during my 5 days in Amsterdam! ****Don't forget to make your reservation!!!!!*****",5,"Best"
4,2019-09-07 00:00:00.000,"Athena C.","See why the hype is all about, this is a down to earth authentic feel to the restaurant. Food tasted straight from Mama's kitchen.",5,"Best"
4,2018-07-15 00:00:00.000,"Benjamin H.","Yum. Good Dutch food. We got the mix of everything for two people. They are very accommodating with seating. If you don't have a reservation, you can wait outside by the canal and have drinks til your table is ready. Just a short walk to Jordaan. It was perfect for my last dinner in Amsterdam.",5,"Best"
4,2018-10-06 00:00:00.000,"Vicki L.","This was an EXCELLENT dining experience! The food, wine and service were all insanely representative of the cultural melting pot that is Amsterdam.  Our service staff was attentive, fun and made the experience even more enjoyable. We had a server, very nice and friendly young lady originally from Iran, even we exchanged with emails. After our meal she brought a bottle of something similar to German  ""Jagermeister"",but it was a much better.Looking forward to visiting again on our next trip to Holland!",5,"Best"
5,2019-11-12 00:00:00.000,"Zaid N.","Authentic Indonesian cuisine and really nice rice tables for dinner. Made a reservation for a Tuesday evening for two and when we got there, we were seated right away. Took a little time to get our orders but we placed whatever was on the second page and it was epic. Great experience, good food throughout and delicious tastes. I would recommend this spot for a group or a date - both are fun outings - enjoy!",5,"Best"
5,2019-11-13 00:00:00.000,"Katherine D.","This is one of the best meals I've ever had. It was a thrill to try Indonesian food for the first time. We had the skewer samplers and enjoyed the lamb and beef the most. They were full of flavor. The chicken was also good, but we preferred the other meats more. We also ordered the sampler platter with noodles instead of rice. It was delicious. Some parts were spicy, some had more earthy flavors, but even the cucumbers were great. They also had a good wine selection. Next time, we will try the tasting menu!",5,"Best"
5,2018-01-06 00:00:00.000,"Maria P.","We wanted to try Indonesian cuisine while we were in Amsterdam since we've heard some pretty great things about it.  Sampurna was a convenient walk away from our hotel and they were open pretty late while everything seemed to be closed or was closing.  It's easy to find as they are located right next to the Bloemenmarkt (floating flower market).  We walked into the restaurant and were greeted & seated right away.  The restaurant was pretty empty and we had the section all to ourself, perfect!It was my first time trying Indonesian food and I was quite amused that a lot of the menu items were familiar terms used in Filipino languages.  Now, I told my husband that I wasn't that hungry, but somehow he managed to order the Rijtafel which is a whole spread of food that took up the entire table.  I definitely gave him ""the look"" but hey we were on our honeymoon and the food came out rather quickly.  Not to mention the prices were affordable for the amount of food that we got (A LOT), even in such a touristy area.  Everything was laid out so nicely and perfectly organized in several small, shared plates.  We had a sampling of a number of dishes and our meal came with little sauces/spices which I wanted to try out first. The first thing that I tried was out of this world spicy (It smelled similar to something used in Filipino cuisine & I am not a big fan of spicy food).  I wanted to cry, but my husband had a good laugh!  It's hilarious now that I can look back on it, but it wasn't at the time.  I learned after that to stick to the more milder flavored dishes which were oh so tasty.  Overall, good meal & I would recommend it if you're looking to try Indonesian cuisine and want to have the rice table experience (Rijtafel).  Just be prepared for the spiciness.  I was not, Lol.",5,"Best"
5,2021-07-28 00:00:00.000,"Meetu M.","Very good food and introduction to Indonesian food.  Highly recommend this restaurant. Overall great dining experience!",5,"Best"
5,2019-11-12 00:00:00.000,"Zaid N.","Authentic Indonesian cuisine and really nice rice tables for dinner. Made a reservation for a Tuesday evening for two and when we got there, we were seated right away. Took a little time to get our orders but we placed whatever was on the second page and it was epic. Great experience, good food throughout and delicious tastes. I would recommend this spot for a group or a date - both are fun outings - enjoy!",5,"Best"
5,2019-11-13 00:00:00.000,"Katherine D.","This is one of the best meals I've ever had. It was a thrill to try Indonesian food for the first time. We had the skewer samplers and enjoyed the lamb and beef the most. They were full of flavor. The chicken was also good, but we preferred the other meats more. We also ordered the sampler platter with noodles instead of rice. It was delicious. Some parts were spicy, some had more earthy flavors, but even the cucumbers were great. They also had a good wine selection. Next time, we will try the tasting menu!",5,"Best"
5,2018-01-06 00:00:00.000,"Maria P.","We wanted to try Indonesian cuisine while we were in Amsterdam since we've heard some pretty great things about it.  Sampurna was a convenient walk away from our hotel and they were open pretty late while everything seemed to be closed or was closing.  It's easy to find as they are located right next to the Bloemenmarkt (floating flower market).  We walked into the restaurant and were greeted & seated right away.  The restaurant was pretty empty and we had the section all to ourself, perfect!It was my first time trying Indonesian food and I was quite amused that a lot of the menu items were familiar terms used in Filipino languages.  Now, I told my husband that I wasn't that hungry, but somehow he managed to order the Rijtafel which is a whole spread of food that took up the entire table.  I definitely gave him ""the look"" but hey we were on our honeymoon and the food came out rather quickly.  Not to mention the prices were affordable for the amount of food that we got (A LOT), even in such a touristy area.  Everything was laid out so nicely and perfectly organized in several small, shared plates.  We had a sampling of a number of dishes and our meal came with little sauces/spices which I wanted to try out first. The first thing that I tried was out of this world spicy (It smelled similar to something used in Filipino cuisine & I am not a big fan of spicy food).  I wanted to cry, but my husband had a good laugh!  It's hilarious now that I can look back on it, but it wasn't at the time.  I learned after that to stick to the more milder flavored dishes which were oh so tasty.  Overall, good meal & I would recommend it if you're looking to try Indonesian cuisine and want to have the rice table experience (Rijtafel).  Just be prepared for the spiciness.  I was not, Lol.",5,"Best"
5,2021-07-28 00:00:00.000,"Meetu M.","Very good food and introduction to Indonesian food.  Highly recommend this restaurant. Overall great dining experience!",5,"Best"
5,2019-11-12 00:00:00.000,"Lei G.","Thoroughly enjoyed my lunch at Sampurna! It's located near the floating flower market but doesn't come across as stop for tourists. I'd been trying to get in more Indonesian meals while in Amsterdam. I do not know the names of any of my dishes, other than my ginger honey tea. The taste of the food was even better than the photos. The starter was tasty & delicate. The entree had two different types of veggies and the chicken was full of spices and the rice was done perfectly. The dessert was the cherry on top - it was coconut milk, green tapioca, much softer than typical tapioca with fresh sliced jackfruit. It'll be a dessert I'll be on the lookout for in the future!",5,"Best"
5,2019-10-25 00:00:00.000,"Sabrina S.","This was my first time having a full Indonesian meal and it did not disappoint.  I really liked the appetizers that were included.  Food was fresh, delicious, and boldly flavored.  We were able to get in without a reservation without any issue, which I appreciated considering how packed the place was when we arrived.  I cannot really think of anything I didn't like, so 5 stars it is!",5,"Best"
5,2019-09-21 00:00:00.000,"Akriti M.","While going through the recommendations for Indonesian cuisine, we came across this highly rated place and thought of giving it a try. Ordering the rice table was our obvious choice after seeking suggestions from the server and also since we could see it on each table! Its hard to describe in words the happiness you feel when they bring that huge and meticulously well laid out platter to your table ( only a true food lover can relate to the butterflies I had in my tummy that time ;)). Each and every item was delicious and the spices were perfect to our taste.The location, ambience, service and specially the food makes this a go-to place if anyone is in mood for engaging themselves in a gastronomical experience.The only flipside that comes to my mind is the price. Only if it was a bit lighter on our pocket, it would have been a true value for money!",5,"Best"
5,2019-08-12 00:00:00.000,"Matthew L.","Our group of 7 made it out here and ordered a few of the pre-fix menu items, which all seemed to be based on level of spiciness and what it contained (chicken, beef, seafood). We ordered 7 portions and this was more than enough food. There must have been about 12-14 small dishes per order and the courses ranged from 29 - 35 euros.This all came with rice, and the Items included beef skewers, pork skewers, cod in a spicy chile sauce, vegetable curry soup, beef stew, pork flakes, roasted walnuts w/ bacon, tofu curry, and a bunch of other items that I can't even recall. The food was pretty spicy and really flavorful, bordering on too much flavor and salt. You'll definitely need to cut it down by eating it with plenty of rice, I don't think I could have had too much of any item without mixing it with the rice.It's a really beautiful restaurant, and I would be all about taking a date here. Service was also efficient, because jeez, the number of plates was bonkers! There were some issues initially with the waiter saying they didn't allow more than 2 of the pre-fix courses to be ordered per group/table, which we all found odd. The manager than came over and overruled the waiter o_O.",5,"Best"
5,2019-07-29 00:00:00.000,"Mimi N.","While reminiscing over my Europe trip pictures, stumbled across some delicious food pictures and I knew I had to help spread the word on this awesome place. Located near the Flower Market, this cute little restaurant serves one of the besttttt Indonesian food I have ever had (in comparison to the places in the States).Once you enter, the atmosphere is quite nice. From the soft candle lights to the dimly lit interior, this place is ideal for dates or small group get together for its intimate feel. With an upscale fanciness, do expect prices per person to be at least $30+ (USD) if you plan on doing the set courses.For my group of 4, we ordered 2 different sets that came with a variety of dishes. In total, we must have received around 24 tapa like style dishes and man......FOOD COMA ALLLLLL DAY.Each dish was stellar. From the execution of the various meats (lamb/beef/chicken/pork/goat) to the combination of veggies + spices....all the dishes were spot on and I couldn't find one dish that I didn't like.Service is pretty decent. If your table seems to be water guzzlers, simply ask for a pitcher since the waiters don't swing by too often. With drinks included, it came to be around $40/person (USD)......A bit pricey for dinner but super worth it for the experience of ""rice tables"" when visiting Amsterdam.",5,"Best"
5,2019-11-23 00:00:00.000,"Manny D.","Our first dinner in Amsterdam (late November 2019), was recommended by the check in person of our Hotel (NH Collection - Flower Market) and was truly amazed by the food! Be sure to make a reservation though.",5,"Best"
5,2018-02-27 00:00:00.000,"Matt L.","Indonesian food is so tasty and flavorful and this is authentic. Spend the money for a tasting menu for two, priced between 27 and 30 Euros per person. It's a lot of food but not too much and the selections are great. We made reservations through Open Table and still had to wait 30 minutes. The place was packed on a Saturday night at 7:30. A host/waiter saw my down turned face as we waited in the cramped space and brought over shrimp crackers and gave me a free beer. That's service. The amount of food coming from the kitchen is amazing. Watching the staff as we waited was like seeing the ballet on stage. By the time we got to our table we knew what we wanted, put in our order and it started arriving about 10 minutes later. Spicy and marinated chicken dishes, beef satay and a beef stew, vegetable dishes in coconut sauce, tofu dish in spicy peanut sauce. Really tasty, would go again.",5,"Best"
5,2018-07-24 00:00:00.000,"Travis C.","A fantastic Indonesian restaurant in downtown Amsterdam. I had visited Indonesia a couple weeks before coming here, and I was pleasantly surprised to find that the cuisine had not been overtly changed to appeal to Western tastes. We got one of the rice tables, which provided a great overview of Indonesian cuisine for my dinning companion who had not been there. The strongest dishes were the shrimp, the tempeh and the chicken in coconut sauce. The skewers left a bit to be desired. They also have Bintang beer, which is the iconic beer of Indonesia. Well priced and good service. Reservations recommended.",5,"Best"
5,2019-01-06 00:00:00.000,"Joe M.","Great food - really tasty and the platter size was perfect. In a really really good location, it's impressive that it wasn't really that crowded. Was a perfect cozy relief from a busy day.",5,"Best"
5,2019-07-01 00:00:00.000,"Raquel B.","This was my first time having Indonesian food! Loved it. They didn't have a completely vegan option so we ordered Vegetarian. Flavors were delightful.",5,"Best"
5,2019-12-16 00:00:00.000,"courtney o.","I have been to Amsterdam three times and every time I visit I make it a point to eat here. The food is amazing. We have tried so many things on the menu and they are all fabulous. The rice table is enough for two people and very delicious. This restaurant is one of the best Indonesian cuisine I have ever had. Can't wait to return.",5,"Best"
5,2017-04-19 00:00:00.000,"Steve F.","Quant little Indonesian restaurant near the flower market.  Great location near from almost anywhere in the city center. We had tried Rijsttafel at another place, and wanted to try it again. This was just as good.  The atmosphere is subdued and the tables all have candles.  They place the veggie crisps on each table so that you have something to munch on when you arrive.  Beat to make a reservation as we saw many people turned away throughout our meal, and this was on a Wednesday night. We each had a glass of the house wine, mine was from Spain, my wife's from Italy.  Both pretty good. We got the Celebe rijstafell, and they price it as per person with a minimum of 2.  The food was good, tasty, and more than enough to fill us up.  One item was way too spicy for me.  Service is pleasant, but sometimes it took a while for hen to check back with us.  A little more frequency with walking by would have been nice to refresh our drinks.  They were really busy, and could probably use another waiter.  But they were all very nice.  The small room can get noisy, but that seems typical of the small size restaurants in Amsterdam.  We would go back.",5,"Best"
5,2018-12-31 00:00:00.000,"Nisha T.","Right next to the flower market. This place is amazing. Best Indonesian food I have had. The variety of tastes you experience is worth the price. You have to get one of the Rice tables, which is an assortment of curries, meat, veggies, etc.",5,"Best"
5,2016-10-09 00:00:00.000,"Nancy L.","Excellent food.  Ordered rice table and the fish dish.  Very authentic.  I eat Indonesian food all the time.Only complaint is they want to charge me the price of another hot tea 3 euros to get more hot water.  Never heard of this before.  I'm a world traveler, and this was the first.  I can't blame the server but I'm writing in the hope the owner is reading this review.",5,"Best"
5,2019-09-07 00:00:00.000,"G T.","Tasty food and lovely restaurant. The service was excellent. Highly recommend the rice table for small portions of several dishes to get some Indo tasting",5,"Best"
1,2022-04-10 00:00:00.000,"Cindy C.","Our server was great!! Food was delicious. Very tiny restaurant in amsterdam super cozy. The 3 course special was good!",5,"Best"
1,2022-04-01 00:00:00.000,"Jack C.","Dear Craig,What a gem! If you're looking for an authentic meal from Amsterdam this is the place to go.  You better be hungry too because the portions are large.We started with soup.  The Tomato soup was great, not creamy which is the way I like it.  After trying the split Pea soup, there is no question.  You've got to get the split pea soup.  Flavors were string and delicious. The soup comes with a strange yet tasty bread, deli meat and spicy mustard The cheese fondue had a beer flavor to it that was unique. Must try.  For the main meal we had sausage and sauerkraut.  The sauerkraut was mixed with potato...I think and was amazing. I would like to go back and try the meatball instead of the sausage next time.  The sausage was a link and not my favorite.The staff was so kind and inviting.Jack",5,"Best"
1,2022-04-13 00:00:00.000,"Mia L.","The Pantry was the last meal we had in Amsterdam and it was the best! The service was great, the food was delicious, and the beer was fantastic. The interior was beautiful.",5,"Best"
1,2022-04-11 00:00:00.000,"Briana B.","Amazing experience! We didn't have a reservation but the host was extremely nice and squeezed us in. Food was delicious and service was perfect!",5,"Best"
1,2022-04-15 00:00:00.000,"Kathleen F.","What an unexpected treat! We wanted traditional Dutch food and the pantry was just that. What was even better was the cheerful, fun, super easy-going staff. These folks were fabulous!",5,"Best"
1,2022-03-16 00:00:00.000,"Adi A.","We came here esecially and it was really nice (:Good dutch food, good vibe and the owner is super sweet",5,"Best"
1,2021-09-16 00:00:00.000,"Ruben G.","We had split pea soup (and a few other things) and it was the best soup we've ever had. So good. The other food was great as well. They brew their own beer and it was excellent as well. Service was very nice. Multilingual menus as well.",5,"Best"
1,2022-03-31 00:00:00.000,"Stephen T.","What an amazing dining experience we had. Very traditional Dutch food with vegetarian options. The menu comes in many languages and the service was outstanding! Warm comfort food in a cozy space. Highly recommended.",5,"Best"
1,2020-01-24 00:00:00.000,"Beau F.","Wow, this place is just so real and authentic. Really great Dutch food, felt like I was eating at my Dutch grandmother's house. As K and I were here on a chilly winter night, this was perfect! Here's what we got:Cold starter: combination of 3 Dutch sausages. These were great, real local sausages. Yum.Combination of hutspot, boerenkoolstamppot and zuurkoolstamppot (served with a smoked sausage or a meatball): oh god, this was just amazing. Just get it. It's rich, complex, and crazy filling. I could eat my weight in this dish.Savoury beef and onion stew(with red cabbage and mashed potatoes): k loves stews. She's Irish. As stews go, this was great, but you gotta dig on stew. Super authentic and tasty if this is your deal, so can't knock it.I loved the staff here, too. So nice. I'd come back here in a heartbeat. They are busy so I'd recommend calling ahead for a reservation!",5,"Best"
1,2021-08-20 00:00:00.000,"Pete M.","I ate the beef and onion stew with red cabbage and mashed potatoes. My boyfriend had the ""oven dish"" (like a cauliflower, cheese, potatoes and beef hot plate). Our appetizer was bitterballen. Our total ticket price was 45 dollars. The menue was available in like 8 languages. The staff was friendly. The food was perfect for the price.",5,"Best"
1,2018-07-02 00:00:00.000,"Tim X.","I was visiting Amsterdam for a few days with family and we were looking for quality, traditional Dutch food. I'm so glad we found the Pantry. The first night we came, they were fully booked, so we made a reservation for the following evening. Definitely make a rezzo if you're going for weekend dinner!We ordered all the classics: the shrimp croquettes, split pea soup, Dutch sausages combo with bread, and the sausage with 3 types of mashed potatoes. Everything was delicious and well prepared. A few of the Dutch sausages were unique tasting--I think one was liver? And the shrimp croquettes were on the smaller side, but that's nitpicking. We also ordered the seabass fillet, which was good, but not quite on the same level as the other dishes. Maybe should have gone for the Dutch steak instead.The atmosphere is very cozy inside, tables are quite close together but not uncomfortable. Service is very friendly, all the waiters speak English and provide English menus. Customers appeared to be a good mix of locals and tourists, so you know it's not a tourist trap!Would definitely recommend this place for dinner to anyone visiting Amsterdam looking for authentic Dutch food.",5,"Best"
1,2019-09-28 00:00:00.000,"Steve F.","The host, Bas is just amazing!! Friendly, efficient, and in perpetual motion.  Whatever the owner pays him is not enough.          And the food? Just sensational.  Traditional Dutch comfort food - sausages, mashed potatoes, the most delicious red cabbage prepared with wine and brown sugar.  WOW!!      If you are looking for authentic Dutch food in Amsterdam, The Pantry is the place!!",5,"Best"
1,2018-07-29 00:00:00.000,"Lilian K.","I love the people who run this restaurant; the place is decorated very nicely and is a bit small so remember to make a reservation if you plan on coming during peak dinner times.For us, we arrived around 5:30 and the woman gladly took us in even without a reservation. She was so friendly and energetic! The man serving us as well was kind enough to explain what items were on the dish since we clearly were tourists who were trying a traditional Dutch meal for the first time.I ordered the combination plate with a meatball (3 types of mash with sauerkraut, kale, and a blend of beef/carrot/onion). All three mashes were so so good. The meat ball was also delicious as well.I'm glad to have had a nice setting sit down meal with food that I can trust to be traditional.",5,"Best"
1,2018-06-26 00:00:00.000,"Dan A.","We were visiting Amsterdam and wanted to have an authentic Dutch dinner.  The Pantry didn't disappoint!  This is the ultimate comfort food!  We started with the Shrimp Croquettes which we really didn't need as the entree portions are more than enough.  We decided to split the Dutch Ham (a visual as well as culinary experience and be warned-huge!) and the combo Hutspot (mashed potatoes) with sausage and added meatball was excellent!  We had the La Trappe Quadrupel Ale which is a Dutch (Belgian style) Ale & was very good.  The Pantry is charming, cozy & small (& they do get busy) so reservations are highly recommended (especially if planning on going during peak times).  Service was also excellent!",5,"Best"
1,2019-11-10 00:00:00.000,"Emma C.","Excellent service and food! You can't really go wrong with Dutch home cooking. The pea soup was delightful! I got the meatball with three different types of mash potatoes as my entree and I loved every part of it. The wait staff was also very friendly and spoke English, so that was a plus!",5,"Best"
1,2019-05-31 00:00:00.000,"Yalena R.","Excellent service and really Dutch food!!! Exquisite Good price and quality food!!!You wanted to this place",5,"Best"
1,2016-10-24 00:00:00.000,"Kim l.","Delicious Dutch food! I found this place on yelp and told hubby to meet me there after the RAI conference. We were seated outside on the patio in an alley. I ordered their special which included one sausage and mashed potatoes prepared in 3 different ways. Everything was delicious. Hubby ordered steak with veggies. He enjoyed his dish. I ordered a split pea soup and my kids devoured it. The dessert yogurt dessert was yummy too. Service was efficient and friendly. They had a problem processing our credit card for some odd reason so we had to pay with cash. When we were leaving a family was looking at the menu and I told them that the food was fantastic so they quickly took a seat outside. However the waiter came and told them that all the seats were reserved already. Wow...good thing we came when we did!",5,"Best"
