createdby,createdon,createdonbehalfby,importsequencenumber,modifiedby,modifiedon,modifiedonbehalfby,msdyncr2_linkedincampaign,msdyncrm_contentsettingsid,msdyncrm_customerjourneydesignerstate,CustomerJourneyId,msdyncrm_customerjourneytemplate,msdyncrm_customerjourneytimezone,Description,Jorney End,msdyncrm_entitytarget,Target audience,msdyncrm_insights_placeholder,msdyncrm_isrecurring,Journey Name,msdyncrm_publishedby,msdyncrm_purpose,msdyncrm_recurrencecount,msdyncrm_recurrenceintervaldays,Journey Start,msdyncrm_suppressionsegmentid,msdyncrm_type,Journey Type,msdyncrm_validationresults,msdyncrm_workflowdefinition,msgdpr_requiredconsent,msgdpr_requiredconsent_display,overriddencreatedon,ownerid,owningbusinessunit,owningteam,owninguser,statecode,statecode_display,statuscode,Journey Status,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,msdyncrm_formtosave
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:33.000,"","","","","f1c35312-f458-441d-87e1-c4ad99ab69eb","",,"",,0,"Contact","",False,"NewCampaign20171219_142424","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-19 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708948,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:22.000,"","","","","5e6923d5-9a6d-4849-8edd-c5f599936935","",,"",,0,"Contact","",False,"testtip16","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-16 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708930,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:26.000,"","","","","308d6b50-091c-4c4a-800b-c6a72760039d","",,"",,0,"Contact","",False,"NewCampaign20171204_162517","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-04 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708936,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:28.000,"","","","","f4273233-32e2-4565-8978-c85297ea44b7","",,"",,0,"Contact","",False,"Test headline","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-11-29 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708941,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:27.000,"","","","","2379c750-f490-46bb-bdc7-cac279dfdb2d","",,"",,0,"Contact","",False,"NewCampaign20171218_164248","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-18 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708938,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:35.000,"","","","","4849eb54-93a2-4dd6-92f9-cc941a89bf2d","",,"",,0,"Contact","",False,"NewCampaign20171224_094909","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-24 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708954,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:25.000,"","","","","2402c5be-8bc5-4855-b823-cca704d5824c","",,"",,0,"Contact","",False,"TestTIEcamp","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-15 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708934,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:31.000,"","","","","fa274ac1-1890-4329-9d04-cf8a2bcdb7f8","",,"",,0,"Contact","",False,"NewCampaign20171219_161912","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-19 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708946,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:29.000,"","","","","609b1037-202c-40ac-ab94-d005a540cef2","",,"",,0,"Contact","",False,"NewCampaign20171217_160042","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708943,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:38.000,"","","","","d1dfebb8-2402-49a4-9657-d2029e5cb4a5","",,"",,0,"Contact","",False,"NewCampaign20171220_170116","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-20 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708958,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:27.000,"","","","","d1ccb9fb-733f-46ae-86c4-d3b9f892cb2d","",,"",,0,"Contact","",False,"NewCampaign20171219_141948","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-19 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708939,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:35.000,"","","","","c364af17-3ee1-4c9a-a08b-d862d54f5946","",,"",,0,"Contact","",False,"NewCampaign20171217_150206","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708952,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:32.000,"","","","","5f0be5d2-b644-42a9-b9fe-d92fb728ec3d","",,"",,0,"Contact","",False,"DS Test new 3","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-10-15 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708947,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:41.000,"","","","","53cc72ce-38cf-4869-bd3b-dbea372cf119","",,"",,0,"Contact","",False,"NewCampaign20171221_013532","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-20 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709041,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:30.000,"","","","","f509bbe1-60e0-4bfa-9cea-e028f39d1fd0","",,"",,0,"Contact","",False,"NewCampaign20171201_160930","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-01 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708944,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:34.000,"","","","","257744e5-b344-4426-b75d-e144997846f3","",,"",,0,"Contact","",False,"Testcamp21sep","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-21 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708951,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:38.000,"","","","","4f230238-ea13-47f7-92e1-e3b8c88f2b14","",,"",,0,"Contact","",False,"NewCampaign20171215_173543","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-15 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708957,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:35.000,"","","","","05e9add9-31d2-4fea-963f-e4997e324470","",,"",,0,"Contact","",False,"NewCampaign20171217_213647","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708953,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:43.000,"","","","","413ef4e3-4b69-40a7-aa4f-e4fe76e9a407","",,"",,0,"Contact","",False,"NewCampaign20171201_153848","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-01 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709046,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:34.000,"","","","","f5eff24e-414f-4702-bce9-e589fd62467d","",,"",,0,"Contact","",False,"NewCampaign20171128_172714","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-11-28 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708949,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:37.000,"","","","","5189f452-c68b-46a9-bdb4-e67ac6ee4312","",,"",2021-10-16 00:00:00.000,0,"Contact","",False,"Test create lead gen forms submissions","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2021-10-14 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708956,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:40.000,"","","","","5e08cab3-edaa-4149-b740-e68f0622b115","",,"",,0,"Contact","",False,"testusecamp","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-14 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709006,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:38.000,"","","","","1f882083-607c-455c-9a95-e76a3b01bc74","",,"",,0,"Contact","",False,"Mycampch","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-14 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708959,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:46.000,"","","","","0bde9286-f02b-4cc7-bc5a-e8a3a3e00317","",,"",,0,"Contact","",False,"NewCampaign20171217_145104","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709050,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:37.000,"","","","","0b0a5562-360f-4dc0-8855-eacc8e797065","",,"",,0,"Contact","",False,"NewCampaign20171201_161421","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-01 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708955,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:40.000,"","","","","ad2418db-a50d-41a7-a0b9-eb9dd223403b","",,"",,0,"Contact","",False,"NewCampaign20171217_142602","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708992,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:43.000,"","","","","7e6fafbc-adf3-4e46-8a9d-ed4947c4a2f5","",,"",,0,"Contact","",False,"DS Form gen1","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-18 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709045,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:41.000,"","","","","1ee5b4ed-33a5-4458-b9f5-f0b38eed3a1e","",,"",,0,"Contact","",False,"DS No Hiden 70 campaign test","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-25 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709042,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:47.000,"","","","","99e252e9-dce1-4287-8b79-f46f0e2d02ad","",,"",,0,"Contact","",False,"NewCampaign20171219_152607","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-19 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709053,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:39.000,"","","","","7e36cd05-e899-46a3-8ff9-f480b0d62f5e","",,"",,0,"Contact","",False,"NewCampaign20171128_175817","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-11-28 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1708967,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:42.000,"","","","","36f8bb3d-b3d7-40a9-ab0d-f69cbfec987a","",,"",,0,"Contact","",False,"NewCampaign20171217_211350","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-17 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709043,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:45.000,"","","","","2a8077c5-9376-4272-bce8-f757b7698b57","",,"",,0,"Contact","",False,"NewCampaign20171221_110747","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-21 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709049,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:44.000,"","","","","993ef179-6a3b-4478-9ea0-f8367507c6e1","",,"",,0,"Contact","",False,"DS Hidden 70 campaign test","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2018-09-25 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709047,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:48.000,"","","","","6cab87c9-50bf-4f86-bc82-f8ce0699c7d0","",,"",,0,"Contact","",False,"NewCampaign20171219_173659","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-19 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709054,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:42.000,"","","","","2ff4ae63-414e-4269-becb-f9485cd8727d","",,"",,0,"Contact","",False,"NewCampaign20171222_162357","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-22 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709044,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:45.000,"","","","","2009ba0f-0f30-4933-a168-faaa76b1db33","",,"",,0,"Contact","",False,"NewCampaign20171225_030206","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-25 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709048,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:46.000,"","","","","95ba919a-9e3e-4ae6-81ed-fd7dc8301f63","",,"",,0,"Contact","",False,"NewCampaign20171224_092409","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-24 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709052,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:46.000,"","","","","c9151646-f1ad-49c0-bcd4-fe053a90f0e0","",,"",,0,"Contact","",False,"NewCampaign20171129_110211","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-11-29 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709051,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-02-04 08:47:49.000,"","","","","dd60b426-26e1-42f2-8d76-ff0b3b9c3f14","",,"",,0,"Contact","",False,"NewCampaign20171219_003041","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2017-12-18 00:00:00.000,"",192350001,"LinkedIn","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,1709055,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-08-12 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-08-12 11:37:14.000,"","","04fc704f-9826-e911-a973-000d3a330bba","","3189d881-f5bc-e911-a984-000d3a3307f1","",92,"",2019-09-09 00:00:00.000,0,"Contact","",False,"EntityNameCustomerJourney rlj (DefaultTemplateName)","c54dfbd3-7826-e911-a974-000d3a3463ea","",,,2019-08-12 00:00:00.000,"",192350000,"Automated","","",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,12276036,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-05-09 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-05-09 11:17:42.000,"","","04fc704f-9826-e911-a973-000d3a330bba","","66ec620a-4c72-e911-a97f-000d3a3307f1","77d2d96f-8926-e911-a972-000d3a33085c",92,"Create a new journey from scratch",2019-04-28 00:00:00.000,0,"Contact","",False,"Quick News Flash 1","c54dfbd3-7826-e911-a974-000d3a3463ea","Multipurpose",,,2019-04-28 00:00:00.000,"",192350000,"Automated","","[]",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,8019537,
"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-08-08 00:00:00.000,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea",2019-08-08 17:20:39.000,"","","04fc704f-9826-e911-a973-000d3a330bba","","cf1fb2d4-00ba-e911-a981-000d3a33085c","77d2d96f-8926-e911-a972-000d3a33085c",92,"Create a new journey from scratch",2019-09-05 00:00:00.000,0,"Contact","",False,"EntityNameCustomerJourney 3a3 (DefaultTemplateName)","c54dfbd3-7826-e911-a974-000d3a3463ea","Multipurpose",,,2019-08-08 00:00:00.000,"",192350000,"Automated","","[]",,"",,"c54dfbd3-7826-e911-a974-000d3a3463ea","ba64bd9b-db25-e911-a952-000d3a36e4d8","","c54dfbd3-7826-e911-a974-000d3a3463ea",0,"Active",192350000,"Draft",0,,12098471,
