ProductKey,DateKey,MovementDate,UnitCost,UnitsIn,UnitsOut,UnitsBalance
167,20140307,2014-03-07 00:00:00.000,0.19,0,0,875
167,20140308,2014-03-08 00:00:00.000,0.19,0,0,875
167,20140309,2014-03-09 00:00:00.000,0.19,0,0,875
167,20140310,2014-03-10 00:00:00.000,0.19,0,0,875
167,20140311,2014-03-11 00:00:00.000,0.19,0,0,875
167,20140312,2014-03-12 00:00:00.000,0.19,0,0,875
167,20140313,2014-03-13 00:00:00.000,0.19,0,0,875
167,20140314,2014-03-14 00:00:00.000,0.19,0,0,875
167,20140315,2014-03-15 00:00:00.000,0.19,0,0,875
167,20140316,2014-03-16 00:00:00.000,0.19,0,0,875
167,20140317,2014-03-17 00:00:00.000,0.19,0,0,875
167,20140318,2014-03-18 00:00:00.000,0.19,0,0,875
167,20140319,2014-03-19 00:00:00.000,0.19,0,0,875
167,20140320,2014-03-20 00:00:00.000,0.19,0,0,875
167,20140321,2014-03-21 00:00:00.000,0.19,0,0,875
167,20140322,2014-03-22 00:00:00.000,0.19,0,0,875
167,20140323,2014-03-23 00:00:00.000,0.19,0,0,875
167,20140324,2014-03-24 00:00:00.000,0.19,0,0,875
167,20140325,2014-03-25 00:00:00.000,0.19,0,0,875
167,20140326,2014-03-26 00:00:00.000,0.19,0,0,875
167,20140327,2014-03-27 00:00:00.000,0.19,0,0,875
167,20140328,2014-03-28 00:00:00.000,0.19,0,0,875
167,20140329,2014-03-29 00:00:00.000,0.19,0,0,875
167,20140330,2014-03-30 00:00:00.000,0.19,0,0,875
167,20140331,2014-03-31 00:00:00.000,0.19,0,0,875
167,20140401,2014-04-01 00:00:00.000,0.19,0,0,875
167,20140402,2014-04-02 00:00:00.000,0.19,0,0,875
167,20140403,2014-04-03 00:00:00.000,0.19,0,0,875
167,20140404,2014-04-04 00:00:00.000,0.19,0,0,875
167,20140405,2014-04-05 00:00:00.000,0.19,0,0,875
167,20140406,2014-04-06 00:00:00.000,0.19,0,0,875
167,20140407,2014-04-07 00:00:00.000,0.19,0,0,875
167,20140408,2014-04-08 00:00:00.000,0.19,0,0,875
167,20140409,2014-04-09 00:00:00.000,0.19,0,0,875
167,20140410,2014-04-10 00:00:00.000,0.19,0,0,875
167,20140411,2014-04-11 00:00:00.000,0.19,0,0,875
167,20140412,2014-04-12 00:00:00.000,0.19,0,0,875
167,20140413,2014-04-13 00:00:00.000,0.19,0,0,875
167,20140414,2014-04-14 00:00:00.000,0.19,0,0,875
167,20140415,2014-04-15 00:00:00.000,0.19,0,0,875
167,20140416,2014-04-16 00:00:00.000,0.19,0,0,875
167,20140417,2014-04-17 00:00:00.000,0.19,0,0,875
167,20140418,2014-04-18 00:00:00.000,0.19,0,0,875
167,20140419,2014-04-19 00:00:00.000,0.19,0,0,875
167,20140420,2014-04-20 00:00:00.000,0.19,0,0,875
167,20140421,2014-04-21 00:00:00.000,0.19,0,0,875
167,20140422,2014-04-22 00:00:00.000,0.19,0,0,875
167,20140423,2014-04-23 00:00:00.000,0.19,0,0,875
167,20140424,2014-04-24 00:00:00.000,0.19,0,0,875
167,20140425,2014-04-25 00:00:00.000,0.19,0,0,875
167,20140426,2014-04-26 00:00:00.000,0.19,0,0,875
167,20140427,2014-04-27 00:00:00.000,0.19,0,0,875
167,20140428,2014-04-28 00:00:00.000,0.19,0,0,875
167,20140429,2014-04-29 00:00:00.000,0.19,0,0,875
167,20140430,2014-04-30 00:00:00.000,0.19,0,0,875
167,20140501,2014-05-01 00:00:00.000,0.19,0,0,875
167,20140502,2014-05-02 00:00:00.000,0.19,0,0,875
167,20140503,2014-05-03 00:00:00.000,0.19,0,0,875
167,20140504,2014-05-04 00:00:00.000,0.19,0,0,875
167,20140505,2014-05-05 00:00:00.000,0.19,0,0,875
167,20140506,2014-05-06 00:00:00.000,0.19,0,0,875
167,20140507,2014-05-07 00:00:00.000,0.19,0,0,875
167,20140508,2014-05-08 00:00:00.000,0.19,0,0,875
167,20140509,2014-05-09 00:00:00.000,0.19,0,0,875
167,20140510,2014-05-10 00:00:00.000,0.19,0,0,875
167,20140511,2014-05-11 00:00:00.000,0.19,0,0,875
167,20140512,2014-05-12 00:00:00.000,0.19,0,0,875
167,20140513,2014-05-13 00:00:00.000,0.19,0,0,875
167,20140514,2014-05-14 00:00:00.000,0.19,0,0,875
167,20140515,2014-05-15 00:00:00.000,0.19,0,0,875
167,20140516,2014-05-16 00:00:00.000,0.19,0,0,875
167,20140517,2014-05-17 00:00:00.000,0.19,0,0,875
167,20140518,2014-05-18 00:00:00.000,0.19,0,0,875
167,20140519,2014-05-19 00:00:00.000,0.19,0,0,875
167,20140520,2014-05-20 00:00:00.000,0.19,0,0,875
167,20140521,2014-05-21 00:00:00.000,0.19,0,0,875
167,20140522,2014-05-22 00:00:00.000,0.19,0,0,875
167,20140523,2014-05-23 00:00:00.000,0.19,0,0,875
167,20140524,2014-05-24 00:00:00.000,0.19,0,0,875
167,20140525,2014-05-25 00:00:00.000,0.19,0,0,875
167,20140526,2014-05-26 00:00:00.000,0.19,0,0,875
167,20140527,2014-05-27 00:00:00.000,0.19,0,0,875
167,20140528,2014-05-28 00:00:00.000,0.19,0,0,875
167,20140529,2014-05-29 00:00:00.000,0.19,0,0,875
167,20140530,2014-05-30 00:00:00.000,0.19,0,0,875
167,20140531,2014-05-31 00:00:00.000,0.19,0,0,875
167,20140601,2014-06-01 00:00:00.000,0.19,0,0,875
167,20140602,2014-06-02 00:00:00.000,0.19,0,0,875
167,20140603,2014-06-03 00:00:00.000,0.19,0,0,875
167,20140604,2014-06-04 00:00:00.000,0.19,0,0,875
167,20140605,2014-06-05 00:00:00.000,0.19,0,0,875
167,20140606,2014-06-06 00:00:00.000,0.19,0,0,875
167,20140607,2014-06-07 00:00:00.000,0.19,0,0,875
167,20140608,2014-06-08 00:00:00.000,0.19,0,0,875
167,20140609,2014-06-09 00:00:00.000,0.19,0,0,875
167,20140610,2014-06-10 00:00:00.000,0.19,0,0,875
167,20140611,2014-06-11 00:00:00.000,0.19,0,0,875
167,20140612,2014-06-12 00:00:00.000,0.19,0,0,875
167,20140613,2014-06-13 00:00:00.000,0.19,0,0,875
167,20140614,2014-06-14 00:00:00.000,0.19,0,0,875
167,20140615,2014-06-15 00:00:00.000,0.19,0,0,875
167,20140616,2014-06-16 00:00:00.000,0.19,0,0,875
167,20140617,2014-06-17 00:00:00.000,0.19,0,0,875
167,20140618,2014-06-18 00:00:00.000,0.19,0,0,875
167,20140619,2014-06-19 00:00:00.000,0.19,0,0,875
167,20140620,2014-06-20 00:00:00.000,0.19,0,0,875
167,20140621,2014-06-21 00:00:00.000,0.19,0,0,875
167,20140622,2014-06-22 00:00:00.000,0.19,0,0,875
167,20140623,2014-06-23 00:00:00.000,0.19,0,0,875
167,20140624,2014-06-24 00:00:00.000,0.19,0,0,875
167,20140625,2014-06-25 00:00:00.000,0.19,0,0,875
167,20140626,2014-06-26 00:00:00.000,0.19,0,0,875
167,20140627,2014-06-27 00:00:00.000,0.19,0,0,875
167,20140628,2014-06-28 00:00:00.000,0.19,0,0,875
167,20140629,2014-06-29 00:00:00.000,0.19,0,0,875
167,20140630,2014-06-30 00:00:00.000,0.19,0,0,875
178,20101228,2010-12-28 00:00:00.000,0.19,0,0,875
178,20101229,2010-12-29 00:00:00.000,0.19,0,0,875
178,20101230,2010-12-30 00:00:00.000,0.19,0,0,875
178,20101231,2010-12-31 00:00:00.000,0.19,0,0,875
178,20110101,2011-01-01 00:00:00.000,0.19,0,0,875
178,20110102,2011-01-02 00:00:00.000,0.19,0,0,875
178,20110103,2011-01-03 00:00:00.000,0.19,0,0,875
178,20110104,2011-01-04 00:00:00.000,0.19,0,0,875
178,20110105,2011-01-05 00:00:00.000,0.19,0,0,875
178,20110106,2011-01-06 00:00:00.000,0.19,0,0,875
178,20110107,2011-01-07 00:00:00.000,0.19,0,0,875
178,20110108,2011-01-08 00:00:00.000,0.19,0,0,875
178,20110109,2011-01-09 00:00:00.000,0.19,0,0,875
178,20110110,2011-01-10 00:00:00.000,0.19,0,0,875
178,20110111,2011-01-11 00:00:00.000,0.19,0,0,875
178,20110112,2011-01-12 00:00:00.000,0.19,0,0,875
178,20110113,2011-01-13 00:00:00.000,0.19,0,0,875
178,20110114,2011-01-14 00:00:00.000,0.19,0,0,875
178,20110115,2011-01-15 00:00:00.000,0.19,0,0,875
178,20110117,2011-01-17 00:00:00.000,0.19,0,0,875
178,20110118,2011-01-18 00:00:00.000,0.19,0,0,875
178,20110119,2011-01-19 00:00:00.000,0.19,0,0,875
178,20110120,2011-01-20 00:00:00.000,0.19,0,0,875
178,20110121,2011-01-21 00:00:00.000,0.19,0,0,875
178,20110122,2011-01-22 00:00:00.000,0.19,0,0,875
178,20110123,2011-01-23 00:00:00.000,0.19,0,0,875
178,20110124,2011-01-24 00:00:00.000,0.19,0,0,875
178,20110128,2011-01-28 00:00:00.000,0.19,0,0,875
178,20110201,2011-02-01 00:00:00.000,0.19,0,0,875
178,20110202,2011-02-02 00:00:00.000,0.19,0,0,875
178,20110203,2011-02-03 00:00:00.000,0.19,0,0,875
178,20110204,2011-02-04 00:00:00.000,0.19,0,0,875
178,20110205,2011-02-05 00:00:00.000,0.19,0,0,875
178,20110206,2011-02-06 00:00:00.000,0.19,0,0,875
178,20110207,2011-02-07 00:00:00.000,0.19,0,0,875
178,20110208,2011-02-08 00:00:00.000,0.19,0,0,875
178,20110209,2011-02-09 00:00:00.000,0.19,0,0,875
178,20110210,2011-02-10 00:00:00.000,0.19,0,0,875
178,20110211,2011-02-11 00:00:00.000,0.19,0,0,875
178,20110212,2011-02-12 00:00:00.000,0.19,0,0,875
178,20110213,2011-02-13 00:00:00.000,0.19,0,0,875
178,20110214,2011-02-14 00:00:00.000,0.19,0,0,875
178,20110215,2011-02-15 00:00:00.000,0.19,0,0,875
178,20110216,2011-02-16 00:00:00.000,0.19,0,0,875
178,20110217,2011-02-17 00:00:00.000,0.19,0,0,875
178,20110218,2011-02-18 00:00:00.000,0.19,0,0,875
178,20110219,2011-02-19 00:00:00.000,0.19,0,0,875
178,20110220,2011-02-20 00:00:00.000,0.19,0,0,875
178,20110221,2011-02-21 00:00:00.000,0.19,0,0,875
178,20110222,2011-02-22 00:00:00.000,0.19,0,0,875
178,20110223,2011-02-23 00:00:00.000,0.19,0,0,875
178,20110224,2011-02-24 00:00:00.000,0.19,0,0,875
178,20110225,2011-02-25 00:00:00.000,0.19,0,0,875
178,20110226,2011-02-26 00:00:00.000,0.19,0,0,875
178,20110227,2011-02-27 00:00:00.000,0.19,0,0,875
178,20110228,2011-02-28 00:00:00.000,0.19,0,0,875
178,20110301,2011-03-01 00:00:00.000,0.19,0,0,875
178,20110302,2011-03-02 00:00:00.000,0.19,0,0,875
178,20110303,2011-03-03 00:00:00.000,0.19,0,0,875
178,20110304,2011-03-04 00:00:00.000,0.19,0,0,875
178,20110305,2011-03-05 00:00:00.000,0.19,0,0,875
178,20110306,2011-03-06 00:00:00.000,0.19,0,0,875
178,20110307,2011-03-07 00:00:00.000,0.19,0,0,875
178,20110308,2011-03-08 00:00:00.000,0.19,0,0,875
178,20110309,2011-03-09 00:00:00.000,0.19,0,0,875
178,20110310,2011-03-10 00:00:00.000,0.19,0,0,875
178,20110311,2011-03-11 00:00:00.000,0.19,0,0,875
178,20110312,2011-03-12 00:00:00.000,0.19,0,0,875
178,20110313,2011-03-13 00:00:00.000,0.19,0,0,875
178,20110314,2011-03-14 00:00:00.000,0.19,0,0,875
178,20110315,2011-03-15 00:00:00.000,0.19,0,0,875
178,20110316,2011-03-16 00:00:00.000,0.19,0,0,875
178,20110317,2011-03-17 00:00:00.000,0.19,0,0,875
178,20110318,2011-03-18 00:00:00.000,0.19,0,0,875
178,20110319,2011-03-19 00:00:00.000,0.19,0,0,875
178,20110320,2011-03-20 00:00:00.000,0.19,0,0,875
178,20110321,2011-03-21 00:00:00.000,0.19,0,0,875
178,20110322,2011-03-22 00:00:00.000,0.19,0,0,875
178,20110323,2011-03-23 00:00:00.000,0.19,0,0,875
178,20110324,2011-03-24 00:00:00.000,0.19,0,0,875
178,20110325,2011-03-25 00:00:00.000,0.19,0,0,875
178,20110326,2011-03-26 00:00:00.000,0.19,0,0,875
178,20110327,2011-03-27 00:00:00.000,0.19,0,0,875
178,20110328,2011-03-28 00:00:00.000,0.19,0,0,875
178,20110329,2011-03-29 00:00:00.000,0.19,0,0,875
178,20110330,2011-03-30 00:00:00.000,0.19,0,0,875
178,20110331,2011-03-31 00:00:00.000,0.19,0,0,875
178,20110401,2011-04-01 00:00:00.000,0.19,0,0,875
178,20110402,2011-04-02 00:00:00.000,0.19,0,0,875
178,20110403,2011-04-03 00:00:00.000,0.19,0,0,875
178,20110404,2011-04-04 00:00:00.000,0.19,0,0,875
178,20110405,2011-04-05 00:00:00.000,0.19,0,0,875
178,20110406,2011-04-06 00:00:00.000,0.19,0,0,875
178,20110407,2011-04-07 00:00:00.000,0.19,0,0,875
178,20110408,2011-04-08 00:00:00.000,0.19,0,0,875
178,20110409,2011-04-09 00:00:00.000,0.19,0,0,875
178,20110410,2011-04-10 00:00:00.000,0.19,0,0,875
178,20110411,2011-04-11 00:00:00.000,0.19,0,0,875
178,20110412,2011-04-12 00:00:00.000,0.19,0,0,875
178,20110413,2011-04-13 00:00:00.000,0.19,0,0,875
178,20110414,2011-04-14 00:00:00.000,0.19,0,0,875
178,20110415,2011-04-15 00:00:00.000,0.19,0,0,875
178,20110416,2011-04-16 00:00:00.000,0.19,0,0,875
178,20110417,2011-04-17 00:00:00.000,0.19,0,0,875
178,20110418,2011-04-18 00:00:00.000,0.19,0,0,875
178,20110419,2011-04-19 00:00:00.000,0.19,0,0,875
178,20110420,2011-04-20 00:00:00.000,0.19,0,0,875
178,20110421,2011-04-21 00:00:00.000,0.19,0,0,875
178,20110422,2011-04-22 00:00:00.000,0.19,0,0,875
178,20110423,2011-04-23 00:00:00.000,0.19,0,0,875
178,20110424,2011-04-24 00:00:00.000,0.19,0,0,875
178,20110425,2011-04-25 00:00:00.000,0.19,0,0,875
178,20110426,2011-04-26 00:00:00.000,0.19,0,0,875
178,20110427,2011-04-27 00:00:00.000,0.19,0,0,875
178,20110428,2011-04-28 00:00:00.000,0.19,0,0,875
178,20110429,2011-04-29 00:00:00.000,0.19,0,0,875
178,20110430,2011-04-30 00:00:00.000,0.19,0,0,875
178,20110501,2011-05-01 00:00:00.000,0.19,0,0,875
178,20110502,2011-05-02 00:00:00.000,0.19,0,0,875
178,20110503,2011-05-03 00:00:00.000,0.19,0,0,875
178,20110504,2011-05-04 00:00:00.000,0.19,0,0,875
178,20110505,2011-05-05 00:00:00.000,0.19,0,0,875
178,20110506,2011-05-06 00:00:00.000,0.19,0,0,875
178,20110507,2011-05-07 00:00:00.000,0.19,0,0,875
178,20110508,2011-05-08 00:00:00.000,0.19,0,0,875
178,20110509,2011-05-09 00:00:00.000,0.19,0,0,875
178,20110510,2011-05-10 00:00:00.000,0.19,0,0,875
178,20110511,2011-05-11 00:00:00.000,0.19,0,0,875
178,20110512,2011-05-12 00:00:00.000,0.19,0,0,875
178,20110513,2011-05-13 00:00:00.000,0.19,0,0,875
178,20110514,2011-05-14 00:00:00.000,0.19,0,0,875
178,20110515,2011-05-15 00:00:00.000,0.19,0,0,875
178,20110516,2011-05-16 00:00:00.000,0.19,0,0,875
178,20110517,2011-05-17 00:00:00.000,0.19,0,0,875
178,20110518,2011-05-18 00:00:00.000,0.19,0,0,875
178,20110519,2011-05-19 00:00:00.000,0.19,0,0,875
178,20110520,2011-05-20 00:00:00.000,0.19,0,0,875
178,20110521,2011-05-21 00:00:00.000,0.19,0,0,875
178,20110522,2011-05-22 00:00:00.000,0.19,0,0,875
178,20110523,2011-05-23 00:00:00.000,0.19,0,0,875
178,20110524,2011-05-24 00:00:00.000,0.19,0,0,875
178,20110525,2011-05-25 00:00:00.000,0.19,0,0,875
178,20110526,2011-05-26 00:00:00.000,0.19,0,0,875
178,20110527,2011-05-27 00:00:00.000,0.19,0,0,875
178,20110528,2011-05-28 00:00:00.000,0.19,0,0,875
178,20110529,2011-05-29 00:00:00.000,0.19,0,0,875
178,20110530,2011-05-30 00:00:00.000,0.19,0,0,875
178,20110531,2011-05-31 00:00:00.000,0.19,0,0,875
178,20110601,2011-06-01 00:00:00.000,0.19,0,0,875
178,20110602,2011-06-02 00:00:00.000,0.19,0,0,875
178,20110603,2011-06-03 00:00:00.000,0.19,0,0,875
178,20110604,2011-06-04 00:00:00.000,0.19,0,0,875
178,20110605,2011-06-05 00:00:00.000,0.19,0,0,875
178,20110606,2011-06-06 00:00:00.000,0.19,0,0,875
178,20110607,2011-06-07 00:00:00.000,0.19,0,0,875
178,20110608,2011-06-08 00:00:00.000,0.19,0,0,875
178,20110609,2011-06-09 00:00:00.000,0.19,0,0,875
178,20110610,2011-06-10 00:00:00.000,0.19,0,0,875
178,20110611,2011-06-11 00:00:00.000,0.19,0,0,875
178,20110612,2011-06-12 00:00:00.000,0.19,0,0,875
178,20110613,2011-06-13 00:00:00.000,0.19,0,0,875
178,20110614,2011-06-14 00:00:00.000,0.19,0,0,875
178,20110615,2011-06-15 00:00:00.000,0.19,0,0,875
178,20110616,2011-06-16 00:00:00.000,0.19,0,0,875
178,20110617,2011-06-17 00:00:00.000,0.19,0,0,875
178,20110618,2011-06-18 00:00:00.000,0.19,0,0,875
178,20110619,2011-06-19 00:00:00.000,0.19,0,0,875
178,20110620,2011-06-20 00:00:00.000,0.19,0,0,875
178,20110621,2011-06-21 00:00:00.000,0.19,0,0,875
178,20110622,2011-06-22 00:00:00.000,0.19,0,0,875
178,20110623,2011-06-23 00:00:00.000,0.19,0,0,875
178,20110624,2011-06-24 00:00:00.000,0.19,0,0,875
178,20110625,2011-06-25 00:00:00.000,0.19,0,0,875
178,20110626,2011-06-26 00:00:00.000,0.19,0,0,875
178,20110627,2011-06-27 00:00:00.000,0.19,0,0,875
178,20110628,2011-06-28 00:00:00.000,0.19,0,0,875
178,20110629,2011-06-29 00:00:00.000,0.19,0,0,875
178,20110630,2011-06-30 00:00:00.000,0.19,0,0,875
178,20110701,2011-07-01 00:00:00.000,0.19,0,0,875
178,20110702,2011-07-02 00:00:00.000,0.19,0,0,875
178,20110703,2011-07-03 00:00:00.000,0.19,0,0,875
178,20110704,2011-07-04 00:00:00.000,0.19,0,0,875
178,20110705,2011-07-05 00:00:00.000,0.19,0,0,875
178,20110706,2011-07-06 00:00:00.000,0.19,0,0,875
178,20110707,2011-07-07 00:00:00.000,0.19,0,0,875
178,20110708,2011-07-08 00:00:00.000,0.19,0,0,875
178,20110709,2011-07-09 00:00:00.000,0.19,0,0,875
178,20110710,2011-07-10 00:00:00.000,0.19,0,0,875
178,20110711,2011-07-11 00:00:00.000,0.19,0,0,875
178,20110712,2011-07-12 00:00:00.000,0.19,0,0,875
178,20110713,2011-07-13 00:00:00.000,0.19,0,0,875
178,20110714,2011-07-14 00:00:00.000,0.19,0,0,875
178,20110715,2011-07-15 00:00:00.000,0.19,0,0,875
178,20110716,2011-07-16 00:00:00.000,0.19,0,0,875
178,20110717,2011-07-17 00:00:00.000,0.19,0,0,875
178,20110718,2011-07-18 00:00:00.000,0.19,0,0,875
178,20110719,2011-07-19 00:00:00.000,0.19,0,0,875
178,20110720,2011-07-20 00:00:00.000,0.19,0,0,875
178,20110721,2011-07-21 00:00:00.000,0.19,0,0,875
178,20110722,2011-07-22 00:00:00.000,0.19,0,0,875
178,20110723,2011-07-23 00:00:00.000,0.19,0,0,875
178,20110724,2011-07-24 00:00:00.000,0.19,0,0,875
178,20110909,2011-09-09 00:00:00.000,0.19,0,0,875
178,20110919,2011-09-19 00:00:00.000,0.19,0,0,875
178,20110920,2011-09-20 00:00:00.000,0.19,0,0,875
178,20110921,2011-09-21 00:00:00.000,0.19,0,0,875
178,20110922,2011-09-22 00:00:00.000,0.19,0,0,875
178,20110923,2011-09-23 00:00:00.000,0.19,0,0,875
178,20110924,2011-09-24 00:00:00.000,0.19,0,0,875
178,20110925,2011-09-25 00:00:00.000,0.19,0,0,875
178,20111102,2011-11-02 00:00:00.000,0.19,0,0,875
178,20111107,2011-11-07 00:00:00.000,0.19,0,0,875
178,20111115,2011-11-15 00:00:00.000,0.19,0,0,875
178,20111116,2011-11-16 00:00:00.000,0.19,0,0,875
178,20111117,2011-11-17 00:00:00.000,0.19,0,0,875
178,20111118,2011-11-18 00:00:00.000,0.19,0,0,875
178,20111119,2011-11-19 00:00:00.000,0.19,0,0,875
178,20111120,2011-11-20 00:00:00.000,0.19,0,0,875
178,20111121,2011-11-21 00:00:00.000,0.19,0,0,875
178,20111122,2011-11-22 00:00:00.000,0.19,0,0,875
178,20111123,2011-11-23 00:00:00.000,0.19,0,0,875
178,20111124,2011-11-24 00:00:00.000,0.19,0,0,875
178,20111125,2011-11-25 00:00:00.000,0.19,0,0,875
178,20111126,2011-11-26 00:00:00.000,0.19,0,0,875
178,20111127,2011-11-27 00:00:00.000,0.19,0,0,875
178,20111128,2011-11-28 00:00:00.000,0.19,0,0,875
178,20111129,2011-11-29 00:00:00.000,0.19,0,0,875
178,20111130,2011-11-30 00:00:00.000,0.19,0,0,875
178,20111201,2011-12-01 00:00:00.000,0.19,0,0,875
178,20111202,2011-12-02 00:00:00.000,0.19,0,0,875
178,20111203,2011-12-03 00:00:00.000,0.19,0,0,875
178,20111204,2011-12-04 00:00:00.000,0.19,0,0,875
178,20111205,2011-12-05 00:00:00.000,0.19,0,0,875
178,20111206,2011-12-06 00:00:00.000,0.19,0,0,875
178,20111207,2011-12-07 00:00:00.000,0.19,0,0,875
178,20111208,2011-12-08 00:00:00.000,0.19,0,0,875
178,20111209,2011-12-09 00:00:00.000,0.19,0,0,875
178,20111210,2011-12-10 00:00:00.000,0.19,0,0,875
178,20111211,2011-12-11 00:00:00.000,0.19,0,0,875
178,20111212,2011-12-12 00:00:00.000,0.19,0,0,875
178,20111213,2011-12-13 00:00:00.000,0.19,0,0,875
178,20111214,2011-12-14 00:00:00.000,0.19,0,0,875
178,20111215,2011-12-15 00:00:00.000,0.19,0,0,875
178,20111216,2011-12-16 00:00:00.000,0.19,0,0,875
178,20111217,2011-12-17 00:00:00.000,0.19,0,0,875
178,20111218,2011-12-18 00:00:00.000,0.19,0,0,875
178,20111219,2011-12-19 00:00:00.000,0.19,0,0,875
178,20111220,2011-12-20 00:00:00.000,0.19,0,0,875
178,20111221,2011-12-21 00:00:00.000,0.19,0,0,875
178,20111222,2011-12-22 00:00:00.000,0.19,0,0,875
178,20111223,2011-12-23 00:00:00.000,0.19,0,0,875
178,20111224,2011-12-24 00:00:00.000,0.19,0,0,875
178,20111225,2011-12-25 00:00:00.000,0.19,0,0,875
178,20111226,2011-12-26 00:00:00.000,0.19,0,0,875
178,20111227,2011-12-27 00:00:00.000,0.19,0,0,875
178,20111228,2011-12-28 00:00:00.000,0.19,0,0,875
178,20111229,2011-12-29 00:00:00.000,0.19,0,0,875
178,20111230,2011-12-30 00:00:00.000,0.19,0,0,875
178,20111231,2011-12-31 00:00:00.000,0.19,0,0,875
178,20120101,2012-01-01 00:00:00.000,0.19,0,0,875
178,20120102,2012-01-02 00:00:00.000,0.19,0,0,875
178,20120103,2012-01-03 00:00:00.000,0.19,0,0,875
178,20120104,2012-01-04 00:00:00.000,0.19,0,0,875
178,20120105,2012-01-05 00:00:00.000,0.19,0,0,875
178,20120106,2012-01-06 00:00:00.000,0.19,0,0,875
178,20120107,2012-01-07 00:00:00.000,0.19,0,0,875
178,20120108,2012-01-08 00:00:00.000,0.19,0,0,875
178,20120109,2012-01-09 00:00:00.000,0.19,0,0,875
178,20120110,2012-01-10 00:00:00.000,0.19,0,0,875
178,20120111,2012-01-11 00:00:00.000,0.19,0,0,875
178,20120112,2012-01-12 00:00:00.000,0.19,0,0,875
178,20120113,2012-01-13 00:00:00.000,0.19,0,0,875
178,20120114,2012-01-14 00:00:00.000,0.19,0,0,875
178,20120115,2012-01-15 00:00:00.000,0.19,0,0,875
178,20120116,2012-01-16 00:00:00.000,0.19,0,0,875
178,20120117,2012-01-17 00:00:00.000,0.19,0,0,875
178,20120118,2012-01-18 00:00:00.000,0.19,0,0,875
178,20120119,2012-01-19 00:00:00.000,0.19,0,0,875
178,20120201,2012-02-01 00:00:00.000,0.19,0,0,875
178,20120211,2012-02-11 00:00:00.000,0.19,0,0,875
178,20120212,2012-02-12 00:00:00.000,0.19,0,0,875
178,20120215,2012-02-15 00:00:00.000,0.19,0,0,875
178,20120218,2012-02-18 00:00:00.000,0.19,0,0,875
178,20120219,2012-02-19 00:00:00.000,0.19,0,0,875
178,20120220,2012-02-20 00:00:00.000,0.19,0,0,875
178,20120222,2012-02-22 00:00:00.000,0.19,0,0,875
178,20120223,2012-02-23 00:00:00.000,0.19,0,0,875
178,20120224,2012-02-24 00:00:00.000,0.19,0,0,875
178,20120225,2012-02-25 00:00:00.000,0.19,0,0,875
178,20120226,2012-02-26 00:00:00.000,0.19,0,0,875
178,20120227,2012-02-27 00:00:00.000,0.19,0,0,875
178,20120229,2012-02-29 00:00:00.000,0.19,0,0,875
178,20120301,2012-03-01 00:00:00.000,0.19,0,0,875
178,20120313,2012-03-13 00:00:00.000,0.19,0,0,875
178,20120315,2012-03-15 00:00:00.000,0.19,0,0,875
178,20120316,2012-03-16 00:00:00.000,0.19,0,0,875
178,20120317,2012-03-17 00:00:00.000,0.19,0,0,875
178,20120318,2012-03-18 00:00:00.000,0.19,0,0,875
178,20120319,2012-03-19 00:00:00.000,0.19,0,0,875
178,20120320,2012-03-20 00:00:00.000,0.19,0,0,875
178,20120321,2012-03-21 00:00:00.000,0.19,0,0,875
178,20120322,2012-03-22 00:00:00.000,0.19,0,0,875
178,20120323,2012-03-23 00:00:00.000,0.19,0,0,875
178,20120324,2012-03-24 00:00:00.000,0.19,0,0,875
178,20120325,2012-03-25 00:00:00.000,0.19,0,0,875
178,20120326,2012-03-26 00:00:00.000,0.19,0,0,875
178,20120327,2012-03-27 00:00:00.000,0.19,0,0,875
178,20120328,2012-03-28 00:00:00.000,0.19,0,0,875
178,20120329,2012-03-29 00:00:00.000,0.19,0,0,875
178,20120330,2012-03-30 00:00:00.000,0.19,0,0,875
178,20120331,2012-03-31 00:00:00.000,0.19,0,0,875
178,20120401,2012-04-01 00:00:00.000,0.19,0,0,875
178,20120402,2012-04-02 00:00:00.000,0.19,0,0,875
178,20120403,2012-04-03 00:00:00.000,0.19,0,0,875
178,20120404,2012-04-04 00:00:00.000,0.19,0,0,875
178,20120405,2012-04-05 00:00:00.000,0.19,0,0,875
178,20120406,2012-04-06 00:00:00.000,0.19,0,0,875
178,20120407,2012-04-07 00:00:00.000,0.19,0,0,875
178,20120408,2012-04-08 00:00:00.000,0.19,0,0,875
178,20120409,2012-04-09 00:00:00.000,0.19,0,0,875
178,20120410,2012-04-10 00:00:00.000,0.19,0,0,875
178,20120411,2012-04-11 00:00:00.000,0.19,0,0,875
178,20120412,2012-04-12 00:00:00.000,0.19,0,0,875
178,20120413,2012-04-13 00:00:00.000,0.19,0,0,875
178,20120414,2012-04-14 00:00:00.000,0.19,0,0,875
178,20120415,2012-04-15 00:00:00.000,0.19,0,0,875
178,20120416,2012-04-16 00:00:00.000,0.19,0,0,875
178,20120417,2012-04-17 00:00:00.000,0.19,0,0,875
178,20120418,2012-04-18 00:00:00.000,0.19,0,0,875
178,20120419,2012-04-19 00:00:00.000,0.19,0,0,875
178,20120420,2012-04-20 00:00:00.000,0.19,0,0,875
178,20120421,2012-04-21 00:00:00.000,0.19,0,0,875
178,20120422,2012-04-22 00:00:00.000,0.19,0,0,875
178,20120423,2012-04-23 00:00:00.000,0.19,0,0,875
