SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales,Unit Price Discount Pct,Total Profit
47362011,47,-1,358,20180903,20180913,20180910,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47362012,47,-1,421,20180903,20180913,20180910,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
47365016,678,-1,410,20180903,20180913,20180910,6,1,36.447,36.447,26.9708,26.9708,36.447,0,9.4762
47365027,678,-1,462,20180903,20180913,20180910,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
47366052,155,-1,445,20180904,20180914,20180911,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
47379001,424,-1,460,20180909,20180919,20180916,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
47380002,497,-1,399,20180909,20180919,20180916,6,1,33.7745,33.7745,24.9932,24.9932,33.7745,0,8.7813
47380015,497,-1,421,20180909,20180919,20180916,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
47380016,497,-1,358,20180909,20180919,20180916,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47380023,497,-1,411,20180909,20180919,20180916,6,1,125.415,125.415,92.8071,92.8071,125.415,0,32.6079
47381001,30,-1,415,20180909,20180919,20180916,6,1,198.036,198.036,146.5466,146.5466,198.036,0,51.4894
47383004,550,-1,458,20180910,20180920,20180917,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
47383005,550,-1,456,20180910,20180920,20180917,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
47383009,550,-1,216,20180910,20180920,20180917,6,1,20.1865,20.1865,13.8782,13.8782,20.1865,0,6.3083
47383011,550,-1,224,20180910,20180920,20180917,6,1,5.1865,5.1865,5.2297,5.2297,5.1865,0,-0.0432
47389004,300,-1,403,20180912,20180922,20180919,6,1,24.2945,24.2945,17.978,17.978,24.2945,0,6.3165
47390001,587,-1,441,20180912,20180922,20180919,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47396013,586,-1,358,20180914,20180924,20180921,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47397002,156,-1,415,20180914,20180924,20180921,6,1,198.036,198.036,146.5466,146.5466,198.036,0,51.4894
47397005,156,-1,453,20180914,20180924,20180921,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
47397009,156,-1,422,20180914,20180924,20180921,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
47397012,156,-1,448,20180914,20180924,20180921,6,1,11.994,11.994,8.2459,8.2459,11.994,0,3.7481
47397013,156,-1,433,20180914,20180924,20180921,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47397021,156,-1,236,20180914,20180924,20180921,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
47398018,461,-1,435,20180914,20180924,20180921,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47398019,461,-1,239,20180914,20180924,20180921,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47398033,461,-1,383,20180914,20180924,20180921,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47398038,461,-1,424,20180914,20180924,20180921,6,1,214.236,214.236,158.5346,158.5346,214.236,0,55.7014
47398039,461,-1,456,20180914,20180924,20180921,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
47398042,461,-1,417,20180914,20180924,20180921,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47398050,461,-1,403,20180914,20180924,20180921,6,1,24.2945,24.2945,17.978,17.978,24.2945,0,6.3165
47399002,685,-1,419,20180914,20180924,20180921,6,1,52.647,52.647,38.9588,38.9588,52.647,0,13.6882
47399006,685,-1,410,20180914,20180924,20180921,6,1,36.447,36.447,26.9708,26.9708,36.447,0,9.4762
47399008,685,-1,468,20180914,20180924,20180921,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
47399009,685,-1,360,20180914,20180924,20180921,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47411012,10,-1,401,20180916,20180926,20180923,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
47411016,10,-1,419,20180916,20180926,20180923,6,1,52.647,52.647,38.9588,38.9588,52.647,0,13.6882
47411017,10,-1,308,20180916,20180926,20180923,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47413001,588,-1,468,20180917,20180927,20180924,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
47413012,588,-1,419,20180917,20180927,20180924,6,1,52.647,52.647,38.9588,38.9588,52.647,0,13.6882
47413025,588,-1,420,20180917,20180927,20180924,6,1,141.615,141.615,104.7951,104.7951,141.615,0,36.8199
47413031,588,-1,410,20180917,20180927,20180924,6,1,36.447,36.447,26.9708,26.9708,36.447,0,9.4762
47415003,262,-1,458,20180917,20180927,20180924,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
47663007,227,-1,429,20181003,20181013,20181010,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47663011,227,-1,377,20181003,20181013,20181010,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
47663019,227,-1,439,20181003,20181013,20181010,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47663024,227,-1,383,20181003,20181013,20181010,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47668004,299,-1,461,20181005,20181015,20181012,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
47668009,299,-1,239,20181005,20181015,20181012,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47668019,299,-1,464,20181005,20181015,20181012,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
47668031,299,-1,414,20181005,20181015,20181012,6,1,149.031,149.031,110.2829,110.2829,149.031,0,38.7481
47668034,299,-1,389,20181005,20181015,20181012,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47668038,299,-1,422,20181005,20181015,20181012,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
47670003,514,-1,460,20181005,20181015,20181012,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
47670034,514,-1,385,20181005,20181015,20181012,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47670037,514,-1,242,20181005,20181015,20181012,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47670039,514,-1,462,20181005,20181015,20181012,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
47670054,514,-1,466,20181005,20181015,20181012,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
47673001,119,-1,412,20181007,20181017,20181014,6,1,180.129,180.129,133.2955,133.2955,180.129,0,46.8335
47673002,119,-1,468,20181007,20181017,20181014,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
47673006,119,-1,421,20181007,20181017,20181014,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
47673011,119,-1,308,20181007,20181017,20181014,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47673014,119,-1,410,20181007,20181017,20181014,6,1,36.447,36.447,26.9708,26.9708,36.447,0,9.4762
47673016,119,-1,399,20181007,20181017,20181014,6,1,33.7745,33.7745,24.9932,24.9932,33.7745,0,8.7813
47686001,679,-1,407,20181012,20181022,20181019,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
47690006,480,-1,433,20181014,20181024,20181021,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47690007,480,-1,233,20181014,20181024,20181021,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
47690009,480,-1,422,20181014,20181024,20181021,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
47696001,245,-1,365,20181016,20181026,20181023,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
47696007,245,-1,308,20181016,20181026,20181023,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47696020,245,-1,360,20181016,20181026,20181023,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47708003,496,-1,453,20181021,20181031,20181028,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
47708004,496,-1,448,20181021,20181031,20181028,6,1,11.994,11.994,8.2459,8.2459,11.994,0,3.7481
47708016,496,-1,352,20181021,20181031,20181028,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
47708022,496,-1,289,20181021,20181031,20181028,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47709003,425,-1,358,20181022,20181101,20181029,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47709007,425,-1,354,20181022,20181101,20181029,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
47961001,390,-1,366,20181101,20181111,20181108,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
47964003,334,-1,447,20181102,20181112,20181109,6,1,15,15,10.3125,10.3125,15,0,4.6875
47966007,210,-1,433,20181102,20181112,20181109,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47967001,653,-1,289,20181102,20181112,20181109,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47967002,653,-1,391,20181102,20181112,20181109,6,1,88.932,88.932,65.8097,65.8097,88.932,0,23.1223
47967008,653,-1,396,20181102,20181112,20181109,6,1,74.838,74.838,55.3801,55.3801,74.838,0,19.4579
47967013,653,-1,294,20181102,20181112,20181109,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
47967014,653,-1,362,20181102,20181112,20181109,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47967016,653,-1,352,20181102,20181112,20181109,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
47967018,653,-1,397,20181102,20181112,20181109,6,1,24.2945,24.2945,17.978,17.978,24.2945,0,6.3165
47967021,653,-1,367,20181102,20181112,20181109,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
47967024,653,-1,366,20181102,20181112,20181109,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
47973018,479,-1,460,20181104,20181114,20181111,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
47973019,479,-1,447,20181104,20181114,20181111,6,1,15,15,10.3125,10.3125,15,0,4.6875
47973023,479,-1,371,20181104,20181114,20181111,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
47973025,479,-1,433,20181104,20181114,20181111,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
47973028,479,-1,379,20181104,20181114,20181111,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
47973034,479,-1,407,20181104,20181114,20181111,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
47973041,479,-1,464,20181104,20181114,20181111,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
47974001,191,-1,381,20181104,20181114,20181111,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47977003,208,-1,242,20181105,20181115,20181112,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
47978007,102,-1,383,20181105,20181115,20181112,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
47979005,101,-1,233,20181105,20181115,20181112,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
47980006,12,-1,447,20181105,20181115,20181112,6,1,15,15,10.3125,10.3125,15,0,4.6875
47981001,389,-1,468,20181105,20181115,20181112,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
47981002,389,-1,360,20181105,20181115,20181112,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47981004,389,-1,358,20181105,20181115,20181112,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
47988026,533,-1,407,20181107,20181117,20181114,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
47988035,533,-1,460,20181107,20181117,20181114,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
48000001,478,-1,439,20181110,20181120,20181117,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
48008002,677,-1,458,20181112,20181122,20181119,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
48008006,677,-1,468,20181112,20181122,20181119,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48022001,570,-1,468,20181115,20181125,20181122,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48022004,570,-1,356,20181115,20181125,20181122,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
48025001,335,-1,468,20181116,20181126,20181123,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48025004,335,-1,360,20181116,20181126,20181123,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48030001,280,-1,358,20181117,20181127,20181124,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48030005,280,-1,360,20181117,20181127,20181124,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48033032,426,-1,415,20181117,20181127,20181124,6,1,198.036,198.036,146.5466,146.5466,198.036,0,51.4894
48033041,426,-1,373,20181117,20181127,20181124,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48036018,66,-1,433,20181117,20181127,20181124,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48036022,66,-1,389,20181117,20181127,20181124,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
48036027,66,-1,417,20181117,20181127,20181124,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48036034,66,-1,383,20181117,20181127,20181124,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
48036041,66,-1,422,20181117,20181127,20181124,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
48037003,317,-1,375,20181117,20181127,20181124,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48037004,317,-1,459,20181117,20181127,20181124,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
48037007,317,-1,242,20181117,20181127,20181124,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
48037009,317,-1,239,20181117,20181127,20181124,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
48037011,317,-1,466,20181117,20181127,20181124,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
48038001,444,-1,224,20181117,20181127,20181124,6,1,5.1865,5.1865,5.2297,5.2297,5.1865,0,-0.0432
48038003,444,-1,354,20181117,20181127,20181124,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
48038007,444,-1,233,20181117,20181127,20181124,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
48039001,661,-1,412,20181118,20181128,20181125,6,1,180.129,180.129,133.2955,133.2955,180.129,0,46.8335
48040001,137,-1,468,20181119,20181129,20181126,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48040002,137,-1,297,20181119,20181129,20181126,6,1,736.1455,736.1455,653.6971,653.6971,736.1455,0,82.4484
48040003,137,-1,308,20181119,20181129,20181126,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
48053003,352,-1,367,20181121,20181201,20181128,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
48053011,352,-1,409,20181121,20181201,20181128,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48053020,352,-1,420,20181121,20181201,20181128,6,1,141.615,141.615,104.7951,104.7951,141.615,0,36.8199
48053023,352,-1,401,20181121,20181201,20181128,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
48059010,84,-1,383,20181121,20181201,20181128,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
48059018,84,-1,417,20181121,20181201,20181128,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48059027,84,-1,422,20181121,20181201,20181128,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
48059035,84,-1,373,20181121,20181201,20181128,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48072002,226,-1,360,20181126,20181206,20181203,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48072005,226,-1,468,20181126,20181206,20181203,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48082001,516,-1,360,20181128,20181208,20181205,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48287001,654,-1,415,20181201,20181211,20181208,6,1,198.036,198.036,146.5466,146.5466,198.036,0,51.4894
48291001,388,-1,297,20181202,20181212,20181209,6,1,736.1455,736.1455,653.6971,653.6971,736.1455,0,82.4484
48296026,173,-1,371,20181204,20181214,20181211,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48297002,613,-1,456,20181204,20181214,20181211,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
48297008,613,-1,468,20181204,20181214,20181211,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48301001,631,-1,458,20181206,20181216,20181213,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
48303001,551,-1,397,20181207,20181217,20181214,6,1,24.2945,24.2945,17.978,17.978,24.2945,0,6.3165
48306002,678,-1,362,20181208,20181218,20181215,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48306003,678,-1,409,20181208,20181218,20181215,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48307046,155,-1,464,20181208,20181218,20181215,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
48320001,424,-1,458,20181212,20181222,20181219,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
48320004,424,-1,464,20181212,20181222,20181219,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
48321009,497,-1,420,20181212,20181222,20181219,6,1,141.615,141.615,104.7951,104.7951,141.615,0,36.8199
48321019,497,-1,367,20181212,20181222,20181219,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
48324001,30,-1,242,20181212,20181222,20181219,6,1,780.8182,780.8182,722.2568,722.2568,780.8182,0,58.5614
48330001,406,-1,407,20181213,20181223,20181220,6,1,65.6018,65.6018,48.5453,48.5453,65.6018,0,17.0565
48331001,300,-1,371,20181214,20181224,20181221,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48337002,586,-1,354,20181215,20181225,20181222,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
48338004,156,-1,224,20181215,20181225,20181222,6,1,5.1865,5.1865,5.2297,5.2297,5.1865,0,-0.0432
48338006,156,-1,221,20181215,20181225,20181222,6,1,20.1865,20.1865,13.8782,13.8782,20.1865,0,6.3083
48338008,156,-1,456,20181215,20181225,20181222,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
48338009,156,-1,422,20181215,20181225,20181222,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
48339005,461,-1,435,20181215,20181225,20181222,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48339006,461,-1,387,20181215,20181225,20181222,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
48339008,461,-1,415,20181215,20181225,20181222,6,1,198.036,198.036,146.5466,146.5466,198.036,0,51.4894
48339041,461,-1,422,20181215,20181225,20181222,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
48340005,685,-1,410,20181216,20181226,20181223,6,1,36.447,36.447,26.9708,26.9708,36.447,0,9.4762
48340008,685,-1,421,20181216,20181226,20181223,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
48340011,685,-1,362,20181216,20181226,20181223,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48340014,685,-1,409,20181216,20181226,20181223,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48340016,685,-1,367,20181216,20181226,20181223,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
48350001,10,-1,358,20181217,20181227,20181224,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48350010,10,-1,427,20181217,20181227,20181224,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48350011,10,-1,421,20181217,20181227,20181224,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
48350012,10,-1,409,20181217,20181227,20181224,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48350019,10,-1,411,20181217,20181227,20181224,6,1,125.415,125.415,92.8071,92.8071,125.415,0,32.6079
48351006,588,-1,427,20181218,20181228,20181225,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48351008,588,-1,360,20181218,20181228,20181225,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48351017,588,-1,428,20181218,20181228,20181225,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
48355001,262,-1,233,20181218,20181228,20181225,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
48736001,246,-1,399,20190103,20190113,20190110,6,1,33.7745,33.7745,24.9932,24.9932,33.7745,0,8.7813
48744012,245,-1,297,20190107,20190117,20190114,6,1,736.1455,736.1455,653.6971,653.6971,736.1455,0,82.4484
48750001,514,-1,224,20190109,20190119,20190116,6,1,5.1865,5.1865,5.2297,5.2297,5.1865,0,-0.0432
48750003,514,-1,236,20190109,20190119,20190116,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
48750007,514,-1,454,20190109,20190119,20190116,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
48761007,299,-1,221,20190117,20190127,20190124,6,1,20.1865,20.1865,13.8782,13.8782,20.1865,0,6.3083
48761022,299,-1,435,20190117,20190127,20190124,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48761026,299,-1,445,20190117,20190127,20190124,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
48761028,299,-1,381,20190117,20190127,20190124,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
48761032,299,-1,373,20190117,20190127,20190124,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48761033,299,-1,375,20190117,20190127,20190124,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
48764009,227,-1,417,20190118,20190128,20190125,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48764011,227,-1,461,20190118,20190128,20190125,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
48764014,227,-1,213,20190118,20190128,20190125,6,1,20.1865,20.1865,13.8782,13.8782,20.1865,0,6.3083
48764019,227,-1,462,20190118,20190128,20190125,6,1,14.1289,14.1289,9.7136,9.7136,14.1289,0,4.4153
48764026,227,-1,435,20190118,20190128,20190125,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
48768001,119,-1,362,20190120,20190130,20190127,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
48768007,119,-1,421,20190120,20190130,20190127,6,1,196.329,196.329,145.2835,145.2835,196.329,0,51.0455
48768013,119,-1,399,20190120,20190130,20190127,6,1,33.7745,33.7745,24.9932,24.9932,33.7745,0,8.7813
48778037,496,-1,366,20190125,20190204,20190201,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
48778041,496,-1,367,20190125,20190204,20190201,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
48779001,425,-1,468,20190125,20190204,20190201,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
48779003,425,-1,352,20190125,20190204,20190201,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
48779004,425,-1,358,20190125,20190204,20190201,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
49041001,353,-1,469,20190201,20190211,20190208,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
49042003,334,-1,373,20190202,20190212,20190209,6,1,1308.9375,1308.9375,1320.6838,1320.6838,1308.9375,0,-11.7463
49047001,191,-1,216,20190203,20190213,20190210,6,1,20.1865,20.1865,13.8782,13.8782,20.1865,0,6.3083
49052014,533,-1,422,20190203,20190213,20190210,6,1,67.539,67.539,49.9789,49.9789,67.539,0,17.5601
49055001,462,-1,468,20190204,20190214,20190211,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
49060001,280,-1,358,20190205,20190215,20190212,6,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0,123.6489
49060002,280,-1,469,20190205,20190215,20190212,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
49060003,280,-1,468,20190205,20190215,20190212,6,1,22.794,22.794,15.6709,15.6709,22.794,0,7.1231
49066020,426,-1,236,20190206,20190216,20190213,6,1,28.8404,28.8404,29.0807,29.0807,28.8404,0,-0.2403
49066023,426,-1,458,20190206,20190216,20190213,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
49066026,426,-1,433,20190206,20190216,20190213,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
49066030,426,-1,383,20190206,20190216,20190213,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
49069012,66,-1,456,20190206,20190216,20190213,6,1,44.994,44.994,30.9334,30.9334,44.994,0,14.0606
49069017,66,-1,459,20190206,20190216,20190213,6,1,53.994,53.994,37.1209,37.1209,53.994,0,16.8731
49070005,317,-1,454,20190207,20190217,20190214,6,1,35.994,35.994,24.7459,24.7459,35.994,0,11.2481
49070008,317,-1,435,20190207,20190217,20190214,6,1,324.4527,324.4527,300.1188,300.1188,324.4527,0,24.3339
49070010,317,-1,389,20190207,20190217,20190214,6,1,600.2625,600.2625,605.6492,605.6492,600.2625,0,-5.3867
49072002,354,-1,367,20190207,20190217,20190214,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
49072003,354,-1,356,20190207,20190217,20190214,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
49072004,354,-1,305,20190207,20190217,20190214,6,1,736.1455,736.1455,653.6971,653.6971,736.1455,0,82.4484
49072006,354,-1,365,20190207,20190217,20190214,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
49075001,137,-1,409,20190208,20190218,20190215,6,1,209.256,209.256,185.8193,185.8193,209.256,0,23.4367
49085003,653,-1,294,20190209,20190219,20190216,6,1,744.2727,744.2727,660.9142,660.9142,744.2727,0,83.3585
49085007,653,-1,356,20190209,20190219,20190216,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
49085010,653,-1,365,20190209,20190219,20190216,6,1,647.994,647.994,598.4354,598.4354,647.994,0,49.5586
49085011,653,-1,420,20190209,20190219,20190216,6,1,141.615,141.615,104.7951,104.7951,141.615,0,36.8199
49085012,653,-1,352,20190209,20190219,20190216,6,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0,124.9959
49085013,653,-1,393,20190209,20190219,20190216,6,1,137.694,137.694,101.8936,101.8936,137.694,0,35.8004
