Row ID,Order ID,Order Date
994,"CA-2016-105585",2016-08-26 00:00:00.000
995,"CA-2014-117639",2014-05-21 00:00:00.000
996,"CA-2014-117639",2014-05-21 00:00:00.000
997,"CA-2015-162537",2015-10-28 00:00:00.000
998,"CA-2015-162537",2015-10-28 00:00:00.000
999,"CA-2015-162537",2015-10-28 00:00:00.000
1000,"CA-2015-162537",2015-10-28 00:00:00.000
1001,"CA-2016-155488",2016-11-13 00:00:00.000
1002,"CA-2015-124891",2015-07-31 00:00:00.000
1003,"CA-2015-124891",2015-07-31 00:00:00.000
1004,"CA-2015-124891",2015-07-31 00:00:00.000
1005,"CA-2015-126445",2015-08-27 00:00:00.000
1006,"CA-2015-111199",2015-11-13 00:00:00.000
1007,"CA-2015-105312",2015-11-06 00:00:00.000
1008,"CA-2015-105312",2015-11-06 00:00:00.000
1009,"US-2017-106705",2017-12-26 00:00:00.000
1010,"CA-2017-135034",2017-08-01 00:00:00.000
1011,"CA-2014-158540",2014-11-24 00:00:00.000
1012,"CA-2017-118437",2017-06-17 00:00:00.000
1013,"CA-2017-118437",2017-06-17 00:00:00.000
1014,"US-2015-126214",2015-12-21 00:00:00.000
1015,"US-2015-126214",2015-12-21 00:00:00.000
1016,"CA-2015-133025",2015-09-17 00:00:00.000
1017,"CA-2015-108665",2015-07-06 00:00:00.000
1018,"CA-2015-108665",2015-07-06 00:00:00.000
1019,"CA-2015-108665",2015-07-06 00:00:00.000
1020,"CA-2015-108665",2015-07-06 00:00:00.000
1021,"CA-2015-124450",2015-04-27 00:00:00.000
1022,"CA-2015-124450",2015-04-27 00:00:00.000
1023,"CA-2015-124450",2015-04-27 00:00:00.000
1024,"CA-2015-167269",2015-06-16 00:00:00.000
1025,"CA-2017-106964",2017-12-17 00:00:00.000
1026,"CA-2016-126529",2016-01-11 00:00:00.000
1027,"CA-2016-126529",2016-01-11 00:00:00.000
1028,"CA-2016-126529",2016-01-11 00:00:00.000
1029,"CA-2014-163552",2014-07-11 00:00:00.000
1030,"CA-2014-163552",2014-07-11 00:00:00.000
1031,"CA-2014-163552",2014-07-11 00:00:00.000
1032,"CA-2014-163552",2014-07-11 00:00:00.000
1033,"CA-2014-163552",2014-07-11 00:00:00.000
1034,"CA-2016-109820",2016-11-20 00:00:00.000
1035,"CA-2016-109820",2016-11-20 00:00:00.000
1036,"CA-2016-109820",2016-11-20 00:00:00.000
1037,"CA-2016-113061",2016-04-22 00:00:00.000
1038,"CA-2015-127418",2015-06-13 00:00:00.000
1039,"CA-2017-121818",2017-11-20 00:00:00.000
1040,"CA-2017-121818",2017-11-20 00:00:00.000
1041,"CA-2016-127670",2016-03-20 00:00:00.000
1042,"CA-2016-102981",2016-09-06 00:00:00.000
1043,"CA-2016-102981",2016-09-06 00:00:00.000
1044,"CA-2017-115651",2017-07-09 00:00:00.000
1045,"CA-2017-115651",2017-07-09 00:00:00.000
1046,"CA-2017-152702",2017-10-12 00:00:00.000
1047,"CA-2016-169103",2016-03-08 00:00:00.000
1048,"CA-2016-169103",2016-03-08 00:00:00.000
1049,"CA-2014-139192",2014-05-27 00:00:00.000
1050,"CA-2014-139192",2014-05-27 00:00:00.000
1051,"US-2015-153500",2015-07-03 00:00:00.000
1052,"US-2015-153500",2015-07-03 00:00:00.000
1053,"US-2015-153500",2015-07-03 00:00:00.000
1054,"CA-2015-110667",2015-04-04 00:00:00.000
1055,"CA-2015-110667",2015-04-04 00:00:00.000
1056,"CA-2015-110667",2015-04-04 00:00:00.000
1057,"CA-2015-110667",2015-04-04 00:00:00.000
1058,"CA-2017-167150",2017-12-10 00:00:00.000
1059,"CA-2017-167150",2017-12-10 00:00:00.000
1060,"CA-2016-105284",2016-11-24 00:00:00.000
1061,"US-2015-125374",2015-03-23 00:00:00.000
1062,"CA-2015-161263",2015-04-16 00:00:00.000
1063,"CA-2015-161263",2015-04-16 00:00:00.000
1064,"CA-2015-161263",2015-04-16 00:00:00.000
1065,"CA-2015-161263",2015-04-16 00:00:00.000
1066,"CA-2015-161263",2015-04-16 00:00:00.000
1067,"CA-2015-161263",2015-04-16 00:00:00.000
1068,"CA-2016-157686",2016-10-01 00:00:00.000
1069,"US-2017-139955",2017-09-28 00:00:00.000
1070,"US-2015-150161",2015-07-25 00:00:00.000
1071,"CA-2015-144652",2015-11-20 00:00:00.000
1072,"CA-2016-152814",2016-04-28 00:00:00.000
1073,"CA-2017-106943",2017-11-14 00:00:00.000
1074,"CA-2016-134348",2016-11-12 00:00:00.000
1075,"CA-2016-134348",2016-11-12 00:00:00.000
1076,"CA-2016-134348",2016-11-12 00:00:00.000
1077,"CA-2016-161781",2016-09-29 00:00:00.000
1078,"CA-2017-132521",2017-09-23 00:00:00.000
1079,"CA-2017-132521",2017-09-23 00:00:00.000
1080,"CA-2017-132521",2017-09-23 00:00:00.000
1081,"CA-2015-110016",2015-11-29 00:00:00.000
1082,"CA-2015-110016",2015-11-29 00:00:00.000
1083,"US-2016-143819",2016-03-01 00:00:00.000
1084,"US-2016-143819",2016-03-01 00:00:00.000
1085,"US-2016-143819",2016-03-01 00:00:00.000
1086,"US-2016-143819",2016-03-01 00:00:00.000
1087,"CA-2016-167584",2016-08-12 00:00:00.000
1088,"CA-2016-166163",2016-08-15 00:00:00.000
1089,"CA-2016-166163",2016-08-15 00:00:00.000
1090,"CA-2017-158407",2017-06-04 00:00:00.000
1091,"CA-2017-158407",2017-06-04 00:00:00.000
1092,"CA-2015-143490",2015-12-06 00:00:00.000
1093,"CA-2015-143490",2015-12-06 00:00:00.000
1094,"CA-2015-165085",2015-12-27 00:00:00.000
1095,"CA-2015-165085",2015-12-27 00:00:00.000
1096,"CA-2017-160423",2017-01-21 00:00:00.000
1097,"CA-2017-160423",2017-01-21 00:00:00.000
1098,"CA-2014-159338",2014-06-25 00:00:00.000
1099,"CA-2016-107216",2016-06-14 00:00:00.000
1100,"CA-2016-107216",2016-06-14 00:00:00.000
1101,"CA-2016-107216",2016-06-14 00:00:00.000
1102,"CA-2016-107216",2016-06-14 00:00:00.000
1103,"US-2017-145863",2017-04-21 00:00:00.000
1104,"US-2017-145863",2017-04-21 00:00:00.000
1105,"CA-2016-112340",2016-10-21 00:00:00.000
1106,"US-2016-110156",2016-11-19 00:00:00.000
1107,"US-2016-110156",2016-11-19 00:00:00.000
1108,"US-2016-110156",2016-11-19 00:00:00.000
1109,"US-2016-110156",2016-11-19 00:00:00.000
1110,"US-2016-110156",2016-11-19 00:00:00.000
1111,"US-2016-110156",2016-11-19 00:00:00.000
1112,"US-2016-110156",2016-11-19 00:00:00.000
1113,"US-2016-110156",2016-11-19 00:00:00.000
1114,"CA-2017-140585",2017-12-18 00:00:00.000
1115,"CA-2017-140585",2017-12-18 00:00:00.000
1116,"CA-2017-140585",2017-12-18 00:00:00.000
1117,"CA-2016-144855",2016-07-22 00:00:00.000
1118,"CA-2015-142755",2015-09-04 00:00:00.000
1119,"CA-2015-142755",2015-09-04 00:00:00.000
1120,"CA-2015-142755",2015-09-04 00:00:00.000
1121,"CA-2015-142755",2015-09-04 00:00:00.000
1122,"US-2014-147627",2014-01-20 00:00:00.000
1123,"US-2014-147627",2014-01-20 00:00:00.000
1124,"US-2014-147627",2014-01-20 00:00:00.000
1125,"US-2014-147627",2014-01-20 00:00:00.000
1126,"US-2014-147627",2014-01-20 00:00:00.000
1127,"US-2014-147627",2014-01-20 00:00:00.000
1128,"CA-2015-105970",2015-03-02 00:00:00.000
1129,"CA-2015-105970",2015-03-02 00:00:00.000
1130,"CA-2016-112102",2016-04-12 00:00:00.000
1131,"CA-2016-112102",2016-04-12 00:00:00.000
1132,"CA-2016-112102",2016-04-12 00:00:00.000
1133,"US-2016-114776",2016-12-06 00:00:00.000
1134,"US-2016-134908",2016-06-05 00:00:00.000
1135,"US-2016-134908",2016-06-05 00:00:00.000
1136,"US-2016-148803",2016-12-11 00:00:00.000
1137,"CA-2016-152170",2016-11-12 00:00:00.000
1138,"CA-2016-152170",2016-11-12 00:00:00.000
1139,"CA-2016-152170",2016-11-12 00:00:00.000
1140,"CA-2016-152170",2016-11-12 00:00:00.000
1141,"CA-2016-152170",2016-11-12 00:00:00.000
1142,"CA-2014-146969",2014-09-29 00:00:00.000
1143,"CA-2014-146969",2014-09-29 00:00:00.000
1144,"CA-2014-146969",2014-09-29 00:00:00.000
1145,"CA-2014-146969",2014-09-29 00:00:00.000
1146,"CA-2014-146969",2014-09-29 00:00:00.000
1147,"CA-2015-112452",2015-04-04 00:00:00.000
1148,"CA-2015-112452",2015-04-04 00:00:00.000
1149,"CA-2015-112452",2015-04-04 00:00:00.000
1150,"CA-2015-112452",2015-04-04 00:00:00.000
1151,"CA-2015-112452",2015-04-04 00:00:00.000
1152,"CA-2015-113971",2015-05-08 00:00:00.000
1153,"CA-2017-160395",2016-12-31 00:00:00.000
1154,"CA-2017-160395",2016-12-31 00:00:00.000
1155,"CA-2014-136567",2014-12-20 00:00:00.000
1156,"CA-2014-136567",2014-12-20 00:00:00.000
1157,"CA-2014-136567",2014-12-20 00:00:00.000
1158,"CA-2014-136567",2014-12-20 00:00:00.000
1159,"CA-2016-149314",2016-07-02 00:00:00.000
1160,"CA-2017-147039",2017-06-29 00:00:00.000
1161,"CA-2017-147039",2017-06-29 00:00:00.000
1162,"CA-2014-126522",2014-09-01 00:00:00.000
1163,"CA-2014-127964",2014-03-03 00:00:00.000
1164,"CA-2014-127964",2014-03-03 00:00:00.000
1165,"CA-2014-127964",2014-03-03 00:00:00.000
1166,"CA-2014-117709",2014-05-04 00:00:00.000
1167,"CA-2015-125416",2015-11-02 00:00:00.000
1168,"CA-2017-145226",2017-12-08 00:00:00.000
1169,"CA-2017-145226",2017-12-08 00:00:00.000
1170,"CA-2017-145226",2017-12-08 00:00:00.000
1171,"CA-2017-145226",2017-12-08 00:00:00.000
1172,"US-2014-100279",2014-03-10 00:00:00.000
1173,"CA-2014-158064",2014-04-21 00:00:00.000
1174,"US-2015-104430",2015-10-22 00:00:00.000
1175,"CA-2015-132080",2015-08-22 00:00:00.000
1176,"CA-2016-161207",2016-08-29 00:00:00.000
1177,"CA-2014-120243",2014-12-27 00:00:00.000
1178,"CA-2016-113621",2016-12-01 00:00:00.000
1179,"CA-2016-113621",2016-12-01 00:00:00.000
1180,"CA-2016-168081",2016-04-24 00:00:00.000
1181,"CA-2014-128146",2014-06-21 00:00:00.000
1182,"CA-2014-128146",2014-06-21 00:00:00.000
1183,"CA-2017-138779",2017-01-14 00:00:00.000
1184,"CA-2017-138779",2017-01-14 00:00:00.000
1185,"CA-2014-127131",2014-11-24 00:00:00.000
1186,"CA-2014-127131",2014-11-24 00:00:00.000
1187,"CA-2014-127131",2014-11-24 00:00:00.000
1188,"CA-2014-127131",2014-11-24 00:00:00.000
1189,"CA-2017-117212",2017-02-26 00:00:00.000
1190,"CA-2017-117212",2017-02-26 00:00:00.000
1191,"CA-2017-117212",2017-02-26 00:00:00.000
1192,"CA-2017-117212",2017-02-26 00:00:00.000
1193,"CA-2017-117212",2017-02-26 00:00:00.000
1194,"US-2015-130519",2015-09-15 00:00:00.000
1195,"US-2015-130519",2015-09-15 00:00:00.000
1196,"US-2015-130519",2015-09-15 00:00:00.000
1197,"US-2015-130519",2015-09-15 00:00:00.000
1198,"CA-2016-130946",2016-04-08 00:00:00.000
1199,"CA-2016-130946",2016-04-08 00:00:00.000
1200,"CA-2016-130946",2016-04-08 00:00:00.000
1201,"CA-2016-114727",2016-07-18 00:00:00.000
1202,"CA-2016-114727",2016-07-18 00:00:00.000
1203,"CA-2016-114727",2016-07-18 00:00:00.000
1204,"CA-2016-114727",2016-07-18 00:00:00.000
1205,"CA-2016-114727",2016-07-18 00:00:00.000
1206,"CA-2017-133235",2017-08-01 00:00:00.000
1207,"CA-2016-137050",2016-07-14 00:00:00.000
1208,"CA-2016-137050",2016-07-14 00:00:00.000
1209,"CA-2016-137050",2016-07-14 00:00:00.000
1210,"CA-2016-137050",2016-07-14 00:00:00.000
1211,"CA-2016-137050",2016-07-14 00:00:00.000
1212,"CA-2016-137050",2016-07-14 00:00:00.000
1213,"US-2017-118087",2017-09-09 00:00:00.000
1214,"US-2017-118087",2017-09-09 00:00:00.000
1215,"US-2017-118087",2017-09-09 00:00:00.000
1216,"US-2017-118087",2017-09-09 00:00:00.000
1217,"US-2017-118087",2017-09-09 00:00:00.000
1218,"US-2017-118087",2017-09-09 00:00:00.000
1219,"US-2017-118087",2017-09-09 00:00:00.000
1220,"US-2017-118087",2017-09-09 00:00:00.000
1221,"CA-2014-110184",2014-07-12 00:00:00.000
1222,"CA-2014-110184",2014-07-12 00:00:00.000
1223,"CA-2016-126004",2016-12-04 00:00:00.000
1224,"CA-2016-126004",2016-12-04 00:00:00.000
1225,"CA-2016-126004",2016-12-04 00:00:00.000
1226,"CA-2016-126004",2016-12-04 00:00:00.000
1227,"CA-2016-126004",2016-12-04 00:00:00.000
1228,"CA-2016-126004",2016-12-04 00:00:00.000
1229,"CA-2017-100013",2017-11-06 00:00:00.000
1230,"CA-2017-100013",2017-11-06 00:00:00.000
1231,"CA-2017-100013",2017-11-06 00:00:00.000
1232,"CA-2015-132570",2015-10-31 00:00:00.000
1233,"CA-2015-132570",2015-10-31 00:00:00.000
1234,"CA-2016-153682",2016-05-30 00:00:00.000
1235,"CA-2016-144344",2016-10-28 00:00:00.000
1236,"CA-2016-144344",2016-10-28 00:00:00.000
1237,"CA-2016-144344",2016-10-28 00:00:00.000
1238,"CA-2016-144344",2016-10-28 00:00:00.000
1239,"CA-2014-127012",2014-08-11 00:00:00.000
1240,"CA-2014-127012",2014-08-11 00:00:00.000
1241,"CA-2014-127012",2014-08-11 00:00:00.000
1242,"CA-2016-128727",2016-08-29 00:00:00.000
1243,"US-2016-162859",2016-02-15 00:00:00.000
1244,"US-2016-162859",2016-02-15 00:00:00.000
1245,"CA-2017-133641",2017-05-14 00:00:00.000
1246,"CA-2014-168494",2014-12-12 00:00:00.000
1247,"CA-2014-168494",2014-12-12 00:00:00.000
1248,"CA-2014-168494",2014-12-12 00:00:00.000
1249,"CA-2017-115602",2017-12-18 00:00:00.000
1250,"CA-2017-115602",2017-12-18 00:00:00.000
1251,"CA-2017-115602",2017-12-18 00:00:00.000
1252,"CA-2017-115602",2017-12-18 00:00:00.000
1253,"CA-2015-154956",2015-07-04 00:00:00.000
1254,"CA-2017-144638",2017-03-10 00:00:00.000
1255,"CA-2017-144638",2017-03-10 00:00:00.000
1256,"CA-2017-144638",2017-03-10 00:00:00.000
1257,"CA-2017-144638",2017-03-10 00:00:00.000
1258,"US-2016-168620",2016-12-24 00:00:00.000
1259,"US-2016-168620",2016-12-24 00:00:00.000
1260,"US-2016-168620",2016-12-24 00:00:00.000
1261,"CA-2017-117079",2017-10-23 00:00:00.000
1262,"US-2016-144393",2016-10-28 00:00:00.000
1263,"CA-2017-105053",2017-07-07 00:00:00.000
1264,"CA-2016-155992",2016-10-01 00:00:00.000
1265,"CA-2016-155992",2016-10-01 00:00:00.000
1266,"CA-2017-110380",2017-09-02 00:00:00.000
1267,"US-2014-167738",2014-12-24 00:00:00.000
1268,"US-2014-167738",2014-12-24 00:00:00.000
1269,"CA-2017-121412",2017-09-23 00:00:00.000
1270,"CA-2017-100426",2017-06-04 00:00:00.000
1271,"US-2016-103646",2016-04-21 00:00:00.000
1272,"US-2016-103646",2016-04-21 00:00:00.000
1273,"US-2016-103646",2016-04-21 00:00:00.000
1274,"CA-2016-119186",2016-05-26 00:00:00.000
1275,"CA-2016-119186",2016-05-26 00:00:00.000
1276,"CA-2016-119186",2016-05-26 00:00:00.000
1277,"CA-2016-119186",2016-05-26 00:00:00.000
1278,"CA-2016-148698",2016-05-02 00:00:00.000
1279,"CA-2014-163293",2014-09-08 00:00:00.000
1280,"CA-2014-163293",2014-09-08 00:00:00.000
1281,"CA-2016-160815",2016-09-05 00:00:00.000
1282,"CA-2017-122154",2017-04-09 00:00:00.000
1283,"CA-2017-122154",2017-04-09 00:00:00.000
1284,"CA-2017-122154",2017-04-09 00:00:00.000
1285,"US-2015-149692",2015-12-06 00:00:00.000
1286,"CA-2016-119445",2016-06-26 00:00:00.000
1287,"CA-2015-124268",2015-07-04 00:00:00.000
1288,"CA-2016-154711",2016-11-22 00:00:00.000
1289,"CA-2016-154711",2016-11-22 00:00:00.000
1290,"CA-2016-154711",2016-11-22 00:00:00.000
1291,"CA-2016-163384",2016-11-10 00:00:00.000
1292,"CA-2016-163384",2016-11-10 00:00:00.000
1293,"CA-2015-101707",2015-08-27 00:00:00.000
1294,"CA-2015-101707",2015-08-27 00:00:00.000
1295,"CA-2015-101707",2015-08-27 00:00:00.000
1296,"CA-2015-138898",2015-05-25 00:00:00.000
1297,"CA-2017-115427",2017-12-30 00:00:00.000
1298,"CA-2017-115427",2017-12-30 00:00:00.000
1299,"CA-2016-134425",2016-12-08 00:00:00.000
1300,"CA-2015-121391",2015-10-04 00:00:00.000
1301,"CA-2016-137043",2016-12-23 00:00:00.000
1302,"CA-2016-137043",2016-12-23 00:00:00.000
1303,"CA-2015-115847",2015-09-19 00:00:00.000
1304,"US-2017-126179",2017-07-03 00:00:00.000
1305,"US-2017-126179",2017-07-03 00:00:00.000
1306,"CA-2016-101966",2016-07-14 00:00:00.000
1307,"CA-2016-141397",2016-06-20 00:00:00.000
1308,"CA-2016-141397",2016-06-20 00:00:00.000
1309,"CA-2016-141397",2016-06-20 00:00:00.000
1310,"CA-2016-141397",2016-06-20 00:00:00.000
1311,"CA-2016-141397",2016-06-20 00:00:00.000
1312,"CA-2016-141082",2016-12-09 00:00:00.000
1313,"CA-2016-141082",2016-12-09 00:00:00.000
1314,"US-2016-134488",2016-09-24 00:00:00.000
1315,"CA-2016-145919",2016-12-18 00:00:00.000
1316,"CA-2016-145919",2016-12-18 00:00:00.000
1317,"CA-2016-145919",2016-12-18 00:00:00.000
1318,"CA-2017-157651",2017-12-10 00:00:00.000
1319,"CA-2014-160773",2014-07-01 00:00:00.000
1320,"CA-2014-160773",2014-07-01 00:00:00.000
1321,"CA-2017-167703",2017-02-03 00:00:00.000
1322,"CA-2017-167703",2017-02-03 00:00:00.000
1323,"CA-2017-121804",2017-03-03 00:00:00.000
1324,"CA-2017-162635",2017-10-09 00:00:00.000
1325,"CA-2014-107153",2014-09-28 00:00:00.000
1326,"US-2014-117058",2014-05-27 00:00:00.000
1327,"CA-2015-120439",2015-06-14 00:00:00.000
1328,"CA-2016-128258",2016-03-30 00:00:00.000
1329,"CA-2017-106033",2017-10-15 00:00:00.000
1330,"CA-2016-142762",2016-05-23 00:00:00.000
1331,"CA-2017-127705",2017-06-02 00:00:00.000
1332,"CA-2017-127705",2017-06-02 00:00:00.000
1333,"CA-2014-122567",2014-02-16 00:00:00.000
1334,"CA-2014-122567",2014-02-16 00:00:00.000
1335,"CA-2014-121664",2014-05-06 00:00:00.000
1336,"CA-2016-122133",2016-05-16 00:00:00.000
1337,"US-2017-123281",2017-04-02 00:00:00.000
1338,"CA-2017-100524",2017-03-31 00:00:00.000
1339,"CA-2017-100524",2017-03-31 00:00:00.000
1340,"CA-2017-100524",2017-03-31 00:00:00.000
1341,"CA-2017-113481",2017-01-02 00:00:00.000
1342,"CA-2017-113481",2017-01-02 00:00:00.000
1343,"CA-2017-113481",2017-01-02 00:00:00.000
1344,"CA-2015-131758",2015-05-28 00:00:00.000
1345,"CA-2015-131758",2015-05-28 00:00:00.000
1346,"CA-2014-118339",2014-03-17 00:00:00.000
1347,"CA-2014-118339",2014-03-17 00:00:00.000
1348,"CA-2014-118339",2014-03-17 00:00:00.000
1349,"CA-2014-118339",2014-03-17 00:00:00.000
1350,"CA-2014-118339",2014-03-17 00:00:00.000
1351,"CA-2014-153976",2014-10-03 00:00:00.000
1352,"CA-2016-162901",2016-03-28 00:00:00.000
1353,"CA-2017-162978",2017-05-04 00:00:00.000
1354,"CA-2017-162978",2017-05-04 00:00:00.000
1355,"CA-2017-162978",2017-05-04 00:00:00.000
1356,"US-2014-160444",2014-07-05 00:00:00.000
1357,"US-2014-160444",2014-07-05 00:00:00.000
1358,"CA-2016-145247",2016-05-05 00:00:00.000
1359,"CA-2017-160045",2017-04-26 00:00:00.000
1360,"US-2014-151925",2014-09-26 00:00:00.000
1361,"CA-2017-125199",2017-10-19 00:00:00.000
1362,"CA-2017-125199",2017-10-19 00:00:00.000
1363,"CA-2017-125199",2017-10-19 00:00:00.000
1364,"US-2017-155425",2017-11-10 00:00:00.000
1365,"US-2017-155425",2017-11-10 00:00:00.000
1366,"US-2017-155425",2017-11-10 00:00:00.000
1367,"US-2017-155425",2017-11-10 00:00:00.000
1368,"US-2017-155425",2017-11-10 00:00:00.000
1369,"CA-2017-133249",2017-07-08 00:00:00.000
1370,"US-2015-103471",2015-12-24 00:00:00.000
1371,"US-2015-103471",2015-12-24 00:00:00.000
1372,"CA-2017-136672",2017-03-07 00:00:00.000
1373,"US-2014-157021",2014-04-01 00:00:00.000
1374,"US-2014-157021",2014-04-01 00:00:00.000
1375,"CA-2015-120362",2015-09-14 00:00:00.000
1376,"CA-2014-126361",2014-08-04 00:00:00.000
1377,"CA-2014-126361",2014-08-04 00:00:00.000
1378,"CA-2014-126361",2014-08-04 00:00:00.000
1379,"CA-2014-126361",2014-08-04 00:00:00.000
1380,"CA-2014-126361",2014-08-04 00:00:00.000
1381,"CA-2014-126361",2014-08-04 00:00:00.000
1382,"US-2016-100566",2016-09-03 00:00:00.000
1383,"US-2016-108504",2016-02-05 00:00:00.000
1384,"US-2016-108504",2016-02-05 00:00:00.000
1385,"US-2016-108504",2016-02-05 00:00:00.000
1386,"US-2016-108504",2016-02-05 00:00:00.000
1387,"US-2016-108504",2016-02-05 00:00:00.000
1388,"US-2016-108504",2016-02-05 00:00:00.000
1389,"US-2016-108504",2016-02-05 00:00:00.000
1390,"US-2016-108504",2016-02-05 00:00:00.000
1391,"US-2016-108504",2016-02-05 00:00:00.000
1392,"US-2016-108504",2016-02-05 00:00:00.000
1393,"US-2016-108504",2016-02-05 00:00:00.000
1394,"CA-2017-124828",2017-07-03 00:00:00.000
1395,"US-2017-117247",2017-10-09 00:00:00.000
1396,"US-2017-117247",2017-10-09 00:00:00.000
1397,"CA-2016-124485",2016-11-24 00:00:00.000
1398,"CA-2016-124485",2016-11-24 00:00:00.000
1399,"CA-2016-124485",2016-11-24 00:00:00.000
1400,"CA-2016-124485",2016-11-24 00:00:00.000
1401,"CA-2016-159212",2016-11-01 00:00:00.000
1402,"CA-2016-159212",2016-11-01 00:00:00.000
1403,"US-2016-161396",2016-04-19 00:00:00.000
1404,"US-2016-161396",2016-04-19 00:00:00.000
1405,"US-2014-118486",2014-04-06 00:00:00.000
1406,"US-2014-118486",2014-04-06 00:00:00.000
1407,"US-2014-118486",2014-04-06 00:00:00.000
1408,"CA-2016-130407",2016-09-02 00:00:00.000
1409,"CA-2016-130407",2016-09-02 00:00:00.000
1410,"US-2016-122245",2016-09-25 00:00:00.000
1411,"CA-2017-105144",2017-11-04 00:00:00.000
1412,"CA-2016-136329",2016-07-09 00:00:00.000
1413,"CA-2016-136329",2016-07-09 00:00:00.000
1414,"CA-2014-146640",2014-06-30 00:00:00.000
1415,"CA-2017-115994",2017-01-28 00:00:00.000
1416,"CA-2017-115994",2017-01-28 00:00:00.000
1417,"CA-2015-126697",2015-09-21 00:00:00.000
1418,"CA-2015-126697",2015-09-21 00:00:00.000
1419,"CA-2015-126697",2015-09-21 00:00:00.000
1420,"CA-2015-124800",2015-09-26 00:00:00.000
1421,"CA-2015-124800",2015-09-26 00:00:00.000
1422,"CA-2015-124800",2015-09-26 00:00:00.000
1423,"CA-2015-124800",2015-09-26 00:00:00.000
1424,"CA-2015-124800",2015-09-26 00:00:00.000
1425,"CA-2015-124800",2015-09-26 00:00:00.000
1426,"CA-2015-124800",2015-09-26 00:00:00.000
1427,"US-2015-164448",2015-10-31 00:00:00.000
1428,"US-2015-164448",2015-10-31 00:00:00.000
1429,"US-2015-164448",2015-10-31 00:00:00.000
1430,"US-2015-164448",2015-10-31 00:00:00.000
1431,"CA-2017-122700",2017-11-26 00:00:00.000
1432,"CA-2014-120768",2014-12-19 00:00:00.000
1433,"CA-2014-120768",2014-12-19 00:00:00.000
1434,"CA-2014-120768",2014-12-19 00:00:00.000
1435,"US-2016-153129",2016-12-26 00:00:00.000
1436,"CA-2017-106852",2017-06-20 00:00:00.000
1437,"CA-2017-106852",2017-06-20 00:00:00.000
1438,"CA-2015-139731",2015-10-15 00:00:00.000
1439,"CA-2015-139731",2015-10-15 00:00:00.000
1440,"CA-2017-122735",2017-04-12 00:00:00.000
1441,"CA-2017-122735",2017-04-12 00:00:00.000
1442,"CA-2017-128160",2017-12-19 00:00:00.000
1443,"CA-2017-117695",2017-08-05 00:00:00.000
1444,"CA-2015-166135",2015-10-01 00:00:00.000
1445,"CA-2016-133725",2016-05-23 00:00:00.000
1446,"CA-2017-102337",2017-06-13 00:00:00.000
1447,"CA-2017-102337",2017-06-13 00:00:00.000
1448,"CA-2017-102337",2017-06-13 00:00:00.000
1449,"US-2014-112564",2014-04-23 00:00:00.000
1450,"CA-2015-145821",2015-05-01 00:00:00.000
1451,"US-2015-160150",2015-07-19 00:00:00.000
1452,"CA-2016-133711",2016-11-26 00:00:00.000
1453,"CA-2016-133711",2016-11-26 00:00:00.000
1454,"CA-2016-133711",2016-11-26 00:00:00.000
1455,"CA-2016-133711",2016-11-26 00:00:00.000
1456,"CA-2017-148474",2017-06-12 00:00:00.000
1457,"CA-2017-148474",2017-06-12 00:00:00.000
1458,"CA-2015-111297",2015-08-17 00:00:00.000
1459,"CA-2016-123722",2016-09-25 00:00:00.000
1460,"CA-2014-155271",2014-05-04 00:00:00.000
1461,"CA-2015-119907",2015-12-01 00:00:00.000
1462,"US-2016-128902",2016-03-11 00:00:00.000
1463,"CA-2016-152289",2016-08-26 00:00:00.000
1464,"CA-2016-152289",2016-08-26 00:00:00.000
1465,"US-2016-104794",2016-12-16 00:00:00.000
1466,"CA-2014-151708",2014-08-08 00:00:00.000
1467,"CA-2014-151708",2014-08-08 00:00:00.000
1468,"CA-2015-100769",2015-05-16 00:00:00.000
1469,"CA-2017-139199",2017-12-09 00:00:00.000
1470,"CA-2017-139199",2017-12-09 00:00:00.000
1471,"CA-2017-139199",2017-12-09 00:00:00.000
1472,"US-2015-161466",2015-09-24 00:00:00.000
1473,"CA-2017-164959",2017-07-11 00:00:00.000
1474,"US-2015-105676",2015-12-01 00:00:00.000
1475,"CA-2016-113138",2016-11-19 00:00:00.000
1476,"CA-2016-113138",2016-11-19 00:00:00.000
1477,"US-2017-104955",2017-03-19 00:00:00.000
1478,"CA-2016-121958",2016-11-13 00:00:00.000
1479,"CA-2017-121468",2017-11-19 00:00:00.000
1480,"US-2016-108455",2016-12-02 00:00:00.000
1481,"US-2016-108455",2016-12-02 00:00:00.000
1482,"US-2016-108455",2016-12-02 00:00:00.000
1483,"CA-2017-101210",2017-08-25 00:00:00.000
1484,"CA-2017-101210",2017-08-25 00:00:00.000
1485,"US-2016-108098",2016-10-14 00:00:00.000
1486,"CA-2014-119032",2014-11-27 00:00:00.000
1487,"CA-2015-140410",2015-11-03 00:00:00.000
1488,"CA-2015-140410",2015-11-03 00:00:00.000
1489,"CA-2015-140410",2015-11-03 00:00:00.000
1490,"CA-2014-136280",2014-11-29 00:00:00.000
1491,"CA-2017-151911",2017-04-30 00:00:00.000
1492,"CA-2017-166436",2017-11-24 00:00:00.000
1493,"CA-2017-166436",2017-11-24 00:00:00.000
1494,"CA-2017-139661",2017-10-30 00:00:00.000
1495,"CA-2014-123925",2014-12-17 00:00:00.000
1496,"CA-2017-152485",2017-09-04 00:00:00.000
