Row ID,Order ID,Order Date,Ship Date,Shipping Code,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Ship Mode
8898,"CA-2016-167241",2016-08-15 00:00:00.000,2016-08-22 00:00:00.000,"D","BD-11320","90004","OFF-PA-10004911",37.52,4,0,18.0096,"Standard Class"
366,"CA-2014-123344",2014-09-24 00:00:00.000,2014-09-29 00:00:00.000,"D","JD-16060","94109","OFF-ST-10001713",211.96,4,0,8.4784,"Standard Class"
4519,"CA-2016-101385",2016-09-25 00:00:00.000,2016-10-01 00:00:00.000,"D","JW-16075","94109","OFF-AR-10004441",16.56,4,0,6.9552,"Standard Class"
6326,"CA-2015-110289",2015-10-29 00:00:00.000,2015-11-02 00:00:00.000,"D","NB-18655","94109","OFF-EN-10001434",210.84,4,0,103.3116,"Standard Class"
795,"CA-2014-156433",2014-09-20 00:00:00.000,2014-09-26 00:00:00.000,"D","ES-14020","94110","OFF-PA-10003724",21.72,4,0,10.6428,"Standard Class"
825,"US-2014-102071",2014-05-09 00:00:00.000,2014-05-15 00:00:00.000,"D","PG-18820","94110","TEC-AC-10003441",67.8,4,0,4.068,"Standard Class"
4039,"CA-2014-110786",2014-12-29 00:00:00.000,2015-01-02 00:00:00.000,"D","AJ-10795","94110","OFF-PA-10000528",21.12,4,0,9.504,"Standard Class"
9309,"CA-2014-128237",2014-03-25 00:00:00.000,2014-03-30 00:00:00.000,"D","CA-12265","94110","TEC-AC-10002558",45.48,4,0,15.918,"Standard Class"
1480,"US-2016-108455",2016-12-02 00:00:00.000,2016-12-08 00:00:00.000,"D","MK-18160","94122","OFF-PA-10002262",25.92,4,0,12.4416,"Standard Class"
3413,"CA-2016-100244",2016-09-20 00:00:00.000,2016-09-24 00:00:00.000,"D","GM-14695","94122","OFF-AR-10000940",11.76,4,0,3.1752,"Standard Class"
4387,"CA-2016-156811",2016-10-27 00:00:00.000,2016-11-02 00:00:00.000,"D","BP-11095","94122","OFF-AP-10001366",43.92,4,0,11.8584,"Standard Class"
7226,"CA-2016-109953",2016-07-14 00:00:00.000,2016-07-18 00:00:00.000,"D","RB-19360","94122","FUR-FU-10000073",30.8,4,0,10.164,"Standard Class"
1545,"CA-2014-107181",2014-02-04 00:00:00.000,2014-02-08 00:00:00.000,"D","DB-13270","92024","OFF-PA-10000350",34.24,4,0,16.0928,"Standard Class"
3797,"US-2014-117163",2014-01-27 00:00:00.000,2014-02-02 00:00:00.000,"D","EJ-13720","92037","OFF-AR-10003179",36.44,4,0,12.0252,"Standard Class"
5024,"CA-2016-133795",2016-12-18 00:00:00.000,2016-12-24 00:00:00.000,"D","JE-15475","92037","FUR-FU-10003731",39.92,4,0,11.1776,"Standard Class"
5811,"US-2015-163279",2015-03-22 00:00:00.000,2015-03-26 00:00:00.000,"D","JD-16150","92037","OFF-PA-10003127",105.52,4,0,48.5392,"Standard Class"
5832,"CA-2015-111206",2015-07-18 00:00:00.000,2015-07-22 00:00:00.000,"D","RF-19735","92105","TEC-AC-10003095",519.96,4,0,176.7864,"Standard Class"
5844,"CA-2015-126725",2015-11-17 00:00:00.000,2015-11-21 00:00:00.000,"D","BS-11665","92105","FUR-FU-10002813",80.96,4,0,29.1456,"Standard Class"
498,"CA-2016-126158",2016-07-25 00:00:00.000,2016-07-31 00:00:00.000,"D","SC-20095","92627","FUR-FU-10004864",255.76,4,0,81.8432,"Standard Class"
2069,"CA-2015-133452",2015-04-13 00:00:00.000,2015-04-19 00:00:00.000,"D","ZC-21910","91767","TEC-AC-10002800",199.96,4,0,69.986,"Standard Class"
7048,"CA-2014-150581",2014-04-08 00:00:00.000,2014-04-12 00:00:00.000,"D","NM-18445","94521","TEC-AC-10001908",399.96,4,0,139.986,"Standard Class"
9676,"CA-2016-137393",2016-05-06 00:00:00.000,2016-05-10 00:00:00.000,"D","GM-14500","93309","FUR-FU-10001617",41.6,4,0,14.144,"Standard Class"
940,"CA-2015-148250",2015-12-13 00:00:00.000,2015-12-17 00:00:00.000,"D","RP-19270","92503","OFF-AP-10003040",134.48,4,0,34.9648,"Standard Class"
7272,"CA-2016-123337",2016-09-16 00:00:00.000,2016-09-22 00:00:00.000,"D","KD-16495","95123","OFF-AP-10002287",17.48,4,0,4.5448,"Standard Class"
136,"CA-2016-145583",2016-10-13 00:00:00.000,2016-10-19 00:00:00.000,"D","LC-16885","95661","OFF-AR-10001149",11.52,4,0,3.456,"Standard Class"
2019,"CA-2015-113110",2015-03-19 00:00:00.000,2015-03-23 00:00:00.000,"D","BK-11260","92404","OFF-SU-10001165",33.36,4,0,8.6736,"Standard Class"
6146,"CA-2014-133543",2014-12-22 00:00:00.000,2014-12-26 00:00:00.000,"D","KM-16660","95123","OFF-AR-10003394",11.76,4,0,3.1752,"Standard Class"
1041,"CA-2016-127670",2016-03-20 00:00:00.000,2016-03-24 00:00:00.000,"D","RD-19660","63376","FUR-TA-10001095",697.16,4,0,146.4036,"Standard Class"
1130,"CA-2016-112102",2016-04-12 00:00:00.000,2016-04-16 00:00:00.000,"D","BD-11605","22153","FUR-TA-10004086",343.92,4,0,75.6624,"Standard Class"
1508,"CA-2016-134208",2016-09-17 00:00:00.000,2016-09-23 00:00:00.000,"D","CS-12505","31907","TEC-MA-10004458",396,4,0,190.08,"Standard Class"
3031,"CA-2015-168480",2015-09-21 00:00:00.000,2015-09-27 00:00:00.000,"D","DM-12955","48146","FUR-BO-10000468",194.32,4,0,31.0912,"Standard Class"
4942,"CA-2015-156482",2015-02-06 00:00:00.000,2015-02-13 00:00:00.000,"D","IL-15100","19805","FUR-BO-10002598",283.92,4,0,82.3368,"Standard Class"
7573,"CA-2014-100916",2014-10-21 00:00:00.000,2014-10-26 00:00:00.000,"D","FH-14275","23602","FUR-TA-10004607",591.32,4,0,112.3508,"Standard Class"
7705,"CA-2016-114601",2016-08-26 00:00:00.000,2016-09-02 00:00:00.000,"D","AA-10480","48234","FUR-TA-10004147",447.84,4,0,98.5248,"Standard Class"
7841,"US-2014-137869",2014-03-28 00:00:00.000,2014-04-02 00:00:00.000,"D","CV-12295","50315","FUR-TA-10003954",1184.72,4,0,106.6248,"Standard Class"
9638,"CA-2014-124702",2014-11-18 00:00:00.000,2014-11-25 00:00:00.000,"D","MH-17785","98105","FUR-TA-10003008",730.2,4,0,94.926,"Standard Class"
540,"CA-2015-134894",2015-12-07 00:00:00.000,2015-12-11 00:00:00.000,"D","DK-12985","42420","FUR-CH-10002647",283.92,4,0,70.98,"Standard Class"
2841,"US-2014-125521",2014-03-14 00:00:00.000,2014-03-19 00:00:00.000,"D","CK-12325","23320","FUR-CH-10003379",1139.92,4,0,284.98,"Standard Class"
5754,"CA-2016-118514",2016-02-03 00:00:00.000,2016-02-10 00:00:00.000,"D","LC-17050","40475","FUR-CH-10000015",866.4,4,0,225.264,"Standard Class"
6176,"CA-2015-158421",2015-09-21 00:00:00.000,2015-09-26 00:00:00.000,"D","GB-14575","29203","FUR-CH-10000309",1690.04,4,0,422.51,"Standard Class"
6566,"CA-2014-166086",2014-05-07 00:00:00.000,2014-05-12 00:00:00.000,"D","CT-11995","01841","FUR-CH-10004675",872.32,4,0,244.2496,"Standard Class"
6845,"CA-2016-123946",2016-09-12 00:00:00.000,2016-09-17 00:00:00.000,"D","AJ-10795","22153","FUR-CH-10002073",1059.12,4,0,307.1448,"Standard Class"
456,"CA-2016-100153",2016-12-13 00:00:00.000,2016-12-17 00:00:00.000,"D","KH-16630","73071","TEC-AC-10001772",63.88,4,0,24.9132,"Standard Class"
758,"CA-2014-106803",2014-12-29 00:00:00.000,2015-01-02 00:00:00.000,"D","DC-13285","55016","TEC-AC-10001267",119.8,4,0,47.92,"Standard Class"
2279,"CA-2014-104283",2014-06-27 00:00:00.000,2014-07-01 00:00:00.000,"D","LM-17065","38671","TEC-AC-10000109",223.96,4,0,53.7504,"Standard Class"
2303,"CA-2016-106558",2016-01-17 00:00:00.000,2016-01-21 00:00:00.000,"D","DL-13495","31907","TEC-AC-10001142",316,4,0,31.6,"Standard Class"
2534,"CA-2014-111500",2014-08-17 00:00:00.000,2014-08-21 00:00:00.000,"D","DJ-13510","72209","TEC-AC-10000844",339.96,4,0,122.3856,"Standard Class"
4034,"CA-2016-169957",2016-09-26 00:00:00.000,2016-09-30 00:00:00.000,"D","SN-20710","98042","TEC-AC-10003063",100,4,0,21,"Standard Class"
4095,"CA-2015-102491",2015-08-24 00:00:00.000,2015-08-28 00:00:00.000,"D","KW-16435","41042","TEC-AC-10003289",79.96,4,0,18.3908,"Standard Class"
5107,"CA-2015-147102",2015-09-19 00:00:00.000,2015-09-26 00:00:00.000,"D","NH-18610","31907","TEC-AC-10000682",66.36,4,0,23.226,"Standard Class"
5188,"CA-2015-115567",2015-09-13 00:00:00.000,2015-09-18 00:00:00.000,"D","ZC-21910","47201","TEC-AC-10001314",199.96,4,0,15.9968,"Standard Class"
5677,"CA-2014-135993",2014-05-28 00:00:00.000,2014-06-02 00:00:00.000,"D","PJ-18835","98115","TEC-AC-10004877",27.6,4,0,2.208,"Standard Class"
6939,"CA-2016-125094",2016-11-05 00:00:00.000,2016-11-09 00:00:00.000,"D","NP-18700","98105","TEC-AC-10004420",479.72,4,0,52.7692,"Standard Class"
7680,"CA-2014-133592",2014-12-31 00:00:00.000,2015-01-07 00:00:00.000,"D","KM-16375","02908","TEC-AC-10002049",1687.8,4,0,742.632,"Standard Class"
9553,"CA-2015-163923",2015-05-30 00:00:00.000,2015-06-03 00:00:00.000,"D","BD-11560","22153","TEC-AC-10000358",151.96,4,0,36.4704,"Standard Class"
1253,"CA-2015-154956",2015-07-04 00:00:00.000,2015-07-09 00:00:00.000,"D","IM-15070","53209","TEC-PH-10004165",1099.96,4,0,285.9896,"Standard Class"
1983,"CA-2014-122749",2014-12-03 00:00:00.000,2014-12-09 00:00:00.000,"D","NG-18430","73120","TEC-PH-10003811",479.96,4,0,134.3888,"Standard Class"
3376,"CA-2015-161718",2015-12-04 00:00:00.000,2015-12-10 00:00:00.000,"D","SO-20335","11550","TEC-PH-10000376",39.96,4,0,10.3896,"Standard Class"
4673,"CA-2016-133550",2016-07-31 00:00:00.000,2016-08-06 00:00:00.000,"D","KL-16645","48205","TEC-PH-10004042",635.96,4,0,165.3496,"Standard Class"
5899,"CA-2016-167682",2016-04-03 00:00:00.000,2016-04-09 00:00:00.000,"D","ZD-21925","47374","TEC-PH-10000673",259.96,4,0,124.7808,"Standard Class"
7479,"CA-2014-167199",2014-01-06 00:00:00.000,2014-01-10 00:00:00.000,"D","ME-17320","42420","TEC-PH-10004539",755.96,4,0,204.1092,"Standard Class"
7781,"CA-2016-139381",2016-04-18 00:00:00.000,2016-04-22 00:00:00.000,"D","RF-19840","23320","TEC-PH-10004924",29.56,4,0,7.9812,"Standard Class"
8001,"US-2015-151407",2015-11-08 00:00:00.000,2015-11-12 00:00:00.000,"D","RD-19585","52001","TEC-PH-10003885",263.96,4,0,76.5484,"Standard Class"
302,"CA-2016-142545",2016-10-28 00:00:00.000,2016-11-03 00:00:00.000,"D","JD-15895","07109","FUR-FU-10001861",77.6,4,0,38.024,"Standard Class"
1124,"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,"D","HL-15040","72401","FUR-FU-10003194",38.6,4,0,11.58,"Standard Class"
2759,"CA-2016-146171",2016-03-11 00:00:00.000,2016-03-15 00:00:00.000,"D","JP-16135","31907","FUR-FU-10004270",76.92,4,0,31.5372,"Standard Class"
2986,"CA-2016-139269",2016-05-25 00:00:00.000,2016-05-30 00:00:00.000,"D","JB-16045","31907","FUR-FU-10000755",24.96,4,0,6.24,"Standard Class"
3721,"CA-2016-151155",2016-12-20 00:00:00.000,2016-12-24 00:00:00.000,"D","AB-10255","39212","FUR-FU-10001918",18.92,4,0,7.3788,"Standard Class"
4522,"CA-2014-109491",2014-02-20 00:00:00.000,2014-02-26 00:00:00.000,"D","LC-16930","47374","FUR-FU-10000221",20.32,4,0,6.9088,"Standard Class"
4575,"CA-2016-139395",2016-12-12 00:00:00.000,2016-12-18 00:00:00.000,"D","MG-17650","49201","FUR-FU-10003724",33.48,4,0,8.7048,"Standard Class"
4667,"CA-2016-116547",2016-01-10 00:00:00.000,2016-01-17 00:00:00.000,"D","KB-16585","98115","FUR-FU-10000076",79.92,4,0,34.3656,"Standard Class"
5138,"CA-2016-128972",2016-11-13 00:00:00.000,2016-11-17 00:00:00.000,"D","TS-21430","73120","FUR-FU-10003096",30.36,4,0,13.0548,"Standard Class"
5334,"CA-2014-103331",2014-08-26 00:00:00.000,2014-09-01 00:00:00.000,"D","KB-16315","19711","FUR-FU-10001731",10.68,4,0,4.0584,"Standard Class"
5898,"CA-2016-167682",2016-04-03 00:00:00.000,2016-04-09 00:00:00.000,"D","ZD-21925","47374","FUR-FU-10003799",71.12,4,0,22.0472,"Standard Class"
5929,"CA-2014-114314",2014-10-11 00:00:00.000,2014-10-15 00:00:00.000,"D","DB-13555","72701","FUR-FU-10002107",8.92,4,0,3.9248,"Standard Class"
6674,"CA-2015-135510",2015-09-05 00:00:00.000,2015-09-12 00:00:00.000,"D","TW-21025","22901","FUR-FU-10000820",67.96,4,0,12.2328,"Standard Class"
6719,"CA-2016-134789",2016-04-08 00:00:00.000,2016-04-15 00:00:00.000,"D","CK-12325","71901","FUR-FU-10003268",159.92,4,0,31.984,"Standard Class"
7129,"US-2016-117541",2016-11-14 00:00:00.000,2016-11-20 00:00:00.000,"D","JM-16195","19711","FUR-FU-10000550",19.92,4,0,6.5736,"Standard Class"
7665,"CA-2014-151967",2014-10-22 00:00:00.000,2014-10-26 00:00:00.000,"D","NB-18580","71111","FUR-FU-10000193",129.92,4,0,10.3936,"Standard Class"
8546,"CA-2016-119074",2016-03-27 00:00:00.000,2016-03-31 00:00:00.000,"D","DS-13180","31907","FUR-FU-10003731",39.92,4,0,11.1776,"Standard Class"
8862,"CA-2015-125934",2015-09-11 00:00:00.000,2015-09-18 00:00:00.000,"D","SN-20560","07501","FUR-FU-10002107",8.92,4,0,3.9248,"Standard Class"
9079,"CA-2016-108105",2016-02-16 00:00:00.000,2016-02-23 00:00:00.000,"D","GW-14605","42420","FUR-FU-10003773",318.08,4,0,34.9888,"Standard Class"
625,"CA-2015-138009",2015-11-29 00:00:00.000,2015-12-03 00:00:00.000,"D","SF-20965","48126","OFF-ST-10001272",523.48,4,0,130.87,"Standard Class"
1336,"CA-2016-122133",2016-05-16 00:00:00.000,2016-05-23 00:00:00.000,"D","JR-15670","06457","OFF-ST-10002574",552.56,4,0,0,"Standard Class"
2016,"CA-2016-145905",2016-09-18 00:00:00.000,2016-09-23 00:00:00.000,"D","AM-10705","36830","OFF-ST-10003716",900.08,4,0,117.0104,"Standard Class"
2511,"CA-2016-136812",2016-11-18 00:00:00.000,2016-11-23 00:00:00.000,"D","AW-10930","73120","OFF-ST-10003470",1117.92,4,0,55.896,"Standard Class"
2760,"CA-2016-146171",2016-03-11 00:00:00.000,2016-03-15 00:00:00.000,"D","JP-16135","31907","OFF-ST-10001526",481.32,4,0,125.1432,"Standard Class"
3920,"US-2015-148817",2015-12-01 00:00:00.000,2015-12-07 00:00:00.000,"D","KD-16495","23320","OFF-ST-10001321",61.68,4,0,16.6536,"Standard Class"
4897,"CA-2016-135776",2016-12-23 00:00:00.000,2016-12-30 00:00:00.000,"D","EH-13765","98103","OFF-ST-10003470",1117.92,4,0,55.896,"Standard Class"
5987,"CA-2016-163776",2016-07-19 00:00:00.000,2016-07-25 00:00:00.000,"D","JS-16030","39401","OFF-ST-10002485",87.92,4,0,0.8792,"Standard Class"
6039,"CA-2016-131205",2016-09-04 00:00:00.000,2016-09-08 00:00:00.000,"D","AA-10645","40324","OFF-ST-10002583",129.92,4,0,5.1968,"Standard Class"
6061,"CA-2015-134201",2015-04-10 00:00:00.000,2015-04-16 00:00:00.000,"D","EH-14125","14609","OFF-ST-10001476",142.04,4,0,38.3508,"Standard Class"
6574,"CA-2016-160535",2016-11-25 00:00:00.000,2016-11-30 00:00:00.000,"D","BP-11050","07060","OFF-ST-10000689",563.4,4,0,67.608,"Standard Class"
7256,"CA-2016-152730",2016-05-30 00:00:00.000,2016-06-04 00:00:00.000,"D","EM-14140","54880","OFF-ST-10000876",49.76,4,0,13.9328,"Standard Class"
7954,"CA-2014-138359",2014-04-01 00:00:00.000,2014-04-06 00:00:00.000,"D","KH-16330","02151","OFF-ST-10000636",66.96,4,0,2.6784,"Standard Class"
8008,"CA-2015-110863",2015-11-17 00:00:00.000,2015-11-24 00:00:00.000,"D","AA-10645","73120","OFF-ST-10002756",541.24,4,0,5.4124,"Standard Class"
9648,"CA-2014-150518",2014-11-19 00:00:00.000,2014-11-24 00:00:00.000,"D","MW-18220","55433","OFF-ST-10000877",221.16,4,0,57.5016,"Standard Class"
928,"CA-2015-115091",2015-10-05 00:00:00.000,2015-10-09 00:00:00.000,"D","JJ-15760","22153","OFF-AR-10000658",46.2,4,0,12.936,"Standard Class"
1590,"CA-2016-109911",2016-05-12 00:00:00.000,2016-05-16 00:00:00.000,"D","VG-21805","23464","OFF-AR-10001662",10.96,4,0,2.9592,"Standard Class"
2097,"US-2016-146570",2016-05-15 00:00:00.000,2016-05-20 00:00:00.000,"D","SN-20710","39212","OFF-AR-10004602",91.96,4,0,25.7488,"Standard Class"
2913,"CA-2014-113929",2014-06-16 00:00:00.000,2014-06-21 00:00:00.000,"D","CK-12205","11550","OFF-AR-10003772",35,4,0,10.5,"Standard Class"
3683,"CA-2015-132626",2015-07-09 00:00:00.000,2015-07-14 00:00:00.000,"D","BT-11680","20735","OFF-AR-10002987",79.36,4,0,32.5376,"Standard Class"
3956,"CA-2014-133228",2014-04-04 00:00:00.000,2014-04-09 00:00:00.000,"D","MS-17710","48205","OFF-AR-10001955",79.36,4,0,23.808,"Standard Class"
4013,"CA-2015-153612",2015-12-22 00:00:00.000,2015-12-27 00:00:00.000,"D","BT-11305","54880","OFF-AR-10000203",17.12,4,0,4.9648,"Standard Class"
6315,"CA-2014-100762",2014-11-24 00:00:00.000,2014-11-29 00:00:00.000,"D","NG-18355","49201","OFF-AR-10000380",151.92,4,0,45.576,"Standard Class"
6838,"CA-2015-116260",2015-07-06 00:00:00.000,2015-07-12 00:00:00.000,"D","BF-10975","08360","OFF-AR-10003732",11.12,4,0,2.8912,"Standard Class"
7587,"CA-2014-163223",2014-03-21 00:00:00.000,2014-03-25 00:00:00.000,"D","KH-16690","22153","OFF-AR-10001573",9.32,4,0,2.7028,"Standard Class"
7654,"CA-2015-121552",2015-03-22 00:00:00.000,2015-03-27 00:00:00.000,"D","FW-14395","35810","OFF-AR-10003217",19.56,4,0,5.4768,"Standard Class"
460,"CA-2015-109638",2015-12-15 00:00:00.000,2015-12-22 00:00:00.000,"D","JH-15985","98115","OFF-AP-10002472",103.92,4,0,36.372,"Standard Class"
2443,"CA-2016-146934",2016-05-22 00:00:00.000,2016-05-27 00:00:00.000,"D","AF-10870","07055","OFF-AP-10003217",662.84,4,0,172.3384,"Standard Class"
4130,"CA-2015-121272",2015-03-29 00:00:00.000,2015-04-04 00:00:00.000,"D","DO-13435","98103","OFF-AP-10001947",73.28,4,0,21.2512,"Standard Class"
6996,"CA-2015-166800",2015-11-19 00:00:00.000,2015-11-26 00:00:00.000,"D","AG-10300","89115","OFF-AP-10004868",31.08,4,0,8.3916,"Standard Class"
7780,"CA-2016-139381",2016-04-18 00:00:00.000,2016-04-22 00:00:00.000,"D","RF-19840","23320","OFF-AP-10001271",203.92,4,0,55.0584,"Standard Class"
8864,"CA-2015-125934",2015-09-11 00:00:00.000,2015-09-18 00:00:00.000,"D","SN-20560","07501","OFF-AP-10003860",111.04,4,0,29.9808,"Standard Class"
1313,"CA-2016-141082",2016-12-09 00:00:00.000,2016-12-13 00:00:00.000,"D","FM-14380","01841","OFF-LA-10001474",122.12,4,0,56.1752,"Standard Class"
1617,"CA-2015-130022",2015-08-10 00:00:00.000,2015-08-16 00:00:00.000,"D","JK-16120","55122","OFF-LA-10002043",41.4,4,0,19.872,"Standard Class"
2545,"US-2016-114174",2016-09-08 00:00:00.000,2016-09-14 00:00:00.000,"D","AP-10720","02148","OFF-LA-10000248",14.76,4,0,6.9372,"Standard Class"
4163,"CA-2015-163587",2015-03-14 00:00:00.000,2015-03-18 00:00:00.000,"D","EP-13915","03820","OFF-LA-10004484",16.52,4,0,7.5992,"Standard Class"
4948,"CA-2014-102085",2014-10-04 00:00:00.000,2014-10-09 00:00:00.000,"D","JD-16015","98115","OFF-LA-10002475",29.24,4,0,13.7428,"Standard Class"
7988,"US-2016-117793",2016-08-23 00:00:00.000,2016-08-29 00:00:00.000,"D","MA-17560","53081","OFF-LA-10002945",25.2,4,0,11.592,"Standard Class"
9449,"US-2016-148957",2016-09-17 00:00:00.000,2016-09-23 00:00:00.000,"D","CC-12430","98052","OFF-LA-10002195",12.32,4,0,5.9136,"Standard Class"
3221,"US-2015-137008",2015-10-02 00:00:00.000,2015-10-08 00:00:00.000,"D","JP-15460","08701","OFF-EN-10002500",51.12,4,0,23.004,"Standard Class"
4216,"CA-2014-103590",2014-11-30 00:00:00.000,2014-12-04 00:00:00.000,"D","JL-15505","10550","OFF-EN-10004007",62.28,4,0,29.2716,"Standard Class"
5508,"CA-2016-150000",2016-04-08 00:00:00.000,2016-04-14 00:00:00.000,"D","PG-18820","30080","OFF-EN-10002973",17.92,4,0,8.6016,"Standard Class"
9401,"CA-2015-167696",2015-09-16 00:00:00.000,2015-09-21 00:00:00.000,"D","BD-11500","23602","OFF-EN-10001539",31.12,4,0,14.6264,"Standard Class"
398,"CA-2015-122259",2015-10-31 00:00:00.000,2015-11-04 00:00:00.000,"D","HP-14815","49201","OFF-SU-10002573",70.12,4,0,21.036,"Standard Class"
3118,"CA-2016-150350",2016-08-23 00:00:00.000,2016-08-30 00:00:00.000,"D","MS-17770","98105","OFF-SU-10002189",15.88,4,0,0.1588,"Standard Class"
3678,"CA-2015-132626",2015-07-09 00:00:00.000,2015-07-14 00:00:00.000,"D","BT-11680","20735","OFF-FA-10002763",15.8,4,0,5.056,"Standard Class"
4602,"CA-2015-146948",2015-07-16 00:00:00.000,2015-07-20 00:00:00.000,"D","MG-17890","21215","OFF-FA-10001332",11.52,4,0,5.4144,"Standard Class"
7480,"CA-2014-167199",2014-01-06 00:00:00.000,2014-01-10 00:00:00.000,"D","ME-17320","42420","OFF-FA-10001883",31.12,4,0,0.3112,"Standard Class"
9986,"CA-2015-100251",2015-05-17 00:00:00.000,2015-05-23 00:00:00.000,"D","DV-13465","11561","OFF-SU-10000898",55.6,4,0,16.124,"Standard Class"
789,"CA-2015-115938",2015-06-26 00:00:00.000,2015-06-30 00:00:00.000,"D","SA-20830","23223","OFF-BI-10001543",143.96,4,0,69.1008,"Standard Class"
1166,"CA-2014-117709",2014-05-04 00:00:00.000,2014-05-08 00:00:00.000,"D","PM-18940","49201","OFF-BI-10001294",46.8,4,0,21.06,"Standard Class"
2031,"CA-2015-117961",2015-11-26 00:00:00.000,2015-11-30 00:00:00.000,"D","GP-14740","01453","OFF-BI-10003707",61.04,4,0,30.52,"Standard Class"
2302,"CA-2014-162362",2014-11-14 00:00:00.000,2014-11-18 00:00:00.000,"D","JL-15505","48640","OFF-BI-10000546",11.52,4,0,5.6448,"Standard Class"
2366,"US-2016-108637",2016-03-13 00:00:00.000,2016-03-18 00:00:00.000,"D","AB-10060","22980","OFF-BI-10004965",46,4,0,20.7,"Standard Class"
2524,"CA-2016-124352",2016-10-15 00:00:00.000,2016-10-21 00:00:00.000,"D","CD-12790","73120","OFF-BI-10000977",121.6,4,0,55.936,"Standard Class"
2532,"CA-2014-111500",2014-08-17 00:00:00.000,2014-08-21 00:00:00.000,"D","DJ-13510","72209","OFF-BI-10000829",17.96,4,0,8.2616,"Standard Class"
3426,"CA-2015-153381",2015-09-24 00:00:00.000,2015-09-28 00:00:00.000,"D","DE-13255","52001","OFF-BI-10001525",15.24,4,0,6.858,"Standard Class"
3486,"CA-2016-151169",2016-10-21 00:00:00.000,2016-10-26 00:00:00.000,"D","MY-18295","19711","OFF-BI-10002813",7.92,4,0,3.564,"Standard Class"
3734,"CA-2015-109575",2015-09-18 00:00:00.000,2015-09-23 00:00:00.000,"D","KH-16630","20735","OFF-BI-10000962",65.08,4,0,31.8892,"Standard Class"
3921,"US-2015-148817",2015-12-01 00:00:00.000,2015-12-07 00:00:00.000,"D","KD-16495","23320","OFF-BI-10004233",63.96,4,0,30.7008,"Standard Class"
4447,"US-2014-147704",2014-11-16 00:00:00.000,2014-11-21 00:00:00.000,"D","SR-20740","47401","OFF-BI-10001634",29.12,4,0,14.2688,"Standard Class"
6945,"CA-2014-148369",2014-09-23 00:00:00.000,2014-09-27 00:00:00.000,"D","TH-21115","19711","OFF-BI-10004876",11.12,4,0,5.4488,"Standard Class"
6986,"CA-2016-116526",2016-09-01 00:00:00.000,2016-09-05 00:00:00.000,"D","JA-15970","48227","OFF-BI-10000320",29.52,4,0,14.4648,"Standard Class"
8863,"CA-2015-125934",2015-09-11 00:00:00.000,2015-09-18 00:00:00.000,"D","SN-20560","07501","OFF-BI-10004593",209.6,4,0,96.416,"Standard Class"
9150,"US-2014-157070",2014-06-01 00:00:00.000,2014-06-06 00:00:00.000,"D","QJ-19255","48234","OFF-BI-10001765",138.56,4,0,66.5088,"Standard Class"
1081,"CA-2015-110016",2015-11-29 00:00:00.000,2015-12-04 00:00:00.000,"D","BT-11395","48227","OFF-PA-10000349",19.92,4,0,9.3624,"Standard Class"
1187,"CA-2014-127131",2014-11-24 00:00:00.000,2014-11-30 00:00:00.000,"D","HR-14830","98103","OFF-PA-10001800",25.92,4,0,12.4416,"Standard Class"
2554,"CA-2016-155439",2016-09-14 00:00:00.000,2016-09-18 00:00:00.000,"D","PN-18775","29203","OFF-PA-10000029",25.92,4,0,12.4416,"Standard Class"
6000,"US-2014-112991",2014-12-10 00:00:00.000,2014-12-14 00:00:00.000,"D","SH-19975","83605","OFF-PA-10000019",25.92,4,0,12.4416,"Standard Class"
6001,"US-2014-112991",2014-12-10 00:00:00.000,2014-12-14 00:00:00.000,"D","SH-19975","83605","OFF-PA-10002222",91.36,4,0,42.0256,"Standard Class"
6298,"CA-2014-141313",2014-12-28 00:00:00.000,2015-01-01 00:00:00.000,"D","AJ-10780","01915","OFF-PA-10003302",141.76,4,0,66.6272,"Standard Class"
6718,"CA-2016-134789",2016-04-08 00:00:00.000,2016-04-15 00:00:00.000,"D","CK-12325","71901","OFF-PA-10001934",25.92,4,0,12.7008,"Standard Class"
7431,"US-2014-164763",2014-03-17 00:00:00.000,2014-03-21 00:00:00.000,"D","MH-17440","39212","OFF-PA-10003063",16,4,0,7.68,"Standard Class"
7678,"CA-2014-133592",2014-12-31 00:00:00.000,2015-01-07 00:00:00.000,"D","KM-16375","02908","OFF-PA-10003228",195.64,4,0,91.9508,"Standard Class"
8338,"CA-2014-153087",2014-12-27 00:00:00.000,2015-01-03 00:00:00.000,"D","TC-20980","35601","OFF-PA-10001243",23.92,4,0,11.7208,"Standard Class"
9958,"US-2014-143287",2014-11-11 00:00:00.000,2014-11-17 00:00:00.000,"D","KN-16705","10801","OFF-PA-10004039",223.92,4,0,109.7208,"Standard Class"
2194,"CA-2016-128412",2016-12-10 00:00:00.000,2016-12-17 00:00:00.000,"D","AP-10915","98105","OFF-PA-10001125",123.92,4,0,55.764,"Standard Class"
4007,"US-2015-168732",2015-12-10 00:00:00.000,2015-12-16 00:00:00.000,"D","KM-16660","30076","OFF-PA-10000520",25.92,4,0,12.4416,"Standard Class"
5252,"US-2016-169369",2016-12-12 00:00:00.000,2016-12-18 00:00:00.000,"D","EC-14050","31907","OFF-PA-10004438",49.12,4,0,23.0864,"Standard Class"
