Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
"AX17572","ENX2089","A138","EMP1005","C1222",2019-08-12 00:00:00.000,1
"AX17698","ENX2029","A109","EMP1005","C1649",2017-07-07 00:00:00.000,1
"AX17730","ENX2079","A136","EMP1005","C1731",2019-04-08 00:00:00.000,1
"AX17804","ENX2082","A140","EMP1005","C1121",2019-05-07 00:00:00.000,1
"AX17832","ENX2085","A101","EMP1005","C1749",2019-06-15 00:00:00.000,1
"AX17840","ENX2070","A167","EMP1005","C1749",2018-12-14 00:00:00.000,1
"AX17842","ENX2040","A123","EMP1005","C1772",2017-11-20 00:00:00.000,1
"AX17949","ENX2068","A167","EMP1005","C1050",2018-11-18 00:00:00.000,1
"AX17979","ENX2079","A178","EMP1005","C1320",2019-04-08 00:00:00.000,1
"AX17984","ENX2033","A168","EMP1005","C1235",2017-08-26 00:00:00.000,1
"AX18289","ENX2010","A127","EMP1005","C1598",2016-11-13 00:00:00.000,1
"AX18290","ENX2090","A164","EMP1005","C1261",2019-08-17 00:00:00.000,1
"AX18306","ENX2010","A168","EMP1005","C1102",2016-11-11 00:00:00.000,1
"AX18311","ENX2056","A102","EMP1005","C1588",2018-06-22 00:00:00.000,1
"AX18462","ENX2097","A167","EMP1005","C1341",2019-11-17 00:00:00.000,1
"AX18491","ENX2100","A193","EMP1005","C1134",2019-12-25 00:00:00.000,1
"AX18517","ENX2089","A180","EMP1005","C1559",2019-08-09 00:00:00.000,1
"AX18556","ENX2061","A149","EMP1005","C1607",2018-08-16 00:00:00.000,1
"AX18609","ENX2038","A187","EMP1005","C1034",2017-10-27 00:00:00.000,1
"AX18840","ENX2019","A113","EMP1005","C1750",2017-03-06 00:00:00.000,1
"AX18893","ENX2077","A124","EMP1005","C1404",2019-03-14 00:00:00.000,1
"AX18906","ENX2061","A126","EMP1005","C1101",2018-08-22 00:00:00.000,1
"AX19060","ENX2087","A161","EMP1005","C1102",2019-07-17 00:00:00.000,1
"AX19087","ENX2023","A164","EMP1005","C1733",2017-04-28 00:00:00.000,1
"AX19391","ENX2061","A154","EMP1005","C1105",2018-08-16 00:00:00.000,1
"AX19429","ENX2090","A193","EMP1005","C1137",2019-08-17 00:00:00.000,1
"AX19486","ENX2082","A157","EMP1005","C1483",2019-05-16 00:00:00.000,1
"AX19586","ENX2029","A148","EMP1005","C1303",2017-07-03 00:00:00.000,1
"AX19602","ENX2084","A129","EMP1005","C1190",2019-06-05 00:00:00.000,1
"AX19665","ENX2079","A121","EMP1005","C1567",2019-04-07 00:00:00.000,1
"AX19739","ENX2099","A185","EMP1005","C1162",2019-12-07 00:00:00.000,1
"AX19750","ENX2076","A153","EMP1005","C1042",2019-02-28 00:00:00.000,1
"AX19855","ENX2065","A155","EMP1005","C1103",2018-10-01 00:00:00.000,1
"AX19911","ENX2093","A149","EMP1005","C1033",2019-09-26 00:00:00.000,1
"AX19935","ENX2003","A135","EMP1005","C1658",2016-08-12 00:00:00.000,1
"AX19946","ENX2070","A155","EMP1005","C1800",2018-12-12 00:00:00.000,1
"AX19981","ENX2035","A179","EMP1005","C1634",2017-09-26 00:00:00.000,1
"AX20057","ENX2046","A146","EMP1005","C1533",2018-02-06 00:00:00.000,1
"AX20079","ENX2091","A195","EMP1005","C1750",2019-08-31 00:00:00.000,1
"AX20126","ENX2073","A193","EMP1005","C1117",2019-01-13 00:00:00.000,1
"AX20177","ENX2073","A135","EMP1005","C1189",2019-01-21 00:00:00.000,1
"AX20327","ENX2065","A183","EMP1005","C1506",2018-10-03 00:00:00.000,1
"AX20420","ENX2050","A191","EMP1005","C1516",2018-04-07 00:00:00.000,1
"AX20541","ENX2097","A164","EMP1005","C1504",2019-11-21 00:00:00.000,1
"AX20543","ENX2043","A149","EMP1005","C1669",2018-01-01 00:00:00.000,1
"AX20734","ENX2046","A174","EMP1005","C1636",2018-02-08 00:00:00.000,1
"AX20741","ENX2002","A173","EMP1005","C1459",2016-08-07 00:00:00.000,1
"AX20749","ENX2044","A147","EMP1005","C1265",2018-01-16 00:00:00.000,1
"AX20935","ENX2000","A114","EMP1005","C1177",2016-07-12 00:00:00.000,1
"AX21486","ENX2051","A128","EMP1005","C1442",2018-04-10 00:00:00.000,1
"AX21680","ENX2000","A141","EMP1005","C1470",2016-07-11 00:00:00.000,1
"AX21692","ENX2045","A106","EMP1005","C1636",2018-01-28 00:00:00.000,1
"AX21749","ENX2014","A120","EMP1005","C1604",2016-12-26 00:00:00.000,1
"AX21753","ENX2009","A156","EMP1005","C1726",2016-10-27 00:00:00.000,1
"AX21836","ENX2054","A177","EMP1005","C1686",2018-05-24 00:00:00.000,1
"AX21864","ENX2069","A128","EMP1005","C1046",2018-12-01 00:00:00.000,1
"AX21941","ENX2069","A180","EMP1005","C1455",2018-11-27 00:00:00.000,1
"AX21963","ENX2046","A166","EMP1005","C1448",2018-02-09 00:00:00.000,1
"AX22352","ENX2068","A166","EMP1005","C1120",2018-11-12 00:00:00.000,1
"AX22417","ENX2072","A146","EMP1005","C1792",2018-12-30 00:00:00.000,1
"AX22517","ENX2070","A184","EMP1005","C1650",2018-12-12 00:00:00.000,1
"AX22601","ENX2004","A175","EMP1005","C1188",2016-09-01 00:00:00.000,1
"AX22785","ENX2029","A140","EMP1005","C1755",2017-07-13 00:00:00.000,1
"AX22829","ENX2038","A141","EMP1005","C1519",2017-11-02 00:00:00.000,1
"AX22861","ENX2012","A143","EMP1005","C1417",2016-12-10 00:00:00.000,1
"AX22936","ENX2020","A101","EMP1005","C1239",2017-03-19 00:00:00.000,1
"AX22966","ENX2098","A128","EMP1005","C1766",2019-11-24 00:00:00.000,1
"AX23127","ENX2091","A173","EMP1005","C1307",2019-09-02 00:00:00.000,1
"AX23171","ENX2026","A156","EMP1005","C1489",2017-05-31 00:00:00.000,1
"AX23245","ENX2042","A115","EMP1005","C1730",2017-12-16 00:00:00.000,1
"AX23334","ENX2091","A125","EMP1005","C1036",2019-09-02 00:00:00.000,1
"AX23521","ENX2012","A149","EMP1005","C1634",2016-12-02 00:00:00.000,1
"AX23560","ENX2091","A107","EMP1005","C1495",2019-08-28 00:00:00.000,1
"AX23988","ENX2046","A161","EMP1005","C1077",2018-02-03 00:00:00.000,1
"AX24069","ENX2046","A145","EMP1005","C1290",2018-02-13 00:00:00.000,1
"AX24086","ENX2019","A141","EMP1005","C1120",2017-03-09 00:00:00.000,1
"AX24162","ENX2073","A177","EMP1005","C1388",2019-01-22 00:00:00.000,1
"AX24277","ENX2099","A124","EMP1005","C1246",2019-12-09 00:00:00.000,1
"AX24282","ENX2005","A180","EMP1005","C1327",2016-09-08 00:00:00.000,1
"AX24335","ENX2054","A147","EMP1005","C1400",2018-05-22 00:00:00.000,1
"AX24380","ENX2071","A192","EMP1005","C1095",2018-12-29 00:00:00.000,1
"AX24401","ENX2078","A104","EMP1005","C1754",2019-03-27 00:00:00.000,1
"AX24481","ENX2088","A168","EMP1005","C1450",2019-07-26 00:00:00.000,1
"AX24573","ENX2023","A111","EMP1005","C1126",2017-04-24 00:00:00.000,1
"AX24790","ENX2062","A107","EMP1005","C1162",2018-08-29 00:00:00.000,1
"AX24984","ENX2021","A143","EMP1005","C1784",2017-03-25 00:00:00.000,1
"AX10029","ENX2026","A186","EMP1011","C1447",2017-06-03 00:00:00.000,1
"AX10206","ENX2054","A168","EMP1011","C1387",2018-05-26 00:00:00.000,1
"AX10223","ENX2036","A191","EMP1011","C1148",2017-10-08 00:00:00.000,1
"AX10401","ENX2019","A168","EMP1011","C1618",2017-03-07 00:00:00.000,1
"AX10521","ENX2042","A101","EMP1011","C1442",2017-12-19 00:00:00.000,1
"AX10522","ENX2055","A129","EMP1011","C1569",2018-06-01 00:00:00.000,1
"AX10531","ENX2060","A155","EMP1011","C1683",2018-08-02 00:00:00.000,1
"AX10549","ENX2020","A162","EMP1011","C1231",2017-03-21 00:00:00.000,1
"AX10562","ENX2081","A165","EMP1011","C1364",2019-04-29 00:00:00.000,1
"AX10765","ENX2027","A172","EMP1011","C1239",2017-06-08 00:00:00.000,1
"AX10808","ENX2027","A162","EMP1011","C1442",2017-06-08 00:00:00.000,1
"AX10848","ENX2017","A174","EMP1011","C1250",2017-02-07 00:00:00.000,1
"AX10923","ENX2010","A191","EMP1011","C1540",2016-11-06 00:00:00.000,1
"AX11072","ENX2010","A190","EMP1011","C1240",2016-11-06 00:00:00.000,1
"AX11095","ENX2011","A191","EMP1011","C1702",2016-11-29 00:00:00.000,1
"AX11198","ENX2076","A105","EMP1011","C1198",2019-02-23 00:00:00.000,1
"AX11345","ENX2067","A118","EMP1011","C1292",2018-11-06 00:00:00.000,1
"AX11362","ENX2012","A193","EMP1011","C1667",2016-12-08 00:00:00.000,1
"AX11368","ENX2071","A160","EMP1011","C1768",2018-12-27 00:00:00.000,1
"AX11379","ENX2069","A109","EMP1011","C1052",2018-11-25 00:00:00.000,1
"AX11425","ENX2031","A159","EMP1011","C1152",2017-08-07 00:00:00.000,1
"AX11428","ENX2036","A137","EMP1011","C1130",2017-10-10 00:00:00.000,1
"AX11450","ENX2094","A139","EMP1011","C1385",2019-10-07 00:00:00.000,1
"AX11535","ENX2059","A163","EMP1011","C1360",2018-07-29 00:00:00.000,1
"AX11609","ENX2094","A168","EMP1011","C1307",2019-10-12 00:00:00.000,1
"AX11817","ENX2079","A179","EMP1011","C1066",2019-04-07 00:00:00.000,1
"AX12013","ENX2006","A177","EMP1011","C1199",2016-09-16 00:00:00.000,1
"AX12038","ENX2015","A121","EMP1011","C1314",2017-01-10 00:00:00.000,1
"AX12051","ENX2009","A107","EMP1011","C1774",2016-11-01 00:00:00.000,1
"AX12258","ENX2045","A169","EMP1011","C1098",2018-01-25 00:00:00.000,1
"AX12275","ENX2094","A166","EMP1011","C1672",2019-10-09 00:00:00.000,1
"AX12538","ENX2067","A172","EMP1011","C1083",2018-11-03 00:00:00.000,1
"AX12606","ENX2049","A191","EMP1011","C1466",2018-03-22 00:00:00.000,1
"AX12836","ENX2067","A175","EMP1011","C1447",2018-10-31 00:00:00.000,1
"AX13113","ENX2032","A165","EMP1011","C1505",2017-08-21 00:00:00.000,1
"AX13156","ENX2080","A191","EMP1011","C1449",2019-04-19 00:00:00.000,1
"AX13207","ENX2046","A108","EMP1011","C1126",2018-02-08 00:00:00.000,1
"AX13225","ENX2099","A101","EMP1011","C1746",2019-12-14 00:00:00.000,1
"AX13242","ENX2036","A106","EMP1011","C1335",2017-10-06 00:00:00.000,1
"AX13284","ENX2055","A115","EMP1011","C1345",2018-06-08 00:00:00.000,1
"AX13361","ENX2090","A169","EMP1011","C1611",2019-08-20 00:00:00.000,1
"AX13468","ENX2023","A133","EMP1011","C1139",2017-04-29 00:00:00.000,1
"AX13552","ENX2094","A139","EMP1011","C1664",2019-10-10 00:00:00.000,1
"AX13594","ENX2065","A125","EMP1011","C1747",2018-10-06 00:00:00.000,1
"AX13794","ENX2094","A140","EMP1011","C1411",2019-10-08 00:00:00.000,1
"AX13838","ENX2028","A101","EMP1011","C1754",2017-06-24 00:00:00.000,1
"AX13851","ENX2023","A151","EMP1011","C1326",2017-04-20 00:00:00.000,1
"AX14066","ENX2040","A195","EMP1011","C1413",2017-11-24 00:00:00.000,1
"AX14120","ENX2005","A186","EMP1011","C1125",2016-09-10 00:00:00.000,1
"AX14192","ENX2100","A192","EMP1011","C1023",2019-12-24 00:00:00.000,1
"AX14404","ENX2018","A137","EMP1011","C1156",2017-02-22 00:00:00.000,1
"AX14506","ENX2073","A119","EMP1011","C1152",2019-01-15 00:00:00.000,1
"AX14517","ENX2022","A128","EMP1011","C1471",2017-04-16 00:00:00.000,1
"AX14713","ENX2088","A178","EMP1011","C1152",2019-07-25 00:00:00.000,1
"AX14716","ENX2093","A127","EMP1011","C1502",2019-09-24 00:00:00.000,1
"AX14822","ENX2007","A173","EMP1011","C1575",2016-10-04 00:00:00.000,1
"AX14847","ENX2035","A129","EMP1011","C1355",2017-09-18 00:00:00.000,1
"AX14883","ENX2018","A100","EMP1011","C1494",2017-02-17 00:00:00.000,1
"AX15204","ENX2070","A132","EMP1011","C1254",2018-12-04 00:00:00.000,1
"AX15360","ENX2080","A186","EMP1011","C1615",2019-04-16 00:00:00.000,1
"AX15605","ENX2072","A100","EMP1011","C1285",2019-01-09 00:00:00.000,1
"AX15756","ENX2083","A105","EMP1011","C1538",2019-05-19 00:00:00.000,1
"AX15900","ENX2088","A148","EMP1011","C1503",2019-07-26 00:00:00.000,1
"AX15968","ENX2031","A141","EMP1011","C1363",2017-08-05 00:00:00.000,1
"AX16156","ENX2044","A119","EMP1011","C1430",2018-01-17 00:00:00.000,1
"AX16185","ENX2080","A143","EMP1011","C1648",2019-04-13 00:00:00.000,1
"AX16347","ENX2000","A187","EMP1011","C1573",2016-07-12 00:00:00.000,1
"AX16385","ENX2060","A146","EMP1011","C1753",2018-08-03 00:00:00.000,1
"AX16393","ENX2011","A110","EMP1011","C1277",2016-11-25 00:00:00.000,1
"AX16450","ENX2098","A131","EMP1011","C1121",2019-11-25 00:00:00.000,1
"AX16472","ENX2086","A139","EMP1011","C1669",2019-07-03 00:00:00.000,1
"AX16483","ENX2100","A172","EMP1011","C1470",2019-12-25 00:00:00.000,1
"AX16527","ENX2035","A129","EMP1011","C1407",2017-09-20 00:00:00.000,1
"AX16575","ENX2087","A184","EMP1011","C1287",2019-07-09 00:00:00.000,1
"AX16638","ENX2019","A131","EMP1011","C1192",2017-03-05 00:00:00.000,1
"AX16690","ENX2000","A150","EMP1011","C1300",2016-07-04 00:00:00.000,1
"AX16700","ENX2073","A162","EMP1011","C1393",2019-01-17 00:00:00.000,1
"AX16807","ENX2044","A139","EMP1011","C1452",2018-01-11 00:00:00.000,1
"AX16842","ENX2051","A162","EMP1011","C1462",2018-04-16 00:00:00.000,1
"AX16850","ENX2022","A194","EMP1011","C1359",2017-04-12 00:00:00.000,1
"AX16864","ENX2024","A192","EMP1011","C1033",2017-04-30 00:00:00.000,1
"AX16901","ENX2089","A182","EMP1011","C1079",2019-08-07 00:00:00.000,1
"AX16982","ENX2006","A153","EMP1011","C1736",2016-09-22 00:00:00.000,1
"AX17054","ENX2031","A140","EMP1011","C1616",2017-08-07 00:00:00.000,1
"AX17094","ENX2061","A174","EMP1011","C1277",2018-08-21 00:00:00.000,1
"AX17349","ENX2052","A108","EMP1011","C1481",2018-04-21 00:00:00.000,1
"AX17441","ENX2047","A168","EMP1011","C1232",2018-02-23 00:00:00.000,1
"AX17483","ENX2015","A142","EMP1011","C1122",2017-01-16 00:00:00.000,1
"AX17496","ENX2085","A110","EMP1011","C1529",2019-06-17 00:00:00.000,1
"AX17512","ENX2025","A169","EMP1011","C1219",2017-05-16 00:00:00.000,1
"AX17576","ENX2016","A117","EMP1011","C1508",2017-01-20 00:00:00.000,1
"AX17589","ENX2051","A146","EMP1011","C1292",2018-04-18 00:00:00.000,1
"AX17598","ENX2017","A142","EMP1011","C1795",2017-02-11 00:00:00.000,1
"AX17616","ENX2033","A167","EMP1011","C1372",2017-08-23 00:00:00.000,1
"AX17726","ENX2021","A162","EMP1011","C1133",2017-04-02 00:00:00.000,1
"AX18336","ENX2056","A160","EMP1011","C1411",2018-06-11 00:00:00.000,1
"AX18397","ENX2018","A113","EMP1011","C1226",2017-02-20 00:00:00.000,1
"AX18669","ENX2001","A124","EMP1011","C1656",2016-07-21 00:00:00.000,1
"AX18673","ENX2025","A130","EMP1011","C1396",2017-05-25 00:00:00.000,1
"AX18987","ENX2061","A165","EMP1011","C1155",2018-08-12 00:00:00.000,1
"AX19086","ENX2011","A121","EMP1011","C1777",2016-11-18 00:00:00.000,1
"AX19093","ENX2070","A107","EMP1011","C1403",2018-12-05 00:00:00.000,1
"AX19137","ENX2090","A177","EMP1011","C1309",2019-08-20 00:00:00.000,1
"AX19159","ENX2061","A135","EMP1011","C1284",2018-08-16 00:00:00.000,1
"AX19177","ENX2041","A140","EMP1011","C1043",2017-12-14 00:00:00.000,1
"AX19192","ENX2093","A186","EMP1011","C1080",2019-09-26 00:00:00.000,1
"AX19223","ENX2016","A190","EMP1011","C1476",2017-01-25 00:00:00.000,1
"AX19265","ENX2021","A148","EMP1011","C1265",2017-03-27 00:00:00.000,1
"AX19277","ENX2095","A145","EMP1011","C1526",2019-10-26 00:00:00.000,1
"AX19318","ENX2007","A112","EMP1011","C1110",2016-10-09 00:00:00.000,1
"AX19349","ENX2018","A176","EMP1011","C1310",2017-02-19 00:00:00.000,1
"AX19374","ENX2065","A102","EMP1011","C1008",2018-10-13 00:00:00.000,1
"AX19431","ENX2065","A115","EMP1011","C1717",2018-10-07 00:00:00.000,1
"AX19450","ENX2053","A145","EMP1011","C1241",2018-05-05 00:00:00.000,1
"AX19493","ENX2000","A131","EMP1011","C1774",2016-07-06 00:00:00.000,1
"AX19734","ENX2038","A157","EMP1011","C1583",2017-10-29 00:00:00.000,1
"AX19882","ENX2048","A188","EMP1011","C1251",2018-03-04 00:00:00.000,1
"AX19884","ENX2066","A108","EMP1011","C1273",2018-10-22 00:00:00.000,1
"AX19887","ENX2069","A161","EMP1011","C1012",2018-11-24 00:00:00.000,1
"AX19923","ENX2085","A158","EMP1011","C1180",2019-06-13 00:00:00.000,1
"AX19947","ENX2052","A109","EMP1011","C1378",2018-04-29 00:00:00.000,1
"AX20088","ENX2088","A178","EMP1011","C1453",2019-07-25 00:00:00.000,1
"AX20148","ENX2063","A109","EMP1011","C1643",2018-09-08 00:00:00.000,1
"AX20166","ENX2053","A112","EMP1011","C1133",2018-05-06 00:00:00.000,1
"AX20255","ENX2096","A150","EMP1011","C1442",2019-11-06 00:00:00.000,1
"AX20411","ENX2100","A119","EMP1011","C1070",2019-12-19 00:00:00.000,1
"AX20449","ENX2091","A141","EMP1011","C1142",2019-08-29 00:00:00.000,1
"AX20615","ENX2013","A168","EMP1011","C1113",2016-12-16 00:00:00.000,1
"AX20773","ENX2073","A195","EMP1011","C1153",2019-01-10 00:00:00.000,1
"AX20786","ENX2065","A120","EMP1011","C1748",2018-10-06 00:00:00.000,1
"AX20996","ENX2005","A179","EMP1011","C1697",2016-09-04 00:00:00.000,1
"AX21007","ENX2076","A146","EMP1011","C1509",2019-02-19 00:00:00.000,1
"AX21260","ENX2042","A108","EMP1011","C1314",2017-12-18 00:00:00.000,1
"AX21292","ENX2094","A108","EMP1011","C1688",2019-10-10 00:00:00.000,1
"AX21517","ENX2067","A177","EMP1011","C1408",2018-11-04 00:00:00.000,1
"AX21586","ENX2023","A192","EMP1011","C1187",2017-04-25 00:00:00.000,1
"AX21747","ENX2067","A164","EMP1011","C1086",2018-11-03 00:00:00.000,1
"AX21914","ENX2057","A194","EMP1011","C1402",2018-06-30 00:00:00.000,1
"AX21964","ENX2057","A110","EMP1011","C1134",2018-07-03 00:00:00.000,1
"AX21975","ENX2002","A168","EMP1011","C1199",2016-07-27 00:00:00.000,1
"AX22072","ENX2082","A180","EMP1011","C1456",2019-05-13 00:00:00.000,1
"AX22073","ENX2011","A180","EMP1011","C1386",2016-11-18 00:00:00.000,1
"AX22259","ENX2029","A101","EMP1011","C1512",2017-07-12 00:00:00.000,1
"AX22472","ENX2089","A114","EMP1011","C1710",2019-08-02 00:00:00.000,1
"AX22589","ENX2020","A103","EMP1011","C1121",2017-03-21 00:00:00.000,1
"AX22716","ENX2038","A129","EMP1011","C1275",2017-10-30 00:00:00.000,1
"AX22792","ENX2097","A149","EMP1011","C1214",2019-11-13 00:00:00.000,1
"AX22828","ENX2028","A133","EMP1011","C1360",2017-06-30 00:00:00.000,1
"AX22963","ENX2083","A152","EMP1011","C1602",2019-05-29 00:00:00.000,1
"AX23060","ENX2042","A194","EMP1011","C1211",2017-12-21 00:00:00.000,1
"AX23102","ENX2080","A162","EMP1011","C1201",2019-04-13 00:00:00.000,1
"AX23231","ENX2059","A158","EMP1011","C1742",2018-07-25 00:00:00.000,1
"AX23403","ENX2026","A103","EMP1011","C1528",2017-06-03 00:00:00.000,1
"AX23449","ENX2090","A169","EMP1011","C1533",2019-08-17 00:00:00.000,1
"AX23483","ENX2018","A108","EMP1011","C1532",2017-02-24 00:00:00.000,1
"AX23668","ENX2088","A142","EMP1011","C1110",2019-07-23 00:00:00.000,1
"AX23730","ENX2001","A166","EMP1011","C1114",2016-07-15 00:00:00.000,1
"AX23822","ENX2037","A186","EMP1011","C1764",2017-10-15 00:00:00.000,1
"AX23850","ENX2084","A169","EMP1011","C1401",2019-06-02 00:00:00.000,1
"AX23961","ENX2089","A185","EMP1011","C1124",2019-08-12 00:00:00.000,1
"AX24002","ENX2066","A106","EMP1011","C1710",2018-10-25 00:00:00.000,1
"AX24061","ENX2008","A118","EMP1011","C1153",2016-10-21 00:00:00.000,1
"AX24109","ENX2065","A117","EMP1011","C1445",2018-10-01 00:00:00.000,1
"AX24132","ENX2037","A178","EMP1011","C1085",2017-10-19 00:00:00.000,1
"AX24333","ENX2038","A195","EMP1011","C1163",2017-10-26 00:00:00.000,1
"AX24384","ENX2077","A158","EMP1011","C1738",2019-03-08 00:00:00.000,1
"AX24400","ENX2057","A161","EMP1011","C1475",2018-06-27 00:00:00.000,1
"AX24421","ENX2063","A161","EMP1011","C1427",2018-09-14 00:00:00.000,1
"AX24462","ENX2049","A111","EMP1011","C1109",2018-03-20 00:00:00.000,1
"AX24685","ENX2092","A140","EMP1011","C1411",2019-09-19 00:00:00.000,1
"AX24746","ENX2059","A130","EMP1011","C1567",2018-07-17 00:00:00.000,1
"AX24759","ENX2043","A145","EMP1011","C1162",2018-01-05 00:00:00.000,1
"AX24828","ENX2022","A162","EMP1011","C1031",2017-04-10 00:00:00.000,1
"AX24939","ENX2098","A102","EMP1011","C1297",2019-11-27 00:00:00.000,1
"AX10197","ENX2067","A168","EMP1002","C1717",2018-11-07 00:00:00.000,1
"AX10244","ENX2072","A149","EMP1002","C1702",2018-12-31 00:00:00.000,1
"AX10270","ENX2012","A147","EMP1002","C1003",2016-12-03 00:00:00.000,1
"AX10324","ENX2027","A183","EMP1002","C1582",2017-06-18 00:00:00.000,1
"AX10412","ENX2047","A148","EMP1002","C1666",2018-02-23 00:00:00.000,1
"AX10420","ENX2010","A139","EMP1002","C1599",2016-11-17 00:00:00.000,1
"AX10425","ENX2098","A137","EMP1002","C1682",2019-12-04 00:00:00.000,1
"AX10489","ENX2067","A154","EMP1002","C1306",2018-11-01 00:00:00.000,1
"AX10510","ENX2041","A121","EMP1002","C1342",2017-12-03 00:00:00.000,1
"AX10552","ENX2095","A180","EMP1002","C1466",2019-10-22 00:00:00.000,1
"AX10656","ENX2013","A164","EMP1002","C1272",2016-12-21 00:00:00.000,1
"AX10720","ENX2026","A153","EMP1002","C1528",2017-05-26 00:00:00.000,1
"AX10744","ENX2084","A143","EMP1002","C1229",2019-06-04 00:00:00.000,1
"AX10776","ENX2097","A149","EMP1002","C1088",2019-11-17 00:00:00.000,1
"AX10815","ENX2077","A149","EMP1002","C1788",2019-03-11 00:00:00.000,1
"AX11200","ENX2054","A119","EMP1002","C1055",2018-05-19 00:00:00.000,1
"AX11399","ENX2020","A129","EMP1002","C1684",2017-03-20 00:00:00.000,1
"AX11460","ENX2007","A188","EMP1002","C1502",2016-10-08 00:00:00.000,1
"AX11467","ENX2080","A183","EMP1002","C1553",2019-04-18 00:00:00.000,1
"AX11586","ENX2077","A102","EMP1002","C1617",2019-03-11 00:00:00.000,1
"AX11704","ENX2089","A128","EMP1002","C1700",2019-08-10 00:00:00.000,1
"AX11860","ENX2083","A120","EMP1002","C1187",2019-05-19 00:00:00.000,1
"AX11961","ENX2070","A124","EMP1002","C1741",2018-12-10 00:00:00.000,1
"AX12175","ENX2052","A101","EMP1002","C1352",2018-04-21 00:00:00.000,1
"AX12362","ENX2062","A195","EMP1002","C1640",2018-08-27 00:00:00.000,1
"AX12419","ENX2024","A105","EMP1002","C1783",2017-05-08 00:00:00.000,1
"AX12437","ENX2099","A114","EMP1002","C1021",2019-12-15 00:00:00.000,1
"AX12458","ENX2096","A175","EMP1002","C1069",2019-11-03 00:00:00.000,1
"AX12510","ENX2001","A115","EMP1002","C1447",2016-07-25 00:00:00.000,1
"AX12837","ENX2066","A154","EMP1002","C1234",2018-10-25 00:00:00.000,1
"AX12857","ENX2051","A132","EMP1002","C1608",2018-04-18 00:00:00.000,1
"AX12891","ENX2065","A129","EMP1002","C1215",2018-10-05 00:00:00.000,1
"AX12950","ENX2058","A122","EMP1002","C1515",2018-07-08 00:00:00.000,1
"AX13229","ENX2025","A116","EMP1002","C1686",2017-05-24 00:00:00.000,1
"AX13231","ENX2040","A152","EMP1002","C1366",2017-12-01 00:00:00.000,1
"AX13268","ENX2077","A164","EMP1002","C1027",2019-03-04 00:00:00.000,1
"AX13273","ENX2096","A176","EMP1002","C1205",2019-11-06 00:00:00.000,1
"AX13298","ENX2050","A119","EMP1002","C1658",2018-04-03 00:00:00.000,1
"AX13395","ENX2062","A141","EMP1002","C1570",2018-08-27 00:00:00.000,1
"AX13401","ENX2096","A143","EMP1002","C1800",2019-10-30 00:00:00.000,1
"AX13417","ENX2088","A123","EMP1002","C1559",2019-07-22 00:00:00.000,1
"AX13494","ENX2023","A105","EMP1002","C1198",2017-04-18 00:00:00.000,1
"AX13584","ENX2034","A116","EMP1002","C1226",2017-09-05 00:00:00.000,1
"AX13691","ENX2037","A117","EMP1002","C1472",2017-10-19 00:00:00.000,1
"AX13826","ENX2071","A195","EMP1002","C1345",2018-12-18 00:00:00.000,1
"AX13875","ENX2012","A185","EMP1002","C1150",2016-12-02 00:00:00.000,1
"AX13907","ENX2000","A115","EMP1002","C1706",2016-07-05 00:00:00.000,1
"AX13909","ENX2066","A185","EMP1002","C1086",2018-10-17 00:00:00.000,1
"AX14269","ENX2027","A111","EMP1002","C1501",2017-06-19 00:00:00.000,1
"AX14391","ENX2007","A166","EMP1002","C1714",2016-10-05 00:00:00.000,1
"AX14427","ENX2100","A110","EMP1002","C1142",2019-12-19 00:00:00.000,1
"AX14495","ENX2044","A192","EMP1002","C1332",2018-01-18 00:00:00.000,1
"AX14540","ENX2039","A192","EMP1002","C1271",2017-11-10 00:00:00.000,1
"AX14558","ENX2070","A189","EMP1002","C1707",2018-12-10 00:00:00.000,1
"AX14661","ENX2093","A110","EMP1002","C1499",2019-09-21 00:00:00.000,1
"AX14669","ENX2065","A141","EMP1002","C1722",2018-10-07 00:00:00.000,1
"AX14784","ENX2099","A118","EMP1002","C1433",2019-12-09 00:00:00.000,1
"AX14793","ENX2072","A156","EMP1002","C1420",2019-01-04 00:00:00.000,1
"AX14917","ENX2058","A185","EMP1002","C1314",2018-07-07 00:00:00.000,1
"AX15322","ENX2092","A196","EMP1002","C1029",2019-09-14 00:00:00.000,1
"AX15364","ENX2093","A168","EMP1002","C1397",2019-09-26 00:00:00.000,1
"AX15368","ENX2079","A122","EMP1002","C1641",2019-04-05 00:00:00.000,1
"AX15403","ENX2089","A185","EMP1002","C1178",2019-08-12 00:00:00.000,1
"AX15437","ENX2051","A196","EMP1002","C1475",2018-04-18 00:00:00.000,1
"AX15476","ENX2014","A170","EMP1002","C1763",2016-12-31 00:00:00.000,1
"AX15482","ENX2000","A121","EMP1002","C1520",2016-07-04 00:00:00.000,1
"AX15525","ENX2075","A167","EMP1002","C1581",2019-02-08 00:00:00.000,1
"AX15591","ENX2077","A186","EMP1002","C1574",2019-03-06 00:00:00.000,1
"AX16180","ENX2094","A135","EMP1002","C1362",2019-10-04 00:00:00.000,1
"AX16251","ENX2084","A113","EMP1002","C1099",2019-06-09 00:00:00.000,1
"AX16267","ENX2072","A185","EMP1002","C1518",2019-01-01 00:00:00.000,1
"AX16296","ENX2091","A166","EMP1002","C1642",2019-08-31 00:00:00.000,1
