DateKey,AccountKey,ScenarioKey,DepartmentGroupKey,OrganizationKey,Amount,GL Entry Date
20160329,57,2,6,6,7400,2016-03-29 00:00:00.000
20160329,60,2,6,6,20600,2016-03-29 00:00:00.000
20160329,61,2,6,6,1900,2016-03-29 00:00:00.000
20160329,62,2,6,6,1300,2016-03-29 00:00:00.000
20160329,63,2,6,6,7600,2016-03-29 00:00:00.000
20160329,71,2,6,6,60,2016-03-29 00:00:00.000
20160329,73,2,6,6,220,2016-03-29 00:00:00.000
20160329,76,2,6,6,1600,2016-03-29 00:00:00.000
20160329,80,2,6,6,480,2016-03-29 00:00:00.000
20160329,82,2,6,6,30,2016-03-29 00:00:00.000
20160329,84,2,6,6,90,2016-03-29 00:00:00.000
20160329,85,2,6,6,80,2016-03-29 00:00:00.000
20160329,101,2,6,6,240200,2016-03-29 00:00:00.000
20160429,60,2,1,6,23800,2016-04-29 00:00:00.000
20160429,61,2,1,6,2000,2016-04-29 00:00:00.000
20160429,62,2,1,6,1900,2016-04-29 00:00:00.000
20160429,71,2,1,6,80,2016-04-29 00:00:00.000
20160429,73,2,1,6,220,2016-04-29 00:00:00.000
20160429,77,2,1,6,480,2016-04-29 00:00:00.000
20160429,80,2,1,6,480,2016-04-29 00:00:00.000
20160429,82,2,1,6,30,2016-04-29 00:00:00.000
20160429,84,2,1,6,90,2016-04-29 00:00:00.000
20160429,85,2,1,6,90,2016-04-29 00:00:00.000
20160429,87,2,1,6,480,2016-04-29 00:00:00.000
20160429,60,2,2,6,9300,2016-04-29 00:00:00.000
20160429,61,2,2,6,950,2016-04-29 00:00:00.000
20160429,62,2,2,6,850,2016-04-29 00:00:00.000
20160429,67,2,2,6,80,2016-04-29 00:00:00.000
20160429,68,2,2,6,50,2016-04-29 00:00:00.000
20160429,73,2,2,6,120,2016-04-29 00:00:00.000
20160429,78,2,2,6,60,2016-04-29 00:00:00.000
20160429,82,2,2,6,10,2016-04-29 00:00:00.000
20160429,83,2,2,6,50,2016-04-29 00:00:00.000
20160429,60,2,3,6,28500,2016-04-29 00:00:00.000
20160429,61,2,3,6,3000,2016-04-29 00:00:00.000
20160429,62,2,3,6,2300,2016-04-29 00:00:00.000
20160429,65,2,3,6,480,2016-04-29 00:00:00.000
20160429,71,2,3,6,80,2016-04-29 00:00:00.000
20160429,73,2,3,6,300,2016-04-29 00:00:00.000
20160429,77,2,3,6,550,2016-04-29 00:00:00.000
20160429,80,2,3,6,550,2016-04-29 00:00:00.000
20160429,87,2,3,6,550,2016-04-29 00:00:00.000
20160429,60,2,4,6,20600,2016-04-29 00:00:00.000
20160429,61,2,4,6,1900,2016-04-29 00:00:00.000
20160429,62,2,4,6,1300,2016-04-29 00:00:00.000
20160429,68,2,4,6,80,2016-04-29 00:00:00.000
20160429,71,2,4,6,60,2016-04-29 00:00:00.000
20160429,73,2,4,6,220,2016-04-29 00:00:00.000
20160429,80,2,4,6,480,2016-04-29 00:00:00.000
20160429,82,2,4,6,30,2016-04-29 00:00:00.000
20160429,85,2,4,6,80,2016-04-29 00:00:00.000
20160429,60,2,5,6,11800,2016-04-29 00:00:00.000
20160429,61,2,5,6,1300,2016-04-29 00:00:00.000
20160429,62,2,5,6,650,2016-04-29 00:00:00.000
20160429,67,2,5,6,60,2016-04-29 00:00:00.000
20160429,73,2,5,6,110,2016-04-29 00:00:00.000
20160429,78,2,5,6,80,2016-04-29 00:00:00.000
20160429,82,2,5,6,20,2016-04-29 00:00:00.000
20160429,83,2,5,6,60,2016-04-29 00:00:00.000
20160429,84,2,5,6,60,2016-04-29 00:00:00.000
20160429,85,2,5,6,50,2016-04-29 00:00:00.000
20160429,52,2,6,6,3900,2016-04-29 00:00:00.000
20160429,53,2,6,6,16300,2016-04-29 00:00:00.000
20160429,54,2,6,6,600,2016-04-29 00:00:00.000
20160429,56,2,6,6,132500,2016-04-29 00:00:00.000
20160429,60,2,6,6,20600,2016-04-29 00:00:00.000
20160429,61,2,6,6,1900,2016-04-29 00:00:00.000
20160429,62,2,6,6,1300,2016-04-29 00:00:00.000
20160429,63,2,6,6,7600,2016-04-29 00:00:00.000
20160429,71,2,6,6,60,2016-04-29 00:00:00.000
20160429,73,2,6,6,220,2016-04-29 00:00:00.000
20160429,76,2,6,6,1600,2016-04-29 00:00:00.000
20160429,80,2,6,6,480,2016-04-29 00:00:00.000
20160429,82,2,6,6,30,2016-04-29 00:00:00.000
20160429,84,2,6,6,90,2016-04-29 00:00:00.000
20160429,85,2,6,6,80,2016-04-29 00:00:00.000
20160429,101,2,6,6,496800,2016-04-29 00:00:00.000
20160529,60,2,1,6,23800,2016-05-29 00:00:00.000
20160529,61,2,1,6,2000,2016-05-29 00:00:00.000
20160529,62,2,1,6,1900,2016-05-29 00:00:00.000
20160529,71,2,1,6,80,2016-05-29 00:00:00.000
20160529,73,2,1,6,220,2016-05-29 00:00:00.000
20160529,77,2,1,6,480,2016-05-29 00:00:00.000
20160529,80,2,1,6,480,2016-05-29 00:00:00.000
20160529,82,2,1,6,30,2016-05-29 00:00:00.000
20160529,84,2,1,6,90,2016-05-29 00:00:00.000
20160529,85,2,1,6,90,2016-05-29 00:00:00.000
20160529,87,2,1,6,480,2016-05-29 00:00:00.000
20160529,60,2,2,6,9300,2016-05-29 00:00:00.000
20160529,61,2,2,6,950,2016-05-29 00:00:00.000
20160529,62,2,2,6,850,2016-05-29 00:00:00.000
20160529,67,2,2,6,80,2016-05-29 00:00:00.000
20160529,68,2,2,6,50,2016-05-29 00:00:00.000
20160529,73,2,2,6,120,2016-05-29 00:00:00.000
20160529,78,2,2,6,60,2016-05-29 00:00:00.000
20160529,82,2,2,6,10,2016-05-29 00:00:00.000
20160529,83,2,2,6,50,2016-05-29 00:00:00.000
20160529,60,2,3,6,28500,2016-05-29 00:00:00.000
20160529,61,2,3,6,3000,2016-05-29 00:00:00.000
20160529,62,2,3,6,2300,2016-05-29 00:00:00.000
20160529,65,2,3,6,480,2016-05-29 00:00:00.000
20160529,71,2,3,6,80,2016-05-29 00:00:00.000
20160529,73,2,3,6,300,2016-05-29 00:00:00.000
20160529,77,2,3,6,550,2016-05-29 00:00:00.000
20160529,80,2,3,6,550,2016-05-29 00:00:00.000
20160529,87,2,3,6,550,2016-05-29 00:00:00.000
20160529,60,2,4,6,20600,2016-05-29 00:00:00.000
20160529,61,2,4,6,1900,2016-05-29 00:00:00.000
20160529,62,2,4,6,1300,2016-05-29 00:00:00.000
20160529,68,2,4,6,80,2016-05-29 00:00:00.000
20160529,71,2,4,6,60,2016-05-29 00:00:00.000
20160529,73,2,4,6,220,2016-05-29 00:00:00.000
20160529,80,2,4,6,480,2016-05-29 00:00:00.000
20160529,82,2,4,6,30,2016-05-29 00:00:00.000
20160529,85,2,4,6,80,2016-05-29 00:00:00.000
20160529,60,2,5,6,11800,2016-05-29 00:00:00.000
20160529,61,2,5,6,1300,2016-05-29 00:00:00.000
20160529,62,2,5,6,650,2016-05-29 00:00:00.000
20160529,67,2,5,6,60,2016-05-29 00:00:00.000
20160529,73,2,5,6,110,2016-05-29 00:00:00.000
20160529,78,2,5,6,80,2016-05-29 00:00:00.000
20160529,82,2,5,6,20,2016-05-29 00:00:00.000
20160529,83,2,5,6,60,2016-05-29 00:00:00.000
20160529,84,2,5,6,60,2016-05-29 00:00:00.000
20160529,85,2,5,6,50,2016-05-29 00:00:00.000
20160529,52,2,6,6,1900,2016-05-29 00:00:00.000
20160529,53,2,6,6,5700,2016-05-29 00:00:00.000
20160529,54,2,6,6,59200,2016-05-29 00:00:00.000
20160529,56,2,6,6,95000,2016-05-29 00:00:00.000
20160529,57,2,6,6,2600,2016-05-29 00:00:00.000
20160529,60,2,6,6,20600,2016-05-29 00:00:00.000
20160529,61,2,6,6,1900,2016-05-29 00:00:00.000
20160529,62,2,6,6,1300,2016-05-29 00:00:00.000
20160529,63,2,6,6,7600,2016-05-29 00:00:00.000
20160529,71,2,6,6,60,2016-05-29 00:00:00.000
20160529,73,2,6,6,220,2016-05-29 00:00:00.000
20160529,76,2,6,6,1600,2016-05-29 00:00:00.000
20160529,80,2,6,6,480,2016-05-29 00:00:00.000
20160529,82,2,6,6,30,2016-05-29 00:00:00.000
20160529,84,2,6,6,90,2016-05-29 00:00:00.000
20160529,85,2,6,6,80,2016-05-29 00:00:00.000
20160529,101,2,6,6,178500,2016-05-29 00:00:00.000
20150629,60,1,1,6,20800,2015-06-29 00:00:00.000
20150629,61,1,1,6,2080,2015-06-29 00:00:00.000
20150629,62,1,1,6,1040,2015-06-29 00:00:00.000
20150629,65,1,1,6,218,2015-06-29 00:00:00.000
20150629,66,1,1,6,198,2015-06-29 00:00:00.000
20150629,67,1,1,6,109,2015-06-29 00:00:00.000
20150629,68,1,1,6,78,2015-06-29 00:00:00.000
20150629,69,1,1,6,22,2015-06-29 00:00:00.000
20150629,71,1,1,6,31,2015-06-29 00:00:00.000
20150629,73,1,1,6,169,2015-06-29 00:00:00.000
20150629,74,1,1,6,105,2015-06-29 00:00:00.000
20150629,76,1,1,6,237,2015-06-29 00:00:00.000
20150629,77,1,1,6,426,2015-06-29 00:00:00.000
20150629,78,1,1,6,147,2015-06-29 00:00:00.000
20150629,80,1,1,6,584,2015-06-29 00:00:00.000
20150629,81,1,1,6,361,2015-06-29 00:00:00.000
20150629,82,1,1,6,38,2015-06-29 00:00:00.000
20150629,83,1,1,6,133,2015-06-29 00:00:00.000
20150629,84,1,1,6,118,2015-06-29 00:00:00.000
20150629,85,1,1,6,106,2015-06-29 00:00:00.000
20150629,87,1,1,6,468,2015-06-29 00:00:00.000
20150629,89,1,1,6,177,2015-06-29 00:00:00.000
20150629,90,1,1,6,273,2015-06-29 00:00:00.000
20150629,91,1,1,6,-218,2015-06-29 00:00:00.000
20150629,92,1,1,6,364,2015-06-29 00:00:00.000
20150629,94,1,1,6,82,2015-06-29 00:00:00.000
20150629,96,1,1,6,8,2015-06-29 00:00:00.000
20150729,60,1,1,6,19968,2015-07-29 00:00:00.000
20150729,61,1,1,6,2196,2015-07-29 00:00:00.000
20150729,62,1,1,6,1198,2015-07-29 00:00:00.000
20150729,65,1,1,6,286,2015-07-29 00:00:00.000
20150729,66,1,1,6,260,2015-07-29 00:00:00.000
20150729,67,1,1,6,135,2015-07-29 00:00:00.000
20150729,68,1,1,6,99,2015-07-29 00:00:00.000
20150729,69,1,1,6,29,2015-07-29 00:00:00.000
20150729,71,1,1,6,47,2015-07-29 00:00:00.000
20150729,73,1,1,6,196,2015-07-29 00:00:00.000
20150729,74,1,1,6,125,2015-07-29 00:00:00.000
20150729,76,1,1,6,250,2015-07-29 00:00:00.000
20150729,77,1,1,6,449,2015-07-29 00:00:00.000
20150729,78,1,1,6,136,2015-07-29 00:00:00.000
20150729,80,1,1,6,519,2015-07-29 00:00:00.000
20150729,81,1,1,6,321,2015-07-29 00:00:00.000
20150729,82,1,1,6,32,2015-07-29 00:00:00.000
20150729,83,1,1,6,111,2015-07-29 00:00:00.000
20150729,84,1,1,6,94,2015-07-29 00:00:00.000
20150729,85,1,1,6,88,2015-07-29 00:00:00.000
20150729,87,1,1,6,468,2015-07-29 00:00:00.000
20150729,89,1,1,6,142,2015-07-29 00:00:00.000
20150729,90,1,1,6,218,2015-07-29 00:00:00.000
20150729,91,1,1,6,-174,2015-07-29 00:00:00.000
20150729,92,1,1,6,291,2015-07-29 00:00:00.000
20150729,94,1,1,6,73,2015-07-29 00:00:00.000
20150729,96,1,1,6,8,2015-07-29 00:00:00.000
20150901,60,1,1,6,19292,2015-09-01 00:00:00.000
20150901,61,1,1,6,1736,2015-09-01 00:00:00.000
20150901,62,1,1,6,1736,2015-09-01 00:00:00.000
20150901,65,1,1,6,341,2015-09-01 00:00:00.000
20150901,66,1,1,6,310,2015-09-01 00:00:00.000
20150901,67,1,1,6,155,2015-09-01 00:00:00.000
20150901,68,1,1,6,118,2015-09-01 00:00:00.000
20150901,69,1,1,6,34,2015-09-01 00:00:00.000
20150901,71,1,1,6,32,2015-09-01 00:00:00.000
20150901,73,1,1,6,213,2015-09-01 00:00:00.000
20150901,74,1,1,6,155,2015-09-01 00:00:00.000
20150901,76,1,1,6,237,2015-09-01 00:00:00.000
20150901,77,1,1,6,426,2015-09-01 00:00:00.000
20150901,78,1,1,6,127,2015-09-01 00:00:00.000
20150901,80,1,1,6,492,2015-09-01 00:00:00.000
20150901,81,1,1,6,304,2015-09-01 00:00:00.000
20150901,82,1,1,6,31,2015-09-01 00:00:00.000
20150901,83,1,1,6,110,2015-09-01 00:00:00.000
20150901,84,1,1,6,97,2015-09-01 00:00:00.000
20150901,85,1,1,6,88,2015-09-01 00:00:00.000
20150901,87,1,1,6,410,2015-09-01 00:00:00.000
20150901,89,1,1,6,146,2015-09-01 00:00:00.000
20150901,90,1,1,6,224,2015-09-01 00:00:00.000
20150901,91,1,1,6,-179,2015-09-01 00:00:00.000
20150901,92,1,1,6,299,2015-09-01 00:00:00.000
20150901,94,1,1,6,69,2015-09-01 00:00:00.000
20150901,96,1,1,6,7,2015-09-01 00:00:00.000
20150930,60,1,1,6,22464,2015-09-30 00:00:00.000
20150930,61,1,1,6,2022,2015-09-30 00:00:00.000
20150930,62,1,1,6,1797,2015-09-30 00:00:00.000
20150930,65,1,1,6,380,2015-09-30 00:00:00.000
20150930,66,1,1,6,346,2015-09-30 00:00:00.000
20150930,67,1,1,6,176,2015-09-30 00:00:00.000
20150930,68,1,1,6,135,2015-09-30 00:00:00.000
20150930,69,1,1,6,38,2015-09-30 00:00:00.000
20150930,71,1,1,6,59,2015-09-30 00:00:00.000
20150930,73,1,1,6,251,2015-09-30 00:00:00.000
20150930,74,1,1,6,144,2015-09-30 00:00:00.000
20150930,76,1,1,6,293,2015-09-30 00:00:00.000
20150930,77,1,1,6,527,2015-09-30 00:00:00.000
20150930,78,1,1,6,153,2015-09-30 00:00:00.000
20150930,80,1,1,6,595,2015-09-30 00:00:00.000
20150930,81,1,1,6,369,2015-09-30 00:00:00.000
20150930,82,1,1,6,37,2015-09-30 00:00:00.000
20150930,83,1,1,6,129,2015-09-30 00:00:00.000
20150930,84,1,1,6,110,2015-09-30 00:00:00.000
20150930,85,1,1,6,103,2015-09-30 00:00:00.000
20150930,87,1,1,6,527,2015-09-30 00:00:00.000
20150930,89,1,1,6,165,2015-09-30 00:00:00.000
20150930,90,1,1,6,253,2015-09-30 00:00:00.000
20150930,91,1,1,6,-202,2015-09-30 00:00:00.000
20150930,92,1,1,6,338,2015-09-30 00:00:00.000
20150930,94,1,1,6,83,2015-09-30 00:00:00.000
20150930,96,1,1,6,9,2015-09-30 00:00:00.000
20151101,60,1,1,6,17472,2015-11-01 00:00:00.000
20151101,61,1,1,6,1921,2015-11-01 00:00:00.000
20151101,62,1,1,6,1572,2015-11-01 00:00:00.000
20151101,65,1,1,6,355,2015-11-01 00:00:00.000
20151101,66,1,1,6,322,2015-11-01 00:00:00.000
20151101,67,1,1,6,159,2015-11-01 00:00:00.000
20151101,68,1,1,6,123,2015-11-01 00:00:00.000
20151101,69,1,1,6,36,2015-11-01 00:00:00.000
20151101,71,1,1,6,23,2015-11-01 00:00:00.000
20151101,73,1,1,6,218,2015-11-01 00:00:00.000
20151101,74,1,1,6,160,2015-11-01 00:00:00.000
20151101,76,1,1,6,239,2015-11-01 00:00:00.000
20151101,77,1,1,6,430,2015-11-01 00:00:00.000
20151101,78,1,1,6,131,2015-11-01 00:00:00.000
20151101,80,1,1,6,511,2015-11-01 00:00:00.000
20151101,81,1,1,6,316,2015-11-01 00:00:00.000
20151101,82,1,1,6,33,2015-11-01 00:00:00.000
20151101,83,1,1,6,116,2015-11-01 00:00:00.000
20151101,84,1,1,6,103,2015-11-01 00:00:00.000
20151101,85,1,1,6,92,2015-11-01 00:00:00.000
20151101,87,1,1,6,410,2015-11-01 00:00:00.000
20151101,89,1,1,6,155,2015-11-01 00:00:00.000
20151101,90,1,1,6,239,2015-11-01 00:00:00.000
20151101,91,1,1,6,-191,2015-11-01 00:00:00.000
20151101,92,1,1,6,319,2015-11-01 00:00:00.000
20151101,94,1,1,6,71,2015-11-01 00:00:00.000
20151101,96,1,1,6,7,2015-11-01 00:00:00.000
20151130,60,1,1,6,19656,2015-11-30 00:00:00.000
20151130,61,1,1,6,1572,2015-11-30 00:00:00.000
20151130,62,1,1,6,1375,2015-11-30 00:00:00.000
20151130,65,1,1,6,291,2015-11-30 00:00:00.000
20151130,66,1,1,6,265,2015-11-30 00:00:00.000
20151130,67,1,1,6,137,2015-11-30 00:00:00.000
20151130,69,1,1,6,29,2015-11-30 00:00:00.000
20151130,71,1,1,6,32,2015-11-30 00:00:00.000
20151130,73,1,1,6,189,2015-11-30 00:00:00.000
20151130,74,1,1,6,137,2015-11-30 00:00:00.000
20151130,76,1,1,6,228,2015-11-30 00:00:00.000
20151130,77,1,1,6,410,2015-11-30 00:00:00.000
20151130,78,1,1,6,125,2015-11-30 00:00:00.000
20151130,80,1,1,6,487,2015-11-30 00:00:00.000
20151130,81,1,1,6,302,2015-11-30 00:00:00.000
20151130,82,1,1,6,31,2015-11-30 00:00:00.000
20151130,83,1,1,6,107,2015-11-30 00:00:00.000
20151130,84,1,1,6,94,2015-11-30 00:00:00.000
20151130,85,1,1,6,85,2015-11-30 00:00:00.000
20151130,87,1,1,6,410,2015-11-30 00:00:00.000
20151130,89,1,1,6,140,2015-11-30 00:00:00.000
20151130,90,1,1,6,216,2015-11-30 00:00:00.000
20151130,91,1,1,6,-173,2015-11-30 00:00:00.000
20151130,92,1,1,6,288,2015-11-30 00:00:00.000
20151130,94,1,1,6,68,2015-11-30 00:00:00.000
20151130,96,1,1,6,7,2015-11-30 00:00:00.000
20160101,60,1,1,6,24336,2016-01-01 00:00:00.000
20160101,61,1,1,6,2190,2016-01-01 00:00:00.000
20160101,62,1,1,6,2190,2016-01-01 00:00:00.000
20160101,65,1,1,6,433,2016-01-01 00:00:00.000
20160101,66,1,1,6,394,2016-01-01 00:00:00.000
20160101,67,1,1,6,199,2016-01-01 00:00:00.000
20160101,68,1,1,6,146,2016-01-01 00:00:00.000
20160101,69,1,1,6,43,2016-01-01 00:00:00.000
20160101,71,1,1,6,35,2016-01-01 00:00:00.000
20160101,73,1,1,6,266,2016-01-01 00:00:00.000
20160101,74,1,1,6,157,2016-01-01 00:00:00.000
20160101,76,1,1,6,304,2016-01-01 00:00:00.000
20160101,77,1,1,6,547,2016-01-01 00:00:00.000
20160101,78,1,1,6,157,2016-01-01 00:00:00.000
20160101,80,1,1,6,620,2016-01-01 00:00:00.000
20160101,81,1,1,6,384,2016-01-01 00:00:00.000
20160101,82,1,1,6,38,2016-01-01 00:00:00.000
20160101,83,1,1,6,136,2016-01-01 00:00:00.000
20160101,84,1,1,6,118,2016-01-01 00:00:00.000
20160101,85,1,1,6,109,2016-01-01 00:00:00.000
20160101,87,1,1,6,527,2016-01-01 00:00:00.000
20160101,89,1,1,6,177,2016-01-01 00:00:00.000
20160101,90,1,1,6,272,2016-01-01 00:00:00.000
20160101,91,1,1,6,-218,2016-01-01 00:00:00.000
20160101,92,1,1,6,363,2016-01-01 00:00:00.000
20160101,94,1,1,6,87,2016-01-01 00:00:00.000
20160101,96,1,1,6,9,2016-01-01 00:00:00.000
20160201,60,1,1,6,25506,2016-02-01 00:00:00.000
20160201,61,1,1,6,2551,2016-02-01 00:00:00.000
20160201,62,1,1,6,1530,2016-02-01 00:00:00.000
20160201,65,1,1,6,287,2016-02-01 00:00:00.000
20160201,66,1,1,6,261,2016-02-01 00:00:00.000
20160201,67,1,1,6,140,2016-02-01 00:00:00.000
20160201,68,1,1,6,105,2016-02-01 00:00:00.000
20160201,69,1,1,6,29,2016-02-01 00:00:00.000
20160201,71,1,1,6,53,2016-02-01 00:00:00.000
20160201,73,1,1,6,213,2016-02-01 00:00:00.000
20160201,74,1,1,6,118,2016-02-01 00:00:00.000
20160201,76,1,1,6,275,2016-02-01 00:00:00.000
20160201,77,1,1,6,495,2016-02-01 00:00:00.000
20160201,78,1,1,6,165,2016-02-01 00:00:00.000
20160201,80,1,1,6,670,2016-02-01 00:00:00.000
20160201,81,1,1,6,414,2016-02-01 00:00:00.000
20160201,82,1,1,6,44,2016-02-01 00:00:00.000
20160201,83,1,1,6,153,2016-02-01 00:00:00.000
20160201,84,1,1,6,138,2016-02-01 00:00:00.000
20160201,85,1,1,6,122,2016-02-01 00:00:00.000
20160201,87,1,1,6,527,2016-02-01 00:00:00.000
20160201,89,1,1,6,207,2016-02-01 00:00:00.000
20160201,90,1,1,6,318,2016-02-01 00:00:00.000
20160201,91,1,1,6,-254,2016-02-01 00:00:00.000
20160201,92,1,1,6,424,2016-02-01 00:00:00.000
20160201,94,1,1,6,94,2016-02-01 00:00:00.000
20160201,96,1,1,6,9,2016-02-01 00:00:00.000
20160229,60,1,1,6,24102,2016-02-29 00:00:00.000
20160229,61,1,1,6,1928,2016-02-29 00:00:00.000
20160229,62,1,1,6,2169,2016-02-29 00:00:00.000
20160229,65,1,1,6,445,2016-02-29 00:00:00.000
20160229,66,1,1,6,404,2016-02-29 00:00:00.000
20160229,67,1,1,6,199,2016-02-29 00:00:00.000
20160229,68,1,1,6,152,2016-02-29 00:00:00.000
20160229,69,1,1,6,45,2016-02-29 00:00:00.000
20160229,71,1,1,6,53,2016-02-29 00:00:00.000
20160229,73,1,1,6,274,2016-02-29 00:00:00.000
20160229,74,1,1,6,161,2016-02-29 00:00:00.000
20160229,76,1,1,6,304,2016-02-29 00:00:00.000
20160229,77,1,1,6,547,2016-02-29 00:00:00.000
20160229,78,1,1,6,159,2016-02-29 00:00:00.000
20160229,80,1,1,6,632,2016-02-29 00:00:00.000
20160229,81,1,1,6,391,2016-02-29 00:00:00.000
20160229,82,1,1,6,40,2016-02-29 00:00:00.000
20160229,83,1,1,6,140,2016-02-29 00:00:00.000
20160229,84,1,1,6,123,2016-02-29 00:00:00.000
20160229,85,1,1,6,112,2016-02-29 00:00:00.000
20160229,87,1,1,6,527,2016-02-29 00:00:00.000
20160229,89,1,1,6,185,2016-02-29 00:00:00.000
20160229,90,1,1,6,283,2016-02-29 00:00:00.000
20160229,91,1,1,6,-226,2016-02-29 00:00:00.000
20160229,92,1,1,6,378,2016-02-29 00:00:00.000
20160229,94,1,1,6,89,2016-02-29 00:00:00.000
20160229,96,1,1,6,9,2016-02-29 00:00:00.000
20160329,60,1,1,6,23442,2016-03-29 00:00:00.000
20160329,61,1,1,6,1924,2016-03-29 00:00:00.000
20160329,62,1,1,6,1924,2016-03-29 00:00:00.000
20160329,65,1,1,6,338,2016-03-29 00:00:00.000
20160329,66,1,1,6,307,2016-03-29 00:00:00.000
20160329,67,1,1,6,156,2016-03-29 00:00:00.000
20160329,68,1,1,6,120,2016-03-29 00:00:00.000
20160329,69,1,1,6,34,2016-03-29 00:00:00.000
20160329,71,1,1,6,54,2016-03-29 00:00:00.000
20160329,73,1,1,6,223,2016-03-29 00:00:00.000
20160329,74,1,1,6,141,2016-03-29 00:00:00.000
20160329,76,1,1,6,260,2016-03-29 00:00:00.000
20160329,77,1,1,6,468,2016-03-29 00:00:00.000
20160329,78,1,1,6,140,2016-03-29 00:00:00.000
20160329,80,1,1,6,546,2016-03-29 00:00:00.000
20160329,81,1,1,6,338,2016-03-29 00:00:00.000
20160329,82,1,1,6,34,2016-03-29 00:00:00.000
20160329,83,1,1,6,120,2016-03-29 00:00:00.000
20160329,84,1,1,6,104,2016-03-29 00:00:00.000
20160329,85,1,1,6,96,2016-03-29 00:00:00.000
20160329,87,1,1,6,468,2016-03-29 00:00:00.000
20160329,89,1,1,6,156,2016-03-29 00:00:00.000
20160329,90,1,1,6,240,2016-03-29 00:00:00.000
20160329,91,1,1,6,-192,2016-03-29 00:00:00.000
20160329,92,1,1,6,320,2016-03-29 00:00:00.000
20160329,94,1,1,6,76,2016-03-29 00:00:00.000
20160329,96,1,1,6,8,2016-03-29 00:00:00.000
20160429,60,1,1,6,23442,2016-04-29 00:00:00.000
20160429,61,1,1,6,2886,2016-04-29 00:00:00.000
20160429,62,1,1,6,2405,2016-04-29 00:00:00.000
20160429,65,1,1,6,458,2016-04-29 00:00:00.000
20160429,66,1,1,6,416,2016-04-29 00:00:00.000
20160429,67,1,1,6,208,2016-04-29 00:00:00.000
20160429,68,1,1,6,156,2016-04-29 00:00:00.000
20160429,69,1,1,6,46,2016-04-29 00:00:00.000
20160429,71,1,1,6,68,2016-04-29 00:00:00.000
20160429,73,1,1,6,270,2016-04-29 00:00:00.000
20160429,74,1,1,6,179,2016-04-29 00:00:00.000
20160429,76,1,1,6,286,2016-04-29 00:00:00.000
20160429,77,1,1,6,515,2016-04-29 00:00:00.000
20160429,78,1,1,6,142,2016-04-29 00:00:00.000
20160429,80,1,1,6,556,2016-04-29 00:00:00.000
20160429,81,1,1,6,345,2016-04-29 00:00:00.000
20160429,82,1,1,6,35,2016-04-29 00:00:00.000
20160429,83,1,1,6,123,2016-04-29 00:00:00.000
20160429,84,1,1,6,108,2016-04-29 00:00:00.000
20160429,85,1,1,6,98,2016-04-29 00:00:00.000
20160429,87,1,1,6,468,2016-04-29 00:00:00.000
20160429,89,1,1,6,162,2016-04-29 00:00:00.000
20160429,90,1,1,6,249,2016-04-29 00:00:00.000
20160429,91,1,1,6,-199,2016-04-29 00:00:00.000
20160429,92,1,1,6,332,2016-04-29 00:00:00.000
20160429,94,1,1,6,78,2016-04-29 00:00:00.000
20160429,96,1,1,6,8,2016-04-29 00:00:00.000
20160529,60,1,1,6,23202,2016-05-29 00:00:00.000
20160529,61,1,1,6,1905,2016-05-29 00:00:00.000
20160529,62,1,1,6,1905,2016-05-29 00:00:00.000
20160529,65,1,1,6,343,2016-05-29 00:00:00.000
20160529,66,1,1,6,312,2016-05-29 00:00:00.000
20160529,67,1,1,6,156,2016-05-29 00:00:00.000
20160529,68,1,1,6,120,2016-05-29 00:00:00.000
20160529,69,1,1,6,34,2016-05-29 00:00:00.000
20160529,71,1,1,6,54,2016-05-29 00:00:00.000
20160529,73,1,1,6,223,2016-05-29 00:00:00.000
20160529,74,1,1,6,143,2016-05-29 00:00:00.000
20160529,76,1,1,6,260,2016-05-29 00:00:00.000
20160529,77,1,1,6,468,2016-05-29 00:00:00.000
20160529,78,1,1,6,135,2016-05-29 00:00:00.000
20160529,80,1,1,6,513,2016-05-29 00:00:00.000
20160529,81,1,1,6,317,2016-05-29 00:00:00.000
20160529,82,1,1,6,31,2016-05-29 00:00:00.000
20160529,83,1,1,6,109,2016-05-29 00:00:00.000
20160529,84,1,1,6,91,2016-05-29 00:00:00.000
20160529,85,1,1,6,86,2016-05-29 00:00:00.000
20160529,87,1,1,6,468,2016-05-29 00:00:00.000
20160529,89,1,1,6,137,2016-05-29 00:00:00.000
20160529,90,1,1,6,211,2016-05-29 00:00:00.000
20160529,91,1,1,6,-169,2016-05-29 00:00:00.000
20160529,92,1,1,6,281,2016-05-29 00:00:00.000
20160529,94,1,1,6,72,2016-05-29 00:00:00.000
20160529,96,1,1,6,8,2016-05-29 00:00:00.000
20160629,60,1,1,6,23860,2016-06-29 00:00:00.000
20160629,61,1,1,6,2204,2016-06-29 00:00:00.000
20160629,62,1,1,6,1959,2016-06-29 00:00:00.000
20160629,65,1,1,6,302,2016-06-29 00:00:00.000
20160629,66,1,1,6,275,2016-06-29 00:00:00.000
20160629,67,1,1,6,139,2016-06-29 00:00:00.000
20160629,68,1,1,6,105,2016-06-29 00:00:00.000
20160629,69,1,1,6,30,2016-06-29 00:00:00.000
20160629,71,1,1,6,43,2016-06-29 00:00:00.000
20160629,73,1,1,6,191,2016-06-29 00:00:00.000
20160629,74,1,1,6,172,2016-06-29 00:00:00.000
20160629,76,1,1,6,216,2016-06-29 00:00:00.000
