Date,Year,MonthNum,Month,WeekNum,Week Start Date,Week End Date
2010-09-03 00:00:00.000,2010,"09","Sep",36,2010-08-29 00:00:00.000,2010-09-05 00:00:00.000
2010-09-04 00:00:00.000,2010,"09","Sep",36,2010-08-29 00:00:00.000,2010-09-05 00:00:00.000
2010-09-05 00:00:00.000,2010,"09","Sep",36,2010-08-29 00:00:00.000,2010-09-05 00:00:00.000
2010-09-06 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-07 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-08 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-09 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-10 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-11 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-12 00:00:00.000,2010,"09","Sep",37,2010-09-05 00:00:00.000,2010-09-12 00:00:00.000
2010-09-13 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-14 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-15 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-16 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-17 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-18 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-19 00:00:00.000,2010,"09","Sep",38,2010-09-12 00:00:00.000,2010-09-19 00:00:00.000
2010-09-20 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-21 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-22 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-23 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-24 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-25 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-26 00:00:00.000,2010,"09","Sep",39,2010-09-19 00:00:00.000,2010-09-26 00:00:00.000
2010-09-27 00:00:00.000,2010,"09","Sep",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-09-28 00:00:00.000,2010,"09","Sep",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-09-29 00:00:00.000,2010,"09","Sep",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-09-30 00:00:00.000,2010,"09","Sep",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-10-01 00:00:00.000,2010,"10","Oct",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-10-02 00:00:00.000,2010,"10","Oct",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-10-03 00:00:00.000,2010,"10","Oct",40,2010-09-26 00:00:00.000,2010-10-03 00:00:00.000
2010-10-04 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-05 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-06 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-07 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-08 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-09 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-10 00:00:00.000,2010,"10","Oct",41,2010-10-03 00:00:00.000,2010-10-10 00:00:00.000
2010-10-11 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-12 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-13 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-14 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-15 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-16 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-17 00:00:00.000,2010,"10","Oct",42,2010-10-10 00:00:00.000,2010-10-17 00:00:00.000
2010-10-18 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-19 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-20 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-21 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-22 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-23 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-24 00:00:00.000,2010,"10","Oct",43,2010-10-17 00:00:00.000,2010-10-24 00:00:00.000
2010-10-25 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-26 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-27 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-28 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-29 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-30 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-10-31 00:00:00.000,2010,"10","Oct",44,2010-10-24 00:00:00.000,2010-10-31 00:00:00.000
2010-11-01 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-02 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-03 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-04 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-05 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-06 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-07 00:00:00.000,2010,"11","Nov",45,2010-10-31 00:00:00.000,2010-11-07 00:00:00.000
2010-11-08 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-09 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-10 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-11 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-12 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-13 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-14 00:00:00.000,2010,"11","Nov",46,2010-11-07 00:00:00.000,2010-11-14 00:00:00.000
2010-11-15 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-16 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-17 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-18 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-19 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-20 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-21 00:00:00.000,2010,"11","Nov",47,2010-11-14 00:00:00.000,2010-11-21 00:00:00.000
2010-11-22 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-23 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-24 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-25 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-26 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-27 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-28 00:00:00.000,2010,"11","Nov",48,2010-11-21 00:00:00.000,2010-11-28 00:00:00.000
2010-11-29 00:00:00.000,2010,"11","Nov",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-11-30 00:00:00.000,2010,"11","Nov",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-01 00:00:00.000,2010,"12","Dec",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-02 00:00:00.000,2010,"12","Dec",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-03 00:00:00.000,2010,"12","Dec",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-04 00:00:00.000,2010,"12","Dec",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-05 00:00:00.000,2010,"12","Dec",49,2010-11-28 00:00:00.000,2010-12-05 00:00:00.000
2010-12-06 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-07 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-08 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-09 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-10 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-11 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-12 00:00:00.000,2010,"12","Dec",50,2010-12-05 00:00:00.000,2010-12-12 00:00:00.000
2010-12-13 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-14 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-15 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-16 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-17 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-18 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-19 00:00:00.000,2010,"12","Dec",51,2010-12-12 00:00:00.000,2010-12-19 00:00:00.000
2010-12-20 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-21 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-22 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-23 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-24 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-25 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-26 00:00:00.000,2010,"12","Dec",52,2010-12-19 00:00:00.000,2010-12-26 00:00:00.000
2010-12-27 00:00:00.000,2010,"12","Dec",53,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2010-12-28 00:00:00.000,2010,"12","Dec",53,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2010-12-29 00:00:00.000,2010,"12","Dec",53,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2010-12-30 00:00:00.000,2010,"12","Dec",53,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2010-12-31 00:00:00.000,2010,"12","Dec",53,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2011-01-01 00:00:00.000,2011,"01","Jan",1,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2011-01-02 00:00:00.000,2011,"01","Jan",1,2010-12-26 00:00:00.000,2011-01-02 00:00:00.000
2011-01-03 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-04 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-05 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-06 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-07 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-08 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-09 00:00:00.000,2011,"01","Jan",2,2011-01-02 00:00:00.000,2011-01-09 00:00:00.000
2011-01-10 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-11 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-12 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-13 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-14 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-15 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-16 00:00:00.000,2011,"01","Jan",3,2011-01-09 00:00:00.000,2011-01-16 00:00:00.000
2011-01-17 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-18 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-19 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-20 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-21 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-22 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-23 00:00:00.000,2011,"01","Jan",4,2011-01-16 00:00:00.000,2011-01-23 00:00:00.000
2011-01-24 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-25 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-26 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-27 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-28 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-29 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-30 00:00:00.000,2011,"01","Jan",5,2011-01-23 00:00:00.000,2011-01-30 00:00:00.000
2011-01-31 00:00:00.000,2011,"01","Jan",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-01 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-02 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-03 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-04 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-05 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-06 00:00:00.000,2011,"02","Feb",6,2011-01-30 00:00:00.000,2011-02-06 00:00:00.000
2011-02-07 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-08 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-09 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-10 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-11 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-12 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-13 00:00:00.000,2011,"02","Feb",7,2011-02-06 00:00:00.000,2011-02-13 00:00:00.000
2011-02-14 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-15 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-16 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-17 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-18 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-19 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-20 00:00:00.000,2011,"02","Feb",8,2011-02-13 00:00:00.000,2011-02-20 00:00:00.000
2011-02-21 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-22 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-23 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-24 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-25 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-26 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-27 00:00:00.000,2011,"02","Feb",9,2011-02-20 00:00:00.000,2011-02-27 00:00:00.000
2011-02-28 00:00:00.000,2011,"02","Feb",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-01 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-02 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-03 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-04 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-05 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-06 00:00:00.000,2011,"03","Mar",10,2011-02-27 00:00:00.000,2011-03-06 00:00:00.000
2011-03-07 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-08 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-09 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-10 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-11 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-12 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-13 00:00:00.000,2011,"03","Mar",11,2011-03-06 00:00:00.000,2011-03-13 00:00:00.000
2011-03-14 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-15 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-16 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-17 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-18 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-19 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-20 00:00:00.000,2011,"03","Mar",12,2011-03-13 00:00:00.000,2011-03-20 00:00:00.000
2011-03-21 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-22 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-23 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-24 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-25 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-26 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-27 00:00:00.000,2011,"03","Mar",13,2011-03-20 00:00:00.000,2011-03-27 00:00:00.000
2011-03-28 00:00:00.000,2011,"03","Mar",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-03-29 00:00:00.000,2011,"03","Mar",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-03-30 00:00:00.000,2011,"03","Mar",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-03-31 00:00:00.000,2011,"03","Mar",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-04-01 00:00:00.000,2011,"04","Apr",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-04-02 00:00:00.000,2011,"04","Apr",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-04-03 00:00:00.000,2011,"04","Apr",14,2011-03-27 00:00:00.000,2011-04-03 00:00:00.000
2011-04-04 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-05 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-06 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-07 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-08 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-09 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-10 00:00:00.000,2011,"04","Apr",15,2011-04-03 00:00:00.000,2011-04-10 00:00:00.000
2011-04-11 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-12 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-13 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-14 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-15 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-16 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-17 00:00:00.000,2011,"04","Apr",16,2011-04-10 00:00:00.000,2011-04-17 00:00:00.000
2011-04-18 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-19 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-20 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-21 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-22 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-23 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-24 00:00:00.000,2011,"04","Apr",17,2011-04-17 00:00:00.000,2011-04-24 00:00:00.000
2011-04-25 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-04-26 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-04-27 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-04-28 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-04-29 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-04-30 00:00:00.000,2011,"04","Apr",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-05-01 00:00:00.000,2011,"05","May",18,2011-04-24 00:00:00.000,2011-05-01 00:00:00.000
2011-05-02 00:00:00.000,2011,"05","May",19,2011-05-01 00:00:00.000,2011-05-08 00:00:00.000
2011-05-03 00:00:00.000,2011,"05","May",19,2011-05-01 00:00:00.000,2011-05-08 00:00:00.000
2011-05-04 00:00:00.000,2011,"05","May",19,2011-05-01 00:00:00.000,2011-05-08 00:00:00.000
2011-05-05 00:00:00.000,2011,"05","May",19,2011-05-01 00:00:00.000,2011-05-08 00:00:00.000
