season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,date_abr
"2013","20130407",2013-04-07 00:00:00.000,"Royal Challengers Bangalore",1,19.6,130,20,6.5,"7 Apr 2013"
"2013","20130407KXP",2013-04-07 00:00:00.000,"Pune Warriors",1,19.6,99,20,4.95,"7 Apr 2013"
"2013","20130409MI",2013-04-09 00:00:00.000,"Mumbai Indians",1,19.6,209,20,10.45,"9 Apr 2013"
"2013","20130409RCB",2013-04-09 00:00:00.000,"Sunrisers Hyderabad",1,19.6,161,20,8.05,"9 Apr 2013"
"2013","20130411PW",2013-04-11 00:00:00.000,"Rajasthan Royals",1,19.6,145,20,7.25,"11 Apr 2013"
"2013","20130411RCB",2013-04-11 00:00:00.000,"Kolkata Knight Riders",1,19.6,154,20,7.7,"11 Apr 2013"
"2013","20130412SH",2013-04-12 00:00:00.000,"Delhi Daredevils",1,19.6,114,20,5.7,"12 Apr 2013"
"2013","20130413CSK",2013-04-13 00:00:00.000,"Royal Challengers Bangalore",1,19.6,165,20,8.25,"13 Apr 2013"
"2013","20130413MI",2013-04-13 00:00:00.000,"Mumbai Indians",1,19.6,183,20,9.15,"13 Apr 2013"
"2013","20130414KKR",2013-04-14 00:00:00.000,"Kolkata Knight Riders",1,19.6,180,20,9,"14 Apr 2013"
"2013","20130416",2013-04-16 00:00:00.000,"Delhi Daredevils",1,19.6,152,20,7.6,"16 Apr 2013"
"2013","20130416KXP",2013-04-16 00:00:00.000,"Kings XI Punjab",1,19.6,157,20,7.85,"16 Apr 2013"
"2013","20130417RR",2013-04-17 00:00:00.000,"Rajasthan Royals",1,19.6,179,20,8.95,"17 Apr 2013"
"2013","20130419SH",2013-04-19 00:00:00.000,"Kings XI Punjab",1,19.6,123,20,6.15,"19 Apr 2013"
"2013","20130420CSK",2013-04-20 00:00:00.000,"Kolkata Knight Riders",1,19.6,119,20,5.95,"20 Apr 2013"
"2013","20130421DD",2013-04-21 00:00:00.000,"Mumbai Indians",1,19.6,161,20,8.05,"21 Apr 2013"
"2013","20130421KXP",2013-04-21 00:00:00.000,"Pune Warriors",1,19.6,185,20,9.25,"21 Apr 2013"
"2013","20130422CSK",2013-04-22 00:00:00.000,"Rajasthan Royals",1,19.6,185,20,9.25,"22 Apr 2013"
"2013","20130423KXP",2013-04-23 00:00:00.000,"Delhi Daredevils",1,19.6,120,20,6,"23 Apr 2013"
"2013","20130423RCB",2013-04-23 00:00:00.000,"Royal Challengers Bangalore",1,19.6,263,20,13.15,"23 Apr 2013"
"2013","20130424MI",2013-04-24 00:00:00.000,"Kolkata Knight Riders",1,19.6,159,20,7.95,"24 Apr 2013"
"2013","20130425CSK",2013-04-25 00:00:00.000,"Sunrisers Hyderabad",1,19.6,159,20,7.95,"25 Apr 2013"
"2013","20130426KKR",2013-04-26 00:00:00.000,"Kings XI Punjab",1,19.6,149,20,7.45,"26 Apr 2013"
"2013","20130427MI",2013-04-27 00:00:00.000,"Mumbai Indians",1,19.6,194,20,9.7,"27 Apr 2013"
"2013","20130428CSK",2013-04-28 00:00:00.000,"Chennai Super Kings",1,19.6,200,20,10,"28 Apr 2013"
"2013","20130428DD",2013-04-28 00:00:00.000,"Delhi Daredevils",1,19.6,164,20,8.2,"28 Apr 2013"
"2013","20130429RR",2013-04-29 00:00:00.000,"Royal Challengers Bangalore",1,19.6,171,20,8.55,"29 Apr 2013"
"2013","20130430CSK",2013-04-30 00:00:00.000,"Chennai Super Kings",1,19.6,164,20,8.2,"30 Apr 2013"
"2013","20130501DD",2013-05-01 00:00:00.000,"Kolkata Knight Riders",1,19.6,136,20,6.8,"1 May 2013"
"2013","20130502CSK",2013-05-02 00:00:00.000,"Chennai Super Kings",1,19.6,186,20,9.3,"2 May 2013"
"2013","20130502RCB",2013-05-02 00:00:00.000,"Royal Challengers Bangalore",1,19.6,187,20,9.35,"2 May 2013"
"2013","20130505MI",2013-05-05 00:00:00.000,"Mumbai Indians",1,19.6,139,20,6.95,"5 May 2013"
"2013","20130506KXP",2013-05-06 00:00:00.000,"Royal Challengers Bangalore",1,19.6,190,20,9.5,"6 May 2013"
"2013","20130507RR",2013-05-07 00:00:00.000,"Delhi Daredevils",1,19.6,154,20,7.7,"7 May 2013"
"2013","20130509KKR",2013-05-09 00:00:00.000,"Kolkata Knight Riders",1,19.6,152,20,7.6,"9 May 2013"
"2013","20130510RCB",2013-05-10 00:00:00.000,"Royal Challengers Bangalore",1,19.6,183,20,9.15,"10 May 2013"
"2013","20130511MI",2013-05-11 00:00:00.000,"Pune Warriors",1,19.6,112,20,5.6,"11 May 2013"
"2013","20130511SH",2013-05-11 00:00:00.000,"Sunrisers Hyderabad",1,19.6,150,20,7.5,"11 May 2013"
"2013","20130512KKR",2013-05-12 00:00:00.000,"Royal Challengers Bangalore",1,19.6,115,20,5.75,"12 May 2013"
"2013","20130512RR",2013-05-12 00:00:00.000,"Chennai Super Kings",1,19.6,141,20,7.05,"12 May 2013"
"2013","20130513MI",2013-05-13 00:00:00.000,"Sunrisers Hyderabad",1,19.6,178,20,8.9,"13 May 2013"
"2013","20130514CSK",2013-05-14 00:00:00.000,"Chennai Super Kings",1,19.6,168,20,8.4,"14 May 2013"
"2013","20130514KXP",2013-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,174,20,8.7,"14 May 2013"
"2013","20130515MI",2013-05-15 00:00:00.000,"Mumbai Indians",1,19.6,166,20,8.3,"15 May 2013"
"2013","20130515PW",2013-05-15 00:00:00.000,"Pune Warriors",1,19.6,170,20,8.5,"15 May 2013"
"2013","20130516KXP",2013-05-16 00:00:00.000,"Kings XI Punjab",1,19.6,171,20,8.55,"16 May 2013"
"2013","20130517SH",2013-05-17 00:00:00.000,"Sunrisers Hyderabad",1,19.6,136,20,6.8,"17 May 2013"
"2013","20130518KXP",2013-05-18 00:00:00.000,"Kings XI Punjab",1,19.6,183,20,9.15,"18 May 2013"
"2013","20130519PW",2013-05-19 00:00:00.000,"Pune Warriors",1,19.6,172,20,8.6,"19 May 2013"
"2013","20130519SH",2013-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.6,130,20,6.5,"19 May 2013"
"2013","20130521CSK",2013-05-21 00:00:00.000,"Chennai Super Kings",1,19.6,192,20,9.6,"21 May 2013"
"2013","20130522RR",2013-05-22 00:00:00.000,"Sunrisers Hyderabad",1,19.6,132,20,6.6,"22 May 2013"
"2013","20130526MI",2013-05-26 00:00:00.000,"Mumbai Indians",1,19.6,148,20,7.4,"26 May 2013"
"2014","20140416KKR",2014-04-16 00:00:00.000,"Kolkata Knight Riders",1,19.6,163,20,8.15,"16 Apr 2014"
"2014","20140417RCB",2014-04-17 00:00:00.000,"Delhi Daredevils",1,19.6,145,20,7.25,"17 Apr 2014"
"2014","20140418KXP",2014-04-18 00:00:00.000,"Chennai Super Kings",1,19.6,205,20,10.25,"18 Apr 2014"
"2014","20140418RR",2014-04-18 00:00:00.000,"Sunrisers Hyderabad",1,19.6,133,20,6.65,"18 Apr 2014"
"2014","20140419RCB",2014-04-19 00:00:00.000,"Mumbai Indians",1,19.6,115,20,5.75,"19 Apr 2014"
"2014","20140420KXP",2014-04-20 00:00:00.000,"Rajasthan Royals",1,19.6,191,20,9.55,"20 Apr 2014"
"2014","20140422KXP",2014-04-22 00:00:00.000,"Kings XI Punjab",1,19.6,193,20,9.65,"22 Apr 2014"
"2014","20140425CSK",2014-04-25 00:00:00.000,"Mumbai Indians",1,19.6,141,20,7.05,"25 Apr 2014"
"2014","20140425SH",2014-04-25 00:00:00.000,"Sunrisers Hyderabad",1,19.6,184,20,9.2,"25 Apr 2014"
"2014","20140426KXP",2014-04-26 00:00:00.000,"Kings XI Punjab",1,19.6,132,20,6.6,"26 Apr 2014"
"2014","20140427CSK",2014-04-27 00:00:00.000,"Sunrisers Hyderabad",1,19.6,145,20,7.25,"27 Apr 2014"
"2014","20140427DD",2014-04-27 00:00:00.000,"Mumbai Indians",1,19.6,125,20,6.25,"27 Apr 2014"
"2014","20140429",2014-04-29 00:00:00.000,"Rajasthan Royals",1,19.6,152,20,7.6,"29 Apr 2014"
"2014","20140430SH",2014-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.6,172,20,8.6,"30 Apr 2014"
"2014","20140503MI",2014-05-03 00:00:00.000,"Kings XI Punjab",1,19.6,168,20,8.4,"3 May 2014"
"2014","20140503RR",2014-05-03 00:00:00.000,"Delhi Daredevils",1,19.6,152,20,7.6,"3 May 2014"
"2014","20140504RCB",2014-05-04 00:00:00.000,"Sunrisers Hyderabad",1,19.6,155,20,7.75,"4 May 2014"
"2014","20140505CSK",2014-05-05 00:00:00.000,"Delhi Daredevils",1,19.6,178,20,8.9,"5 May 2014"
"2014","20140505RR",2014-05-05 00:00:00.000,"Rajasthan Royals",1,19.6,170,20,8.5,"5 May 2014"
"2014","20140507KKR",2014-05-07 00:00:00.000,"Delhi Daredevils",1,19.6,160,20,8,"7 May 2014"
"2014","20140507KXP",2014-05-07 00:00:00.000,"Kings XI Punjab",1,19.6,231,20,11.55,"7 May 2014"
"2014","20140509KXP",2014-05-09 00:00:00.000,"Kings XI Punjab",1,19.6,198,20,9.9,"9 May 2014"
"2014","20140510SH",2014-05-10 00:00:00.000,"Delhi Daredevils",1,19.6,143,20,7.15,"10 May 2014"
"2014","20140511KKR",2014-05-11 00:00:00.000,"Kings XI Punjab",1,19.6,149,20,7.45,"11 May 2014"
"2014","20140513CSK",2014-05-13 00:00:00.000,"Rajasthan Royals",1,19.6,148,20,7.4,"13 May 2014"
"2014","20140514KKR",2014-05-14 00:00:00.000,"Mumbai Indians",1,19.6,141,20,7.05,"14 May 2014"
"2014","20140518RCB",2014-05-18 00:00:00.000,"Chennai Super Kings",1,19.6,138,20,6.9,"18 May 2014"
"2014","20140519KXP",2014-05-19 00:00:00.000,"Delhi Daredevils",1,19.6,164,20,8.2,"19 May 2014"
"2014","20140519MI",2014-05-19 00:00:00.000,"Mumbai Indians",1,19.6,178,20,8.9,"19 May 2014"
"2014","20140520SH",2014-05-20 00:00:00.000,"Royal Challengers Bangalore",1,19.6,160,20,8,"20 May 2014"
"2014","20140521MI",2014-05-21 00:00:00.000,"Kings XI Punjab",1,19.6,156,20,7.8,"21 May 2014"
"2014","20140522KKR",2014-05-22 00:00:00.000,"Kolkata Knight Riders",1,19.6,195,20,9.75,"22 May 2014"
"2014","20140522SH",2014-05-22 00:00:00.000,"Chennai Super Kings",1,19.6,185,20,9.25,"22 May 2014"
"2014","20140523KXP",2014-05-23 00:00:00.000,"Kings XI Punjab",1,19.6,179,20,8.95,"23 May 2014"
"2014","20140527KKR",2014-05-27 00:00:00.000,"Kolkata Knight Riders",1,19.6,163,20,8.15,"27 May 2014"
"2014","20140528CSK",2014-05-28 00:00:00.000,"Mumbai Indians",1,19.6,173,20,8.65,"28 May 2014"
"2014","20140530KXP",2014-05-30 00:00:00.000,"Kings XI Punjab",1,19.6,226,20,11.3,"30 May 2014"
"2014","20140601KKR",2014-06-01 00:00:00.000,"Kings XI Punjab",1,19.6,199,20,9.95,"1 Jun 2014"
"2015","20150408KKR",2015-04-08 00:00:00.000,"Mumbai Indians",1,19.6,168,20,8.4,"8 Apr 2015"
"2015","20150409CSK",2015-04-09 00:00:00.000,"Chennai Super Kings",1,19.6,150,20,7.5,"9 Apr 2015"
"2015","20150410RR",2015-04-10 00:00:00.000,"Rajasthan Royals",1,19.6,162,20,8.1,"10 Apr 2015"
"2015","20150411CSK",2015-04-11 00:00:00.000,"Chennai Super Kings",1,19.6,209,20,10.45,"11 Apr 2015"
"2015","20150412RR",2015-04-12 00:00:00.000,"Delhi Daredevils",1,19.6,184,20,9.2,"12 Apr 2015"
"2015","20150414RR",2015-04-14 00:00:00.000,"Mumbai Indians",1,19.6,164,20,8.2,"14 Apr 2015"
"2015","20150415DD",2015-04-15 00:00:00.000,"Kings XI Punjab",1,19.6,165,20,8.25,"15 Apr 2015"
"2015","20150416RR",2015-04-16 00:00:00.000,"Sunrisers Hyderabad",1,19.6,127,20,6.35,"16 Apr 2015"
"2015","20150417CSK",2015-04-17 00:00:00.000,"Mumbai Indians",1,19.6,183,20,9.15,"17 Apr 2015"
"2015","20150418DD",2015-04-18 00:00:00.000,"Delhi Daredevils",1,19.6,167,20,8.35,"18 Apr 2015"
"2015","20150418KKR",2015-04-18 00:00:00.000,"Kings XI Punjab",1,19.6,155,20,7.75,"18 Apr 2015"
"2015","20150419RR",2015-04-19 00:00:00.000,"Chennai Super Kings",1,19.6,156,20,7.8,"19 Apr 2015"
"2015","20150420KKR",2015-04-20 00:00:00.000,"Delhi Daredevils",1,19.6,146,20,7.3,"20 Apr 2015"
"2015","20150421",2015-04-21 00:00:00.000,"Rajasthan Royals",1,19.6,191,20,9.55,"21 Apr 2015"
"2015","20150422CSK",2015-04-22 00:00:00.000,"Chennai Super Kings",1,19.6,181,20,9.05,"22 Apr 2015"
"2015","20150423DD",2015-04-23 00:00:00.000,"Delhi Daredevils",1,19.6,190,20,9.5,"23 Apr 2015"
"2015","20150424RCB",2015-04-24 00:00:00.000,"Rajasthan Royals",1,19.6,130,20,6.5,"24 Apr 2015"
"2015","20150425CSK",2015-04-25 00:00:00.000,"Chennai Super Kings",1,19.6,192,20,9.6,"25 Apr 2015"
"2015","20150427SH",2015-04-27 00:00:00.000,"Sunrisers Hyderabad",1,19.6,150,20,7.5,"27 Apr 2015"
"2015","20150428CSK",2015-04-28 00:00:00.000,"Chennai Super Kings",1,19.6,134,20,6.7,"28 Apr 2015"
"2015","20150429",2015-04-29 00:00:00.000,"Royal Challengers Bangalore",1,19.6,200,20,10,"29 Apr 2015"
"2015","20150430KKR",2015-04-30 00:00:00.000,"Chennai Super Kings",1,19.6,165,20,8.25,"30 Apr 2015"
"2015","20150501DD",2015-05-01 00:00:00.000,"Kings XI Punjab",1,19.6,118,20,5.9,"1 May 2015"
"2015","20150501MI",2015-05-01 00:00:00.000,"Mumbai Indians",1,19.6,187,20,9.35,"1 May 2015"
"2015","20150502SH",2015-05-02 00:00:00.000,"Sunrisers Hyderabad",1,19.6,192,20,9.6,"2 May 2015"
"2015","20150503RR",2015-05-03 00:00:00.000,"Rajasthan Royals",1,19.6,189,20,9.45,"3 May 2015"
"2015","20150504KKR",2015-05-04 00:00:00.000,"Kolkata Knight Riders",1,19.6,167,20,8.35,"4 May 2015"
"2015","20150505MI",2015-05-05 00:00:00.000,"Delhi Daredevils",1,19.6,152,20,7.6,"5 May 2015"
"2015","20150506RCB",2015-05-06 00:00:00.000,"Royal Challengers Bangalore",1,19.6,226,20,11.3,"6 May 2015"
"2015","20150507KKR",2015-05-07 00:00:00.000,"Kolkata Knight Riders",1,19.6,171,20,8.55,"7 May 2015"
"2015","20150508MI",2015-05-08 00:00:00.000,"Chennai Super Kings",1,19.6,158,20,7.9,"8 May 2015"
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kings XI Punjab",1,19.6,183,20,9.15,"9 May 2015"
"2015","20150509SH",2015-05-09 00:00:00.000,"Sunrisers Hyderabad",1,19.6,163,20,8.15,"9 May 2015"
"2015","20150510CSK",2015-05-10 00:00:00.000,"Chennai Super Kings",1,19.6,157,20,7.85,"10 May 2015"
"2015","20150510RCB",2015-05-10 00:00:00.000,"Royal Challengers Bangalore",1,19.6,235,20,11.75,"10 May 2015"
"2015","20150511SH",2015-05-11 00:00:00.000,"Sunrisers Hyderabad",1,19.6,185,20,9.25,"11 May 2015"
"2015","20150512DD",2015-05-12 00:00:00.000,"Chennai Super Kings",1,19.6,119,20,5.95,"12 May 2015"
"2015","20150516CSK",2015-05-16 00:00:00.000,"Kings XI Punjab",1,19.6,130,20,6.5,"16 May 2015"
"2015","20150516RR",2015-05-16 00:00:00.000,"Rajasthan Royals",1,19.6,199,20,9.95,"16 May 2015"
"2015","20150517",2015-05-17 00:00:00.000,"Delhi Daredevils",1,19.6,187,20,9.35,"17 May 2015"
"2015","20150517MI",2015-05-17 00:00:00.000,"Sunrisers Hyderabad",1,19.6,113,20,5.65,"17 May 2015"
"2015","20150520RCB",2015-05-20 00:00:00.000,"Royal Challengers Bangalore",1,19.6,180,20,9,"20 May 2015"
"2015","20150524MI",2015-05-24 00:00:00.000,"Mumbai Indians",1,19.6,202,20,10.1,"24 May 2015"
"2016","20160409RPS",2016-04-09 00:00:00.000,"Mumbai Indians",1,19.6,121,20,6.05,"9 Apr 2016"
"2016","20160411GL",2016-04-11 00:00:00.000,"Kings XI Punjab",1,19.6,161,20,8.05,"11 Apr 2016"
"2016","20160412RCB",2016-04-12 00:00:00.000,"Royal Challengers Bangalore",1,19.6,227,20,11.35,"12 Apr 2016"
"2016","20160413MI",2016-04-13 00:00:00.000,"Kolkata Knight Riders",1,19.6,187,20,9.35,"13 Apr 2016"
"2016","20160414GL",2016-04-14 00:00:00.000,"Rising Pune Supergiants",1,19.6,163,20,8.15,"14 Apr 2016"
"2016","20160415DD",2016-04-15 00:00:00.000,"Kings XI Punjab",1,19.6,111,20,5.55,"15 Apr 2016"
"2016","20160416GL",2016-04-16 00:00:00.000,"Mumbai Indians",1,19.6,143,20,7.15,"16 Apr 2016"
"2016","20160416KKR",2016-04-16 00:00:00.000,"Sunrisers Hyderabad",1,19.6,142,20,7.1,"16 Apr 2016"
"2016","20160417DD",2016-04-17 00:00:00.000,"Royal Challengers Bangalore",1,19.6,191,20,9.55,"17 Apr 2016"
"2016","20160417KXP",2016-04-17 00:00:00.000,"Rising Pune Supergiants",1,19.6,152,20,7.6,"17 Apr 2016"
"2016","20160418SH",2016-04-18 00:00:00.000,"Mumbai Indians",1,19.6,142,20,7.1,"18 Apr 2016"
"2016","20160419KKR",2016-04-19 00:00:00.000,"Kings XI Punjab",1,19.6,138,20,6.9,"19 Apr 2016"
"2016","20160420MI",2016-04-20 00:00:00.000,"Royal Challengers Bangalore",1,19.6,170,20,8.5,"20 Apr 2016"
"2016","20160421SH",2016-04-21 00:00:00.000,"Gujarat Lions",1,19.6,135,20,6.75,"21 Apr 2016"
"2016","20160423SH",2016-04-23 00:00:00.000,"Kings XI Punjab",1,19.6,143,20,7.15,"23 Apr 2016"
"2016","20160424KKR",2016-04-24 00:00:00.000,"Rising Pune Supergiants",1,19.6,160,20,8,"24 Apr 2016"
"2016","20160425MI",2016-04-25 00:00:00.000,"Mumbai Indians",1,19.6,189,20,9.45,"25 Apr 2016"
"2016","20160426RPS",2016-04-26 00:00:00.000,"Sunrisers Hyderabad",1,19.6,118,20,5.9,"26 Apr 2016"
"2016","20160427GL",2016-04-27 00:00:00.000,"Gujarat Lions",1,19.6,172,20,8.6,"27 Apr 2016"
"2016","20160428MI",2016-04-28 00:00:00.000,"Kolkata Knight Riders",1,19.6,174,20,8.7,"28 Apr 2016"
"2016","20160429GL",2016-04-29 00:00:00.000,"Rising Pune Supergiants",1,19.6,195,20,9.75,"29 Apr 2016"
"2016","20160430DD",2016-04-30 00:00:00.000,"Delhi Daredevils",1,19.6,186,20,9.3,"30 Apr 2016"
"2016","20160501MI",2016-05-01 00:00:00.000,"Rising Pune Supergiants",1,19.6,159,20,7.95,"1 May 2016"
"2016","20160502KKR",2016-05-02 00:00:00.000,"Royal Challengers Bangalore",1,19.6,185,20,9.25,"2 May 2016"
"2016","20160503DD",2016-05-03 00:00:00.000,"Gujarat Lions",1,19.6,149,20,7.45,"3 May 2016"
"2016","20160504KKR",2016-05-04 00:00:00.000,"Kolkata Knight Riders",1,19.6,164,20,8.2,"4 May 2016"
"2016","20160505RPS",2016-05-05 00:00:00.000,"Delhi Daredevils",1,19.6,162,20,8.1,"5 May 2016"
"2016","20160506SH",2016-05-06 00:00:00.000,"Gujarat Lions",1,19.6,126,20,6.3,"6 May 2016"
"2016","20160507RCB",2016-05-07 00:00:00.000,"Rising Pune Supergiants",1,19.6,191,20,9.55,"7 May 2016"
"2016","20160508SH",2016-05-08 00:00:00.000,"Sunrisers Hyderabad",1,19.6,177,20,8.85,"8 May 2016"
"2016","20160510SH",2016-05-10 00:00:00.000,"Sunrisers Hyderabad",1,19.6,137,20,6.85,"10 May 2016"
"2016","20160513KXP",2016-05-13 00:00:00.000,"Mumbai Indians",1,19.6,124,20,6.2,"13 May 2016"
"2016","20160514RCB",2016-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,248,20,12.4,"14 May 2016"
"2016","20160515MI",2016-05-15 00:00:00.000,"Mumbai Indians",1,19.6,206,20,10.3,"15 May 2016"
"2016","20160515SH",2016-05-15 00:00:00.000,"Kings XI Punjab",1,19.6,179,20,8.95,"15 May 2016"
"2016","20160517RPS",2016-05-17 00:00:00.000,"Delhi Daredevils",1,19.6,121,20,6.05,"17 May 2016"
"2016","20160519GL",2016-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.6,124,20,6.2,"19 May 2016"
"2016","20160520DD",2016-05-20 00:00:00.000,"Sunrisers Hyderabad",1,19.6,158,20,7.9,"20 May 2016"
"2016","20160521GL",2016-05-21 00:00:00.000,"Mumbai Indians",1,19.6,172,20,8.6,"21 May 2016"
"2016","20160521RPS",2016-05-21 00:00:00.000,"Kings XI Punjab",1,19.6,172,20,8.6,"21 May 2016"
"2016","20160522KKR",2016-05-22 00:00:00.000,"Kolkata Knight Riders",1,19.6,171,20,8.55,"22 May 2016"
"2016","20160522RCB",2016-05-22 00:00:00.000,"Delhi Daredevils",1,19.6,138,20,6.9,"22 May 2016"
"2016","20160524RCB",2016-05-24 00:00:00.000,"Gujarat Lions",1,19.6,158,20,7.9,"24 May 2016"
"2016","20160525SH",2016-05-25 00:00:00.000,"Sunrisers Hyderabad",1,19.6,162,20,8.1,"25 May 2016"
"2016","20160529SH",2016-05-29 00:00:00.000,"Sunrisers Hyderabad",1,19.6,208,20,10.4,"29 May 2016"
"2017","20170405SH",2017-04-05 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"5 Apr 2017"
"2017","20170407KKR",2017-04-07 00:00:00.000,"Gujarat Lions",1,19.6,183,20,9.15,"7 Apr 2017"
"2017","20170408KXP",2017-04-08 00:00:00.000,"Rising Pune Supergiant",1,19.6,163,20,8.15,"8 Apr 2017"
"2017","20170408RCB",2017-04-08 00:00:00.000,"Royal Challengers Bangalore",1,19.6,157,20,7.85,"8 Apr 2017"
"2017","20170409SH",2017-04-09 00:00:00.000,"Gujarat Lions",1,19.6,135,20,6.75,"9 Apr 2017"
"2017","20170410KXP",2017-04-10 00:00:00.000,"Royal Challengers Bangalore",1,19.6,148,20,7.4,"10 Apr 2017"
"2017","20170411DD",2017-04-11 00:00:00.000,"Delhi Daredevils",1,19.6,205,20,10.25,"11 Apr 2017"
"2017","20170412MI",2017-04-12 00:00:00.000,"Sunrisers Hyderabad",1,19.6,158,20,7.9,"12 Apr 2017"
"2017","20170414GL",2017-04-14 00:00:00.000,"Rising Pune Supergiant",1,19.6,171,20,8.55,"14 Apr 2017"
"2017","20170414MI",2017-04-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,142,20,7.1,"14 Apr 2017"
"2017","20170415DD",2017-04-15 00:00:00.000,"Delhi Daredevils",1,19.6,188,20,9.4,"15 Apr 2017"
"2017","20170415KKR",2017-04-15 00:00:00.000,"Kolkata Knight Riders",1,19.6,172,20,8.6,"15 Apr 2017"
"2017","20170416MI",2017-04-16 00:00:00.000,"Gujarat Lions",1,19.6,176,20,8.8,"16 Apr 2017"
"2017","20170416RPS",2017-04-16 00:00:00.000,"Rising Pune Supergiant",1,19.6,161,20,8.05,"16 Apr 2017"
"2017","20170417KKR",2017-04-17 00:00:00.000,"Delhi Daredevils",1,19.6,168,20,8.4,"17 Apr 2017"
"2017","20170417SH",2017-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.6,159,20,7.95,"17 Apr 2017"
"2017","20170418RCB",2017-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.6,213,20,10.65,"18 Apr 2017"
"2017","20170419SH",2017-04-19 00:00:00.000,"Sunrisers Hyderabad",1,19.6,191,20,9.55,"19 Apr 2017"
"2017","20170421GL",2017-04-21 00:00:00.000,"Kolkata Knight Riders",1,19.6,187,20,9.35,"21 Apr 2017"
"2017","20170422MI",2017-04-22 00:00:00.000,"Mumbai Indians",1,19.6,142,20,7.1,"22 Apr 2017"
"2017","20170422RPS",2017-04-22 00:00:00.000,"Sunrisers Hyderabad",1,19.6,176,20,8.8,"22 Apr 2017"
"2017","20170423KXP",2017-04-23 00:00:00.000,"Kings XI Punjab",1,19.6,188,20,9.4,"23 Apr 2017"
"2017","20170424RPS",2017-04-24 00:00:00.000,"Rising Pune Supergiant",1,19.6,160,20,8,"24 Apr 2017"
"2017","20170427GL",2017-04-27 00:00:00.000,"Royal Challengers Bangalore",1,19.6,134,20,6.7,"27 Apr 2017"
"2017","20170428KKR",2017-04-28 00:00:00.000,"Delhi Daredevils",1,19.6,160,20,8,"28 Apr 2017"
"2017","20170428SH",2017-04-28 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"28 Apr 2017"
"2017","20170429",2017-04-29 00:00:00.000,"Gujarat Lions",1,19.6,153,20,7.65,"29 Apr 2017"
"2017","20170429RPS",2017-04-29 00:00:00.000,"Rising Pune Supergiant",1,19.6,157,20,7.85,"29 Apr 2017"
"2017","20170430SH",2017-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.6,209,20,10.45,"30 Apr 2017"
"2017","20170501MI",2017-05-01 00:00:00.000,"Royal Challengers Bangalore",1,19.6,162,20,8.1,"1 May 2017"
"2017","20170503RPS",2017-05-03 00:00:00.000,"Kolkata Knight Riders",1,19.6,155,20,7.75,"3 May 2017"
"2017","20170506RPS",2017-05-06 00:00:00.000,"Rising Pune Supergiant",1,19.6,148,20,7.4,"6 May 2017"
"2017","20170507GL",2017-05-07 00:00:00.000,"Kings XI Punjab",1,19.6,189,20,9.45,"7 May 2017"
"2017","20170507KKR",2017-05-07 00:00:00.000,"Royal Challengers Bangalore",1,19.6,158,20,7.9,"7 May 2017"
"2017","20170509KXP",2017-05-09 00:00:00.000,"Kings XI Punjab",1,19.6,167,20,8.35,"9 May 2017"
"2017","20170510DD",2017-05-10 00:00:00.000,"Gujarat Lions",1,19.6,195,20,9.75,"10 May 2017"
"2017","20170512DD",2017-05-12 00:00:00.000,"Delhi Daredevils",1,19.6,168,20,8.4,"12 May 2017"
"2017","20170516RPS",2017-05-16 00:00:00.000,"Rising Pune Supergiant",1,19.6,162,20,8.1,"16 May 2017"
"2008","20080421RR",2008-04-21 00:00:00.000,"Kings XI Punjab",1,19.7,166,20,8.3,"21 Apr 2008"
"2008","20080422DD",2008-04-22 00:00:00.000,"Deccan Chargers",1,19.7,142,20,7.1,"22 Apr 2008"
"2008","20080424RR",2008-04-24 00:00:00.000,"Deccan Chargers",1,19.7,214,20,10.7,"24 Apr 2008"
"2008","20080426CSK",2008-04-26 00:00:00.000,"Kolkata Knight Riders",1,19.7,147,20,7.35,"26 Apr 2008"
"2008","20080426RR",2008-04-26 00:00:00.000,"Royal Challengers Bangalore",1,19.7,135,20,6.75,"26 Apr 2008"
"2008","20080429MI",2008-04-29 00:00:00.000,"Kolkata Knight Riders",1,19.7,137,20,6.85,"29 Apr 2008"
"2008","20080501RR",2008-05-01 00:00:00.000,"Rajasthan Royals",1,19.7,196,20,9.8,"1 May 2008"
"2008","20080509RR",2008-05-09 00:00:00.000,"Deccan Chargers",1,19.7,140,20,7,"9 May 2008"
"2008","20080512KXP",2008-05-12 00:00:00.000,"Royal Challengers Bangalore",1,19.7,143,20,7.15,"12 May 2008"
"2008","20080521KXP",2008-05-21 00:00:00.000,"Kings XI Punjab",1,19.7,189,20,9.45,"21 May 2008"
