State,Date,Active,Active Added,Deaths,Deaths Added,Recovered,Recovered Added,Running Total by State,Total,Total Added
Delhi,2020-11-08 00:00:00.000,41857.0,1599.0,6989.0,77.0,389683.0,6069.0,8553911.0,438529.0,7745.0
Delhi,2020-11-09 00:00:00.000,39795.0,-2062.0,7060.0,71.0,396697.0,7014.0,8591030.0,443552.0,5023.0
Delhi,2020-11-10 00:00:00.000,41385.0,1590.0,7143.0,83.0,402854.0,6157.0,8635754.0,451382.0,7830.0
Delhi,2020-11-11 00:00:00.000,42629.0,1244.0,7228.0,85.0,410118.0,7264.0,8684039.0,459975.0,8593.0
Delhi,2020-11-12 00:00:00.000,43116.0,487.0,7332.0,104.0,416580.0,6462.0,8728625.0,467028.0,7053.0
Delhi,2020-11-13 00:00:00.000,44329.0,1213.0,7423.0,91.0,423078.0,6498.0,8773244.0,474830.0,7802.0
Delhi,2020-11-14 00:00:00.000,44456.0,127.0,7519.0,96.0,430195.0,7117.0,8814936.0,482170.0,7340.0
Delhi,2020-11-15 00:00:00.000,39990.0,-4466.0,7614.0,95.0,437801.0,7606.0,8845617.0,485405.0,3235.0
Delhi,2020-11-16 00:00:00.000,40128.0,138.0,7713.0,99.0,441361.0,3560.0,8874226.0,489202.0,3797.0
Delhi,2020-11-17 00:00:00.000,42004.0,1876.0,7812.0,99.0,445782.0,4421.0,8912774.0,495598.0,6396.0
Delhi,2020-11-18 00:00:00.000,42458.0,454.0,7943.0,131.0,452683.0,6901.0,8958139.0,503084.0,7486.0
Delhi,2020-11-19 00:00:00.000,43221.0,763.0,8041.0,98.0,459368.0,6685.0,9004325.0,510630.0,7546.0
Delhi,2020-11-20 00:00:00.000,40936.0,-2285.0,8159.0,118.0,468143.0,8775.0,9050607.0,517238.0,6608.0
Delhi,2020-11-21 00:00:00.000,39741.0,-1195.0,8270.0,111.0,475106.0,6963.0,9095908.0,523117.0,5879.0
Delhi,2020-11-22 00:00:00.000,40212.0,471.0,8391.0,121.0,481260.0,6154.0,9140311.0,529863.0,6746.0
Delhi,2020-11-23 00:00:00.000,37329.0,-2883.0,8512.0,121.0,488476.0,7216.0,9177752.0,534317.0,4454.0
Delhi,2020-11-24 00:00:00.000,38501.0,1172.0,8621.0,109.0,493419.0,4943.0,9222697.0,540541.0,6224.0
Delhi,2020-11-25 00:00:00.000,38287.0,-214.0,8720.0,99.0,498780.0,5361.0,9266696.0,545787.0,5246.0
Delhi,2020-11-26 00:00:00.000,38734.0,447.0,8811.0,91.0,503717.0,4937.0,9309870.0,551262.0,5475.0
Delhi,2020-11-27 00:00:00.000,38181.0,-553.0,8909.0,98.0,509654.0,5937.0,9351223.0,556744.0,5482.0
Delhi,2020-11-28 00:00:00.000,36578.0,-1603.0,8998.0,89.0,516166.0,6512.0,9393039.0,561742.0,4998.0
Delhi,2020-11-29 00:00:00.000,35091.0,-1487.0,9066.0,68.0,522491.0,6325.0,9432073.0,566648.0,4906.0
Delhi,2020-11-30 00:00:00.000,32885.0,-2206.0,9174.0,108.0,528315.0,5824.0,9463253.0,570374.0,3726.0
Delhi,2020-12-01 00:00:00.000,31769.0,-1116.0,9260.0,86.0,533351.0,5036.0,9499728.0,574380.0,4006.0
Delhi,2020-12-02 00:00:00.000,30302.0,-1467.0,9342.0,82.0,538680.0,5329.0,9535234.0,578324.0,3944.0
Delhi,2020-12-03 00:00:00.000,29120.0,-1182.0,9424.0,82.0,543514.0,4834.0,9571808.0,582058.0,3734.0
Delhi,2020-12-04 00:00:00.000,28252.0,-868.0,9497.0,73.0,548376.0,4862.0,9608519.0,586125.0,4067.0
Delhi,2020-12-05 00:00:00.000,26678.0,-1574.0,9574.0,77.0,553292.0,4916.0,9644529.0,589544.0,3419.0
Delhi,2020-12-06 00:00:00.000,24693.0,-1985.0,9643.0,69.0,557914.0,4622.0,9677707.0,592250.0,2706.0
Delhi,2020-12-07 00:00:00.000,22486.0,-2207.0,9706.0,63.0,561732.0,3818.0,9703934.0,593924.0,1674.0
Delhi,2020-12-08 00:00:00.000,22310.0,-176.0,9763.0,57.0,565039.0,3307.0,9736017.0,597112.0,3188.0
Delhi,2020-12-09 00:00:00.000,20546.0,-1764.0,9813.0,50.0,569216.0,4177.0,9767654.0,599575.0,2463.0
Delhi,2020-12-10 00:00:00.000,18753.0,-1793.0,9874.0,61.0,572523.0,3307.0,9797065.0,601150.0,1575.0
Delhi,2020-12-11 00:00:00.000,18676.0,-77.0,9934.0,60.0,574925.0,2402.0,9827026.0,603535.0,2385.0
Delhi,2020-12-12 00:00:00.000,17373.0,-1303.0,9981.0,47.0,578116.0,3191.0,9857380.0,605470.0,1935.0
Delhi,2020-12-13 00:00:00.000,16785.0,-588.0,10014.0,33.0,580655.0,2539.0,9884716.0,607454.0,1984.0
Delhi,2020-12-14 00:00:00.000,15247.0,-1538.0,10074.0,60.0,583509.0,2854.0,9906657.0,608830.0,1376.0
Delhi,2020-12-15 00:00:00.000,14480.0,-767.0,10115.0,41.0,585852.0,2343.0,9932908.0,610447.0,1617.0
Delhi,2020-12-16 00:00:00.000,13261.0,-1219.0,10147.0,32.0,588586.0,2734.0,9951080.0,611994.0,1547.0
Delhi,2020-12-17 00:00:00.000,12198.0,-1063.0,10182.0,35.0,590977.0,2391.0,9977834.0,613357.0,1363.0
Delhi,2020-12-18 00:00:00.000,11419.0,-779.0,10219.0,37.0,593137.0,2160.0,10004825.0,614775.0,1418.0
Delhi,2020-12-19 00:00:00.000,10358.0,-1061.0,10251.0,32.0,595305.0,2168.0,10031659.0,615914.0,1139.0
Delhi,2020-12-20 00:00:00.000,10148.0,-210.0,10277.0,26.0,596580.0,1275.0,10056281.0,617005.0,1091.0
Delhi,2020-12-21 00:00:00.000,9255.0,-893.0,10304.0,27.0,598249.0,1669.0,10075428.0,617808.0,803.0
Delhi,2020-12-22 00:00:00.000,8735.0,-520.0,10329.0,25.0,599683.0,1434.0,10099308.0,618747.0,939.0
Delhi,2020-12-23 00:00:00.000,8003.0,-732.0,10347.0,18.0,601268.0,1585.0,10124024.0,619618.0,871.0
Delhi,2020-12-24 00:00:00.000,7909.0,-94.0,10384.0,37.0,602388.0,1120.0,10147468.0,620681.0,1063.0
Delhi,2020-12-25 00:00:00.000,7267.0,-642.0,10414.0,30.0,603758.0,1370.0,10169818.0,621439.0,758.0
Delhi,2020-12-26 00:00:00.000,6911.0,-356.0,10437.0,23.0,604746.0,988.0,10188392.0,622094.0,655.0
Delhi,2020-12-27 00:00:00.000,6713.0,-198.0,10453.0,16.0,605685.0,939.0,10208725.0,622851.0,757.0
Delhi,2020-12-28 00:00:00.000,6297.0,-416.0,10474.0,21.0,606644.0,959.0,10224797.0,623415.0,564.0
Delhi,2020-12-29 00:00:00.000,6122.0,-175.0,10502.0,28.0,607494.0,850.0,10245339.0,624118.0,703.0
Delhi,2020-12-30 00:00:00.000,5838.0,-284.0,10523.0,21.0,608434.0,940.0,10267283.0,624795.0,677.0
Delhi,2020-12-31 00:00:00.000,5511.0,-327.0,10536.0,13.0,609322.0,888.0,10286329.0,625369.0,574.0
Delhi,2021-01-01 00:00:00.000,5358.0,-153.0,10557.0,21.0,610039.0,717.0,10306488.0,625954.0,585.0
Delhi,2021-01-02 00:00:00.000,5342.0,-16.0,10571.0,14.0,610535.0,496.0,10324632.0,626448.0,494.0
Delhi,2021-01-03 00:00:00.000,5044.0,-298.0,10585.0,14.0,611243.0,708.0,10341291.0,626872.0,424.0
Delhi,2021-01-04 00:00:00.000,4689.0,-355.0,10597.0,12.0,611970.0,727.0,10357569.0,627256.0,384.0
Delhi,2021-01-05 00:00:00.000,4562.0,-127.0,10609.0,12.0,612527.0,557.0,10375478.0,627698.0,442.0
Delhi,2021-01-06 00:00:00.000,4481.0,-81.0,10625.0,16.0,613246.0,719.0,10395950.0,628352.0,654.0
Delhi,2021-01-07 00:00:00.000,4168.0,-313.0,10644.0,19.0,614026.0,780.0,10414073.0,628838.0,486.0
Delhi,2021-01-08 00:00:00.000,3779.0,-389.0,10654.0,10.0,614849.0,823.0,10432528.0,629282.0,444.0
Delhi,2021-01-09 00:00:00.000,3683.0,-96.0,10666.0,12.0,615452.0,603.0,10451348.0,629801.0,519.0
Delhi,2021-01-10 00:00:00.000,3468.0,-215.0,10678.0,12.0,616054.0,602.0,10467434.0,630200.0,399.0
Delhi,2021-01-11 00:00:00.000,3354.0,-114.0,10691.0,13.0,616461.0,407.0,10479915.0,630506.0,306.0
Delhi,2021-01-12 00:00:00.000,3179.0,-175.0,10707.0,16.0,617006.0,545.0,10495102.0,630892.0,386.0
Delhi,2021-01-13 00:00:00.000,2991.0,-188.0,10718.0,11.0,617540.0,534.0,10512117.0,631249.0,357.0
Delhi,2021-01-14 00:00:00.000,2937.0,-54.0,10722.0,4.0,617930.0,390.0,10527794.0,631589.0,340.0
Delhi,2021-01-15 00:00:00.000,2795.0,-142.0,10732.0,10.0,618357.0,427.0,10542949.0,631884.0,295.0
Delhi,2021-01-16 00:00:00.000,2691.0,-104.0,10738.0,6.0,618754.0,397.0,10557999.0,632183.0,299.0
Delhi,2021-01-17 00:00:00.000,2544.0,-147.0,10746.0,8.0,619139.0,385.0,10571961.0,632429.0,246.0
Delhi,2021-01-18 00:00:00.000,2335.0,-209.0,10754.0,8.0,619501.0,362.0,10581948.0,632590.0,161.0
Delhi,2021-01-19 00:00:00.000,2334.0,-1.0,10764.0,10.0,619723.0,222.0,10595735.0,632821.0,231.0
Delhi,2021-01-20 00:00:00.000,2147.0,-187.0,10774.0,10.0,620128.0,405.0,10611014.0,633049.0,228.0
Delhi,2021-01-21 00:00:00.000,2120.0,-27.0,10782.0,8.0,620374.0,246.0,10625509.0,633276.0,227.0
Delhi,2021-01-22 00:00:00.000,2060.0,-60.0,10789.0,7.0,620693.0,319.0,10639832.0,633542.0,266.0
Delhi,2021-01-23 00:00:00.000,1880.0,-180.0,10799.0,10.0,621060.0,367.0,10654728.0,633739.0,197.0
Delhi,2021-01-24 00:00:00.000,1741.0,-139.0,10808.0,9.0,621375.0,315.0,10667960.0,633924.0,185.0
Delhi,2021-01-25 00:00:00.000,1694.0,-47.0,10813.0,5.0,621565.0,190.0,10677058.0,634072.0,148.0
Delhi,2021-01-26 00:00:00.000,1626.0,-68.0,10820.0,7.0,621783.0,218.0,10689791.0,634229.0,157.0
Delhi,2021-01-27 00:00:00.000,1501.0,-125.0,10829.0,9.0,621995.0,212.0,10701347.0,634325.0,96.0
Delhi,2021-01-28 00:00:00.000,1575.0,74.0,10835.0,6.0,622114.0,119.0,10720259.0,634524.0,199.0
Delhi,2021-01-29 00:00:00.000,1551.0,-24.0,10841.0,6.0,622381.0,267.0,10733313.0,634773.0,249.0
Delhi,2021-01-30 00:00:00.000,1436.0,-115.0,10849.0,8.0,622671.0,290.0,10746386.0,634956.0,183.0
Delhi,2021-01-31 00:00:00.000,1361.0,-75.0,10853.0,4.0,622882.0,211.0,10757913.0,635096.0,140.0
Delhi,2021-02-01 00:00:00.000,1265.0,-96.0,10856.0,3.0,623096.0,214.0,10766492.0,635217.0,121.0
Delhi,2021-02-02 00:00:00.000,1217.0,-48.0,10858.0,2.0,623256.0,160.0,10777493.0,635331.0,114.0
Delhi,2021-02-03 00:00:00.000,1208.0,-9.0,10864.0,6.0,623409.0,153.0,10790418.0,635481.0,150.0
Delhi,2021-02-04 00:00:00.000,1194.0,-14.0,10871.0,7.0,623574.0,165.0,10802819.0,635639.0,158.0
Delhi,2021-02-05 00:00:00.000,1206.0,12.0,10873.0,2.0,623714.0,140.0,10814530.0,635793.0,154.0
Delhi,2021-02-06 00:00:00.000,1174.0,-32.0,10877.0,4.0,623865.0,151.0,10826599.0,635916.0,123.0
Delhi,2021-02-07 00:00:00.000,1112.0,-62.0,10879.0,2.0,624044.0,179.0,10838385.0,636035.0,119.0
Delhi,2021-02-08 00:00:00.000,1096.0,-16.0,10882.0,3.0,624182.0,138.0,10847100.0,636160.0,125.0
Delhi,2021-02-09 00:00:00.000,1052.0,-44.0,10882.0,0.0,624326.0,144.0,10857831.0,636260.0,100.0
Delhi,2021-02-10 00:00:00.000,1046.0,-6.0,10884.0,2.0,624457.0,131.0,10870370.0,636387.0,127.0
Delhi,2021-02-11 00:00:00.000,1051.0,5.0,10886.0,2.0,624592.0,135.0,10879723.0,636529.0,142.0
Delhi,2021-02-12 00:00:00.000,1053.0,2.0,10889.0,3.0,624728.0,136.0,10891860.0,636670.0,141.0
Delhi,2021-02-13 00:00:00.000,1041.0,-12.0,10889.0,0.0,624866.0,138.0,10904058.0,636796.0,126.0
Delhi,2021-02-14 00:00:00.000,1031.0,-10.0,10891.0,2.0,625024.0,158.0,10915764.0,636946.0,150.0
Delhi,2021-02-15 00:00:00.000,1036.0,5.0,10893.0,2.0,625158.0,134.0,10924850.0,637087.0,141.0
Delhi,2021-02-16 00:00:00.000,1019.0,-17.0,10894.0,1.0,625268.0,110.0,10936442.0,637181.0,94.0
Delhi,2021-02-17 00:00:00.000,1078.0,59.0,10894.0,0.0,625343.0,75.0,10949304.0,637315.0,134.0
Delhi,2021-02-18 00:00:00.000,1053.0,-25.0,10896.0,2.0,625496.0,153.0,10962541.0,637445.0,130.0
Delhi,2021-02-19 00:00:00.000,1053.0,0.0,10897.0,1.0,625653.0,157.0,10976457.0,637603.0,158.0
Delhi,2021-02-20 00:00:00.000,1025.0,-28.0,10898.0,1.0,625832.0,179.0,10990376.0,637755.0,152.0
Delhi,2021-02-21 00:00:00.000,1071.0,46.0,10900.0,2.0,625929.0,97.0,11004654.0,637900.0,145.0
Delhi,2021-02-22 00:00:00.000,1041.0,-30.0,10901.0,1.0,626086.0,157.0,11015148.0,638028.0,128.0
Delhi,2021-02-23 00:00:00.000,1054.0,13.0,10903.0,2.0,626216.0,130.0,11028830.0,638173.0,145.0
Delhi,2021-02-24 00:00:00.000,1137.0,83.0,10905.0,2.0,626331.0,115.0,11045760.0,638373.0,200.0
Delhi,2021-02-25 00:00:00.000,1169.0,32.0,10905.0,0.0,626519.0,188.0,11062359.0,638593.0,220.0
Delhi,2021-02-26 00:00:00.000,1231.0,62.0,10906.0,1.0,626712.0,193.0,11078921.0,638849.0,256.0
Delhi,2021-02-27 00:00:00.000,1307.0,76.0,10909.0,3.0,626876.0,164.0,11095726.0,639092.0,243.0
Delhi,2021-02-28 00:00:00.000,1335.0,28.0,10910.0,1.0,627044.0,168.0,11111340.0,639289.0,197.0
Delhi,2021-03-01 00:00:00.000,1404.0,69.0,10911.0,1.0,627149.0,105.0,11123610.0,639464.0,175.0
Delhi,2021-03-02 00:00:00.000,1543.0,139.0,10911.0,0.0,627227.0,78.0,11138608.0,639681.0,217.0
Delhi,2021-03-03 00:00:00.000,1584.0,41.0,10914.0,3.0,627423.0,196.0,11156033.0,639921.0,240.0
Delhi,2021-03-04 00:00:00.000,1701.0,117.0,10915.0,1.0,627566.0,143.0,11172857.0,640182.0,261.0
Delhi,2021-03-05 00:00:00.000,1779.0,78.0,10918.0,3.0,627797.0,231.0,11191181.0,640494.0,312.0
Delhi,2021-03-06 00:00:00.000,1779.0,0.0,10919.0,1.0,628117.0,320.0,11209905.0,640815.0,321.0
Delhi,2021-03-07 00:00:00.000,1803.0,24.0,10921.0,2.0,628377.0,260.0,11228555.0,641101.0,286.0
Delhi,2021-03-08 00:00:00.000,1730.0,-73.0,10924.0,3.0,628686.0,309.0,11243908.0,641340.0,239.0
Delhi,2021-03-09 00:00:00.000,1812.0,82.0,10928.0,4.0,628920.0,234.0,11261781.0,641660.0,320.0
Delhi,2021-03-10 00:00:00.000,1900.0,88.0,10931.0,3.0,629199.0,279.0,11284632.0,642030.0,370.0
Delhi,2021-03-11 00:00:00.000,2020.0,120.0,10934.0,3.0,629485.0,286.0,11307930.0,642439.0,409.0
Delhi,2021-03-12 00:00:00.000,2093.0,73.0,10936.0,2.0,629841.0,356.0,11332775.0,642870.0,431.0
Delhi,2021-03-13 00:00:00.000,2207.0,114.0,10939.0,3.0,630143.0,302.0,11357929.0,643289.0,419.0
Delhi,2021-03-14 00:00:00.000,2262.0,55.0,10941.0,2.0,630493.0,350.0,11384442.0,643696.0,407.0
Delhi,2021-03-15 00:00:00.000,2321.0,59.0,10944.0,3.0,630799.0,306.0,11408879.0,644064.0,368.0
Delhi,2021-03-16 00:00:00.000,2488.0,167.0,10945.0,1.0,631056.0,257.0,11437748.0,644489.0,425.0
Delhi,2021-03-17 00:00:00.000,2702.0,214.0,10948.0,3.0,631375.0,319.0,11473586.0,645025.0,536.0
Delhi,2021-03-18 00:00:00.000,2924.0,222.0,10949.0,1.0,631759.0,384.0,11513273.0,645632.0,607.0
Delhi,2021-03-19 00:00:00.000,3165.0,241.0,10953.0,4.0,632230.0,471.0,11554179.0,646348.0,716.0
Delhi,2021-03-20 00:00:00.000,3409.0,244.0,10955.0,2.0,632797.0,567.0,11597994.0,647161.0,813.0
Delhi,2021-03-21 00:00:00.000,3618.0,209.0,10956.0,1.0,633410.0,613.0,11645003.0,647984.0,823.0
Delhi,2021-03-22 00:00:00.000,3934.0,316.0,10963.0,7.0,633975.0,565.0,11685639.0,648872.0,888.0
Delhi,2021-03-23 00:00:00.000,4411.0,477.0,10967.0,4.0,634595.0,620.0,11732878.0,649973.0,1101.0
Delhi,2021-03-24 00:00:00.000,4890.0,479.0,10973.0,6.0,635364.0,769.0,11786297.0,651227.0,1254.0
Delhi,2021-03-25 00:00:00.000,5497.0,607.0,10978.0,5.0,636267.0,903.0,11845380.0,652742.0,1515.0
Delhi,2021-03-26 00:00:00.000,6051.0,554.0,10987.0,9.0,637238.0,971.0,11907656.0,654276.0,1534.0
Delhi,2021-03-27 00:00:00.000,6625.0,574.0,10997.0,10.0,638212.0,974.0,11970288.0,655834.0,1558.0
Delhi,2021-03-28 00:00:00.000,7545.0,920.0,11006.0,9.0,639164.0,952.0,12038494.0,657715.0,1881.0
Delhi,2021-03-29 00:00:00.000,8032.0,487.0,11012.0,6.0,640575.0,1411.0,12094646.0,659619.0,1904.0
Delhi,2021-03-30 00:00:00.000,7429.0,-603.0,11016.0,4.0,642166.0,1591.0,12147883.0,660611.0,992.0
Delhi,2021-03-31 00:00:00.000,8838.0,1409.0,11027.0,11.0,642565.0,399.0,12219996.0,662430.0,1819.0
Delhi,2021-04-01 00:00:00.000,10498.0,1660.0,11036.0,9.0,643686.0,1121.0,12301394.0,665220.0,2790.0
Delhi,2021-04-02 00:00:00.000,11994.0,1496.0,11050.0,14.0,645770.0,2084.0,12390417.0,668814.0,3594.0
Delhi,2021-04-03 00:00:00.000,12647.0,653.0,11060.0,10.0,648674.0,2904.0,12483411.0,672381.0,3567.0
Delhi,2021-04-04 00:00:00.000,13982.0,1335.0,11081.0,21.0,651351.0,2677.0,12587205.0,676414.0,4033.0
Delhi,2021-04-05 00:00:00.000,14579.0,597.0,11096.0,15.0,654287.0,2936.0,12683768.0,679962.0,3548.0
Delhi,2021-04-06 00:00:00.000,17332.0,2753.0,11113.0,17.0,656617.0,2330.0,12799080.0,685062.0,5100.0
Delhi,2021-04-07 00:00:00.000,19455.0,2123.0,11133.0,20.0,659980.0,3363.0,12925356.0,690568.0,5506.0
Delhi,2021-04-08 00:00:00.000,23181.0,3726.0,11157.0,24.0,663667.0,3687.0,13057234.0,698005.0,7437.0
Delhi,2021-04-09 00:00:00.000,26631.0,3450.0,11196.0,39.0,668699.0,5032.0,13202179.0,706526.0,8521.0
Delhi,2021-04-10 00:00:00.000,28773.0,2142.0,11235.0,39.0,674415.0,5716.0,13354744.0,714423.0,7897.0
Delhi,2021-04-11 00:00:00.000,34341.0,5568.0,11283.0,48.0,679573.0,5158.0,13524658.0,725197.0,10774.0
Delhi,2021-04-12 00:00:00.000,38095.0,3754.0,11355.0,72.0,687238.0,7665.0,13685496.0,736688.0,11491.0
Delhi,2021-04-13 00:00:00.000,43510.0,5415.0,11436.0,81.0,695210.0,7972.0,13870793.0,750156.0,13468.0
Delhi,2021-04-14 00:00:00.000,50736.0,7226.0,11540.0,104.0,705162.0,9952.0,14070377.0,767438.0,17282.0
Delhi,2021-04-15 00:00:00.000,54309.0,3573.0,11652.0,112.0,718176.0,13014.0,14287205.0,784137.0,16699.0
Delhi,2021-04-16 00:00:00.000,61005.0,6696.0,11793.0,141.0,730825.0,12649.0,14521207.0,803623.0,19486.0
Delhi,2021-04-17 00:00:00.000,69799.0,8794.0,11960.0,167.0,746239.0,15414.0,14782102.0,827998.0,24375.0
Delhi,2021-04-18 00:00:00.000,74941.0,5142.0,12121.0,161.0,766398.0,20159.0,15057165.0,853460.0,25462.0
Delhi,2021-04-19 00:00:00.000,76887.0,1946.0,12361.0,240.0,787898.0,21500.0,15314168.0,877146.0,23686.0
Delhi,2021-04-20 00:00:00.000,85575.0,8688.0,12638.0,277.0,807328.0,19430.0,15608533.0,905541.0,28395.0
Delhi,2021-04-21 00:00:00.000,85364.0,-211.0,12887.0,249.0,831928.0,24600.0,15924268.0,930179.0,24638.0
Delhi,2021-04-22 00:00:00.000,91618.0,6254.0,13193.0,306.0,851537.0,19609.0,16256786.0,956348.0,26169.0
Delhi,2021-04-23 00:00:00.000,92029.0,411.0,13541.0,348.0,875109.0,23572.0,16602067.0,980679.0,24331.0
Delhi,2021-04-24 00:00:00.000,93080.0,1051.0,13898.0,357.0,897804.0,22695.0,16951046.0,1004782.0,24103.0
Delhi,2021-04-25 00:00:00.000,94592.0,1512.0,14248.0,350.0,918875.0,21071.0,17305699.0,1027715.0,22933.0
Delhi,2021-04-26 00:00:00.000,92358.0,-2234.0,14628.0,380.0,940930.0,22055.0,17625236.0,1047916.0,20201.0
Delhi,2021-04-27 00:00:00.000,98264.0,5906.0,15009.0,381.0,958792.0,17862.0,17988149.0,1072065.0,24149.0
Delhi,2021-04-28 00:00:00.000,99752.0,1488.0,15377.0,368.0,982922.0,24130.0,18367547.0,1098051.0,25986.0
Delhi,2021-04-29 00:00:00.000,97977.0,-1775.0,15772.0,395.0,1008537.0,25615.0,18754327.0,1122286.0,24235.0
Delhi,2021-04-30 00:00:00.000,99361.0,1384.0,16147.0,375.0,1033825.0,25288.0,19156341.0,1149333.0,27047.0
Delhi,2021-05-01 00:00:00.000,96747.0,-2614.0,16559.0,412.0,1061246.0,27421.0,19548917.0,1174552.0,25219.0
Delhi,2021-05-02 00:00:00.000,92290.0,-4457.0,16966.0,407.0,1085690.0,24444.0,19919007.0,1194946.0,20394.0
Delhi,2021-05-03 00:00:00.000,89592.0,-2698.0,17414.0,448.0,1105983.0,20293.0,20274776.0,1212989.0,18043.0
Delhi,2021-05-04 00:00:00.000,90419.0,827.0,17752.0,338.0,1124771.0,18788.0,20657623.0,1232942.0,19953.0
Delhi,2021-05-05 00:00:00.000,91859.0,1440.0,18063.0,311.0,1143980.0,19209.0,21070247.0,1253902.0,20960.0
Delhi,2021-05-06 00:00:00.000,90629.0,-1230.0,18398.0,335.0,1164008.0,20028.0,21484527.0,1273035.0,19133.0
Goa,2020-01-30 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Goa,2020-01-31 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Goa,2020-02-01 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Goa,2020-02-02 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-03 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-04 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-05 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-06 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-07 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-09 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-10 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-11 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-12 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-13 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-14 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-15 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-16 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-17 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-18 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-19 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-20 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-21 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-22 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-23 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-24 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-25 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-26 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-27 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-28 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-02-29 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-03-01 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Goa,2020-03-02 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Goa,2020-03-03 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Goa,2020-03-04 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
Goa,2020-03-05 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
Goa,2020-03-06 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
Goa,2020-03-07 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
Goa,2020-03-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
Goa,2020-03-09 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
Goa,2020-03-10 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
Goa,2020-03-11 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
Goa,2020-03-12 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
Goa,2020-03-13 00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
