WellName,HoleSize inch,BitType,Manufacturer,IADCCode,TFA,EVENT,Formation," depth "," clockdate ",ROP MPH,WOB KLBS,Hookload KLBS,RPM,TQ IBF.FT,PumpPressure PSI,GPM,MW
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1652,2019-10-30 13:26:31.000,4.1226,9.366339198944857,192,175,3819,2403,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1653,2019-10-30 13:41:53.000,3.9419,3.851034791742233,197,175,5253,2411,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1654,2019-10-30 13:56:50.000,3.9586,6.275899210930052,195,174,4415,2413,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1655,2019-10-30 14:14:27.000,3.4098,8.4443660194700456,192,174,4619,2409,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1656,2019-10-30 14:32:43.000,3.2755,8.6531437815366754,192,174,5176,2403,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1657,2019-10-30 14:53:44.000,2.8518,7.473891142366238,193,173,4609,2409,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1658,2019-10-30 15:13:18.000,3.0812,7.9893319108052889,193,171,4974,2410,722,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1659,2019-10-30 15:39:06.000,2.995,7.8169304219604054,193,170,4224,2321,713,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1660,2019-10-30 16:27:14.000,5.1613,6.5303126612203277,193,175,5452,2295,711,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1661,2019-10-30 16:39:50.000,4.7886,9.23825062475192,193,177,4833,2297,709,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1662,2019-10-30 16:50:40.000,5.5103,9.6809388467474786,193,177,4891,2301,714,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1663,2019-10-30 17:02:34.000,5.0755,10.096289748261238,192,177,4971,2302,715,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1664,2019-10-30 17:12:02.000,6.3519,10.984973126181604,191,178,5884,2298,710,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1665,2019-10-30 17:27:27.000,3.904,8.4791990568581426,194,178,5288,2289,711,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1666,2019-10-30 17:50:15.000,2.5947,11.34124014149277,193,178,3518,2267,702,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1667,2019-10-30 19:03:02.000,0.8367,26.740749600960754,179,177,3691,2359,711,112
"WellA",17.5,"PDC","BESTE","1665",1.119,"","Gachsaran5-2",1668,2019-10-30 20:19:08.000,0.9511,27.759946637955505,175,175,3866,2332,708,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1675,2019-11-01 15:17:55.000,0.9077,27.532870508147028,180,185,2934,2293,718,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1676,2019-11-01 15:23:09.000,11.3701,9.1666003896181767,199,177,1999,2311,715,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1736,2019-11-03 20:33:07.000,1.0059,24.153624956977747,186,182,2260,2612,774,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1754,2019-11-04 04:04:07.000,1.9691,31.158813330438331,172,182,2954,2564,774,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1755,2019-11-04 04:32:15.000,2.1369,30.222069179412873,173,182,2778,2552,774,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1756,2019-11-04 04:58:27.000,2.2929,30.623751420685736,172,182,4681,2546,775,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1759,2019-11-04 06:31:34.000,2.0793,31.901109766423911,171,182,5874,2555,775,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1760,2019-11-04 06:46:23.000,4.0652,22.383092531257468,181,182,4057,2561,775,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1761,2019-11-04 06:48:32.000,6.7469,13.414467252870372,190,182,6244,2569,775,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1762,2019-11-04 07:19:37.000,3.92,8.7706501671560151,194,183,4594,2579,775,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1776,2019-11-04 14:27:57.000,2.4438,21.992433403082106,189,185,4833,2456,754,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1777,2019-11-04 15:00:09.000,2.4223,22.5574781804599,188,185,4761,2434,752,113
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1778,2019-11-04 15:23:55.000,2.5151,22.694826169654739,188,186,6028,2445,746,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1779,2019-11-04 16:42:37.000,3.1982,26.570552734735369,184,186,5291,2452,745,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1780,2019-11-04 17:03:57.000,2.8491,23.014716911744156,188,187,4873,2492,747,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1781,2019-11-04 17:20:38.000,3.599,28.370627103556949,183,187,3824,2456,741,113
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1782,2019-11-04 17:56:29.000,1.6789,25.437597170574428,186,187,3174,2472,743,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1783,2019-11-04 18:36:11.000,1.4983,25.622124083826559,185,187,2906,2432,734,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1784,2019-11-04 19:58:40.000,1.5446,30.4714119976783,176,182,2967,2382,738,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1789,2019-11-04 22:21:34.000,5.5395,15.140686763938708,193,182,5308,2422,748,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1796,2019-11-05 03:25:14.000,1.1446,27.587986073634521,170,184,2847,2433,751,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1800,2019-11-05 06:13:54.000,3.6613,21.375139069622165,176,183,3598,2428,755,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1802,2019-11-05 09:14:38.000,1.3125,20.915254791194506,194,184,3615,2325,735,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1803,2019-11-05 10:31:21.000,2.437,10.498412914058,199,178,2992,2348,717,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1805,2019-11-05 12:24:44.000,0.9698,24.189339843413645,193,174,3505,2379,723,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1806,2019-11-05 13:10:17.000,1.2864,22.15028438263829,195,175,6271,2374,721,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1809,2019-11-05 15:30:08.000,1.279,20.270402674990819,197,175,4054,2374,722,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1810,2019-11-05 16:26:24.000,1.0629,21.018872054311,196,174,3281,2354,719,110
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1815,2019-11-05 22:02:13.000,1.2169,18.056300178227183,195,173,3414,2410,728,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1818,2019-11-06 00:21:35.000,1.4037,20.070222941140237,186,176,3531,2389,730,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1820,2019-11-06 03:27:47.000,3.7732,18.687924558713867,187,178,6689,2448,733,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1821,2019-11-06 03:39:16.000,4.7393,14.014345067636265,192,179,5300,2451,733,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1822,2019-11-06 03:57:02.000,4.5292,13.174604311868796,183,171,4286,2346,702,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1823,2019-11-06 04:15:54.000,3.1986,14.169770962311,192,179,5034,2455,737,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1824,2019-11-06 04:29:42.000,4.3244,15.643340721184659,190,179,3928,2466,738,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1825,2019-11-06 04:46:02.000,3.3582,14.496936959044771,191,178,5147,2447,735,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1826,2019-11-06 05:12:39.000,2.399,19.879082160029604,186,178,4024,2429,732,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1827,2019-11-06 05:25:26.000,4.6882,17.081856980408272,189,178,4399,2430,732,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1828,2019-11-06 05:53:07.000,2.1667,18.610983229293328,187,179,4479,2428,732,112
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1670,2019-11-01 05:59:07.000,0.8091,23.267146201676884,168,181,3217,2345,723,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1671,2019-11-01 07:25:31.000,0.7605,27.180351351289008,164,176,2843,2348,725,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1672,2019-11-01 08:52:53.000,0.6843,26.175263899059054,173,172,2561,2348,721,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1673,2019-11-01 10:42:01.000,0.8486,17.816437237225603,188,179,2195,2306,715,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1674,2019-11-01 12:03:16.000,0.7412,16.734408455575107,191,181,2553,2302,717,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1677,2019-11-01 16:44:23.000,0.7308,24.953462043332273,183,177,2584,2268,716,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1678,2019-11-01 18:17:46.000,0.6842,30.269027641208215,177,174,1886,2254,716,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1679,2019-11-01 21:09:01.000,0.8662,30.677544212601529,170,174,4763,2363,734,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1680,2019-11-01 21:42:37.000,1.7847,31.617595297556239,167,180,6658,2469,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1681,2019-11-01 21:53:51.000,5.3522,29.794372391229913,169,178,6410,2468,752,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1682,2019-11-01 22:20:38.000,2.2368,25.49491735868142,173,179,3277,2430,746,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1683,2019-11-01 23:09:43.000,1.2263,32.696978532063333,166,183,4626,2291,723,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1684,2019-11-01 23:43:14.000,1.7911,30.271673188351617,167,184,6197,2404,744,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1685,2019-11-01 23:55:55.000,4.7494,31.438579940852858,167,185,6053,2414,746,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1686,2019-11-02 00:11:54.000,3.7448,30.884337814310609,166,184,4307,2407,745,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1687,2019-11-02 02:13:34.000,1.0392,24.077345014343056,163,180,5905,2427,746,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1688,2019-11-02 02:34:23.000,2.8982,30.994348483023646,162,181,5937,2449,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1689,2019-11-02 02:55:05.000,2.9132,31.117366425191733,161,180,5644,2448,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1690,2019-11-02 03:20:19.000,3.0621,31.913235190831159,161,180,5732,2441,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1691,2019-11-02 03:37:15.000,3.5706,32.0056088785882,161,179,4528,2437,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1692,2019-11-02 04:06:15.000,2.0587,33.167885923588493,159,179,5587,2439,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1693,2019-11-02 04:55:56.000,1.206,34.059655773176154,159,179,4445,2430,745,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1694,2019-11-02 06:03:20.000,1.1365,32.5477255807232,157,179,3144,2431,745,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1695,2019-11-02 10:31:01.000,15.1149,6.5382493026505273,193,177,1768,2482,745,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1696,2019-11-02 10:37:45.000,9.1241,23,206,176,2197,2464,748,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1697,2019-11-02 11:26:21.000,1.4405,24.794288290204385,181,176,2992,2457,747,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1698,2019-11-02 12:24:05.000,1.0739,21.428711399276011,185,179,3380,2447,748,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1699,2019-11-02 13:14:22.000,1.1973,22.804395913843877,184,182,3896,2439,741,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1700,2019-11-02 14:01:52.000,1.2647,21.145196930408336,186,182,3289,2436,741,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1701,2019-11-02 14:52:22.000,1.1875,25.388213623897631,182,179,3109,2435,741,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1702,2019-11-02 15:45:26.000,1.1294,28.523407451088286,178,180,3525,2428,739,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1703,2019-11-02 16:39:06.000,1.4042,29.247625981593966,178,183,4774,2444,743,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1704,2019-11-02 17:20:51.000,1.4351,26.7713938553718,180,183,3483,2445,743,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1705,2019-11-02 18:21:33.000,0.9896,27.941387079540338,179,183,3240,2433,742,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1706,2019-11-02 19:48:02.000,0.7951,29.969860351742092,177,182,2685,2422,743,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1707,2019-11-02 21:19:02.000,0.7809,34.1507066873615,173,182,2536,2411,742,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1708,2019-11-02 22:47:54.000,0.8462,29.463238073781042,170,184,2640,2604,776,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1709,2019-11-03 00:07:36.000,0.7539,32.252306149710229,166,184,2559,2624,779,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1710,2019-11-03 00:49:44.000,1.4337,32.292430281385123,166,179,2568,2669,787,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1711,2019-11-03 01:34:35.000,1.3358,31.459303393476155,167,185,5440,2655,784,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1712,2019-11-03 02:01:19.000,2.2494,26.634486790700866,171,185,4502,2645,781,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1713,2019-11-03 02:25:16.000,2.5101,25.919086750673181,172,184,4793,2646,781,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1714,2019-11-03 02:48:41.000,2.5363,27.292787104883498,171,182,5198,2656,781,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1715,2019-11-03 03:32:29.000,2.9217,22.172771533357185,174,158,1538,2357,716,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1716,2019-11-03 03:42:41.000,6.4986,15.314851950879191,172,178,6741,2580,757,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1717,2019-11-03 03:58:59.000,4.2377,26.279542548961395,162,177,5944,2609,762,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1718,2019-11-03 04:07:53.000,6.7035,23.997978600041066,164,178,4685,2610,762,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1719,2019-11-03 04:48:49.000,1.5245,31.449382591688405,157,178,6242,2607,762,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1720,2019-11-03 05:02:49.000,4.2612,28.10298591754967,160,177,6050,2603,762,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1721,2019-11-03 05:16:28.000,4.4176,21.283867693174873,167,177,5372,2604,763,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1722,2019-11-03 05:24:25.000,5.8775,20.364980985367357,168,177,5941,2605,762,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1723,2019-11-03 05:34:29.000,5.5171,18.897804632090249,170,177,6564,2653,773,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1724,2019-11-03 06:04:18.000,2.2591,24.783706101630788,164,177,3756,2767,787,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1725,2019-11-03 06:56:24.000,1.1554,23.403612341823923,165,176,3148,2665,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1726,2019-11-03 08:10:32.000,1.0672,22.768681027407982,185,178,3298,2705,775,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1727,2019-11-03 09:03:02.000,1.1427,21.494188691075152,189,182,3403,2703,774,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1728,2019-11-03 09:59:43.000,1.0562,20.756962887114423,190,185,3100,2699,774,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1729,2019-11-03 10:50:48.000,1.1765,21.758082018629278,189,187,3003,2691,773,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1730,2019-11-03 11:30:17.000,1.5216,22.127576769657441,188,186,4999,2679,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1731,2019-11-03 12:02:28.000,1.8671,23.575131981621006,187,186,3151,2684,769,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1732,2019-11-03 12:37:18.000,1.7278,22.964451516019562,188,187,3557,2699,768,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1733,2019-11-03 14:22:58.000,1.1531,22.14587513739929,188,188,2335,2704,773,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1734,2019-11-03 15:19:01.000,1.0721,20.565381181479893,190,187,2359,2690,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1735,2019-11-03 18:37:17.000,1.2894,23.70542517843344,187,186,2846,2696,773,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1737,2019-11-03 21:30:00.000,1.0547,26.034608975934972,184,178,4725,2517,768,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1738,2019-11-03 21:46:16.000,3.7052,20.311849580237414,190,178,4214,2507,766,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1739,2019-11-03 21:53:31.000,8.2637,17.349498166415547,193,178,6101,2501,766,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1740,2019-11-03 22:09:05.000,3.8708,21.785639801373026,189,178,5433,2498,766,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1741,2019-11-03 22:32:10.000,3.4102,25.694435705746152,185,178,6015,2501,767,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1742,2019-11-03 22:47:02.000,4.0463,31.530733166347947,179,178,6231,2511,770,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1743,2019-11-03 22:57:21.000,5.8399,32.21438664065483,177,178,7225,2511,770,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1744,2019-11-03 23:05:04.000,7.753,24.568314471705659,182,179,3060,2516,770,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1745,2019-11-04 00:34:47.000,6.8717,16.39511703443409,192,177,2977,2506,761,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1746,2019-11-04 00:58:01.000,2.581,32.667657051223991,172,180,2953,2578,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1747,2019-11-04 01:23:41.000,2.3376,31.658821740540887,171,180,2512,2575,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1748,2019-11-04 01:47:14.000,2.5536,32.998350444148954,170,180,4616,2570,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1749,2019-11-04 01:53:18.000,11.5369,24.131578730782753,179,179,6620,2557,775,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1750,2019-11-04 02:03:22.000,7.5765,20.982716243351202,182,182,3452,2554,776,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1751,2019-11-04 02:33:46.000,2.3652,29.044800700599982,174,182,2834,2566,775,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1752,2019-11-04 03:03:18.000,2.0351,29.594854044165182,173,181,2566,2581,772,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1753,2019-11-04 03:33:38.000,1.9818,29.9345863898301,173,182,2546,2578,773,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1757,2019-11-04 05:22:04.000,2.5439,29.530258601413838,174,182,4794,2553,775,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1758,2019-11-04 06:02:44.000,1.4792,31.253612103076822,172,182,4589,2552,775,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1763,2019-11-04 07:58:06.000,1.6809,15.777381776450248,193,186,3257,2614,780,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1764,2019-11-04 08:46:34.000,1.2402,24.392826511193473,190,185,5520,2441,755,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1765,2019-11-04 09:03:52.000,3.4677,24.633350838980906,189,185,7256,2434,753,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1766,2019-11-04 09:23:00.000,3.1381,24.483436500854918,190,185,6194,2448,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1767,2019-11-04 09:39:16.000,3.702,25.557087716551315,189,185,6281,2450,750,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1768,2019-11-04 09:50:23.000,4.1943,25.866175807805185,188,185,6438,2455,748,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1769,2019-11-04 10:45:39.000,3.2561,25.264534294943694,189,185,5563,2454,749,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1770,2019-11-04 10:56:24.000,6.3278,17.543945881455429,197,183,4719,2484,753,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1771,2019-11-04 11:11:01.000,4.1129,20.164580789254828,196,188,8640,2479,753,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1772,2019-11-04 11:27:28.000,5.2462,13.33333714047278,203,186,3265,2481,753,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1773,2019-11-04 13:28:20.000,1.9884,17.309153572478703,199,187,3731,2473,754,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1774,2019-11-04 13:45:25.000,3.4766,8.3870458313630518,197,186,3471,2423,744,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1775,2019-11-04 14:03:26.000,3.3657,19.270826779309612,192,185,5079,2470,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1785,2019-11-04 20:51:06.000,1.1445,28.784875693760956,172,181,3102,2431,748,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1786,2019-11-04 21:48:52.000,1.0381,29.168039105030019,175,182,3821,2414,748,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1787,2019-11-04 22:00:03.000,5.8957,20.292889825709718,187,182,6630,2412,745,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1788,2019-11-04 22:08:17.000,5.627,14.502448515593517,193,182,4587,2420,749,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1790,2019-11-04 22:40:36.000,3.1502,19.662588218794724,188,182,3978,2423,749,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1791,2019-11-04 23:07:59.000,2.1954,18.849523396723207,189,182,6191,2416,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1792,2019-11-04 23:28:21.000,2.9449,27.554255347556175,180,182,6591,2419,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1793,2019-11-04 23:48:08.000,3.0409,22.857306856711872,185,182,4670,2422,752,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1794,2019-11-05 00:15:58.000,2.1538,23.449248030047567,184,182,2958,2410,749,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1795,2019-11-05 02:32:46.000,1.6891,29.500937120574488,176,183,3579,2434,749,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1797,2019-11-05 04:17:27.000,1.1496,29.108734756565479,169,184,2948,2431,751,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1798,2019-11-05 05:15:26.000,1.2142,29.711037656212817,168,184,4058,2420,753,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1799,2019-11-05 05:57:31.000,1.4276,24.970217175240471,173,184,5624,2428,755,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1801,2019-11-05 08:10:41.000,1.4683,26.252866615265447,172,183,3383,2427,755,111
"WellA",17.5,"PDC","BESTE","1665",1.249,"","Gachsaran5-2",1804,2019-11-05 11:23:08.000,1.1589,24.049566769337357,193,173,2791,2371,722,111
