Year,Month,AGID,Incident Number,Incident Date,Reported Date Flag,Incident Hour,Cleared Except,Cargo Theft,Offense,Offense Name,Offense Category,Location,Attempt Complete,Method Entry,Premises Entered,Criminal Act,Bias,Weapon,Suspect Using,Victim Seq.,Victim Type,Victim Gender,Victim Race,Victim Ethnicity,victim Age,Victim Injury,Offender Seq.,Offender Gender,Offender Race,Offender Ethnicity,Offender Age,Relationship,Property Loss,Property Desc.,Drug Name,Estimated Drug Qty.,Drug Measure,Stolen,Recovered,Arrestee Seq.,Arrest Number,Arrest Date,Arrestee Age,Arrest Gender,Arrestee Race,Arrestee Enthnicity,Resident Code,Under-18,Clearance Ind,Multiple Indicator,Arrest Offense,Arrest Offense Name,Arrest Offense Category,Arrest Type,Arrest Weapon,Time,Offender Age Group,Victim Age Group,Arrestee Age Group,Offense Category Name,Gun Offense,Offender Race Name,Victim Race Name,Arrestee Race Name
2014,4,"MUPBC5555","145002566",2014-04-04 00:00:00.000,"",8,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",55,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002586",2014-04-05 00:00:00.000,"",8,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",62,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145004824",2014-04-05 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",24,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002654",2014-04-06 00:00:00.000,"",23,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",19,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145003077",2014-04-20 00:00:00.000,"",15,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",75,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Senior Citizen","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140321440",2014-04-21 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",0,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Unknown","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140326531",2014-04-21 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",0,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Unknown","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143017777",2014-04-21 00:00:00.000,"",3,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",26,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140278515",2014-04-07 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",19,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140278632",2014-04-07 00:00:00.000,"",3,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002634",2014-04-07 00:00:00.000,"",8,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",18,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002653",2014-04-07 00:00:00.000,"",9,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002685",2014-04-08 00:00:00.000,"",9,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002686",2014-04-08 00:00:00.000,"",11,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",55,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140283552",2014-04-09 00:00:00.000,"",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",67,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Senior Citizen","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002732",2014-04-09 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",37,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002744",2014-04-09 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",31,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002776",2014-04-10 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",26,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140287486",2014-04-11 00:00:00.000,"",4,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143018226",2014-04-23 00:00:00.000,"",8,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",62,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143018227",2014-04-23 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145003208",2014-04-23 00:00:00.000,"",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",51,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145003234",2014-04-23 00:00:00.000,"",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",40,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140329368",2014-04-24 00:00:00.000,"R",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",31,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145003235",2014-04-24 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",27,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143018238",2014-04-25 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",19,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143018364",2014-04-25 00:00:00.000,"",12,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","140335725",2014-04-26 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143018243",2014-04-26 00:00:00.000,"",4,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",47,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143017560",2014-04-11 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",23,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002795",2014-04-11 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",61,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143017715",2014-04-12 00:00:00.000,"R",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",54,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002844",2014-04-12 00:00:00.000,"",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",20,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002935",2014-04-12 00:00:00.000,"",11,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",26,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","143017707",2014-04-13 00:00:00.000,"",12,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",29,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002827",2014-04-13 00:00:00.000,"",4,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",20,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145003071",2014-04-13 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",21,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002892",2014-04-14 00:00:00.000,"",12,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",32,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,4,"MUPBC5555","145002957",2014-04-14 00:00:00.000,"",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143018691",2014-05-01 00:00:00.000,"",13,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",40,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003462",2014-05-01 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",43,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","140353873",2014-05-02 00:00:00.000,"",15,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",34,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003661",2014-05-02 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",40,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003542",2014-05-04 00:00:00.000,"",14,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003556",2014-05-04 00:00:00.000,"",19,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",25,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003586",2014-05-04 00:00:00.000,"",15,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","140362233",2014-05-05 00:00:00.000,"",11,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","140362867",2014-05-05 00:00:00.000,"",15,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",30,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143018607",2014-05-05 00:00:00.000,"R",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",29,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003599",2014-05-05 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
