RegID,RegStatus,RegDate,CourseID,StudentID,Action,ActionDate
2805,"Web Registered",2021-04-11 00:00:00.000,6004,391,"I",2021-11-30 14:30:33.923
2721,"Web Registered",2021-06-06 00:00:00.000,6003,394,"I",2021-11-30 14:30:33.923
7527,"Web Registered",2021-06-08 00:00:00.000,6000,396,"I",2021-11-30 14:30:33.923
2594,"Web Registered",2021-06-11 00:00:00.000,6007,399,"I",2021-11-30 14:30:33.926
7427,"Web Registered",2021-04-21 00:00:00.000,6009,400,"I",2021-11-30 14:30:33.926
2144,"Web Registered",2021-04-11 00:00:00.000,6004,234,"I",2021-11-30 14:30:33.926
5401,"Web Registered",2021-06-06 00:00:00.000,6003,237,"I",2021-11-30 14:30:33.926
1453,"Web Registered",2021-06-11 00:00:00.000,6007,242,"I",2021-11-30 14:30:33.926
6085,"Web Registered",2021-04-21 00:00:00.000,6009,243,"I",2021-11-30 14:30:33.926
4277,"Web Registered",2021-04-11 00:00:00.000,6004,244,"I",2021-11-30 14:30:33.930
7848,"Web Registered",2021-06-06 00:00:00.000,6003,247,"I",2021-11-30 14:30:33.930
3155,"Web Registered",2021-06-11 00:00:00.000,6007,252,"I",2021-11-30 14:30:33.930
1999,"Web Registered",2021-04-21 00:00:00.000,6009,253,"I",2021-11-30 14:30:33.930
2442,"Web Registered",2021-04-11 00:00:00.000,6004,254,"I",2021-11-30 14:30:33.930
4427,"Web Registered",2021-06-06 00:00:00.000,6003,257,"I",2021-11-30 14:30:33.930
6641,"Web Registered",2021-06-11 00:00:00.000,6007,262,"I",2021-11-30 14:30:33.980
4684,"Web Registered",2021-04-21 00:00:00.000,6009,263,"I",2021-11-30 14:30:33.980
4749,"Web Registered",2021-04-11 00:00:00.000,6004,264,"I",2021-11-30 14:30:33.980
4373,"Web Registered",2021-06-06 00:00:00.000,6003,267,"I",2021-11-30 14:30:33.980
1251,"Web Registered",2021-06-11 00:00:00.000,6007,272,"I",2021-11-30 14:30:33.983
2976,"Web Registered",2021-04-21 00:00:00.000,6009,273,"I",2021-11-30 14:30:33.983
4660,"Web Registered",2021-06-06 00:00:00.000,6003,277,"I",2021-11-30 14:30:33.983
8194,"Web Registered",2021-06-11 00:00:00.000,6007,282,"I",2021-11-30 14:30:33.983
6887,"Web Registered",2021-04-21 00:00:00.000,6009,283,"I",2021-11-30 14:30:33.983
5771,"Web Registered",2021-04-11 00:00:00.000,6004,284,"I",2021-11-30 14:30:33.983
4866,"Web Registered",2021-06-06 00:00:00.000,6003,287,"I",2021-11-30 14:30:33.983
4192,"Web Registered",2021-06-11 00:00:00.000,6007,292,"I",2021-11-30 14:30:33.986
4978,"Web Registered",2021-04-21 00:00:00.000,6009,293,"I",2021-11-30 14:30:33.986
4380,"Web Registered",2021-04-11 00:00:00.000,6004,294,"I",2021-11-30 14:30:33.986
4817,"Web Registered",2021-06-06 00:00:00.000,6003,297,"I",2021-11-30 14:30:33.986
2085,"Web Registered",2021-06-11 00:00:00.000,6007,302,"I",2021-11-30 14:30:33.986
7616,"Web Registered",2021-04-21 00:00:00.000,6009,303,"I",2021-11-30 14:30:33.986
8948,"Web Registered",2021-04-11 00:00:00.000,6004,304,"I",2021-11-30 14:30:33.986
1243,"Web Registered",2021-06-06 00:00:00.000,6003,307,"I",2021-11-30 14:30:33.986
1451,"Web Registered",2021-06-11 00:00:00.000,6007,312,"I",2021-11-30 14:30:33.990
2184,"Web Registered",2021-04-21 00:00:00.000,6009,313,"I",2021-11-30 14:30:33.990
6249,"Web Registered",2021-04-11 00:00:00.000,6004,314,"I",2021-11-30 14:30:33.990
5792,"Web Registered",2021-06-06 00:00:00.000,6003,317,"I",2021-11-30 14:30:33.990
1198,"Web Registered",2021-06-08 00:00:00.000,6000,121,"I",2021-11-30 14:30:33.990
5596,"Web Registered",2021-06-11 00:00:00.000,6007,124,"I",2021-11-30 14:30:33.990
1401,"Web Registered",2021-04-21 00:00:00.000,6009,125,"I",2021-11-30 14:30:33.990
3984,"Web Registered",2021-04-11 00:00:00.000,6004,126,"I",2021-11-30 14:30:33.990
3826,"Web Registered",2021-06-06 00:00:00.000,6003,129,"I",2021-11-30 14:30:33.990
7184,"Web Registered",2021-06-11 00:00:00.000,6007,134,"I",2021-11-30 14:30:33.993
2003,"Web Registered",2021-04-21 00:00:00.000,6009,135,"I",2021-11-30 14:30:33.993
7731,"Web Registered",2021-04-11 00:00:00.000,6004,136,"I",2021-11-30 14:30:33.993
5806,"Web Registered",2021-06-06 00:00:00.000,6003,139,"I",2021-11-30 14:30:33.993
3471,"Web Registered",2021-06-08 00:00:00.000,6000,141,"I",2021-11-30 14:30:33.993
8629,"Web Registered",2021-06-11 00:00:00.000,6007,144,"I",2021-11-30 14:30:33.993
7012,"Web Registered",2021-04-21 00:00:00.000,6009,145,"I",2021-11-30 14:30:33.993
2803,"Web Registered",2021-04-11 00:00:00.000,6004,146,"I",2021-11-30 14:30:33.993
2687,"Web Registered",2021-06-06 00:00:00.000,6003,149,"I",2021-11-30 14:30:33.993
2055,"Web Registered",2021-06-11 00:00:00.000,6007,154,"I",2021-11-30 14:30:33.996
7576,"Web Registered",2021-04-21 00:00:00.000,6009,155,"I",2021-11-30 14:30:33.996
5499,"Web Registered",2021-04-11 00:00:00.000,6004,156,"I",2021-11-30 14:30:33.996
6896,"Web Registered",2021-06-06 00:00:00.000,6003,159,"I",2021-11-30 14:30:33.996
4449,"Web Registered",2021-06-11 00:00:00.000,6007,164,"I",2021-11-30 14:30:33.996
6734,"Web Registered",2021-04-21 00:00:00.000,6009,165,"I",2021-11-30 14:30:33.996
4582,"Web Registered",2021-04-11 00:00:00.000,6004,166,"I",2021-11-30 14:30:33.996
2445,"Web Registered",2021-06-06 00:00:00.000,6003,147,"I",2021-11-30 14:30:33.996
7614,"Web Registered",2021-06-11 00:00:00.000,6007,152,"I",2021-11-30 14:30:33.996
8632,"Web Registered",2021-04-21 00:00:00.000,6009,153,"I",2021-11-30 14:30:33.996
4597,"Web Registered",2021-04-11 00:00:00.000,6004,154,"I",2021-11-30 14:30:33.996
3229,"Web Registered",2021-06-06 00:00:00.000,6003,157,"I",2021-11-30 14:30:33.996
2618,"Web Registered",2021-06-11 00:00:00.000,6007,162,"I",2021-11-30 14:30:34.000
5644,"Web Registered",2021-04-21 00:00:00.000,6009,163,"I",2021-11-30 14:30:34.000
4489,"Web Registered",2021-04-11 00:00:00.000,6004,164,"I",2021-11-30 14:30:34.000
1970,"Web Registered",2021-06-06 00:00:00.000,6003,167,"I",2021-11-30 14:30:34.000
5463,"Web Registered",2021-06-08 00:00:00.000,6000,267,"I",2021-11-30 14:30:34.000
4774,"Web Registered",2021-06-11 00:00:00.000,6007,270,"I",2021-11-30 14:30:34.000
3096,"Web Registered",2021-04-21 00:00:00.000,6009,271,"I",2021-11-30 14:30:34.000
5944,"Web Registered",2021-04-11 00:00:00.000,6004,272,"I",2021-11-30 14:30:34.000
7682,"Web Registered",2021-04-21 00:00:00.000,6009,281,"I",2021-11-30 14:30:34.000
3130,"Web Registered",2021-04-11 00:00:00.000,6004,282,"I",2021-11-30 14:30:34.000
7006,"Web Registered",2021-06-06 00:00:00.000,6003,285,"I",2021-11-30 14:30:34.000
3264,"Web Registered",2021-06-11 00:00:00.000,6007,290,"I",2021-11-30 14:30:34.000
4836,"Web Registered",2021-04-21 00:00:00.000,6009,291,"I",2021-11-30 14:30:34.000
7707,"Web Registered",2021-04-11 00:00:00.000,6004,292,"I",2021-11-30 14:30:34.000
1836,"Web Registered",2021-06-06 00:00:00.000,6003,295,"I",2021-11-30 14:30:34.000
4776,"Web Registered",2021-06-11 00:00:00.000,6007,300,"I",2021-11-30 14:30:34.000
8142,"Web Registered",2021-04-21 00:00:00.000,6009,301,"I",2021-11-30 14:30:34.003
8777,"Web Registered",2021-04-11 00:00:00.000,6004,302,"I",2021-11-30 14:30:34.003
7407,"Waitlisted",2021-04-11 00:00:00.000,6002,280,"I",2021-11-30 14:30:33.780
4181,"Waitlisted",2023-05-05 00:00:00.000,6000,306,"I",2021-11-30 14:30:33.780
6409,"Waitlisted",2021-06-25 00:00:00.000,6000,290,"I",2021-11-30 14:30:33.780
4561,"Dropped",2021-04-11 00:00:00.000,6004,290,"I",2021-11-30 14:30:33.780
5112,"Waitlisted",2023-05-05 00:00:00.000,6004,274,"I",2021-11-30 14:30:33.780
1526,"Waitlisted",2021-05-05 00:00:00.000,6002,279,"I",2021-11-30 14:30:33.780
6956,"Waitlisted",2021-04-11 00:00:00.000,6000,300,"I",2021-11-30 14:30:33.783
6699,"Waitlisted",2021-05-16 00:00:00.000,6008,279,"I",2021-11-30 14:30:33.783
8335,"Waitlisted",2023-05-05 00:00:00.000,6008,304,"I",2021-11-30 14:30:33.783
4340,"Dropped",2021-04-21 00:00:00.000,6009,284,"I",2021-11-30 14:30:33.783
7789,"Dropped",2021-04-21 00:00:00.000,6004,285,"I",2021-11-30 14:30:33.783
4875,"Dropped",2021-04-21 00:00:00.000,6003,286,"I",2021-11-30 14:30:33.783
1811,"Dropped",2021-06-06 00:00:00.000,6002,287,"I",2021-11-30 14:30:33.783
6870,"Dropped",2023-05-05 00:00:00.000,6007,294,"I",2021-11-30 14:30:33.783
2262,"Dropped",2021-05-05 00:00:00.000,6009,295,"I",2021-11-30 14:30:33.783
1562,"Dropped",2023-05-05 00:00:00.000,6004,296,"I",2021-11-30 14:30:33.783
5425,"Dropped",2021-06-08 00:00:00.000,6002,297,"I",2021-11-30 14:30:33.783
1308,"Dropped",2021-04-11 00:00:00.000,6000,280,"I",2021-11-30 14:30:33.783
2148,"Waitlisted",2023-05-05 00:00:00.000,6000,276,"I",2021-11-30 14:30:33.783
7921,"Waitlisted",2023-05-05 00:00:00.000,6000,286,"I",2021-11-30 14:30:33.783
7038,"Waitlisted",2023-05-05 00:00:00.000,6000,296,"I",2021-11-30 14:30:33.783
5781,"Waitlisted",2023-05-05 00:00:00.000,6000,284,"I",2021-11-30 14:30:33.786
2820,"Waitlisted",2023-05-05 00:00:00.000,6000,294,"I",2021-11-30 14:30:33.786
7193,"Waitlisted",2021-04-11 00:00:00.000,6000,272,"I",2021-11-30 14:30:33.786
2830,"Waitlisted",2021-04-11 00:00:00.000,6000,278,"I",2021-11-30 14:30:33.786
3954,"Waitlisted",2021-04-11 00:00:00.000,6000,150,"I",2021-11-30 14:30:33.786
2873,"Waitlisted",2021-04-11 00:00:00.000,6000,160,"I",2021-11-30 14:30:33.790
5089,"Waitlisted",2021-04-11 00:00:00.000,6000,170,"I",2021-11-30 14:30:33.790
7871,"Waitlisted",2023-05-05 00:00:00.000,6000,130,"I",2021-11-30 14:30:33.790
2653,"Waitlisted",2023-05-05 00:00:00.000,6008,148,"I",2021-11-30 14:30:33.790
5501,"Waitlisted",2023-05-05 00:00:00.000,6008,158,"I",2021-11-30 14:30:33.790
5292,"Waitlisted",2023-05-05 00:00:00.000,6000,168,"I",2021-11-30 14:30:33.790
3871,"Waitlisted",2023-05-05 00:00:00.000,6000,156,"I",2021-11-30 14:30:33.790
4454,"Waitlisted",2023-05-05 00:00:00.000,6000,166,"I",2021-11-30 14:30:33.790
1213,"Waitlisted",2021-04-11 00:00:00.000,6000,132,"I",2021-11-30 14:30:33.790
3542,"Dropped",2023-05-05 00:00:00.000,6000,164,"I",2021-11-30 14:30:33.793
4399,"Waitlisted",2021-04-11 00:00:00.000,6001,101,"I",2021-11-30 14:30:33.796
1693,"Dropped",2021-06-11 00:00:00.000,6004,108,"I",2021-11-30 14:30:33.800
4719,"Dropped",2021-05-05 00:00:00.000,6003,259,"I",2021-11-30 14:30:33.800
1770,"Dropped",2023-05-05 00:00:00.000,6002,269,"I",2021-11-30 14:30:33.800
1626,"Dropped",2021-06-08 00:00:00.000,6010,131,"I",2021-11-30 14:30:33.800
1797,"Dropped",2021-06-25 00:00:00.000,6010,132,"I",2021-11-30 14:30:33.800
7919,"Waitlisted",2021-06-08 00:00:00.000,6010,239,"I",2021-11-30 14:30:33.800
8659,"Waitlisted",2021-04-11 00:00:00.000,6001,180,"I",2021-11-30 14:30:33.803
1232,"Waitlisted",2021-04-11 00:00:00.000,6000,190,"I",2021-11-30 14:30:33.806
5366,"Dropped",2021-06-06 00:00:00.000,6000,193,"I",2021-11-30 14:30:33.806
7009,"Waitlisted",2021-04-11 00:00:00.000,6000,200,"I",2021-11-30 14:30:33.806
7481,"Waitlisted",2021-04-11 00:00:00.000,6000,210,"I",2021-11-30 14:30:33.810
7829,"Waitlisted",2021-04-11 00:00:00.000,6000,220,"I",2021-11-30 14:30:33.810
8942,"Waitlisted",2021-04-11 00:00:00.000,6000,230,"I",2021-11-30 14:30:33.810
8693,"Waitlisted",2021-04-11 00:00:00.000,6000,240,"I",2021-11-30 14:30:33.813
4678,"Waitlisted",2021-04-11 00:00:00.000,6000,250,"I",2021-11-30 14:30:33.813
6733,"Waitlisted",2021-04-11 00:00:00.000,6000,260,"I",2021-11-30 14:30:33.816
8819,"Waitlisted",2021-04-11 00:00:00.000,6001,270,"I",2021-11-30 14:30:33.816
8989,"Waitlisted",2021-04-11 00:00:00.000,6001,310,"I",2021-11-30 14:30:33.900
6940,"Waitlisted",2021-04-11 00:00:00.000,6001,320,"I",2021-11-30 14:30:33.903
2178,"Waitlisted",2021-04-11 00:00:00.000,6000,330,"I",2021-11-30 14:30:33.906
4563,"Waitlisted",2021-04-11 00:00:00.000,6000,340,"I",2021-11-30 14:30:33.906
2814,"Waitlisted",2021-04-11 00:00:00.000,6000,350,"I",2021-11-30 14:30:33.910
1169,"Waitlisted",2021-04-11 00:00:00.000,6000,360,"I",2021-11-30 14:30:33.913
8343,"Waitlisted",2021-04-11 00:00:00.000,6000,370,"I",2021-11-30 14:30:33.913
1822,"Waitlisted",2021-04-11 00:00:00.000,6000,380,"I",2021-11-30 14:30:33.916
2430,"Waitlisted",2021-04-11 00:00:00.000,6000,390,"I",2021-11-30 14:30:33.916
1685,"Waitlisted",2021-04-11 00:00:00.000,6007,400,"I",2021-11-30 14:30:33.920
7588,"Waitlisted",2023-05-05 00:00:00.000,6000,120,"I",2021-11-30 14:30:33.920
2145,"Waitlisted",2023-05-05 00:00:00.000,6000,236,"I",2021-11-30 14:30:33.926
4927,"Waitlisted",2023-05-05 00:00:00.000,6000,246,"I",2021-11-30 14:30:33.930
7204,"Waitlisted",2023-05-05 00:00:00.000,6000,256,"I",2021-11-30 14:30:33.930
3955,"Waitlisted",2023-05-05 00:00:00.000,6000,266,"I",2021-11-30 14:30:33.980
1111,"Waitlisted",2023-05-05 00:00:00.000,6000,316,"I",2021-11-30 14:30:33.990
5940,"Waitlisted",2023-05-05 00:00:00.000,6000,128,"I",2021-11-30 14:30:33.990
1484,"Waitlisted",2023-05-05 00:00:00.000,6000,138,"I",2021-11-30 14:30:33.993
7407,"Waitlisted",2021-04-11 00:00:00.000,6002,280,"U",2021-11-30 14:30:34.280
8151,"Dropped",2021-05-05 00:00:00.000,6005,130,"I",2021-11-30 14:30:33.800
7156,"Dropped",2021-05-05 00:00:00.000,6005,194,"I",2021-11-30 14:30:33.806
4503,"Waitlisted",2021-05-05 00:00:00.000,6005,159,"I",2021-11-30 14:30:33.786
2810,"Waitlisted",2021-05-05 00:00:00.000,6005,283,"I",2021-11-30 14:30:33.793
8575,"Waitlisted",2021-06-08 00:00:00.000,6005,383,"I",2021-11-30 14:30:33.793
1533,"Waitlisted",2021-05-16 00:00:00.000,6005,176,"I",2021-11-30 14:30:33.793
2624,"Waitlisted",2021-06-08 00:00:00.000,6005,179,"I",2021-11-30 14:30:33.793
5546,"Waitlisted",2021-06-25 00:00:00.000,6005,114,"I",2021-11-30 14:30:33.796
3189,"Waitlisted",2021-05-16 00:00:00.000,6005,115,"I",2021-11-30 14:30:33.796
3172,"Waitlisted",2021-05-05 00:00:00.000,6005,102,"I",2021-11-30 14:30:33.796
1077,"Waitlisted",2021-06-08 00:00:00.000,6005,105,"I",2021-11-30 14:30:33.796
5712,"Waitlisted",2021-05-05 00:00:00.000,6005,154,"I",2021-11-30 14:30:33.800
8931,"Waitlisted",2021-06-08 00:00:00.000,6005,155,"I",2021-11-30 14:30:33.800
7497,"Waitlisted",2021-05-05 00:00:00.000,6005,164,"I",2021-11-30 14:30:33.803
1721,"Waitlisted",2021-06-08 00:00:00.000,6005,165,"I",2021-11-30 14:30:33.803
6966,"Waitlisted",2021-05-05 00:00:00.000,6005,174,"I",2021-11-30 14:30:33.803
2486,"Waitlisted",2021-06-08 00:00:00.000,6005,175,"I",2021-11-30 14:30:33.803
1214,"Waitlisted",2021-05-05 00:00:00.000,6005,184,"I",2021-11-30 14:30:33.803
3633,"Waitlisted",2021-06-08 00:00:00.000,6005,185,"I",2021-11-30 14:30:33.803
7380,"Waitlisted",2021-06-08 00:00:00.000,6005,195,"I",2021-11-30 14:30:33.806
8018,"Waitlisted",2021-05-05 00:00:00.000,6005,204,"I",2021-11-30 14:30:33.806
8262,"Waitlisted",2021-06-08 00:00:00.000,6005,205,"I",2021-11-30 14:30:33.806
6143,"Waitlisted",2021-05-05 00:00:00.000,6005,214,"I",2021-11-30 14:30:33.810
3344,"Waitlisted",2021-06-08 00:00:00.000,6005,215,"I",2021-11-30 14:30:33.810
5232,"Waitlisted",2021-05-05 00:00:00.000,6005,224,"I",2021-11-30 14:30:33.810
7286,"Waitlisted",2021-06-08 00:00:00.000,6005,225,"I",2021-11-30 14:30:33.810
7705,"Waitlisted",2021-05-05 00:00:00.000,6005,234,"I",2021-11-30 14:30:33.813
6615,"Waitlisted",2021-06-08 00:00:00.000,6005,235,"I",2021-11-30 14:30:33.813
7930,"Waitlisted",2021-05-05 00:00:00.000,6005,244,"I",2021-11-30 14:30:33.813
2640,"Waitlisted",2021-06-08 00:00:00.000,6005,245,"I",2021-11-30 14:30:33.813
4095,"Waitlisted",2021-05-05 00:00:00.000,6005,254,"I",2021-11-30 14:30:33.816
4196,"Waitlisted",2021-06-08 00:00:00.000,6005,255,"I",2021-11-30 14:30:33.816
1583,"Waitlisted",2021-05-05 00:00:00.000,6005,264,"I",2021-11-30 14:30:33.816
2708,"Waitlisted",2021-06-08 00:00:00.000,6005,265,"I",2021-11-30 14:30:33.816
7492,"Waitlisted",2021-05-05 00:00:00.000,6005,274,"I",2021-11-30 14:30:33.820
5002,"Waitlisted",2021-06-08 00:00:00.000,6005,275,"I",2021-11-30 14:30:33.820
1677,"Waitlisted",2021-05-05 00:00:00.000,6005,284,"I",2021-11-30 14:30:33.820
1189,"Waitlisted",2021-06-08 00:00:00.000,6005,285,"I",2021-11-30 14:30:33.820
5217,"Waitlisted",2021-05-05 00:00:00.000,6005,294,"I",2021-11-30 14:30:33.820
4808,"Waitlisted",2021-06-08 00:00:00.000,6005,295,"I",2021-11-30 14:30:33.820
7172,"Waitlisted",2021-05-05 00:00:00.000,6005,304,"I",2021-11-30 14:30:33.900
5870,"Waitlisted",2021-06-08 00:00:00.000,6005,305,"I",2021-11-30 14:30:33.900
2634,"Waitlisted",2021-05-05 00:00:00.000,6005,314,"I",2021-11-30 14:30:33.903
2829,"Waitlisted",2021-06-08 00:00:00.000,6005,315,"I",2021-11-30 14:30:33.903
8434,"Waitlisted",2021-05-05 00:00:00.000,6005,324,"I",2021-11-30 14:30:33.903
1103,"Waitlisted",2021-06-08 00:00:00.000,6005,325,"I",2021-11-30 14:30:33.903
8861,"Waitlisted",2021-05-05 00:00:00.000,6005,334,"I",2021-11-30 14:30:33.906
4825,"Waitlisted",2021-06-08 00:00:00.000,6005,335,"I",2021-11-30 14:30:33.906
8049,"Waitlisted",2021-05-05 00:00:00.000,6005,344,"I",2021-11-30 14:30:33.910
5947,"Waitlisted",2021-06-08 00:00:00.000,6005,345,"I",2021-11-30 14:30:33.910
7386,"Waitlisted",2021-05-05 00:00:00.000,6005,354,"I",2021-11-30 14:30:33.910
5230,"Waitlisted",2021-06-08 00:00:00.000,6005,355,"I",2021-11-30 14:30:33.910
8379,"Waitlisted",2021-05-05 00:00:00.000,6005,364,"I",2021-11-30 14:30:33.913
4364,"Waitlisted",2021-06-08 00:00:00.000,6005,365,"I",2021-11-30 14:30:33.913
3755,"Waitlisted",2021-05-05 00:00:00.000,6005,374,"I",2021-11-30 14:30:33.913
6057,"Waitlisted",2021-06-08 00:00:00.000,6005,375,"I",2021-11-30 14:30:33.916
4975,"Waitlisted",2021-05-05 00:00:00.000,6005,384,"I",2021-11-30 14:30:33.916
8067,"Waitlisted",2021-06-08 00:00:00.000,6005,385,"I",2021-11-30 14:30:33.916
2210,"Waitlisted",2021-05-05 00:00:00.000,6005,394,"I",2021-11-30 14:30:33.916
6830,"Waitlisted",2021-06-08 00:00:00.000,6005,395,"I",2021-11-30 14:30:33.916
2349,"Waitlisted",2021-06-25 00:00:00.000,6005,124,"I",2021-11-30 14:30:33.920
1953,"Waitlisted",2021-05-16 00:00:00.000,6005,125,"I",2021-11-30 14:30:33.920
5436,"Waitlisted",2021-06-25 00:00:00.000,6005,377,"I",2021-11-30 14:30:33.920
2643,"Waitlisted",2021-05-16 00:00:00.000,6005,378,"I",2021-11-30 14:30:33.920
1022,"Waitlisted",2021-06-25 00:00:00.000,6005,387,"I",2021-11-30 14:30:33.923
2395,"Waitlisted",2021-05-16 00:00:00.000,6005,388,"I",2021-11-30 14:30:33.923
2205,"Waitlisted",2021-06-25 00:00:00.000,6005,397,"I",2021-11-30 14:30:33.926
2571,"Waitlisted",2021-05-16 00:00:00.000,6005,398,"I",2021-11-30 14:30:33.926
3109,"Waitlisted",2021-06-25 00:00:00.000,6005,240,"I",2021-11-30 14:30:33.926
6889,"Waitlisted",2021-05-16 00:00:00.000,6005,241,"I",2021-11-30 14:30:33.926
2912,"Waitlisted",2021-06-25 00:00:00.000,6005,250,"I",2021-11-30 14:30:33.930
2160,"Waitlisted",2021-05-16 00:00:00.000,6005,251,"I",2021-11-30 14:30:33.930
4614,"Waitlisted",2021-06-25 00:00:00.000,6005,260,"I",2021-11-30 14:30:33.980
8291,"Waitlisted",2021-05-16 00:00:00.000,6005,261,"I",2021-11-30 14:30:33.980
7639,"Waitlisted",2021-06-25 00:00:00.000,6005,270,"I",2021-11-30 14:30:33.983
6452,"Waitlisted",2021-05-16 00:00:00.000,6005,271,"I",2021-11-30 14:30:33.983
6149,"Waitlisted",2021-06-25 00:00:00.000,6005,280,"I",2021-11-30 14:30:33.983
2554,"Waitlisted",2021-05-16 00:00:00.000,6005,281,"I",2021-11-30 14:30:33.983
8998,"Waitlisted",2021-05-16 00:00:00.000,6005,291,"I",2021-11-30 14:30:33.986
4266,"Waitlisted",2021-06-25 00:00:00.000,6005,300,"I",2021-11-30 14:30:33.986
1702,"Waitlisted",2021-05-16 00:00:00.000,6005,301,"I",2021-11-30 14:30:33.986
7024,"Waitlisted",2021-06-25 00:00:00.000,6005,310,"I",2021-11-30 14:30:33.990
7700,"Waitlisted",2021-05-16 00:00:00.000,6005,311,"I",2021-11-30 14:30:33.990
5698,"Waitlisted",2021-06-25 00:00:00.000,6005,122,"I",2021-11-30 14:30:33.990
4016,"Waitlisted",2021-05-16 00:00:00.000,6005,123,"I",2021-11-30 14:30:33.990
7860,"Waitlisted",2021-06-25 00:00:00.000,6005,132,"I",2021-11-30 14:30:33.990
6204,"Waitlisted",2021-05-16 00:00:00.000,6005,133,"I",2021-11-30 14:30:33.993
5601,"Waitlisted",2021-06-25 00:00:00.000,6005,142,"I",2021-11-30 14:30:33.993
4327,"Waitlisted",2021-05-16 00:00:00.000,6005,143,"I",2021-11-30 14:30:33.993
3535,"Waitlisted",2021-06-25 00:00:00.000,6005,152,"I",2021-11-30 14:30:33.996
5571,"Waitlisted",2021-05-16 00:00:00.000,6005,153,"I",2021-11-30 14:30:33.996
3450,"Waitlisted",2021-06-25 00:00:00.000,6005,162,"I",2021-11-30 14:30:33.996
6848,"Waitlisted",2021-05-16 00:00:00.000,6005,163,"I",2021-11-30 14:30:33.996
2292,"Waitlisted",2021-06-25 00:00:00.000,6005,150,"I",2021-11-30 14:30:33.996
6583,"Waitlisted",2021-05-16 00:00:00.000,6005,151,"I",2021-11-30 14:30:33.996
7290,"Waitlisted",2021-06-25 00:00:00.000,6005,160,"I",2021-11-30 14:30:34.000
5125,"Waitlisted",2021-05-16 00:00:00.000,6005,161,"I",2021-11-30 14:30:34.000
3195,"Waitlisted",2021-06-25 00:00:00.000,6005,268,"I",2021-11-30 14:30:34.000
3176,"Waitlisted",2021-05-16 00:00:00.000,6005,269,"I",2021-11-30 14:30:34.000
4748,"Waitlisted",2021-06-25 00:00:00.000,6005,278,"I",2021-11-30 14:30:34.000
6060,"Waitlisted",2021-06-25 00:00:00.000,6005,288,"I",2021-11-30 14:30:34.000
3494,"Waitlisted",2021-05-16 00:00:00.000,6005,289,"I",2021-11-30 14:30:34.000
5735,"Waitlisted",2021-06-25 00:00:00.000,6005,298,"I",2021-11-30 14:30:34.000
