Data,Produto,Meta
2019-11-01 00:00:00.000,"Produto 17",2660947.7739389907
2019-12-01 00:00:00.000,"Produto 17",2396440.3352526003
2019-01-01 00:00:00.000,"Produto 18",503823.69273599994
2019-02-01 00:00:00.000,"Produto 18",648050.123140875
2019-03-01 00:00:00.000,"Produto 18",630702.778694625
2019-04-01 00:00:00.000,"Produto 18",543266.07589800016
2019-05-01 00:00:00.000,"Produto 18",402681.57336225
2019-06-01 00:00:00.000,"Produto 18",472040.51720962353
2019-07-01 00:00:00.000,"Produto 18",473095.56038062507
2019-08-01 00:00:00.000,"Produto 18",323634.49270425003
2019-09-01 00:00:00.000,"Produto 18",456377.18397862348
2019-10-01 00:00:00.000,"Produto 18",661349.753883
2019-11-01 00:00:00.000,"Produto 18",616246.65832275
2019-12-01 00:00:00.000,"Produto 18",545812.382012625
2019-01-01 00:00:00.000,"Produto 19",324567.80012475007
2019-02-01 00:00:00.000,"Produto 19",562500.324477
2019-03-01 00:00:00.000,"Produto 19",434961.8365365
2019-04-01 00:00:00.000,"Produto 19",825429.25626525015
2019-05-01 00:00:00.000,"Produto 19",622901.54601674993
2019-06-01 00:00:00.000,"Produto 19",646497.99232199846
2019-07-01 00:00:00.000,"Produto 19",648496.48755937349
2019-08-01 00:00:00.000,"Produto 19",1036579.9155075001
2019-09-01 00:00:00.000,"Produto 19",923030.8942286236
2019-10-01 00:00:00.000,"Produto 19",472121.674376625
2019-11-01 00:00:00.000,"Produto 19",684063.61599712353
2019-12-01 00:00:00.000,"Produto 19",612756.90014175011
2019-01-01 00:00:00.000,"Produto 2",1885923.7046649999
2019-02-01 00:00:00.000,"Produto 2",1986085.6169699999
2019-03-01 00:00:00.000,"Produto 2",2015795.858986
2019-04-01 00:00:00.000,"Produto 2",1533476.516936
2019-05-01 00:00:00.000,"Produto 2",1903737.2607889886
2019-06-01 00:00:00.000,"Produto 2",1295298.8855625
2019-07-01 00:00:00.000,"Produto 2",2066262.3558850002
2019-08-01 00:00:00.000,"Produto 2",1890668.2163004884
2019-09-01 00:00:00.000,"Produto 2",1729260.4025514883
2019-10-01 00:00:00.000,"Produto 2",1504498.0155205
2019-11-01 00:00:00.000,"Produto 2",1938349.3780104883
2019-12-01 00:00:00.000,"Produto 2",2250755.4053530004
2018-02-01 00:00:00.000,"Produto 20",910659.61965138745
2018-02-01 00:00:00.000,"Produto 21",483371.87680800003
2018-02-01 00:00:00.000,"Produto 22",335236.77234854875
2018-02-01 00:00:00.000,"Produto 23",1202486.9482171002
2018-02-01 00:00:00.000,"Produto 24",1636483.5409707248
2018-02-01 00:00:00.000,"Produto 25",2176038.5248622368
2018-02-01 00:00:00.000,"Produto 26",1372879.2804363002
2018-02-01 00:00:00.000,"Produto 27",483076.85669876257
2018-02-01 00:00:00.000,"Produto 28",483287.341378725
2018-02-01 00:00:00.000,"Produto 29",406262.46037050005
2018-02-01 00:00:00.000,"Produto 30",406262.46037050005
2019-02-01 00:00:00.000,"Produto 20",873205.360074
2019-02-01 00:00:00.000,"Produto 21",345425.89077000006
2019-02-01 00:00:00.000,"Produto 22",406262.46037050005
2019-02-01 00:00:00.000,"Produto 23",497080.86886458
2019-02-01 00:00:00.000,"Produto 24",1630857.5343899
2019-02-01 00:00:00.000,"Produto 25",1928761.093902814
2019-02-01 00:00:00.000,"Produto 26",1632801.1340466002
2019-02-01 00:00:00.000,"Produto 27",391294.087277625
2019-02-01 00:00:00.000,"Produto 28",583193.799061875
2019-02-01 00:00:00.000,"Produto 29",999170.2251115
2019-02-01 00:00:00.000,"Produto 30",335921.48356200004
2020-02-01 00:00:00.000,"Produto 20",458604.82886400016
2020-02-01 00:00:00.000,"Produto 21",137827.86745000002
2020-02-01 00:00:00.000,"Produto 22",1047039.5784958116
2020-02-01 00:00:00.000,"Produto 23",1139769.399463695
2020-02-01 00:00:00.000,"Produto 24",1480496.2133175621
2020-02-01 00:00:00.000,"Produto 25",1436690.2836740937
2020-02-01 00:00:00.000,"Produto 26",946915.9342552
2020-02-01 00:00:00.000,"Produto 27",261537.46987549998
2020-02-01 00:00:00.000,"Produto 28",227011.625204
2020-02-01 00:00:00.000,"Produto 29",153159.58607040002
2020-02-01 00:00:00.000,"Produto 30",307975.3222
2021-02-01 00:00:00.000,"Produto 20",646818.78524
2021-02-01 00:00:00.000,"Produto 21",255871.0302
2021-02-01 00:00:00.000,"Produto 22",1586832.5617221352
2021-02-01 00:00:00.000,"Produto 23",528499.60185567907
2021-02-01 00:00:00.000,"Produto 24",794835.49838962359
2021-02-01 00:00:00.000,"Produto 25",1428711.9214094919
2021-02-01 00:00:00.000,"Produto 26",1209482.3215160002
2021-02-01 00:00:00.000,"Produto 27",289847.4720575
2021-02-01 00:00:00.000,"Produto 28",431995.4067125
2021-02-01 00:00:00.000,"Produto 29",270418.35374399996
2021-02-01 00:00:00.000,"Produto 30",177693.40961399916
2018-01-01 00:00:00.000,"Produto 20",1203048.0299694377
2018-01-01 00:00:00.000,"Produto 21",597409.31700675015
2018-01-01 00:00:00.000,"Produto 22",450361.73095866007
2018-01-01 00:00:00.000,"Produto 23",1051333.9702047003
2018-01-01 00:00:00.000,"Produto 24",1698736.0720976
2018-01-01 00:00:00.000,"Produto 25",2000015.0115063305
2018-01-01 00:00:00.000,"Produto 26",1450860.9084307733
2018-01-01 00:00:00.000,"Produto 27",258279.21849881145
2018-01-01 00:00:00.000,"Produto 28",489558.33322312508
2018-01-01 00:00:00.000,"Produto 29",299378.63749770005
2019-01-01 00:00:00.000,"Produto 20",917460.484396875
2019-01-01 00:00:00.000,"Produto 21",297263.8119375
2019-01-01 00:00:00.000,"Produto 22",299378.63749770005
2019-01-01 00:00:00.000,"Produto 23",711231.598264005
2019-01-01 00:00:00.000,"Produto 24",1467929.5559123
2019-01-01 00:00:00.000,"Produto 25",2480923.1805608138
2019-01-01 00:00:00.000,"Produto 26",1350065.9830644
2019-01-01 00:00:00.000,"Produto 27",552495.7123875
2019-01-01 00:00:00.000,"Produto 28",534258.46453612507
2019-01-01 00:00:00.000,"Produto 29",1108080.4910305003
2019-01-01 00:00:00.000,"Produto 30",463271.92102799995
2020-01-01 00:00:00.000,"Produto 20",634356.6734505
2020-01-01 00:00:00.000,"Produto 21",190632.58214
2020-01-01 00:00:00.000,"Produto 22",1598604.3548675198
2020-01-01 00:00:00.000,"Produto 23",1379708.4790739252
2020-01-01 00:00:00.000,"Produto 24",1593599.483874487
2020-01-01 00:00:00.000,"Produto 25",1441332.0218388003
2020-01-01 00:00:00.000,"Produto 26",1069061.0470903961
2020-01-01 00:00:00.000,"Produto 27",203331.145472
2020-01-01 00:00:00.000,"Produto 28",130987.771187
2020-01-01 00:00:00.000,"Produto 29",242207.9001888
2020-01-01 00:00:00.000,"Produto 30",207570.93586319935
2021-01-01 00:00:00.000,"Produto 20",679600.35881249991
2021-01-01 00:00:00.000,"Produto 21",220195.41625
2021-01-01 00:00:00.000,"Produto 22",1484231.39473335
2021-01-01 00:00:00.000,"Produto 23",710999.5161724
2021-01-01 00:00:00.000,"Produto 24",1136248.2112855488
2021-01-01 00:00:00.000,"Produto 25",1837720.8744894916
2021-01-01 00:00:00.000,"Produto 26",1000048.8763439999
2021-01-01 00:00:00.000,"Produto 27",409256.08325
2021-01-01 00:00:00.000,"Produto 28",395747.0107675
2021-01-01 00:00:00.000,"Produto 29",336063.918192
2021-01-01 00:00:00.000,"Produto 30",326194.05050599994
2018-07-01 00:00:00.000,"Produto 20",983310.56302083761
2018-07-01 00:00:00.000,"Produto 21",544502.09278574877
2018-07-01 00:00:00.000,"Produto 22",485296.38135850505
2018-07-01 00:00:00.000,"Produto 23",539885.24336565
2018-07-01 00:00:00.000,"Produto 24",1909939.075808425
2018-07-01 00:00:00.000,"Produto 25",2436176.9250798412
2018-07-01 00:00:00.000,"Produto 26",1462547.6326654134
2018-07-01 00:00:00.000,"Produto 27",318521.38552256254
2018-07-01 00:00:00.000,"Produto 28",504001.93712400005
2018-07-01 00:00:00.000,"Produto 29",293796.4052178
2019-07-01 00:00:00.000,"Produto 20",951738.88462649984
2019-07-01 00:00:00.000,"Produto 21",503561.1996
2019-07-01 00:00:00.000,"Produto 22",293796.4052178
2019-07-01 00:00:00.000,"Produto 23",701552.24552321923
2019-07-01 00:00:00.000,"Produto 24",1660718.9789171889
2019-07-01 00:00:00.000,"Produto 25",2211631.9960439252
2019-07-01 00:00:00.000,"Produto 26",1700782.5533832007
2019-07-01 00:00:00.000,"Produto 27",563692.30691287492
2019-07-01 00:00:00.000,"Produto 28",524884.896318374
2019-07-01 00:00:00.000,"Produto 29",1272317.906366
2019-07-01 00:00:00.000,"Produto 30",279596.25695400004
2020-07-01 00:00:00.000,"Produto 20",531712.3614985
2020-07-01 00:00:00.000,"Produto 21",322246.99689
2020-07-01 00:00:00.000,"Produto 22",1165272.9375259613
2020-07-01 00:00:00.000,"Produto 23",739253.258448704
2020-07-01 00:00:00.000,"Produto 24",1368231.9496877871
2020-07-01 00:00:00.000,"Produto 25",1502292.6397751938
2020-07-01 00:00:00.000,"Produto 26",1081549.6053544001
2020-07-01 00:00:00.000,"Produto 27",190930.00904250002
2020-07-01 00:00:00.000,"Produto 28",261717.6118374994
2020-07-01 00:00:00.000,"Produto 29",280804.13437439996
2019-01-01 00:00:00.000,"Produto 3",1228219.2927449986
2019-02-01 00:00:00.000,"Produto 3",1350930.8178449864
2019-03-01 00:00:00.000,"Produto 3",1064622.02499
2019-04-01 00:00:00.000,"Produto 3",1141751.1052574986
2019-05-01 00:00:00.000,"Produto 3",1023301.905255
2019-06-01 00:00:00.000,"Produto 3",726043.19017499988
2019-07-01 00:00:00.000,"Produto 3",1121299.1844074999
2019-08-01 00:00:00.000,"Produto 3",1334524.0335525
2019-09-01 00:00:00.000,"Produto 3",1093435.7046299987
2019-10-01 00:00:00.000,"Produto 3",838040.0806349999
2019-11-01 00:00:00.000,"Produto 3",977601.81663
2019-12-01 00:00:00.000,"Produto 3",1004623.6908150001
2020-07-01 00:00:00.000,"Produto 30",187900.3969388
2021-07-01 00:00:00.000,"Produto 20",704991.76638999989
2021-07-01 00:00:00.000,"Produto 21",373008.296
2021-07-01 00:00:00.000,"Produto 22",1322521.9291657002
2021-07-01 00:00:00.000,"Produto 23",665210.27124370006
2021-07-01 00:00:00.000,"Produto 24",1121114.3127178499
2021-07-01 00:00:00.000,"Produto 25",1638245.9229954998
2021-07-01 00:00:00.000,"Produto 26",1259838.9284320003
2021-07-01 00:00:00.000,"Produto 27",417549.85697249993
2021-07-01 00:00:00.000,"Produto 28",388803.62690249918
2021-07-01 00:00:00.000,"Produto 29",226387.792224
2021-07-01 00:00:00.000,"Produto 30",359956.41433199996
2019-01-01 00:00:00.000,"Produto 4",1498322.0666399999
2019-02-01 00:00:00.000,"Produto 4",1119635.7481049998
2019-03-01 00:00:00.000,"Produto 4",1038340.8709799998
2019-04-01 00:00:00.000,"Produto 4",721186.836545
2019-05-01 00:00:00.000,"Produto 4",1146175.6514249998
2019-06-01 00:00:00.000,"Produto 4",1734991.4355199998
2019-07-01 00:00:00.000,"Produto 4",902871.30671499984
2019-08-01 00:00:00.000,"Produto 4",1177106.02555
2019-09-01 00:00:00.000,"Produto 4",1094825.7559749999
2019-10-01 00:00:00.000,"Produto 4",760624.43215499993
2019-11-01 00:00:00.000,"Produto 4",1079311.2992899998
2019-12-01 00:00:00.000,"Produto 4",971761.18777499988
2019-01-01 00:00:00.000,"Produto 5",1231071.5339999907
2019-02-01 00:00:00.000,"Produto 5",1720445.8319999909
2019-03-01 00:00:00.000,"Produto 5",966364.1819999906
2019-04-01 00:00:00.000,"Produto 5",1239435.4454999906
2019-05-01 00:00:00.000,"Produto 5",1210671.4409999906
2019-06-01 00:00:00.000,"Produto 5",1192158.1350000002
2019-07-01 00:00:00.000,"Produto 5",1419136.0784999905
2019-08-01 00:00:00.000,"Produto 5",1518698.9160000002
2019-09-01 00:00:00.000,"Produto 5",1679303.7449999906
2019-10-01 00:00:00.000,"Produto 5",1215008.5184999907
2019-11-01 00:00:00.000,"Produto 5",1368382.7745000003
2019-12-01 00:00:00.000,"Produto 5",1334509.2494999908
2019-01-01 00:00:00.000,"Produto 6",569047.6428
2019-02-01 00:00:00.000,"Produto 6",702027.7152
2019-03-01 00:00:00.000,"Produto 6",916311.84539999987
2019-04-01 00:00:00.000,"Produto 6",727831.1103
2019-05-01 00:00:00.000,"Produto 6",636351.06569999992
2019-06-01 00:00:00.000,"Produto 6",807975.6594
2019-07-01 00:00:00.000,"Produto 6",741041.4333
2019-08-01 00:00:00.000,"Produto 6",630507.3726
2019-09-01 00:00:00.000,"Produto 6",787629.4545
2019-10-01 00:00:00.000,"Produto 6",457977.093
2019-11-01 00:00:00.000,"Produto 6",916294.5393
2019-12-01 00:00:00.000,"Produto 6",872163.9842999914
2019-01-01 00:00:00.000,"Produto 7",416089.29599999875
2019-02-01 00:00:00.000,"Produto 7",409259.718
2019-03-01 00:00:00.000,"Produto 7",532799.946
2019-04-01 00:00:00.000,"Produto 7",578319.21000000008
2019-05-01 00:00:00.000,"Produto 7",402658.074
2019-06-01 00:00:00.000,"Produto 7",262816.344
2019-07-01 00:00:00.000,"Produto 7",437329.368
2019-08-01 00:00:00.000,"Produto 7",521951.97599999997
2019-09-01 00:00:00.000,"Produto 7",490623.71400000004
2019-10-01 00:00:00.000,"Produto 7",423577.35
2019-11-01 00:00:00.000,"Produto 7",594190.16999999876
2019-12-01 00:00:00.000,"Produto 7",561468.978
2019-01-01 00:00:00.000,"Produto 8",533008.67445
2019-02-01 00:00:00.000,"Produto 8",328900.95315
2019-03-01 00:00:00.000,"Produto 8",563814.58770000015
2019-04-01 00:00:00.000,"Produto 8",617617.56419999886
2019-05-01 00:00:00.000,"Produto 8",602156.04120000009
2019-06-01 00:00:00.000,"Produto 8",466063.40340000007
2019-07-01 00:00:00.000,"Produto 8",384585.86250000005
2019-08-01 00:00:00.000,"Produto 8",301929.18525000004
2019-09-01 00:00:00.000,"Produto 8",276620.7024
2019-10-01 00:00:00.000,"Produto 8",735773.27355000016
2019-11-01 00:00:00.000,"Produto 8",561425.07959999889
2019-12-01 00:00:00.000,"Produto 8",302788.15875
2019-01-01 00:00:00.000,"Produto 9",277647.24960000004
2019-02-01 00:00:00.000,"Produto 9",176183.8365
2019-03-01 00:00:00.000,"Produto 9",291401.37810000003
2019-04-01 00:00:00.000,"Produto 9",375739.35
2019-05-01 00:00:00.000,"Produto 9",258267.37230000002
2019-06-01 00:00:00.000,"Produto 9",272752.29659999895
2019-07-01 00:00:00.000,"Produto 9",241472.85749999998
2019-08-01 00:00:00.000,"Produto 9",182829.9417
2019-09-01 00:00:00.000,"Produto 9",312167.009699999
2019-10-01 00:00:00.000,"Produto 9",86089.1241
2019-11-01 00:00:00.000,"Produto 9",326658.8283
2019-12-01 00:00:00.000,"Produto 9",380275.79939999996
2020-01-01 00:00:00.000,"Produto 1",882352.71852000011
2020-02-01 00:00:00.000,"Produto 1",1017405.7802999916
2020-03-01 00:00:00.000,"Produto 1",1107097.1620799918
2020-04-01 00:00:00.000,"Produto 1",986769.63567
2020-05-01 00:00:00.000,"Produto 1",822027.35433000012
2020-06-01 00:00:00.000,"Produto 1",1113912.7544999914
2020-07-01 00:00:00.000,"Produto 1",985357.75338
2020-08-01 00:00:00.000,"Produto 1",992417.16483000014
2020-09-01 00:00:00.000,"Produto 1",1027793.6050199915
2020-10-01 00:00:00.000,"Produto 1",1042059.8533800001
2020-11-01 00:00:00.000,"Produto 1",873036.56348999159
2020-12-01 00:00:00.000,"Produto 1",688414.52588999923
2020-01-01 00:00:00.000,"Produto 10",291639.26428
2020-02-01 00:00:00.000,"Produto 10",196897.00575999916
2020-03-01 00:00:00.000,"Produto 10",280420.66233999917
2020-04-01 00:00:00.000,"Produto 10",253633.61477999997
2020-05-01 00:00:00.000,"Produto 10",151639.76736999917
2020-06-01 00:00:00.000,"Produto 10",326315.95178
2020-07-01 00:00:00.000,"Produto 10",376444.57123
2020-08-01 00:00:00.000,"Produto 10",394032.58713
2020-09-01 00:00:00.000,"Produto 10",473317.36543000006
2020-10-01 00:00:00.000,"Produto 10",372877.03361999925
2020-11-01 00:00:00.000,"Produto 10",441714.41951000004
2020-12-01 00:00:00.000,"Produto 10",247757.99685000003
2020-01-01 00:00:00.000,"Produto 11",203733.0841
2020-02-01 00:00:00.000,"Produto 11",240804.06350000002
2020-03-01 00:00:00.000,"Produto 11",161502.57942000002
2020-04-01 00:00:00.000,"Produto 11",254195.75817999998
2020-05-01 00:00:00.000,"Produto 11",299420.25568
2020-06-01 00:00:00.000,"Produto 11",441223.30616
2020-07-01 00:00:00.000,"Produto 11",221267.08057999998
2020-08-01 00:00:00.000,"Produto 11",584452.56688
2020-09-01 00:00:00.000,"Produto 11",426788.17089999997
2020-10-01 00:00:00.000,"Produto 11",239309.68879999922
2020-11-01 00:00:00.000,"Produto 11",254001.75163999922
2020-12-01 00:00:00.000,"Produto 11",338247.78078000003
2020-01-01 00:00:00.000,"Produto 12",497059.1444
2020-02-01 00:00:00.000,"Produto 12",411149.67075
2020-03-01 00:00:00.000,"Produto 12",356236.43055
2020-04-01 00:00:00.000,"Produto 12",562782.97529999923
2020-05-01 00:00:00.000,"Produto 12",212537.45695
2020-06-01 00:00:00.000,"Produto 12",472836.37309999997
2020-07-01 00:00:00.000,"Produto 12",343321.76515
2020-08-01 00:00:00.000,"Produto 12",364212.2211
2020-09-01 00:00:00.000,"Produto 12",495509.59184999933
2020-10-01 00:00:00.000,"Produto 12",302592.8906
2020-11-01 00:00:00.000,"Produto 12",273234.31135
2020-12-01 00:00:00.000,"Produto 12",387170.4745999992
2020-01-01 00:00:00.000,"Produto 13",1300637.0377
2020-02-01 00:00:00.000,"Produto 13",1369714.2186
2020-03-01 00:00:00.000,"Produto 13",1390204.04068
2020-04-01 00:00:00.000,"Produto 13",1057570.01168
2020-05-01 00:00:00.000,"Produto 13",1312922.2488199922
2020-06-01 00:00:00.000,"Produto 13",893309.57625
2020-07-01 00:00:00.000,"Produto 13",1425008.5213000001
2020-08-01 00:00:00.000,"Produto 13",1303909.114689992
2020-09-01 00:00:00.000,"Produto 13",1192593.381069992
2020-10-01 00:00:00.000,"Produto 13",1037584.8382900001
2020-11-01 00:00:00.000,"Produto 13",1336792.674489992
2020-12-01 00:00:00.000,"Produto 13",1552245.1071400002
2020-01-01 00:00:00.000,"Produto 14",1395551.59744
2020-02-01 00:00:00.000,"Produto 14",914045.90003999253
2020-03-01 00:00:00.000,"Produto 14",1068941.6483200002
2020-04-01 00:00:00.000,"Produto 14",903991.8250999999
2020-05-01 00:00:00.000,"Produto 14",1132740.77826
2020-06-01 00:00:00.000,"Produto 14",1074086.17498
2020-07-01 00:00:00.000,"Produto 14",1017261.4033399924
2020-08-01 00:00:00.000,"Produto 14",1270728.0822599926
2020-09-01 00:00:00.000,"Produto 14",805480.88894
2020-10-01 00:00:00.000,"Produto 14",1137290.3596599924
2020-11-01 00:00:00.000,"Produto 14",920425.31307999243
2020-12-01 00:00:00.000,"Produto 14",1434038.0563599926
2020-01-01 00:00:00.000,"Produto 15",1295706.1499199911
2020-02-01 00:00:00.000,"Produto 15",1385275.04297
2020-03-01 00:00:00.000,"Produto 15",1053713.4152999911
2020-04-01 00:00:00.000,"Produto 15",1281500.50574
2020-05-01 00:00:00.000,"Produto 15",1579730.32217
2020-06-01 00:00:00.000,"Produto 15",1044061.6204200002
2020-07-01 00:00:00.000,"Produto 15",1154536.8216199914
2020-08-01 00:00:00.000,"Produto 15",1134488.05652
2020-09-01 00:00:00.000,"Produto 15",919865.73041999119
2020-10-01 00:00:00.000,"Produto 15",1310952.67394
2020-11-01 00:00:00.000,"Produto 15",1411847.0493399911
2020-12-01 00:00:00.000,"Produto 15",1085247.3431799999
2020-01-01 00:00:00.000,"Produto 16",917794.82340000011
2020-02-01 00:00:00.000,"Produto 16",1049748.5362000002
2020-03-01 00:00:00.000,"Produto 16",729478.61350000009
2020-04-01 00:00:00.000,"Produto 16",920140.94899999874
2020-05-01 00:00:00.000,"Produto 16",1023679.5933000001
2020-06-01 00:00:00.000,"Produto 16",704027.90639999893
2020-07-01 00:00:00.000,"Produto 16",471309.68429999996
2020-08-01 00:00:00.000,"Produto 16",685575.9456
2020-09-01 00:00:00.000,"Produto 16",882254.19099999871
2020-10-01 00:00:00.000,"Produto 16",1065925.706299999
2020-11-01 00:00:00.000,"Produto 16",1047711.5284999987
2020-12-01 00:00:00.000,"Produto 16",1277909.2508000003
2020-01-01 00:00:00.000,"Produto 17",620891.83611
2020-02-01 00:00:00.000,"Produto 17",433942.26876
2020-03-01 00:00:00.000,"Produto 17",847236.37635000015
2020-04-01 00:00:00.000,"Produto 17",608491.08684
2020-05-01 00:00:00.000,"Produto 17",436307.84379
2020-06-01 00:00:00.000,"Produto 17",627366.30138000008
2020-07-01 00:00:00.000,"Produto 17",612441.94283999933
2020-08-01 00:00:00.000,"Produto 17",683512.9037100001
2020-09-01 00:00:00.000,"Produto 17",649821.97917000006
2020-10-01 00:00:00.000,"Produto 17",685809.33876000007
2020-11-01 00:00:00.000,"Produto 17",552339.54594
2020-12-01 00:00:00.000,"Produto 17",700254.65601
2020-01-01 00:00:00.000,"Produto 18",1204459.60635
2020-02-01 00:00:00.000,"Produto 18",994997.29329000006
2020-03-01 00:00:00.000,"Produto 18",781231.29084
2020-04-01 00:00:00.000,"Produto 18",1032644.0124
2020-05-01 00:00:00.000,"Produto 18",1132926.61482
2020-06-01 00:00:00.000,"Produto 18",727896.92976
2020-07-01 00:00:00.000,"Produto 18",645354.21950999915
2020-08-01 00:00:00.000,"Produto 18",780989.84964
2020-09-01 00:00:00.000,"Produto 18",1213272.2101500002
2020-10-01 00:00:00.000,"Produto 18",574503.29937
2020-11-01 00:00:00.000,"Produto 18",1054554.8012999911
2020-12-01 00:00:00.000,"Produto 18",792735.96401999914
2020-01-01 00:00:00.000,"Produto 19",620689.2328
2020-02-01 00:00:00.000,"Produto 19",461370.23295999912
2020-03-01 00:00:00.000,"Produto 19",668639.0893
2020-04-01 00:00:00.000,"Produto 19",652596.0532
2020-05-01 00:00:00.000,"Produto 19",738314.26396
2020-06-01 00:00:00.000,"Produto 19",495631.227
2020-07-01 00:00:00.000,"Produto 19",580716.0814
2020-08-01 00:00:00.000,"Produto 19",414973.89206000004
2020-09-01 00:00:00.000,"Produto 19",620133.55222000007
2020-10-01 00:00:00.000,"Produto 19",650277.72992000007
2020-11-01 00:00:00.000,"Produto 19",557933.17762
2020-12-01 00:00:00.000,"Produto 19",692395.92785999994
2020-01-01 00:00:00.000,"Produto 2",1065275.1564
2020-02-01 00:00:00.000,"Produto 2",849858.391199999
2020-03-01 00:00:00.000,"Produto 2",1080559.116
2020-04-01 00:00:00.000,"Produto 2",1234591.2852
2020-05-01 00:00:00.000,"Produto 2",1165934.1876
2020-06-01 00:00:00.000,"Produto 2",1396430.0532000002
2020-07-01 00:00:00.000,"Produto 2",1156935.0156
2020-08-01 00:00:00.000,"Produto 2",1672382.712
2020-09-01 00:00:00.000,"Produto 2",1090114.3343999998
2020-10-01 00:00:00.000,"Produto 2",1286632.8383999998
2020-11-01 00:00:00.000,"Produto 2",1322746.5887999891
2020-12-01 00:00:00.000,"Produto 2",1150028.334
2018-06-01 00:00:00.000,"Produto 20",921837.93585986283
2018-06-01 00:00:00.000,"Produto 21",416494.95942600013
2018-06-01 00:00:00.000,"Produto 22",404548.65165095869
2018-06-01 00:00:00.000,"Produto 23",806463.96678119886
2018-06-01 00:00:00.000,"Produto 24",1631102.7228228499
2018-06-01 00:00:00.000,"Produto 25",2849571.4835952003
2018-06-01 00:00:00.000,"Produto 26",1494920.43261162
2018-06-01 00:00:00.000,"Produto 27",492069.63319784892
2018-06-01 00:00:00.000,"Produto 28",511013.25439447514
2018-06-01 00:00:00.000,"Produto 29",306075.63988755003
2019-06-01 00:00:00.000,"Produto 20",858841.375464
2019-06-01 00:00:00.000,"Produto 21",463312.46011500008
2019-06-01 00:00:00.000,"Produto 22",306075.63988755003
2019-06-01 00:00:00.000,"Produto 23",718648.09823079011
2019-06-01 00:00:00.000,"Produto 24",1368936.6237154
2019-06-01 00:00:00.000,"Produto 25",2985451.5660810638
2019-06-01 00:00:00.000,"Produto 26",1574883.7074053932
2019-06-01 00:00:00.000,"Produto 27",400625.74684462394
2019-06-01 00:00:00.000,"Produto 28",458473.65442987496
2019-06-01 00:00:00.000,"Produto 29",1556824.7493629982
2019-06-01 00:00:00.000,"Produto 30",205840.683804
2020-06-01 00:00:00.000,"Produto 20",742656.6723485
2020-06-01 00:00:00.000,"Produto 21",374526.69891000009
2020-06-01 00:00:00.000,"Produto 22",1230365.71343959
2020-06-01 00:00:00.000,"Produto 23",833805.93304008
2020-06-01 00:00:00.000,"Produto 24",1779508.0085996119
2020-06-01 00:00:00.000,"Produto 25",1193356.2553912937
2020-06-01 00:00:00.000,"Produto 26",949327.33189840009
2020-06-01 00:00:00.000,"Produto 27",190504.2189504994
2020-06-01 00:00:00.000,"Produto 28",260911.06714399939
2020-06-01 00:00:00.000,"Produto 29",261841.2547296
2020-06-01 00:00:00.000,"Produto 30",115156.1827052
2021-06-01 00:00:00.000,"Produto 20",636178.79664
2021-06-01 00:00:00.000,"Produto 21",343194.41490000003
2021-06-01 00:00:00.000,"Produto 22",1195972.58619111
2021-06-01 00:00:00.000,"Produto 23",567745.5705285
2021-06-01 00:00:00.000,"Produto 24",1150420.9500134985
2021-06-01 00:00:00.000,"Produto 25",2211445.6045044917
2021-06-01 00:00:00.000,"Produto 26",1166580.5240039949
2021-06-01 00:00:00.000,"Produto 27",296759.81247749919
2021-06-01 00:00:00.000,"Produto 28",339610.11439249996
2021-06-01 00:00:00.000,"Produto 29",261939.47587199995
2021-06-01 00:00:00.000,"Produto 30",234354.14890600002
2018-05-01 00:00:00.000,"Produto 20",790334.53669035
2018-05-01 00:00:00.000,"Produto 21",332215.69811850006
2018-05-01 00:00:00.000,"Produto 22",326945.12757651013
2018-05-01 00:00:00.000,"Produto 23",1172624.9741251501
2018-05-01 00:00:00.000,"Produto 24",1494948.385659175
2018-05-01 00:00:00.000,"Produto 25",2613435.9365430116
2018-05-01 00:00:00.000,"Produto 26",1778390.4405304731
2018-05-01 00:00:00.000,"Produto 27",388307.94406875
2018-05-01 00:00:00.000,"Produto 28",390949.88970690005
2018-05-01 00:00:00.000,"Produto 29",447743.64288285
2019-05-01 00:00:00.000,"Produto 20",1086526.1445592486
2019-05-01 00:00:00.000,"Produto 21",519009.87870000006
2019-05-01 00:00:00.000,"Produto 22",447743.64288285
2019-05-01 00:00:00.000,"Produto 23",499790.635061445
2019-05-01 00:00:00.000,"Produto 24",1625509.1079464497
2019-05-01 00:00:00.000,"Produto 25",3218976.3467452503
2019-05-01 00:00:00.000,"Produto 26",1758133.9667178004
2019-05-01 00:00:00.000,"Produto 27",330882.76722150005
2019-05-01 00:00:00.000,"Produto 28",237656.973628125
2019-05-01 00:00:00.000,"Produto 29",1199688.1146185
2019-05-01 00:00:00.000,"Produto 30",398167.60817400011
2020-05-01 00:00:00.000,"Produto 20",569975.1885555
2020-05-01 00:00:00.000,"Produto 21",206936.87469
2020-05-01 00:00:00.000,"Produto 22",1297554.56149683
2020-05-01 00:00:00.000,"Produto 23",1297767.43727631
2020-05-01 00:00:00.000,"Produto 24",2006168.2983577498
2020-05-01 00:00:00.000,"Produto 25",1365289.0422171003
2020-05-01 00:00:00.000,"Produto 26",1008447.0338487962
2020-05-01 00:00:00.000,"Produto 27",162512.61453700002
2020-05-01 00:00:00.000,"Produto 28",251388.107971
2020-05-01 00:00:00.000,"Produto 29",121966.31952959999
