SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
"SO53606",2019-09-27 00:00:00.000,525,61,282,4,2,158.43,316.86,289.19
"SO53606",2019-09-27 00:00:00.000,524,61,282,4,2,158.43,316.86,289.19
"SO55235",2019-10-01 00:00:00.000,513,421,282,4,2,218.45,436.9,398.75
"SO55256",2019-10-07 00:00:00.000,586,331,282,4,2,445.41,890.82,922.89
"SO55256",2019-10-07 00:00:00.000,578,331,282,4,2,728.91,1457.82,1510.3
"SO55256",2019-10-07 00:00:00.000,577,331,282,4,2,728.91,1457.82,1510.3
"SO55256",2019-10-07 00:00:00.000,574,331,282,4,2,1430.44,2860.88,2963.88
"SO55256",2019-10-07 00:00:00.000,573,331,282,4,2,1430.44,2860.88,2963.88
"SO55256",2019-10-07 00:00:00.000,576,331,282,4,2,1430.44,2860.88,2963.88
"SO55256",2019-10-07 00:00:00.000,585,331,282,4,2,445.41,890.82,922.89
"SO55256",2019-10-07 00:00:00.000,568,331,282,4,2,445.41,890.82,922.89
"SO55256",2019-10-07 00:00:00.000,570,331,282,4,2,445.41,890.82,922.89
"SO55276",2019-10-15 00:00:00.000,565,205,282,4,2,445.41,890.82,922.89
"SO55276",2019-10-15 00:00:00.000,496,205,282,4,2,602.35,1204.7,1203.49
"SO55276",2019-10-15 00:00:00.000,498,205,282,4,2,602.35,1204.7,1203.49
"SO55276",2019-10-15 00:00:00.000,569,205,282,4,2,445.41,890.82,922.89
"SO55276",2019-10-15 00:00:00.000,492,205,282,4,2,602.35,1204.7,1203.49
"SO55285",2019-10-17 00:00:00.000,546,510,282,4,2,37.25,74.5,55.14
"SO55315",2019-10-27 00:00:00.000,576,241,282,4,2,1430.44,2860.88,2963.88
"SO57029",2019-11-04 00:00:00.000,481,259,282,4,2,5.39,10.78,6.72
"SO57029",2019-11-04 00:00:00.000,605,259,282,4,2,323.99,647.98,687.3
"SO57029",2019-11-04 00:00:00.000,580,259,282,4,2,1020.59,2041.18,2165.02
"SO57042",2019-11-06 00:00:00.000,580,258,282,4,2,1020.59,2041.18,2165.02
"SO57042",2019-11-06 00:00:00.000,388,258,282,4,2,672.29,1344.58,1426.16
"SO57042",2019-11-06 00:00:00.000,605,258,282,4,2,323.99,647.98,687.3
"SO57042",2019-11-06 00:00:00.000,380,258,282,4,2,1466.01,2932.02,3109.9
"SO57042",2019-11-06 00:00:00.000,604,258,282,4,2,323.99,647.98,687.3
"SO57042",2019-11-06 00:00:00.000,374,258,282,4,2,1466.01,2932.02,3109.9
"SO57042",2019-11-06 00:00:00.000,606,258,282,4,2,323.99,647.98,687.3
"SO57042",2019-11-06 00:00:00.000,384,258,282,4,2,672.29,1344.58,1426.16
"SO57042",2019-11-06 00:00:00.000,584,258,282,4,2,323.99,647.98,687.3
"SO57062",2019-11-08 00:00:00.000,434,97,282,4,2,356.9,713.8,721.89
"SO57062",2019-11-08 00:00:00.000,380,97,282,4,2,1466.01,2932.02,3109.9
"SO57062",2019-11-08 00:00:00.000,388,97,282,4,2,672.29,1344.58,1426.16
"SO57077",2019-11-11 00:00:00.000,476,492,282,4,2,41.99,83.98,52.35
"SO57138",2019-11-20 00:00:00.000,544,385,282,4,2,48.59,97.18,71.92
"SO57138",2019-11-20 00:00:00.000,357,385,282,4,2,1391.99,2783.98,2531.24
"SO57138",2019-11-20 00:00:00.000,511,385,282,4,2,218.45,436.9,398.75
"SO57138",2019-11-20 00:00:00.000,400,385,282,4,2,37.15,74.3,54.99
"SO57139",2019-11-21 00:00:00.000,281,529,282,4,2,202.33,404.66,409.25
"SO57139",2019-11-21 00:00:00.000,440,529,282,4,2,858.9,1717.8,1737.27
"SO57139",2019-11-21 00:00:00.000,386,529,282,4,2,672.29,1344.58,1426.16
"SO57139",2019-11-21 00:00:00.000,384,529,282,4,2,672.29,1344.58,1426.16
"SO57139",2019-11-21 00:00:00.000,408,529,282,4,2,72.16,144.32,106.8
"SO57142",2019-11-21 00:00:00.000,545,313,282,4,2,24.29,48.58,35.96
"SO57142",2019-11-21 00:00:00.000,471,313,282,4,2,38.1,76.2,47.5
"SO57153",2019-11-23 00:00:00.000,255,493,282,4,2,202.33,404.66,409.25
"SO57153",2019-11-23 00:00:00.000,384,493,282,4,2,672.29,1344.58,1426.16
"SO58907",2019-12-01 00:00:00.000,477,582,282,4,2,2.99,5.98,3.73
"SO58907",2019-12-01 00:00:00.000,552,582,282,4,2,54.89,109.78,81.24
"SO58907",2019-12-01 00:00:00.000,575,582,282,4,2,1430.44,2860.88,2963.88
"SO58907",2019-12-01 00:00:00.000,561,582,282,4,2,1430.44,2860.88,2963.88
"SO58907",2019-12-01 00:00:00.000,556,582,282,4,2,105.29,210.58,155.84
"SO58907",2019-12-01 00:00:00.000,523,582,282,4,2,31.58,63.16,46.74
"SO58907",2019-12-01 00:00:00.000,567,582,282,4,2,445.41,890.82,922.89
"SO58909",2019-12-01 00:00:00.000,384,24,282,4,2,672.29,1344.58,1426.16
"SO58909",2019-12-01 00:00:00.000,467,24,282,4,2,14.69,29.38,18.32
"SO58909",2019-12-01 00:00:00.000,434,24,282,4,2,356.9,713.8,721.89
"SO58909",2019-12-01 00:00:00.000,584,24,282,4,2,323.99,647.98,687.3
"SO58909",2019-12-01 00:00:00.000,484,24,282,4,2,4.77,9.54,5.95
"SO58909",2019-12-01 00:00:00.000,605,24,282,4,2,323.99,647.98,687.3
"SO58909",2019-12-01 00:00:00.000,376,24,282,4,2,1466.01,2932.02,3109.9
"SO58909",2019-12-01 00:00:00.000,378,24,282,4,2,1466.01,2932.02,3109.9
"SO58919",2019-12-02 00:00:00.000,554,420,282,4,2,54.94,109.88,81.31
"SO58919",2019-12-02 00:00:00.000,492,420,282,4,2,602.35,1204.7,1203.49
"SO58919",2019-12-02 00:00:00.000,569,420,282,4,2,445.41,890.82,922.89
"SO58919",2019-12-02 00:00:00.000,572,420,282,4,2,445.41,890.82,922.89
"SO58919",2019-12-02 00:00:00.000,573,420,282,4,2,1430.44,2860.88,2963.88
"SO58919",2019-12-02 00:00:00.000,502,420,282,4,2,200.05,400.1,399.7
"SO58919",2019-12-02 00:00:00.000,562,420,282,4,2,1430.44,2860.88,2963.88
"SO58937",2019-12-06 00:00:00.000,490,295,282,4,2,32.39,64.78,83.14
"SO58984",2019-12-14 00:00:00.000,560,186,282,4,2,728.91,1457.82,1510.3
"SO58984",2019-12-14 00:00:00.000,552,186,282,4,2,54.89,109.78,81.24
"SO58984",2019-12-14 00:00:00.000,576,186,282,4,2,1430.44,2860.88,2963.88
"SO58984",2019-12-14 00:00:00.000,561,186,282,4,2,1430.44,2860.88,2963.88
"SO58988",2019-12-15 00:00:00.000,547,649,282,4,2,48.59,97.18,71.92
"SO59023",2019-12-19 00:00:00.000,543,61,282,4,2,37.25,74.5,55.14
"SO59023",2019-12-19 00:00:00.000,515,61,282,4,2,16.27,32.54,24.08
"SO59023",2019-12-19 00:00:00.000,593,61,282,4,2,338.99,677.98,616.44
"SO59023",2019-12-19 00:00:00.000,484,61,282,4,2,4.77,9.54,5.95
"SO59023",2019-12-19 00:00:00.000,309,61,282,4,2,818.7,1637.4,1494.4
"SO59023",2019-12-19 00:00:00.000,600,61,282,4,2,323.99,647.98,589.16
"SO59023",2019-12-19 00:00:00.000,465,61,282,4,2,14.69,29.38,18.32
"SO59023",2019-12-19 00:00:00.000,588,61,282,4,2,461.69,923.38,839.56
"SO59023",2019-12-19 00:00:00.000,355,61,282,4,2,1391.99,2783.98,2531.24
"SO59026",2019-12-21 00:00:00.000,583,674,282,4,2,1020.59,2041.18,2165.02
"SO59030",2019-12-21 00:00:00.000,255,6,282,4,2,202.33,404.66,409.25
"SO59049",2019-12-25 00:00:00.000,583,277,282,4,2,1020.59,2041.18,2165.02
"SO61188",2020-01-06 00:00:00.000,564,331,282,4,2,1430.44,2860.88,2963.88
"SO61188",2020-01-06 00:00:00.000,585,331,282,4,2,445.41,890.82,922.89
"SO61188",2020-01-06 00:00:00.000,558,331,282,4,2,242.99,485.98,359.63
"SO61188",2020-01-06 00:00:00.000,576,331,282,4,2,1430.44,2860.88,2963.88
"SO61188",2020-01-06 00:00:00.000,562,331,282,4,2,1430.44,2860.88,2963.88
"SO61255",2020-01-27 00:00:00.000,573,241,282,4,2,1430.44,2860.88,2963.88
"SO61255",2020-01-27 00:00:00.000,579,241,282,4,2,728.91,1457.82,1510.3
"SO61255",2020-01-27 00:00:00.000,561,241,282,4,2,1430.44,2860.88,2963.88
"SO63146",2020-02-06 00:00:00.000,606,259,282,4,2,323.99,647.98,687.3
"SO63146",2020-02-06 00:00:00.000,580,259,282,4,2,1020.59,2041.18,2165.02
"SO63155",2020-02-07 00:00:00.000,582,258,282,4,2,1020.59,2041.18,2165.02
"SO63155",2020-02-07 00:00:00.000,482,258,282,4,2,5.39,10.78,6.72
"SO63155",2020-02-07 00:00:00.000,382,258,282,4,2,672.29,1344.58,1426.16
"SO63155",2020-02-07 00:00:00.000,605,258,282,4,2,323.99,647.98,687.3
"SO63155",2020-02-07 00:00:00.000,545,258,282,4,2,24.29,48.58,35.96
"SO63155",2020-02-07 00:00:00.000,606,258,282,4,2,323.99,647.98,687.3
"SO63212",2020-02-18 00:00:00.000,512,385,282,4,2,218.45,436.9,398.75
"SO63213",2020-02-18 00:00:00.000,376,97,282,4,2,1466.01,2932.02,3109.9
"SO63213",2020-02-18 00:00:00.000,580,97,282,4,2,1020.59,2041.18,2165.02
"SO63213",2020-02-18 00:00:00.000,384,97,282,4,2,672.29,1344.58,1426.16
"SO63261",2020-02-24 00:00:00.000,390,529,282,4,2,672.29,1344.58,1426.16
"SO63261",2020-02-24 00:00:00.000,482,529,282,4,2,5.39,10.78,6.72
"SO63261",2020-02-24 00:00:00.000,584,529,282,4,2,323.99,647.98,687.3
"SO63277",2020-02-26 00:00:00.000,384,493,282,4,2,672.29,1344.58,1426.16
"SO63277",2020-02-26 00:00:00.000,547,493,282,4,2,48.59,97.18,71.92
"SO65157",2020-03-02 00:00:00.000,586,582,282,4,2,445.41,890.82,922.89
"SO65157",2020-03-02 00:00:00.000,574,582,282,4,2,1430.44,2860.88,2963.88
"SO65157",2020-03-02 00:00:00.000,575,582,282,4,2,1430.44,2860.88,2963.88
"SO65157",2020-03-02 00:00:00.000,567,582,282,4,2,445.41,890.82,922.89
"SO65157",2020-03-02 00:00:00.000,565,582,282,4,2,445.41,890.82,922.89
"SO65157",2020-03-02 00:00:00.000,225,582,282,4,2,5.39,10.78,13.84
"SO65157",2020-03-02 00:00:00.000,579,582,282,4,2,728.91,1457.82,1510.3
"SO65157",2020-03-02 00:00:00.000,234,582,282,4,2,29.99,59.98,76.98
"SO65157",2020-03-02 00:00:00.000,571,582,282,4,2,445.41,890.82,922.89
"SO65160",2020-03-03 00:00:00.000,546,24,282,4,2,37.25,74.5,55.14
"SO65160",2020-03-03 00:00:00.000,390,24,282,4,2,672.29,1344.58,1426.16
"SO65160",2020-03-03 00:00:00.000,488,24,282,4,2,32.39,64.78,83.14
"SO65160",2020-03-03 00:00:00.000,436,24,282,4,2,356.9,713.8,721.89
"SO65160",2020-03-03 00:00:00.000,477,24,282,4,2,2.99,5.98,3.73
"SO65176",2020-03-05 00:00:00.000,560,420,282,4,2,728.91,1457.82,1510.3
"SO65176",2020-03-05 00:00:00.000,561,420,282,4,2,1430.44,2860.88,2963.88
"SO65176",2020-03-05 00:00:00.000,573,420,282,4,2,1430.44,2860.88,2963.88
"SO65176",2020-03-05 00:00:00.000,502,420,282,4,2,200.05,400.1,399.7
"SO65181",2020-03-05 00:00:00.000,481,649,282,4,2,5.39,10.78,6.72
"SO65184",2020-03-06 00:00:00.000,576,186,282,4,2,1430.44,2860.88,2963.88
"SO65184",2020-03-06 00:00:00.000,471,186,282,4,2,38.1,76.2,47.5
"SO65184",2020-03-06 00:00:00.000,561,186,282,4,2,1430.44,2860.88,2963.88
"SO65244",2020-03-18 00:00:00.000,568,295,282,4,2,445.41,890.82,922.89
"SO65287",2020-03-25 00:00:00.000,287,6,282,4,2,202.33,404.66,409.25
"SO65287",2020-03-25 00:00:00.000,545,6,282,4,2,24.29,48.58,35.96
"SO65289",2020-03-26 00:00:00.000,546,609,282,4,2,37.25,74.5,55.14
"SO65293",2020-03-26 00:00:00.000,481,277,282,4,2,5.39,10.78,6.72
"SO65303",2020-03-27 00:00:00.000,400,61,282,4,2,37.15,74.3,54.99
"SO65303",2020-03-27 00:00:00.000,595,61,282,4,2,338.99,677.98,616.44
"SO65303",2020-03-27 00:00:00.000,587,61,282,4,2,461.69,923.38,839.56
"SO65303",2020-03-27 00:00:00.000,353,61,282,4,2,1391.99,2783.98,2531.24
"SO65303",2020-03-27 00:00:00.000,600,61,282,4,2,323.99,647.98,589.16
"SO65303",2020-03-27 00:00:00.000,511,61,282,4,2,218.45,436.9,398.75
"SO65303",2020-03-27 00:00:00.000,490,61,282,4,2,32.39,64.78,83.14
"SO67279",2020-04-09 00:00:00.000,577,331,282,4,2,728.91,1457.82,1510.3
"SO67279",2020-04-09 00:00:00.000,566,331,282,4,2,445.41,890.82,922.89
"SO67279",2020-04-09 00:00:00.000,568,331,282,4,2,445.41,890.82,922.89
"SO67279",2020-04-09 00:00:00.000,562,331,282,4,2,1430.44,2860.88,2963.88
"SO67298",2020-04-14 00:00:00.000,506,205,282,4,2,200.05,400.1,399.7
"SO67298",2020-04-14 00:00:00.000,503,205,282,4,2,200.05,400.1,399.7
"SO67298",2020-04-14 00:00:00.000,566,205,282,4,2,445.41,890.82,922.89
"SO67298",2020-04-14 00:00:00.000,562,205,282,4,2,1430.44,2860.88,2963.88
"SO69409",2020-05-04 00:00:00.000,547,259,282,4,2,48.59,97.18,71.92
"SO69409",2020-05-04 00:00:00.000,605,259,282,4,2,323.99,647.98,687.3
"SO69409",2020-05-04 00:00:00.000,606,259,282,4,2,323.99,647.98,687.3
"SO69409",2020-05-04 00:00:00.000,583,259,282,4,2,1020.59,2041.18,2165.02
"SO69409",2020-05-04 00:00:00.000,490,259,282,4,2,32.39,64.78,83.14
"SO69417",2020-05-06 00:00:00.000,380,258,282,4,2,1466.01,2932.02,3109.9
"SO69417",2020-05-06 00:00:00.000,580,258,282,4,2,1020.59,2041.18,2165.02
"SO69417",2020-05-06 00:00:00.000,584,258,282,4,2,323.99,647.98,687.3
"SO69417",2020-05-06 00:00:00.000,605,258,282,4,2,323.99,647.98,687.3
"SO69417",2020-05-06 00:00:00.000,583,258,282,4,2,1020.59,2041.18,2165.02
"SO69417",2020-05-06 00:00:00.000,546,258,282,4,2,37.25,74.5,55.14
"SO69417",2020-05-06 00:00:00.000,547,258,282,4,2,48.59,97.18,71.92
"SO69417",2020-05-06 00:00:00.000,434,258,282,4,2,356.9,713.8,721.89
"SO69505",2020-05-20 00:00:00.000,402,385,282,4,2,72.16,144.32,106.8
"SO69505",2020-05-20 00:00:00.000,298,385,282,4,2,809.76,1619.52,1478.08
"SO69505",2020-05-20 00:00:00.000,515,385,282,4,2,16.27,32.54,24.08
"SO69505",2020-05-20 00:00:00.000,517,385,282,4,2,31.58,63.16,46.74
"SO69514",2020-05-21 00:00:00.000,580,313,282,4,2,1020.59,2041.18,2165.02
"SO69514",2020-05-21 00:00:00.000,481,313,282,4,2,5.39,10.78,6.72
"SO69539",2020-05-28 00:00:00.000,384,529,282,4,2,672.29,1344.58,1426.16
"SO69546",2020-05-28 00:00:00.000,584,493,282,4,2,323.99,647.98,687.3
"SO69546",2020-05-28 00:00:00.000,386,493,282,4,2,672.29,1344.58,1426.16
"SO46960",2018-08-08 00:00:00.000,327,259,282,4,2,234.9,469.8,973.41
"SO46992",2018-08-16 00:00:00.000,327,97,282,4,2,234.9,469.8,973.41
"SO46960",2018-08-08 00:00:00.000,333,259,282,4,2,469.79,939.58,973.41
"SO46970",2018-08-10 00:00:00.000,339,258,282,4,2,469.79,939.58,973.41
"SO46970",2018-08-10 00:00:00.000,323,258,282,4,2,469.79,939.58,973.41
"SO46970",2018-08-10 00:00:00.000,335,258,282,4,2,469.79,939.58,973.41
"SO46988",2018-08-14 00:00:00.000,339,78,282,4,2,469.79,939.58,973.41
"SO46988",2018-08-14 00:00:00.000,337,78,282,4,2,469.79,939.58,973.41
"SO46992",2018-08-16 00:00:00.000,337,97,282,4,2,469.79,939.58,973.41
"SO46992",2018-08-16 00:00:00.000,343,97,282,4,2,469.79,939.58,973.41
"SO47016",2018-08-21 00:00:00.000,341,529,282,4,2,469.79,939.58,973.41
"SO47016",2018-08-21 00:00:00.000,337,529,282,4,2,469.79,939.58,973.41
"SO47056",2018-08-28 00:00:00.000,337,403,282,4,2,469.79,939.58,973.41
"SO47056",2018-08-28 00:00:00.000,321,403,282,4,2,469.79,939.58,973.41
"SO47056",2018-08-28 00:00:00.000,323,403,282,4,2,469.79,939.58,973.41
"SO47355",2018-09-02 00:00:00.000,329,24,282,4,2,469.79,939.58,973.41
"SO47355",2018-09-02 00:00:00.000,341,24,282,4,2,469.79,939.58,973.41
"SO47355",2018-09-02 00:00:00.000,331,24,282,4,2,469.79,939.58,973.41
"SO47372",2018-09-07 00:00:00.000,329,649,282,4,2,469.79,939.58,973.41
"SO47984",2018-11-05 00:00:00.000,323,259,282,4,2,469.79,939.58,973.41
"SO47994",2018-11-08 00:00:00.000,333,258,282,4,2,469.79,939.58,973.41
"SO47994",2018-11-08 00:00:00.000,327,258,282,4,2,469.79,939.58,973.41
"SO47994",2018-11-08 00:00:00.000,329,258,282,4,2,469.79,939.58,973.41
"SO47994",2018-11-08 00:00:00.000,331,258,282,4,2,469.79,939.58,973.41
"SO47994",2018-11-08 00:00:00.000,323,258,282,4,2,469.79,939.58,973.41
"SO48012",2018-11-13 00:00:00.000,335,78,282,4,2,469.79,939.58,973.41
"SO48016",2018-11-14 00:00:00.000,341,97,282,4,2,469.79,939.58,973.41
"SO48016",2018-11-14 00:00:00.000,337,97,282,4,2,469.79,939.58,973.41
"SO48016",2018-11-14 00:00:00.000,343,97,282,4,2,469.79,939.58,973.41
"SO48016",2018-11-14 00:00:00.000,333,97,282,4,2,469.79,939.58,973.41
"SO48041",2018-11-17 00:00:00.000,341,529,282,4,2,469.79,939.58,973.41
"SO48054",2018-11-20 00:00:00.000,343,313,282,4,2,469.79,939.58,973.41
"SO48080",2018-11-27 00:00:00.000,323,403,282,4,2,469.79,939.58,973.41
"SO48080",2018-11-27 00:00:00.000,331,403,282,4,2,469.79,939.58,973.41
"SO48080",2018-11-27 00:00:00.000,329,403,282,4,2,469.79,939.58,973.41
"SO48295",2018-12-04 00:00:00.000,325,24,282,4,2,469.79,939.58,973.41
"SO48314",2018-12-09 00:00:00.000,329,649,282,4,2,469.79,939.58,973.41
"SO49058",2019-02-04 00:00:00.000,323,78,282,4,2,469.79,939.58,973.41
"SO49058",2019-02-04 00:00:00.000,343,78,282,4,2,469.79,939.58,973.41
"SO49074",2019-02-07 00:00:00.000,335,529,282,4,2,469.79,939.58,973.41
"SO49086",2019-02-09 00:00:00.000,323,258,282,4,2,469.79,939.58,973.41
"SO49086",2019-02-09 00:00:00.000,327,258,282,4,2,469.79,939.58,973.41
"SO49086",2019-02-09 00:00:00.000,341,258,282,4,2,469.79,939.58,973.41
"SO49086",2019-02-09 00:00:00.000,331,258,282,4,2,469.79,939.58,973.41
"SO49104",2019-02-13 00:00:00.000,333,97,282,4,2,469.79,939.58,973.41
"SO49104",2019-02-13 00:00:00.000,341,97,282,4,2,469.79,939.58,973.41
"SO49104",2019-02-13 00:00:00.000,337,97,282,4,2,469.79,939.58,973.41
"SO49109",2019-02-15 00:00:00.000,325,259,282,4,2,469.79,939.58,973.41
"SO49109",2019-02-15 00:00:00.000,323,259,282,4,2,469.79,939.58,973.41
"SO49137",2019-02-21 00:00:00.000,323,313,282,4,2,469.79,939.58,973.41
"SO49141",2019-02-22 00:00:00.000,329,528,282,4,2,469.79,939.58,973.41
"SO49160",2019-02-27 00:00:00.000,327,403,282,4,2,469.79,939.58,973.41
"SO49445",2019-03-01 00:00:00.000,323,277,282,4,2,469.79,939.58,973.41
"SO49486",2019-03-12 00:00:00.000,325,649,282,4,2,469.79,939.58,973.41
"SO49490",2019-03-13 00:00:00.000,335,24,282,4,2,469.79,939.58,973.41
"SO49490",2019-03-13 00:00:00.000,343,24,282,4,2,469.79,939.58,973.41
"SO49525",2019-03-26 00:00:00.000,327,674,282,4,2,469.79,939.58,973.41
"SO50214",2019-05-07 00:00:00.000,337,258,282,4,2,469.79,939.58,973.41
"SO50214",2019-05-07 00:00:00.000,329,258,282,4,2,469.79,939.58,973.41
"SO50226",2019-05-10 00:00:00.000,327,78,282,4,2,469.79,939.58,973.41
"SO50226",2019-05-10 00:00:00.000,333,78,282,4,2,469.79,939.58,973.41
"SO50272",2019-05-21 00:00:00.000,339,97,282,4,2,469.79,939.58,973.41
"SO50272",2019-05-21 00:00:00.000,325,97,282,4,2,469.79,939.58,973.41
"SO50272",2019-05-21 00:00:00.000,343,97,282,4,2,469.79,939.58,973.41
"SO50272",2019-05-21 00:00:00.000,323,97,282,4,2,469.79,939.58,973.41
"SO50296",2019-05-26 00:00:00.000,343,313,282,4,2,469.79,939.58,973.41
"SO50296",2019-05-26 00:00:00.000,325,313,282,4,2,469.79,939.58,973.41
"SO50313",2019-05-30 00:00:00.000,343,403,282,4,2,469.79,939.58,973.41
"SO50313",2019-05-30 00:00:00.000,323,403,282,4,2,469.79,939.58,973.41
"SO43680",2017-07-18 00:00:00.000,317,491,287,4,2,874.79,1749.58,1769.42
"SO43680",2017-07-18 00:00:00.000,285,491,287,4,2,178.58,357.16,352.4
"SO43680",2017-07-18 00:00:00.000,232,491,287,4,2,28.84,57.68,63.45
"SO43680",2017-07-18 00:00:00.000,262,491,287,4,2,183.94,367.88,362.97
"SO43680",2017-07-18 00:00:00.000,314,491,287,4,2,2146.96,4293.92,4342.59
"SO43680",2017-07-18 00:00:00.000,215,491,287,4,2,20.19,40.38,24.06
"SO44091",2017-09-12 00:00:00.000,275,545,287,4,2,356.9,713.8,704.28
"SO44091",2017-09-12 00:00:00.000,235,545,287,4,2,28.84,57.68,63.45
"SO44091",2017-09-12 00:00:00.000,317,545,287,4,2,874.79,1749.58,1769.42
"SO44091",2017-09-12 00:00:00.000,316,545,287,4,2,874.79,1749.58,1769.42
"SO44095",2017-09-15 00:00:00.000,345,581,287,4,2,2039.99,4079.98,3824.31
"SO44095",2017-09-15 00:00:00.000,293,581,287,4,2,722.59,1445.18,1247.68
"SO44099",2017-09-16 00:00:00.000,316,473,287,4,2,874.79,1749.58,1769.42
"SO44099",2017-09-16 00:00:00.000,332,473,287,4,2,419.46,838.92,826.29
"SO44108",2017-09-21 00:00:00.000,319,365,287,4,2,874.79,1749.58,1769.42
"SO44119",2017-09-24 00:00:00.000,223,648,287,4,2,5.19,10.38,11.41
"SO44119",2017-09-24 00:00:00.000,345,648,287,4,2,2039.99,4079.98,3824.31
"SO44119",2017-09-24 00:00:00.000,350,648,287,4,2,2024.99,4049.98,3796.19
"SO44127",2017-09-26 00:00:00.000,347,608,287,4,2,2039.99,4079.98,3824.31
"SO44127",2017-09-26 00:00:00.000,304,608,287,4,2,714.7,1429.4,1234.06
"SO44127",2017-09-26 00:00:00.000,220,608,287,4,2,20.19,40.38,24.06
"SO44127",2017-09-26 00:00:00.000,232,608,287,4,2,28.84,57.68,63.45
"SO44127",2017-09-26 00:00:00.000,300,608,287,4,2,809.76,1619.52,1398.19
"SO44127",2017-09-26 00:00:00.000,229,608,287,4,2,28.84,57.68,63.45
"SO44290",2017-10-09 00:00:00.000,319,383,287,4,2,874.79,1749.58,1769.42
"SO44301",2017-10-17 00:00:00.000,253,491,287,4,2,178.58,357.16,352.4
"SO44301",2017-10-17 00:00:00.000,338,491,287,4,2,419.46,838.92,826.29
"SO44301",2017-10-17 00:00:00.000,332,491,287,4,2,419.46,838.92,826.29
"SO44301",2017-10-17 00:00:00.000,212,491,287,4,2,20.19,40.38,24.06
"SO44301",2017-10-17 00:00:00.000,317,491,287,4,2,874.79,1749.58,1769.42
"SO44301",2017-10-17 00:00:00.000,232,491,287,4,2,28.84,57.68,63.45
"SO44301",2017-10-17 00:00:00.000,262,491,287,4,2,183.94,367.88,362.97
"SO44757",2017-12-14 00:00:00.000,344,581,287,4,2,2039.99,4079.98,3824.31
"SO44770",2017-12-20 00:00:00.000,322,365,287,4,2,419.46,838.92,826.29
"SO44770",2017-12-20 00:00:00.000,324,365,287,4,2,419.46,838.92,826.29
"SO44770",2017-12-20 00:00:00.000,342,365,287,4,2,419.46,838.92,826.29
"SO44783",2017-12-24 00:00:00.000,346,648,287,4,2,2039.99,4079.98,3824.31
"SO44783",2017-12-24 00:00:00.000,215,648,287,4,2,20.19,40.38,24.06
"SO44783",2017-12-24 00:00:00.000,351,648,287,4,2,2024.99,4049.98,3796.19
"SO44783",2017-12-24 00:00:00.000,350,648,287,4,2,2024.99,4049.98,3796.19
"SO44783",2017-12-24 00:00:00.000,349,648,287,4,2,2024.99,4049.98,3796.19
"SO44783",2017-12-24 00:00:00.000,345,648,287,4,2,2039.99,4079.98,3824.31
"SO44795",2017-12-29 00:00:00.000,307,608,287,4,2,722.59,1445.18,1247.68
"SO44795",2017-12-29 00:00:00.000,235,608,287,4,2,28.84,57.68,63.45
"SO44795",2017-12-29 00:00:00.000,345,608,287,4,2,2039.99,4079.98,3824.31
"SO44795",2017-12-29 00:00:00.000,293,608,287,4,2,722.59,1445.18,1247.68
"SO44795",2017-12-29 00:00:00.000,212,608,287,4,2,20.19,40.38,24.06
"SO45059",2018-01-18 00:00:00.000,322,491,287,4,2,419.46,838.92,826.29
"SO45059",2018-01-18 00:00:00.000,232,491,287,4,2,28.84,57.68,63.45
"SO45059",2018-01-18 00:00:00.000,328,491,287,4,2,419.46,838.92,826.29
"SO45059",2018-01-18 00:00:00.000,316,491,287,4,2,874.79,1749.58,1769.42
"SO45059",2018-01-18 00:00:00.000,338,491,287,4,2,419.46,838.92,826.29
"SO45059",2018-01-18 00:00:00.000,330,491,287,4,2,419.46,838.92,826.29
"SO45059",2018-01-18 00:00:00.000,336,491,287,4,2,419.46,838.92,826.29
"SO45059",2018-01-18 00:00:00.000,311,491,287,4,2,2146.96,4293.92,4342.59
"SO45059",2018-01-18 00:00:00.000,312,491,287,4,2,2146.96,4293.92,4342.59
"SO45534",2018-03-08 00:00:00.000,349,581,287,4,2,2024.99,4049.98,3796.19
"SO45534",2018-03-08 00:00:00.000,218,581,287,4,2,5.7,11.4,6.79
"SO45534",2018-03-08 00:00:00.000,347,581,287,4,2,2039.99,4079.98,3824.31
"SO45541",2018-03-11 00:00:00.000,220,473,287,4,2,20.19,40.38,24.06
"SO45548",2018-03-14 00:00:00.000,326,365,287,4,2,419.46,838.92,826.29
"SO45560",2018-03-19 00:00:00.000,346,648,287,4,2,2039.99,4079.98,3824.31
"SO45560",2018-03-19 00:00:00.000,232,648,287,4,2,28.84,57.68,63.45
"SO45571",2018-03-25 00:00:00.000,351,608,287,4,2,2024.99,4049.98,3796.19
"SO45571",2018-03-25 00:00:00.000,293,608,287,4,2,722.59,1445.18,1247.68
"SO45788",2018-04-07 00:00:00.000,319,383,287,4,2,874.79,1749.58,1769.42
"SO45799",2018-04-15 00:00:00.000,316,491,287,4,2,874.79,1749.58,1769.42
"SO45799",2018-04-15 00:00:00.000,315,491,287,4,2,874.79,1749.58,1769.42
"SO45799",2018-04-15 00:00:00.000,223,491,287,4,2,5.19,10.38,11.41
"SO45799",2018-04-15 00:00:00.000,332,491,287,4,2,419.46,838.92,826.29
"SO45799",2018-04-15 00:00:00.000,270,491,287,4,2,183.94,367.88,362.97
