CourseID,Course Code,Course Name
45618733,"ME.NOVANET","Novanet at Schools"
45622627,"FLM.IBF81","IBMYP French 8 1"
45657186,"ELEM-GR-03","Third Grade"
45661721,"SCM.IB82","IBMYP Science 8 2"
45618410,"SS.USHST3","US History: Reconst - Present  3"
45618131,"MA.CONS2","Consumer Math 2"
45618134,"MA.FNTRIG1","Functions/Trig 1"
45636325,"MA.ESSEN1","Math Essentials 1"
45618485,"SC.PES1","Phys Science/Earth/Space 1"
45618186,"MU.JAZZEN2","Jazz Ensemble 2"
45661428,"PEM.IB61","IBMYP Physical Education 6 1"
45618247,"SC.CHEM2AP","Chem 2 AP"
45671508,"ESLM.BGEN4","Beginning ESL English 4"
45618511,"SC.PES2","Phys Science Earth/Space 2"
45671837,"MSM.DIS3","Discovery 3"
45622634,"FLM.IBS81","IBMYP Spanish 8 1"
45618453,"PE.PARTNER","Partners in Physical Education"
45659445,"ME.STTUTOR","Student Tutor"
45618666,"BU.BUMKES1","Business & Marketing Essentials1"
45617912,"EN.ENG4","English 4"
45618237,"SC.BIO2","Biology 2"
45671734,"MSM.DIS2","Discovery 2"
45664230,"SSM.IBH83","IBMYP History 8 3"
45618323,"EN.ENG5","English 5"
45664774,"MSM.AVID63","Success Path 6-3"
45617817,"AR.JEWEL2","Jewelry 2"
45611702,"LAM.IB81","IBMYP Language Arts 8 1"
45636445,"FN.ENG4","Fund of Eng 4"
45618053,"IT.TECHDR1","Technical Drawing 1"
45618159,"MA.GEO2","Geometry 2"
45664780,"SCM.IB73H","IBMYP Science 7 3 Honors"
45618386,"MA.ANTRG2","Math Analysis/Trig 2"
45618719,"ME.NOVANET","Novanet at Schools"
45617955,"FL.FREN2","French 2"
45618088,"MA.ALG3","Algebra 3"
45671686,"ARM.IB64","IBMYP Art 6 4"
45656490,"MU.SSAACH1","Sop Sop Alto Alto Choir 1"
45618711,"ME.SKILLS2","Study Skills 2"
45663315,"PEM.IB71","IBMYP Physical Education 7 1"
45656370,"ELEM-GR-KB","Kindergarten Full Day"
45618124,"MA.CAAB2AP","Calculus AB 2 AP"
45618214,"SC.BIO1","Biology 1"
45665116,"MSM.DIS3","Discovery 3"
45618690,"PLTW.IED2H","Intro to Engineering Design 2H"
45659609,"FLM.WRLD","World Languages/Cultures"
45671831,"MAM.IB74H","IBMYP Math 7 4 Honors"
45618467,"SS.USGOV","United States Government"
45618383,"MA.ANTRG1","Math Analysis/Trig 1"
45664767,"MAM.IB73H","IBMYP Math 7 3 Honors"
45618381,"MA.ANTRG1","Math Analysis/Trig 1"
45617854,"EN.ENG1","English 1"
45663888,"FN.ENG4","Fund of Eng 4"
45658189,"ESLM.BGEN1","Beginning ESL English 1"
45636376,"FN.SCI4","Fund of Science 4"
45623208,"ME.PEERCN2","Peer Counseling 2"
45671598,"SCM.IB74H","IBMYP Science 7 4 Honors"
45617976,"FL.GER4","German 4"
45617997,"FL.SPA1","Spanish 1"
45663258,"SSM.IBGH63","IBMYP Geography/History 6 3"
45661878,"FLM.IBCH82","IB Chinese 8 2"
45612385,"ESLM.RW3","Academic Read/Write Enrich 3"
45622644,"FLM.IBCH81","IB Chinese 8 1"
45664806,"FN.ENG1","Fund of Eng 1"
45618249,"SC.CPCHM1","CP Chemistry 1"
45612126,"SSM.IBGH72","IBMYP Geography/History 7 2"
45618347,"PE.PE9","PE 9"
45622806,"SCM.IB81","IBMYP Science 8 1"
45617972,"FL.GER2","German 2"
45618127,"MA.CONS1","Consumer Math 1"
45618023,"FL.SPA7H","Spanish 7 Honors"
45671780,"FLM.IBCH61","IB Intro to Chinese 6 1"
45664766,"MAM.IB73","IBMYP Math 7 3"
45618555,"SS.PRNECON","Principles of Economics"
45622809,"MAM.ALG1","Algebra 1"
45622783,"LAM.IB71H","IBMYP Language Arts 7 1 Honors"
45618451,"SS.HUGE2AP","Human Geography 2 AP"
45618094,"MA.ALG3H","Algebra 3 Honors"
45659614,"FLM.IBF82","IBMYP French 8 2"
45661861,"MAM.ALG1","Algebra 1"
45671843,"FNM.STSK4","Fund Study Skills 4"
45618035,"HE.HEALTH","Health"
45618671,"US.NJRSEM2","Navy JROTC Seminar 2"
45659276,"ME.STTUTOR","Student Tutor"
45618243,"SC.BIO2H","Biology 2 Honors"
45618022,"FL.SPA6","Spanish 6"
45661862,"MAM.IBDA62","IBMYP Pre-Algebra 6 2"
45617930,"EN.ENG6","English 6"
45618369,"SS.PSYAP1","Psychology 1 AP"
45618419,"SS.USHST4","US History: Reconst - Present  4"
45618259,"SC.CPCHM1H","CP Chemistry 1H"
45617835,"CE.CMPAPL","Computer Apps"
45622577,"PEM.IB61","IBMYP Physical Education 6 1"
45618239,"SC.BIO2AP","Biology 2 AP"
45660968,"MSM.AVID62","Success Path 6-2"
45618521,"EN.AVID92","AVID 92"
45659274,"ME.STTUTOR","Student Tutor"
45617849,"EN.ENG1","English 1"
45671370,"SSM.IBGH64","IBMYP Geography/History 6 4"
45618572,"FL.SPA5H","Spanish 5H"
45656450,"EN.READIN2","Reading Tutorial 2"
45663838,"MUM.CONCB3","Concert Band 3"
45671332,"FLM.IBF84","IBMYP French 8 4"
45618432,"SS.USHST4H","US History: Reconst - Presnt 4H"
45618303,"SS.SOCIO","Sociology"
45618524,"EN.AVID111","AVID 111"
45618502,"SC.PES2","Phys Science Earth/Space 2"
45657230,"ELEM-GR-04","Fourth Grade"
45656457,"ME.STTUTOR","Student Tutor"
45618306,"SS.USH1AP","US History 1 AP"
45671479,"PEM.IB61","IBMYP Physical Education 6 1"
45618580,"AR.INTROVA","Intro to Visual Arts"
45618202,"SC.ANAT2H","Hu Anatomy/Physiology 2H"
45622624,"FLM.IBF71","IBMYP French 7 1"
45618519,"BU.VDPRAD2","Adv Video Production 2"
45671478,"PEM.IB61","IBMYP Physical Education 6 1"
45671395,"MUM.ADOR4","Advanced Orchestra 4"
45671696,"MAM.IB64","IBMYP Math 6 4"
45665581,"ITM.IBGTTD","IBMYP Gate to Tech Design & Mod"
45612127,"SSM.IBGH72","IBMYP Geography/History 7 2"
45617971,"FL.GER2","German 2"
45618539,"SS.CNCRLAW","Constitutional & Criminal Law"
45663833,"MSM.DIS1","Discovery 1"
45618483,"US.NROTC7","Navy JROTC IV 7"
45663406,"LAM.IB73H","IBMYP Language Arts 7 3 Honors"
45661619,"MSM.DIS1","Discovery 1"
45618633,"PE.INSPORT","Individual Sports"
45659285,"ME.STTUTOR","Student Tutor"
45622911,"MSM.DIS3","Discovery 3"
45617969,"FL.GER1","German 1"
45612039,"LAM.IB72","IBMYP Language Arts 7 2"
45617995,"FL.SPA1","Spanish 1"
45664758,"SSM.IBH83H","IBMYP History 8 3 Honors"
45617915,"EN.ENG4","English 4"
45612004,"LAM.IB82","IBMYP Language Arts 8 2"
45618677,"PLTW.ICSI","Intro to Computer Science ICS"
45636326,"MA.ESSEN2","Math Essentials 2"
45612467,"LAM.IB73","IBMYP Language Arts 7 3"
45661828,"LAM.IB82","IBMYP Language Arts 8 2"
45618399,"PE.RMHIGH","Rocky Mountain High"
45618190,"MU.SYMPHB1","Symph Band 1"
45660965,"MSM.DIS1","Discovery 1"
45661636,"FNM.READ2","Fund Reading 2"
45618015,"FL.SPA4","Spanish 4"
45664756,"SSM.IBH83","IBMYP History 8 3"
45623192,"EN.ESL3","ESL English 3"
45617922,"EN.ENG4H","English 4- Honors"
45656407,"SC.PES1","Phys Science/Earth/Space 1"
45663415,"LAM.IB63","IBMYP Language Arts 6 3"
45618118,"MA.PRCAL2H","Precalculus 2H"
45618658,"EN.ENG8","English 8"
45618660,"EN.ENG8","English 8"
45618050,"IT.AUTO1","Automotive Tech 1"
45611747,"MAM.IB61","IBMYP Math 6 1"
45622797,"MAM.ALG1","Algebra 1"
45618164,"MA.GEO2","Geometry 2"
45661662,"EEM.IBDR72","IBMYP Drama 7 2"
45617884,"EN.ENG2H","English 2- Honors"
45618728,"ME.NOVANET","Novanet at Schools"
45618199,"SC.ANAT2","Hu Anatomy/Physiology 2"
45661798,"MSM.DIS2","Discovery 2"
45618108,"MA.ALG4","Algebra 4"
45617877,"EN.ENG2","English 2"
45661728,"MAM.IB62","IBMYP Math 6 2"
45617950,"FL.FREN1","French 1"
45618709,"ME.SKILLS1","Study Skills 1"
45618441,"EN.LACO2AP","AP Language & Composition 2"
45671529,"PEM.IB81","IBMYP Physical Education 8 1"
45659255,"ME.STTUTOR","Student Tutor"
45661831,"LAM.IB82H","IBMYP Language Arts 8 2 Honors"
45671674,"MUM.BGBD4","Beginning Band 4"
45617979,"FL.GER7H","German 7 Honors"
45636319,"FN.MATH3","Fund of Math 3"
45618645,"EN.ENG7","English 7"
45618434,"EN.LACO1AP","AP Language & Composition 1"
45622785,"SSM.IBG71H","IBMYP Geog/History 7 1 Honors"
45618435,"EN.LACO1AP","AP Language & Composition 1"
45671838,"MSM.DIS2","Discovery 2"
45636333,"ME.SKILLS2","Study Skills 2"
45657141,"ELEM-GR-02","Second Grade"
45618525,"EN.AVID112","AVID 112"
45671706,"MSM.DIS1","Discovery 1"
45612302,"FLM.WRLD","World Languages/Cultures"
45617918,"EN.ENG4H","English 4- Honors"
45671669,"MAM.IB64","IBMYP Math 6 4"
45618081,"MA.ALG2","Algebra 2"
45663311,"SCM.IB83H","IBMYP Science 8 3 Honors"
45618341,"PE.PE9","PE 9"
45618715,"ME.SKILLS2","Study Skills 2"
45670907,"MAM.GEOH1","Geometry 1- Honors"
45618261,"SC.CPCHM2","CP Chemistry 2"
45671345,"FLM.IBCH74","IB Chinese 7 4"
45618635,"PE.WTRAING","Weight Training for Performance"
45658892,"ESLM.RW1","Academic Read/Write Enrich 1"
45612171,"FLM.IBS82","IBMYP Spanish 8 2"
45665050,"MAM.TUT6","Math Tutorial Grade 6"
45618293,"SS.ISSUES","Current Issues"
45661873,"FLM.WRLD","World Languages/Cultures"
45618496,"SC.PES1","Phys Science/Earth/Space 1"
45612364,"MSM.DIS2","Discovery 2"
45663282,"LAM.IB63","IBMYP Language Arts 6 3"
45660970,"LAM.IB82H","IBMYP Language Arts 8 2 Honors"
45618099,"MA.ALG4","Algebra 4"
45618384,"MA.ANTRG2","Math Analysis/Trig 2"
45618528,"EN.AVID122","AVID 122"
45661809,"SCM.IB72H","IBMYP Science 7 2 Honors"
45662805,"ME.STTUTOR","Student Tutor"
45622801,"MAM.IB71H","IBMYP Math 7 1 Honors"
45618135,"MA.FNTRIG1","Functions/Trig 1"
45618072,"MA.ALG2","Algebra 2"
45618652,"EN.ENG8","English 8"
45618169,"MA.GEO2H","Geometry 2 Honors"
45617858,"EN.ENG1","English 1"
45618345,"PE.PE9","PE 9"
45618191,"MU.SYMPHB2","Symph Band 2"
45671777,"FLM.IBCH61","IB Intro to Chinese 6 1"
45611977,"FLM.WRLD","World Languages/Cultures"
45659291,"ME.STTUTOR","Student Tutor"
45622564,"MUM.CMSH1","Chamber/Show Choir 1"
45622579,"PEM.IB81","IBMYP Physical Education 8 1"
45618448,"SS.HUGE1AP","Human Geography 1 AP"
45618146,"MA.GEO1","Geometry 1"
45617883,"EN.ENG2H","English 2- Honors"
45618566,"CF.CATER2","Catering 2"
45618484,"US.NROTC8","Navy JROTC IV 8"
45618581,"SS.USGV2AP","AP US Government & Politics 2"
45611911,"LAM.IB61","IBMYP Language Arts 6 1"
45657250,"ELEM-GR-05","Fifth Grade"
45665102,"FLM.IBCH73","IB Chinese 7 3"
45663737,"PEM.IB61","IBMYP Physical Education 6 1"
45663847,"MAM.TUT8","Math Tutorial Grade 8"
45636321,"FN.MATH5","Fund of Math 5"
45612063,"ESLM.BGEN2","Beginning ESL English 2"
45618292,"SS.ISSUES","Current Issues"
45618475,"US.NROTC2","Navy JROTC I 2"
45671507,"ESLM.BGEN4","Beginning ESL English 4"
45661876,"FLM.IBCH72","IB Chinese 7 2"
45622672,"MAM.IB61H","IBMYP Math 6 1 Honors"
45618670,"US.NJRSEM","Navy JROTC Seminar"
45630303,"PLTW.DEL2H","Digital Electronics 2H"
45618393,"CF.PROSTR1","Prostart 1"
45617864,"EN.ENG1H","English 1- Honors"
45618571,"BU.MGMT2","Entrepreneurship 2"
45671738,"MAM.IB74","IBMYP Math 7 4"
45671745,"FNM.MATH4","Fund Math 4"
45618573,"FL.SPA6H","Spanish 6H"
45618140,"MA.FNTRIG2","Functions/Trig 2"
45618538,"SS.CNCRLAW","Constitutional & Criminal Law"
45618416,"SS.USHST3","US History: Reconst - Present  3"
45661630,"ESLM.BGEN2","Beginning ESL English 2"
45612381,"ESLM.RW3","Academic Read/Write Enrich 3"
45618648,"EN.ENG7","English 7"
45657164,"ELEM-GR-02","Second Grade"
45622800,"MAM.IB71","IBMYP Math 7 1"
45618655,"EN.ENG8","English 8"
45664218,"SSM.IBG63H","IBMYP Geog/History 6 3 Honors"
45618427,"SS.USHST4","US History: Reconst - Present  4"
45622643,"FLM.IBCH71","IB Chinese 7 1"
45623319,"EN.AVID101","AVID 101"
45671393,"MUM.BEGOR4","Beginning Orchestra 4"
45618027,"HE.HEALTH","Health"
45622583,"EEM.IBDR61","IBMYP Drama 6 1"
45661863,"MAM.TUT6","Math Tutorial Grade 6"
45656411,"SC.CPCHM1","CP Chemistry 1"
45618723,"ME.NOVANET","Novanet at Schools"
45665045,"SCM.IB63","IBMYP Science 6 3"
45611775,"LAM.IB61","IBMYP Language Arts 6 1"
45661660,"SCM.IB72H","IBMYP Science 7 2 Honors"
45618110,"MA.ALG4H","Algebra 4 Honors"
45622562,"MUM.ADOR1","Advanced Orchestra 1"
45661799,"FNM.MATH2","Fund Math 2"
45625603,"BU.CACTG2H","College Acctg 2 Honors"
45617949,"FL.FREN1","French 1"
45661627,"ESLM.BGEN2","Beginning ESL English 2"
45617964,"FL.FREN6","French 6"
45618681,"PLTW.CVL1H","Civil Engineer & Architecture 1H"
45618639,"FL.SPA3H","Spanish 3 Honors"
45665614,"ME.STTUTOR","Student Tutor"
45618068,"MA.ALG1","Algebra 1"
45671501,"LAM.IB64","IBMYP Language Arts 6 4"
45664749,"FLM.IBS73","IBMYP Spanish 7 3"
45636486,"FN.SS5","Fund of Social Studies 5"
45661742,"SSM.IBG72H","IBMYP Geog/History 7 2 Honors"
45611885,"FNM.STSK1","Fund Study Skills 1"
45618428,"SS.USHST3H","US History: Reconst - Presnt 3H"
45618194,"SC.ANAT1","Hu Anatomy/Physiology 1"
45671358,"FLM.IBF61","IBMYP French 6 1"
45618627,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45657161,"ELEM-GR-02","Second Grade"
45618603,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45618423,"SS.USHST4","US History: Reconst - Present  4"
45623201,"ME.PEERCN1","Peer Counseling 1"
45611789,"MSM.DIS2","Discovery 2"
45617999,"FL.SPA2","Spanish 2"
45618227,"SC.BIO2","Biology 2"
45617868,"EN.ENG2","English 2"
45618242,"SC.BIO2H","Biology 2 Honors"
45671752,"SCM.IB74H","IBMYP Science 7 4 Honors"
45622623,"FLM.IBF71","IBMYP French 7 1"
45665012,"EEM.TUT6","Literacy Tutorial Grade 6"
45618334,"SC.ANAT1H","Hu Anatomy/Physiology 1H"
45618043,"IT.ARCDR3","Architectural Drawing 3"
45618534,"MA.STAT1AP","Statistic 1 AP"
45663290,"LAM.IB63H","IBMYP Language Arts 6 3 Honors"
45622572,"PEM.IB71","IBMYP Physical Education 7 1"
45622772,"SCM.IB71H","IBMYP Science 7 1 Honors"
45671350,"FLM.IBCH84","IB Chinese 8 4"
45659235,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45622762,"SCM.IB71H","IBMYP Science 7 1 Honors"
45618059,"MA.ALG1","Algebra 1"
45618600,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45661754,"MAM.IB62H","IBMYP Math 6 2 Honors"
45622773,"SCM.IB71","IBMYP Science 7 1"
45618105,"MA.ALG4","Algebra 4"
45671759,"ITM.IBGTT1","IBMYP Gate to Tech Intro to CS1"
45622811,"MAM.IB81","IBMYP Math 8 1"
45622805,"MAM.IB71H","IBMYP Math 7 1 Honors"
45663740,"PEM.IB81","IBMYP Physical Education 8 1"
45622662,"SSM.IBGH61","IBMYP Geography/History 6 1"
45612240,"FLM.WRLD","World Languages/Cultures"
45617848,"EN.ENG1","English 1"
45636480,"ME.SKILLS1","Study Skills 1"
45618575,"AR.INTROVA","Intro to Visual Arts"
45617907,"EN.ENG4","English 4"
45612485,"FLM.IBS83","IBMYP Spanish 8 3"
45618450,"SS.HUGE2AP","Human Geography 2 AP"
45618641,"FL.SPA4H","Spanish 4 Honors"
45618549,"MA.ALG2H","Algebra 2 Honors"
45618049,"IT.AUTO1","Automotive Tech 1"
45636304,"FN.MATH1","Fund of Math 1"
45671668,"MAM.IB64","IBMYP Math 6 4"
45622912,"MAM.IB81","IBMYP Math 8 1"
45671331,"FLM.IBF74","IBMYP French 7 4"
45618400,"PE.RMHIGH","Rocky Mountain High"
45618607,"SS.21GWHH1","21st Cent Geo/Wld Hist H1"
45661675,"FNM.MATH2","Fund Math 2"
45618098,"MA.ALG3H","Algebra 3 Honors"
45665032,"MSM.DIS3","Discovery 3"
45665047,"SCM.IB63H","IBMYP Science 6 3 Honors"
45625602,"BU.CACTG1H","College Acctg 1 Honors"
45656409,"SC.PES2","Phys Science Earth/Space 2"
45618388,"FL.G10AP","German 10 AP"
45618163,"MA.GEO2","Geometry 2"
45618672,"BU.PRSNFIN","Personal Finance"
45661731,"MAM.IB62H","IBMYP Math 6 2 Honors"
45663745,"MSM.DIS2","Discovery 2"
45661412,"SCM.IB82","IBMYP Science 8 2"
45612369,"MAM.IB83","IBMYP Math 8 3"
45663730,"MSM.DIS9","Discovery 9"
45618366,"PE.WTRAING","Weight Training for Performance"
45618038,"HE.HEALTH","Health"
45618472,"US.NROTC1","Navy JROTC I 1"
45618506,"SC.PES2","Phys Science Earth/Space 2"
45664745,"FLM.IBS83","IBMYP Spanish 8 3"
45622753,"SCM.IB71","IBMYP Science 7 1"
45618326,"EN.ENG5","English 5"
45618250,"SC.CPCHM1","CP Chemistry 1"
45622688,"SCM.IB61","IBMYP Science 6 1"
45636330,"ME.SKILLS1","Study Skills 1"
45658878,"FNM.MATH1","Fund Math 1"
45663758,"FNM.READ2","Fund Reading 2"
45618621,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45659259,"ME.STTUTOR","Student Tutor"
45657118,"ELEM-GR-01","First Grade"
45663235,"FLM.WRLD","World Languages/Cultures"
45664769,"MSM.DIS2","Discovery 2"
45661604,"MAM.GEOH1","Geometry 1- Honors"
45671775,"LAM.IB84H","IBMYP Language Arts 8 4 Honors"
45618217,"SC.BIO1","Biology 1"
45659469,"FN.ENG6","Fund of Eng 6"
45636323,"FN.MATH7","Fund of Math 7"
45665097,"FLM.WRLD","World Languages/Cultures"
45656488,"MU.SHOWCH1","Show Choir 1"
45636479,"FN.CFS2","Fund of Consum & Fam Study 2"
45622608,"ITM.IBGTTM","IBMYP Gate to Tech Magic of Elec"
45617830,"CE.CMPAPL","Computer Apps"
45618378,"SC.OCEAN2","Oceanology 2"
45671610,"SCM.IB84H","IBMYP Science 8 4 Honors"
45618651,"EN.ENG7","English 7"
45661642,"PEM.IB81","IBMYP Physical Education 8 1"
45618350,"PE.PE9","PE 9"
45636409,"FN.SS3","Fund of Social Studies 3"
45671747,"MSM.AVID64","Success Path 6-4"
45612003,"LAM.IB82","IBMYP Language Arts 8 2"
45617945,"EN.YEARBK1","Yearbook 1"
45661864,"MAM.IB72","IBMYP Math 7 2"
45622500,"MSM.DIS3","Discovery 3"
45671717,"SSM.IBH84H","IBMYP History 8 4 Honors"
45618267,"SC.CPCHM2","CP Chemistry 2"
45663891,"FN.ENG5","Fund of Eng 5"
45636393,"FN.ENG2","Fund of Eng 2"
45665611,"ME.STTUTOR","Student Tutor"
45617903,"EN.ENG3H","English 3- Honors"
45618586,"CF.NUTRWEL","Nutrition and Wellness"
45611877,"ESLM.BGEN1","Beginning ESL English 1"
45664746,"FLM.IBS73","IBMYP Spanish 7 3"
45617958,"FL.FREN2","French 2"
45658884,"FNM.READ1","Fund Reading 1"
45671520,"MAM.IB64","IBMYP Math 6 4"
45663743,"SSM.IBGH73","IBMYP Geography/History 7 3"
45618544,"MA.FNDALG2","Foundations in Algebra 2"
45661790,"SSM.IBH82","IBMYP History 8 2"
45618290,"SS.USGVPAP","AP US Government & Politics"
45622637,"FLM.WRLD","World Languages/Cultures"
45636322,"FN.MATH6","Fund of Math 6"
45618594,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45617839,"CE.CMPAPL","Computer Apps"
45671594,"SSM.IBGH74","IBMYP Geography/History 7 4"
45622557,"BEM.IBVP81","IBMYP Video Prod 8 1"
45618299,"SS.PSY","Psychology"
45617992,"FL.SPA1","Spanish 1"
45618688,"PLTW.IED1H","Intro to Engineering Design 1H"
45617853,"EN.ENG1","English 1"
45617873,"EN.ENG2","English 2"
45659012,"FNM.STSK1","Fund Study Skills 1"
45663314,"PEM.IB61","IBMYP Physical Education 6 1"
45612455,"MAM.IB63","IBMYP Math 6 3"
45661813,"ITM.IBGTTM","IBMYP Gate to Tech Magic of Elec"
45671486,"LAM.IB74","IBMYP Language Arts 7 4"
45618076,"MA.ALG2","Algebra 2"
45618152,"MA.GEO1","Geometry 1"
45618494,"SC.PES1","Phys Science/Earth/Space 1"
45661784,"FLM.IBS72","IBMYP Spanish 7 2"
45661767,"MSM.DIS3","Discovery 3"
45618694,"PLTW.PEG1H","Principles of Engineering 1H"
45663744,"SSM.IBG73H","IBMYP Geog/History 7 3 Honors"
45671397,"MUM.CMSH4","Chamber/Show Choir 4"
45659436,"ME.STTUTOR","Student Tutor"
45636320,"FN.MATH4","Fund of Math 4"
45671596,"SCM.IB74","IBMYP Science 7 4"
45617841,"CF.CHLDDEV","Child Development"
45618545,"BU.BRVDPR1","Broadcast Video Production 1"
45618100,"MA.ALG4","Algebra 4"
45618587,"CF.FSCNUT1","Food Science and Nutrition I"
45671492,"MAM.IB84","IBMYP Math 8 4"
45671339,"FLM.IBS74","IBMYP Spanish 7 4"
45636372,"FN.SCI3","Fund of Science 3"
45660382,"SSM.IBH81","IBMYP History 8 1"
45636488,"FN.SS2","Fund of Social Studies 2"
45618622,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45618045,"IT.AUTO1","Automotive Tech 1"
45612060,"ESLM.RW2","Academic Read/Write Enrich 2"
45618501,"SC.PES2","Phys Science Earth/Space 2"
45671705,"LAM.IB74H","IBMYP Language Arts 7 4 Honors"
45618130,"MA.CONS2","Consumer Math 2"
45618584,"SS.USGV2AP","AP US Government & Politics 2"
45618025,"HE.HEALTH","Health"
45656443,"EN.READING","Reading Tutorial 1"
45612486,"FLM.IBS83","IBMYP Spanish 8 3"
45671712,"SSM.IBG64H","IBMYP Geog/History 6 4 Honors"
45636329,"ME.SKILLS1","Study Skills 1"
45618143,"MA.GEO1","Geometry 1"
45618361,"PE.LIFEGRD","Life Guard Level 1"
45626900,"HE.HEALTH","Health"
45663874,"ARM.IB73","IBMYP Art 7 3"
45617825,"AR.STDO2AP","Studio Art 2 A - AP"
45636443,"FN.ENG2","Fund of Eng 2"
45660076,"FL.SPA4","Spanish 4"
45612469,"LAM.IB73H","IBMYP Language Arts 7 3 Honors"
45618610,"SS.21GWHH1","21st Cent Geo/Wld Hist H1"
45636381,"FN.ENG1","Fund of Eng 1"
45618353,"PE.PE10","PE 10"
45618226,"SC.BIO1H","Biology 1 Honors"
45665009,"ITM.GRNARC","IBMYP Gate to Tech Green Archit"
45671714,"SSM.IBH84","IBMYP History 8 4"
45617919,"EN.ENG4H","English 4- Honors"
45611876,"SSM.IBGH71","IBMYP Geography/History 7 1"
45617985,"FL.LAT5","Latin 5"
45618264,"SC.CPCHM2","CP Chemistry 2"
45663260,"SSM.IBG63H","IBMYP Geog/History 6 3 Honors"
45618489,"SC.PES1","Phys Science/Earth/Space 1"
45618631,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45671495,"MAM.ALG1","Algebra 1"
45622576,"PEM.IB81","IBMYP Physical Education 8 1"
45671488,"MSM.DIS2","Discovery 2"
45622614,"MSM.AVID71","AVID 7-1"
45636377,"FN.SCI6","Fund of Science 6"
45612496,"FNM.STSK3","Fund Study Skills 3"
45622575,"PEM.IB71","IBMYP Physical Education 7 1"
45671730,"MSM.DIS3","Discovery 3"
45671383,"MSM.DIS1","Discovery 1"
45661640,"PEM.IB71","IBMYP Physical Education 7 1"
45660969,"MSM.AVID72","AVID 7-2"
45612164,"FLM.WRLD","World Languages/Cultures"
45618438,"EN.LACO1AP","AP Language & Composition 1"
45636336,"ME.SKILLS2","Study Skills 2"
45659224,"BEM.IBVP81","IBMYP Video Prod 8 1"
45656456,"ME.STTUTOR","Student Tutor"
45671498,"LAM.IB64H","IBMYP Language Arts 6 4 Honors"
45664215,"ARM.IB63","IBMYP Art 6 3"
45618253,"SC.CPCHM1","CP Chemistry 1"
45661615,"LAM.IB82","IBMYP Language Arts 8 2"
45618117,"MA.PRCAL1H","Precalculus 1H"
45618509,"SC.PES2","Phys Science Earth/Space 2"
45656530,"VE.VACE2","Voc ACE 2"
45622584,"EEM.IBDR71","IBMYP Drama 7 1"
45663792,"US.NROTC4","Navy JROTC II 4"
45622825,"LAM.IB81H","IBMYP Language Arts 8 1 Honors"
45622817,"LAM.IB81","IBMYP Language Arts 8 1"
45618697,"PLTW.PEG2H","Principles of Engineering 2H"
45671380,"LAM.IB64","IBMYP Language Arts 6 4"
45611760,"MAM.IB61","IBMYP Math 6 1"
45618732,"ME.NOVANET","Novanet at Schools"
45617988,"FL.LAT8H","Latin 8 Honors"
45671471,"SCM.IB84","IBMYP Science 8 4"
45618104,"MA.ALG4","Algebra 4"
45664753,"BEM.IBVP73","IBMYP Video Prod 7 3"
45671822,"MSM.AVID74","AVID 7-4"
45618177,"ME.CAB2","Cabinet 2"
45618280,"SC.PHY1","Physics 1"
45618626,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45612535,"MSM.DIS1","Discovery 1"
45618531,"SC.ENSCAP1","Environmental Science, AP1"
45671779,"FLM.IBCH61","IB Intro to Chinese 6 1"
45663245,"FLM.IBF73","IBMYP French 7 3"
45671597,"SCM.IB74","IBMYP Science 7 4"
45618727,"ME.NOVANET","Novanet at Schools"
45636332,"ME.SKILLS2","Study Skills 2"
45671603,"EEM.IBDR74","IBMYP Drama 7 4"
45671842,"FNM.STSK4","Fund Study Skills 4"
45612446,"ARM.IB73","IBMYP Art 7 3"
45618082,"MA.ALG2","Algebra 2"
45663278,"LAM.IB83H","IBMYP Language Arts 8 3 Honors"
45618409,"SS.USHST3","US History: Reconst - Present  3"
45660384,"MSM.DIS3","Discovery 3"
45612170,"FLM.IBS82","IBMYP Spanish 8 2"
45663257,"SSM.IBGH63","IBMYP Geography/History 6 3"
45671820,"SCM.IB64","IBMYP Science 6 4"
45663276,"MSM.AVID63","Success Path 6-3"
45618107,"MA.ALG4","Algebra 4"
45617893,"EN.ENG3","English 3"
45671591,"SSM.IBG74H","IBMYP Geog/History 7 4 Honors"
45671763,"EEM.TUT8","Literacy Tutorial Grade 8"
45612442,"SSM.IBGH73","IBMYP Geography/History 7 3"
45618554,"SS.PRNECON","Principles of Economics"
45618354,"PE.PE10","PE 10"
45671336,"FLM.IBS74","IBMYP Spanish 7 4"
45661674,"FNM.READ2","Fund Reading 2"
45665053,"MAM.IB73H","IBMYP Math 7 3 Honors"
45671723,"FLM.IBS61","IBMYP Spanish 6 1"
45618073,"MA.ALG2","Algebra 2"
45671758,"ITM.IBGTT1","IBMYP Gate to Tech Intro to CS1"
45617863,"EN.ENG1H","English 1- Honors"
45661738,"MUM.CONCB2","Concert Band 2"
