StudentID,SchoolID,IncidentID,InvolvementID,IncidentDate,ActionID
"40829177","245","CLM","P",2016-08-24 00:00:00.000,"VB"
"40814657","245","CLM","P",2017-02-10 00:00:00.000,"VB"
"40835776","245","CLM","P",2017-03-21 00:00:00.000,"VB"
"40829832","245","CLM","P",2017-02-01 00:00:00.000,"VB"
"40825824","245","CLM","P",2017-03-01 00:00:00.000,"VB"
"40829846","245","CLM","P",2016-09-22 00:00:00.000,"VB"
"40892924","245","CLM","P",2017-01-09 00:00:00.000,"VB"
"40892924","245","CLM","P",2017-04-28 00:00:00.000,"VB"
"40830567","245","CLM","P",2017-02-17 00:00:00.000,"VB"
"40849975","245","CLM","P",2016-08-24 00:00:00.000,"VB"
"40849975","245","CLM","P",2017-03-17 00:00:00.000,"VB"
"40890215","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40834421","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40871670","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40888013","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40880786","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40843567","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40871670","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40835466","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40828769","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40828769","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40843846","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40846435","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40830789","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40892272","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40881338","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40828769","245","UNT","P",2016-09-19 00:00:00.000,"VB"
"40843846","245","UNT","P",2017-01-30 00:00:00.000,"VB"
"40842613","245","UNT","P",2017-05-01 00:00:00.000,"VB"
"40813989","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40823596","245","UNT","P",2017-02-03 00:00:00.000,"VB"
"40853904","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40859425","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40832170","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40828288","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40870563","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40850442","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40826331","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40834324","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40834324","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40892527","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40886510","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40863680","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40881338","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40881338","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40842690","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40870563","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40888430","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40826947","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40890076","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40829413","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40837255","245","UNT","P",2017-01-20 00:00:00.000,"VB"
"40900495","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40889193","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40813989","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40829602","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40884916","245","UNT","P",2016-10-12 00:00:00.000,"VB"
"40889807","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40890076","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40838486","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40825973","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40863047","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40863047","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40823301","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40821232","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40845339","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40825652","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40825609","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40837286","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40898242","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40886216","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40842581","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40829573","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40800130","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40835205","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40889807","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40818672","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40852949","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40806811","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40850209","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40821571","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40825476","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40822462","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40846600","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40825609","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40825609","245","UNT","P",2017-02-08 00:00:00.000,"VB"
"40826971","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40845097","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40837891","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40848550","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40852947","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40893764","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40838236","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40900090","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40826592","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40841747","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40870378","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40829774","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40837891","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40845005","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40846064","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40894422","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40843657","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40818754","245","UNT","P",2016-09-26 00:00:00.000,"VB"
"40843297","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40843628","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40829664","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40838236","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40862063","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40888481","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40817794","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40835211","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40846461","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40845690","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40837877","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40825824","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40814872","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40838933","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40900629","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40834214","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40834768","245","UNT","P",2016-11-14 00:00:00.000,"VB"
"40839757","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40838933","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40897997","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40845818","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40814334","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40846824","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40817794","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40834641","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40828071","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40829832","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40863891","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40849975","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40814872","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40829846","245","UNT","P",2017-02-07 00:00:00.000,"VB"
"40838933","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40814511","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40843719","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40814334","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40882957","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40880786","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40871670","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40828769","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40862107","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40825827","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40846752","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40892285","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40892272","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40892272","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40825607","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40823596","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40828041","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40818769","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40827839","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40814046","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40829550","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40892706","245","UNT","P",2016-09-16 00:00:00.000,"VB"
"40826225","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40813989","245","UNT","P",2017-02-09 00:00:00.000,"VB"
"40829602","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40838654","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40832170","245","UNT","P",2017-02-24 00:00:00.000,"VB"
"40859677","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40838486","245","UNT","P",2016-12-01 00:00:00.000,"VB"
"40836356","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40897460","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40867029","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40842581","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40858178","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40822462","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40826613","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40865360","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40838236","245","UNT","P",2017-02-23 00:00:00.000,"VB"
"40837891","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40837891","245","UNT","P",2017-03-06 00:00:00.000,"VB"
"40896565","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40887878","245","UNT","P",2016-09-28 00:00:00.000,"VB"
"40830597","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40894422","245","UNT","P",2017-01-24 00:00:00.000,"VB"
"40843657","245","UNT","P",2017-02-01 00:00:00.000,"VB"
"40897370","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40839673","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40839673","245","UNT","P",2017-02-10 00:00:00.000,"VB"
"40835211","245","UNT","P",2017-01-18 00:00:00.000,"VB"
"40872330","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40829832","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40825824","245","UNT","P",2017-02-06 00:00:00.000,"VB"
"40846707","245","UNT","P",2017-01-19 00:00:00.000,"VB"
"40828262","245","UNT","P",2017-05-09 00:00:00.000,"VB"
"40834214","245","UNT","P",2017-02-02 00:00:00.000,"VB"
"40828769","245","CPM","P",2016-10-25 00:00:00.000,"VB"
"40900300","245","AA1","P",2017-02-15 00:00:00.000,"VB"
"40830555","245","AA1","P",2017-01-20 00:00:00.000,"VB"
"40826105","245","L1E","P",2016-11-11 00:00:00.000,"VB"
"40881230","245","ALP","P",2016-09-16 00:00:00.000,"VB"
"40827484","245","ALP","P",2016-09-26 00:00:00.000,"VB"
"40893040","245","CPM","P",2016-08-29 00:00:00.000,"VB"
"40826225","245","CPM","P",2016-08-24 00:00:00.000,"VB"
"40842613","245","L1E","P",2016-09-15 00:00:00.000,"VB"
"40859677","245","AA1","P",2016-09-12 00:00:00.000,"VB"
"40893040","245","CPM","P",2016-09-27 00:00:00.000,"VB"
"40861452","245","CPM","P",2016-09-14 00:00:00.000,"VB"
"40889193","245","AA1","P",2017-04-17 00:00:00.000,"VB"
"40897668","245","CPM","P",2016-08-29 00:00:00.000,"VB"
"40832170","245","AA1","P",2016-08-25 00:00:00.000,"VB"
"40825652","245","AA1","P",2017-02-01 00:00:00.000,"VB"
"40800706","245","AA1","P",2017-03-21 00:00:00.000,"VB"
"40894279","245","CPM","P",2016-10-11 00:00:00.000,"VB"
"40845685","245","DIS","P",2017-03-06 00:00:00.000,"VB"
"40889193","245","AA1","P",2017-01-11 00:00:00.000,"VB"
"40829525","245","AA1","P",2017-01-25 00:00:00.000,"VB"
"40800706","245","CPM","P",2016-09-07 00:00:00.000,"VB"
"40825652","245","CPM","P",2017-03-16 00:00:00.000,"VB"
"40800130","245","CPM","P",2017-02-07 00:00:00.000,"VB"
"40851061","245","AA1","P",2016-10-18 00:00:00.000,"VB"
"40884916","245","DIS","P",2016-09-30 00:00:00.000,"VB"
"40837877","245","DIS","P",2016-12-05 00:00:00.000,"VB"
"40829551","245","AA1","P",2016-11-15 00:00:00.000,"VB"
"40894422","245","CPM","P",2017-03-21 00:00:00.000,"VB"
"40832656","245","AA1","P",2016-09-27 00:00:00.000,"VB"
"40857559","245","CPM","P",2017-02-06 00:00:00.000,"VB"
"40829612","245","AA1","P",2016-11-04 00:00:00.000,"VB"
"40892563","245","AA1","P",2017-01-20 00:00:00.000,"VB"
"40821666","245","AA1","P",2017-02-15 00:00:00.000,"VB"
"40828262","245","AA1","P",2016-12-13 00:00:00.000,"VB"
"40828262","245","DIS","P",2016-11-07 00:00:00.000,"VB"
"40834768","245","AA1","P",2017-01-30 00:00:00.000,"VB"
"40849975","245","AA1","P",2016-09-14 00:00:00.000,"VB"
"40826350","245","IS2","P",2016-09-15 00:00:00.000,"VB"
"40834768","245","AA1","P",2016-09-13 00:00:00.000,"VB"
"40849975","245","ALP","P",2016-08-23 00:00:00.000,"VB"
"40850442","245","AA1","P",2016-12-16 00:00:00.000,"VB"
"40897668","245","CPM","P",2016-10-25 00:00:00.000,"VB"
"40886784","245","AA1","P",2017-01-20 00:00:00.000,"VB"
"40850864","245","AA1","P",2016-10-05 00:00:00.000,"VB"
"40842832","245","AA1","P",2016-10-03 00:00:00.000,"VB"
"40827070","245","AA1","P",2016-10-05 00:00:00.000,"VB"
"40888416","245","CPM","P",2016-11-17 00:00:00.000,"VB"
"40840933","245","DIS","P",2016-09-07 00:00:00.000,"VB"
"40843657","245","AA1","P",2017-02-23 00:00:00.000,"VB"
"40829177","245","IS2","P",2016-10-05 00:00:00.000,"VB"
"40845690","245","DIS","P",2016-09-09 00:00:00.000,"VB"
"40836518","245","CPM","P",2017-02-06 00:00:00.000,"VB"
"40825824","245","CPM","P",2017-03-03 00:00:00.000,"VB"
"40845893","245","INS","P",2016-09-09 00:00:00.000,"IS"
"40845893","245","INS","P",2016-10-24 00:00:00.000,"IS"
"40846674","245","CLO","P",2017-04-05 00:00:00.000,"IS"
"40882531","245","ALP","P",2016-12-12 00:00:00.000,"IS"
"40830460","245","SV2","P",2016-12-06 00:00:00.000,"IS"
"40845893","245","CPM","P",2016-10-11 00:00:00.000,"IS"
"40845893","245","L2P","P",2016-10-06 00:00:00.000,"IS"
"40851578","245","SV2","P",2017-01-24 00:00:00.000,"IS"
"40854362","245","L2P","P",2017-01-13 00:00:00.000,"IS"
"40829550","245","L2P","P",2017-04-10 00:00:00.000,"IS"
"40890978","245","CLO","P",2017-02-06 00:00:00.000,"IS"
"40890978","245","CLO","P",2017-02-06 00:00:00.000,"IS"
"40888410","245","ULC","P",2017-03-16 00:00:00.000,"IS"
"40843412","245","L2P","P",2017-03-22 00:00:00.000,"IS"
"40826225","245","CPM","P",2016-09-22 00:00:00.000,"IS"
"40889590","245","L2P","P",2017-02-15 00:00:00.000,"IS"
"40851578","245","SV2","P",2017-01-27 00:00:00.000,"IS"
"40854362","245","L2P","P",2016-10-05 00:00:00.000,"IS"
"40846510","245","L2P","P",2016-10-04 00:00:00.000,"IS"
"40846510","245","SV2","P",2016-10-11 00:00:00.000,"IS"
"40893040","245","CLO","P",2016-09-19 00:00:00.000,"IS"
"40854362","245","SV2","P",2016-11-14 00:00:00.000,"IS"
"40825246","245","L2P","P",2016-09-27 00:00:00.000,"IS"
"40876497","245","SV2","P",2016-11-11 00:00:00.000,"IS"
"40826947","245","SV2","P",2016-09-22 00:00:00.000,"IS"
"40842613","245","SV2","P",2017-04-05 00:00:00.000,"IS"
"40900006","245","ULC","P",2017-03-09 00:00:00.000,"IS"
"40861452","245","CLM","P",2017-02-14 00:00:00.000,"IS"
"40825652","245","CPM","P",2016-09-21 00:00:00.000,"IS"
"40900008","245","ULC","P",2017-04-03 00:00:00.000,"IS"
"40829413","245","CLO","P",2017-03-14 00:00:00.000,"IS"
"40871767","245","CLO","P",2016-11-04 00:00:00.000,"IS"
"40850864","245","L2P","P",2016-12-14 00:00:00.000,"IS"
"40859425","245","CLO","P",2017-03-07 00:00:00.000,"IS"
"40845339","245","L2P","P",2017-05-11 00:00:00.000,"IS"
"40800706","245","CLO","P",2016-11-28 00:00:00.000,"IS"
"40800705","245","CLT","P",2016-12-09 00:00:00.000,"IS"
"40829413","245","AA1","P",2017-01-20 00:00:00.000,"IS"
"40842832","245","CLO","P",2017-02-14 00:00:00.000,"IS"
"40815085","245","L2P","P",2017-01-25 00:00:00.000,"IS"
"40876497","245","SV2","P",2017-02-16 00:00:00.000,"IS"
"36751937","245","L2P","P",2017-01-17 00:00:00.000,"IS"
"40821232","245","CLT","P",2017-02-22 00:00:00.000,"IS"
"40800706","245","INS","P",2016-11-18 00:00:00.000,"IS"
"40825652","245","CLO","P",2017-01-11 00:00:00.000,"IS"
"40800705","245","CLO","P",2017-01-17 00:00:00.000,"IS"
"40843723","245","L2P","P",2017-03-22 00:00:00.000,"IS"
"40821571","245","CLO","P",2017-04-03 00:00:00.000,"IS"
"40842581","245","CLO","P",2017-02-13 00:00:00.000,"IS"
"40900090","245","ULC","P",2017-03-16 00:00:00.000,"IS"
"40800706","245","CLO","P",2016-11-07 00:00:00.000,"IS"
"40800705","245","CLM","P",2016-11-11 00:00:00.000,"IS"
"40825715","245","L2P","P",2017-02-13 00:00:00.000,"IS"
"40842832","245","CLO","P",2016-12-12 00:00:00.000,"IS"
"40839602","245","L2P","P",2016-11-16 00:00:00.000,"IS"
"40852949","245","THE","P",2017-05-01 00:00:00.000,"IS"
"40887878","245","CPM","P",2016-09-22 00:00:00.000,"IS"
"40850400","245","CLO","P",2016-11-07 00:00:00.000,"IS"
"40837838","245","HAR","P",2016-09-21 00:00:00.000,"IS"
"40840376","245","CLM","P",2016-11-02 00:00:00.000,"IS"
"40896565","245","ULC","P",2017-03-16 00:00:00.000,"IS"
"40887878","245","L2E","P",2016-09-30 00:00:00.000,"IS"
"40829567","245","THE","P",2016-11-01 00:00:00.000,"IS"
"40814970","245","CLM","P",2016-10-25 00:00:00.000,"IS"
"40892086","245","CLO","P",2017-02-13 00:00:00.000,"IS"
"40883104","245","L2P","P",2016-11-16 00:00:00.000,"IS"
"40836227","245","L1E","P",2017-03-01 00:00:00.000,"IS"
"40836227","245","L2P","P",2017-02-08 00:00:00.000,"IS"
"40834412","245","L2B","P",2017-02-22 00:00:00.000,"IS"
"40845690","245","L2E","P",2016-11-03 00:00:00.000,"IS"
"40829832","245","CLO","P",2017-01-20 00:00:00.000,"IS"
"40836029","245","L2B","P",2016-11-01 00:00:00.000,"IS"
"40843657","245","CLO","P",2017-03-07 00:00:00.000,"IS"
"40859435","245","SV2","P",2017-05-04 00:00:00.000,"IS"
"40900629","245","ULC","P",2017-03-08 00:00:00.000,"IS"
"40892924","245","SV2","P",2017-05-08 00:00:00.000,"IS"
"40898234","245","SV2","P",2017-04-03 00:00:00.000,"IS"
"40821669","245","CPM","P",2017-02-24 00:00:00.000,"IS"
"40828769","245","SV2","P",2016-12-12 00:00:00.000,"IS"
"40830789","245","CLO","P",2017-04-27 00:00:00.000,"IS"
"40893040","245","CLM","P",2016-09-20 00:00:00.000,"IS"
"40889590","245","L2P","P",2016-10-26 00:00:00.000,"IS"
"40870563","245","CLM","P",2016-10-03 00:00:00.000,"IS"
"40850442","245","CLO","P",2016-10-20 00:00:00.000,"IS"
"40829550","245","L2P","P",2017-02-09 00:00:00.000,"IS"
"40890978","245","L2P","P",2016-10-26 00:00:00.000,"IS"
"40886510","245","SV2","P",2017-03-08 00:00:00.000,"IS"
"40842613","245","CLM","P",2016-10-03 00:00:00.000,"IS"
"40829413","245","CLM","P",2016-10-20 00:00:00.000,"IS"
"40815879","245","INS","P",2017-02-03 00:00:00.000,"IS"
"40902230","245","ALP","P",2017-05-12 00:00:00.000,"IS"
"40826947","245","CLO","P",2017-02-06 00:00:00.000,"IS"
"40889807","245","CLM","P",2016-10-03 00:00:00.000,"IS"
"40846505","245","SV2","P",2016-11-15 00:00:00.000,"IS"
"40829525","245","L2P","P",2016-10-13 00:00:00.000,"IS"
"40842832","245","CLO","P",2016-09-09 00:00:00.000,"IS"
"40862063","245","CLO","P",2016-10-11 00:00:00.000,"IS"
"40848550","245","THE","P",2017-05-01 00:00:00.000,"IS"
"40845005","245","L2P","P",2017-04-07 00:00:00.000,"IS"
"40830963","245","HAR","P",2016-09-29 00:00:00.000,"IS"
"40829832","245","L2P","P",2017-02-13 00:00:00.000,"IS"
"40836518","245","CLO","P",2017-03-07 00:00:00.000,"IS"
"40849975","245","SV2","P",2016-11-17 00:00:00.000,"IS"
"40890215","245","UNA","P",2017-03-13 00:00:00.000,"IS"
"40880786","245","UNA","P",2016-11-04 00:00:00.000,"IS"
"40862220","245","UNA","P",2017-03-21 00:00:00.000,"IS"
"40828769","245","UNA","P",2016-10-12 00:00:00.000,"IS"
"40900300","245","UNA","P",2017-02-15 00:00:00.000,"IS"
"40889628","245","UNA","P",2017-01-12 00:00:00.000,"IS"
"40843846","245","UNA","P",2017-03-16 00:00:00.000,"IS"
"40825827","245","UNA","P",2017-03-03 00:00:00.000,"IS"
"40846752","245","UNA","P",2016-10-12 00:00:00.000,"IS"
"40828769","245","UNA","P",2017-02-06 00:00:00.000,"IS"
"40840832","245","UNA","P",2017-01-24 00:00:00.000,"IS"
"40825607","245","UNA","P",2017-02-27 00:00:00.000,"IS"
"40825607","245","UNA","P",2017-01-19 00:00:00.000,"IS"
"40827484","245","UNA","P",2016-09-15 00:00:00.000,"IS"
"40827484","245","UNA","P",2016-12-14 00:00:00.000,"IS"
"40830789","245","UNA","P",2017-05-11 00:00:00.000,"IS"
"40838486","245","UNA","P",2017-04-24 00:00:00.000,"IS"
"40826947","245","UNA","P",2017-02-24 00:00:00.000,"IS"
"40859677","245","UNA","P",2017-04-20 00:00:00.000,"IS"
"40889807","245","UNA","P",2017-02-21 00:00:00.000,"IS"
"40838486","245","UNA","P",2017-01-24 00:00:00.000,"IS"
"40821232","245","UNA","P",2017-02-01 00:00:00.000,"IS"
"40852947","245","UNA","P",2016-12-06 00:00:00.000,"IS"
"40826947","245","UNA","P",2017-03-02 00:00:00.000,"IS"
"40821232","245","UNA","P",2017-01-18 00:00:00.000,"IS"
"40806811","245","UNA","P",2016-12-12 00:00:00.000,"IS"
"40900773","245","UNA","P",2017-01-26 00:00:00.000,"IS"
"40829388","245","UNA","P",2017-04-05 00:00:00.000,"IS"
"40800130","245","UNA","P",2017-02-06 00:00:00.000,"IS"
"40848558","245","UNA","P",2017-02-15 00:00:00.000,"IS"
"40846184","245","UNA","P",2017-03-02 00:00:00.000,"IS"
"40865360","245","UNA","P",2017-02-10 00:00:00.000,"IS"
"40851061","245","UNA","P",2017-02-08 00:00:00.000,"IS"
"40837891","245","UNA","P",2017-03-07 00:00:00.000,"IS"
"40823021","245","UNA","P",2017-05-04 00:00:00.000,"IS"
"40830963","245","UNA","P",2017-02-28 00:00:00.000,"IS"
"40831798","245","UNA","P",2017-03-16 00:00:00.000,"IS"
"40836227","245","UNA","P",2017-03-21 00:00:00.000,"IS"
"40829832","245","UNA","P",2017-03-21 00:00:00.000,"IS"
"40837133","245","UNA","P",2017-02-28 00:00:00.000,"IS"
"40843657","245","UNA","P",2017-05-11 00:00:00.000,"IS"
"40825905","245","UNA","P",2017-02-28 00:00:00.000,"IS"
"40814334","245","UNA","P",2017-05-09 00:00:00.000,"IS"
"40825824","245","UNA","P",2017-03-06 00:00:00.000,"IS"
"40821669","245","UNA","P",2017-01-19 00:00:00.000,"IS"
"40854773","245","UNA","P",2017-05-09 00:00:00.000,"IS"
"40814334","245","UNA","P",2017-04-24 00:00:00.000,"IS"
"40880786","245","UNA","P",2017-01-19 00:00:00.000,"IS"
"40862220","245","UNA","P",2017-04-24 00:00:00.000,"IS"
"40899434","245","UNA","P",2017-01-24 00:00:00.000,"IS"
"40900300","245","UNA","P",2017-04-05 00:00:00.000,"IS"
"40825607","245","UNA","P",2016-12-12 00:00:00.000,"IS"
"40893653","245","UNA","P",2017-05-05 00:00:00.000,"IS"
"40886510","245","UNA","P",2017-05-11 00:00:00.000,"IS"
"40837255","245","UNA","P",2017-03-02 00:00:00.000,"IS"
"40900006","245","UNA","P",2017-02-24 00:00:00.000,"IS"
"40829573","245","UNA","P",2017-03-02 00:00:00.000,"IS"
"40825609","245","UNA","P",2017-05-04 00:00:00.000,"IS"
"40825715","245","UNA","P",2017-02-08 00:00:00.000,"IS"
"40878756","245","UNA","P",2016-12-14 00:00:00.000,"IS"
"40834780","245","UNA","P",2017-04-05 00:00:00.000,"IS"
"40888796","245","UNA","P",2017-01-26 00:00:00.000,"IS"
"40829832","245","UNA","P",2017-03-15 00:00:00.000,"IS"
"40828262","245","UNA","P",2016-10-11 00:00:00.000,"IS"
"40834214","245","UNA","P",2017-05-09 00:00:00.000,"IS"
"40830936","245","UNA","P",2017-03-13 00:00:00.000,"IS"
"40863891","245","UNA","P",2017-03-02 00:00:00.000,"IS"
"40880786","245","IS2","P",2016-11-17 00:00:00.000,"IS"
"40846674","245","IS2","P",2017-03-07 00:00:00.000,"IS"
"40900300","245","IS2","P",2017-02-28 00:00:00.000,"IS"
"40900300","245","IS2","P",2017-03-07 00:00:00.000,"IS"
"40818769","245","IS2","P",2017-02-07 00:00:00.000,"IS"
"40827484","245","IS2","P",2017-01-17 00:00:00.000,"IS"
"40818273","245","IS2","P",2017-02-01 00:00:00.000,"IS"
"40829550","245","IS2","P",2016-12-07 00:00:00.000,"IS"
"40843846","245","IS2","P",2017-05-11 00:00:00.000,"IS"
