Excused Absences,Unexcused Absences,Incident,StudentID
26,0,,"40809793"
13,0,,"40809896"
18,0,,"40809990"
10,0,,"40810091"
11,0,,"40810142"
8,0,,"40810155"
18,0,,"40810166"
8,0,,"40810224"
8,0,,"40810229"
22,0,,"40810231"
9,0,,"40810264"
8,0,,"40810319"
11,0,,"40810363"
11,0,,"40810386"
14,0,,"40810396"
9,0,,"40810491"
10,0,,"40810562"
9,0,,"40810649"
13,0,,"40810652"
10,0,,"40810653"
9,0,,"40810726"
8,0,,"40810856"
11,0,,"40811062"
9,0,,"40811071"
9,0,,"40811415"
31,0,,"40811462"
15,0,,"40812201"
10,0,,"40812241"
22,0,,"40812816"
9,0,,"40813267"
39,0,,"40813971"
9,0,,"40814296"
8,0,,"40815058"
13,0,,"40816695"
12,0,,"40817283"
11,0,,"40817651"
11,0,,"40817710"
9,0,,"40817727"
19,0,,"40817739"
8,0,,"40817841"
22,0,,"40817877"
18,0,,"40817907"
11,0,,"40817914"
15,0,,"40817954"
10,0,,"40817967"
13,0,,"40818221"
8,0,,"40818231"
14,0,,"40818237"
30,0,,"40818260"
8,0,,"40818303"
13,0,,"40818308"
8,0,,"40818309"
8,0,,"40818368"
10,0,,"40818409"
25,0,,"40818448"
8,0,,"40818471"
8,0,,"40818505"
9,0,,"40818523"
10,0,,"40818595"
11,0,,"40818634"
9,0,,"40818667"
9,0,,"40818668"
10,0,,"40818734"
16,0,,"40818822"
8,0,,"40818832"
13,0,,"40818835"
19,0,,"40818878"
16,0,,"40819065"
10,0,,"40819246"
10,0,,"40819617"
11,0,,"40820185"
10,0,,"40820619"
11,0,,"40820653"
13,0,,"40821095"
8,0,,"40821758"
20,0,,"40822513"
11,0,,"40822998"
10,0,,"40823575"
8,0,,"40826804"
8,0,,"40827138"
17,0,,"40830953"
10,0,,"40836218"
14,0,,"40837913"
21,0,,"40838173"
11,0,,"40840914"
15,0,,"40846121"
18,0,,"40849539"
8,0,,"40850258"
10,0,,"40850546"
31,0,,"40852734"
14,0,,"40853222"
14,0,,"40853258"
20,0,,"40853660"
9,0,,"40853878"
8,0,,"40854455"
8,0,,"40859287"
9,0,,"40859291"
9,0,,"40862999"
9,0,,"40864437"
21,0,,"40865155"
8,0,,"40869109"
13,0,,"40870658"
22,0,,"40871790"
11,0,,"40878724"
13,0,,"40878757"
15,0,,"40879265"
16,0,,"40879336"
9,0,,"40879833"
10,0,,"40879847"
8,0,,"40883811"
11,0,,"40884067"
8,0,,"40884354"
12,0,,"40885994"
9,0,,"40887975"
9,0,,"40889333"
10,0,,"40891826"
15,0,,"40893442"
8,0,,"40893876"
26,0,,"40895207"
10,0,,"40896815"
12,0,,"40897688"
11,0,,"40897785"
10,0,,"5500715"
8,0,,"7500923"
13,0,,"7500937"
20,0,,"40801950"
18,0,,"40811312"
12,0,,"40817759"
10,0,,"40817901"
17,0,,"40818389"
11,0,,"40818529"
16,0,,"40827020"
13,0,,"40827785"
9,0,,"40832076"
17,0,,"40845349"
14,0,,"40849469"
13,0,,"40860724"
27,0,,"40862093"
9,0,,"40881089"
9,0,,"40885245"
39,0,,"40892947"
14,0,,"40820269"
11,0,,"40878095"
9,0,,"19500776"
20,0,,"40804293"
10,0,,"40809826"
10,0,,"40895833"
11,0,,"40819174"
11,0,,"40853443"
17,0,,"13500874"
13,0,,"16000770"
13,0,,"40803381"
16,0,,"40806907"
8,0,,"40807694"
14,0,,"40899064"
11,0,,"40900114"
9,0,,"16000950"
8,0,,"40801686"
13,0,,"40801963"
9,0,,"40802233"
9,0,,"40802332"
8,0,,"40802540"
11,0,,"40803735"
16,0,,"40805074"
9,0,,"40806661"
19,0,,"40809947"
12,0,,"40810120"
8,0,,"40810125"
14,0,,"40810162"
19,0,,"40810517"
10,0,,"40810521"
9,0,,"40811738"
8,0,,"40811935"
14,0,,"40812188"
13,0,,"40813232"
8,0,,"40813802"
8,0,,"40816262"
13,0,,"40828282"
11,0,,"40844413"
14,0,,"40846027"
15,0,,"40848860"
12,0,,"40900865"
10,0,,"5000449"
20,0,,"7500918"
12,0,,"40848005"
9,0,,"40891644"
17,0,,"16000925"
17,0,,"40802230"
9,0,,"40823356"
8,0,,"40833647"
9,0,,"40884909"
8,0,,"40878334"
10,0,,"40829511"
9,0,,"40834215"
12,0,,"40826705"
10,0,,"18000989"
17,0,,"40818426"
9,0,,"40821717"
10,0,,"40822647"
11,0,,"40828695"
11,0,,"40829650"
22,0,,"40830017"
23,0,,"40834147"
9,0,,"40834220"
8,0,,"40834550"
8,0,,"40834773"
8,0,,"40835074"
8,0,,"40837208"
27,0,,"40837345"
14,0,,"40838071"
12,0,,"40839271"
8,0,,"40839477"
14,0,,"40842674"
10,0,,"40842862"
16,0,,"40842959"
10,0,,"40843006"
10,0,,"40844288"
8,0,,"40846011"
12,0,,"40855536"
8,0,,"40869375"
8,0,,"40870753"
13,0,,"40877999"
9,0,,"40879232"
19,0,,"40887307"
8,0,,"40888497"
8,0,,"40896377"
12,0,,"40896525"
9,0,,"40897088"
8,0,,"40822842"
29,0,,"40823467"
15,0,,"40829522"
13,0,,"40880305"
28,0,,"40896416"
8,0,,"40823843"
9,0,,"40826201"
21,0,,"40838817"
19,0,,"40843718"
18,0,,"40870485"
18,0,,"40893651"
34,0,,"40892313"
14,0,,"13500869"
10,0,,"13500973"
8,0,,"15500988"
17,0,,"15501169"
9,0,,"16000929"
8,0,,"16000955"
15,0,,"19500771"
11,0,,"19500828"
10,0,,"20500612"
11,0,,"40801288"
15,0,,"40801312"
9,0,,"40801348"
13,0,,"40801387"
10,0,,"40801582"
9,0,,"40801764"
12,0,,"40802148"
18,0,,"40802159"
8,0,,"40802192"
9,0,,"40802218"
11,0,,"40802360"
14,0,,"40802511"
17,0,,"40804179"
11,0,,"40806527"
10,0,,"40806545"
9,0,,"40807994"
17,0,,"40809772"
21,0,,"40810550"
19,0,,"40810687"
15,0,,"40811131"
8,0,,"40811135"
20,0,,"40812034"
12,0,,"40818899"
21,0,,"40822304"
16,0,,"40824377"
10,0,,"40827320"
14,0,,"40827322"
9,0,,"40831479"
9,0,,"40831970"
9,0,,"40836685"
11,0,,"40844909"
11,0,,"40863374"
13,0,,"40863958"
14,0,,"40870656"
9,0,,"40871564"
10,0,,"40872553"
9,0,,"40876165"
9,0,,"40879276"
10,0,,"40880595"
24,0,,"40887417"
23,0,,"40888892"
8,0,,"40888995"
9,0,,"40889173"
19,0,,"40895158"
9,0,,"40897341"
9,0,,"40897742"
13,0,,"14001027"
10,0,,"19501103"
19,0,,"24000909"
8,0,,"36752131"
8,0,,"40803060"
16,0,,"40807366"
17,0,,"40809174"
17,0,,"40817786"
8,0,,"40825138"
9,0,,"40893869"
20,0,,"9500626"
10,0,,"40800361"
13,0,,"13500934"
13,0,,"24000898"
32,0,,"40895416"
12,0,,"13500866"
11,0,,"40828205"
10,0,,"40844284"
8,0,,"40865509"
12,0,,"40883632"
8,0,,"40885667"
11,0,,"40887218"
8,0,,"40888845"
9,0,,"40895621"
10,0,,"40852674"
9,0,,"40865397"
62,0,,"40848375"
12,0,,"10500952"
11,0,,"13000492"
10,0,,"20500561"
10,0,,"40879165"
22,0,,"40884904"
11,0,,"5500497"
9,0,,"7500916"
17,0,,"40823814"
12,0,,"18001005"
11,0,,"40871502"
42,0,,"40881925"
23,0,,"15501170"
13,0,,"40803894"
10,0,,"24000902"
8,0,,"24000848"
20,0,,"40879851"
36,0,,"7500781"
9,1,,"13500963"
6,1,,"14000958"
15,1,,"14001003"
3,1,,"19501126"
2,1,,"21501143"
6,1,,"24000905"
18,1,,"40801305"
8,1,,"40801307"
19,1,,"40801385"
9,1,,"40801446"
11,1,,"40802733"
3,1,,"40805906"
7,1,,"40806258"
1,1,,"40806878"
4,1,,"40807996"
2,1,,"40810179"
6,1,,"40810210"
38,1,,"40810230"
4,1,,"40810692"
12,1,,"40811036"
9,1,,"40812396"
8,1,,"40813001"
5,1,,"40813338"
12,1,,"40814295"
5,1,,"40817648"
7,1,,"40817688"
7,1,,"40817769"
12,1,,"40817839"
18,1,,"40817941"
2,1,,"40817981"
22,1,,"40818054"
16,1,,"40818141"
26,1,,"40818497"
6,1,,"40818508"
9,1,,"40818521"
11,1,,"40818680"
3,1,,"40818767"
0,1,,"40818823"
18,1,,"40819330"
7,1,,"40819499"
8,1,,"40819502"
0,1,,"40819715"
11,1,,"40819741"
4,1,,"40819827"
15,1,,"40820009"
30,1,,"40820631"
7,1,,"40820816"
15,1,,"40823574"
13,1,,"40826884"
30,1,,"40827652"
9,1,,"40827748"
23,1,,"40827781"
5,1,,"40828889"
6,1,,"40830465"
5,1,,"40831719"
1,1,,"40832446"
4,1,,"40835956"
17,1,,"40836652"
16,1,,"40836729"
2,1,,"40840077"
2,1,,"40845687"
19,1,,"40850322"
1,1,,"40854837"
4,1,,"40857696"
13,1,,"40860489"
3,1,,"40870627"
2,1,,"40870674"
0,1,,"40874318"
9,1,,"40875257"
4,1,,"40875289"
0,1,,"40876799"
3,1,,"40877157"
9,1,,"40878401"
4,1,,"40878761"
6,1,,"40881512"
5,1,,"40883696"
3,1,,"40884729"
3,1,,"40887996"
6,1,,"40888184"
1,1,,"40889714"
22,1,,"40892213"
8,1,,"40892935"
0,1,,"40895647"
3,1,,"40896838"
7,1,,"13501011"
5,1,,"40809657"
10,1,,"40813223"
4,1,,"40817341"
2,1,,"40817848"
2,1,,"40819323"
1,1,,"40821086"
7,1,,"40832361"
3,1,,"40833584"
13,1,,"40841276"
0,1,,"40887249"
4,1,,"40892732"
20,1,,"36752202"
0,1,,"40819005"
2,1,,"40841553"
3,1,,"40862456"
21,1,,"40813927"
8,1,,"40863791"
2,1,,"40801530"
3,1,,"40811330"
8,1,,"40816035"
14,1,,"40878916"
18,1,,"40886943"
1,1,,"40899067"
4,1,,"40900094"
10,1,,"16000758"
6,1,,"40801740"
4,1,,"40801993"
2,1,,"40802523"
52,1,,"40810668"
9,1,,"40842192"
8,1,,"40892679"
6,1,,"40898547"
11,1,,"40900859"
0,1,,"40900975"
0,1,,"40901432"
2,1,,"40901680"
1,1,,"40811610"
9,1,,"10000952"
11,1,,"40821700"
12,1,,"40865541"
6,1,,"10000984"
10,1,,"40821810"
0,1,,"40822013"
3,1,,"40823035"
5,1,,"40825495"
9,1,,"40825944"
9,1,,"40826208"
16,1,,"40826248"
3,1,,"40826407"
2,1,,"40827409"
20,1,,"40827708"
16,1,,"40828424"
3,1,,"40830203"
7,1,,"40834087"
41,1,,"40835760"
3,1,,"40836335"
1,1,,"40841912"
1,1,,"40843854"
13,1,,"40849711"
5,1,,"40849828"
5,1,,"40853681"
10,1,,"40853885"
13,1,,"40854427"
0,1,,"40877015"
1,1,,"40878640"
5,1,,"40883652"
25,1,,"40885374"
39,1,,"40888141"
0,1,,"40893972"
4,1,,"40895789"
12,1,,"40897457"
0,1,,"40900288"
2,1,,"40901555"
1,1,,"40814577"
2,1,,"40827359"
0,1,,"40828047"
8,1,,"40836737"
11,1,,"40840531"
15,1,,"40843871"
9,1,,"40844686"
3,1,,"40846161"
11,1,,"40897381"
0,1,,"40897656"
9,1,,"40834415"
3,1,,"40838427"
2,1,,"40856849"
6,1,,"40880300"
1,1,,"40901793"
35,1,,"40871103"
10,1,,"13500990"
4,1,,"15000908"
7,1,,"16000926"
0,1,,"24000943"
9,1,,"36750603"
3,1,,"36752516"
19,1,,"36752523"
8,1,,"40801880"
11,1,,"40802146"
3,1,,"40802296"
6,1,,"40803446"
7,1,,"40804830"
21,1,,"40809461"
7,1,,"40809780"
10,1,,"40810571"
3,1,,"40811358"
2,1,,"40834536"
4,1,,"40837175"
12,1,,"40840692"
1,1,,"40859659"
10,1,,"40864532"
3,1,,"40868344"
36,1,,"40878758"
9,1,,"40882545"
21,1,,"40882566"
13,1,,"40882572"
5,1,,"40890550"
4,1,,"40893635"
1,1,,"40894429"
33,1,,"40896675"
18,1,,"40897875"
7,1,,"5500693"
25,1,,"9500598"
8,1,,"13500779"
22,1,,"11500502"
5,1,,"13500778"
12,1,,"13500945"
10,1,,"18000954"
16,1,,"18000970"
0,1,,"19501110"
5,1,,"19501142"
1,1,,"19501173"
4,1,,"24000869"
10,1,,"36750568"
41,1,,"40805182"
12,1,,"40812335"
0,1,,"40858574"
4,1,,"40870578"
6,1,,"8500522"
13,1,,"9500627"
2,1,,"10500864"
2,1,,"15501102"
8,1,,"36752733"
15,1,,"24000915"
15,1,,"40817226"
5,1,,"40814358"
7,1,,"40822668"
10,1,,"40857053"
2,1,,"40857464"
0,1,,"40857767"
1,1,,"40859343"
12,1,,"40861387"
3,1,,"40838524"
1,1,,"40851599"
0,1,,"40851746"
0,1,,"40853673"
1,1,,"40856548"
2,1,,"40867532"
1,1,,"40870504"
7,1,,"40870904"
6,1,,"40871080"
2,1,,"40871626"
5,1,,"40871733"
0,1,,"40873837"
2,1,,"40874003"
14,1,,"40875510"
5,1,,"40878956"
1,1,,"40879223"
1,1,,"40880113"
0,1,,"40880126"
3,1,,"40880946"
4,1,,"40882821"
9,1,,"40885674"
12,1,,"40885675"
11,1,,"40885679"
4,1,,"40885704"
7,1,,"40889716"
3,1,,"40891690"
1,1,,"40894621"
2,1,,"40895622"
0,1,,"40895624"
1,1,,"40896313"
10,1,,"40897167"
2,1,,"40897356"
5,1,,"40897565"
1,1,,"40898774"
3,1,,"40871005"
6,1,,"40887850"
2,1,,"40875954"
12,1,,"40896311"
0,1,,"40900986"
10,1,,"40857052"
3,1,,"40833296"
4,1,,"40836915"
3,1,,"40854857"
0,1,,"40901720"
0,1,,"40902032"
0,1,,"40896030"
1,1,,"40877476"
1,1,,"40896673"
0,1,,"40898599"
0,1,,"40858786"
8,1,,"10000944"
0,1,,"19501130"
2,1,,"21501447"
1,1,,"40811858"
7,1,,"40812544"
2,1,,"40830759"
10,1,,"40841651"
12,1,,"40853276"
13,1,,"40863492"
7,1,,"40881302"
0,1,,"40895696"
24,1,,"40897803"
17,1,,"40898555"
5,1,,"19501196"
2,1,,"40802401"
2,1,,"19501119"
0,1,,"40825665"
1,1,,"40894677"
7,1,,"40854054"
9,1,,"19501140"
5,1,,"36751419"
2,1,,"40879722"
4,1,,"40808866"
6,1,,"40872020"
0,1,,"40829655"
0,1,,"40839496"
0,1,,"40843592"
0,1,,"40844920"
0,1,,"40850928"
0,1,,"40853870"
0,1,,"40876724"
0,1,,"40882534"
0,1,,"40887493"
0,1,,"40893316"
0,1,,"40894235"
0,1,,"40878891"
0,1,,"40889231"
0,1,,"40889311"
16,2,,"10500910"
21,2,,"19501048"
6,2,,"36252540"
7,2,,"40801775"
14,2,,"40801825"
4,2,,"40802378"
6,2,,"40809988"
0,2,,"40811110"
10,2,,"40812009"
2,2,,"40814516"
2,2,,"40815474"
5,2,,"40817497"
7,2,,"40817837"
5,2,,"40817850"
4,2,,"40819342"
4,2,,"40820094"
1,2,,"40821455"
8,2,,"40831737"
17,2,,"40838203"
3,2,,"40845542"
3,2,,"40854385"
4,2,,"40863739"
12,2,,"40880052"
0,2,,"40882726"
5,2,,"40889743"
6,2,,"40893782"
3,2,,"40896274"
13,2,,"40823543"
20,2,,"40830653"
11,2,,"40862003"
0,2,,"40871488"
16,2,,"40883598"
9,2,,"16000861"
1,2,,"19501296"
10,2,,"40830470"
6,2,,"15500987"
5,2,,"40806446"
10,2,,"40898616"
6,2,,"40815266"
3,2,,"10000959"
11,2,,"40814256"
9,2,,"40814735"
14,2,,"40835909"
5,2,,"40841265"
1,2,,"40854153"
10,2,,"15500983"
4,2,,"40900874"
19,2,,"40817612"
8,2,,"40822128"
15,2,,"40822845"
11,2,,"40825662"
1,2,,"40825900"
1,2,,"40826178"
28,2,,"40831047"
5,2,,"40834774"
3,2,,"40836576"
16,2,,"40839353"
2,2,,"40846424"
16,2,,"40851086"
5,2,,"40854468"
14,2,,"40863535"
2,2,,"40872303"
2,2,,"40872838"
14,2,,"40872910"
2,2,,"40875542"
1,2,,"40876496"
0,2,,"40880588"
0,2,,"40880590"
14,2,,"40885284"
0,2,,"40895934"
2,2,,"40896766"
1,2,,"40899871"
14,2,,"40830510"
10,2,,"40844536"
1,2,,"40874621"
2,2,,"40836710"
2,2,,"40892719"
4,2,,"40901916"
6,2,,"21501365"
19,2,,"40804323"
4,2,,"40805004"
12,2,,"40810283"
10,2,,"40810495"
3,2,,"40811314"
3,2,,"40817398"
20,2,,"19501151"
2,2,,"40821096"
3,2,,"40883552"
9,2,,"40887967"
6,2,,"7500751"
1,2,,"40895858"
6,2,,"14500775"
3,2,,"40840490"
9,2,,"40843461"
38,2,,"40848818"
1,2,,"40851576"
2,2,,"40851581"
5,2,,"40851588"
0,2,,"40851743"
1,2,,"40852815"
3,2,,"40853751"
3,2,,"40856747"
0,2,,"40862491"
3,2,,"40863415"
2,2,,"40867613"
4,2,,"40873836"
1,2,,"40873838"
1,2,,"40873862"
3,2,,"40878245"
6,2,,"40879830"
3,2,,"40880401"
4,2,,"40882843"
6,2,,"40883630"
5,2,,"40883803"
4,2,,"40885693"
3,2,,"40888663"
2,2,,"40889111"
1,2,,"40894207"
5,2,,"40894224"
2,2,,"40894391"
5,2,,"40896315"
0,2,,"40897038"
1,2,,"40897320"
2,2,,"40898772"
0,2,,"40899297"
0,2,,"40843113"
0,2,,"40851594"
2,2,,"40861250"
3,2,,"40861361"
9,2,,"40876158"
7,2,,"40885755"
7,2,,"40889219"
3,2,,"40894233"
6,2,,"40896954"
15,2,,"40857049"
17,2,,"40891678"
1,2,,"40842616"
3,2,,"40867158"
8,2,,"40894343"
6,2,,"40875793"
1,2,,"40876912"
0,2,,"40901738"
0,2,,"40880117"
6,2,,"40874324"
7,2,,"19501160"
8,2,,"19501274"
25,2,,"40886244"
28,2,,"19000688"
5,2,,"40864228"
5,2,,"21000467"
17,2,,"18500384"
4,2,,"24000922"
5,2,,"40881300"
66,2,,"40801841"
0,2,,"40871508"
0,2,,"40873852"
0,2,,"40879609"
0,2,,"40886375"
0,2,,"40891133"
8,3,,"18000986"
11,3,,"36751717"
13,3,,"40805985"
6,3,,"40810712"
15,3,,"40811481"
5,3,,"40814513"
13,3,,"40817692"
16,3,,"40850293"
15,3,,"40883400"
7,3,,"40800412"
8,3,,"40881898"
4,3,,"40879214"
28,3,,"36752308"
8,3,,"15501134"
2,3,,"40810075"
1,3,,"40900696"
12,3,,"40805057"
4,3,,"40814524"
17,3,,"40828427"
3,3,,"40830290"
2,3,,"40834866"
3,3,,"40838399"
6,3,,"40842635"
0,3,,"40863003"
3,3,,"40865094"
11,3,,"40884787"
7,3,,"40892236"
1,3,,"40899861"
0,3,,"40901907"
2,3,,"40834483"
12,3,,"40835100"
11,3,,"40897086"
11,3,,"40838496"
3,3,,"40845091"
0,3,,"40846099"
8,3,,"40870564"
13,3,,"40883730"
14,3,,"22000581"
2,3,,"40858961"
11,3,,"40875948"
7,3,,"5000683"
8,3,,"7500945"
0,3,,"19500781"
12,3,,"40857712"
1,3,,"40827011"
16,3,,"15501153"
3,3,,"13500712"
7,3,,"40858747"
7,3,,"40861545"
2,3,,"40848019"
8,3,,"40849957"
1,3,,"40863010"
3,3,,"40863803"
3,3,,"40869180"
0,3,,"40871356"
6,3,,"40873028"
5,3,,"40874116"
5,3,,"40875595"
1,3,,"40877116"
11,3,,"40879259"
1,3,,"40881375"
6,3,,"40882823"
0,3,,"40885347"
6,3,,"40887212"
2,3,,"40887974"
0,3,,"40891047"
8,3,,"40894341"
0,3,,"40895806"
3,3,,"40896043"
15,3,,"40896063"
11,3,,"40896354"
2,3,,"40899615"
2,3,,"40851580"
1,3,,"40851701"
11,3,,"40863976"
1,3,,"40872526"
12,3,,"40876110"
3,3,,"40876952"
3,3,,"40877633"
3,3,,"40898959"
10,3,,"40875403"
16,3,,"40891677"
5,3,,"40887940"
3,3,,"40857275"
8,3,,"40862316"
0,3,,"40863597"
0,3,,"40889325"
19,3,,"40894309"
1,3,,"40896906"
0,3,,"40902084"
30,3,,"40843671"
2,3,,"40861850"
0,3,,"40889908"
0,3,,"40860732"
7,3,,"40865310"
7,3,,"19500784"
6,3,,"40812834"
17,3,,"40871831"
0,3,,"40895652"
18,3,,"40863953"
13,3,,"40819389"
0,3,,"40872592"
2,4,,"10001004"
21,4,,"24000908"
8,4,,"40800113"
17,4,,"40803282"
18,4,,"40817309"
21,4,,"40817844"
7,4,,"40818554"
10,4,,"40850828"
1,4,,"40897692"
10,4,,"40809873"
12,4,,"40801697"
0,4,,"40890620"
0,4,,"40813009"
34,4,,"40822109"
5,4,,"40825471"
18,4,,"40830793"
2,4,,"40837844"
14,4,,"40838499"
3,4,,"40840361"
0,4,,"40898226"
0,4,,"40898232"
15,4,,"40859673"
16,4,,"40843526"
26,4,,"18000961"
11,4,,"40810093"
5,4,,"40835900"
4,4,,"40870318"
16,4,,"40813373"
4,4,,"15000906"
2,4,,"40848290"
5,4,,"40848443"
3,4,,"40850454"
1,4,,"40850799"
0,4,,"40851577"
5,4,,"40856083"
5,4,,"40866500"
3,4,,"40873134"
5,4,,"40875656"
1,4,,"40876521"
1,4,,"40879254"
0,4,,"40881224"
3,4,,"40885670"
13,4,,"40886093"
1,4,,"40886381"
3,4,,"40888506"
3,4,,"40890863"
12,4,,"40892028"
6,4,,"40894255"
5,4,,"40897382"
2,4,,"40900033"
7,4,,"40851483"
9,4,,"40853468"
4,4,,"40856125"
0,4,,"40856553"
4,4,,"40873859"
7,4,,"40876408"
8,4,,"40889575"
2,4,,"40890872"
1,4,,"40890889"
5,4,,"40890893"
8,4,,"40898168"
9,4,,"40860899"
1,4,,"40879774"
0,4,,"40887864"
0,4,,"40901521"
16,4,,"40880366"
6,4,,"40894472"
11,4,,"40896690"
0,4,,"40885784"
1,4,,"40901524"
2,4,,"40901865"
5,4,,"40878883"
0,4,,"40901034"
0,4,,"40901037"
1,4,,"40887952"
5,4,,"10000977"
15,4,,"19501162"
4,4,,"40821402"
6,4,,"40854259"
17,4,,"5500658"
18,5,,"36752055"
62,20,,"40805918"
17,8,,"40811113"
28,5,,"40811988"
9,8,,"40816645"
21,7,,"40817435"
9,13,,"40821183"
1,18,,"40831349"
27,8,,"40846037"
12,6,,"40848684"
1,5,,"40871552"
23,7,,"40873605"
11,6,,"40885956"
18,16,,"40889634"
2,50,,"40892288"
0,5,,"40892929"
9,5,,"40896790"
1,5,,"40897761"
0,7,,"40897765"
14,33,,"40847978"
31,13,,"18001040"
24,5,,"40802883"
9,5,,"18001027"
0,42,,"40818917"
15,32,,"40840953"
13,9,,"40801849"
31,7,,"40810576"
16,6,,"40896777"
27,5,,"40810881"
9,7,,"40889182"
22,25,,"40899625"
0,8,,"40900884"
9,5,,"5000667"
40,8,,"40892117"
2,13,,"19501254"
7,7,,"40888477"
8,7,,"40898885"
6,8,,"40846527"
24,28,,"40900301"
11,5,,"7500911"
6,16,,"40883987"
17,9,,"40817075"
4,5,,"40825576"
26,9,,"40829752"
0,5,,"40832910"
1,10,,"40835639"
6,5,,"40837386"
5,6,,"40840368"
11,6,,"40841505"
6,11,,"40845271"
5,5,,"40849153"
2,8,,"40860138"
15,5,,"40864114"
4,5,,"40873394"
21,26,,"40873476"
3,5,,"40876910"
7,7,,"40880690"
29,22,,"40881211"
24,7,,"40887437"
12,17,,"40889656"
1,12,,"40898004"
18,26,,"40898157"
22,23,,"40899919"
2,7,,"40901399"
8,5,,"40829592"
20,14,,"40830074"
6,6,,"40830086"
15,11,,"40838166"
18,10,,"40839777"
3,21,,"40840574"
8,6,,"40842454"
1,10,,"40882075"
12,13,,"40887888"
1,5,,"40834030"
5,6,,"40834136"
19,5,,"40844458"
27,5,,"40890553"
9,12,,"40893837"
8,10,,"40896405"
16,53,,"40814625"
3,10,,"40890224"
4,5,,"40887507"
6,7,,"40846524"
8,14,,"40828893"
15,12,,"40840173"
56,8,,"40855553"
34,31,,"40868130"
3,5,,"18000982"
42,10,,"40803035"
9,6,,"40803299"
9,5,,"40805805"
10,6,,"40822325"
23,9,,"40840959"
2,9,,"40841220"
3,11,,"40845242"
7,10,,"40887705"
0,5,,"40896628"
16,5,,"40898820"
13,18,,"40801228"
12,25,,"40801507"
3,8,,"40853871"
8,10,,"40862180"
1,22,,"40889367"
13,6,,"7500925"
6,13,,"7501011"
4,6,,"40831063"
13,5,,"23500591"
7,11,,"40822843"
1,5,,"40887463"
9,5,,"5000572"
12,8,,"18000951"
0,7,,"40803949"
1,8,,"40888177"
18,19,,"40862965"
11,28,,"40827963"
15,6,,"36752728"
3,8,,"40893481"
5,14,,"40857997"
6,21,,"40858757"
5,6,,"40861277"
4,6,,"40861569"
4,6,,"40833875"
4,6,,"40836902"
0,7,,"40841393"
14,9,,"40847189"
9,5,,"40848816"
0,9,,"40851700"
2,6,,"40851703"
7,7,,"40851704"
1,9,,"40852488"
1,7,,"40856336"
0,22,,"40856393"
1,9,,"40865316"
3,6,,"40865510"
0,7,,"40866110"
1,6,,"40866992"
0,5,,"40868548"
3,15,,"40869340"
4,38,,"40871192"
1,13,,"40871686"
2,5,,"40873135"
0,11,,"40873416"
0,7,,"40873864"
6,8,,"40874796"
3,6,,"40875999"
0,9,,"40877093"
8,57,,"40879844"
9,9,,"40879938"
0,7,,"40880091"
3,8,,"40880202"
3,5,,"40880805"
1,7,,"40881112"
5,9,,"40881972"
6,6,,"40882611"
6,6,,"40882829"
2,7,,"40882844"
1,7,,"40882894"
7,11,,"40883006"
11,31,,"40883511"
4,19,,"40884612"
3,18,,"40884614"
2,12,,"40884629"
2,11,,"40885271"
0,11,,"40885760"
20,14,,"40887759"
0,5,,"40887772"
4,22,,"40888228"
1,8,,"40888686"
8,5,,"40889393"
4,5,,"40889852"
5,10,,"40890340"
3,18,,"40891454"
7,6,,"40891662"
15,10,,"40894019"
11,6,,"40894251"
2,5,,"40894347"
5,8,,"40894355"
13,6,,"40895619"
15,14,,"40895638"
1,10,,"40895640"
5,8,,"40896045"
26,9,,"40896546"
4,10,,"40896551"
5,23,,"40896772"
2,5,,"40897207"
4,11,,"40897298"
0,9,,"40897772"
0,6,,"40897795"
3,32,,"40898104"
0,10,,"40899981"
2,6,,"40900034"
0,8,,"40900436"
3,12,,"40900665"
2,5,,"40900737"
3,6,,"40840796"
8,35,,"40847508"
13,9,,"40851432"
0,6,,"40851479"
1,10,,"40851526"
0,5,,"40851591"
15,9,,"40852473"
3,24,,"40853387"
3,5,,"40856793"
5,24,,"40857431"
6,18,,"40857458"
7,13,,"40862120"
3,20,,"40862341"
10,6,,"40864131"
0,7,,"40866088"
6,7,,"40866105"
4,12,,"40866337"
1,10,,"40867197"
3,5,,"40867257"
0,6,,"40868536"
6,11,,"40868844"
14,6,,"40870189"
0,10,,"40870916"
22,23,,"40872268"
5,5,,"40875062"
3,20,,"40876277"
6,6,,"40877024"
0,5,,"40877110"
2,11,,"40877120"
3,7,,"40879044"
3,19,,"40879756"
8,5,,"40879757"
12,12,,"40879777"
5,19,,"40880163"
23,22,,"40880479"
0,6,,"40882315"
12,6,,"40883658"
0,6,,"40885696"
1,6,,"40885748"
24,6,,"40885759"
1,6,,"40887769"
0,5,,"40888409"
0,9,,"40890837"
2,5,,"40892404"
2,6,,"40892726"
11,6,,"40894304"
5,7,,"40894696"
1,18,,"40896024"
6,5,,"40896032"
1,10,,"40896709"
0,8,,"40897041"
9,6,,"40898173"
11,18,,"40898178"
1,18,,"40899351"
0,5,,"40899807"
0,5,,"40900627"
19,6,,"40853722"
12,15,,"40857036"
7,12,,"40857068"
5,13,,"40857069"
9,7,,"40857653"
12,8,,"40857654"
1,9,,"40861402"
6,8,,"40865408"
3,16,,"40870760"
1,8,,"40872110"
6,21,,"40872267"
0,5,,"40872437"
4,16,,"40873373"
0,11,,"40874251"
0,21,,"40880811"
6,19,,"40881005"
