device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,window,start_time,end_time,last_updated,percent_value,base_value
13808,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",142.23,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:11.930,6.94,2
13808,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",144.01,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:11.923,7.03,2
13809,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",683.24,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:12.016,33.36,2
13809,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",636.82,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:12.016,31.09,2
13809,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",677.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:12.020,33.1,2
13809,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",681.19,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:22:12.013,33.26,2
4681,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",52.29,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.683,52.29,2
4681,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.9,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.686,0.9,2
4681,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.686,1,2
4681,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.683,3,2
9116,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",6.04,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.643,6.04,2
9116,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.84,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.646,2.84,2
9116,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",5.3,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.646,5.3,2
9116,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",5.54,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.643,5.54,2
10084,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",6.05,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.686,6.05,2
10084,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.14,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.690,2.14,2
10084,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",5.16,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.690,5.16,2
10084,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",5.4,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.686,5.4,2
10376,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",2.92,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.946,2.92,2
10376,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.74,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.950,0.74,2
10376,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.01,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.950,1.01,2
10376,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.5,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.946,1.5,2
10403,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",36.55,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:11.616,36.55,2
10403,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.66,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:11.616,0.66,2
10403,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:11.616,1,2
10403,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.48,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:11.613,1.48,2
12134,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",37.14,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.186,37.14,2
12134,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.12,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.190,1.12,2
12134,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2.05,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.190,2.05,2
12134,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3.03,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.186,3.03,2
13267,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",8.49,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.516,8.49,2
13267,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",4.22,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.520,4.22,2
13267,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",8.07,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.520,8.07,2
13267,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",8.27,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.516,8.27,2
13318,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.79,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.990,0.79,2
13318,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.37,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.993,0.37,2
13318,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.46,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.993,0.46,2
13318,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.7,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.990,0.7,2
13319,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.16,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.033,1.16,2
13319,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.71,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.033,0.71,2
13319,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.84,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.036,0.84,2
13319,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.89,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.033,0.89,2
13320,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.84,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.076,0.84,2
13320,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.39,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.076,0.39,2
13320,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.48,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.080,0.48,2
13320,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.73,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.076,0.73,2
13321,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.59,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.120,1.59,2
13321,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.51,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.123,0.51,2
13321,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.63,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.123,0.63,2
13321,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.21,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.120,1.21,2
13322,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.01,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.163,1.01,2
13322,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.45,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.166,0.45,2
13322,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.63,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.166,0.63,2
13322,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.163,0.8,2
13326,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.68,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.276,0.68,2
13326,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.27,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.276,0.27,2
13326,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.34,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.280,0.34,2
13326,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.38,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.276,0.38,2
13327,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.44,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.320,0.44,2
13327,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.31,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.323,0.31,2
13327,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.39,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.323,0.39,2
13327,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.43,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.320,0.43,2
13373,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.86,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.710,0.86,2
13373,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.27,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.713,0.27,2
13373,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.61,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.713,0.61,2
13373,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.65,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.710,0.65,2
13648,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",12.61,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.493,12.61,2
13648,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.75,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.496,0.75,2
13648,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.91,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.496,0.91,2
13648,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.78,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.493,1.78,2
13660,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",79.31,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.053,79.31,2
13660,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",4.46,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.056,4.46,2
13660,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",32.67,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.056,32.67,2
13660,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",37.65,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.053,37.65,2
13807,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",12.53,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.100,12.53,2
13807,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.85,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.103,0.85,2
13807,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.99,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.103,1.99,2
13807,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",7.92,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.100,7.92,2
13808,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",38.89,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.146,38.89,2
13808,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.43,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.146,0.43,2
13808,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.146,0.99,2
13808,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.143,0.99,2
13809,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",46.69,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.230,46.69,2
13809,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.56,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.233,0.56,2
13809,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.233,0.99,2
13809,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.230,1,2
14133,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",23.17,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.316,23.17,2
14133,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.72,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.316,0.72,2
14133,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.05,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.316,1.05,2
14133,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.78,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.313,1.78,2
14135,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",33.42,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.360,33.42,2
14135,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.48,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.360,1.48,2
14135,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",5.24,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.363,5.24,2
14135,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",14.75,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.356,14.75,2
14137,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",27.36,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.446,27.36,2
14137,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.446,0.8,2
14137,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.44,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.446,1.44,2
14137,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.17,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.443,2.17,2
14139,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",30.19,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.403,30.19,2
14139,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.09,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.403,1.09,2
14139,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2.3,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.403,2.3,2
14139,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",5.11,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.403,5.11,2
14140,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",32.36,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.273,32.36,2
14140,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.75,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.273,0.75,2
14140,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.96,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.276,0.96,2
14140,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.26,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.273,1.26,2
14616,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",33.62,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.833,33.62,2
14616,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",8.36,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.833,8.36,2
14616,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",10.72,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.836,10.72,2
14616,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",13.75,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.833,13.75,2
16262,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",40.22,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.950,40.22,2
16262,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.66,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.950,0.66,2
16262,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.94,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.953,0.94,2
16262,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.46,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.946,1.46,2
16269,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",3.25,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.580,3.25,2
16269,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.53,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.583,0.53,2
16269,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.72,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.583,0.72,2
16269,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.9,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.580,1.9,2
16270,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",38.52,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.626,38.52,2
16270,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",10.91,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.626,10.91,2
16270,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",24.52,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.626,24.52,2
16270,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",34.66,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:14.623,34.66,2
16273,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",26.39,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.993,26.39,2
16273,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.76,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.993,0.76,2
16273,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.19,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.993,1.19,2
16273,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.96,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:12.990,1.96,2
16276,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",83.12,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.860,83.12,2
16276,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",7.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.863,7.8,2
16276,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",7.18,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.863,7.18,2
16276,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",69.58,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.860,69.58,2
16311,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",22.37,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.183,22.37,2
16311,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",6.09,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.183,6.09,2
16311,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",6.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.186,6.8,2
16311,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",6.96,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.183,6.96,2
16312,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.18,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.226,0.18,2
16312,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.09,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.226,0.09,2
16312,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.13,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.230,0.13,2
16312,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.16,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:15.223,0.16,2
16320,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",62.8,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.076,62.8,2
16320,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",12.12,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.076,12.12,2
16320,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",18.84,2,"7 Days",2,2021-10-29 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 08:48:13.080,18.84,2
