SKDate,Year_,Quarter_,Month_,Day_,create_date,update_date
3171,2011,3,9,2011-09-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3172,2011,3,9,2011-09-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3173,2011,3,9,2011-09-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3174,2011,3,9,2011-09-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3175,2011,3,9,2011-09-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3176,2011,3,9,2011-09-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3177,2011,3,9,2011-09-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3178,2011,3,9,2011-09-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3179,2011,3,9,2011-09-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3180,2011,3,9,2011-09-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3181,2011,3,9,2011-09-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3182,2011,3,9,2011-09-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3183,2011,3,9,2011-09-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3184,2011,3,9,2011-09-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3185,2011,3,9,2011-09-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3186,2011,3,9,2011-09-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3187,2011,3,9,2011-09-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3188,2011,3,9,2011-09-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3189,2011,3,9,2011-09-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3190,2011,3,9,2011-09-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3191,2011,3,9,2011-09-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3192,2011,3,9,2011-09-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3193,2011,3,9,2011-09-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3194,2011,3,9,2011-09-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3195,2011,3,9,2011-09-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3532,2012,3,9,2012-09-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3533,2012,3,9,2012-09-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3534,2012,3,9,2012-09-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3535,2012,3,9,2012-09-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3536,2012,3,9,2012-09-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3537,2012,3,9,2012-09-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3538,2012,3,9,2012-09-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3539,2012,3,9,2012-09-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3540,2012,3,9,2012-09-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3541,2012,3,9,2012-09-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3542,2012,3,9,2012-09-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3543,2012,3,9,2012-09-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3544,2012,3,9,2012-09-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3545,2012,3,9,2012-09-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3546,2012,3,9,2012-09-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3547,2012,3,9,2012-09-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3548,2012,3,9,2012-09-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3549,2012,3,9,2012-09-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3550,2012,3,9,2012-09-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3551,2012,3,9,2012-09-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3552,2012,3,9,2012-09-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3553,2012,3,9,2012-09-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3554,2012,3,9,2012-09-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3555,2012,3,9,2012-09-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3556,2012,3,9,2012-09-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3557,2012,3,9,2012-09-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3558,2012,3,9,2012-09-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3559,2012,3,9,2012-09-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3560,2012,3,9,2012-09-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3561,2012,3,9,2012-09-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3897,2013,3,9,2013-09-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3898,2013,3,9,2013-09-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3899,2013,3,9,2013-09-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3900,2013,3,9,2013-09-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3901,2013,3,9,2013-09-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3902,2013,3,9,2013-09-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3903,2013,3,9,2013-09-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3904,2013,3,9,2013-09-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3905,2013,3,9,2013-09-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3906,2013,3,9,2013-09-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3907,2013,3,9,2013-09-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3908,2013,3,9,2013-09-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3909,2013,3,9,2013-09-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3910,2013,3,9,2013-09-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3911,2013,3,9,2013-09-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3912,2013,3,9,2013-09-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3913,2013,3,9,2013-09-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3914,2013,3,9,2013-09-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3915,2013,3,9,2013-09-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3916,2013,3,9,2013-09-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3917,2013,3,9,2013-09-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3918,2013,3,9,2013-09-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3919,2013,3,9,2013-09-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3920,2013,3,9,2013-09-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3921,2013,3,9,2013-09-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3922,2013,3,9,2013-09-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3923,2013,3,9,2013-09-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3924,2013,3,9,2013-09-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3925,2013,3,9,2013-09-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3926,2013,3,9,2013-09-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4262,2014,3,9,2014-09-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4263,2014,3,9,2014-09-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4264,2014,3,9,2014-09-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4265,2014,3,9,2014-09-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4266,2014,3,9,2014-09-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4267,2014,3,9,2014-09-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4268,2014,3,9,2014-09-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4269,2014,3,9,2014-09-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4270,2014,3,9,2014-09-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4271,2014,3,9,2014-09-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4272,2014,3,9,2014-09-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4273,2014,3,9,2014-09-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4274,2014,3,9,2014-09-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4275,2014,3,9,2014-09-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4276,2014,3,9,2014-09-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4277,2014,3,9,2014-09-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4278,2014,3,9,2014-09-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4279,2014,3,9,2014-09-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4280,2014,3,9,2014-09-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4281,2014,3,9,2014-09-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4282,2014,3,9,2014-09-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4283,2014,3,9,2014-09-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4284,2014,3,9,2014-09-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4285,2014,3,9,2014-09-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4286,2014,3,9,2014-09-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4287,2014,3,9,2014-09-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4288,2014,3,9,2014-09-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4289,2014,3,9,2014-09-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4290,2014,3,9,2014-09-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4291,2014,3,9,2014-09-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3227,2011,4,11,2011-11-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3228,2011,4,11,2011-11-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3229,2011,4,11,2011-11-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3230,2011,4,11,2011-11-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3231,2011,4,11,2011-11-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3232,2011,4,11,2011-11-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3233,2011,4,11,2011-11-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3234,2011,4,11,2011-11-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3235,2011,4,11,2011-11-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3236,2011,4,11,2011-11-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3237,2011,4,11,2011-11-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3238,2011,4,11,2011-11-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3239,2011,4,11,2011-11-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3240,2011,4,11,2011-11-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3241,2011,4,11,2011-11-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3242,2011,4,11,2011-11-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3243,2011,4,11,2011-11-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3244,2011,4,11,2011-11-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3245,2011,4,11,2011-11-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3246,2011,4,11,2011-11-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3247,2011,4,11,2011-11-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3248,2011,4,11,2011-11-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3249,2011,4,11,2011-11-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3250,2011,4,11,2011-11-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3251,2011,4,11,2011-11-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3252,2011,4,11,2011-11-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3253,2011,4,11,2011-11-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3254,2011,4,11,2011-11-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3255,2011,4,11,2011-11-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3256,2011,4,11,2011-11-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3593,2012,4,11,2012-11-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3594,2012,4,11,2012-11-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3595,2012,4,11,2012-11-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3596,2012,4,11,2012-11-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3597,2012,4,11,2012-11-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3598,2012,4,11,2012-11-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3599,2012,4,11,2012-11-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3600,2012,4,11,2012-11-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3601,2012,4,11,2012-11-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3602,2012,4,11,2012-11-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3603,2012,4,11,2012-11-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3604,2012,4,11,2012-11-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3605,2012,4,11,2012-11-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3606,2012,4,11,2012-11-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3607,2012,4,11,2012-11-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3608,2012,4,11,2012-11-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3609,2012,4,11,2012-11-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3610,2012,4,11,2012-11-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3611,2012,4,11,2012-11-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3612,2012,4,11,2012-11-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3613,2012,4,11,2012-11-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3614,2012,4,11,2012-11-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3615,2012,4,11,2012-11-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3616,2012,4,11,2012-11-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3617,2012,4,11,2012-11-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3618,2012,4,11,2012-11-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3619,2012,4,11,2012-11-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3620,2012,4,11,2012-11-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3621,2012,4,11,2012-11-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3622,2012,4,11,2012-11-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3958,2013,4,11,2013-11-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3959,2013,4,11,2013-11-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3960,2013,4,11,2013-11-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3961,2013,4,11,2013-11-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3962,2013,4,11,2013-11-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3963,2013,4,11,2013-11-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3964,2013,4,11,2013-11-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3965,2013,4,11,2013-11-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3966,2013,4,11,2013-11-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3967,2013,4,11,2013-11-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3968,2013,4,11,2013-11-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3969,2013,4,11,2013-11-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3970,2013,4,11,2013-11-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3971,2013,4,11,2013-11-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3972,2013,4,11,2013-11-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3973,2013,4,11,2013-11-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3974,2013,4,11,2013-11-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3975,2013,4,11,2013-11-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3976,2013,4,11,2013-11-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3977,2013,4,11,2013-11-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3978,2013,4,11,2013-11-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3979,2013,4,11,2013-11-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3980,2013,4,11,2013-11-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3981,2013,4,11,2013-11-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3982,2013,4,11,2013-11-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3983,2013,4,11,2013-11-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3984,2013,4,11,2013-11-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3985,2013,4,11,2013-11-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3986,2013,4,11,2013-11-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3987,2013,4,11,2013-11-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4323,2014,4,11,2014-11-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4324,2014,4,11,2014-11-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4325,2014,4,11,2014-11-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4326,2014,4,11,2014-11-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4327,2014,4,11,2014-11-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4328,2014,4,11,2014-11-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4329,2014,4,11,2014-11-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4330,2014,4,11,2014-11-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4331,2014,4,11,2014-11-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4332,2014,4,11,2014-11-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4333,2014,4,11,2014-11-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4334,2014,4,11,2014-11-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4335,2014,4,11,2014-11-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4336,2014,4,11,2014-11-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4337,2014,4,11,2014-11-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4338,2014,4,11,2014-11-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4339,2014,4,11,2014-11-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4340,2014,4,11,2014-11-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4341,2014,4,11,2014-11-19 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4342,2014,4,11,2014-11-20 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4343,2014,4,11,2014-11-21 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4344,2014,4,11,2014-11-22 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4345,2014,4,11,2014-11-23 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4346,2014,4,11,2014-11-24 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4347,2014,4,11,2014-11-25 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4348,2014,4,11,2014-11-26 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4349,2014,4,11,2014-11-27 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4350,2014,4,11,2014-11-28 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4351,2014,4,11,2014-11-29 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
4352,2014,4,11,2014-11-30 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3257,2011,4,12,2011-12-01 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3258,2011,4,12,2011-12-02 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3259,2011,4,12,2011-12-03 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3260,2011,4,12,2011-12-04 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3261,2011,4,12,2011-12-05 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3262,2011,4,12,2011-12-06 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3263,2011,4,12,2011-12-07 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3264,2011,4,12,2011-12-08 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3265,2011,4,12,2011-12-09 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3266,2011,4,12,2011-12-10 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3267,2011,4,12,2011-12-11 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3268,2011,4,12,2011-12-12 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3269,2011,4,12,2011-12-13 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3270,2011,4,12,2011-12-14 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3271,2011,4,12,2011-12-15 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3272,2011,4,12,2011-12-16 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3273,2011,4,12,2011-12-17 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
3274,2011,4,12,2011-12-18 00:00:00.000,2021-12-06 20:11:27.796,2021-12-06 20:11:27.796
