SKDate,Year_,Quarter_,Month_,Day_,create_date,update_date
252,2011,3,9,2011-09-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.190
253,2011,3,9,2011-09-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.190
254,2011,3,9,2011-09-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.193
255,2011,3,9,2011-09-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.193
256,2011,3,9,2011-09-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.196
257,2011,3,9,2011-09-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.196
258,2011,3,9,2011-09-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.196
259,2011,3,9,2011-09-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.200
260,2011,3,9,2011-09-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.200
261,2011,3,9,2011-09-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.200
262,2011,3,9,2011-09-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.203
263,2011,3,9,2011-09-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.203
264,2011,3,9,2011-09-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.206
265,2011,3,9,2011-09-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.206
266,2011,3,9,2011-09-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.206
267,2011,3,9,2011-09-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.210
268,2011,3,9,2011-09-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.210
269,2011,3,9,2011-09-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.210
270,2011,3,9,2011-09-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.210
271,2011,3,9,2011-09-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.213
272,2011,3,9,2011-09-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.213
273,2011,3,9,2011-09-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.216
610,2012,3,9,2012-09-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.676
611,2012,3,9,2012-09-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.680
612,2012,3,9,2012-09-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.680
613,2012,3,9,2012-09-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.680
614,2012,3,9,2012-09-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.680
615,2012,3,9,2012-09-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.683
616,2012,3,9,2012-09-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.683
617,2012,3,9,2012-09-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.686
618,2012,3,9,2012-09-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.686
619,2012,3,9,2012-09-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.690
620,2012,3,9,2012-09-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.700
621,2012,3,9,2012-09-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.703
622,2012,3,9,2012-09-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.703
623,2012,3,9,2012-09-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.706
624,2012,3,9,2012-09-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.706
625,2012,3,9,2012-09-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.710
626,2012,3,9,2012-09-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.710
627,2012,3,9,2012-09-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.710
628,2012,3,9,2012-09-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.713
629,2012,3,9,2012-09-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.713
630,2012,3,9,2012-09-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.713
631,2012,3,9,2012-09-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.716
632,2012,3,9,2012-09-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.716
633,2012,3,9,2012-09-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.720
634,2012,3,9,2012-09-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.720
635,2012,3,9,2012-09-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.720
636,2012,3,9,2012-09-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.720
637,2012,3,9,2012-09-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.723
638,2012,3,9,2012-09-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.723
639,2012,3,9,2012-09-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.726
975,2013,3,9,2013-09-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.160
976,2013,3,9,2013-09-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.160
977,2013,3,9,2013-09-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.163
978,2013,3,9,2013-09-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.163
979,2013,3,9,2013-09-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.163
980,2013,3,9,2013-09-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.166
981,2013,3,9,2013-09-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.166
982,2013,3,9,2013-09-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.170
983,2013,3,9,2013-09-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.170
984,2013,3,9,2013-09-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.170
985,2013,3,9,2013-09-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.173
986,2013,3,9,2013-09-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.173
987,2013,3,9,2013-09-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.173
988,2013,3,9,2013-09-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.176
989,2013,3,9,2013-09-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.176
990,2013,3,9,2013-09-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.180
991,2013,3,9,2013-09-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.180
992,2013,3,9,2013-09-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.180
993,2013,3,9,2013-09-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.183
994,2013,3,9,2013-09-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.183
995,2013,3,9,2013-09-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.186
996,2013,3,9,2013-09-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.186
997,2013,3,9,2013-09-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.190
998,2013,3,9,2013-09-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.190
999,2013,3,9,2013-09-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.190
1000,2013,3,9,2013-09-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.193
1001,2013,3,9,2013-09-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.193
1002,2013,3,9,2013-09-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.196
1003,2013,3,9,2013-09-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.196
1004,2013,3,9,2013-09-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.200
1340,2014,3,9,2014-09-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.656
1341,2014,3,9,2014-09-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.660
1342,2014,3,9,2014-09-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.660
1343,2014,3,9,2014-09-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.660
1344,2014,3,9,2014-09-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.660
1345,2014,3,9,2014-09-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.663
1346,2014,3,9,2014-09-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.663
1347,2014,3,9,2014-09-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.666
1348,2014,3,9,2014-09-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.666
1349,2014,3,9,2014-09-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.666
1350,2014,3,9,2014-09-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.670
1351,2014,3,9,2014-09-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.670
1352,2014,3,9,2014-09-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.670
1353,2014,3,9,2014-09-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.673
1354,2014,3,9,2014-09-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.673
1355,2014,3,9,2014-09-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.676
1356,2014,3,9,2014-09-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.676
1357,2014,3,9,2014-09-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.676
1358,2014,3,9,2014-09-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.680
1359,2014,3,9,2014-09-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.680
1360,2014,3,9,2014-09-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.680
1361,2014,3,9,2014-09-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.683
1362,2014,3,9,2014-09-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.683
1363,2014,3,9,2014-09-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.683
1364,2014,3,9,2014-09-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.686
1365,2014,3,9,2014-09-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.686
1366,2014,3,9,2014-09-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.690
1367,2014,3,9,2014-09-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.690
1368,2014,3,9,2014-09-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.690
1369,2014,3,9,2014-09-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.690
305,2011,4,11,2011-11-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.260
306,2011,4,11,2011-11-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.263
307,2011,4,11,2011-11-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.263
308,2011,4,11,2011-11-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.266
309,2011,4,11,2011-11-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.266
310,2011,4,11,2011-11-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.270
311,2011,4,11,2011-11-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.270
312,2011,4,11,2011-11-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.270
313,2011,4,11,2011-11-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.273
314,2011,4,11,2011-11-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.273
315,2011,4,11,2011-11-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.273
316,2011,4,11,2011-11-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.276
317,2011,4,11,2011-11-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.276
318,2011,4,11,2011-11-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.276
319,2011,4,11,2011-11-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.280
320,2011,4,11,2011-11-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.280
321,2011,4,11,2011-11-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.283
322,2011,4,11,2011-11-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.283
323,2011,4,11,2011-11-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.286
324,2011,4,11,2011-11-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.286
325,2011,4,11,2011-11-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.286
326,2011,4,11,2011-11-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.290
327,2011,4,11,2011-11-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.290
328,2011,4,11,2011-11-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.290
329,2011,4,11,2011-11-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.290
330,2011,4,11,2011-11-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.293
331,2011,4,11,2011-11-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.293
332,2011,4,11,2011-11-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.296
333,2011,4,11,2011-11-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.296
334,2011,4,11,2011-11-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.296
671,2012,4,11,2012-11-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.766
672,2012,4,11,2012-11-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.766
673,2012,4,11,2012-11-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.766
674,2012,4,11,2012-11-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.770
675,2012,4,11,2012-11-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.770
676,2012,4,11,2012-11-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.770
677,2012,4,11,2012-11-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.773
678,2012,4,11,2012-11-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.773
679,2012,4,11,2012-11-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.776
680,2012,4,11,2012-11-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.776
681,2012,4,11,2012-11-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.780
682,2012,4,11,2012-11-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.780
683,2012,4,11,2012-11-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.780
684,2012,4,11,2012-11-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.780
685,2012,4,11,2012-11-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.783
686,2012,4,11,2012-11-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.783
687,2012,4,11,2012-11-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.786
688,2012,4,11,2012-11-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.786
689,2012,4,11,2012-11-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.786
690,2012,4,11,2012-11-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.790
691,2012,4,11,2012-11-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.790
692,2012,4,11,2012-11-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.790
693,2012,4,11,2012-11-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.790
694,2012,4,11,2012-11-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.793
695,2012,4,11,2012-11-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.793
696,2012,4,11,2012-11-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.796
697,2012,4,11,2012-11-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.796
698,2012,4,11,2012-11-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.800
699,2012,4,11,2012-11-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.800
700,2012,4,11,2012-11-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.800
1036,2013,4,11,2013-11-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.240
1037,2013,4,11,2013-11-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.240
1038,2013,4,11,2013-11-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.240
1039,2013,4,11,2013-11-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.243
1040,2013,4,11,2013-11-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.246
1041,2013,4,11,2013-11-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.246
1042,2013,4,11,2013-11-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.246
1043,2013,4,11,2013-11-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.250
1044,2013,4,11,2013-11-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.250
1045,2013,4,11,2013-11-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.253
1046,2013,4,11,2013-11-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.253
1047,2013,4,11,2013-11-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.256
1048,2013,4,11,2013-11-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.256
1049,2013,4,11,2013-11-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.256
1050,2013,4,11,2013-11-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.260
1051,2013,4,11,2013-11-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.260
1052,2013,4,11,2013-11-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.260
1053,2013,4,11,2013-11-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.263
1054,2013,4,11,2013-11-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.263
1055,2013,4,11,2013-11-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.266
1056,2013,4,11,2013-11-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.266
1057,2013,4,11,2013-11-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.270
1058,2013,4,11,2013-11-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.270
1059,2013,4,11,2013-11-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.270
1060,2013,4,11,2013-11-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.273
1061,2013,4,11,2013-11-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.273
1062,2013,4,11,2013-11-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.276
1063,2013,4,11,2013-11-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.276
1064,2013,4,11,2013-11-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.280
1065,2013,4,11,2013-11-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.280
1401,2014,4,11,2014-11-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.730
1402,2014,4,11,2014-11-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.730
1403,2014,4,11,2014-11-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.730
1404,2014,4,11,2014-11-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.730
1405,2014,4,11,2014-11-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.733
1406,2014,4,11,2014-11-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.733
1407,2014,4,11,2014-11-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.736
1408,2014,4,11,2014-11-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.736
1409,2014,4,11,2014-11-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.740
1410,2014,4,11,2014-11-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.740
1411,2014,4,11,2014-11-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.740
1412,2014,4,11,2014-11-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.743
1413,2014,4,11,2014-11-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.743
1414,2014,4,11,2014-11-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.743
1415,2014,4,11,2014-11-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.746
1416,2014,4,11,2014-11-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.746
1417,2014,4,11,2014-11-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.750
1418,2014,4,11,2014-11-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.750
1419,2014,4,11,2014-11-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.750
1420,2014,4,11,2014-11-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.753
1421,2014,4,11,2014-11-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.753
1422,2014,4,11,2014-11-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.753
1423,2014,4,11,2014-11-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.756
1424,2014,4,11,2014-11-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.756
1425,2014,4,11,2014-11-25 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.760
1426,2014,4,11,2014-11-26 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.760
1427,2014,4,11,2014-11-27 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.760
1428,2014,4,11,2014-11-28 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.763
1429,2014,4,11,2014-11-29 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.763
1430,2014,4,11,2014-11-30 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:47.766
335,2011,4,12,2011-12-01 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.300
336,2011,4,12,2011-12-02 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.300
337,2011,4,12,2011-12-03 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.300
338,2011,4,12,2011-12-04 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.300
339,2011,4,12,2011-12-05 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.303
340,2011,4,12,2011-12-06 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.303
341,2011,4,12,2011-12-07 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.306
342,2011,4,12,2011-12-08 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.306
343,2011,4,12,2011-12-09 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.306
344,2011,4,12,2011-12-10 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.310
345,2011,4,12,2011-12-11 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.310
346,2011,4,12,2011-12-12 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.310
347,2011,4,12,2011-12-13 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.313
348,2011,4,12,2011-12-14 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.313
349,2011,4,12,2011-12-15 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.316
350,2011,4,12,2011-12-16 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.316
351,2011,4,12,2011-12-17 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.316
352,2011,4,12,2011-12-18 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.320
353,2011,4,12,2011-12-19 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.320
354,2011,4,12,2011-12-20 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.320
355,2011,4,12,2011-12-21 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.323
356,2011,4,12,2011-12-22 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.323
357,2011,4,12,2011-12-23 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.323
358,2011,4,12,2011-12-24 00:00:00.000,2021-12-06 10:26:57.886,2021-12-06 10:42:46.326
