SessionID,Title,Description,SpeakerRole,Speaker,Level,HasDownLoads,SpeakerUrl,Abstract,SessionUrl,Track,DL,LevelNo,DownLoads,speakers,EventID
90545,Got the Consulting Itch?  The Ins and Outs of being a Contractor for a Living,"Have you ever thought about becoming a Consultant, but just didn't know if it was the right fit for you?  In this session, I touch on various aspects of what being a consultant means, be it working for a consulting firm or independently for yourself.  I'll cover some skills that are necessary to succeed in this field, touch on aspects of owning your own business, discuss ways to build up a network, and draw attention to some questions you should be asking yourself and others before you make the leap.  By the end of the session, I hope you have enough information to know if becoming a consultant is the right choice for you or not.","Owner/Principal Consultant, DB Atlas",John Eisbrener,Intermediate,False,http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=john-eisbrener&amp;spid=1413,"Have you ever thought about becoming a Consultant, but just didn't know if it was the right fit for you?  In this session, I touch on various aspects of what being a consultant means, be it working for a consulting firm or independently for yourself.  I'll cover some skills that are necessary to succeed in this field, touch on aspects of owning your own business, discuss ways to build up a network, and draw attention to some questions you should be asking yourself and others before you make the leap.  By the end of the session, I hope you have enough information to know if becoming a consultant is the right choice for you or not.",http://www.sqlsaturday.com/842/Sessions/Details.aspx?sid=90545,PROFESSIONAL DEVELOPMENT,,2,No,[Table],842
90595,Principle of Least Privilege: The Key to Strong Security,"A truly strong security model starts with no permissions and adds what is necessary to allow the user or application to do their assigned task - no more, no less. This is called the Principle of Least Privilege. It's a simple concept, but it can be quite difficult to implement in practice, especially if the prevailing practice has been much more permissive.

In this session, we'll talk about the Principle of Least Privilege in more detail, and we'll discuss ways to implement it for the three primary classes of users - general users, applications, and administrators. Each has their own set of needs that requires a separate approach to allowing the security to meet those needs. You'll leave with actionable ideas on ways that you can improve your company's security while minimizing the impact of the changes.","Founder/Principal Consultant, Kingfisher Technologies",Ed Leighton-Dick,Beginner,False,http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=ed-leighton-dick&amp;spid=969,"A truly strong security model starts with no permissions and adds what is necessary to allow the user or application to do their assigned task - no more, no less. This is called the Principle of Least Privilege. It's a simple concept, but it can be quite difficult to implement in practice, especially if the prevailing practice has been much more permissive.",http://www.sqlsaturday.com/842/Sessions/Details.aspx?sid=90595,APPLICATION DATABASE DEVELOPMENT,,1,No,[Table],842
90610,DW loves DevOps ??!!,Many organization spend months and potentially years designing and implementing their data warehouse and by time of delivery the business requirements have evolved. Moreover such system is very complex and making any changes requires large amount of regression testing which slows down making improvement to system. Many of these problems plagued traditional application development and have for the large part been addressed by adoption of agile methodology and DevOps practices. In this session we'll draw parallel between the challenges of both domain and what the solution may look like.,"Product Director, Datateam Services",Sepand Gojgini,Intermediate,False,https://www.sqlsaturday.com/840/Speakers/Details.aspx?name=sepand-gojgini&amp;spid=5509,Many organization spend months and potentially years designing and implementing their data warehouse and by time of delivery the business requirements have evolved. Moreover such system is very complex and making any changes requires large amount of regression testing which slows down making improvement to system. Many of these problems plagued traditional application development and have for the large part been addressed by adoption of agile methodology and DevOps practices. In this session we'll draw parallel between the challenges of both domain and what the solution may look like.,http://www.sqlsaturday.com/840/Sessions/Details.aspx?sid=90610,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,2,No,[Table],840
89709,Understanding and making good decisions on SQL licensing,"SQL licensing is not the most exciting part of the job for a lot of people, but it is one of the most expensive.  The decisions that are made regarding this can have a significant cost benefit or consequence to your organization. In this session, we will dive through each of the ways you can license, review common misconceptions and discuss optimization opportunities you can start using immediately.","Managing Database Engineer, Lifepoint Health",Dustin Dorsey,Beginner,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=dustin-dorsey&amp;spid=6841,"SQL licensing is not the most exciting part of the job for a lot of people, but it is one of the most expensive.  The decisions that are made regarding this can have a significant cost benefit or consequence to your organization. In this session, we will dive through each of the ways you can license, review common misconceptions and discuss optimization opportunities you can start using immediately.",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=89709,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],827
90351,Security Enhancements in SQL Server 2017,"In this session will be shown how to obfuscate critical data in real time using Dynamic Data Masking, a new feature available since SQL Server 2016, also will be covered two other topics, Always Encrypted, defined as Help to protect data at rest and in motion with the master key residing with the application avoiding application changes, because they are not required, finally Row-Level security that consists in set access control to table rows based on users rights.",SENIOR CONSULTANT,LEONEL ABREU,Beginner,False,http://www.sqlsaturday.com/850/Speakers/Details.aspx?name=leonel-abreu&amp;spid=4638,"In this session will be shown how to obfuscate critical data in real time using Dynamic Data Masking, a new feature available since SQL Server 2016, also will be covered two other topics, Always Encrypted, defined as Help to protect data at rest and in motion with the master key residing with the application avoiding application changes, because they are not required, finally Row-Level security that consists in set access control to table rows based on users rights.",http://www.sqlsaturday.com/850/Sessions/Details.aspx?sid=90351,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],850
88454,Common TSQL Mistakes,"We are going to examine a variety of oopsies MANY developers fall prey too - some obvious, some pretty subtle and some down right sneaky! Lots of code examples with the bad AND good code presented. I GUARANTEE that you will find things here that will either prevent you from getting bad data, throwing unwanted errors or vastly improving your database application's performance.  I have given this talk over 100 times now and it is always very highly rated!","Consultant, Indicium Resources, Inc.",Kevin Boles,Intermediate,False,http://www.sqlsaturday.com/832/Speakers/Details.aspx?name=kevin-boles&amp;spid=40,"We are going to examine a variety of oopsies MANY developers fall prey too - some obvious, some pretty subtle and some down right sneaky! Lots of code examples with the bad AND good code presented. I GUARANTEE that you will find things here that will either prevent you from getting bad data, throwing unwanted errors or vastly improving your database application's performance.  I have given this talk over 100 times now and it is always very highly rated!",http://www.sqlsaturday.com/832/Sessions/Details.aspx?sid=88454,OTHER,,2,No,[Table],832
91185,Learn 4 key features of SQL Server 2019 part 1,"Intelligent query processing, UTF-8, Secure Enclaves, and Accelerated Database Recovery. What does it all mean? Join Randolph West in a two-hour walkthrough of four key features of SQL Server 2019 for database administrators and developers.","Data Maven, Born SQL",Randolph West,Intermediate,False,https://www.sqlsaturday.com/840/Speakers/Details.aspx?name=randolph-west&amp;spid=4186,"Intelligent query processing, UTF-8, Secure Enclaves, and Accelerated Database Recovery. What does it all mean? Join Randolph West in a two-hour walkthrough of four key features of SQL Server 2019 for database administrators and developers.",http://www.sqlsaturday.com/840/Sessions/Details.aspx?sid=91185,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,2,No,[Table],840
88258,"DevOps, Continuous Integration  Automated Testing: Rule them all","Do you want to make your deployments risk free? Do you want to deliver business values to your customers faster? Do you want to increase the efficiency of your Team? Are your application and database deployment separate processes? Do you encounter issues while deploying your database changes? Do you want to automate your testing process? Is your database slowing you down?

If the answer to any of the above questions is a Yes, then this presentation is for YOU. 
Come join me in this 60 min session to understand the problems with traditional database development, why organizations are moving towards achieving Continuous Integration and Database DevOps, the problems it tries to solve and learn about the toolsets which will assist you in this journey towards painless database deployments.","Solution Architect, EBSCO Industries, Birmingham, AL",Samir Behara,Beginner,False,http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=samir-behara&amp;spid=5382,Do you want to make your deployments risk free? Do you want to deliver business values to your customers faster? Do you want to increase the efficiency of your Team? Are your application and database deployment separate processes? Do you encounter issues while deploying your database changes? Do you want to automate your testing process? Is your database slowing you down?,http://www.sqlsaturday.com/839/Sessions/Details.aspx?sid=88258,APPLICATION DATABASE DEVELOPMENT,,1,No,[Table],839
90788,Welcome to DAX,"""Welcome to DAX"" is an introductory session inviting you to the world of Data Analysis eXPressions (DAX), Microsoft's new native formula and query language found in PowrBI, SQL Server Analysis Services (SSAS) Tabular and the Power Pivot plug-in for Excel. DAX, initially released in 2009 with the first version of Power Pivot, opened a brave, new world for analysts and developers to quickly build formulas and calculations to analyze and mold data of all shapes and sizes. DAX is designed to be simple and easy to learn while exposing the power and flexibility of Tabular modeling. But be warned, looks can be deceiving. In this session, we'll navigate the basics of DAX to understand best practices around syntax and usage. Along the way we will discover the intricacies of how row, query and filter context affect output in a DAX expression and how we can manipulate that context to get the results we need.","President, Beam Consulting, Inc.",Brett Tomson,Beginner,False,https://www.sqlsaturday.com/863/Speakers/Details.aspx?name=brett-tomson&amp;spid=75,"""Welcome to DAX"" is an introductory session inviting you to the world of Data Analysis eXPressions (DAX), Microsoft's new native formula and query language found in Power BI, SQL Server Analysis Services (SSAS) Tabular and the Power Pivot plug-in for Excel. DAX, initially released in 2009 with the first version of Power Pivot, opened a brave, new world for analysts and developers to quickly build formulas and calculations to analyze and mold data of all shapes and sizes. DAX is designed to be simple and easy to learn while exposing the power and flexibility of Tabular modeling. But be warned, looks can be deceiving. In this session, we'll navigate the basics of DAX to understand best practices around syntax and usage. Along the way we will discover the intricacies of how row, query and filter context affect output in a DAX expression and how we can manipulate that context to get the results we need.",http://www.sqlsaturday.com/863/Sessions/Details.aspx?sid=90788,BUILD,,1,No,[Table],863
89040,Azure Cosmos DB,"Azure Cosmos DB est une base de données multi modèles distribuée à l’échelle mondiale. En un seul clic, Azure Cosmos DB vous permet d’adapter de manière indépendante et flexible le débit et la capacité de stockage dans un nombre illimité de régions géographiques. Il offre une latence, une disponibilité, une cohérence et un débit garantis avec des accords sur les niveaux de service exhaustifs, un avantage qu’aucun autre service de base de données ne peut vous offrir. Azure Cosmos DB prend également en charge les connexions client MongoDB, ce qui vous permet d’utiliser le même code que pour les applications MongoDB en profitant des avantages d’un déploiement en nuage simple ainsi que d’une évolutivité accrue. Dans cet aperçu technique, vous découvrirez à quel point il est facile de commencer à concevoir des applications évolutives et déployées dans certaines régions géographiques grâce à Azure Cosmos DB. Nous examinerons également plus en profondeur certains aspects cruciaux de conceptio","Technical Solution Professional, Microsoft",Franck Mercier,Beginner,False,https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=franck-mercier&amp;spid=5238,"Azure Cosmos DB est une base de données multi modèles distribuée à l’échelle mondiale. En un seul clic, Azure Cosmos DB vous permet d’adapter de manière indépendante et flexible le débit et la capacité de stockage dans un nombre illimité de régions géographiques. Il offre une latence, une disponibilité, une cohérence et un débit garantis avec des accords sur les niveaux de service exhaustifs, un avantage qu’aucun autre service de base de données ne peut vous offrir. Azure Cosmos DB prend également en charge les connexions client MongoDB, ce qui vous permet d’utiliser le même code que pour les applications MongoDB en profitant des avantages d’un déploiement en nuage simple ainsi que d’une évolutivité accrue. Dans cet aperçu technique, vous découvrirez à quel point il est facile de commencer à concevoir des applications évolutives et déployées dans certaines régions géographiques grâce à Azure Cosmos DB. Nous examinerons également plus en profondeur certains aspects cruciaux de conceptio",http://www.sqlsaturday.com/843/Sessions/Details.aspx?sid=89040,BI INFONUAGIQUE,,1,No,[Table],843
90623,Environmental SQL Server Troubleshooting,"When called in to diagnose a performance issue what are the 1st things you review? Many DBAs and developers make the mistake of diving straight into the code looking for an answer. However, often times the solution is not in the code but rather in the overall environment. Environmental troubleshooting is often a quick and overlooked method for discovering and configuring SQL Server to perform at a higher level without the need for application change controls.

In this session we will discuss both performance pitfalls and optimizations that can be made to the system outside of code changes. We will diagnose configurations commonly misapplied and review best practices in SQL Server, Windows Server, and VMware!","Database Engineer, Varonis",Jeff Mlakar,Beginner,False,https://www.sqlsaturday.com/863/Speakers/Details.aspx?name=jeff-mlakar&amp;spid=5965,"When called in to diagnose a performance issue what are the 1st things you review? Many DBAs and developers make the mistake of diving straight into the code looking for an answer. However, often times the solution is not in the code but rather in the overall environment. Environmental troubleshooting is often a quick and overlooked method for discovering and configuring SQL Server to perform at a higher level without the need for application change controls.",http://www.sqlsaturday.com/863/Sessions/Details.aspx?sid=90623,SUPPORT,,1,No,[Table],863
89408,SQL Server on Amazon Web Services - Elastic Compute Cloud vs Relational Database Service?,Amazon web services offers a befuddling number of of different services. Among these are the two major options for running SQL Server on AWS - Elastic Compute Cloud and Relational Database Services. Why would one be picked over the other? What are the limitations and trade offs? We will discuss these questions among others while working through the process of restoring a sample database under both services.,"Principal Development DBA, Data FLowe Solutions LLC",Rick Lowe,Intermediate,False,http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=rick-lowe&amp;spid=1523,Amazon web services offers a befuddling number of of different services. Among these are the two major options for running SQL Server on AWS - Elastic Compute Cloud and Relational Database Services. Why would one be picked over the other? What are the limitations and trade offs? We will discuss these questions among others while working through the process of restoring a sample database under both services.,http://www.sqlsaturday.com/846/Sessions/Details.aspx?sid=89408,CLOUD APPLICATION DEVELOPMENT DEPLOYMENT,,2,No,[Table],846
91525,Snowflake - The Data Warehouse Built For The Cloud,"Snowflake is the only data warehouse built for the cloud, enabling the data-driven enterprise with instant elasticity, secure data sharing and per-second pricing across multiple clouds. Snowflake combines the power of data warehousing, the flexibility of big data platforms and the elasticity of the cloud at a fraction of the cost of traditional solutions. Snowflake: Your data, no limits. Find out more at snowflake.com.


Come by the Snowflake booth to learn more.","Sales Director, Snowflake",Ryan Morris,Beginner,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=ryan-morris&amp;spid=7058,"Snowflake is the only data warehouse built for the cloud, enabling the data-driven enterprise with instant elasticity, secure data sharing and per-second pricing across multiple clouds. Snowflake combines the power of data warehousing, the flexibility of big data platforms and the elasticity of the cloud at a fraction of the cost of traditional solutions. Snowflake: Your data, no limits. Find out more at snowflake.com.",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=91525,ADVANCED ANALYSIS TECHNIQUES,,1,No,[Table],827
88714,Segurança de dados e Criptografia no SQL Server,"Os dados se tornaram os principais ativos das organizações, sendo algo primordial para a tomada de decisões e desenvolvimento das atividades internas das empresas, consequentemente se tornaram o principal alvo quando se trata de ataques, violações e vazamentos. Nesta sessão conversaremos sobre como funcionam os principais tipos de criptografia e como aplicá-los em um ambiente de Banco de Dados SQL Server utilizando as funcionalidades da ferramenta para proteger seus dados.","SQL Server Consultant, Self-employed consultant",Diemerson Campos,Beginner,False,http://www.sqlsaturday.com/817/Speakers/Details.aspx?name=diemerson-campos&amp;spid=6177,"Os dados se tornaram os principais ativos das organizações, sendo algo primordial para a tomada de decisões e desenvolvimento das atividades internas das empresas, consequentemente se tornaram o principal alvo quando se trata de ataques, violações e vazamentos. Nesta sessão conversaremos sobre como funcionam os principais tipos de criptografia e como aplicá-los em um ambiente de Banco de Dados SQL Server utilizando as funcionalidades da ferramenta para proteger seus dados.",http://www.sqlsaturday.com/817/Sessions/Details.aspx?sid=88714,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],817
90634,Construct Visual Data Flows by using Azure Data Factory,"Moving and transforming data has always been, and will always likely be, a very large part of the day-to-day operational requirements of a data analytics practitioner.  Cloud technologies and ""Big Data"" have complicated this task to a degree, and understanding how to effectively and efficiently produce ETL/ELT data pipelines is a necessary skill in today's data landscape. 

In this session, attendees will be introduced to Azure Data Factory Mapping Dataflows, which allows users to develop comprehensive data pipelines using a graphical interface. These pipelines are executed in Azure Databricks, which provides a very efficient Spark-based execution context. Attendees will learn how to effectively build visual pipelines using common transformations, and will learn how to monitor and debug ETL and ELT pipelines by using Azure Data Factory.","Solution Architect - Data and AI, Microsoft",Ted Malone,Intermediate,False,https://www.sqlsaturday.com/851/Speakers/Details.aspx?name=ted-malone&amp;spid=838,"Moving and transforming data has always been, and will always likely be, a very large part of the day-to-day operational requirements of a data analytics practitioner.  Cloud technologies and ""Big Data"" have complicated this task to a degree, and understanding how to effectively and efficiently produce ETL/ELT data pipelines is a necessary skill in today's data landscape.",http://www.sqlsaturday.com/851/Sessions/Details.aspx?sid=90634,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,2,No,[Table],851
87736,Fundamentals of Block chain  Development,In this session you will learn about technical details of blockchain. Basics of data hashing and keys. I will also discuss how to do development on ethereum platform.,"SharePoint Consultant, Independent Consultant",Senthamil V,Intermediate,False,https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=senthamil-v&amp;spid=6706,In this session you will learn about technical details of blockchain. Basics of data hashing and keys. I will also discuss how to do development on ethereum platform.,http://www.sqlsaturday.com/836/Sessions/Details.aspx?sid=87736,DATABASES,,2,No,[Table],836
89763,Hyphenated Data Roles in Today's Information Environment,"A modern Information Environment requires a wide and growing variety of disciplines, each with discrete skills that should compliment but often overlap others.  By understanding disciplines like Data Management, Acquisition, Modeling, Engineering, Science and BI Developer, Analyst, and Architect you will better understand how to work with others and how you might grow or transition into other roles.","Solution Architect, Sensible Data Integrations Inc",Scot Reagin,Beginner,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=scot-reagin&amp;spid=5512,"A modern Information Environment requires a wide and growing variety of disciplines, each with discrete skills that should compliment but often overlap others.  By understanding disciplines like Data Management, Acquisition, Modeling, Engineering, Science and BI Developer, Analyst, and Architect you will better understand how to work with others and how you might grow or transition into other roles.",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=89763,PROFESSIONAL DEVELOPMENT,,1,No,[Table],830
89022,"UTF-8 in SQL Server 2019: Theory, implementation for Hebrew, and internals level behind the scene.","SQL Server started using Unicode with UCS-2 encoding (mapping range 0-65535, using 2 bytes). In time, support to UTF-16 added (mapping additional range up to 1114111, constructed from two UCS-2 Code Points using 4 bytes). Traditionally Unicode data types like NVARCHAR/NCHAR are marked with ""National Character"" N.

SQL Server 2019 introduced the Supplementary Character ""_UTF8"" to fully support UTF-8 under non-""National Character"" Data types like CHAR/VARCHAR. UTF-8 potentially can reduce the data size dramatically up to 50%, but migrating to the new feature requires an in-depth understanding on how SQL Server store and use the data in order to prevent unwanted implications

In this presentation we will cover different string data types and Collations, supplementary characters and surrogate pairs, Code Pages, encoding (ASCII, Unicode, UCS-2, UTF-16, and UTF-8), Emoji, and more. We will dive into SQL Server internals and examine the way SQL Server store the data behind the scenes","Senior Consultant, Ariely",Ronen Ariely,Intermediate,False,http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=ronen-ariely&amp;spid=1884,"SQL Server started using Unicode with UCS-2 encoding (mapping range 0-65535, using 2 bytes). In time, support to UTF-16 added (mapping additional range up to 1114111, constructed from two UCS-2 Code Points using 4 bytes). Traditionally Unicode data types like NVARCHAR/NCHAR are marked with ""National Character"" N.",http://www.sqlsaturday.com/823/Sessions/Details.aspx?sid=89022,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],823
89157,Oh Dear!   SQL Server 2008 and SQL Server 2008 R2 are going out of Support!,"If like many of the SQL Server estates I come into contact with on my travels, you might still have SQL Server 2008 or SQL Server 2008 R2 instances running in your production environment? Is this you? Does it sound like anyone you know? Did you know SQL Server 2008 and SQL Server 2008 R2 go out of extended support in July 2019! 
If this is you have a number of options available to you including
•	Run on the out of support software
•	You can modernise and migrate to the latest and greatest SQL Server platform or somewhere in-between.
•	You pay for a customer support contract with Microsoft so you continue to get security updates.
•	Or you can migrate the work load to Azure and you will continue to get the security updates for FREE!
In this session we’ll discuss the options you have available to you and look at how you can approach an on premises upgrade or migrate to an IaaS VM so you continue to get security updates past July 2019.","Director, www.gethynellis.com",Gethyn Ellis,Beginner,False,http://www.sqlsaturday.com/850/Speakers/Details.aspx?name=gethyn-ellis&amp;spid=2754,"If like many of the SQL Server estates I come into contact with on my travels, you might still have SQL Server 2008 or SQL Server 2008 R2 instances running in your production environment? Is this you? Does it sound like anyone you know? Did you know SQL Server 2008 and SQL Server 2008 R2 go out of extended support in July 2019!",http://www.sqlsaturday.com/850/Sessions/Details.aspx?sid=89157,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],850
90070,Modern CPU Architecture and SQL Server Performance,"Modern CPU architectures are complex and misunderstood, especially as they relate to SQL Server instance configuration and database usage patterns. Default values in virtualization and the SQL Server instance can cause misalignments and improper balance in the way the SQL Server lines up with the CPUs and memory, which results in an immediate (and silent) performance penalty. Come learn as we discuss topics such as physical and virtual NUMA, hyperthreading, query parallelism, and instance settings, and show you how to validate your SQL Server architecture and improve the performance of your critical SQL Servers.","Founder &amp; Chief Architect, Heraflux Technologies",David Klee,Intermediate,False,https://www.sqlsaturday.com/863/Speakers/Details.aspx?name=david-klee&amp;spid=1105,"Modern CPU architectures are complex and misunderstood, especially as they relate to SQL Server instance configuration and database usage patterns. Default values in virtualization and the SQL Server instance can cause misalignments and improper balance in the way the SQL Server lines up with the CPUs and memory, which results in an immediate (and silent) performance penalty. Come learn as we discuss topics such as physical and virtual NUMA, hyperthreading, query parallelism, and instance settings, and show you how to validate your SQL Server architecture and improve the performance of your critical SQL Servers.",http://www.sqlsaturday.com/863/Sessions/Details.aspx?sid=90070,SCALE,,2,No,[Table],863
89530,SQL Server Internals and Architecture,"Let’s face it.  You can effectively do many IT jobs related to SQL Server without knowing the internals of how SQL Server works.  Many great developers, DBAs, and designers get their day-to-day work completed on time and with reasonable quality while never really knowing what’s happening behind the scenes.  But if you want to take your skills to the next level, it’s critical to know SQL Server’s internal processes and architecture.  This session will answer questions like:
-       What are the various areas of memory inside of SQL Server?
-       How are queries handled behind the scenes?
-       What does SQL Server do with procedural code, like functions, procedures, and triggers?
-       What happens during checkpoints?  Lazywrites?
-       How are IOs handled with regards to transaction logs and database?
-       What happens when transaction logs and databases grow or shrinks?","Principal Program Manager, SentryOne",Kevin Kline,Beginner,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=kevin-kline&amp;spid=136,"Let’s face it.  You can effectively do many IT jobs related to SQL Server without knowing the internals of how SQL Server works.  Many great developers, DBAs, and designers get their day-to-day work completed on time and with reasonable quality while never really knowing what’s happening behind the scenes.  But if you want to take your skills to the next level, it’s critical to know SQL Server’s internal processes and architecture.  This session will answer questions like:",http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=89530,DATABASE ADMINISTRATION,,1,No,[Table],847
87091,The Power of Data: The Complete Beginners Data Warehouse Kit,"For many of us data is scattered in many different systems.  We almost all have data that someone wants to compare or track but can't without a lot of manual manipulation.  So, how do you tie disparate systems together? With a Data Warehouse! In this presentation you will get the skills you need to start building your own. We will discuss the basics of what a Data Warehouse is, the tools needed to create, deploy and manage the Data Warehouse process, and the benefits of using the data you collect to manage operational processes and create data visualizations. After attending this session you will be able to return to your job and amaze people with your ability to show them the power of the data!","Database Architect, City of Albuquerque",Leslie Andrews,Beginner,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=leslie-andrews&amp;spid=2641,"For many of us data is scattered in many different systems.  We almost all have data that someone wants to compare or track but can't without a lot of manual manipulation.  So, how do you tie disparate systems together? With a Data Warehouse! In this presentation you will get the skills you need to start building your own. We will discuss the basics of what a Data Warehouse is, the tools needed to create, deploy and manage the Data Warehouse process, and the benefits of using the data you collect to manage operational processes and create data visualizations. After attending this session you will be able to return to your job and amaze people with your ability to show them the power of the data!",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=87091,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,1,No,[Table],830
87630,Choosing the Right Database for Microservices Solutions,"The past years have seen the explosive growth of large-scale distributed systems, based on microservices architecture. The result is a competitive database marketplace with a huge variety of platforms for us to choose from. But how do we go about making the right choices?
This talk is mostly focused on real life examples and best practices, related to microservices solution, based on Microsoft Azure","Senior Solution Architect, EPAM Systems",Mihail Mateev,Intermediate,False,http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=mihail-mateev&amp;spid=1421,"The past years have seen the explosive growth of large-scale distributed systems, based on microservices architecture. The result is a competitive database marketplace with a huge variety of platforms for us to choose from. But how do we go about making the right choices?",http://www.sqlsaturday.com/823/Sessions/Details.aspx?sid=87630,STRATEGY AND ARCHITECTURE,,2,No,[Table],823
88483,SQL Server Magic Show,"The most beautiful and fun way to get know the depths of SQL Server is through magic. You will see a series of SQL Server experiments that look like a trick or illusion. But they are not. It is just exploiting the deep knowledge of how SQL works. This will deepen your knowledge and increase ability to solve real-world challenges.
The tricks:
Select count(*) from table - returns wrong count (any # you like)
Deadlock - single statement, without transactions
Database - without files
Online index changes - on Standard edition
Reading plaintext data of TDE-encrypted database - without SQL access",,Vedran Kesegic,Intermediate,False,https://www.sqlsaturday.com/851/Speakers/Details.aspx?name=vedran-kesegic&amp;spid=3347,The most beautiful and fun way to get know the depths of SQL Server is through magic. You will see a series of SQL Server experiments that look like a trick or illusion. But they are not. It is just exploiting the deep knowledge of how SQL works. This will deepen your knowledge and increase ability to solve real-world challenges.,http://www.sqlsaturday.com/851/Sessions/Details.aspx?sid=88483,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],851
87480,Temporal Data Capture,"Come see how I solved that lack of CDC in SQL Azure Database by leveraging a new feature in SQL Azure database and SQL Server 2016: Temporal tables. In this in-depth 400-level session I will demonstrate the techniques that I created to simulate CDC in SQL Azure Database. We will examine the code that implements the solution, the code that automatically writes code for you, and a wizard that makes it simple to consume.","Database Architect, Microsoft",boB Taylor,Advanced,False,http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=bob-taylor&amp;spid=216,"Come see how I solved that lack of CDC in SQL Azure Database by leveraging a new feature in SQL Azure database and SQL Server 2016: Temporal tables. In this in-depth 400-level session I will demonstrate the techniques that I created to simulate CDC in SQL Azure Database. We will examine the code that implements the solution, the code that automatically writes code for you, and a wizard that makes it simple to consume.",http://www.sqlsaturday.com/839/Sessions/Details.aspx?sid=87480,APPLICATION DATABASE DEVELOPMENT,,3,No,[Table],839
89495,How To Talk To Your Storage Admin,A general discussion about storage and how it affects DBA's. We will discuss how to monitor for performance as well. We will also discuss what DBA's need to consider when talking to their storage administrators.,"Database Solutions Architect, Pure Storage, Pure Storage",Marsha Pierce,Intermediate,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=marsha-pierce&amp;spid=5606,A general discussion about storage and how it affects DBA's. We will discuss how to monitor for performance as well. We will also discuss what DBA's need to consider when talking to their storage administrators.,http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=89495,DATABASE ADMINISTRATION,,2,No,[Table],847
90881,GDPR - The Buck Stops Here,"The General Data Protection Regulations went into effect in the EU in 2014, giving the rest of the world till May 2018 to become compliant. Comprehending the intricate facets of this complex law of EU personal data, what it covers and the demands to change how many of us have managed our data is the center of this talk. Encryption and masking is only a very small part of the DBA and developer's role in being compliant and saving the business from huge fines that could make or break a company.","Technical Solution Professional - Power BI and AI, Microsoft",Kellyn Pot'Vin-Gorman,Beginner,False,http://www.sqlsaturday.com/820/Speakers/Details.aspx?name=kellyn-pot-vin-gorman&amp;spid=903,"The General Data Protection Regulations went into effect in the EU in 2014, giving the rest of the world till May 2018 to become compliant. Comprehending the intricate facets of this complex law of EU personal data, what it covers and the demands to change how many of us have managed our data is the center of this talk. Encryption and masking is only a very small part of the DBA and developer's role in being compliant and saving the business from huge fines that could make or break a company.",http://www.sqlsaturday.com/820/Sessions/Details.aspx?sid=90881,INFORMATION DELIVERY,,1,No,[Table],820
88561,Introduction to the R Programming Language for BI Professionals,"The modern BI professional is taking on the challenge of operationalizing data science. Most BI developers are very strong in TSQL but their exposer to advanced statistics and visualizations were limited by what is available in the TSQL language. The R programming language allows us to clean, visualize, and apply advanced statistical methods to data. 

In this session I will demonstrate how to use R Studio to generate and test R scripts; generate R visuals in PowerBI; call R code in machine learning workflows; and execute R code in SQL Server. Additionally, I will cover these R programming fundamentals: creating and assigning variables; performing simple calculations; understanding R data types; vectors; matrices; factors; lists; data frames; and ggplot2 graphics.","Sr. BI Architect, Revgen Partners",Jeff Renz,Beginner,False,https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=jeff-renz&amp;spid=415,"The modern BI professional is taking on the challenge of operationalizing data science. Most BI developers are very strong in TSQL but their exposer to advanced statistics and visualizations were limited by what is available in the TSQL language. The R programming language allows us to clean, visualize, and apply advanced statistical methods to data.",http://www.sqlsaturday.com/830/Sessions/Details.aspx?sid=88561,ANALYTICS AND VISUALIZATION,,1,No,[Table],830
