EventID,SessionID,Track,Title,Description,SpeakerRole,Speaker,Level,DownloadLinks,HasDownLoads,SpeakerUrl,Track.1,Abstract,speakers
823,90148,"Advanced Analysis Techniques","Make sense of real-time data using Elasticsearch","Elasticsearch is a data store built for addressing various data challenges using the foundations of speed, scale and relevance. It provides advanced querying, search and real-time analytics capabilities. Throughout this talk, Arthur Gimpel, Solutions Architect at Elastic, will introduce Elasticsearch and the Elastic Stack, demonstrate different use cases of using it as a main data store, or alongside with your current databases, using the polyglot persistence architectural approach.","Solutions Architect, Elastic","Arthur Gimpel"," Beginner","[List]","No","http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=arthur-gimpel&amp;spid=6963"," Advanced Analysis Techniques","Elasticsearch is a data store built for addressing various data challenges using the foundations of speed, scale and relevance. It provides advanced querying, search and real-time analytics capabilities. Throughout this talk, Arthur Gimpel, Solutions Architect at Elastic, will introduce Elasticsearch and the Elastic Stack, demonstrate different use cases of using it as a main data store, or alongside with your current databases, using the polyglot persistence architectural approach.","[Table]"
823,88012,"Analytics and Visualization","Data Visualization: How to truly tell a great story!","We have more information available to us today than ever before. So much so that we run the risk of not being able to tell concise stories. There's a lot more to creating that story than just getting the correct information. Come learn not just the do's and don'ts, but the whys…","Principal Consultant, SQLLocks, LLC","Jonathan Stewart"," Beginner","[List]","No","http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=jonathan-stewart&amp;spid=4833"," Analytics and Visualization","We have more information available to us today than ever before. So much so that we run the risk of not being able to tell concise stories. There's a lot more to creating that story than just getting the correct information. Come learn not just the do's and don'ts, but the whys…","[Table]"
823,88484,"Application  Database Development","Be a dynamic SQL dynamo!","This session will cover the basics of dynamic SQL; how, why and when you may wish to use it with demos of use cases and scenarios where it can really save the day (trying to perform a search with a variable number of optional search terms, anyone?). We will also cover the performance and security impacts touching on the effect on query plans, index usage and security (SQL injection!) along with some best practices.","MI Analyst/SQL Developer, Bird Contracting Ltd","Joanna Wolthuis"," Beginner","[List]","No","http://www.sqlsaturday.com/823/Speakers/Details.aspx?name=joanna-wolthuis&amp;spid=6337"," Application & Database Development","This session will cover the basics of dynamic SQL; how, why and when you may wish to use it with demos of use cases and scenarios where it can really save the day (trying to perform a search with a variable number of optional search terms, anyone?). We will also cover the performance and security impacts touching on the effect on query plans, index usage and security (SQL injection!) along with some best practices.","[Table]"
827,86743,"Professional Development","Building the HASSP: Putting SQL Server In Space","In today's world, technology is a pervasive part of our lives. We have ""smart"" appliances everywhere: from cars, thermostats, and even refrigerators contain built-in systems to collect, store, and transmit data. Small embedded devices can also be used for scientific purposes as well, offering new and exciting ways to collect data for studies or projects at home.

The High-Altitude SQL Server Project, or HASSP, is one such project.

The HASSP team has created a high-altitude balloon that uses sensors to collect various data points and store the results in an embedded version of SQL Server!

In this session, you'll hear about how this is possible: we'll discuss the hardware used, the custom device that we built, and the software used to make it all work together. Best of all, you'll see how to recreate (and hopefully improve!) the project on your own.","Sr. DBA, IGS","Drew Furgiuele"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=drew-furgiuele&amp;spid=4296"," Professional Development","In today's world, technology is a pervasive part of our lives. We have ""smart"" appliances everywhere: from cars, thermostats, and even refrigerators contain built-in systems to collect, store, and transmit data. Small embedded devices can also be used for scientific purposes as well, offering new and exciting ways to collect data for studies or projects at home.","[Table]"
827,87153,"Cloud Application Development  Deployment","Azure Data Studio - The Open-Source, Cross-Platform, Cloud Database Tool for SQL","Azure Data Studio (formerly SQL Operations Studio) is the modern, cross-platform database management tool for SQL Server, both on-premise and in the cloud.  A simple, clean approach to a UI creates an experience different from other SQL management tools today.  Fully integrated intellisense with customizable code-snippets, connection management, and dashboards, Azure Data Studio, provides the T-SQL editor experience most of us expect today.  Unlike other tools, Azure Data Studio is 100% open-source, easily extensible, and has full integration to modern source control solutions like GIT.
In this session, we introduce Azure Data Studio and interacting with SQL Server environments.  We will focus on productivity comparable to SSMS, shortcuts and time savers, as well as how to leverage source control.  Lastly, we will cover extending Azure Data Studio by setting up a development environment, and walking through the process of build and debugging a custom dashboard component, using Electron","Data Insights Consultant, Microsoft","Andrew Loree"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=andrew-loree&amp;spid=4911"," Cloud Application Development & Deployment","Azure Data Studio (formerly SQL Operations Studio) is the modern, cross-platform database management tool for SQL Server, both on-premise and in the cloud.  A simple, clean approach to a UI creates an experience different from other SQL management tools today.  Fully integrated intellisense with customizable code-snippets, connection management, and dashboards, Azure Data Studio, provides the T-SQL editor experience most of us expect today.  Unlike other tools, Azure Data Studio is 100% open-source, easily extensible, and has full integration to modern source control solutions like GIT.","[Table]"
827,87120,"Analytics and Visualization","Getting Started with Apache Spark","As companies work to gain insight from ever-increasing amounts of data, data platform practitioners need tools which can scale along with the data.  Early big data solutions in the Hadoop ecosystem assumed that data sizes overwhelmed available memory, emphasizing heavy disk usage to coordinate work between nodes.  As the cost of memory decreases and the amount of memory available per server increases, we see a shift in the makeup of big data systems, emphasizing heavy memory usage instead of disk.  Apache Spark, which focuses on memory-intensive operations, has taken advantage of this hardware shift to become the dominant solution for problems requiring distributed data.  In this talk, we will take an introductory look at Apache Spark.  We will review where it fits in the Hadoop ecosystem, cover how to get started and some of the basic functional programming concepts needed to understand Spark, and see examples of how we can use Spark to solve issues like calculating PageRank.","Predictive Analytics Manager, ChannelAdvisor","Kevin Feasel"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=kevin-feasel&amp;spid=2253"," Analytics and Visualization","As companies work to gain insight from ever-increasing amounts of data, data platform practitioners need tools which can scale along with the data.  Early big data solutions in the Hadoop ecosystem assumed that data sizes overwhelmed available memory, emphasizing heavy disk usage to coordinate work between nodes.  As the cost of memory decreases and the amount of memory available per server increases, we see a shift in the makeup of big data systems, emphasizing heavy memory usage instead of disk.  Apache Spark, which focuses on memory-intensive operations, has taken advantage of this hardware shift to become the dominant solution for problems requiring distributed data.  In this talk, we will take an introductory look at Apache Spark.  We will review where it fits in the Hadoop ecosystem, cover how to get started and some of the basic functional programming concepts needed to understand Spark, and see examples of how we can use Spark to solve issues like calculating PageRank.","[Table]"
827,86907,"Enterprise Database Administration  Deployment","How to perform a health check","Are you uncertain about the health and capacity of your SQL Server? Are you taking over a new server and need to get a better understanding of the health of the server? Are you uncertain if your servers are following industry best practices?

In this session we will start by discussing the importance of performing a Health Check. We will then show how to run the popular Blitz script by Brent Ozar. After that we will review the other key areas to check like the VM configuration, Windows Configuration, SQL Configuration, Security configuration, and Database configuration. Finally, we’ll show how to save the results for capacity and trending analysis

At the end of the session you will be able to: (1) Perform a Health Check on a server; (2) List the key areas for improvement; (3) Save the results for capacity and trending analysis.","Senior DBA, Perimeter DBA, LLC","Carl Roepe"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=carl-roepe&amp;spid=6382"," Enterprise Database Administration & Deployment","Are you uncertain about the health and capacity of your SQL Server? Are you taking over a new server and need to get a better understanding of the health of the server? Are you uncertain if your servers are following industry best practices?","[Table]"
827,86842,"Enterprise Database Administration  Deployment","Azure-d Availability: Scaling SQL Server to the Cloud","Has your manager come to you and said ""I expect the SQL Server machines to have zero downtime?"" Have you been told to make your environment ""Always On"" without any guidance (or budget) as to how to do that or what that means? This session will walk you through the high availability options in on-premises SQL Server, the high availability options in Azure SQL Database, and how those can be combined to enable you to achieve the ambitious goals of your management. Beyond the academic knowledge, we'll discuss real world case studies covering exactly how your on-premises environments and Azure services can work together to keep your phone quiet at night.","Data Platform Solution Architect, DMI","Matt Gordon"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=matt-gordon&amp;spid=4776"," Enterprise Database Administration & Deployment","Has your manager come to you and said ""I expect the SQL Server machines to have zero downtime?"" Have you been told to make your environment ""Always On"" without any guidance (or budget) as to how to do that or what that means? This session will walk you through the high availability options in on-premises SQL Server, the high availability options in Azure SQL Database, and how those can be combined to enable you to achieve the ambitious goals of your management. Beyond the academic knowledge, we'll discuss real world case studies covering exactly how your on-premises environments and Azure services can work together to keep your phone quiet at night.","[Table]"
827,89379,"Enterprise Database Administration  Deployment","DBA - What's Most Important","There are so many topics for a DBA to focus on that it can be overwhelming, especially for a new or accidental DBA.  Without knowing what's most important, you can find yourself spending lots of time trying to figure out what's important.  This session focuses on the five topics that matter most to a DBA, whether you're an aspiring DBA, a new DBA or a seasoned professional.","Senior DBA/Solutions Architect, RDA Group","Ed Wagner"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=ed-wagner&amp;spid=4714"," Enterprise Database Administration & Deployment","There are so many topics for a DBA to focus on that it can be overwhelming, especially for a new or accidental DBA.  Without knowing what's most important, you can find yourself spending lots of time trying to figure out what's important.  This session focuses on the five topics that matter most to a DBA, whether you're an aspiring DBA, a new DBA or a seasoned professional.","[Table]"
827,89824,"Advanced Analysis Techniques","Python in SQL Server 2017","SQL Server 2017 has finally arrived, bringing with it a host of exciting new features.  Of particular interest to BI practitioners and data scientists is the integration of the Python programming language into the SQL ecosystem.  This integration opens up a number of possibilities for in-database analytics and intelligent database applications, so let's get started!

In this introductory session we'll briefly introduce the Python language and then look at how to install and administer Machine Learning Services.  We'll start to demonstrate the power of Python by showing you how to create and run simple scripts from within T-SQL.  We'll then discuss some of the powerful open source packages that are available to aid your data analyses.  Finally, we'll go through some examples of how to use Python to integrate data analytical methods in real-world situations, and wow your customers with the power of analytics!","Owner and Principal Consultant, Hydrate Consulting LLC","Chris Hyde"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=chris-hyde&amp;spid=2009"," Advanced Analysis Techniques","SQL Server 2017 has finally arrived, bringing with it a host of exciting new features.  Of particular interest to BI practitioners and data scientists is the integration of the Python programming language into the SQL ecosystem.  This integration opens up a number of possibilities for in-database analytics and intelligent database applications, so let's get started!","[Table]"
827,89642,"Application  Database Development","Who's Pissing in Your Data Lake?","The new data terms of Data Lake, Data Reservoir, and Data Swamp have left me with more questions than answers. In this presentation, Karen discusses the types of data anomalies that organizations can run into when they use external data, the wrong datasets for the right reasons and the right datasets for the wrong reasons.  

These errors in design, oversights and old school, traditional practices can impact the success of your projects, even if you don't use any data lakes.

We'll look at end-to-end processes, data capture issues, impractical designs, balancing performance against data quality.  I'll be using examples from my own personal data to show you just how my data has been mistreated in IT systems.  Plus we'll talk about your data and your data stories.

We will build a list of good practices and tools to use to spare you from a flood of data issues in your organization.","Sr. Project Manager &amp;amp; Architect, InfoAdvisors","Karen Lopez"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=karen-lopez&amp;spid=15"," Application & Database Development","The new data terms of Data Lake, Data Reservoir, and Data Swamp have left me with more questions than answers. In this presentation, Karen discusses the types of data anomalies that organizations can run into when they use external data, the wrong datasets for the right reasons and the right datasets for the wrong reasons.","[Table]"
827,89461,"Analytics and Visualization","Applying Visual Design Best Practices in Power BI","This session will focus on the how to of visual design in Power BI and equip you to take your report designs to the next level! We will create and implement custom report themes, demo how to design reports for different audiences in your organization and explore how to use Power BI's out of the box formatting options to help you deliver consistent and effective reports.","Business Intelligence and Analytics Consultant, Think Data Insights","Michael Hewitt"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=michael-hewitt&amp;spid=6843"," Analytics and Visualization","This session will focus on the how to of visual design in Power BI and equip you to take your report designs to the next level! We will create and implement custom report themes, demo how to design reports for different audiences in your organization and explore how to use Power BI's out of the box formatting options to help you deliver consistent and effective reports.","[Table]"
827,89986,"Enterprise Database Administration  Deployment","Your SQL Servers are misconfigured","Your SQL Servers are misconfigured!

And it is probably not your fault. 

90% of the SQL Servers I have seen in my 18 year career are just wrong.   Not “crash” or “won’t start” wrong.  More like “why is the website so slow” wrong.

We are going to roll through a clean install and look at some things that can be made right during the install. And then we will look at some configurations that can only be done after the install.

Things like:

Instant File Initialization
Backup Compression
MAXDOP
TempDB configuration
Cost Threshold for Parallelism
And more if we have time!

Fair warning…I’m going to overuse the phrase “It Depends”

Dallas DBAs is dedicated to helping you find these issues, test them, remediate them and get the most stability, reliability and performance out of your SQL Server.","Sr. SQL Server DBA, Main Street DBAs","Kevin Hill"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=kevin-hill&amp;spid=5549"," Enterprise Database Administration & Deployment","Your SQL Servers are misconfigured!","[Table]"
827,87780,"Professional Development","Achievement Unlocked: How to Get Promoted","Have you ever felt like an extra in Office Space? You've got the skills. You've got the big brain. You feel like you have a higher calling, but those other guys get picked instead. What's the deal?

In this session, you'll learn how to promote yourself, how to speak confidently, how to build your personal brand, how to demonstrate value, and how to interview.","Data Commando","Dave Mattingly"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=dave-mattingly&amp;spid=2083"," Professional Development","Have you ever felt like an extra in Office Space? You've got the skills. You've got the big brain. You feel like you have a higher calling, but those other guys get picked instead. What's the deal?","[Table]"
827,91525,"Advanced Analysis Techniques","Snowflake - The Data Warehouse Built For The Cloud","Snowflake is the only data warehouse built for the cloud, enabling the data-driven enterprise with instant elasticity, secure data sharing and per-second pricing across multiple clouds. Snowflake combines the power of data warehousing, the flexibility of big data platforms and the elasticity of the cloud at a fraction of the cost of traditional solutions. Snowflake: Your data, no limits. Find out more at snowflake.com.


Come by the Snowflake booth to learn more.","Sales Director, Snowflake","Ryan Morris"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=ryan-morris&amp;spid=7058"," Advanced Analysis Techniques","Snowflake is the only data warehouse built for the cloud, enabling the data-driven enterprise with instant elasticity, secure data sharing and per-second pricing across multiple clouds. Snowflake combines the power of data warehousing, the flexibility of big data platforms and the elasticity of the cloud at a fraction of the cost of traditional solutions. Snowflake: Your data, no limits. Find out more at snowflake.com.","[Table]"
827,91562,"Advanced Analysis Techniques","AI Cognitive Services: Vision 101","Are you curious about Visual Recognition and Object Detection in Azure?  Are you wondering what the difference is between the Computer Vision API and the Custom Vision API?  Do you want a quick introduction to get you up to speed on both, so that you can quickly build and deploy a Cognitive Services model?

Join us for an introduction to the Cognitive Services Computer Vision and Custom Vision APIs on Azure.

In this session, we will look at the basics of Cognitive Services Vision.  First learn how to create your Cognitive Services model.  Then you can see how to train and improve accuracy.  Finally, we will step through python code in Azure Notebooks to call the APIs.","Senior Consultant, Avanade","Alicia Moniz"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=alicia-moniz&amp;spid=7032"," Advanced Analysis Techniques","Are you curious about Visual Recognition and Object Detection in Azure?  Are you wondering what the difference is between the Computer Vision API and the Custom Vision API?  Do you want a quick introduction to get you up to speed on both, so that you can quickly build and deploy a Cognitive Services model?","[Table]"
827,89368,"Analytics and Visualization","Data Visualization: How to truly tell a great story!","We have more information available to us today than ever before. So much so that we run the risk of not being able to tell concise stories. There's a lot more to creating that story than just getting the correct information. Come learn not just the do's and don'ts, but the whys…","Principal Consultant, SQLLocks, LLC","Jonathan Stewart"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=jonathan-stewart&amp;spid=4833"," Analytics and Visualization","We have more information available to us today than ever before. So much so that we run the risk of not being able to tell concise stories. There's a lot more to creating that story than just getting the correct information. Come learn not just the do's and don'ts, but the whys…","[Table]"
827,89671,"Advanced Analysis Techniques","Getting Started with Azure Databricks","Azure Databricks is gaining a large amount of momentum as it helps many organizations tackle large big data, advanced analytics, and streaming workloads. In this session, you will be introduced to the Azure Databricks platform, how it can fit into your architecture, and how you can get started using the platform today.","Practice Manager, Insight","Todd Walker"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=todd-walker&amp;spid=6942"," Advanced Analysis Techniques","Azure Databricks is gaining a large amount of momentum as it helps many organizations tackle large big data, advanced analytics, and streaming workloads. In this session, you will be introduced to the Azure Databricks platform, how it can fit into your architecture, and how you can get started using the platform today.","[Table]"
827,86820,"Enterprise Database Administration  Deployment","Statistics - Why are they there and what do I do with them","In this session you will learn the basics of statistics and what they are used for.  You will learn how to gather information about the statistics and how to use the information to improve performance.  It is important the statistics are maintained to work properly so we will also discuss what on going maintenance should be done on statistics.","","Dave Bland"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=dave-bland&amp;spid=2087"," Enterprise Database Administration & Deployment","In this session you will learn the basics of statistics and what they are used for.  You will learn how to gather information about the statistics and how to use the information to improve performance.  It is important the statistics are maintained to work properly so we will also discuss what on going maintenance should be done on statistics.","[Table]"
827,88003,"Enterprise Database Administration  Deployment","Are you following SQL Server Development Best Practices?","Coding is always a fun but challenging job. Developers do not only have to execute the right output based on the business requirement but also need to maintain right coding standards by using the optimum use of variable sizes and keeping in view the other best practices. The session will cover the key best practices which developers can follow and get benefited.
Many of us already may have been using these steps already but for those who are new to the development process or want to brush up, the session is for you.","Database Architect, AON","Sourav Mukherjee"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=sourav-mukherjee&amp;spid=6181"," Enterprise Database Administration & Deployment","Coding is always a fun but challenging job. Developers do not only have to execute the right output based on the business requirement but also need to maintain right coding standards by using the optimum use of variable sizes and keeping in view the other best practices. The session will cover the key best practices which developers can follow and get benefited.","[Table]"
827,89448,"Application  Database Development","The Curious Case of the Foreign Key","Foreign keys are basic constraints used widely in database design. This session will show how they can improve performance when used correctly. There are, however, some options that developers need to use with care because they can degrade performance significantly... and sneakily!","DBA Services Team Lead, Trimble","Lisa Bohm"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=lisa-bohm&amp;spid=6811"," Application & Database Development","Foreign keys are basic constraints used widely in database design. This session will show how they can improve performance when used correctly. There are, however, some options that developers need to use with care because they can degrade performance significantly... and sneakily!","[Table]"
827,87226,"Cloud Application Development  Deployment","Hello My Friends, Welcome to CosmosDB","Microsoft says Azure Cosmos DB is a globally distributed, multi-model database.  Your reaction might be something like, “what the heck is it”, “why would I use it”, or “how do I use it”.  The fundamental purpose of this session is to answer those very questions.  After briefly discussing what CosmosDB is, we’ll take some time to discuss why you might use CosmosDB instead of SQL Server or another platform, and finally touch on some basics to get you started with CosmosDB.  Upon completion of this session you will be better equipped to discuss the value of CosmosDB to your organization.","Database Administrator, Thirty-One Gifts","Peter Shore"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=peter-shore&amp;spid=4494"," Cloud Application Development & Deployment","Microsoft says Azure Cosmos DB is a globally distributed, multi-model database.  Your reaction might be something like, “what the heck is it”, “why would I use it”, or “how do I use it”.  The fundamental purpose of this session is to answer those very questions.  After briefly discussing what CosmosDB is, we’ll take some time to discuss why you might use CosmosDB instead of SQL Server or another platform, and finally touch on some basics to get you started with CosmosDB.  Upon completion of this session you will be better equipped to discuss the value of CosmosDB to your organization.","[Table]"
827,89634,"Strategy and Architecture","Stretch DB – Moving your SQL Server Database to the Cloud One Record at a Time","Ok… so maybe it is 9,999 records at a time. New with SQL Server 2016, this technology allows a hybrid way to separate their cold and hot data with minimal code changes. 

Clark will share his real world experience with trying to implement Stretch DB as well as a demonstration of the setup using both the wizard and T-SQL scripts.","Database Specialist, Self","Clark Hahn"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=clark-hahn&amp;spid=6933"," Strategy and Architecture","Ok… so maybe it is 9,999 records at a time. New with SQL Server 2016, this technology allows a hybrid way to separate their cold and hot data with minimal code changes.","[Table]"
827,86718,"Application  Database Development","A Beginners Guide to Transactions","This session is for the absolute beginner to learn the basics of Transactions and will answer questions such as, What is a Transaction? What are the ACID properties of a Transaction? How does the Transaction Log work to provide consistency to a database? What is a checkpoint? Are dirty pages bad or good? What is a lock? The session is led by an expert Microsoft Certified Trainer (MCT) and former Microsoft MVP who regularly teaches SQL Server certification courses.","Senior Technical Instructor, New Horizons","John Deardurff"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=john-deardurff&amp;spid=1678"," Application & Database Development","This session is for the absolute beginner to learn the basics of Transactions and will answer questions such as, What is a Transaction? What are the ACID properties of a Transaction? How does the Transaction Log work to provide consistency to a database? What is a checkpoint? Are dirty pages bad or good? What is a lock? The session is led by an expert Microsoft Certified Trainer (MCT) and former Microsoft MVP who regularly teaches SQL Server certification courses.","[Table]"
827,89709,"Enterprise Database Administration  Deployment","Understanding and making good decisions on SQL licensing","SQL licensing is not the most exciting part of the job for a lot of people, but it is one of the most expensive.  The decisions that are made regarding this can have a significant cost benefit or consequence to your organization. In this session, we will dive through each of the ways you can license, review common misconceptions and discuss optimization opportunities you can start using immediately.","Managing Database Engineer, Lifepoint Health","Dustin Dorsey"," Beginner","[List]","No","http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=dustin-dorsey&amp;spid=6841"," Enterprise Database Administration & Deployment","SQL licensing is not the most exciting part of the job for a lot of people, but it is one of the most expensive.  The decisions that are made regarding this can have a significant cost benefit or consequence to your organization. In this session, we will dive through each of the ways you can license, review common misconceptions and discuss optimization opportunities you can start using immediately.","[Table]"
830,86690,"BI Information Delivery","Power BI Premium: Is it for your Company (and Worth it)?","Power BI Premium is the top level of Power BI that your company can pay to get dedicated capacity for your Power BI reports and models. But at a starting price of $5000/month is it something your company needs and is it worth that price? In this session we will go over all of the current features offered with Power BI Premium and the features that we know are coming in the future so that you can help make that decision for your company. With multiple demos in this session you can see these features for yourself to help determine the worth. Come to this session if your company has been thinking about Power BI Premium but you have been unable to determine if it is right for your company or not. At the end of this session you will be armed with all of the knowledge you will need to make the right decision.","Principal Business Intelligence Developer, Brown and Caldwell","Steve Wake"," Beginner","[List]","No","https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=steve-wake&amp;spid=773"," BI Information Delivery","Power BI Premium is the top level of Power BI that your company can pay to get dedicated capacity for your Power BI reports and models. But at a starting price of $5000/month is it something your company needs and is it worth that price? In this session we will go over all of the current features offered with Power BI Premium and the features that we know are coming in the future so that you can help make that decision for your company. With multiple demos in this session you can see these features for yourself to help determine the worth. Come to this session if your company has been thinking about Power BI Premium but you have been unable to determine if it is right for your company or not. At the end of this session you will be armed with all of the knowledge you will need to make the right decision.","[Table]"
830,87000,"BI Platform Architecture, Development  Administration","The next generation of Business Intelligence is done with DevOps","The next generation of Business Intelligence practices is about improving effectiveness and accuracy. The simplest, most efficient way to do that is through DevOps.  DevOps for BI is no longer just getting your schemas into version control.  DevOps can bring the entire agile lifecycle to the BI world.  Agile development and continuous integration will improve the customer experience.  Advancements gained from using DevOps in BI are improved accuracy, consistency, and faster delivery.  DevOps for BI is a methodology of development, testing, QA, and Implementation that will increase the success of your projects and enhancements. This session explains with real-world examples the issues and solutions we have seen that will convince you to adopt this methodology.  We will walk through the steps to expand on what you do now and the efficiencies you will gain by starting or expanding your use of DevOps in your BI environment.","Managing Partner, Clearsight LATAM","César Oviedo"," Beginner","[List]","No","https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=cesar-oviedo&amp;spid=1377"," BI Platform Architecture, Development & Administration","The next generation of Business Intelligence practices is about improving effectiveness and accuracy. The simplest, most efficient way to do that is through DevOps.  DevOps for BI is no longer just getting your schemas into version control.  DevOps can bring the entire agile lifecycle to the BI world.  Agile development and continuous integration will improve the customer experience.  Advancements gained from using DevOps in BI are improved accuracy, consistency, and faster delivery.  DevOps for BI is a methodology of development, testing, QA, and Implementation that will increase the success of your projects and enhancements. This session explains with real-world examples the issues and solutions we have seen that will convince you to adopt this methodology.  We will walk through the steps to expand on what you do now and the efficiencies you will gain by starting or expanding your use of DevOps in your BI environment.","[Table]"
830,87036,"Enterprise Database Administration  Deployment","Keeping up with SSMS","Starting with SQL Server 2016, SSMS became a stand-alone product.  Updates are sent out a lot more frequently than in the past and it can sometimes be difficult to keep up with all of the changes and new features.  There were 7 new version releases in 2017 and 8 new version releases in 2018.  With all of the new releases, are you using SQL Server Management Studio to its fullest?  We will discuss some of the features available in the SSMS v17 and v18.

On top of the new versions, there is a lot of cool stuff available in SSMS that you may not be aware is there.  We will discuss and demonstrate some features offered in SSMS that will help make Developers and Database Administrators more productive (and everyone wants to be more productive).  Whether a DBA or a Developer, you will take away knowledge about the new SSMS versions along with some useful SSMS tips/tricks to use in SSMS that you can apply in your day to day activities.","Database Administrator, Denver Health","Michelle Haarhues"," Beginner","[List]","No","https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=michelle-haarhues&amp;spid=5034"," Enterprise Database Administration & Deployment","Starting with SQL Server 2016, SSMS became a stand-alone product.  Updates are sent out a lot more frequently than in the past and it can sometimes be difficult to keep up with all of the changes and new features.  There were 7 new version releases in 2017 and 8 new version releases in 2018.  With all of the new releases, are you using SQL Server Management Studio to its fullest?  We will discuss some of the features available in the SSMS v17 and v18.","[Table]"
830,87091,"BI Platform Architecture, Development  Administration","The Power of Data: The Complete Beginners Data Warehouse Kit","For many of us data is scattered in many different systems.  We almost all have data that someone wants to compare or track but can't without a lot of manual manipulation.  So, how do you tie disparate systems together? With a Data Warehouse! In this presentation you will get the skills you need to start building your own. We will discuss the basics of what a Data Warehouse is, the tools needed to create, deploy and manage the Data Warehouse process, and the benefits of using the data you collect to manage operational processes and create data visualizations. After attending this session you will be able to return to your job and amaze people with your ability to show them the power of the data!","Database Architect, City of Albuquerque","Leslie Andrews"," Beginner","[List]","No","https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=leslie-andrews&amp;spid=2641"," BI Platform Architecture, Development & Administration","For many of us data is scattered in many different systems.  We almost all have data that someone wants to compare or track but can't without a lot of manual manipulation.  So, how do you tie disparate systems together? With a Data Warehouse! In this presentation you will get the skills you need to start building your own. We will discuss the basics of what a Data Warehouse is, the tools needed to create, deploy and manage the Data Warehouse process, and the benefits of using the data you collect to manage operational processes and create data visualizations. After attending this session you will be able to return to your job and amaze people with your ability to show them the power of the data!","[Table]"
830,87775,"Professional Development","Effective Communication and Self Promotion for the IT Introvert (YOU!)","Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.","DBA, Sutter Health","Mitchell Bottel"," Beginner","[List]","No","https://www.sqlsaturday.com/830/Speakers/Details.aspx?name=mitchell-bottel&amp;spid=6820"," Professional Development","Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.","[Table]"
