Source.Name,date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,N,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,susceptible,infected,removed,I_time
"Country_France.csv",2020-06-01 00:00:00.000,"France",191382,68558,28837,93987,93,65273000,40496.4,11.26,5.9,1439.90623994607,65081618,93987,97395,36.9297392707639
"Country_USA.csv",2020-03-07 00:00:00.000,"US",403,7,17,379,1,331000000,65297.5,16.89,2.9,1.14501510574018,330999597,379,24,379
"Country_USA.csv",2020-03-08 00:00:00.000,"US",519,7,21,491,2,331000000,65297.5,16.89,2.9,1.4833836858006,330999481,491,28,499.30674977681
"Country_USA.csv",2020-03-09 00:00:00.000,"US",594,7,22,565,3,331000000,65297.5,16.89,2.9,1.70694864048338,330999406,565,29,657.802294536428
"Country_USA.csv",2020-03-10 00:00:00.000,"US",782,8,28,746,4,331000000,65297.5,16.89,2.9,2.25377643504532,330999218,746,36,866.608745885572
"Country_USA.csv",2020-03-11 00:00:00.000,"US",1147,8,33,1106,5,331000000,65297.5,16.89,2.9,3.34138972809668,330998853,1106,41,1141.69530591222
"Country_USA.csv",2020-03-12 00:00:00.000,"US",1586,12,43,1531,6,331000000,65297.5,16.89,2.9,4.62537764350453,330998414,1531,55,1504.10009878755
"Country_USA.csv",2020-03-13 00:00:00.000,"US",2219,12,51,2156,7,331000000,65297.5,16.89,2.9,6.51359516616314,330997781,2156,63,1981.53840659043
"Country_USA.csv",2020-03-14 00:00:00.000,"US",2978,12,58,2908,8,331000000,65297.5,16.89,2.9,8.78549848942598,330997022,2908,70,2610.52092466061
"Country_USA.csv",2020-03-15 00:00:00.000,"US",3212,12,70,3130,9,331000000,65297.5,16.89,2.9,9.45619335347432,330996788,3130,82,3439.14535225735
"Country_USA.csv",2020-03-16 00:00:00.000,"US",4679,17,97,4565,10,331000000,65297.5,16.89,2.9,13.7915407854985,330995321,4565,114,4530.7698820684
"Country_USA.csv",2020-03-17 00:00:00.000,"US",6512,17,134,6361,11,331000000,65297.5,16.89,2.9,19.2175226586103,330993488,6361,151,5968.85534764757
"Country_USA.csv",2020-03-18 00:00:00.000,"US",9169,105,194,8870,12,331000000,65297.5,16.89,2.9,26.797583081571,330990831,8870,299,7863.33749442057
"Country_USA.csv",2020-03-19 00:00:00.000,"US",13663,121,266,13276,13,331000000,65297.5,16.89,2.9,40.1087613293051,330986337,13276,387,10359.0170005437
"Country_USA.csv",2020-03-20 00:00:00.000,"US",20030,147,372,19511,14,331000000,65297.5,16.89,2.9,58.9456193353474,330979970,19511,519,13646.6039041898
"Country_USA.csv",2020-03-21 00:00:00.000,"US",26025,176,475,25374,15,331000000,65297.5,16.89,2.9,76.6586102719033,330973975,25374,651,17977.2523330363
"Country_USA.csv",2020-03-22 00:00:00.000,"US",34898,178,596,34124,16,331000000,65297.5,16.89,2.9,103.093655589124,330965102,34124,774,23681.6740723089
"Country_USA.csv",2020-03-23 00:00:00.000,"US",46136,178,788,45170,17,331000000,65297.5,16.89,2.9,136.465256797583,330953864,45170,966,31195.2701959358
"Country_USA.csv",2020-03-24 00:00:00.000,"US",56755,348,1031,55376,18,331000000,65297.5,16.89,2.9,167.299093655589,330943245,55376,1379,41091.1532730763
"Country_USA.csv",2020-03-25 00:00:00.000,"US",68837,361,1364,67112,19,331000000,65297.5,16.89,2.9,202.755287009063,330931163,67112,1725,54123.4984010852
"Country_USA.csv",2020-03-26 00:00:00.000,"US",86693,681,1783,84229,20,331000000,65297.5,16.89,2.9,254.468277945619,330913307,84229,2464,71284.3731901143
"Country_USA.csv",2020-03-27 00:00:00.000,"US",105383,869,2305,102209,21,331000000,65297.5,16.89,2.9,308.788519637462,330894617,102209,3174,93878.1483390919
"Country_USA.csv",2020-03-28 00:00:00.000,"US",125013,1072,2947,120994,22,331000000,65297.5,16.89,2.9,365.540785498489,330874987,120994,4019,123618.733127381
"Country_USA.csv",2020-03-29 00:00:00.000,"US",143912,2665,3571,137676,23,331000000,65297.5,16.89,2.9,415.939577039275,330856088,137676,6236,162756.269981393
"Country_USA.csv",2020-03-30 00:00:00.000,"US",165987,5644,4284,156059,24,331000000,65297.5,16.89,2.9,471.477341389728,330834013,156059,9928,214241.618279995
"Country_USA.csv",2020-03-31 00:00:00.000,"US",192301,7024,5369,179908,25,331000000,65297.5,16.89,2.9,543.528700906344,330807699,179908,12393,281938.911860052
"Country_USA.csv",2020-04-01 00:00:00.000,"US",224560,8474,6652,209434,26,331000000,65297.5,16.89,2.9,632.731117824773,330775440,209434,15126,370898.47803218
"Country_USA.csv",2020-04-02 00:00:00.000,"US",256792,9001,8164,239627,27,331000000,65297.5,16.89,2.9,723.948640483384,330743208,239627,17165,487704.074835594
"Country_USA.csv",2020-04-03 00:00:00.000,"US",289087,9707,9595,269785,28,331000000,65297.5,16.89,2.9,815.060422960725,330710913,269785,19302,640909.423552609
"Country_USA.csv",2020-04-04 00:00:00.000,"US",321477,14652,11158,295667,29,331000000,65297.5,16.89,2.9,893.253776435045,330678523,295667,25810,841577.776510214
"Country_USA.csv",2020-04-05 00:00:00.000,"US",351354,17448,12773,321133,30,331000000,65297.5,16.89,2.9,970.190332326284,330648646,321133,30221,1103932.45123791
"Country_USA.csv",2020-04-06 00:00:00.000,"US",382747,19581,14544,348622,31,331000000,65297.5,16.89,2.9,1053.23867069486,330617253,348622,34125,1446114.21365519
"Country_USA.csv",2020-04-07 00:00:00.000,"US",413516,21763,17119,374634,32,331000000,65297.5,16.89,2.9,1131.8247734139,330586484,374634,38882,1891011.83134383
"Country_USA.csv",2020-04-08 00:00:00.000,"US",444731,23559,19279,401893,33,331000000,65297.5,16.89,2.9,1214.17824773414,330555269,401893,42838,2467086.58723616
"Country_USA.csv",2020-04-09 00:00:00.000,"US",480667,25410,21482,433775,34,331000000,65297.5,16.89,2.9,1310.49848942598,330519333,433775,46892,3209029.61881306
"Country_USA.csv",2020-04-10 00:00:00.000,"US",515081,28790,23676,462615,35,331000000,65297.5,16.89,2.9,1397.62839879154,330484919,462615,52466,4157964.37087449
"Country_USA.csv",2020-04-11 00:00:00.000,"US",544183,31270,25803,487110,36,331000000,65297.5,16.89,2.9,1471.63141993958,330455817,487110,57073,5360733.90810029
"Country_USA.csv",2020-04-12 00:00:00.000,"US",571440,32988,27677,510775,37,331000000,65297.5,16.89,2.9,1543.12688821752,330428560,510775,60665,6867603.09156553
"Country_USA.csv",2020-04-13 00:00:00.000,"US",598380,43482,29686,525212,38,331000000,65297.5,16.89,2.9,1586.74320241692,330401620,525212,73168,8727503.5457258
"Country_USA.csv",2020-04-14 00:00:00.000,"US",627205,47763,32120,547322,39,331000000,65297.5,16.89,2.9,1653.54078549849,330372795,547322,79883,10979970.6987701
"Country_USA.csv",2020-04-15 00:00:00.000,"US",652611,52096,34732,565783,40,331000000,65297.5,16.89,2.9,1709.31419939577,330347389,565783,86828,13643232.8679943
"Country_USA.csv",2020-04-16 00:00:00.000,"US",682626,54703,36875,591048,41,331000000,65297.5,16.89,2.9,1785.64350453172,330317374,591048,91578,16699071.1239789
"Country_USA.csv",2020-04-17 00:00:00.000,"US",715656,58545,38985,618126,42,331000000,65297.5,16.89,2.9,1867.4501510574,330284344,618126,97530,20076989.1063911
"Country_USA.csv",2020-04-18 00:00:00.000,"US",743588,64840,40958,637790,43,331000000,65297.5,16.89,2.9,1926.8580060423,330256412,637790,105798,23642731.8217469
"Country_USA.csv",2020-04-19 00:00:00.000,"US",769684,70337,42929,656418,44,331000000,65297.5,16.89,2.9,1983.13595166163,330230316,656418,113266,27197904.6168551
"Country_USA.csv",2020-04-20 00:00:00.000,"US",799512,72329,45158,682025,45,331000000,65297.5,16.89,2.9,2060.49848942598,330200488,682025,117487,30496514.6031544
"Country_USA.csv",2020-04-21 00:00:00.000,"US",825429,75204,47672,702553,46,331000000,65297.5,16.89,2.9,2122.5166163142,330174571,702553,122876,33279182.1276405
"Country_USA.csv",2020-04-22 00:00:00.000,"US",854288,77366,50132,726790,47,331000000,65297.5,16.89,2.9,2195.74018126888,330145712,726790,127498,35318015.551136
"Country_USA.csv",2020-04-23 00:00:00.000,"US",887858,80203,52588,755067,48,331000000,65297.5,16.89,2.9,2281.16918429003,330112142,755067,132791,36458650.6636405
"Country_USA.csv",2020-04-24 00:00:00.000,"US",920185,99079,54776,766330,49,331000000,65297.5,16.89,2.9,2315.19637462236,330079815,766330,153855,36645744.9170985
"Country_USA.csv",2020-04-25 00:00:00.000,"US",950581,100372,56487,793722,50,331000000,65297.5,16.89,2.9,2397.95166163142,330049419,793722,156859,35924648.5825303
"Country_USA.csv",2020-04-26 00:00:00.000,"US",977082,106988,57886,812208,51,331000000,65297.5,16.89,2.9,2453.80060422961,330022918,812208,164874,34421858.0377985
"Country_USA.csv",2020-04-27 00:00:00.000,"US",1000785,111424,59394,829967,52,331000000,65297.5,16.89,2.9,2507.45317220544,329999215,829967,170818,32313395.3838968
"Country_USA.csv",2020-04-28 00:00:00.000,"US",1025362,115936,61618,847808,53,331000000,65297.5,16.89,2.9,2561.35347432024,329974638,847808,177554,29791893.1112982
"Country_USA.csv",2020-04-29 00:00:00.000,"US",1051800,120720,64036,867044,54,331000000,65297.5,16.89,2.9,2619.46827794562,329948200,867044,184756,27040108.646266
"Country_USA.csv",2020-04-30 00:00:00.000,"US",1081020,153947,66231,860842,55,331000000,65297.5,16.89,2.9,2600.73111782477,329918980,860842,220178,24214131.7041376
"Country_USA.csv",2020-05-01 00:00:00.000,"US",1115946,164015,68140,883791,56,331000000,65297.5,16.89,2.9,2670.06344410876,329884054,883791,232155,21435888.0543899
"Country_USA.csv",2020-05-02 00:00:00.000,"US",1143296,175382,69871,898043,57,331000000,65297.5,16.89,2.9,2713.12084592145,329856704,898043,245253,18792616.4464076
"Country_USA.csv",2020-05-03 00:00:00.000,"US",1167593,180152,71061,916380,58,331000000,65297.5,16.89,2.9,2768.51963746224,329832407,916380,251213,16340580.6884882
"Country_USA.csv",2020-05-04 00:00:00.000,"US",1191678,187180,72440,932058,59,331000000,65297.5,16.89,2.9,2815.88519637462,329808322,932058,259620,14110747.1525118
"Country_USA.csv",2020-05-05 00:00:00.000,"US",1216209,189791,74682,951736,60,331000000,65297.5,16.89,2.9,2875.33534743202,329783791,951736,264473,12114859.4366942
"Country_USA.csv",2020-05-06 00:00:00.000,"US",1240769,189910,76996,973863,61,331000000,65297.5,16.89,2.9,2942.18429003021,329759231,973863,266906,10350987.1764808
"Country_USA.csv",2020-05-07 00:00:00.000,"US",1268180,195036,78925,994219,62,331000000,65297.5,16.89,2.9,3003.68277945619,329731820,994219,273961,8808157.73119118
"Country_USA.csv",2020-05-08 00:00:00.000,"US",1295019,198993,80688,1015338,63,331000000,65297.5,16.89,2.9,3067.48640483384,329704981,1015338,279681,7469953.38640715
"Country_USA.csv",2020-05-09 00:00:00.000,"US",1320155,212534,82156,1025465,64,331000000,65297.5,16.89,2.9,3098.08157099698,329679845,1025465,294690,6317175.58212858
"Country_USA.csv",2020-05-10 00:00:00.000,"US",1339022,216169,83134,1039719,65,331000000,65297.5,16.89,2.9,3141.14501510574,329660978,1039719,299303,5329707.30953472
"Country_USA.csv",2020-05-11 00:00:00.000,"US",1358293,232733,84176,1041384,66,331000000,65297.5,16.89,2.9,3146.1752265861,329641707,1041384,316909,4487752.4869386
"Country_USA.csv",2020-05-12 00:00:00.000,"US",1381241,230287,85774,1065180,67,331000000,65297.5,16.89,2.9,3218.0664652568,329618759,1065180,316061,3772605.03472148
"Country_USA.csv",2020-05-13 00:00:00.000,"US",1401649,243430,87501,1070718,68,331000000,65297.5,16.89,2.9,3234.79758308157,329598351,1070718,330931,3167078.82662927
"Country_USA.csv",2020-05-14 00:00:00.000,"US",1428467,246414,89297,1092756,69,331000000,65297.5,16.89,2.9,3301.37764350453,329571533,1092756,335711,2655709.33318109
"Country_USA.csv",2020-05-15 00:00:00.000,"US",1453214,250747,90965,1111502,70,331000000,65297.5,16.89,2.9,3358.01208459215,329546786,1111502,341712,2224788.59963047
"Country_USA.csv",2020-05-16 00:00:00.000,"US",1477373,268376,92163,1116834,71,331000000,65297.5,16.89,2.9,3374.12084592145,329522627,1116834,360539,1862310.71553035
"Country_USA.csv",2020-05-17 00:00:00.000,"US",1495736,272265,92984,1130487,72,331000000,65297.5,16.89,2.9,3415.36858006042,329504264,1130487,365249,1557858.67078241
"Country_USA.csv",2020-05-18 00:00:00.000,"US",1518126,283178,94211,1140737,73,331000000,65297.5,16.89,2.9,3446.33534743202,329481874,1140737,377389,1302459.47272487
"Country_USA.csv",2020-05-19 00:00:00.000,"US",1539133,289392,95667,1154074,74,331000000,65297.5,16.89,2.9,3486.62839879154,329460867,1154074,385059,1088430.06722151
"Country_USA.csv",2020-05-20 00:00:00.000,"US",1561830,294312,97168,1170350,75,331000000,65297.5,16.89,2.9,3535.80060422961,329438170,1170350,391480,909222.565709246
"Country_USA.csv",2020-05-21 00:00:00.000,"US",1587596,298418,98353,1190825,76,331000000,65297.5,16.89,2.9,3597.6586102719,329412404,1190825,396771,759278.217085501
"Country_USA.csv",2020-05-22 00:00:00.000,"US",1611253,350135,99570,1161548,77,331000000,65297.5,16.89,2.9,3509.2084592145,329388747,1161548,449705,633892.849098946
"Country_USA.csv",2020-05-23 00:00:00.000,"US",1632364,361239,100659,1170466,78,331000000,65297.5,16.89,2.9,3536.15105740181,329367636,1170466,461898,529095.634136498
"Country_USA.csv",2020-05-24 00:00:00.000,"US",1652431,366736,101298,1184397,79,331000000,65297.5,16.89,2.9,3578.23867069486,329347569,1184397,468034,441541.966098275
"Country_USA.csv",2020-05-25 00:00:00.000,"US",1671104,379157,101890,1190057,80,331000000,65297.5,16.89,2.9,3595.33836858006,329328896,1190057,481047,368419.54753856
"Country_USA.csv",2020-05-26 00:00:00.000,"US",1690754,384902,102567,1203285,81,331000000,65297.5,16.89,2.9,3635.30211480363,329309246,1203285,487469,307367.089853537
"Country_USA.csv",2020-05-27 00:00:00.000,"US",1709303,391508,104029,1213766,82,331000000,65297.5,16.89,2.9,3666.9667673716,329290697,1213766,495537,256404.359774768
"Country_USA.csv",2020-05-28 00:00:00.000,"US",1731625,399991,105130,1226504,83,331000000,65297.5,16.89,2.9,3705.4501510574,329268375,1226504,505121,213872.29731527
"Country_USA.csv",2020-05-29 00:00:00.000,"US",1756098,406446,106263,1243389,84,331000000,65297.5,16.89,2.9,3756.46223564955,329243902,1243389,512709,178382.074494037
"Country_USA.csv",2020-05-30 00:00:00.000,"US",1779731,416461,107217,1256053,85,331000000,65297.5,16.89,2.9,3794.72205438066,329220269,1256053,523678,148771.870085006
"Country_USA.csv",2020-05-31 00:00:00.000,"US",1798718,444758,107832,1246128,86,331000000,65297.5,16.89,2.9,3764.73716012085,329201282,1246128,552590,124070.314457514
"Country_USA.csv",2020-06-01 00:00:00.000,"US",1816154,458231,108608,1249315,87,331000000,65297.5,16.89,2.9,3774.36555891239,329183846,1249315,566839,103465.638989223
"Country_USA.csv",2020-06-02 00:00:00.000,"US",1837656,463868,109589,1264199,88,331000000,65297.5,16.89,2.9,3819.33232628399,329162344,1264199,573457,86279.7204086908
"Country_USA.csv",2020-06-03 00:00:00.000,"US",1857511,479258,110599,1267654,89,331000000,65297.5,16.89,2.9,3829.77039274924,329142489,1267654,589857,71946.2636873378
"Country_USA.csv",2020-06-04 00:00:00.000,"US",1879150,485002,111612,1282536,90,331000000,65297.5,16.89,2.9,3874.73111782477,329120850,1282536,596614,59992.4866342711
"Country_USA.csv",2020-06-05 00:00:00.000,"US",1904550,491706,112503,1300341,91,331000000,65297.5,16.89,2.9,3928.52265861027,329095450,1300341,604209,50023.7674003559
"Country_USA.csv",2020-06-06 00:00:00.000,"US",1925710,500849,113145,1311716,92,331000000,65297.5,16.89,2.9,3962.88821752266,329074290,1311716,613994,41710.7841593088
"Country_USA.csv",2020-06-07 00:00:00.000,"US",1943626,506367,113604,1323655,93,331000000,65297.5,16.89,2.9,3998.95770392749,329056374,1323655,619971,34778.7522755751
"Country_USA.csv",2020-06-08 00:00:00.000,"US",1961263,518522,114111,1328630,94,331000000,65297.5,16.89,2.9,4013.98791540785,329038737,1328630,632633,28998.4225794043
"Country_USA.csv",2020-06-09 00:00:00.000,"US",1979647,524855,115024,1339768,95,331000000,65297.5,16.89,2.9,4047.63746223565,329020353,1339768,639879,24178.5560627112
"Country_USA.csv",2020-06-10 00:00:00.000,"US",2000757,533504,115900,1351353,96,331000000,65297.5,16.89,2.9,4082.63746223565,328999243,1351353,649404,20159.6360824222
"Country_USA.csv",2020-06-11 00:00:00.000,"US",2023890,540292,116730,1366868,97,331000000,65297.5,16.89,2.9,4129.51057401813,328976110,1366868,657022,16808.6162883763
"Country_USA.csv",2020-06-12 00:00:00.000,"US",2048756,547386,117559,1383811,98,331000000,65297.5,16.89,2.9,4180.69788519637,328951244,1383811,664945,14014.535040557
"Country_USA.csv",2020-06-13 00:00:00.000,"US",2073964,556606,118294,1399064,99,331000000,65297.5,16.89,2.9,4226.77945619335,328926036,1399064,674900,11684.8543432305
"Country_USA.csv",2020-06-14 00:00:00.000,"US",2092912,561816,118639,1412457,100,331000000,65297.5,16.89,2.9,4267.2416918429,328907088,1412457,680455,9742.40419604606
"Country_USA.csv",2020-06-15 00:00:00.000,"US",2112731,576334,119035,1417362,101,331000000,65297.5,16.89,2.9,4282.06042296073,328887269,1417362,695369,8122.83272450624
"Country_China.csv",2020-01-22 00:00:00.000,"China",548,28,17,503,1,1439000000,10216.6,5.35,4.3,0.34954829742877,1438999452,503,45,503
"Country_China.csv",2020-01-23 00:00:00.000,"China",643,30,18,595,2,1439000000,10216.6,5.35,4.3,0.413481584433634,1438999357,595,48,703.380061072762
"Country_China.csv",2020-01-24 00:00:00.000,"China",920,36,26,858,3,1439000000,10216.6,5.35,4.3,0.596247394023627,1438999080,858,62,983.585303138753
"Country_China.csv",2020-01-25 00:00:00.000,"China",1406,39,42,1325,4,1439000000,10216.6,5.35,4.3,0.920778318276581,1438998594,1325,81,1375.4157169405
"Country_China.csv",2020-01-26 00:00:00.000,"China",2075,49,56,1970,5,1439000000,10216.6,5.35,4.3,1.36900625434329,1438997925,1970,105,1923.33799677345
"Country_China.csv",2020-01-27 00:00:00.000,"China",2877,58,82,2737,6,1439000000,10216.6,5.35,4.3,1.90201528839472,1438997123,2737,140,2689.53411594569
"Country_China.csv",2020-01-28 00:00:00.000,"China",5509,101,131,5277,7,1439000000,10216.6,5.35,4.3,3.66712995135511,1438994491,5277,232,3760.95498113526
"Country_China.csv",2020-01-29 00:00:00.000,"China",6087,120,133,5834,8,1439000000,10216.6,5.35,4.3,4.0542043085476,1438993913,5834,253,5259.18899491313
"Country_China.csv",2020-01-30 00:00:00.000,"China",8141,135,171,7835,9,1439000000,10216.6,5.35,4.3,5.4447533009034,1438991859,7835,306,7354.25509231919
"Country_China.csv",2020-01-31 00:00:00.000,"China",9802,214,213,9375,10,1439000000,10216.6,5.35,4.3,6.51494093120222,1438990198,9375,427,10283.8943154937
"Country_China.csv",2020-02-01 00:00:00.000,"China",11891,275,259,11357,11,1439000000,10216.6,5.35,4.3,7.89228630993746,1438988109,11357,534,14380.5373879929
"Country_China.csv",2020-02-02 00:00:00.000,"China",16630,463,361,15806,12,1439000000,10216.6,5.35,4.3,10.9840166782488,1438983370,15806,824,20109.0099294321
"Country_China.csv",2020-02-03 00:00:00.000,"China",19716,614,425,18677,13,1439000000,10216.6,5.35,4.3,12.9791521890202,1438980284,18677,1039,28119.2354554785
"Country_China.csv",2020-02-04 00:00:00.000,"China",23707,843,491,22373,14,1439000000,10216.6,5.35,4.3,15.5476025017373,1438976293,22373,1334,39319.9121447469
"Country_China.csv",2020-02-05 00:00:00.000,"China",27440,1115,563,25762,15,1439000000,10216.6,5.35,4.3,17.9027102154274,1438972560,25762,1678,54981.4507194284
"Country_China.csv",2020-02-06 00:00:00.000,"China",30587,1477,633,28477,16,1439000000,10216.6,5.35,4.3,19.7894371091035,1438969413,28477,2110,76879.831651783
"Country_China.csv",2020-02-07 00:00:00.000,"China",34110,1999,718,31393,17,1439000000,10216.6,5.35,4.3,21.8158443363447,1438965890,31393,2717,107497.452156733
"Country_China.csv",2020-02-08 00:00:00.000,"China",36814,2596,805,33413,18,1439000000,10216.6,5.35,4.3,23.2195969423211,1438963186,33413,3401,150303.59358641
"Country_China.csv",2020-02-09 00:00:00.000,"China",39829,3219,905,35705,19,1439000000,10216.6,5.35,4.3,24.8123697011814,1438960171,35705,4124,210145.506463669
"Country_China.csv",2020-02-10 00:00:00.000,"China",42354,3918,1012,37424,20,1439000000,10216.6,5.35,4.3,26.0069492703266,1438957646,37424,4930,293793.619086442
"Country_China.csv",2020-02-11 00:00:00.000,"China",44386,4636,1112,38638,21,1439000000,10216.6,5.35,4.3,26.8505906879778,1438955614,38638,5748,410699.99327887
"Country_China.csv",2020-02-12 00:00:00.000,"China",44759,5082,1117,38560,22,1439000000,10216.6,5.35,4.3,26.7963863794302,1438955241,38560,6199,574052.106331546
"Country_China.csv",2020-02-13 00:00:00.000,"China",59895,6217,1369,52309,23,1439000000,10216.6,5.35,4.3,36.3509381514941,1438940105,52309,7586,802232.081243062
"Country_China.csv",2020-02-14 00:00:00.000,"China",66358,7977,1521,56860,24,1439000000,10216.6,5.35,4.3,39.5135510771369,1438933642,56860,9498,1120830.460732
"Country_China.csv",2020-02-15 00:00:00.000,"China",68413,9298,1663,57452,25,1439000000,10216.6,5.35,4.3,39.9249478804726,1438931587,57452,10961,1565409.13925953
"Country_China.csv",2020-02-16 00:00:00.000,"China",70513,10755,1766,57992,26,1439000000,10216.6,5.35,4.3,40.3002084781098,1438929487,57992,12521,2185262.96722652
"Country_China.csv",2020-02-17 00:00:00.000,"China",72434,12462,1864,58108,27,1439000000,10216.6,5.35,4.3,40.3808200138985,1438927566,58108,14326,3048482.84517824
"Country_China.csv",2020-02-18 00:00:00.000,"China",74211,14206,2003,58002,28,1439000000,10216.6,5.35,4.3,40.3071577484364,1438925789,58002,16209,4248657.32647192
"Country_China.csv",2020-02-19 00:00:00.000,"China",74619,15962,2116,56541,29,1439000000,10216.6,5.35,4.3,39.2918693537179,1438925381,56541,18078,5913522.57077266
"Country_China.csv",2020-02-20 00:00:00.000,"China",75077,18014,2238,54825,30,1439000000,10216.6,5.35,4.3,38.0993745656706,1438924923,54825,20252,8215706.60449979
"Country_China.csv",2020-02-21 00:00:00.000,"China",75550,18704,2238,54608,31,1439000000,10216.6,5.35,4.3,37.948575399583,1438924450,54608,20942,11385226.952383
"Country_China.csv",2020-02-22 00:00:00.000,"China",77001,22699,2443,51859,32,1439000000,10216.6,5.35,4.3,36.0382209867964,1438922999,51859,25142,15722403.2373044
"Country_China.csv",2020-02-23 00:00:00.000,"China",77022,23187,2445,51390,33,1439000000,10216.6,5.35,4.3,35.7123002084781,1438922978,51390,25632,21607861.057777
"Country_China.csv",2020-02-24 00:00:00.000,"China",77241,25015,2595,49631,34,1439000000,10216.6,5.35,4.3,34.4899235580264,1438922759,49631,27610,29503022.3202038
"Country_China.csv",2020-02-25 00:00:00.000,"China",77754,27676,2665,47413,35,1439000000,10216.6,5.35,4.3,32.948575399583,1438922246,47413,30341,39929552.3492528
"Country_China.csv",2020-02-26 00:00:00.000,"China",78166,30084,2717,45365,36,1439000000,10216.6,5.35,4.3,31.5253648366921,1438921834,45365,32801,53411028.8443657
"Country_China.csv",2020-02-27 00:00:00.000,"China",78600,32930,2746,42924,37,1439000000,10216.6,5.35,4.3,29.8290479499653,1438921400,42924,35676,70357547.5520129
"Country_China.csv",2020-02-28 00:00:00.000,"China",78928,36329,2790,39809,38,1439000000,10216.6,5.35,4.3,27.6643502432245,1438921072,39809,39119,90882777.9576101
"Country_China.csv",2020-02-29 00:00:00.000,"China",79356,39320,2837,37199,39,1439000000,10216.6,5.35,4.3,25.8505906879778,1438920644,37199,42157,114572690.383506
"Country_China.csv",2020-03-01 00:00:00.000,"China",79932,42162,2872,34898,40,1439000000,10216.6,5.35,4.3,24.2515635858235,1438920068,34898,45034,140279293.980849
"Country_China.csv",2020-03-02 00:00:00.000,"China",80136,44854,2914,32368,41,1439000000,10216.6,5.35,4.3,22.4933981931897,1438919864,32368,47768,166067470.540693
"Country_China.csv",2020-03-03 00:00:00.000,"China",80261,47450,2947,29864,42,1439000000,10216.6,5.35,4.3,20.7533009034051,1438919739,29864,50397,189439524.440902
"Country_China.csv",2020-03-04 00:00:00.000,"China",80386,50001,2983,27402,43,1439000000,10216.6,5.35,4.3,19.0423905489924,1438919614,27402,52984,207849500.264598
"Country_China.csv",2020-03-05 00:00:00.000,"China",80537,52292,3015,25230,44,1439000000,10216.6,5.35,4.3,17.5330090340514,1438919463,25230,55307,219336135.764727
"Country_China.csv",2020-03-06 00:00:00.000,"China",80690,53944,3044,23702,45,1439000000,10216.6,5.35,4.3,16.4711605281445,1438919310,23702,56988,222995484.186818
"Country_China.csv",2020-03-07 00:00:00.000,"China",80770,55539,3072,22159,46,1439000000,10216.6,5.35,4.3,15.3988881167477,1438919230,22159,58611,219093091.939764
"Country_China.csv",2020-03-08 00:00:00.000,"China",80823,57388,3100,20335,47,1439000000,10216.6,5.35,4.3,14.131341209173,1438919177,20335,60488,208822947.612407
"Country_China.csv",2020-03-09 00:00:00.000,"China",80860,58804,3123,18933,48,1439000000,10216.6,5.35,4.3,13.1570535093815,1438919140,18933,61927,193882893.6123
"Country_China.csv",2020-03-10 00:00:00.000,"China",80887,60181,3139,17567,49,1439000000,10216.6,5.35,4.3,12.2077831827658,1438919113,17567,63320,176060756.800063
"Country_China.csv",2020-03-11 00:00:00.000,"China",80921,61644,3161,16116,50,1439000000,10216.6,5.35,4.3,11.1994440583739,1438919079,16116,64805,156945206.785937
"Country_China.csv",2020-03-12 00:00:00.000,"China",80932,62901,3172,14859,51,1439000000,10216.6,5.35,4.3,10.3259207783183,1438919068,14859,66073,137783669.352026
"Country_China.csv",2020-03-13 00:00:00.000,"China",80945,64196,3180,13569,52,1439000000,10216.6,5.35,4.3,9.42946490618485,1438919055,13569,67376,119455089.08818
"Country_China.csv",2020-03-14 00:00:00.000,"China",80977,65660,3193,12124,53,1439000000,10216.6,5.35,4.3,8.42529534398888,1438919023,12124,68853,102509675.895677
"Country_China.csv",2020-03-15 00:00:00.000,"China",81003,67017,3203,10783,54,1439000000,10216.6,5.35,4.3,7.49339819318971,1438918997,10783,70220,87236848.7160803
"Country_China.csv",2020-03-16 00:00:00.000,"China",81033,67910,3217,9906,55,1439000000,10216.6,5.35,4.3,6.88394718554552,1438918967,9906,71127,73736474.2936331
"Country_China.csv",2020-03-17 00:00:00.000,"China",81058,68798,3230,9030,56,1439000000,10216.6,5.35,4.3,6.27519110493398,1438918942,9030,72028,61981234.9939292
"Country_China.csv",2020-03-18 00:00:00.000,"China",81102,69755,3241,8106,57,1439000000,10216.6,5.35,4.3,5.63307852675469,1438918898,8106,72996,51865599.8910974
"Country_China.csv",2020-03-19 00:00:00.000,"China",81156,70535,3249,7372,58,1439000000,10216.6,5.35,4.3,5.1230020847811,1438918844,7372,73784,43241648.472429
"Country_China.csv",2020-03-20 00:00:00.000,"China",81250,71266,3253,6731,59,1439000000,10216.6,5.35,4.3,4.67755385684503,1438918750,6731,74519,35943730.7273483
"Country_China.csv",2020-03-21 00:00:00.000,"China",81305,71857,3259,6189,60,1439000000,10216.6,5.35,4.3,4.30090340514246,1438918695,6189,75116,29804478.4848048
"Country_China.csv",2020-03-22 00:00:00.000,"China",81435,72362,3274,5799,61,1439000000,10216.6,5.35,4.3,4.02988186240445,1438918565,5799,75636,24664492.1006506
