order_id,payment_sequential,payment_type,payment_installments,payment_value
"560691faf05a5433e9617b9582948175",1,"boleto",1,15301
"86ed1f35a1297fcd9ac0f8cefd187fa1",1,"boleto",1,11694
"93e85b947c8fbaef6206e8f282ec28f6",1,"boleto",1,11290
"99cf9baabb2f8e480c047c45957fd0aa",1,"boleto",1,15721
"d0462d19e9c58af6416a06e625c58f13",1,"boleto",1,55762
"3ddd23cf50cc3d0d89bb2cecfa137d93",1,"boleto",1,12062
"9d5246455ad1fb521f263b356635f4df",1,"boleto",1,4629
"d973de85e22fa324fc26a2c4da7884b6",1,"boleto",1,16051
"6ddb004a75be2f9f5ff513839665267d",1,"boleto",1,21852
"52076105d0ca4133091c2c1db1d4bb9c",1,"boleto",1,6278
"2fa74b22c65ece27ba1edf1f40354e19",1,"boleto",1,7900
"186f042cdce95c754951633686eb1dc5",1,"boleto",1,5095
"52d737a419e3d5424beb6b55abd83bcb",1,"boleto",1,16324
"44e38bed584d8533aecfd6018f420f82",1,"boleto",1,25956
"c1fe3ff121d3ebaf46868ddf6befa390",1,"boleto",1,7182
"bf109fa36da244c6c5425edfda0d8aab",1,"boleto",1,8111
"b5c266ddb80e22c5857e6c88e559afd0",1,"boleto",1,2775
"a7b52792324a5d54d8eb0277ab1f671c",1,"boleto",1,16369
"86cd4fa4ff90b76544cfbe330c5da54b",1,"boleto",1,6327
"efb6786e7cae312c673bb5ac3a677ca0",1,"boleto",1,10872
"223067157b61a8e20dc19cbafe40eff6",1,"boleto",1,11444
"c6e881cc0c5529147cfb07d33ec5293c",1,"boleto",1,17155
"0dadc99af57f4654592d80bd83ee5a9b",1,"boleto",1,25805
"f8ff7718b4af94066e8301cc10c1cb7c",1,"boleto",1,9210
"45390ff93f092f0de1524d486a172c33",1,"boleto",1,18258
"9bddf07b813124e63282b716df591c36",1,"boleto",1,14190
"0e685171210978ef27d06f208612c8be",1,"boleto",1,3800
"10feb46f47b85fa9eee572eb5521dd54",1,"boleto",1,3111
"944d7c50b61e5da4f70724fe6c541128",1,"boleto",1,11988
"25ce89b82d611789988bd8dd3722c6af",1,"boleto",1,7472
"b3aa358cdcee8ff60eb149b6edfc6212",1,"boleto",1,16426
"c66488780f43562cfae644d046d1864b",1,"boleto",1,3277
"d748f1038851a92e7ccb2b2794a286eb",1,"boleto",1,6990
"1314f9c897799df1cc402c6a2519d4be",1,"boleto",1,6500
"a136f64eb4846d19773f6c26502ccdc1",1,"boleto",1,4742
"095234196e1f3c4feadc4dca677b3971",1,"boleto",1,20001
"5d49743106500a75100374031f73e22b",1,"boleto",1,17699
"201110a18965fc0d621ebf10a2a69288",1,"boleto",1,5710
"cedfe51bd6a794860c83382885f2328c",1,"boleto",1,4193
"c8379bcf3dfe30ebc7344fb94c012b07",1,"boleto",1,17713
"16e6eb900110dfb1f423bfc65820ff87",1,"boleto",1,11694
"d2b819d0452d793d35f2f462a37e3067",1,"boleto",1,9228
"b8b2b6e3608c39adc510b2a5bf6c9437",1,"boleto",1,16836
"32bda40452bf0485c310bca24eb53886",1,"boleto",1,4487
"6782d250639c09c7c4e49e3cf17828a2",1,"boleto",1,7760
"5c3478406a9223b2b32d6ab8e0334441",1,"boleto",1,14668
"81a1711311a8709f7d6522bd98d36745",1,"boleto",1,6997
"4896842ba3beb75beaf555d335e3aa5a",1,"boleto",1,6170
"b48110583a1571628e3e79df4045c44e",1,"boleto",1,11785
"4e176003290e383bf0252afedac983ea",1,"boleto",1,36104
"c0e656a46d86c1957d0784b00f9a7241",1,"boleto",1,33518
"de5569837d26b78e94dbcf0d72e29ba2",1,"boleto",1,9496
"d44df0d4c71052d8b2a3bd5c50bd42b5",1,"boleto",1,8499
"2bdda5cf39975296883f9b09394d0dd2",1,"boleto",1,2029
"6a0b591f69623b1974c40cda6c026a0f",1,"boleto",1,101580
"c9155925aa573a017151d593ee25f976",1,"boleto",1,3258
"ef53159b7b28df06945b68eb2b65abc1",1,"boleto",1,31482
"57683137f254d82a617e934ec6cd5472",1,"boleto",1,27362
"1dc23ddb9b0da103fa2b711855d60c76",1,"boleto",1,15770
"bbf99c13cca74b92b287695076073f09",1,"boleto",1,11682
"542ed9dd96bd38be14a8dfa8abc13065",1,"boleto",1,7089
"963ac22d582d11d2bef4a834a74ddaf8",1,"boleto",1,8414
"4519d054994236d26b04aba27498afb9",1,"boleto",1,3268
"195ff45c167e808ee4f7ef32d7d8c984",1,"boleto",1,33631
"71006ec1c5629f33a617d524fac26c9a",1,"boleto",1,3760
"49646cc607d966ad032b9657f07aacfd",1,"boleto",1,11532
"a3afc054794626fa838bdf3de6073232",1,"boleto",1,20805
"d14be34d97ddedb3f0b7379757f862ae",1,"boleto",1,7347
"4784f1d85faf583d4655c60b4f114d3b",1,"boleto",1,9616
"cb9900a635406b269d600f509cff8009",1,"boleto",1,4242
"22d62716773a7a0f7e8f98b15087ae22",1,"boleto",1,5684
"43ad91c37e773a2fc263fd0f7c48b1c0",1,"boleto",1,11291
"c0bae1d039f9f7459a21f5276b1127f4",1,"boleto",1,3609
"d7f7f7e7d5d70c736d9d3f8b9ce10e94",1,"boleto",1,12701
"136a3da67b93100ec6fc05442613bcec",1,"boleto",1,20842
"0cd0bff6841594d9006994fcfbf3e44b",1,"boleto",1,3210
"7463f829999f41a9eea1e98f4e52b48d",1,"boleto",1,8469
"76488d1a3fac0eda31bb3e5f9a31cc3a",1,"boleto",1,21405
"79d6c28185a5be065bf1931dc36a289b",1,"boleto",1,10528
"ec2ffcdf0c859e28c732adf3e9fdb0d7",1,"boleto",1,8988
"8b693238573589337ab106bbf08ed2b3",1,"boleto",1,7425
"0c283c8e0c146f4528295a6f4ade284f",1,"boleto",1,15807
"c72c794309b49932e42cf11c75b22c45",1,"boleto",1,9882
"015fb6b5f739788434fa690540f90f19",1,"boleto",1,47596
"04bf4de54cc6a9145f3ca780b9f45d54",1,"boleto",1,7608
"dad38cc9bc5fe2b4a6febb5d1fc37443",1,"boleto",1,10891
"cacd075ead957703244655d22b0cb474",1,"boleto",1,15330
"07ff1545b26c5800dc2d25ab88055082",1,"boleto",1,9060
"774d6deaa500cd320bc530530c44ea0b",1,"boleto",1,10082
"cbdda7b3592588a17fa43ca6c7300e72",1,"boleto",1,18294
"2ab2d565315e05cc62d7462113cc1ff0",1,"boleto",1,32108
"38c0ff8cba12452ea772d687ec01ad56",1,"boleto",1,9237
"02b57854fda246aca8459d17f5ccbffa",1,"boleto",1,6172
"e03802b5209c43fd6ba9d5fefbd664ca",1,"boleto",1,21102
"098f60afb74eab906fedaf802a833a97",1,"boleto",1,4828
"5aea0e32c93560d6e8235be9954aba01",1,"boleto",1,28745
"dae095a3efbcc51f73f9a75181008850",1,"boleto",1,4425
"86d358acddab52d41c7ea21a648e40da",1,"boleto",1,16888
"2cab6eabb3eaa7f0185225e89585ffdb",1,"boleto",1,9990
"c58baaf50e63ac84717a1bc9c0a9c991",1,"boleto",1,7474
"64aa2d5878fc863f40dc4698a4feff6e",1,"boleto",1,12826
"d14704bf551588cc4acea3368cafe62b",1,"boleto",1,22258
"df832acdcfc236969ab361d4597e6e0a",1,"boleto",1,4714
"c4b4d00148bd70871b88bfa8c318b557",1,"boleto",1,4685
"d9ff0185a300435402f043124f530274",1,"boleto",1,7024
"67b464eee8fa44d78ac019e09dcc25ee",1,"boleto",1,12982
"da36e5a5930096aac1b8900a3c4cfe33",1,"boleto",1,26585
"ae917963181c56c14f8d0e873b1588ac",1,"boleto",1,40614
"b5164c0cb0beb5a1936bc30fe510c0f0",1,"boleto",1,6400
"139c8eebc7139b2a1d860e4ea3d98b80",1,"boleto",1,67422
"270cbb69c57b4df6be5aede2871bdd55",1,"boleto",1,13980
"2d16a65d064093d387d6b903359976b0",1,"boleto",1,9922
"1b00085d9491b54da228042e4a5bd26a",1,"boleto",1,13870
"3e0181129c289a075b9cf01aae3ed86d",1,"boleto",1,8273
"59c51bdf0c3270d962625e5ebbe22fb1",1,"boleto",1,2820
"0584a31bb6abbd3dcc27e2d464ac863d",1,"boleto",1,2162
"eea49c7e89b1350899c908afadbc6ee0",1,"boleto",1,2189
"83db27f85506380229913b0dfdf5cd18",1,"boleto",1,39818
"cecab9a50124b827ad862cb191df18a8",1,"boleto",1,17699
"c4935bcfe1d63ab17b37fac83c9f05b8",1,"boleto",1,3772
"56c93a3f93a1e7eb24ed51a6931dc488",1,"boleto",1,93370
"433a9459ece4c6083b2aa89b2480a1a8",1,"boleto",1,8150
"c69a4e800792132c8c39b559c8cda572",1,"boleto",1,3571
"5a0e15ad1f0c5749b22a528d77d1c993",1,"boleto",1,8560
"04211073930bd30b88b8170431a071ed",1,"boleto",1,3400
"68d1c970d581919895404c1e68e0bf3b",1,"boleto",1,6694
"a6a6e64c59007f13ea3aa60bdae83200",1,"boleto",1,11281
"ed6276997e362e1ac151005a739fd684",1,"boleto",1,12745
"bad9b45a942f0bf7444af6915482c76f",1,"boleto",1,7862
"986f9a6bec9c49daf91e0a02a63885d0",1,"boleto",1,9530
"f354a10235b5d253194c5285396abad1",1,"boleto",1,21706
"84b534c4e6899dae169caa25fa2c887c",1,"boleto",1,17244
"9a503487f2a2141cfc220d61e43bd938",1,"boleto",1,11773
"b88aaf0a038b725ea2225ef4ebbe343a",1,"boleto",1,10319
"b802a721cba4cdeb7d3b390b4f24495f",1,"boleto",1,17253
"1e5116c850ec5a9a3a83ff73bd06aef6",1,"boleto",1,8115
"3e97445a80fbe4c15f6f1aa9bf95c90e",1,"boleto",1,7027
"4a84096c064c8cd3d887cf815a923c06",1,"boleto",1,18329
"970a49012cfe41d81bfd4593b83ce4a5",1,"boleto",1,4322
"15be0c9cf56bcf3cfe7c453ca50f7c38",1,"boleto",1,11879
"ee9b8c41892be7b578ef5756d88fcf49",1,"boleto",1,4900
"5f3ce710839dcf62389d5187ece2d4e8",1,"boleto",1,7474
"b74a164aa1b796aba8ed356ed4733db8",1,"boleto",1,8124
"e062128a636025faaa59e161cf4554cc",1,"boleto",1,17353
"3f6e9699013cd3929f5afc72ee8af297",1,"boleto",1,16145
"5d32187d4c1f5c1340c4895593de6eef",1,"boleto",1,10184
"47950fd9593ec583d56bcc690f12e245",1,"boleto",1,11133
"f5189c5469aa331b59de00b9af4ce5dd",1,"boleto",1,28632
"885ae5d5896b9a5f3bd2a626876ace12",1,"boleto",1,8315
"a2226e6f6547ec94fb52d33362d58458",1,"boleto",1,9965
"f08f463d66cc5bfe30cd30cbe9177ad0",1,"boleto",1,15923
"cd05165a846200165f408aac54408021",1,"boleto",1,21334
"45dbfcedafb7b44504dfb439ae973db0",1,"boleto",1,11356
"07a3ecc544326f0c462c5423eaca1812",1,"boleto",1,18343
"46944b54ffc20e22cd2792f7b7b12a82",1,"boleto",1,15577
"0973b2846805e4eaacbdff441e3dbc8e",1,"boleto",1,4569
"5faf0d5452c94e7bf899b764f9b4c949",1,"boleto",1,5900
"95adaa1525c1ed7ae7e428c561ec0493",1,"boleto",1,23001
"e9be35cf7ca8ab06ac0fe5cd85ffc0a9",1,"boleto",1,2800
"57b49374c8a506e6a26dfef7b426f342",1,"boleto",1,16668
"30b0c07d80784b7d59b1a276ccdb0ae3",1,"boleto",1,6180
"5bcf5ca118d9e81440bf98e26c943255",1,"boleto",1,6411
"a268b656281801419a238a044577dfb5",1,"boleto",1,29764
"a2f4f3306fea53180f55b6bb37d63647",1,"boleto",1,13608
"1090567d21a127642a40ee3423dc19e8",1,"boleto",1,7657
"f30d59d024a381d49e85a1ecfe0d79c0",1,"boleto",1,18726
"db42486c4007faaa99084c4d950d6163",1,"boleto",1,222032
"b56a539decbea0b1d4583abf7b1195b7",1,"boleto",1,7568
"3f695ee2567af0b169e482d825ec8e31",1,"boleto",1,11846
"84d49379a00e593760307d4eaf2733da",1,"boleto",1,6432
"383e295c58b1b5e923ba15932359ad38",1,"boleto",1,4764
"4a0d967d4e5675eeabeef5ed2d185520",1,"boleto",1,9088
"94025de10c28a35becc4666e4d661698",1,"boleto",1,5268
"b399edffb45924aa34e06ccfab7513bf",1,"boleto",1,16548
"972570f8874c3f706d151201aca20e08",1,"boleto",1,9348
"d19acda84401ddd96d382870335feb6b",1,"boleto",1,8536
"7587c428b98d8c3ce7111bae4ca910e6",1,"boleto",1,5400
"2b2b7a9693cc4ebba06693c88e6989d4",1,"boleto",1,18198
"bda2bdc90adfc917e17c05a6612ddc63",1,"boleto",1,27904
"35b8e54d765e6b217e2dc5ab34f6b323",1,"boleto",1,21887
"7090c88db4158f89d839c794cdd73272",1,"boleto",1,8290
"2c3c322c51f8d1a0da8e2de75db68341",1,"boleto",1,11077
"76c6e866289321a7c93b82b54852dc33",1,"boleto",1,3595
"aafa42c99c04de8208303c4dcf9a4e4b",1,"boleto",1,11848
"dd65c324819cce121f105ad9d9afa866",1,"boleto",1,7716
"470a0f13c7dcaed98920bf6dd918e09f",1,"boleto",1,7246
"edc852e0d271566f7923b10c089c30ec",1,"boleto",1,13342
"6c57b7e61cc0daf0946ad4dcaac70b20",1,"boleto",1,8253
"a3be501a8812439658c3fc6bd155881c",1,"boleto",1,16053
"9189b5135ba86608fe0536717bbdecd7",1,"boleto",1,12637
"72c501775cf36e99076132aaee5ae9c0",1,"boleto",1,12702
"0c5a9096edbc36c60badeda355d91e19",1,"boleto",1,28795
"b9fc4defdaf807a54f5a0362c764d384",1,"boleto",1,13395
"1336f606c90f42fa3302dcff60ea0164",1,"boleto",1,20649
"33d6fae0e702308c1b1c332b45653b71",1,"boleto",1,9179
"9fcbf999818b2fdac16197fe22bd2bd1",1,"boleto",1,3175
"431eb716029df1431f4ff0fbe57d2f06",1,"boleto",1,2977
"56ee0507f806ad1a079e2905d5beff09",1,"boleto",1,9431
"2075dec2fbf09cb75f0bfb8140aaea7a",1,"boleto",1,3268
"43aeddd1834ad7f991a3653e797d7132",1,"boleto",1,4022
"13c6bd504e2a5056f0f471ea7b220507",1,"boleto",1,56800
"69840aae60642aee7093192b37961c08",1,"boleto",1,197203
"e68c0dfa1c37f2d828072ae7093531c5",1,"boleto",1,5056
"de12dbe60407b7c1345da3392016d45d",1,"boleto",1,7334
"7d0e17bbcb31318fdc2390ad7cfc7399",1,"boleto",1,6610
"bca3dc20a3ec02261c5b17dc270e9e65",1,"boleto",1,10134
"350b4986b8364b9e61619b2e3f2dc817",1,"boleto",1,23697
"c60c1ff560443153d7f50771e5fe9b92",1,"boleto",1,11646
"6fa44c0aa6e74a2ded90c2657778e81d",1,"boleto",1,2310
"609a92d3db448bbe4e37ebbe28b72b16",1,"boleto",1,10442
"75b6094b344868fa3b2cd9cdd9fe9ff6",1,"boleto",1,7325
"d3eb5011f10dfdf72c225f0c2030cc3f",1,"boleto",1,28818
"b882b5c0534fa68c690e739dd788512a",1,"boleto",1,32028
"ca232f56f19ba1b6db4b6cfea0d514a2",1,"boleto",1,16306
"196bb13f54807c3ce2d9f7385fad3769",1,"boleto",1,8736
"1a96285240504cd5e3470a6dfed32e4d",1,"boleto",1,11171
"e98a3b2b3472d167a1ea3b0702b78ad9",1,"boleto",1,15922
"48152543286e71de6452df5ae4bd069c",1,"boleto",1,6514
"1db5f7be6c0e5b942a24957fae155f28",1,"boleto",1,6917
"4f917f92cc24478eff10b08c7a8d0d3c",1,"boleto",1,4499
"37def1f304d4a5cfd597d66b3a778e9e",1,"boleto",1,12049
"daf7924c5511a9ba51d2fccbf42305be",1,"boleto",1,7063
"32b1d3f7e7a0149ea3c10792131839d5",1,"boleto",1,8523
"4d75d08bc683f9d7e7bb230a401a2165",1,"boleto",1,11463
"8ab08a832f16966f270a9bbffe395cfa",1,"boleto",1,8277
"6675422f9d49e8525401bd2a643110b5",1,"boleto",1,15099
"0c6715b2f888887f2ab9c7d6e099d38b",1,"boleto",1,7245
"5691d5b2dc401642dfe8f226d5bff11a",1,"boleto",1,6189
"84aa61a900410cfe26b57337d376a1ae",1,"boleto",1,4445
"69f406208d475c59b72a2b884f26c2fb",1,"boleto",1,2689
"2cb80b6bb30641c14665e1bb8a910872",1,"boleto",1,3053
"6925362849d6fe4c2f5ffe3845b09b98",1,"boleto",1,7820
"1ce85b529629489a217458d96a9ac0af",1,"boleto",1,6259
"b2675dfd21a0a28ce21911879651b4d8",1,"boleto",1,11032
"8b1dd2533fbec1b2a1db8a602791dfcd",1,"boleto",1,7334
"3fcc23281e8679bfb293a37d2fd3eeb8",1,"boleto",1,3900
"f081180e44957b00bf43b18a823e8819",1,"boleto",1,7063
"af3ce7727ad453e9df1d3b9fb874ba3b",1,"boleto",1,8770
"94726dd6ee359e6b201305165dac1d5b",1,"boleto",1,4600
"5ee25db3905647605d30aa9aff44782b",1,"boleto",1,6299
"dcaeb1396857c15c0cba7456fb469c3e",1,"boleto",1,13962
"d2e26ed6c0129169db27fba17e2c9c75",1,"boleto",1,10997
"42c146c7d76c003910cda3357aeb754b",1,"boleto",1,2789
"95a7461400781a93765157b8f5fa2b6a",1,"boleto",1,35713
"ead9ba9ae78cb9568101cda32b516dc3",1,"boleto",1,20367
"b8ec4e11fac601907005c18a78ccbae7",1,"boleto",1,7777
"4509039a1ebb56dc11e06c719432b76f",1,"boleto",1,19706
"b6d67e1b245f18e37675b27ab9aee7cf",1,"boleto",1,6739
"b0b2c1eac18964a383e18b20e718e806",1,"boleto",1,10524
"3d7843619ba9dab89ba9aa58cfa11e31",1,"boleto",1,10355
"bd7585a77f0aa76b3775bb68fb293356",1,"boleto",1,3081
"94f039fd9c674f33650e01915dd3dd43",1,"boleto",1,12523
"f8d1f879af678ff6582adada493313f6",1,"boleto",1,23707
"4f281ef289adc50c1d9b0e5268a71354",1,"boleto",1,7165
"21c4eaa80017bdc1e03506f96acd248a",1,"boleto",1,12523
"1491421ac3483cac70a09399f5ea1556",1,"boleto",1,17385
"cc3d4ac8f11e38aebf094617bdbe0fec",1,"boleto",1,23174
"308d6f3a55688463299b7763b12bfbae",1,"boleto",1,3134
"f4829d4aec1e7ce6d1f88c4eb8086c3e",1,"boleto",1,34999
"6856cecc107b0c5ddfb732c3b370b0d5",1,"boleto",1,23787
"7ab1a9babde2a1355e3075d07ea895e3",1,"boleto",1,3519
"3d894f368ae702ec71a9db9d4d21291d",1,"boleto",1,13239
"ea77eb4f349110679bde0e77541dcb2e",1,"boleto",1,13740
"4cc479c410cb824d577fb1a31af7b002",1,"boleto",1,11271
"974c26d25f3764b5acde8a0b556843be",1,"boleto",1,10356
"a03f26d6437188462f6e42f098b7e7c0",1,"boleto",1,5529
"9fe292254834c701a4b05deafecba7b8",1,"boleto",1,3365
"06375e8bcbe64fb1da3b499fa42a7991",1,"boleto",1,198122
"a640d10af396f0aa5f1c751f1f976bdc",1,"boleto",1,4371
"58829394980c3e52afb649be7d0e663a",1,"boleto",1,19591
"0cda3f4a118f3654ee4e487e867fa036",1,"boleto",1,10687
"99f6c1d7b0c56f9baeef70fd96baeb2c",1,"boleto",1,2735
"b445d4e5a6d99bba5e51592e7263b560",1,"boleto",1,9763
"ffdee14e5cab83563d890d93e1d16f74",1,"boleto",1,4046
"259f388570f65b0d8c575f826cbdedf6",1,"boleto",1,3179
"90f5bc49a00bbb174525836eeacc4970",1,"boleto",1,2677
"12abcbedee4975eb8cb4b9c4a16a6945",1,"boleto",1,3338
"6e57a0a9be49f002ca81bd94ec9b7021",1,"boleto",1,16747
"c8fd0f3c7bda7790a60b4e873b7a2a32",1,"boleto",1,7703
"da274e08fb80aeff81a543aae3cf9784",1,"boleto",1,4568
"a1e4076fddd5b3b4516b727655e5b643",1,"boleto",1,18922
"f9f5a6122ac5d668e8bf05b61354507e",1,"boleto",1,2822
"2e157e2216996cc38981cc6b4d26b9f2",1,"boleto",1,4354
"71f1774048c60eba980279a3b19ba0fc",1,"boleto",1,5134
"b1cc2415253bed6a394cec36a9280797",1,"boleto",1,8945
"80fcac926630a1f8dac09acd966434ed",1,"boleto",1,4322
"dacfa847106ee5d2da9b2815ff4819a3",1,"boleto",1,6342
"0da06a931a4d76045f42c40211501383",1,"boleto",1,7334
"f9ea79e9f9906b0d3b9c85e8931e8efb",1,"boleto",1,5858
"9de65156d923c62015d982bd3f6ade9b",1,"boleto",1,22513
"7cd9df8c03efcd7abf1f9d7156b392d5",1,"boleto",1,12807
"33f54eb5a5aba085c0d70b2664b6926f",1,"boleto",1,18763
"47676a246458b42506986a0c5b9dc94c",1,"boleto",1,12750
"a10f8134732c1979eea697d926498112",1,"boleto",1,16650
"75facf271f6fae1a51aa4782d6429942",1,"boleto",1,13117
"21e668861c7c6205d1e20ce7b24fae41",1,"boleto",1,14987
"074a6843b445107d87cbfaa88e2e642f",1,"boleto",1,4176
"02beac5428ccbd30f4b3fbded058289f",1,"boleto",1,12653
"03d6e874e44c091359a3ad62f2bec233",1,"boleto",1,6864
"9723bfef225ffa02fcb1be4299e59f91",1,"boleto",1,28100
"4c68cc2a641de6ebea2ffbd6a5ec347e",1,"boleto",1,6510
"d21ac314662db0838c14d8a6e6c0ddca",1,"boleto",1,5113
"bf6861804f97bcf7644f603c5bcf7784",1,"boleto",1,24568
"a1617ff5999ad108a77df6cf3d2969d3",1,"boleto",1,6990
"a824d8daf564c79aa91695c4126d0a06",1,"boleto",1,4409
"b1b0b7314cdf43b80c205664d0199dcb",1,"boleto",1,4378
"c19d18cdc29fd917b9e655f55503a665",1,"boleto",1,2227
"01c4f4e08d9e8b7c5bd47e612285993f",1,"boleto",1,6241
"f21da2bb1d62efe060e429d107053c04",1,"boleto",1,9259
"3388b4784580beada8469d15e88c0efa",1,"boleto",1,43146
"edca1e6e5049a09e73c18ba943979a84",1,"boleto",1,36513
"9ebf7ca77b62b4dfc7591796573bac74",1,"boleto",1,3372
"75a75d6f39a5e6639e107bdf8760ac50",1,"boleto",1,1971
"fb10c8bcc7ea9a61120a84484aef8553",1,"boleto",1,3432
"660c976728efa9f8a9994a7521abf686",1,"boleto",1,3300
"968a408760f771cab3ce5db012e90a1f",1,"boleto",1,7075
"aaf7224fd4c85294460d9c42a803a7a5",1,"boleto",1,8538
"d09a3206dedbbbf1b638fce8d0a27e85",1,"boleto",1,8182
"d35303da51fb552fc8fff1ff2757e44b",1,"boleto",1,3342
"0f7f3eba54c53b72342a72c2a266c9a3",1,"boleto",1,10286
"ffd543c2b60842e148a86870dc60e212",1,"boleto",1,37311
"d2bc00da63cd350e641ae8a80b029316",1,"boleto",1,6410
"8f9a2b39ed1912e66c289e8e1265b0db",1,"boleto",1,57378
"a5ec79abdf99faceb5f0c305185ef7f5",1,"boleto",1,4879
"4cb7d866ce5acba93c58383df3081469",1,"boleto",1,13147
"dcea02e816d99fa3394ac1069c80a1ad",1,"boleto",1,3278
"41edd5d27833b73b29761df99f146624",1,"boleto",1,5601
"53cdb2fc8bc7dce0b6741e2150273451",1,"boleto",1,14146
"88c236f7e3dd040afb885a0a214f9b0a",1,"boleto",1,12109
"31cb68b9dd0585b7d33d7c6d63df94df",1,"boleto",1,2194
"aff7272552bd176268229d8c5883fce8",1,"boleto",1,6744
"d995b179b6d42341a2642cbfc2e02367",1,"boleto",1,79868
"53b8913fe5c632a9aa10069a33aaceb0",1,"boleto",1,7757
"f5566b53a548c260ec13d2399e7f0d53",1,"boleto",1,38785
"68507de712879fdc905ed762ee009d0b",1,"boleto",1,18682
"c89fd00e1f223872ff105cd5abf2f659",1,"boleto",1,10203
"713824809fec35c7cd7125d6a6bd347c",1,"boleto",1,3678
"bf43c3dc9e568e98768cd15b4d526f9f",1,"boleto",1,39545
"9e02c4c728d01f48f6a07f6179cef325",1,"boleto",1,2236
"82eba8671de9a5c76c7f3edfcd993955",1,"boleto",1,5101
"abe67a843827a36b5f5c1b9e141b5531",1,"boleto",1,8930
"5e5fed142a552be6d6f1e04a800446d6",1,"boleto",1,8514
"45026cb636ca6934b7fa98e965f53d96",1,"boleto",1,23780
"ff10c3dea2b30e7d7c33c946999a4766",1,"boleto",1,5053
"0359008adff4c1def5a09bb92f7a5aa8",1,"boleto",1,31053
"690e357ce3c40a04f820fe9d3142b3e5",1,"boleto",1,8988
"9778cb541669139d06c5aaa454239be2",1,"boleto",1,17297
"0a7f4604ee9cab65020038275efe1d76",1,"boleto",1,7218
"8f2b0c41d21837f8c6d4682867c66ffb",1,"boleto",1,7463
"7acb2e2b8caa44792627d9bcccf40b95",1,"boleto",1,12155
"bd6b1316314a1f12d58ebf467f3f2d80",1,"boleto",1,4096
"1064f13c0d4e68e4ef47a2a99cca15f3",1,"boleto",1,14557
"6a096fcdddba23fd2ee58971dcd1654e",1,"boleto",1,19189
"d2cb213104a7dd8061659b063f1477bf",1,"boleto",1,17564
"69d76a8ebac09af3034e69f11e207080",1,"boleto",1,9834
"7355fd322343b5e2adebd1f0c88e0e33",1,"boleto",1,25939
"4117e5bb44ebdb1d0c0ebf0482dfc13c",1,"boleto",1,5561
"a60d571514c73cfc7655d67c75ed82c7",1,"boleto",1,4442
"90fec0e548f05b95e471fde56c7e98c4",1,"boleto",1,10070
"8b032554e12735baca24e92f1e33c000",1,"boleto",1,11704
"0d23d5f95886d46d2deaee6f7282316a",1,"boleto",1,2171
"92b6be4c73b22c23eefaf4a517456d7c",1,"boleto",1,16431
"82a51ccb2a300179554229ce57f2b05b",1,"boleto",1,17243
"b26b464fd969428455a39602052850b5",1,"boleto",1,2906
"c2d61723f3e69b1e2bb9cc9c638c0b5e",1,"boleto",1,10829
"d344f519a9ec12a430ad3312f4ec6363",1,"boleto",1,2286
"ba96b94a64df9510bfa7ac064cfd1bae",1,"boleto",1,38648
"cfb163e86f6f63e7a247fd9ef32321d7",1,"boleto",1,3468
"d787f0005c0b233aa4ca3a61fc50d378",1,"boleto",1,4300
"21359e988a499d8217626005d16a61d6",1,"boleto",1,11850
"b061c1796cd341f652a36bdd8a5aedcf",1,"boleto",1,7917
"b140cbedf84255e2eba118dff4f5cb6c",1,"boleto",1,16583
"ce5586df181549ebde007969801906c8",1,"boleto",1,5924
"e7e206c19879bfaf67b74f8a8740b21e",1,"boleto",1,7961
"7eb947ee7c01b2d8872bc456302687ac",1,"boleto",1,22671
"b7a8a6b5eb0a253e2d80e80bb3badbe2",1,"boleto",1,7397
"b678d73ce87da173fe475b456dca4a7d",1,"boleto",1,28578
"0f45620a11a03ee4bdf8f0877f47ad28",1,"boleto",1,11594
"b4c45d4cc2a2e24e10d4e20bae928819",1,"boleto",1,2775
"5bf4b0c6624c03f4a531a60082fab3b5",1,"boleto",1,13151
"8048f4c2213c7ef433ffc4c00e017c14",1,"boleto",1,2635
"66e1b657a71397245290f39ffe24031e",1,"boleto",1,5258
"74a73605b5d8e00f1692a308a2ea566e",1,"boleto",1,5300
"3eca2d6d0bebdc75df61d60892caba49",1,"boleto",1,5270
"4208e0572e65c16a2f0baf86da665105",1,"boleto",1,8620
"55b94c1376b9caed3fef602e9ca5f20a",1,"boleto",1,14832
"2792c2657bcaae781c8261d93fda4937",1,"boleto",1,7956
"d34e369fbc5cb753012079961b615121",1,"boleto",1,3942
"a0e963520ec328f1d0dfa09fc1deb60e",1,"boleto",1,1975
"78ed8bc9a17147a0c51493edd0d1cf70",1,"boleto",1,41317
"abd3f51d3ea91685824a0975e07ab463",1,"boleto",1,5122
"37e8a643f8d19ed8d44fc02f3f9b3ff9",1,"boleto",1,2801
"6cad8647b638219c1df923544cc5aa0c",1,"boleto",1,18605
"a0136785ec3c056ae845b0a1fd1578fd",1,"boleto",1,13859
"626434e11c37535d5f24e9d844249b55",1,"boleto",1,52221
"cd0e3aa0b83f4e50e2bdaaaf840a54ba",1,"boleto",1,1969
"6e4465d771f02e4fe335225de3c6c043",1,"boleto",1,15954
"ef237e5b4d945c2d685692f764555f89",1,"boleto",1,15874
"9fbb5075d54585f5a28a955a0f68b8c7",1,"boleto",1,12704
