product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,Categoria
"4d176a016a49d75b92aab5ebf0373d66","automotivo",43,591,1,5200,16,2,11,"automotivo"
"9fdc434e0c81bc6d990065c2a7efb4de","papelaria",60,298,1,450,16,6,11,"papelaria"
"b73fbdb4503c5486939044e48d8d013a","automotivo",50,311,1,2100,16,2,11,"automotivo"
"fafa1432833bfab02d8039194021bfc9","utilidades_domesticas",57,326,1,800,16,2,11,"utilidades_domesticas"
"c5cb254d666e4420d56b5dc67ff59d29","informatica_acessorios",55,92,1,50,16,3,11,"informatica_acessorios"
"8fe6ecd5b3782f101ac483a1f26946f2","beleza_saude",28,913,1,1300,16,11,11,"beleza_saude"
"bcbd68571e8cf6d290a72a280b6b3b91","utilidades_domesticas",41,270,1,600,16,25,11,"utilidades_domesticas"
"6189e02e0740fb983b93e8075e965290","telefonia",56,1520,1,250,16,4,11,"telefonia"
"3bec03860f3782ef8993056e01b8229a","consoles_games",36,156,1,400,16,2,11,"consoles_games"
"51250f90d798d377a1928e8a4e2e9ae1","perfumaria",54,937,1,50,16,5,11,"perfumaria"
"d69b7880f262ed14de5f8149d2f0931d","fashion_bolsas_e_acessorios",53,1434,1,4600,16,2,11,"fashion_bolsas_e_acessorios"
"c872a0597aebcf0777299db27d6d94d4","beleza_saude",39,2389,1,3600,16,28,11,"beleza_saude"
"f3637eb5ce07d19f2f9eca6bb7dc29d6","automotivo",52,666,1,700,16,11,11,"automotivo"
"575889c312f07612d39648ea61253cd5","telefonia",45,169,1,250,16,6,11,"telefonia"
"0eb5d1d033dcdd7b9b11658ce84ee8e9","pet_shop",54,350,1,350,16,4,11,"pet_shop"
"68c62bdee06acdb180f27f73a34cc40b","artes",35,178,1,350,16,6,11,"artes"
"c023dc7b323cb5a452d21cd0742c9bf1","artigos_de_natal",43,262,1,600,16,15,11,"artigos_de_natal"
"fff81cc3158d2725c0655ab9ba0f712c","beleza_saude",54,643,1,58,16,16,11,"beleza_saude"
"d689618825d1a2151d263f5969380e0f","cama_mesa_banho",36,441,1,250,16,12,11,"cama_mesa_banho"
"0b82f8e74a871a1bcba36e9b14facd44","beleza_saude",32,3564,1,50,16,9,11,"beleza_saude"
"a327459c8e093ebc3666c0c6ff842589","relogios_presentes",50,463,1,270,16,8,11,"relogios_presentes"
"9f23bda5c0e1b5cf4d0353ecbb55b725","informatica_acessorios",59,185,1,50,16,8,11,"informatica_acessorios"
"1be380bc1811ed4d29daba3508f6f6fa","esporte_lazer",35,1563,1,400,16,16,11,"esporte_lazer"
"d23a564a7cd43e5169246cc8d2c8c5db","instrumentos_musicais",47,150,1,600,16,3,11,"instrumentos_musicais"
"7620a27f1d6747511f1c6f0ddb63c0ef","flores",52,225,1,850,16,11,11,"flores"
"09e24bdfc054e52b9c4af78e3a286a98","perfumaria",44,343,1,75,16,11,11,"perfumaria"
"ad251378b8a5df8ebfca21e28cc01d6f","relogios_presentes",50,448,1,250,16,11,11,"relogios_presentes"
"d57afe143925aa9890073159f1e99ad2","relogios_presentes",54,438,1,250,16,2,11,"relogios_presentes"
"7d6bf2a74c5881cd8f7159032ad593e7","utilidades_domesticas",34,634,1,500,16,18,11,"utilidades_domesticas"
"2c3dfe5b09e660349378f30d628d70bb","construcao_ferramentas_construcao",42,836,1,650,16,11,11,"construcao_ferramentas_construcao"
"bcf3aa04becb30e6279242e23dc516f8","automotivo",59,955,1,50,16,8,11,"automotivo"
"f053dea99f0b1bda091c0441b4104cbe","consoles_games",39,458,1,350,16,10,11,"consoles_games"
"b5b5a82ce5f1987b7e670f37629be51b","beleza_saude",56,960,1,1000,16,2,11,"beleza_saude"
"56a332a91c4fb30091bc24e82ecbea29","automotivo",55,1180,1,1800,16,2,11,"automotivo"
"57d52385ff40989aa342e516168e080c","automotivo",38,1014,1,550,16,2,11,"automotivo"
"22bd45d50bed841763d6f7f58cb7b6ac","perfumaria",54,956,1,50,16,5,11,"perfumaria"
"06353656886de747a549351f1ec7fa9b","alimentos_bebidas",44,664,1,650,16,10,11,"alimentos_bebidas"
"ba34539b92ec1baa3a9c108b81cd8344","esporte_lazer",47,1634,1,650,16,10,11,"esporte_lazer"
"6decf43351d89bcd0d6f0f2b607c4e1c","esporte_lazer",57,2618,1,400,16,2,11,"esporte_lazer"
"00917855135d67fb060dcd81863166a4","informatica_acessorios",55,197,1,1133,16,16,11,"informatica_acessorios"
"70dfaa15ff6214af572bcf8372986f25","telefonia",58,1147,1,350,16,7,11,"telefonia"
"33334a894aca4ac5b4b0832506727673","beleza_saude",59,548,1,1200,16,17,11,"beleza_saude"
"ca923b3bd6392830e4e7651fca0adfb4","automotivo",56,1250,1,2050,16,5,11,"automotivo"
"f62ed10e188737a0f5e98e5d7c21c442","utilidades_domesticas",31,397,1,1500,16,24,11,"utilidades_domesticas"
"496fed872fd7153d485440dbe74e2cd9","esporte_lazer",60,267,1,400,16,28,11,"esporte_lazer"
"2fde0c9154180a1b4d37c3e829ff3bcf","papelaria",59,296,1,650,16,10,11,"papelaria"
"f73b281f7f5e628817097f46699dbe83","fashion_bolsas_e_acessorios",55,1359,1,250,16,2,11,"fashion_bolsas_e_acessorios"
"84b5585dfc98bbd06e91c408c91bf226","automotivo",63,1268,1,350,16,27,11,"automotivo"
"35ad08ea141acf7c484c97075944610f","perfumaria",41,402,1,225,16,11,11,"perfumaria"
"ede3a5776408c6c0b78be7f4d8dea50f","informatica_acessorios",60,666,1,250,16,16,11,"informatica_acessorios"
"08c5c3d471845327e913b52aded0caf3","artes_e_artesanato",34,155,1,250,16,7,11,"artes_e_artesanato"
"10be5827cbcb06a81f220d46dafd0af0","beleza_saude",54,1281,1,375,16,3,11,"beleza_saude"
"ac64ddbb3d1489f826dd59104c6b023f","informatica_acessorios",48,586,1,250,16,16,11,"informatica_acessorios"
"2563ea200bfce603cc25aebc666fcbf2","moveis_decoracao",53,280,1,450,16,6,11,"moveis_decoracao"
"cebed2cb3b44b298e374ec88155024f6","fashion_bolsas_e_acessorios",42,353,1,250,16,2,11,"fashion_bolsas_e_acessorios"
"28d7da9ebe96bfda54aed060b68b23a1","fashion_bolsas_e_acessorios",50,731,1,350,16,2,11,"fashion_bolsas_e_acessorios"
"d498e8a880bdf3d26e2b9b3e92c4f424","utilidades_domesticas",59,1386,1,2350,16,20,11,"utilidades_domesticas"
"c224f464aeeb2c6af33f0682a181efa7","utilidades_domesticas",60,1809,1,12600,16,2,11,"utilidades_domesticas"
"5f315c482ee138f3766f5a9169f16ba6","relogios_presentes",51,499,1,250,16,11,11,"relogios_presentes"
"c0747e098550ba48a597e31baf37f519","pet_shop",48,1533,1,500,16,5,11,"pet_shop"
"8ba1c0c3f71e72e2a934dbbb99314d71","beleza_saude",44,717,1,450,16,2,11,"beleza_saude"
"5cbd94dfca12072c25768e0885740408","consoles_games",58,688,1,225,16,6,11,"consoles_games"
"3b53b6b3ce85cb52f521117e354480db","relogios_presentes",42,712,1,350,16,12,11,"relogios_presentes"
"c10b7cf3152ae68bd9b4713b2230080d","eletrodomesticos",59,68,1,11100,16,16,11,"eletrodomesticos"
"f8abc2230f8edcb57a082b6ef696e481","utilidades_domesticas",48,1565,1,2200,16,21,11,"utilidades_domesticas"
"8ea331107c7373a412b73374be7c6736","perfumaria",43,503,1,600,16,2,11,"perfumaria"
"a91296c6e53b452fe0c6a5a878a2a06a","alimentos_bebidas",51,198,1,1250,16,35,11,"alimentos_bebidas"
"8d7a78b702d2a089195118b7f79b7b29","relogios_presentes",50,246,1,700,16,11,11,"relogios_presentes"
"65d22d2cf890edf9cfa3bbd5e8cb2371","livros_interesse_geral",63,1032,1,400,16,2,11,"livros_interesse_geral"
"47d6209a0b169cc800b0a45a9127d2f2","relogios_presentes",51,320,1,550,16,2,11,"relogios_presentes"
"31b4eff484cd1e463ed3ee1a566f84c0","papelaria",43,385,1,450,16,10,11,"papelaria"
"d268b1387a5aad5769aee20e55619a20","fashion_bolsas_e_acessorios",51,731,1,350,16,2,11,"fashion_bolsas_e_acessorios"
"0f59f164d6792e0c4d1757501850cf47","informatica_acessorios",47,627,1,400,16,4,11,"informatica_acessorios"
"54e423e4e4f906d5ec17e9449dda489d","moveis_decoracao",31,280,1,2000,16,56,11,"moveis_decoracao"
"ee188b2353254fc5117468bfab1e789f","utilidades_domesticas",43,1034,1,750,16,26,11,"utilidades_domesticas"
"d9cc920d093a854a2fe69ab26df8f992","pet_shop",48,566,1,600,16,16,11,"pet_shop"
"02c9b70f3d2ddf38f1120e09d4f9cd45","informatica_acessorios",49,395,1,133,16,9,11,"informatica_acessorios"
"434487f82b5c35646bd8155cf1946179","alimentos_bebidas",25,385,1,600,16,16,11,"alimentos_bebidas"
"babebd0af88094b11c6374034e7347f5","beleza_saude",33,1209,1,700,16,17,11,"beleza_saude"
"b4882f0e38fb340c102d225f85b446df","informatica_acessorios",40,1958,1,500,16,16,11,"informatica_acessorios"
"555cdc8ae3abc9870afa02367539b799","relogios_presentes",55,190,1,250,16,2,11,"relogios_presentes"
"606b5bf4a5c5ac2f72196afa18b77d3d","relogios_presentes",56,710,1,550,16,11,11,"relogios_presentes"
"4cb35e544a1de008f37e069f172f964e","esporte_lazer",45,804,1,175,16,5,11,"esporte_lazer"
"e9ed063dacf96b73a9567bf943e5f708","perfumaria",46,578,1,250,16,18,11,"perfumaria"
"3438c2b09f5a1bb1ed623d3fecafe3b9","moveis_decoracao",40,160,1,500,16,5,11,"moveis_decoracao"
"e30a6d4fa7a954f72a0392de4c613243","telefonia",40,945,1,225,16,3,11,"telefonia"
"48e1175aec66cc4cd9998ea2e6eeae04","perfumaria",48,451,1,250,16,16,11,"perfumaria"
"2c5e4da8e3be80f83a331e18901cebc1","perfumaria",51,453,1,50,16,3,11,"perfumaria"
"6ebb63a07bf2ac2ba7a17b0e8a4acc3d","relogios_presentes",60,601,1,500,16,11,11,"relogios_presentes"
"2691bad4b1d8eb94ea5f2ccbbd582fca","cool_stuff",59,589,1,550,16,2,11,"cool_stuff"
"137463a11feed96cfc9fbdd97d4e2403","utilidades_domesticas",19,592,1,250,16,2,11,"utilidades_domesticas"
"f2610c932aaabc3eb24c3512b498a838","ferramentas_jardim",41,1099,1,1200,16,6,11,"ferramentas_jardim"
"b47246a2d424fae0bb3e352ef204496a","automotivo",42,398,1,600,16,6,11,"automotivo"
"11b906b2a09fb80668f4478dd3f9c324","utilidades_domesticas",42,963,1,750,16,30,11,"utilidades_domesticas"
"63b1e1149e547163e18adba529c9cb5d","beleza_saude",58,696,1,650,16,2,11,"beleza_saude"
"bba0d9c4f470ff541dba7f02d791a4f3","relogios_presentes",59,679,1,400,16,11,11,"relogios_presentes"
"23e44bcf966914b366c7e28f13327dfe","ferramentas_jardim",46,1075,1,4600,16,25,11,"ferramentas_jardim"
"3517fcc20a0c09017c875560c2d150f7","artigos_de_natal",37,212,1,500,16,10,11,"artigos_de_natal"
"4e58e4bd671d463cef30fa0bab322f9a","informatica_acessorios",60,971,1,105,16,11,11,"informatica_acessorios"
"7c6bd3a931081382d987f4b7cdd4d472","automotivo",48,189,1,50,16,5,11,"automotivo"
"ec4e57291d338e3c8aa867c384d1be68","artigos_de_natal",32,247,1,450,16,20,11,"artigos_de_natal"
"005030ef108f58b46b78116f754d8d38","perfumaria",54,942,1,50,16,5,11,"perfumaria"
"b3589656bf8ff7b7b31fb5de73b641ac","fashion_bolsas_e_acessorios",49,26,1,250,16,2,11,"fashion_bolsas_e_acessorios"
"00ffe57f0110d73fd84d162252b2c784","utilidades_domesticas",56,1877,1,16000,16,2,11,"utilidades_domesticas"
"537795846d3155fd59b4eb12545b1b2f","perfumaria",54,937,1,50,16,5,11,"perfumaria"
"67bd6a1598204895a42b0b3071a398e0","ferramentas_jardim",41,148,1,500,16,2,11,"ferramentas_jardim"
"c73d2f4d891ae57d20c788f4628d88b9","eletrodomesticos",58,995,1,550,16,32,11,"eletrodomesticos"
"5c3aca5c078a343b3b873362e7ac2fcc","relogios_presentes",33,307,1,600,16,2,11,"relogios_presentes"
"c3debb9f3fb28192343a8f757fd3dc0c","esporte_lazer",47,569,1,400,16,10,11,"esporte_lazer"
"f7336eb1d4afd89bb9d4142642cdad6f","beleza_saude",30,3844,1,500,16,6,11,"beleza_saude"
"19dcf909566fad3eb56a49fa80193852","construcao_ferramentas_seguranca",38,296,1,725,16,11,11,"construcao_ferramentas_seguranca"
"19b75a8a23f10ec7a6af4e4644c4d71a","automotivo",38,530,1,3900,16,4,11,"automotivo"
"595b8278e4e5c52c86a4da3812b70081","cama_mesa_banho",49,642,1,2450,16,2,11,"cama_mesa_banho"
"b4aeec5cd68d7be08c15796340e29b6f","automotivo",44,540,1,10850,16,2,11,"automotivo"
"1dba1b8c4782c82bec9252bc5cca3b76","automotivo",41,537,1,5000,16,4,11,"automotivo"
"dd4bb630f241ce3910d9595b395efeb5","pet_shop",23,1151,1,160,16,11,11,"pet_shop"
"1561355720506eaee90adde6aa1375a9","flores",47,232,1,350,16,11,11,"flores"
"dd676d49d051ea143257c1012bc1ee3c","informatica_acessorios",23,746,1,350,16,16,11,"informatica_acessorios"
"3d3e0f4d3b75d0fbc4f002c231db1ad1","utilidades_domesticas",55,1056,1,500,16,26,11,"utilidades_domesticas"
"123701dcac36412cf1b594f5aafc2eaf","telefonia",51,352,1,426,16,12,11,"telefonia"
"14a5ea75139c76bd71255888d45a1f8d","fashion_bolsas_e_acessorios",54,1436,1,250,16,2,11,"fashion_bolsas_e_acessorios"
"3cd567828508afb8dc38c1eaa13df9ac","utilidades_domesticas",42,506,1,550,16,26,11,"utilidades_domesticas"
"7f524cd9e1d47c5aa4b15b54d6d146cb","moveis_decoracao",31,297,1,1000,16,11,11,"moveis_decoracao"
"0e8c1dc0559f4a9a4a9066dc8c56755c","utilidades_domesticas",60,817,1,50,16,29,11,"utilidades_domesticas"
"56795cce4b5c45ae4bb68caccbcb76d1","beleza_saude",28,515,1,250,16,16,11,"beleza_saude"
"a5927cb6142b2d814318939b3a283256","relogios_presentes",53,612,1,350,16,11,11,"relogios_presentes"
"d2169b4ca33cf18e5cf73716179912c8","utilidades_domesticas",29,365,1,700,16,23,11,"utilidades_domesticas"
"6944df4c64619e41fa9701a7c168cc84","construcao_ferramentas_construcao",56,1154,1,600,16,10,11,"construcao_ferramentas_construcao"
"0a8b35c2fbc824f7e1015cf330e6cc3c","esporte_lazer",55,2656,1,250,16,2,11,"esporte_lazer"
"63eb97106bfe47fe857edcf78f3e3e08","utilidades_domesticas",54,890,1,1300,16,18,11,"utilidades_domesticas"
"0160814e8c847c018da9cf3e01c271be","beleza_saude",52,1363,1,400,16,19,11,"beleza_saude"
"a0e45a99e446ebadec0421e41666235b","beleza_saude",45,1480,1,650,16,100,11,"beleza_saude"
"4e4210d7d638f6e904297071820f08db","relogios_presentes",59,305,1,550,16,2,11,"relogios_presentes"
"056010e0e6196d99309275e1b2d12c80","papelaria",57,303,1,250,16,6,11,"papelaria"
"e469aee0b4bc4932389a283ab64b0860","automotivo",54,212,1,50,16,8,11,"automotivo"
"8f51204e4a4b73030177a888b66fe910","informatica_acessorios",57,1024,1,450,16,2,11,"informatica_acessorios"
"c6f24451ab94c30ea2e17eb0d9ea5d9c","perfumaria",55,602,1,550,16,2,11,"perfumaria"
"9faf2a1491be3cd2faa18a0853a336a1","utilidades_domesticas",42,969,1,1100,16,30,11,"utilidades_domesticas"
"e7e5d8fc71b667111b189de539ca043b","perfumaria",40,1239,1,130,16,4,11,"perfumaria"
"8ddf5554f2617f6324e26cb41a35f41a","beleza_saude",44,3435,1,400,16,2,11,"beleza_saude"
"56d1d1451e981bbe43a2301a11ebef1a","relogios_presentes",57,569,1,250,16,11,11,"relogios_presentes"
"bcac6651b527e7de1413038c0df100d7","relogios_presentes",55,1050,1,600,16,11,11,"relogios_presentes"
"72dd41cced0634d5e0147ad6b28423e7","automotivo",54,671,1,550,16,5,11,"automotivo"
"35b9e8c317cea9e313573fe8cd9af9a2","relogios_presentes",35,251,1,350,16,2,11,"relogios_presentes"
"28e2aedad93288312a4929b8dd91ec73","ferramentas_jardim",41,1094,1,1100,16,6,11,"ferramentas_jardim"
"29abbd57526dab494a667e62d361f6cf","automotivo",53,1771,1,14100,16,2,11,"automotivo"
"bb580ac04bfbc59d40fdf59a5dfc2a8b","telefonia",49,614,1,400,16,5,11,"telefonia"
"68841da6fdd03f059359823165da9444","relogios_presentes",52,488,1,400,16,11,11,"relogios_presentes"
"6627732c944353907f92ff0812138314","beleza_saude",39,386,1,50,16,11,11,"beleza_saude"
"0b2ffdc19b87d97231a1bbd7bb979013","relogios_presentes",56,598,1,675,16,11,11,"relogios_presentes"
"610ab592e0d325dee460ae2c00f1a85c","utilidades_domesticas",20,376,1,1350,16,26,11,"utilidades_domesticas"
"194dad3cf9aa121860ba80cca80331bb","automotivo",37,1074,1,16950,16,2,11,"automotivo"
"41b4baff1ceec845ba126eaeb07efa4a","relogios_presentes",48,363,1,400,16,2,11,"relogios_presentes"
"cf2653cf76be07fe57a84a492eaedf8f","artigos_de_natal",36,220,1,350,16,10,11,"artigos_de_natal"
"355c91ffac499557d65c0821237b6350","fashion_bolsas_e_acessorios",42,770,1,850,16,2,11,"fashion_bolsas_e_acessorios"
"69d1a2681324d48bb7f38a7bb7b2646f","perfumaria",54,954,1,50,16,5,11,"perfumaria"
"cee4ebfc997a2ac7f01145efb59cc7be","livros_interesse_geral",48,647,1,1450,16,25,11,"livros_interesse_geral"
"e4176515d2055eb7771645c597f8b40c","utilidades_domesticas",38,250,1,500,16,2,11,"utilidades_domesticas"
"0c3cd8d63839bed6f80aca6388766417","relogios_presentes",53,399,1,500,16,2,11,"relogios_presentes"
"66f09a6de4f2ef63aaf5349b60a0e0c0","automotivo",52,1139,1,600,16,11,11,"automotivo"
"145140d23f166a1166dc4437107df8cc","papelaria",51,303,1,350,16,6,11,"papelaria"
"1c00873a774421d2eeec30c80eb15676","informatica_acessorios",47,1080,1,500,16,28,11,"informatica_acessorios"
"86999f823d7791c5796d506ae0ed44ea","ferramentas_jardim",47,1157,1,4250,16,14,11,"ferramentas_jardim"
"be4d4aacf88585bba5689cbc3393e0cc","esporte_lazer",59,613,1,2300,16,4,11,"esporte_lazer"
"7f2b84e06353dbec6da66923271c98aa","utilidades_domesticas",59,898,1,550,16,25,11,"utilidades_domesticas"
"fec8c282124bc6f504cbc6e9ec38450a","automotivo",50,1800,1,22100,16,2,11,"automotivo"
"659c04245988705deac370b5d5ca1db4","relogios_presentes",54,555,1,400,16,11,11,"relogios_presentes"
"e8e3b26a966bdd1260fe48e92972f670","informatica_acessorios",42,285,1,250,16,11,11,"informatica_acessorios"
"44291e25afe160dfe5f844da1b0f8b15","perfumaria",54,964,1,50,16,5,11,"perfumaria"
"fdcf45aa23bb8312ecc0027d6e1ef1c4","artigos_de_natal",39,258,1,250,16,12,11,"artigos_de_natal"
"a24e985fc6dbd5f0e50b2a013fd72ed4","automotivo",42,180,1,400,16,2,11,"automotivo"
"36e76b21975cb010ce431815283898dc","ferramentas_jardim",34,143,1,250,16,14,11,"ferramentas_jardim"
"06de2a2e4731091ff794ab6240951b7d","cama_mesa_banho",44,470,1,2560,16,2,11,"cama_mesa_banho"
"a638c3e5a768a4bdec5ef22363011a49","informatica_acessorios",55,340,1,217,16,16,11,"informatica_acessorios"
"c060e10a2d12cc32962f598397156c20","cama_mesa_banho",34,2770,1,600,16,22,11,"cama_mesa_banho"
"33c818b0b45badf24c437fdf7982f58c","informatica_acessorios",47,294,1,278,16,9,11,"informatica_acessorios"
"ffef256879dbadcab7e77950f4f4a195","artigos_de_natal",33,343,1,450,16,15,11,"artigos_de_natal"
"1a3f8351b158ae2a59427830a660eb0a","utilidades_domesticas",43,1069,1,600,16,30,11,"utilidades_domesticas"
"a17f13897e9a6dd83b91944452d54daf","papelaria",55,616,1,900,16,6,11,"papelaria"
"4a52073965ad17f345f579bdbdbabd74","perfumaria",58,301,1,350,16,5,11,"perfumaria"
"8213da1c8eae3aa3fa5c70d87fc1581c","utilidades_domesticas",50,1002,1,550,16,32,11,"utilidades_domesticas"
"4c19782230ac2c3708497b730b02abe7","alimentos_bebidas",25,360,1,50,16,3,11,"alimentos_bebidas"
"38d070104c7e27171e177d581758a90f","beleza_saude",36,498,1,450,16,30,11,"beleza_saude"
"1fa0405a3e10af836278d7667629623e","relogios_presentes",41,352,1,650,16,11,11,"relogios_presentes"
"16cb37c8d7713ae295b4c1a92a3f338c","perfumaria",50,855,1,213,16,12,11,"perfumaria"
"0cb255418b89587f063171ca707b85e7","construcao_ferramentas_construcao",31,2002,1,750,16,12,11,"construcao_ferramentas_construcao"
"f4a2e2f1cf569d9cee134511bdd0f969","informatica_acessorios",60,171,1,350,16,8,11,"informatica_acessorios"
"b35d60271c8d79aaf431cc378fbf92c3","relogios_presentes",56,816,1,600,16,11,11,"relogios_presentes"
"efa1b15e58071189595afce796e08bdd","relogios_presentes",48,160,1,540,16,11,11,"relogios_presentes"
"5096e827f6152df3974343e735a52dc9","construcao_ferramentas_construcao",45,890,1,2800,16,2,11,"construcao_ferramentas_construcao"
"bca5c45c40f5c10e76d44d5104ecb9b5","ferramentas_jardim",39,90,1,250,16,10,11,"ferramentas_jardim"
"f6d9b167294712de476f696ad722ae73","relogios_presentes",51,415,1,550,16,2,11,"relogios_presentes"
"635fc0b4d628df01648c6b2624a04b46","moveis_decoracao",46,2600,1,600,16,2,11,"moveis_decoracao"
"b17110b2eaee2f703cc79fca95fd624e","utilidades_domesticas",41,715,1,550,16,22,11,"utilidades_domesticas"
"d129a973e3b21bd2f01b9c25d930d2e8","relogios_presentes",56,471,1,250,16,11,11,"relogios_presentes"
"dd12ee0c5287865a05d9a873944680bc","ferramentas_jardim",26,201,1,500,16,21,11,"ferramentas_jardim"
"214182ef6dd2635420e172166e7ee047","utilidades_domesticas",43,965,1,650,16,17,11,"utilidades_domesticas"
"d69f444e73428ff2177e524685c16d26","relogios_presentes",58,730,1,500,16,11,11,"relogios_presentes"
"3731a08877914ac1dbf9b7c995854f84","papelaria",55,298,1,250,16,6,11,"papelaria"
"40876e499870e34fccde7cfb266a987d","construcao_ferramentas_construcao",45,1202,1,6250,16,2,11,"construcao_ferramentas_construcao"
"31207fc086e99a46400056ea7f77857e","beleza_saude",47,1482,1,700,16,100,11,"beleza_saude"
"9d838a7fbaba7fca5f1fad259984063a","informatica_acessorios",47,1076,1,117,16,16,11,"informatica_acessorios"
"d5f006788a809ec51caf80f7d438649c","fashion_bolsas_e_acessorios",60,1437,1,50,16,2,11,"fashion_bolsas_e_acessorios"
"389d38a555287ebf3413ce43392cf007","telefonia_fixa",40,945,1,400,16,2,11,"telefonia_fixa"
"24fcd474105d95d2002f38f0cacf87ee","automotivo",48,62,1,700,16,7,11,"automotivo"
"9f9a54558f0c3453b36512b59a4be85b","esporte_lazer",19,551,1,1400,16,2,11,"esporte_lazer"
"20a0eed2151a01394b7656d7269b11db","beleza_saude",26,885,1,500,16,30,11,"beleza_saude"
"73f0291fe089e68d9d01418708e3f192","fashion_bolsas_e_acessorios",51,15,1,250,16,2,11,"fashion_bolsas_e_acessorios"
"b463e2b659b92c4daa531d0d8768b8be","construcao_ferramentas_construcao",53,899,1,2700,16,2,11,"construcao_ferramentas_construcao"
"a3b994a761e7a3ef4b527ac7f1057e9c","perfumaria",54,954,1,50,16,5,11,"perfumaria"
"51edddbbc47a477259e672bd291feed6","utilidades_domesticas",37,775,1,450,16,26,11,"utilidades_domesticas"
"0b035ff3ab8827ae8c56022c16712e9c","relogios_presentes",54,475,1,600,16,2,11,"relogios_presentes"
"cc3c077967623f4d66b88f3388a206cb","informatica_acessorios",43,1138,1,900,16,16,11,"informatica_acessorios"
"46f7a6907223a9ba5e9ecc22ff29301d","bebes",47,466,1,2750,16,2,11,"bebes"
"f2ecbb02b6da187a9f14b8ac5781faec","perfumaria",54,935,1,50,16,5,11,"perfumaria"
"db553c9b5cb2f9b4c3f2f7b32a237ec2","relogios_presentes",50,496,1,275,16,11,11,"relogios_presentes"
"f8cc518b0812bb0ee889350296f284e4","cool_stuff",59,1428,1,700,16,2,11,"cool_stuff"
"5ccd6416950084e5a8653a4a0e5eaaa8","automotivo",45,745,1,350,16,11,11,"automotivo"
"1a9d64af3398397aa9948a714bb2baaa","brinquedos",32,254,1,250,16,10,11,"brinquedos"
"b31bf123505c6df8ab973f7c40caf4e8","esporte_lazer",46,2018,1,1400,16,2,11,"esporte_lazer"
"fb0e979620b2fd991a12edd108fc83f3","perfumaria",28,268,1,550,16,16,11,"perfumaria"
"5a42a6cbafa85310c1b2b0fa7dc6a8f6","perfumaria",55,130,1,350,16,2,11,"perfumaria"
"f20135d2d37130bbd6a2a9fa2e501e8f","artes",28,1134,1,350,16,6,11,"artes"
"97afd188bb555122d11925deb0052174","esporte_lazer",42,578,1,350,16,6,11,"esporte_lazer"
"bfb76bd20f67223309240df0b98e1a29","beleza_saude",55,1344,1,350,16,21,11,"beleza_saude"
"86abf4f5e857dc1175d06e7373b59be1","informatica_acessorios",49,385,1,350,16,2,11,"informatica_acessorios"
"76f520fa5e8912001989fa3fd6530d94","automotivo",35,2507,1,250,16,20,11,"automotivo"
"6edaba24cba3dd6d13058f286c80915e","utilidades_domesticas",58,838,1,850,16,30,11,"utilidades_domesticas"
"d4e9d0634c70e3f0be7440253184625f","pet_shop",57,660,1,250,16,10,11,"pet_shop"
"afd664c19120c43a47e34fc71f982d86","perfumaria",54,944,1,50,16,5,11,"perfumaria"
"372a2c75b4d5f160e199dee0f342d11b","beleza_saude",43,718,1,350,16,8,11,"beleza_saude"
"198f4a07b346797ac244a9fe3486d17a","automotivo",42,538,1,5900,16,4,11,"automotivo"
"6028c36df6f8a6a2132fce658e934a06","automotivo",49,858,1,250,16,16,11,"automotivo"
"aa175ef941b5ebc330e96ea4328488b8","esporte_lazer",53,831,1,800,16,2,11,"esporte_lazer"
"e679677773e55e08f289ceeb0115f4f8","ferramentas_jardim",39,90,1,400,16,10,11,"ferramentas_jardim"
"ce4951e4e9e73626368438f1dbc05dd2","livros_tecnicos",31,1021,1,400,16,23,11,"livros_tecnicos"
"415229bc91af2ce6c766bc42ad4f395a","beleza_saude",36,1610,1,250,16,5,11,"beleza_saude"
"95b9a78b41f69ad6c3b8e21374700696","informatica_acessorios",44,314,1,250,16,5,11,"informatica_acessorios"
"c18ac1d6cc053c0ec7296b994ae6ffeb","relogios_presentes",54,237,1,550,16,2,11,"relogios_presentes"
"259df46ee92a13043ed24ebabb9534fe","moveis_decoracao",34,733,1,550,16,13,11,"moveis_decoracao"
"c2b534c5a4a6cbfc41aeaf362fb0c060","bebidas",39,324,1,2300,16,32,11,"bebidas"
"83fc9abe24667777b997571da7b6052a","relogios_presentes",42,548,1,350,16,13,11,"relogios_presentes"
"b217a380fe548cd65a8d6f18a9c0eb28","cama_mesa_banho",33,435,1,400,16,12,11,"cama_mesa_banho"
"cdb2ede3e6744ad7011a7305b95442a1","bebidas",32,1148,1,950,16,40,11,"bebidas"
"f0c1c1d5ec61ce4c4846abd4283631df","alimentos",16,3139,1,125,16,8,11,"alimentos"
"64f764873cfcd50da6ea9b4692fbda89","ferramentas_jardim",54,348,1,950,16,33,11,"ferramentas_jardim"
"bf6c6addcc27daf7976e4eeeda499619","beleza_saude",46,412,1,250,16,16,11,"beleza_saude"
"7033a435a6ce8e293a5727f954b4871f","esporte_lazer",15,564,1,500,16,16,11,"esporte_lazer"
"5aadf21c27e505224812c9b055031c73","utilidades_domesticas",15,267,1,600,16,23,11,"utilidades_domesticas"
"2ae327a1dadf4e4dfe0bea38c423e3b7","relogios_presentes",52,224,1,650,16,6,11,"relogios_presentes"
