Cost Center,Expense Description,Date,FC - USD,FC,Currency
"Supplies","Advertising",2021-03-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-05-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Advertising",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-01-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-02-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-03-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-05-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Sales Promotion",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-01-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-02-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-03-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-05-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Credits",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-01-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-02-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-03-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-05-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Obsolescence",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-01-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-02-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-03-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-05-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","TASK",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-01-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-02-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-04-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-06-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-07-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-08-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-09-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-10-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-11-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Project Expenses",2021-12-01 00:00:00.000,0,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-01-01 00:00:00.000,232643.1,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-02-01 00:00:00.000,235709.98,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-03-01 00:00:00.000,215274.41999999995,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-04-01 00:00:00.000,257895.12677575779,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,232329.76591463923,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,224594.18814265323,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,210995.67545583949,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,193853.30155736548,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,187861.17497870832,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,229166.84715261197,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,194344.00349726289,"FC 09+03","USD"
"Supplies","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,188717.94239131594,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-01-01 00:00:00.000,193314.94,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-02-01 00:00:00.000,203556.9,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-03-01 00:00:00.000,232264.17,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-04-01 00:00:00.000,279166.66666666663,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-05-01 00:00:00.000,179166.66666666666,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-06-01 00:00:00.000,179166.66666666666,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-07-01 00:00:00.000,179166.66666666666,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-08-01 00:00:00.000,79166.666666666657,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-09-01 00:00:00.000,79166.666666666657,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-10-01 00:00:00.000,79166.666666666657,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-11-01 00:00:00.000,79166.666666666657,"FC 09+03","USD"
"Supplies","Labor Foreing Services",2021-12-01 00:00:00.000,79166.666666666657,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-03-01 00:00:00.000,5.53,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-04-01 00:00:00.000,342.51080551458892,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-05-01 00:00:00.000,340.30106061148757,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-06-01 00:00:00.000,338.39313610539745,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-07-01 00:00:00.000,336.58514893451076,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-08-01 00:00:00.000,335.04468217618677,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-09-01 00:00:00.000,333.75070389028792,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-10-01 00:00:00.000,332.84276230438661,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-11-01 00:00:00.000,332.13676368995681,"FC 09+03","USD"
"Supplies","Total Materials & Supplies",2021-12-01 00:00:00.000,331.15711407240013,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-01-01 00:00:00.000,55.64,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-02-01 00:00:00.000,189.32,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-03-01 00:00:00.000,610.68000000000006,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-04-01 00:00:00.000,787.90027873160818,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-05-01 00:00:00.000,780.69037856404782,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-06-01 00:00:00.000,774.46518985697469,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-07-01 00:00:00.000,768.566374874315,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-08-01 00:00:00.000,763.54134086105148,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-09-01 00:00:00.000,759.32168852956534,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-10-01 00:00:00.000,756.36296658533422,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-11-01 00:00:00.000,754.06411734192977,"FC 09+03","USD"
"Supplies","Local Travel & Courtesy",2021-12-01 00:00:00.000,750.87343581790128,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-02-01 00:00:00.000,5929.37,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-03-01 00:00:00.000,5943.1,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-04-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-05-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-06-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-07-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-08-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-09-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-10-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-11-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Foreing Travel",2021-12-01 00:00:00.000,7213.7446666666665,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-01-01 00:00:00.000,2001.1800000000003,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-02-01 00:00:00.000,1490.8200000000002,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-03-01 00:00:00.000,1364.5200000000002,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-04-01 00:00:00.000,2406.1440129672446,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-05-01 00:00:00.000,2401.7360283389839,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-06-01 00:00:00.000,2397.9302608929916,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-07-01 00:00:00.000,2394.3231630715045,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-08-01 00:00:00.000,2391.2475909754944,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-09-01 00:00:00.000,2388.6610730846273,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-10-01 00:00:00.000,2386.8414322324147,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-11-01 00:00:00.000,2385.4223675612484,"FC 09+03","USD"
"Supplies","Company Vehicles Expenses",2021-12-01 00:00:00.000,2383.4550582337529,"FC 09+03","USD"
"Supplies","Purchased Services",2021-01-01 00:00:00.000,21967.050000000003,"FC 09+03","USD"
"Supplies","Purchased Services",2021-02-01 00:00:00.000,18821.130000000005,"FC 09+03","USD"
"Supplies","Purchased Services",2021-03-01 00:00:00.000,18875.810000000016,"FC 09+03","USD"
"Supplies","Purchased Services",2021-04-01 00:00:00.000,21922.817105050533,"FC 09+03","USD"
"Supplies","Purchased Services",2021-05-01 00:00:00.000,21752.266074683906,"FC 09+03","USD"
"Supplies","Purchased Services",2021-06-01 00:00:00.000,21605.009661565266,"FC 09+03","USD"
"Supplies","Purchased Services",2021-07-01 00:00:00.000,21465.467142732061,"FC 09+03","USD"
"Supplies","Purchased Services",2021-08-01 00:00:00.000,21346.574399429464,"FC 09+03","USD"
"Supplies","Purchased Services",2021-09-01 00:00:00.000,21246.708745431341,"FC 09+03","USD"
"Supplies","Purchased Services",2021-10-01 00:00:00.000,21176.641381837726,"FC 09+03","USD"
"Supplies","Purchased Services",2021-11-01 00:00:00.000,21122.162683444363,"FC 09+03","USD"
"Supplies","Purchased Services",2021-12-01 00:00:00.000,21046.565664869722,"FC 09+03","USD"
"Supplies","Sundry & Other Costs",2021-01-01 00:00:00.000,-2.7284841053187847E-12,"FC 09+03","USD"
"Supplies","Sundry & Other Costs",2021-02-01 00:00:00.000,7.2759576141834259E-12,"FC 09+03","USD"
"Supplies","Sundry & Other Costs",2021-03-01 00:00:00.000,7.2759576141834259E-12,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-04-01 00:00:00.000,15.151019361067178,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-05-01 00:00:00.000,15.012375753520894,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-06-01 00:00:00.000,14.892667768674134,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-07-01 00:00:00.000,14.779235825035906,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-08-01 00:00:00.000,14.682606353413508,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-09-01 00:00:00.000,14.601464061810015,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-10-01 00:00:00.000,14.544568976643619,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-11-01 00:00:00.000,14.500362989750112,"FC 09+03","USD"
"Supplies","Gastos de Alquiler",2021-12-01 00:00:00.000,14.439007411067774,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-04-01 00:00:00.000,6.0575111352103441,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-05-01 00:00:00.000,6.0353222494349446,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-06-01 00:00:00.000,6.0161645375536015,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-07-01 00:00:00.000,5.9980079459378084,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-08-01 00:00:00.000,5.9825303041831228,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-09-01 00:00:00.000,5.9695186497883022,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-10-01 00:00:00.000,5.9603723787456264,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-11-01 00:00:00.000,5.9532461235718044,"FC 09+03","USD"
"Supplies","Maintenance & Repairs",2021-12-01 00:00:00.000,5.943363859155518,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-04-01 00:00:00.000,4.2994976722371465,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-05-01 00:00:00.000,4.2601539255419514,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-06-01 00:00:00.000,4.2261836566160591,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-07-01 00:00:00.000,4.1939943783894655,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-08-01 00:00:00.000,4.1665732406818856,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-09-01 00:00:00.000,4.143546995017803,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-10-01 00:00:00.000,4.1274015278116014,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-11-01 00:00:00.000,4.1148569238336039,"FC 09+03","USD"
"Supplies","Insurance on Building",2021-12-01 00:00:00.000,4.0974456750300172,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-01-01 00:00:00.000,264.57,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-02-01 00:00:00.000,264.59,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-03-01 00:00:00.000,264.58000000000004,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-04-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-05-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-06-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-07-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-08-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-09-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-10-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-11-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","AFA - DEPRECIATION",2021-12-01 00:00:00.000,183.38999999999945,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-01-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-02-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-03-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-04-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-05-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-06-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-07-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-08-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-09-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-10-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-11-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Total New Model Launching",2021-12-01 00:00:00.000,44000,"FC 09+03","USD"
"Supplies","Project Expenses",2021-03-01 00:00:00.000,60900,"FC 09+03","USD"
"Supplies","Project Expenses",2021-05-01 00:00:00.000,15281.432125307123,"FC 09+03","USD"
