Cost Center,Expense Description,Date,FC - USD,FC,Currency
"Supplies","Insurance on Building",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Insurance on Building",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Advertising",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Sales Promotion",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Credits",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Obsolescence",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","TASK",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-03-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-01-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-02-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-04-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-05-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-06-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-07-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-08-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-09-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-10-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-11-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Project Expenses",2021-12-01 00:00:00.000,0,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-01-01 00:00:00.000,232643.09999999998,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-02-01 00:00:00.000,235709.98,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-03-01 00:00:00.000,215274.41999999995,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-04-01 00:00:00.000,260389.05999999997,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,238377.65,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,225015.89,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,263585.51,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,247954.30000000002,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,249059.36469205303,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,296207.95355556643,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,255170.05271519136,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,247203.59752716628,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Overtime",2021-04-01 00:00:00.000,5635.8799999999992,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Overtime",2021-05-01 00:00:00.000,2158.76,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Overtime",2021-07-01 00:00:00.000,13857.11,"FC 08+04","USD"
"Supplies","Indirect Labor Salaried Overtime",2021-08-01 00:00:00.000,8393.38,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-01-01 00:00:00.000,193314.94,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-02-01 00:00:00.000,203556.9,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-03-01 00:00:00.000,232264.17,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-04-01 00:00:00.000,102578.03,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-05-01 00:00:00.000,110455.26000000001,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-06-01 00:00:00.000,49986.579999999994,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-07-01 00:00:00.000,34768.46,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-08-01 00:00:00.000,129673.8,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-09-01 00:00:00.000,60000,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-10-01 00:00:00.000,60000,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-11-01 00:00:00.000,60000,"FC 08+04","USD"
"Supplies","Labor Foreing Services",2021-12-01 00:00:00.000,60000,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-03-01 00:00:00.000,5.53,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-06-01 00:00:00.000,60.43,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-07-01 00:00:00.000,45.3,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-08-01 00:00:00.000,34.8,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-09-01 00:00:00.000,210.951537319238,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-10-01 00:00:00.000,210.71792472106429,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-11-01 00:00:00.000,210.51084441924002,"FC 08+04","USD"
"Supplies","Total Materials & Supplies",2021-12-01 00:00:00.000,210.31025112696366,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-01-01 00:00:00.000,55.64,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-02-01 00:00:00.000,189.32,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-03-01 00:00:00.000,610.68000000000006,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-04-01 00:00:00.000,909.46,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-05-01 00:00:00.000,324.65000000000003,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-06-01 00:00:00.000,122.24000000000001,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-07-01 00:00:00.000,267.46999999999997,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-09-01 00:00:00.000,681.322499605707,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-10-01 00:00:00.000,680.26560999606772,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-11-01 00:00:00.000,679.32820683849513,"FC 08+04","USD"
"Supplies","Local Travel & Courtesy",2021-12-01 00:00:00.000,678.41968867571018,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-02-01 00:00:00.000,5929.37,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-03-01 00:00:00.000,5943.1,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-07-01 00:00:00.000,2666.1099999999997,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-09-01 00:00:00.000,729.16666666666652,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-10-01 00:00:00.000,729.16666666666652,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-11-01 00:00:00.000,729.16666666666652,"FC 08+04","USD"
"Supplies","Foreing Travel",2021-12-01 00:00:00.000,2916.6666666666661,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-01-01 00:00:00.000,2001.1800000000003,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-02-01 00:00:00.000,1490.8200000000002,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-03-01 00:00:00.000,1364.5200000000002,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-04-01 00:00:00.000,812.6099999999999,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-05-01 00:00:00.000,1990.85,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-06-01 00:00:00.000,2571.4500000000003,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-07-01 00:00:00.000,660.8,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-08-01 00:00:00.000,24660.909999999989,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-09-01 00:00:00.000,667.97874063525387,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-10-01 00:00:00.000,667.95390501652128,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-11-01 00:00:00.000,667.96039388625093,"FC 08+04","USD"
"Supplies","Company Vehicles Expenses",2021-12-01 00:00:00.000,667.97474349271442,"FC 08+04","USD"
"Supplies","Purchased Services",2021-01-01 00:00:00.000,21967.050000000003,"FC 08+04","USD"
"Supplies","Purchased Services",2021-02-01 00:00:00.000,18821.130000000005,"FC 08+04","USD"
"Supplies","Purchased Services",2021-03-01 00:00:00.000,18875.810000000016,"FC 08+04","USD"
"Supplies","Purchased Services",2021-04-01 00:00:00.000,31474.89,"FC 08+04","USD"
"Supplies","Purchased Services",2021-05-01 00:00:00.000,21974.299999999992,"FC 08+04","USD"
"Supplies","Purchased Services",2021-06-01 00:00:00.000,14722.239999999994,"FC 08+04","USD"
"Supplies","Purchased Services",2021-07-01 00:00:00.000,25856.94,"FC 08+04","USD"
"Supplies","Purchased Services",2021-08-01 00:00:00.000,24075.36,"FC 08+04","USD"
"Supplies","Purchased Services",2021-09-01 00:00:00.000,26089.760167173645,"FC 08+04","USD"
"Supplies","Purchased Services",2021-10-01 00:00:00.000,26054.789072035444,"FC 08+04","USD"
"Supplies","Purchased Services",2021-11-01 00:00:00.000,26023.808410007055,"FC 08+04","USD"
"Supplies","Purchased Services",2021-12-01 00:00:00.000,25993.801213787221,"FC 08+04","USD"
"Supplies","Employee Education",2021-06-01 00:00:00.000,2129.74,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-01-01 00:00:00.000,-2.7284841053187847E-12,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-02-01 00:00:00.000,7.2759576141834259E-12,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-03-01 00:00:00.000,7.2759576141834259E-12,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-04-01 00:00:00.000,2.9103830456733704E-11,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-05-01 00:00:00.000,78,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-06-01 00:00:00.000,-1.4551915228366852E-11,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-07-01 00:00:00.000,-2.9103830456733704E-11,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-09-01 00:00:00.000,6.7423441518366589,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-10-01 00:00:00.000,6.7318852084099987,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-11-01 00:00:00.000,6.7226086988260194,"FC 08+04","USD"
"Supplies","Sundry & Other Costs",2021-12-01 00:00:00.000,6.7136180341624643,"FC 08+04","USD"
"Supplies","Gastos de Alquiler",2021-09-01 00:00:00.000,9.50655493757736,"FC 08+04","USD"
"Supplies","Gastos de Alquiler",2021-10-01 00:00:00.000,9.49180806052163,"FC 08+04","USD"
"Supplies","Gastos de Alquiler",2021-11-01 00:00:00.000,9.4787283888224287,"FC 08+04","USD"
"Supplies","Gastos de Alquiler",2021-12-01 00:00:00.000,9.4660517520882816,"FC 08+04","USD"
"Supplies","Caterer",2021-05-01 00:00:00.000,85.59,"FC 08+04","USD"
"Supplies","Caterer",2021-09-01 00:00:00.000,7.3984261019921336,"FC 08+04","USD"
"Supplies","Caterer",2021-10-01 00:00:00.000,7.3869494229166532,"FC 08+04","USD"
"Supplies","Caterer",2021-11-01 00:00:00.000,7.3767702375923934,"FC 08+04","USD"
"Supplies","Caterer",2021-12-01 00:00:00.000,7.3669047120981217,"FC 08+04","USD"
"Supplies","Maintenance & Repairs",2021-09-01 00:00:00.000,3.6404283718581669,"FC 08+04","USD"
"Supplies","Maintenance & Repairs",2021-10-01 00:00:00.000,3.6381475948838364,"FC 08+04","USD"
"Supplies","Maintenance & Repairs",2021-11-01 00:00:00.000,3.6361290311744856,"FC 08+04","USD"
"Supplies","Maintenance & Repairs",2021-12-01 00:00:00.000,3.6341764811072652,"FC 08+04","USD"
"Supplies","Insurance on Building",2021-09-01 00:00:00.000,2.69773339014659,"FC 08+04","USD"
"Supplies","Insurance on Building",2021-10-01 00:00:00.000,2.6935485784145956,"FC 08+04","USD"
"Supplies","Insurance on Building",2021-11-01 00:00:00.000,2.689836879770156,"FC 08+04","USD"
"Supplies","Insurance on Building",2021-12-01 00:00:00.000,2.6862395528292167,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-01-01 00:00:00.000,264.57,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-02-01 00:00:00.000,264.59,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-03-01 00:00:00.000,264.58000000000004,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-04-01 00:00:00.000,264.58999999999992,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-05-01 00:00:00.000,264.57000000000016,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-06-01 00:00:00.000,264.59999999999991,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-07-01 00:00:00.000,264.56999999999994,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-08-01 00:00:00.000,264.56000000000017,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-09-01 00:00:00.000,183.38999999999945,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-10-01 00:00:00.000,183.38999999999945,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-11-01 00:00:00.000,183.38999999999945,"FC 08+04","USD"
"Supplies","AFA - DEPRECIATION",2021-12-01 00:00:00.000,183.38999999999945,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-01-01 00:00:00.000,17824.939999999995,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-02-01 00:00:00.000,14059.83,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-04-01 00:00:00.000,31200,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-05-01 00:00:00.000,31200,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-06-01 00:00:00.000,3320,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-11-01 00:00:00.000,47807.527731092392,"FC 08+04","USD"
"Supplies","Total New Model Launching",2021-12-01 00:00:00.000,109807.5277310924,"FC 08+04","USD"
"Supplies","Project Expenses",2021-03-01 00:00:00.000,60900,"FC 08+04","USD"
