Cost Center,Expense Description,Date,FC - USD,Currency,FC
"Supplies","Advertising",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Advertising",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Advertising",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Advertising",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Advertising",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-03-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-05-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Sales Promotion",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-03-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-05-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Credits",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-03-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-05-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Obsolescence",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-03-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-05-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","TASK",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Project Expenses",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-01-01 00:00:00.000,232643.09999999998,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-02-01 00:00:00.000,222419.39915026011,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-03-01 00:00:00.000,213619.1175440012,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-04-01 00:00:00.000,242273.98480697777,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,218412.42759976425,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,210700.29716921251,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,187199.24278093537,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,164845.14362549776,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,159471.56632601484,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,199055.47457825439,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,165678.62433520597,"USD","FC 10+02"
"Supplies","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,160643.7768826028,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-01-01 00:00:00.000,193314.94,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-02-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-03-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-04-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-05-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-06-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-07-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-08-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-09-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-10-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-11-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Labor Foreing Services",2021-12-01 00:00:00.000,129166.66666666666,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-02-01 00:00:00.000,340.71216232107349,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-03-01 00:00:00.000,337.86320429776919,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-04-01 00:00:00.000,334.9558653495277,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-05-01 00:00:00.000,332.84849555549488,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-06-01 00:00:00.000,331.07013102814886,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-07-01 00:00:00.000,329.40989366629009,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-08-01 00:00:00.000,328.0392222224886,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-09-01 00:00:00.000,326.93467019652172,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-10-01 00:00:00.000,326.23833994833365,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-11-01 00:00:00.000,325.75947789919314,"USD","FC 10+02"
"Supplies","Total Materials & Supplies",2021-12-01 00:00:00.000,325.01685900272577,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-01-01 00:00:00.000,55.64,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-02-01 00:00:00.000,782.02050238858578,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-03-01 00:00:00.000,772.77736961940593,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-04-01 00:00:00.000,763.342981748469,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-05-01 00:00:00.000,756.50338134901847,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-06-01 00:00:00.000,750.73084349624548,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-07-01 00:00:00.000,745.34120462202168,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-08-01 00:00:00.000,740.89118159191628,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-09-01 00:00:00.000,737.30488551664121,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-10-01 00:00:00.000,735.04382651032506,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-11-01 00:00:00.000,733.48883604781633,"USD","FC 10+02"
"Supplies","Local Travel & Courtesy",2021-12-01 00:00:00.000,731.07767003533138,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-02-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-03-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-04-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-05-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-06-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-07-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-08-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-09-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-10-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-11-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Foreing Travel",2021-12-01 00:00:00.000,7213.7446666666665,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-01-01 00:00:00.000,2001.1800000000003,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-02-01 00:00:00.000,2402.5822969538294,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-03-01 00:00:00.000,2396.7775816350859,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-04-01 00:00:00.000,2390.8582168507223,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-05-01 00:00:00.000,2386.57023614608,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-06-01 00:00:00.000,2382.9534366537223,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-07-01 00:00:00.000,2379.5781397679411,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-08-01 00:00:00.000,2376.7924778968986,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-09-01 00:00:00.000,2374.5482577283069,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-10-01 00:00:00.000,2373.1339045124173,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-11-01 00:00:00.000,2372.1614350642053,"USD","FC 10+02"
"Supplies","Company Vehicles Expenses",2021-12-01 00:00:00.000,2370.6526027226359,"USD","FC 10+02"
"Supplies","Purchased Services",2021-01-01 00:00:00.000,21967.050000000003,"USD","FC 10+02"
"Supplies","Purchased Services",2021-02-01 00:00:00.000,21783.96221083956,"USD","FC 10+02"
"Supplies","Purchased Services",2021-03-01 00:00:00.000,21564.218027106628,"USD","FC 10+02"
"Supplies","Purchased Services",2021-04-01 00:00:00.000,21339.965557873023,"USD","FC 10+02"
"Supplies","Purchased Services",2021-05-01 00:00:00.000,21177.41405757127,"USD","FC 10+02"
"Supplies","Purchased Services",2021-06-01 00:00:00.000,21040.238173214639,"USD","FC 10+02"
"Supplies","Purchased Services",2021-07-01 00:00:00.000,20912.17259808306,"USD","FC 10+02"
"Supplies","Purchased Services",2021-08-01 00:00:00.000,20806.442086041621,"USD","FC 10+02"
"Supplies","Purchased Services",2021-09-01 00:00:00.000,20721.238692648574,"USD","FC 10+02"
"Supplies","Purchased Services",2021-10-01 00:00:00.000,20667.524333816615,"USD","FC 10+02"
"Supplies","Purchased Services",2021-11-01 00:00:00.000,20630.585086094787,"USD","FC 10+02"
"Supplies","Purchased Services",2021-12-01 00:00:00.000,20573.300622589129,"USD","FC 10+02"
"Supplies","Sundry & Other Costs",2021-01-01 00:00:00.000,-2.7284841053187847E-12,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-02-01 00:00:00.000,15.037953523147575,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-03-01 00:00:00.000,14.860211634582438,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-04-01 00:00:00.000,14.678791983960538,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-05-01 00:00:00.000,14.547269098550647,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-06-01 00:00:00.000,14.436265415558356,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-07-01 00:00:00.000,14.332624732673997,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-08-01 00:00:00.000,14.247052501128575,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-09-01 00:00:00.000,14.178089406765311,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-10-01 00:00:00.000,14.134610111598214,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-11-01 00:00:00.000,14.104708242999216,"USD","FC 10+02"
"Supplies","Gastos de Alquiler",2021-12-01 00:00:00.000,14.058342447829405,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-02-01 00:00:00.000,6.0395393044761123,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-03-01 00:00:00.000,6.0105158257905016,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-04-01 00:00:00.000,5.9809122482970354,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-05-01 00:00:00.000,5.9594632416388551,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-06-01 00:00:00.000,5.9413687956396064,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-07-01 00:00:00.000,5.9244805519061794,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-08-01 00:00:00.000,5.9105410339147113,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-09-01 00:00:00.000,5.8993099473596189,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-10-01 00:00:00.000,5.8922311767775231,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-11-01 00:00:00.000,5.8873637375450567,"USD","FC 10+02"
"Supplies","Maintenance & Repairs",2021-12-01 00:00:00.000,5.879812838401957,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-02-01 00:00:00.000,4.267412286075337,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-03-01 00:00:00.000,4.2169733804193532,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-04-01 00:00:00.000,4.1654908136719779,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-05-01 00:00:00.000,4.12816775796268,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-06-01 00:00:00.000,4.0966675621500155,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-07-01 00:00:00.000,4.0672568100289128,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-08-01 00:00:00.000,4.0429734531425039,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-09-01 00:00:00.000,4.0234033729638039,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-10-01 00:00:00.000,4.0110649867531816,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-11-01 00:00:00.000,4.0025795501384493,"USD","FC 10+02"
"Supplies","Insurance on Building",2021-12-01 00:00:00.000,3.9894220441216408,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-01-01 00:00:00.000,264.57,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-02-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-03-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-04-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-05-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-06-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-07-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-08-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-09-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-10-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-11-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","AFA - DEPRECIATION",2021-12-01 00:00:00.000,183.38999999999945,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-01-01 00:00:00.000,17824.939999999995,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-02-01 00:00:00.000,24954.163483575267,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-03-01 00:00:00.000,24954.163483575267,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-04-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-05-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-06-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-07-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-08-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-09-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-10-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-11-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Total New Model Launching",2021-12-01 00:00:00.000,30000,"USD","FC 10+02"
"Supplies","Project Expenses",2021-03-01 00:00:00.000,34009.0568181818,"USD","FC 10+02"
"Supplies","Project Expenses",2021-05-01 00:00:00.000,15281.432125307123,"USD","FC 10+02"
