order_id,recipe_id,price,Data,Godzina,koszt zamówienia
4332,27,64.3,2019-02-28 00:00:00.000,14,53.9
4333,56,75.84,2019-02-28 00:00:00.000,14,72.2
4336,47,50.58,2019-02-28 00:00:00.000,14,32.2
4371,34,55.35,2019-03-01 00:00:00.000,14,38
4372,39,45.06,2019-03-01 00:00:00.000,14,39.3
4373,47,37.935,2019-03-01 00:00:00.000,14,32.2
4374,53,57.12,2019-03-01 00:00:00.000,14,24.8
4375,13,46.8,2019-03-01 00:00:00.000,14,53.2
4391,29,50.355,2019-03-02 00:00:00.000,14,5
4425,60,82.36,2019-03-03 00:00:00.000,14,56.9
4463,3,46.52,2019-03-04 00:00:00.000,14,70.300000000000011
4465,55,53.52,2019-03-04 00:00:00.000,14,33.3
4493,46,77.5,2019-03-05 00:00:00.000,14,29.999999999999996
4494,41,84.9,2019-03-05 00:00:00.000,14,18
4495,30,84.36,2019-03-05 00:00:00.000,14,41.300000000000004
4496,35,88.64,2019-03-05 00:00:00.000,14,57.3
4522,7,56.02,2019-03-06 00:00:00.000,14,39.6
4523,45,72.88,2019-03-06 00:00:00.000,14,55.8
4547,18,54.12,2019-03-07 00:00:00.000,14,55.7
4550,59,76.18,2019-03-07 00:00:00.000,14,12.700000000000001
4574,43,57.825,2019-03-08 00:00:00.000,14,
4575,48,46.8,2019-03-08 00:00:00.000,14,65.1
4604,43,77.1,2019-03-09 00:00:00.000,14,
4628,59,57.135000000000012,2019-03-10 00:00:00.000,14,12.700000000000001
4629,65,69.015,2019-03-10 00:00:00.000,14,14.2
4667,8,81.42,2019-03-11 00:00:00.000,14,13.700000000000001
4724,36,71.72,2019-03-13 00:00:00.000,14,65.300000000000011
4725,41,84.9,2019-03-13 00:00:00.000,14,18
4751,27,48.225,2019-03-14 00:00:00.000,14,53.9
4753,5,89.7,2019-03-14 00:00:00.000,14,14.100000000000001
4756,25,60.735,2019-03-14 00:00:00.000,14,17.2
4758,26,57.4,2019-03-14 00:00:00.000,14,29.7
4778,56,56.88,2019-03-15 00:00:00.000,14,72.2
4780,46,58.125,2019-03-15 00:00:00.000,14,29.999999999999996
4781,7,42.015,2019-03-15 00:00:00.000,14,39.6
4782,18,40.59,2019-03-15 00:00:00.000,14,55.7
4783,48,35.099999999999987,2019-03-15 00:00:00.000,14,65.1
4825,17,90.14,2019-03-16 00:00:00.000,14,37.800000000000004
4851,59,76.18,2019-03-17 00:00:00.000,14,12.700000000000001
4852,36,71.72,2019-03-17 00:00:00.000,14,65.300000000000011
4853,41,84.9,2019-03-17 00:00:00.000,14,18
4879,3,46.52,2019-03-18 00:00:00.000,14,70.300000000000011
4907,22,82.28,2019-03-19 00:00:00.000,14,32
4908,8,81.42,2019-03-19 00:00:00.000,14,13.700000000000001
4909,40,47.56,2019-03-19 00:00:00.000,14,47.5
4910,27,64.3,2019-03-19 00:00:00.000,14,53.9
4945,36,71.72,2019-03-20 00:00:00.000,14,65.300000000000011
4946,9,56.26,2019-03-20 00:00:00.000,14,11.8
4947,42,58.02,2019-03-20 00:00:00.000,14,15.899999999999999
4986,65,69.015,2019-03-21 00:00:00.000,14,14.2
4987,59,57.135000000000012,2019-03-21 00:00:00.000,14,12.700000000000001
4988,37,80.86,2019-03-21 00:00:00.000,14,52.800000000000004
4990,29,50.355,2019-03-21 00:00:00.000,14,5
5022,62,28.35,2019-03-22 00:00:00.000,14,20.6
5027,5,67.275,2019-03-22 00:00:00.000,14,14.100000000000001
5047,48,46.8,2019-03-23 00:00:00.000,14,65.1
5110,25,80.98,2019-03-25 00:00:00.000,14,17.2
5112,18,54.12,2019-03-25 00:00:00.000,14,55.7
5141,36,71.72,2019-03-26 00:00:00.000,14,65.300000000000011
5142,55,53.52,2019-03-26 00:00:00.000,14,33.3
5163,8,81.42,2019-03-27 00:00:00.000,14,13.700000000000001
5166,59,57.135000000000012,2019-03-27 00:00:00.000,14,12.700000000000001
5202,9,56.26,2019-03-28 00:00:00.000,14,11.8
5203,41,84.9,2019-03-28 00:00:00.000,14,18
5205,7,56.02,2019-03-28 00:00:00.000,14,39.6
5228,26,43.05,2019-03-29 00:00:00.000,14,29.7
5229,3,34.89,2019-03-29 00:00:00.000,14,70.300000000000011
5230,26,43.05,2019-03-29 00:00:00.000,14,29.7
5232,42,43.515,2019-03-29 00:00:00.000,14,15.899999999999999
5233,7,42.015,2019-03-29 00:00:00.000,14,39.6
5286,55,53.52,2019-03-31 00:00:00.000,14,33.3
5324,7,56.02,2019-04-01 00:00:00.000,14,39.6
5325,37,60.645,2019-04-01 00:00:00.000,14,52.800000000000004
5357,6,62.94,2019-04-02 00:00:00.000,14,35.2
5358,21,71.2,2019-04-02 00:00:00.000,14,11.3
5409,26,57.4,2019-04-04 00:00:00.000,14,29.7
5435,26,43.05,2019-04-05 00:00:00.000,14,29.7
5436,48,46.8,2019-04-05 00:00:00.000,14,65.1
5439,62,28.35,2019-04-05 00:00:00.000,14,20.6
5440,47,37.935,2019-04-05 00:00:00.000,14,32.2
5441,28,38.79,2019-04-05 00:00:00.000,14,33.800000000000004
5473,36,71.72,2019-04-06 00:00:00.000,14,65.300000000000011
5474,34,73.8,2019-04-06 00:00:00.000,14,38
5505,23,46.3,2019-04-07 00:00:00.000,14,31.7
5547,54,66.33,2019-04-08 00:00:00.000,14,51.5
5550,54,88.44,2019-04-08 00:00:00.000,14,51.5
5552,42,58.02,2019-04-08 00:00:00.000,14,15.899999999999999
5586,60,82.36,2019-04-09 00:00:00.000,14,56.9
5587,17,90.14,2019-04-09 00:00:00.000,14,37.800000000000004
5620,27,64.3,2019-04-10 00:00:00.000,14,53.9
5621,39,60.08,2019-04-10 00:00:00.000,14,39.3
5650,67,52.3,2019-04-11 00:00:00.000,14,25.9
5651,10,45.04,2019-04-11 00:00:00.000,14,22.2
5652,23,46.3,2019-04-11 00:00:00.000,14,31.7
5688,47,37.935,2019-04-12 00:00:00.000,14,32.2
5690,5,67.275,2019-04-12 00:00:00.000,14,14.100000000000001
5716,60,61.77,2019-04-13 00:00:00.000,14,56.9
5717,62,50.4,2019-04-13 00:00:00.000,14,20.6
5719,0,77.98,2019-04-13 00:00:00.000,14,16.700000000000003
5720,51,78.58,2019-04-13 00:00:00.000,14,34.300000000000004
5721,45,54.66,2019-04-13 00:00:00.000,14,55.8
5722,17,90.14,2019-04-13 00:00:00.000,14,37.800000000000004
5759,41,84.9,2019-04-14 00:00:00.000,14,18
5791,25,80.98,2019-04-15 00:00:00.000,14,17.2
5792,25,80.98,2019-04-15 00:00:00.000,14,17.2
5793,57,79.08,2019-04-15 00:00:00.000,14,44.5
5795,10,33.78,2019-04-15 00:00:00.000,14,22.2
5796,26,57.4,2019-04-15 00:00:00.000,14,29.7
5818,3,46.52,2019-04-16 00:00:00.000,14,70.300000000000011
5819,55,53.52,2019-04-16 00:00:00.000,14,33.3
5820,40,47.56,2019-04-16 00:00:00.000,14,47.5
5821,4,65.46,2019-04-16 00:00:00.000,14,66.5
5848,10,45.04,2019-04-17 00:00:00.000,14,22.2
5849,26,57.4,2019-04-17 00:00:00.000,14,29.7
5850,5,89.7,2019-04-17 00:00:00.000,14,14.100000000000001
5852,8,81.42,2019-04-17 00:00:00.000,14,13.700000000000001
5885,8,81.42,2019-04-18 00:00:00.000,14,13.700000000000001
5887,44,59.76,2019-04-18 00:00:00.000,14,21.9
5888,36,71.72,2019-04-18 00:00:00.000,14,65.300000000000011
5914,48,46.8,2019-04-19 00:00:00.000,14,65.1
5915,27,48.225,2019-04-19 00:00:00.000,14,53.9
5917,38,35.97,2019-04-19 00:00:00.000,14,5.5
5918,18,40.59,2019-04-19 00:00:00.000,14,55.7
5940,5,89.7,2019-04-20 00:00:00.000,14,14.100000000000001
5941,44,59.76,2019-04-20 00:00:00.000,14,21.9
5942,40,35.67,2019-04-20 00:00:00.000,14,47.5
5943,45,72.88,2019-04-20 00:00:00.000,14,55.8
5975,26,57.4,2019-04-21 00:00:00.000,14,29.7
6000,51,78.58,2019-04-22 00:00:00.000,14,34.300000000000004
6003,34,73.8,2019-04-22 00:00:00.000,14,38
6004,44,44.82,2019-04-22 00:00:00.000,14,21.9
6005,6,62.94,2019-04-22 00:00:00.000,14,35.2
6007,37,80.86,2019-04-22 00:00:00.000,14,52.800000000000004
6043,1,48.36,2019-04-23 00:00:00.000,14,55.1
6045,6,47.205,2019-04-23 00:00:00.000,14,35.2
6046,38,47.96,2019-04-23 00:00:00.000,14,5.5
6047,42,43.515,2019-04-23 00:00:00.000,14,15.899999999999999
6069,42,58.02,2019-04-24 00:00:00.000,14,15.899999999999999
6070,60,82.36,2019-04-24 00:00:00.000,14,56.9
6089,60,82.36,2019-04-25 00:00:00.000,14,56.9
6125,37,60.645,2019-04-26 00:00:00.000,14,52.800000000000004
6147,30,63.27,2019-04-27 00:00:00.000,14,41.300000000000004
6149,39,60.08,2019-04-27 00:00:00.000,14,39.3
6174,2,77.1,2019-04-28 00:00:00.000,14,72.5
6211,9,56.26,2019-04-29 00:00:00.000,14,11.8
6213,18,54.12,2019-04-29 00:00:00.000,14,55.7
6215,50,39.63,2019-04-29 00:00:00.000,14,57.6
6240,9,42.195,2019-04-30 00:00:00.000,14,11.8
6241,42,43.515,2019-04-30 00:00:00.000,14,15.899999999999999
6242,35,88.64,2019-04-30 00:00:00.000,14,57.3
6269,26,57.4,2019-05-01 00:00:00.000,14,29.7
6271,61,62.19,2019-05-01 00:00:00.000,14,7.7
6292,26,43.05,2019-05-02 00:00:00.000,14,29.7
6293,47,50.58,2019-05-02 00:00:00.000,14,32.2
6296,50,52.84,2019-05-02 00:00:00.000,14,57.6
6297,38,47.96,2019-05-02 00:00:00.000,14,5.5
6298,53,76.16,2019-05-02 00:00:00.000,14,24.8
6299,41,84.9,2019-05-02 00:00:00.000,14,18
6325,10,33.78,2019-05-03 00:00:00.000,14,22.2
6326,41,63.675,2019-05-03 00:00:00.000,14,18
6358,4,65.46,2019-05-04 00:00:00.000,14,66.5
6388,4,65.46,2019-05-05 00:00:00.000,14,66.5
6422,60,82.36,2019-05-06 00:00:00.000,14,56.9
6423,54,88.44,2019-05-06 00:00:00.000,14,51.5
6424,54,66.33,2019-05-06 00:00:00.000,14,51.5
6450,5,67.275,2019-05-07 00:00:00.000,14,14.100000000000001
6451,26,57.4,2019-05-07 00:00:00.000,14,29.7
6486,57,79.08,2019-05-08 00:00:00.000,14,44.5
6487,29,67.14,2019-05-08 00:00:00.000,14,5
6488,60,82.36,2019-05-08 00:00:00.000,14,56.9
6489,41,84.9,2019-05-08 00:00:00.000,14,18
6491,44,59.76,2019-05-08 00:00:00.000,14,21.9
6523,13,46.8,2019-05-09 00:00:00.000,14,53.2
6524,62,50.4,2019-05-09 00:00:00.000,14,20.6
6525,40,47.56,2019-05-09 00:00:00.000,14,47.5
6557,41,63.675,2019-05-10 00:00:00.000,14,18
6558,65,69.015,2019-05-10 00:00:00.000,14,14.2
6560,5,67.275,2019-05-10 00:00:00.000,14,14.100000000000001
6561,65,69.015,2019-05-10 00:00:00.000,14,14.2
6588,60,82.36,2019-05-11 00:00:00.000,14,56.9
6590,39,60.08,2019-05-11 00:00:00.000,14,39.3
6623,51,58.935,2019-05-12 00:00:00.000,14,34.300000000000004
6624,59,76.18,2019-05-12 00:00:00.000,14,12.700000000000001
6653,47,50.58,2019-05-13 00:00:00.000,14,32.2
6654,8,81.42,2019-05-13 00:00:00.000,14,13.700000000000001
6680,25,80.98,2019-05-14 00:00:00.000,14,17.2
6681,39,45.06,2019-05-14 00:00:00.000,14,39.3
6682,5,67.275,2019-05-14 00:00:00.000,14,14.100000000000001
6702,17,67.605,2019-05-15 00:00:00.000,14,37.800000000000004
6704,41,63.675,2019-05-15 00:00:00.000,14,18
6739,18,54.12,2019-05-16 00:00:00.000,14,55.7
6765,59,57.135000000000012,2019-05-17 00:00:00.000,14,12.700000000000001
6766,9,31.64625,2019-05-17 00:00:00.000,14,11.8
6767,8,45.79875,2019-05-17 00:00:00.000,14,13.700000000000001
6768,10,25.335,2019-05-17 00:00:00.000,14,22.2
6769,32,51.735,2019-05-17 00:00:00.000,14,44.8
6771,27,48.225,2019-05-17 00:00:00.000,14,53.9
6786,18,54.12,2019-05-18 00:00:00.000,14,55.7
6787,32,51.735,2019-05-18 00:00:00.000,14,44.8
6821,33,76.96,2019-05-19 00:00:00.000,14,44.000000000000007
6890,23,46.3,2019-05-21 00:00:00.000,14,31.7
6891,21,71.2,2019-05-21 00:00:00.000,14,11.3
6892,33,76.96,2019-05-21 00:00:00.000,14,44.000000000000007
6893,9,56.26,2019-05-21 00:00:00.000,14,11.8
6955,30,84.36,2019-05-23 00:00:00.000,14,41.300000000000004
6956,41,84.9,2019-05-23 00:00:00.000,14,18
6957,39,60.08,2019-05-23 00:00:00.000,14,39.3
6958,9,56.26,2019-05-23 00:00:00.000,14,11.8
6959,33,76.96,2019-05-23 00:00:00.000,14,44.000000000000007
6960,2,77.1,2019-05-23 00:00:00.000,14,72.5
6982,32,51.735,2019-05-24 00:00:00.000,14,44.8
6985,53,57.12,2019-05-24 00:00:00.000,14,24.8
6988,2,57.825,2019-05-24 00:00:00.000,14,72.5
6989,9,42.195,2019-05-24 00:00:00.000,14,11.8
6990,57,59.31,2019-05-24 00:00:00.000,14,44.5
6991,41,63.675,2019-05-24 00:00:00.000,14,18
6992,29,50.355,2019-05-24 00:00:00.000,14,5
6993,21,53.400000000000013,2019-05-24 00:00:00.000,14,11.3
7056,17,67.605,2019-05-26 00:00:00.000,14,37.800000000000004
7097,31,69.3,2019-05-27 00:00:00.000,14,44.9
7100,47,50.58,2019-05-27 00:00:00.000,14,32.2
7101,43,77.1,2019-05-27 00:00:00.000,14,
7102,37,80.86,2019-05-27 00:00:00.000,14,52.800000000000004
7123,25,80.98,2019-05-28 00:00:00.000,14,17.2
7124,32,68.98,2019-05-28 00:00:00.000,14,44.8
7164,5,89.7,2019-05-29 00:00:00.000,14,14.100000000000001
7166,25,80.98,2019-05-29 00:00:00.000,14,17.2
7167,43,57.825,2019-05-29 00:00:00.000,14,
7196,25,60.735,2019-05-30 00:00:00.000,14,17.2
7215,26,43.05,2019-05-31 00:00:00.000,14,29.7
7216,51,58.935,2019-05-31 00:00:00.000,14,34.300000000000004
7217,44,33.615,2019-05-31 00:00:00.000,14,21.9
7266,21,71.2,2019-06-02 00:00:00.000,14,11.3
7267,25,80.98,2019-06-02 00:00:00.000,14,17.2
7268,56,75.84,2019-06-02 00:00:00.000,14,72.2
7308,59,76.18,2019-06-03 00:00:00.000,14,12.700000000000001
7310,62,50.4,2019-06-03 00:00:00.000,14,20.6
7328,45,54.66,2019-06-04 00:00:00.000,14,55.8
7329,43,77.1,2019-06-04 00:00:00.000,14,
7330,47,50.58,2019-06-04 00:00:00.000,14,32.2
7331,4,49.095,2019-06-04 00:00:00.000,14,66.5
7332,31,69.3,2019-06-04 00:00:00.000,14,44.9
7366,41,84.9,2019-06-05 00:00:00.000,14,18
7367,36,71.72,2019-06-05 00:00:00.000,14,65.300000000000011
7368,45,72.88,2019-06-05 00:00:00.000,14,55.8
7406,31,51.975,2019-06-06 00:00:00.000,14,44.9
7407,55,53.52,2019-06-06 00:00:00.000,14,33.3
7409,39,60.08,2019-06-06 00:00:00.000,14,39.3
7445,54,66.33,2019-06-07 00:00:00.000,14,51.5
7446,42,43.515,2019-06-07 00:00:00.000,14,15.899999999999999
7448,38,35.97,2019-06-07 00:00:00.000,14,5.5
7449,42,43.515,2019-06-07 00:00:00.000,14,15.899999999999999
7469,25,80.98,2019-06-08 00:00:00.000,14,17.2
7470,43,77.1,2019-06-08 00:00:00.000,14,
7472,9,56.26,2019-06-08 00:00:00.000,14,11.8
7473,30,84.36,2019-06-08 00:00:00.000,14,41.300000000000004
7503,48,46.8,2019-06-09 00:00:00.000,14,65.1
7504,40,47.56,2019-06-09 00:00:00.000,14,47.5
7535,26,57.4,2019-06-10 00:00:00.000,14,29.7
7568,10,45.04,2019-06-11 00:00:00.000,14,22.2
7569,37,60.645,2019-06-11 00:00:00.000,14,52.800000000000004
7602,41,84.9,2019-06-12 00:00:00.000,14,18
7631,36,71.72,2019-06-13 00:00:00.000,14,65.300000000000011
7632,55,53.52,2019-06-13 00:00:00.000,14,33.3
7633,5,89.7,2019-06-13 00:00:00.000,14,14.100000000000001
7635,41,84.9,2019-06-13 00:00:00.000,14,18
7662,2,57.825,2019-06-14 00:00:00.000,14,72.5
7663,44,33.615,2019-06-14 00:00:00.000,14,21.9
7665,60,61.77,2019-06-14 00:00:00.000,14,56.9
7666,54,66.33,2019-06-14 00:00:00.000,14,51.5
7668,1,36.27,2019-06-14 00:00:00.000,14,55.1
7687,51,78.58,2019-06-15 00:00:00.000,14,34.300000000000004
7688,46,77.5,2019-06-15 00:00:00.000,14,29.999999999999996
7689,8,81.42,2019-06-15 00:00:00.000,14,13.700000000000001
7690,5,89.7,2019-06-15 00:00:00.000,14,14.100000000000001
7691,62,50.4,2019-06-15 00:00:00.000,14,20.6
7717,7,42.015,2019-06-16 00:00:00.000,14,39.6
7719,23,46.3,2019-06-16 00:00:00.000,14,31.7
7720,45,72.88,2019-06-16 00:00:00.000,14,55.8
7721,38,47.96,2019-06-16 00:00:00.000,14,5.5
7747,22,82.28,2019-06-17 00:00:00.000,14,32
7748,60,61.77,2019-06-17 00:00:00.000,14,56.9
7787,42,58.02,2019-06-18 00:00:00.000,14,15.899999999999999
7788,46,77.5,2019-06-18 00:00:00.000,14,29.999999999999996
7820,41,84.9,2019-06-19 00:00:00.000,14,18
7846,55,53.52,2019-06-20 00:00:00.000,14,33.3
7887,50,39.63,2019-06-21 00:00:00.000,14,57.6
7888,9,42.195,2019-06-21 00:00:00.000,14,11.8
7892,36,53.79,2019-06-21 00:00:00.000,14,65.300000000000011
7917,8,81.42,2019-06-22 00:00:00.000,14,13.700000000000001
7918,7,56.02,2019-06-22 00:00:00.000,14,39.6
7919,44,59.76,2019-06-22 00:00:00.000,14,21.9
7940,47,37.935,2019-06-23 00:00:00.000,14,32.2
7972,26,57.4,2019-06-24 00:00:00.000,14,29.7
7973,59,76.18,2019-06-24 00:00:00.000,14,12.700000000000001
7999,59,76.18,2019-06-25 00:00:00.000,14,12.700000000000001
8004,2,77.1,2019-06-25 00:00:00.000,14,72.5
8037,45,72.88,2019-06-26 00:00:00.000,14,55.8
8038,63,39.69,2019-06-26 00:00:00.000,14,15.3
8040,26,57.4,2019-06-26 00:00:00.000,14,29.7
8064,3,46.52,2019-06-27 00:00:00.000,14,70.300000000000011
8065,57,79.08,2019-06-27 00:00:00.000,14,44.5
8067,65,92.02,2019-06-27 00:00:00.000,14,14.2
8069,36,71.72,2019-06-27 00:00:00.000,14,65.300000000000011
8100,45,54.66,2019-06-28 00:00:00.000,14,55.8
8101,35,66.48,2019-06-28 00:00:00.000,14,57.3
8121,26,57.4,2019-06-29 00:00:00.000,14,29.7
8122,62,50.4,2019-06-29 00:00:00.000,14,20.6
8164,38,47.96,2019-06-30 00:00:00.000,14,5.5
8167,34,73.8,2019-06-30 00:00:00.000,14,38
8195,7,42.015,2019-07-01 00:00:00.000,14,39.6
8196,51,78.58,2019-07-01 00:00:00.000,14,34.300000000000004
8200,45,72.88,2019-07-01 00:00:00.000,14,55.8
8222,7,56.02,2019-07-02 00:00:00.000,14,39.6
8223,49,49.04,2019-07-02 00:00:00.000,14,11.1
8224,41,84.9,2019-07-02 00:00:00.000,14,18
8225,36,53.79,2019-07-02 00:00:00.000,14,65.300000000000011
8227,43,77.1,2019-07-02 00:00:00.000,14,
8290,54,88.44,2019-07-04 00:00:00.000,14,51.5
8291,50,52.84,2019-07-04 00:00:00.000,14,57.6
8318,37,60.645,2019-07-05 00:00:00.000,14,52.800000000000004
8320,39,33.795,2019-07-05 00:00:00.000,14,39.3
8321,10,33.78,2019-07-05 00:00:00.000,14,22.2
8323,8,61.065,2019-07-05 00:00:00.000,14,13.700000000000001
8347,45,72.88,2019-07-06 00:00:00.000,14,55.8
8348,45,72.88,2019-07-06 00:00:00.000,14,55.8
8418,65,69.015,2019-07-08 00:00:00.000,14,14.2
8423,22,82.28,2019-07-08 00:00:00.000,14,32
8449,33,76.96,2019-07-09 00:00:00.000,14,44.000000000000007
8451,27,48.225,2019-07-09 00:00:00.000,14,53.9
8494,10,45.04,2019-07-11 00:00:00.000,14,22.2
8495,62,50.4,2019-07-11 00:00:00.000,14,20.6
8496,21,71.2,2019-07-11 00:00:00.000,14,11.3
8525,13,46.8,2019-07-12 00:00:00.000,14,53.2
8529,57,59.31,2019-07-12 00:00:00.000,14,44.5
8530,13,46.8,2019-07-12 00:00:00.000,14,53.2
8531,53,57.12,2019-07-12 00:00:00.000,14,24.8
8588,53,76.16,2019-07-14 00:00:00.000,14,24.8
8618,42,58.02,2019-07-15 00:00:00.000,14,15.899999999999999
8620,38,47.96,2019-07-15 00:00:00.000,14,5.5
8621,27,64.3,2019-07-15 00:00:00.000,14,53.9
8622,4,65.46,2019-07-15 00:00:00.000,14,66.5
8623,4,65.46,2019-07-15 00:00:00.000,14,66.5
8651,0,77.98,2019-07-16 00:00:00.000,14,16.700000000000003
8652,26,57.4,2019-07-16 00:00:00.000,14,29.7
8653,40,47.56,2019-07-16 00:00:00.000,14,47.5
8654,22,82.28,2019-07-16 00:00:00.000,14,32
8655,50,52.84,2019-07-16 00:00:00.000,14,57.6
8656,46,77.5,2019-07-16 00:00:00.000,14,29.999999999999996
8684,57,79.08,2019-07-17 00:00:00.000,14,44.5
8685,59,76.18,2019-07-17 00:00:00.000,14,12.700000000000001
8687,8,81.42,2019-07-17 00:00:00.000,14,13.700000000000001
8688,7,56.02,2019-07-17 00:00:00.000,14,39.6
8690,50,52.84,2019-07-17 00:00:00.000,14,57.6
8692,43,77.1,2019-07-17 00:00:00.000,14,
8727,54,88.44,2019-07-18 00:00:00.000,14,51.5
8728,28,51.72,2019-07-18 00:00:00.000,14,33.800000000000004
8730,5,67.275,2019-07-18 00:00:00.000,14,14.100000000000001
8764,39,45.06,2019-07-19 00:00:00.000,14,39.3
8866,28,51.72,2019-07-22 00:00:00.000,14,33.800000000000004
8867,50,52.84,2019-07-22 00:00:00.000,14,57.6
8868,41,84.9,2019-07-22 00:00:00.000,14,18
8896,45,72.88,2019-07-23 00:00:00.000,14,55.8
8897,44,59.76,2019-07-23 00:00:00.000,14,21.9
8898,38,35.97,2019-07-23 00:00:00.000,14,5.5
8931,47,37.935,2019-07-24 00:00:00.000,14,32.2
8964,41,84.9,2019-07-25 00:00:00.000,14,18
8965,4,65.46,2019-07-25 00:00:00.000,14,66.5
8966,3,46.52,2019-07-25 00:00:00.000,14,70.300000000000011
8983,42,43.515,2019-07-26 00:00:00.000,14,15.899999999999999
9002,41,84.9,2019-07-27 00:00:00.000,14,18
9003,65,69.015,2019-07-27 00:00:00.000,14,14.2
9075,7,56.02,2019-07-29 00:00:00.000,14,39.6
9076,8,81.42,2019-07-29 00:00:00.000,14,13.700000000000001
9077,65,69.015,2019-07-29 00:00:00.000,14,14.2
9078,50,52.84,2019-07-29 00:00:00.000,14,57.6
9079,13,46.8,2019-07-29 00:00:00.000,14,53.2
9080,9,56.26,2019-07-29 00:00:00.000,14,11.8
9082,2,77.1,2019-07-29 00:00:00.000,14,72.5
9105,62,50.4,2019-07-30 00:00:00.000,14,20.6
9106,54,88.44,2019-07-30 00:00:00.000,14,51.5
9111,46,77.5,2019-07-30 00:00:00.000,14,29.999999999999996
9135,8,81.42,2019-07-31 00:00:00.000,14,13.700000000000001
9136,42,58.02,2019-07-31 00:00:00.000,14,15.899999999999999
9180,45,54.66,2019-08-01 00:00:00.000,14,55.8
9181,7,56.02,2019-08-01 00:00:00.000,14,39.6
9183,46,77.5,2019-08-01 00:00:00.000,14,29.999999999999996
9184,10,45.04,2019-08-01 00:00:00.000,14,22.2
9203,59,57.135000000000012,2019-08-02 00:00:00.000,14,12.700000000000001
9204,43,57.825,2019-08-02 00:00:00.000,14,
9206,5,67.275,2019-08-02 00:00:00.000,14,14.100000000000001
9208,29,50.355,2019-08-02 00:00:00.000,14,5
9231,8,81.42,2019-08-03 00:00:00.000,14,13.700000000000001
9299,45,54.66,2019-08-05 00:00:00.000,14,55.8
9300,23,46.3,2019-08-05 00:00:00.000,14,31.7
9301,8,81.42,2019-08-05 00:00:00.000,14,13.700000000000001
9325,4,65.46,2019-08-06 00:00:00.000,14,66.5
9329,42,58.02,2019-08-06 00:00:00.000,14,15.899999999999999
9330,53,76.16,2019-08-06 00:00:00.000,14,24.8
9361,36,71.72,2019-08-07 00:00:00.000,14,65.300000000000011
9364,60,82.36,2019-08-07 00:00:00.000,14,56.9
9366,25,60.735,2019-08-07 00:00:00.000,14,17.2
9390,50,52.84,2019-08-08 00:00:00.000,14,57.6
9392,10,45.04,2019-08-08 00:00:00.000,14,22.2
9411,45,54.66,2019-08-09 00:00:00.000,14,55.8
9413,2,57.825,2019-08-09 00:00:00.000,14,72.5
9416,13,46.8,2019-08-09 00:00:00.000,14,53.2
9441,65,92.02,2019-08-10 00:00:00.000,14,14.2
9442,42,58.02,2019-08-10 00:00:00.000,14,15.899999999999999
9477,56,75.84,2019-08-11 00:00:00.000,14,72.2
9514,45,72.88,2019-08-12 00:00:00.000,14,55.8
9542,46,77.5,2019-08-13 00:00:00.000,14,29.999999999999996
9543,42,58.02,2019-08-13 00:00:00.000,14,15.899999999999999
9572,63,52.92,2019-08-14 00:00:00.000,14,15.3
9573,60,82.36,2019-08-14 00:00:00.000,14,56.9
9574,8,61.065,2019-08-14 00:00:00.000,14,13.700000000000001
9576,31,69.3,2019-08-14 00:00:00.000,14,44.9
9605,37,80.86,2019-08-15 00:00:00.000,14,52.800000000000004
9607,10,33.78,2019-08-15 00:00:00.000,14,22.2
9610,23,46.3,2019-08-15 00:00:00.000,14,31.7
9611,46,77.5,2019-08-15 00:00:00.000,14,29.999999999999996
9613,17,90.14,2019-08-15 00:00:00.000,14,37.800000000000004
9636,60,61.77,2019-08-16 00:00:00.000,14,56.9
9638,45,54.66,2019-08-16 00:00:00.000,14,55.8
9639,10,33.78,2019-08-16 00:00:00.000,14,22.2
9640,55,40.14,2019-08-16 00:00:00.000,14,33.3
9667,59,57.135000000000012,2019-08-17 00:00:00.000,14,12.700000000000001
9668,4,49.095,2019-08-17 00:00:00.000,14,66.5
9670,5,89.7,2019-08-17 00:00:00.000,14,14.100000000000001
9736,27,64.3,2019-08-19 00:00:00.000,14,53.9
9738,27,64.3,2019-08-19 00:00:00.000,14,53.9
9764,25,80.98,2019-08-20 00:00:00.000,14,17.2
9765,5,89.7,2019-08-20 00:00:00.000,14,14.100000000000001
9796,57,79.08,2019-08-21 00:00:00.000,14,44.5
9797,40,47.56,2019-08-21 00:00:00.000,14,47.5
9798,62,50.4,2019-08-21 00:00:00.000,14,20.6
9831,17,90.14,2019-08-22 00:00:00.000,14,37.800000000000004
9832,25,80.98,2019-08-22 00:00:00.000,14,17.2
9833,48,46.8,2019-08-22 00:00:00.000,14,65.1
9855,48,46.8,2019-08-23 00:00:00.000,14,65.1
9858,41,63.675,2019-08-23 00:00:00.000,14,18
9859,53,57.12,2019-08-23 00:00:00.000,14,24.8
9880,7,56.02,2019-08-24 00:00:00.000,14,39.6
9881,35,88.64,2019-08-24 00:00:00.000,14,57.3
9911,7,42.015,2019-08-25 00:00:00.000,14,39.6
9913,19,91.2,2019-08-25 00:00:00.000,14,33.8
9914,60,82.36,2019-08-25 00:00:00.000,14,56.9
9945,37,80.86,2019-08-26 00:00:00.000,14,52.800000000000004
9946,57,79.08,2019-08-26 00:00:00.000,14,44.5
9947,36,71.72,2019-08-26 00:00:00.000,14,65.300000000000011
9948,45,72.88,2019-08-26 00:00:00.000,14,55.8
