ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
528,20140101,20140113,20140108,22105,1,100,4,"SO74265",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-01 00:00:00.000,2014-01-13 00:00:00.000,2014-01-08 00:00:00.000
528,20140102,20140114,20140109,22548,1,100,4,"SO74285",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-02 00:00:00.000,2014-01-14 00:00:00.000,2014-01-09 00:00:00.000
528,20140103,20140115,20140110,14407,1,100,4,"SO74325",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-03 00:00:00.000,2014-01-15 00:00:00.000,2014-01-10 00:00:00.000
528,20140105,20140117,20140112,16239,1,100,4,"SO74395",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-05 00:00:00.000,2014-01-17 00:00:00.000,2014-01-12 00:00:00.000
528,20140105,20140117,20140112,16070,1,100,4,"SO74396",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-05 00:00:00.000,2014-01-17 00:00:00.000,2014-01-12 00:00:00.000
528,20140106,20140118,20140113,23093,1,100,4,"SO74429",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-06 00:00:00.000,2014-01-18 00:00:00.000,2014-01-13 00:00:00.000
528,20140107,20140119,20140114,22781,1,100,4,"SO74452",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-07 00:00:00.000,2014-01-19 00:00:00.000,2014-01-14 00:00:00.000
528,20140107,20140119,20140114,15574,1,100,4,"SO74456",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-07 00:00:00.000,2014-01-19 00:00:00.000,2014-01-14 00:00:00.000
528,20140107,20140119,20140114,11733,1,100,4,"SO74465",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-07 00:00:00.000,2014-01-19 00:00:00.000,2014-01-14 00:00:00.000
528,20140111,20140123,20140118,14759,1,100,4,"SO74573",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-11 00:00:00.000,2014-01-23 00:00:00.000,2014-01-18 00:00:00.000
528,20140111,20140123,20140118,11849,1,100,4,"SO74580",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-11 00:00:00.000,2014-01-23 00:00:00.000,2014-01-18 00:00:00.000
528,20140113,20140125,20140120,24747,1,100,4,"SO74629",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-13 00:00:00.000,2014-01-25 00:00:00.000,2014-01-20 00:00:00.000
528,20140115,20140127,20140122,14500,1,100,4,"SO74708",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-15 00:00:00.000,2014-01-27 00:00:00.000,2014-01-22 00:00:00.000
528,20140115,20140127,20140122,12087,1,100,4,"SO74715",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-15 00:00:00.000,2014-01-27 00:00:00.000,2014-01-22 00:00:00.000
528,20140116,20140128,20140123,22757,1,100,4,"SO74731",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-16 00:00:00.000,2014-01-28 00:00:00.000,2014-01-23 00:00:00.000
528,20140116,20140128,20140123,11190,1,100,4,"SO74750",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-16 00:00:00.000,2014-01-28 00:00:00.000,2014-01-23 00:00:00.000
528,20140119,20140131,20140126,15383,1,100,4,"SO74827",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-19 00:00:00.000,2014-01-31 00:00:00.000,2014-01-26 00:00:00.000
528,20140120,20140201,20140127,15336,1,100,4,"SO74867",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-20 00:00:00.000,2014-02-01 00:00:00.000,2014-01-27 00:00:00.000
528,20140121,20140202,20140128,16723,1,100,4,"SO74899",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-21 00:00:00.000,2014-02-02 00:00:00.000,2014-01-28 00:00:00.000
528,20140123,20140204,20140130,16060,1,100,4,"SO74957",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-23 00:00:00.000,2014-02-04 00:00:00.000,2014-01-30 00:00:00.000
528,20140124,20140205,20140131,15361,1,100,4,"SO74986",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-24 00:00:00.000,2014-02-05 00:00:00.000,2014-01-31 00:00:00.000
528,20140128,20140209,20140204,15160,1,100,4,"SO75105",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-28 00:00:00.000,2014-02-09 00:00:00.000,2014-02-04 00:00:00.000
528,20140128,20140209,20140204,14474,1,100,4,"SO75106",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-28 00:00:00.000,2014-02-09 00:00:00.000,2014-02-04 00:00:00.000
477,20130128,20130209,20130204,16982,1,100,4,"SO51899",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
477,20130129,20130210,20130205,16781,1,100,4,"SO51947",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-01-29 00:00:00.000,2013-02-10 00:00:00.000,2013-02-05 00:00:00.000
477,20130130,20130211,20130206,21918,1,100,4,"SO51989",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-01-30 00:00:00.000,2013-02-11 00:00:00.000,2013-02-06 00:00:00.000
477,20130202,20130214,20130209,16953,1,100,4,"SO52133",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-02 00:00:00.000,2013-02-14 00:00:00.000,2013-02-09 00:00:00.000
477,20130203,20130215,20130210,17506,1,100,4,"SO52183",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-03 00:00:00.000,2013-02-15 00:00:00.000,2013-02-10 00:00:00.000
477,20130203,20130215,20130210,16814,1,100,4,"SO52186",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-03 00:00:00.000,2013-02-15 00:00:00.000,2013-02-10 00:00:00.000
477,20130203,20130215,20130210,18110,1,100,4,"SO52187",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-03 00:00:00.000,2013-02-15 00:00:00.000,2013-02-10 00:00:00.000
477,20130204,20130216,20130211,23277,1,100,4,"SO52235",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-04 00:00:00.000,2013-02-16 00:00:00.000,2013-02-11 00:00:00.000
477,20130204,20130216,20130211,17447,1,100,4,"SO52241",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-04 00:00:00.000,2013-02-16 00:00:00.000,2013-02-11 00:00:00.000
477,20130204,20130216,20130211,18102,1,100,4,"SO52242",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-04 00:00:00.000,2013-02-16 00:00:00.000,2013-02-11 00:00:00.000
477,20130205,20130217,20130212,18095,1,100,4,"SO52306",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-05 00:00:00.000,2013-02-17 00:00:00.000,2013-02-12 00:00:00.000
477,20130211,20130223,20130218,17014,1,100,4,"SO52592",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-11 00:00:00.000,2013-02-23 00:00:00.000,2013-02-18 00:00:00.000
477,20130213,20130225,20130220,17165,1,100,4,"SO52694",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-13 00:00:00.000,2013-02-25 00:00:00.000,2013-02-20 00:00:00.000
477,20130214,20130226,20130221,19639,1,100,4,"SO52745",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-14 00:00:00.000,2013-02-26 00:00:00.000,2013-02-21 00:00:00.000
477,20130215,20130227,20130222,18111,1,100,4,"SO52799",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-15 00:00:00.000,2013-02-27 00:00:00.000,2013-02-22 00:00:00.000
477,20130215,20130227,20130222,18751,1,100,4,"SO52802",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-15 00:00:00.000,2013-02-27 00:00:00.000,2013-02-22 00:00:00.000
477,20130216,20130228,20130223,17016,1,100,4,"SO52864",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-16 00:00:00.000,2013-02-28 00:00:00.000,2013-02-23 00:00:00.000
477,20130219,20130303,20130226,18094,1,100,4,"SO52985",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-19 00:00:00.000,2013-03-03 00:00:00.000,2013-02-26 00:00:00.000
477,20130223,20130307,20130302,18109,1,100,4,"SO53212",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-23 00:00:00.000,2013-03-07 00:00:00.000,2013-03-02 00:00:00.000
477,20130225,20130309,20130304,18348,1,100,4,"SO53311",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-25 00:00:00.000,2013-03-09 00:00:00.000,2013-03-04 00:00:00.000
477,20130227,20130311,20130306,18760,1,100,4,"SO53421",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-02-27 00:00:00.000,2013-03-11 00:00:00.000,2013-03-06 00:00:00.000
477,20130303,20130315,20130310,18123,1,100,4,"SO53799",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-03 00:00:00.000,2013-03-15 00:00:00.000,2013-03-10 00:00:00.000
477,20130303,20130315,20130310,17437,1,100,4,"SO53801",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-03 00:00:00.000,2013-03-15 00:00:00.000,2013-03-10 00:00:00.000
477,20130303,20130315,20130310,16383,1,100,4,"SO53802",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-03 00:00:00.000,2013-03-15 00:00:00.000,2013-03-10 00:00:00.000
477,20130304,20130316,20130311,20494,1,100,4,"SO53844",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-04 00:00:00.000,2013-03-16 00:00:00.000,2013-03-11 00:00:00.000
477,20130305,20130317,20130312,17130,1,100,4,"SO53895",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-05 00:00:00.000,2013-03-17 00:00:00.000,2013-03-12 00:00:00.000
477,20130307,20130319,20130314,17419,1,100,4,"SO54001",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-07 00:00:00.000,2013-03-19 00:00:00.000,2013-03-14 00:00:00.000
477,20130308,20130320,20130315,18424,1,100,4,"SO54058",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-08 00:00:00.000,2013-03-20 00:00:00.000,2013-03-15 00:00:00.000
477,20130308,20130320,20130315,19214,1,100,4,"SO54059",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-08 00:00:00.000,2013-03-20 00:00:00.000,2013-03-15 00:00:00.000
477,20130308,20130320,20130315,17683,1,100,4,"SO54063",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-08 00:00:00.000,2013-03-20 00:00:00.000,2013-03-15 00:00:00.000
477,20130310,20130322,20130317,17275,1,100,4,"SO54158",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-10 00:00:00.000,2013-03-22 00:00:00.000,2013-03-17 00:00:00.000
477,20130310,20130322,20130317,16760,1,100,4,"SO54160",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-10 00:00:00.000,2013-03-22 00:00:00.000,2013-03-17 00:00:00.000
477,20130312,20130324,20130319,16860,1,100,4,"SO54281",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-12 00:00:00.000,2013-03-24 00:00:00.000,2013-03-19 00:00:00.000
477,20130312,20130324,20130319,17380,1,100,4,"SO54283",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-12 00:00:00.000,2013-03-24 00:00:00.000,2013-03-19 00:00:00.000
477,20130314,20130326,20130321,16767,1,100,4,"SO54400",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-14 00:00:00.000,2013-03-26 00:00:00.000,2013-03-21 00:00:00.000
477,20130314,20130326,20130321,18777,1,100,4,"SO54401",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-14 00:00:00.000,2013-03-26 00:00:00.000,2013-03-21 00:00:00.000
477,20130315,20130327,20130322,17366,1,100,4,"SO54448",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-15 00:00:00.000,2013-03-27 00:00:00.000,2013-03-22 00:00:00.000
477,20130317,20130329,20130324,18552,1,100,4,"SO54556",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-17 00:00:00.000,2013-03-29 00:00:00.000,2013-03-24 00:00:00.000
477,20130318,20130330,20130325,16965,1,100,4,"SO54624",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-18 00:00:00.000,2013-03-30 00:00:00.000,2013-03-25 00:00:00.000
477,20130319,20130331,20130326,17169,1,100,4,"SO54684",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-19 00:00:00.000,2013-03-31 00:00:00.000,2013-03-26 00:00:00.000
477,20130322,20130403,20130329,18064,1,100,4,"SO54842",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-22 00:00:00.000,2013-04-03 00:00:00.000,2013-03-29 00:00:00.000
477,20130323,20130404,20130330,17138,1,100,4,"SO54905",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-23 00:00:00.000,2013-04-04 00:00:00.000,2013-03-30 00:00:00.000
477,20130325,20130406,20130401,18423,1,100,4,"SO54998",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-25 00:00:00.000,2013-04-06 00:00:00.000,2013-04-01 00:00:00.000
477,20130325,20130406,20130401,18349,1,100,4,"SO55000",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-25 00:00:00.000,2013-04-06 00:00:00.000,2013-04-01 00:00:00.000
477,20130326,20130407,20130402,18063,1,100,4,"SO55056",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-26 00:00:00.000,2013-04-07 00:00:00.000,2013-04-02 00:00:00.000
477,20130328,20130409,20130404,18327,1,100,4,"SO55162",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-28 00:00:00.000,2013-04-09 00:00:00.000,2013-04-04 00:00:00.000
477,20130329,20130410,20130405,18574,1,100,4,"SO55201",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-29 00:00:00.000,2013-04-10 00:00:00.000,2013-04-05 00:00:00.000
477,20130331,20130412,20130407,16992,1,100,4,"SO55414",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-31 00:00:00.000,2013-04-12 00:00:00.000,2013-04-07 00:00:00.000
477,20130402,20130414,20130409,18312,1,100,4,"SO55524",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-02 00:00:00.000,2013-04-14 00:00:00.000,2013-04-09 00:00:00.000
477,20130402,20130414,20130409,16963,1,100,4,"SO55527",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-02 00:00:00.000,2013-04-14 00:00:00.000,2013-04-09 00:00:00.000
477,20130403,20130415,20130410,18387,1,100,4,"SO55576",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-03 00:00:00.000,2013-04-15 00:00:00.000,2013-04-10 00:00:00.000
477,20130404,20130416,20130411,20505,1,100,4,"SO55631",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-04 00:00:00.000,2013-04-16 00:00:00.000,2013-04-11 00:00:00.000
477,20130405,20130417,20130412,17122,1,100,4,"SO55705",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-05 00:00:00.000,2013-04-17 00:00:00.000,2013-04-12 00:00:00.000
477,20130406,20130418,20130413,23007,1,100,4,"SO55763",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-06 00:00:00.000,2013-04-18 00:00:00.000,2013-04-13 00:00:00.000
477,20130409,20130421,20130416,17031,1,100,4,"SO55942",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-09 00:00:00.000,2013-04-21 00:00:00.000,2013-04-16 00:00:00.000
477,20130410,20130422,20130417,18657,1,100,4,"SO55991",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-10 00:00:00.000,2013-04-22 00:00:00.000,2013-04-17 00:00:00.000
477,20130410,20130422,20130417,18358,1,100,4,"SO55992",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-10 00:00:00.000,2013-04-22 00:00:00.000,2013-04-17 00:00:00.000
477,20130411,20130423,20130418,20438,1,100,4,"SO56043",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-11 00:00:00.000,2013-04-23 00:00:00.000,2013-04-18 00:00:00.000
477,20130413,20130425,20130420,17033,1,100,4,"SO56153",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-13 00:00:00.000,2013-04-25 00:00:00.000,2013-04-20 00:00:00.000
477,20130414,20130426,20130421,17170,1,100,4,"SO56203",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-14 00:00:00.000,2013-04-26 00:00:00.000,2013-04-21 00:00:00.000
477,20130415,20130427,20130422,16788,1,100,4,"SO56246",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-15 00:00:00.000,2013-04-27 00:00:00.000,2013-04-22 00:00:00.000
477,20130418,20130430,20130425,17605,1,100,4,"SO56400",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-18 00:00:00.000,2013-04-30 00:00:00.000,2013-04-25 00:00:00.000
477,20130419,20130501,20130426,17694,1,100,4,"SO56456",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-19 00:00:00.000,2013-05-01 00:00:00.000,2013-04-26 00:00:00.000
477,20130420,20130502,20130427,21324,1,100,4,"SO56503",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-20 00:00:00.000,2013-05-02 00:00:00.000,2013-04-27 00:00:00.000
477,20130421,20130503,20130428,18106,1,100,4,"SO56559",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-21 00:00:00.000,2013-05-03 00:00:00.000,2013-04-28 00:00:00.000
477,20130423,20130505,20130430,18354,1,100,4,"SO56659",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-23 00:00:00.000,2013-05-05 00:00:00.000,2013-04-30 00:00:00.000
477,20130425,20130507,20130502,18071,1,100,4,"SO56774",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-25 00:00:00.000,2013-05-07 00:00:00.000,2013-05-02 00:00:00.000
477,20130427,20130509,20130504,21288,1,100,4,"SO56872",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-27 00:00:00.000,2013-05-09 00:00:00.000,2013-05-04 00:00:00.000
477,20130429,20130511,20130506,19216,1,100,4,"SO56978",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-29 00:00:00.000,2013-05-11 00:00:00.000,2013-05-06 00:00:00.000
477,20130501,20130513,20130508,18510,1,100,4,"SO57269",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-01 00:00:00.000,2013-05-13 00:00:00.000,2013-05-08 00:00:00.000
477,20130502,20130514,20130509,17455,1,100,4,"SO57331",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-02 00:00:00.000,2013-05-14 00:00:00.000,2013-05-09 00:00:00.000
477,20130502,20130514,20130509,17695,1,100,4,"SO57332",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-02 00:00:00.000,2013-05-14 00:00:00.000,2013-05-09 00:00:00.000
477,20130503,20130515,20130510,22024,1,100,4,"SO57391",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-03 00:00:00.000,2013-05-15 00:00:00.000,2013-05-10 00:00:00.000
477,20130503,20130515,20130510,17418,1,100,4,"SO57396",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-03 00:00:00.000,2013-05-15 00:00:00.000,2013-05-10 00:00:00.000
477,20130504,20130516,20130511,17698,1,100,4,"SO57447",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-04 00:00:00.000,2013-05-16 00:00:00.000,2013-05-11 00:00:00.000
477,20130506,20130518,20130513,21712,1,100,4,"SO57552",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-06 00:00:00.000,2013-05-18 00:00:00.000,2013-05-13 00:00:00.000
477,20130508,20130520,20130515,17407,1,100,4,"SO57650",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-08 00:00:00.000,2013-05-20 00:00:00.000,2013-05-15 00:00:00.000
477,20130509,20130521,20130516,17018,1,100,4,"SO57715",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-09 00:00:00.000,2013-05-21 00:00:00.000,2013-05-16 00:00:00.000
477,20130516,20130528,20130523,16874,1,100,4,"SO58095",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-16 00:00:00.000,2013-05-28 00:00:00.000,2013-05-23 00:00:00.000
477,20130521,20130602,20130528,18509,1,100,4,"SO58377",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-21 00:00:00.000,2013-06-02 00:00:00.000,2013-05-28 00:00:00.000
477,20130522,20130603,20130529,21140,1,100,4,"SO58439",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-22 00:00:00.000,2013-06-03 00:00:00.000,2013-05-29 00:00:00.000
477,20130525,20130606,20130601,21444,1,100,4,"SO58607",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-25 00:00:00.000,2013-06-06 00:00:00.000,2013-06-01 00:00:00.000
477,20130526,20130607,20130602,18342,1,100,4,"SO58663",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-26 00:00:00.000,2013-06-07 00:00:00.000,2013-06-02 00:00:00.000
477,20130527,20130608,20130603,21713,1,100,4,"SO58729",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-27 00:00:00.000,2013-06-08 00:00:00.000,2013-06-03 00:00:00.000
477,20130527,20130608,20130603,17397,1,100,4,"SO58734",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-27 00:00:00.000,2013-06-08 00:00:00.000,2013-06-03 00:00:00.000
477,20130529,20130610,20130605,17489,1,100,4,"SO58865",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-29 00:00:00.000,2013-06-10 00:00:00.000,2013-06-05 00:00:00.000
477,20130531,20130612,20130607,21492,1,100,4,"SO59162",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-31 00:00:00.000,2013-06-12 00:00:00.000,2013-06-07 00:00:00.000
477,20130531,20130612,20130607,17428,1,100,4,"SO59167",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-31 00:00:00.000,2013-06-12 00:00:00.000,2013-06-07 00:00:00.000
477,20130531,20130612,20130607,18776,1,100,4,"SO59168",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-31 00:00:00.000,2013-06-12 00:00:00.000,2013-06-07 00:00:00.000
477,20130604,20130616,20130611,17467,1,100,4,"SO59434",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-04 00:00:00.000,2013-06-16 00:00:00.000,2013-06-11 00:00:00.000
477,20130606,20130618,20130613,18975,1,100,4,"SO59599",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-06 00:00:00.000,2013-06-18 00:00:00.000,2013-06-13 00:00:00.000
477,20130609,20130621,20130616,20398,1,100,4,"SO59776",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-09 00:00:00.000,2013-06-21 00:00:00.000,2013-06-16 00:00:00.000
