CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Guayas",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Ho Chi Minh City",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Ile-de-France",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Rhode Island",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","desktop",1,"Washington",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"British Columbia",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"Makkah Province",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"Washington",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Auckland",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Gujarat",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Sofia City Province",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","desktop",1,"West Bengal",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Dhaka Division",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Kentucky",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Malacca",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"New Hampshire",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Tel Aviv District",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","desktop",1,"Victoria",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Bavaria",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"California",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Dnipropetrovsk Oblast",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Hesse",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Missouri",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Nairobi County",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"New Brunswick",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Occitanie",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Ohio",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Quebec",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"State of Rio Grande do Sul",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","desktop",1,"West Java",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Colorado",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Florida",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Gujarat",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Metro Manila",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Nevada",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Ohio",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Santiago Rodriguez Province",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Saskatchewan",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Selangor",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"State of Roraima",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Hamburg",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Harju County",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Jalisco",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Madrid",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Muscat Governorate",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"New South Wales",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Queensland",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Skane County",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Texas",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Uttar Pradesh",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Buenos Aires",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Chandigarh",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Colorado",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Lombardy",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Metro Manila",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Missouri",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Queensland",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Rhode Island",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Scotland",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Vaud",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","desktop",1,"Eastern Province",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"California",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"Eastern Province",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"Makkah Province",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Alabama",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Madhya Pradesh",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"South Dakota",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"State of Santa Catarina",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","desktop",1,"Veneto",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Attica",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Baja California",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Beijing",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Hanoi",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Mexico City",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Overijssel",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Riyadh Province",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"State of Amazonas",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","desktop",1,"Uttar Pradesh",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Alberta",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Gilan",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Hawaii",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Junin",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Kentucky",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Maharashtra",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Manitoba",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Mississippi",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"San Luis Potosi",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Santiago Metropolitan Region",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"State of Rio Grande do Sul",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Texas",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Valencian Community",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Alberta",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Apulia",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Emilia-Romagna",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Federation of Bosnia and Herzegovina",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Lower Silesian Voivodeship",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Rhineland-Palatinate",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Saskatchewan",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"South Dakota",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Stockholm County",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Vermont",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","desktop",1,"Victoria",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Chhattisgarh",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"County Donegal",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"County Dublin",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Delhi",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Faro District",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Hunan",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Maharashtra",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Quebec",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Dubai",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Jalisco",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"State of Mexico",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"California",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Colorado",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Geneva",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"New Mexico",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Baden-Wurttemberg",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Bay Of Plenty",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"British Columbia",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Missouri",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"New Mexico",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Quebec",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Santiago Metropolitan Region",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Shanghai",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"South Dakota",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Stockholm County",0,1,"google",0
0,2019-03-19 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Alabama",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Capital District",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"County Dublin",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Ile-de-France",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Jammu and Kashmir",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Kentucky",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Lisbon",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Metro Manila",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"New Hampshire",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"North Western Province",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Provence-Alpes-Cote d'Azur",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Rhode Island",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Thuringia",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Valencian Community",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Vienna",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Western Cape",0,1,"google",0
0,2019-03-20 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-03-21 00:00:00.000,"0","Organic Search","desktop",1,"Al Farwaniyah Governorate",0,1,"google",0
0,2019-03-21 00:00:00.000,"0","Organic Search","desktop",1,"Braga",0,1,"google",0
0,2019-03-21 00:00:00.000,"0","Organic Search","desktop",1,"Central Denmark Region",0,1,"google",0
0,2019-03-21 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
