ResourceId,ResourceGroupId,ResourceTypeId,Resource Name,Tags,Location,StatusId
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/networkSecurityGroups/TestVM1-nsg","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/networksecuritygroups","TestVM1-nsg","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/networkSecurityGroups/TestVM1nsg498","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/networksecuritygroups","TestVM1nsg498","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/networkSecurityGroups/WinVM-nsg","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/networksecuritygroups","WinVM-nsg","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/publicIPAddresses/TestBot2-ip","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/publicipaddresses","TestBot2-ip","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/publicIPAddresses/TestVM1-ip","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/publicipaddresses","TestVM1-ip","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/publicIPAddresses/TestVM1ip984","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/publicipaddresses","TestVM1ip984","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/publicIPAddresses/WinVM-ip","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/publicipaddresses","WinVM-ip","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Network/virtualNetworks/Engine-SG12-vnet","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.network/virtualnetworks","Engine-SG12-vnet","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12/providers/Microsoft.Web/serverFarms/AustraliaEastPlan","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Engine-SG12","microsoft.web/serverfarms","AustraliaEastPlan","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation/providers/Microsoft.Sql/servers/ddcb","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation","microsoft.sql/servers","ddcb","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation/providers/Microsoft.Sql/servers/ddcb/databases/costbot","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation","microsoft.sql/servers/databases","costbot","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation/providers/Microsoft.Sql/servers/ddcb/databases/master","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/Foundation","microsoft.sql/servers/databases","master","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1/providers/Microsoft.Insights/components/SOTest1-synctest-appinsights","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1","microsoft.insights/components","SOTest1-synctest-appinsights","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1/providers/Microsoft.Storage/storageAccounts/afafgzo7l7g95y836jmuuqq6","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1","microsoft.storage/storageaccounts","afafgzo7l7g95y836jmuuqq6","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1/providers/Microsoft.Web/serverFarms/SOTest1-synctest-asp","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1","microsoft.web/serverfarms","SOTest1-synctest-asp","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1/providers/Microsoft.Web/sites/SOTest1-synctest-function","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SOTest1","microsoft.web/sites","SOTest1-synctest-function","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SyncTest/providers/Microsoft.Web/serverFarms/AustraliaEastPlan","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SyncTest","microsoft.web/serverfarms","AustraliaEastPlan","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SyncTest/providers/Microsoft.Web/sites/SyncTest20210128012201","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/SyncTest","microsoft.web/sites","SyncTest20210128012201","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/syncusagecost/providers/Microsoft.Web/serverFarms/AustraliaEastPlan","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/syncusagecost","microsoft.web/serverfarms","AustraliaEastPlan","","australiaeast",1
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/syncusagecost/providers/Microsoft.Web/sites/SyncUsageCosts20210128043214","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/syncusagecost","microsoft.web/sites","SyncUsageCosts20210128043214","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/RJ-WIP/providers/Microsoft.Web/serverFarms/AustraliaEastPlan","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/RJ-WIP","microsoft.web/serverfarms","AustraliaEastPlan","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/RJ-WIP/providers/Microsoft.Web/sites/RjTest123","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/RJ-WIP","microsoft.web/sites","RjTest123","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1/providers/Microsoft.Storage/storageAccounts/datadrivennsapptestsa","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1","microsoft.storage/storageaccounts","datadrivennsapptestsa","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1/providers/Microsoft.Web/serverFarms/azure-functions-test-service-plan","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1","microsoft.web/serverfarms","azure-functions-test-service-plan","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1/providers/Microsoft.Web/sites/datad23ven-azure-functions","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/SOTest1","microsoft.web/sites","datad23ven-azure-functions","","australiaeast",1
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/tf-storage-rg/providers/Microsoft.Storage/storageAccounts/tfsa19006","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/tf-storage-rg","microsoft.storage/storageaccounts","tfsa19006","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.CognitiveServices/accounts/costbot-prod-cogad-01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.cognitiveservices/accounts","costbot-prod-cogad-01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/COSTBOT-DEV/providers/Microsoft.Compute/disks/kk-delete-02_OsDisk_1_7cf753ee6eea426ead0d228b067283e6","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.compute/disks","kk-delete-02_OsDisk_1_7cf753ee6eea426ead0d228b067283e6","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/costbot-dev/providers/Microsoft.EventGrid/systemTopics/costbotprodadl01-02b2085a-0c93-4b11-bea4-2210c59e0e67","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.eventgrid/systemtopics","costbotprodadl01-02b2085a-0c93-4b11-bea4-2210c59e0e67","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.EventGrid/systemTopics/costbotprodblob01-ca220b20-2999-4877-bef0-8a63d31834be","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.eventgrid/systemtopics","costbotprodblob01-ca220b20-2999-4877-bef0-8a63d31834be","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/microsoft.insights/components/fun-cosbot-tag-resource","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.insights/components","fun-cosbot-tag-resource","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/microsoft.insights/scheduledqueryrules/al-vm-created","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.insights/scheduledqueryrules","al-vm-created","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.KeyVault/vaults/costbot-prod-kv-01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.keyvault/vaults","costbot-prod-kv-01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/costbot-resource-delete","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","costbot-resource-delete","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/databricks_event","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","databricks_event","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-costbot-add-resourcetype","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-costbot-add-resourcetype","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-Costbot-resourceevents","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-Costbot-resourceevents","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-costbot-resourcegroupcost","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-costbot-resourcegroupcost","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-Costbot-ResourceUsageCost","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-Costbot-ResourceUsageCost","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-CostBot-tag-resource","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-CostBot-tag-resource","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/la-delete","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","la-delete","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/load-resource-details","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","load-resource-details","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/load-resourcegroup-details","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","load-resourcegroup-details","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/load-subscription-details","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","load-subscription-details","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/processEventQueue","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","processEventQueue","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/processQueue","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","processQueue","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Logic/workflows/readCDS","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.logic/workflows","readCDS","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Network/virtualNetworks/CostBot-DEV-vnet","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.network/virtualnetworks","CostBot-DEV-vnet","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.OperationalInsights/workspaces/costbot-prod-la-ws-01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.operationalinsights/workspaces","costbot-prod-la-ws-01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Storage/storageAccounts/cbprodprocessing01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.storage/storageaccounts","cbprodprocessing01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Storage/storageAccounts/costbotprodadl01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.storage/storageaccounts","costbotprodadl01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Storage/storageAccounts/costbotprodblob01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.storage/storageaccounts","costbotprodblob01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Synapse/workspaces/costbot-prod-sw-01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.synapse/workspaces","costbot-prod-sw-01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Synapse/workspaces/costbot-prod-sw-01/bigDataPools/swprodpool01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.synapse/workspaces/bigdatapools","swprodpool01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/connections/azurequeues","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/connections","azurequeues","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/connections/commondataservice","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/connections","commondataservice","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/connections/office365","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/connections","office365","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/connections/teams","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/connections","teams","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/serverFarms/ASP-CostBotDEV-b67a","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/serverfarms","ASP-CostBotDEV-b67a","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/serverFarms/CostBot","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/serverfarms","costbot","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/sites/CostBot-Bot-Api","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/sites","CostBot-Bot-Api","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV/providers/Microsoft.Web/sites/fun-cosbot-tag-resource","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/CostBot-DEV","microsoft.web/sites","fun-cosbot-tag-resource","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/DefaultResourceGroup-EAU/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-8c1e1941-46b6-4bce-a4eb-e9a27d69154f-EAU","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/DefaultResourceGroup-EAU","microsoft.operationalinsights/workspaces","DefaultWorkspace-8c1e1941-46b6-4bce-a4eb-e9a27d69154f-EAU","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.CognitiveServices/accounts/ODH-LUIS","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.cognitiveservices/accounts","ODH-LUIS","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.CognitiveServices/accounts/ODH-LUIS-Authoring","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.cognitiveservices/accounts","ODH-LUIS-Authoring","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.CognitiveServices/accounts/QnAMaker-DEV","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.cognitiveservices/accounts","QnAMaker-DEV","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.Search/searchServices/qnamakerdev-aseogmnroagh4ru","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.search/searchservices","qnamakerdev-aseogmnroagh4ru","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.Web/serverFarms/qnamaker-dev-bot","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.web/serverfarms","qnamaker-dev-bot","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV/providers/Microsoft.Web/sites/qnamaker-dev-bot","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/OpenDataHubBot-DEV","microsoft.web/sites","qnamaker-dev-bot","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/synapseworkspace-managedrg-e15a0281-7e4f-4e55-8bf7-d69b19ca0c57/providers/Microsoft.Sql/servers/costbot-prod-sw-01","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/synapseworkspace-managedrg-e15a0281-7e4f-4e55-8bf7-d69b19ca0c57","microsoft.sql/servers","costbot-prod-sw-01","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/synapseworkspace-managedrg-e15a0281-7e4f-4e55-8bf7-d69b19ca0c57/providers/Microsoft.Sql/servers/costbot-prod-sw-01/databases/master","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/synapseworkspace-managedrg-e15a0281-7e4f-4e55-8bf7-d69b19ca0c57","microsoft.sql/servers/databases","master","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM/providers/Microsoft.Databricks/workspaces/technicaltest-bm","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM","microsoft.databricks/workspaces","technicaltest-bm","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM/providers/Microsoft.Storage/storageAccounts/storageaccounttechn8b40","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM","microsoft.storage/storageaccounts","storageaccounttechn8b40","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM/providers/Microsoft.Storage/storageAccounts/timetriggeremail","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM","microsoft.storage/storageaccounts","TimeTriggerEmail","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM/providers/Microsoft.Web/serverFarms/ASP-TechnicalTestBM-bf52","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM","microsoft.web/serverfarms","ASP-TechnicalTestBM-bf52","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM/providers/Microsoft.Web/sites/TimeTriggerEmail","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TechnicalTest-BM","microsoft.web/sites","TimeTriggerEmail","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TriageDemo/providers/Microsoft.Sql/servers/triagedemo/databases/master","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TriageDemo","microsoft.sql/servers/databases","master","","australiaeast",1
"/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TriageDemo/providers/Microsoft.Sql/servers/triagedemo/databases/TBOT_DB","/subscriptions/8c1e1941-46b6-4bce-a4eb-e9a27d69154f/resourceGroups/TriageDemo","microsoft.sql/servers/databases","TBOT_DB","","australiaeast",1
"/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1
