Name,Date modified,Size,Interaction Name,File Name
"csv/WebsiteVisited/fbd2e804-689f-40cb-ace6-4e4b971a45bc",2018-11-26 14:31:47.000,955,"WebsiteVisited","fbd2e804-689f-40cb-ace6-4e4b971a45bc"
"csv/WebsiteVisited/e36a7ec6-bf06-41e6-b084-112b63e7906a",2018-11-26 14:31:46.000,955,"WebsiteVisited","e36a7ec6-bf06-41e6-b084-112b63e7906a"
"csv/WebsiteVisited/aeaf81bd-4654-4823-bf07-567bbb1033cf",2018-11-26 14:26:31.000,955,"WebsiteVisited","aeaf81bd-4654-4823-bf07-567bbb1033cf"
"csv/WebsiteVisited/f6417ddf-a3c1-45c3-8fdf-6ecb22f9e666",2018-11-26 09:28:37.000,955,"WebsiteVisited","f6417ddf-a3c1-45c3-8fdf-6ecb22f9e666"
"csv/WebsiteVisited/f6eac620-c116-454a-ab54-3901d2a9dab2",2018-11-26 09:28:34.000,955,"WebsiteVisited","f6eac620-c116-454a-ab54-3901d2a9dab2"
"csv/WebsiteVisited/ef151552-bd59-4faf-90e5-8594520a2e33",2018-11-26 09:23:23.000,955,"WebsiteVisited","ef151552-bd59-4faf-90e5-8594520a2e33"
"csv/WebsiteVisited/35e12db1-2f76-4e2a-8b32-8e3704964d47",2018-11-26 07:42:05.000,955,"WebsiteVisited","35e12db1-2f76-4e2a-8b32-8e3704964d47"
"csv/WebsiteVisited/b5cae6eb-7551-45f5-86f3-6c0508f9b743",2018-11-26 07:36:25.000,955,"WebsiteVisited","b5cae6eb-7551-45f5-86f3-6c0508f9b743"
"csv/WebsiteVisited/e8589090-e922-4ec1-bb3e-1d8f3b600379",2018-11-26 06:53:29.000,955,"WebsiteVisited","e8589090-e922-4ec1-bb3e-1d8f3b600379"
"csv/WebsiteVisited/624ac8a6-a084-42da-984f-ab9a451fb86c",2018-11-26 05:14:29.000,955,"WebsiteVisited","624ac8a6-a084-42da-984f-ab9a451fb86c"
"csv/WebsiteVisited/b3ae6bf4-a547-455f-9415-ffe512a5c76c",2018-11-26 05:09:05.000,955,"WebsiteVisited","b3ae6bf4-a547-455f-9415-ffe512a5c76c"
"csv/WebsiteVisited/32f6a4a2-a412-47f2-9cac-f65d1ed15b75",2018-11-26 04:31:24.000,955,"WebsiteVisited","32f6a4a2-a412-47f2-9cac-f65d1ed15b75"
"csv/WebsiteVisited/c80a2975-6c31-49f9-9203-2454d7c573c2",2018-11-26 04:31:24.000,955,"WebsiteVisited","c80a2975-6c31-49f9-9203-2454d7c573c2"
"csv/WebsiteVisited/44d10258-8039-4d13-bcdb-8d633faecdee",2018-11-26 04:31:23.000,955,"WebsiteVisited","44d10258-8039-4d13-bcdb-8d633faecdee"
"csv/WebsiteVisited/8806f52f-389b-4a22-bf44-175ae4950491",2018-11-26 04:31:14.000,955,"WebsiteVisited","8806f52f-389b-4a22-bf44-175ae4950491"
"csv/WebsiteVisited/37e20d84-2dd3-4859-8ce6-10f1512314f8",2018-11-26 04:31:11.000,955,"WebsiteVisited","37e20d84-2dd3-4859-8ce6-10f1512314f8"
"csv/WebsiteVisited/365661f3-9de7-4859-9ce5-e60ab5337422",2018-11-26 04:31:11.000,955,"WebsiteVisited","365661f3-9de7-4859-9ce5-e60ab5337422"
"csv/WebsiteVisited/9b186ed6-1fe8-4c2d-b25e-2e04998dff80",2018-11-26 04:25:55.000,955,"WebsiteVisited","9b186ed6-1fe8-4c2d-b25e-2e04998dff80"
"csv/WebsiteVisited/234a5588-837a-4061-a2a7-30be6668fa03",2018-11-26 02:15:02.000,955,"WebsiteVisited","234a5588-837a-4061-a2a7-30be6668fa03"
"csv/WebsiteVisited/1d320715-e84a-4acf-b916-88a64397baee",2018-11-26 02:09:31.000,955,"WebsiteVisited","1d320715-e84a-4acf-b916-88a64397baee"
"csv/WebsiteVisited/0ecadf7e-f885-49de-a7ec-7788b5a4225b",2018-11-26 01:31:50.000,955,"WebsiteVisited","0ecadf7e-f885-49de-a7ec-7788b5a4225b"
"csv/WebsiteVisited/2fbbef43-7065-4da7-b104-baac071ccc14",2018-11-26 01:31:46.000,955,"WebsiteVisited","2fbbef43-7065-4da7-b104-baac071ccc14"
"csv/WebsiteVisited/1e32a8e3-caa4-40b6-b079-bf0392e106cf",2018-11-26 01:26:31.000,955,"WebsiteVisited","1e32a8e3-caa4-40b6-b079-bf0392e106cf"
"csv/WebsiteVisited/fef3480f-668d-4065-9464-d292616c6849",2018-11-25 21:10:00.000,955,"WebsiteVisited","fef3480f-668d-4065-9464-d292616c6849"
"csv/WebsiteVisited/e9f09d25-cd1e-4ba5-9a65-1fd4e1d2029b",2018-11-25 21:04:34.000,955,"WebsiteVisited","e9f09d25-cd1e-4ba5-9a65-1fd4e1d2029b"
"csv/WebsiteVisited/62a2513e-5682-41ac-ab04-ef018f56e3ea",2018-11-25 20:25:30.000,955,"WebsiteVisited","62a2513e-5682-41ac-ab04-ef018f56e3ea"
"csv/WebsiteVisited/d057c458-c4f4-41c3-a7e6-022ec2f8a09f",2018-11-25 20:25:28.000,955,"WebsiteVisited","d057c458-c4f4-41c3-a7e6-022ec2f8a09f"
"csv/WebsiteVisited/05272b7f-6892-4fdd-8911-2d2fdb48117a",2018-11-25 20:25:26.000,955,"WebsiteVisited","05272b7f-6892-4fdd-8911-2d2fdb48117a"
"csv/WebsiteVisited/cd871db5-da8f-41b8-8753-0caf8c640a90",2018-11-25 20:25:21.000,955,"WebsiteVisited","cd871db5-da8f-41b8-8753-0caf8c640a90"
"csv/WebsiteVisited/b0e999fa-42ab-4bfd-8dd7-7ada588b7aca",2018-11-25 20:20:14.000,955,"WebsiteVisited","b0e999fa-42ab-4bfd-8dd7-7ada588b7aca"
"csv/WebsiteVisited/bfb8f208-c814-4f47-b56b-3b518742e1f3",2018-11-25 18:49:48.000,955,"WebsiteVisited","bfb8f208-c814-4f47-b56b-3b518742e1f3"
"csv/WebsiteVisited/9529621c-b987-4fb1-a17a-dcf75f625020",2018-11-25 18:44:16.000,955,"WebsiteVisited","9529621c-b987-4fb1-a17a-dcf75f625020"
"csv/WebsiteVisited/ff155346-6878-4884-a14e-3129710985fe",2018-11-25 18:10:38.000,955,"WebsiteVisited","ff155346-6878-4884-a14e-3129710985fe"
"csv/WebsiteVisited/ae269276-b6f0-4910-a15f-cfd6f43bf44f",2018-11-25 18:10:30.000,955,"WebsiteVisited","ae269276-b6f0-4910-a15f-cfd6f43bf44f"
"csv/WebsiteVisited/c0984526-e0ba-42c6-b15f-21c256267582",2018-11-25 18:10:26.000,955,"WebsiteVisited","c0984526-e0ba-42c6-b15f-21c256267582"
"csv/WebsiteVisited/a7f18f25-369e-46d5-81d0-3f0bbd1e0540",2018-11-25 18:10:24.000,955,"WebsiteVisited","a7f18f25-369e-46d5-81d0-3f0bbd1e0540"
"csv/WebsiteVisited/50d3c75b-bb02-4b80-8ed5-64e1eb41ed92",2018-11-25 18:04:33.000,955,"WebsiteVisited","50d3c75b-bb02-4b80-8ed5-64e1eb41ed92"
"csv/WebsiteVisited/5dd1fe9d-2a0f-44c5-9e1d-2b32f35dd506",2018-11-25 16:20:20.000,955,"WebsiteVisited","5dd1fe9d-2a0f-44c5-9e1d-2b32f35dd506"
"csv/WebsiteVisited/bb6203e3-64d2-4e62-9b6d-b8cf182e7e20",2018-11-25 16:14:44.000,955,"WebsiteVisited","bb6203e3-64d2-4e62-9b6d-b8cf182e7e20"
"csv/WebsiteVisited/3bcbe10d-556e-4413-a7ad-7d5f5ff63f7d",2018-11-25 15:27:29.000,955,"WebsiteVisited","3bcbe10d-556e-4413-a7ad-7d5f5ff63f7d"
"csv/WebsiteVisited/8d0e03c4-ae7a-4aec-bb99-3ce41bee3d5f",2018-11-25 15:27:22.000,955,"WebsiteVisited","8d0e03c4-ae7a-4aec-bb99-3ce41bee3d5f"
"csv/WebsiteVisited/1b109062-077e-4628-bacd-479cb7f5b619",2018-11-25 15:22:01.000,955,"WebsiteVisited","1b109062-077e-4628-bacd-479cb7f5b619"
"csv/WebsiteVisited/1a33c300-6c7e-48e7-aa30-5b39e78fa0f2",2018-11-25 13:49:44.000,955,"WebsiteVisited","1a33c300-6c7e-48e7-aa30-5b39e78fa0f2"
"csv/WebsiteVisited/3fc2dd88-e4c1-46ed-87af-3eed4ca44f14",2018-11-25 13:43:44.000,955,"WebsiteVisited","3fc2dd88-e4c1-46ed-87af-3eed4ca44f14"
"csv/WebsiteVisited/f50a2c94-bda1-4e3c-b790-09a724565545",2018-11-25 13:05:07.000,955,"WebsiteVisited","f50a2c94-bda1-4e3c-b790-09a724565545"
"csv/WebsiteVisited/3b8413e7-d7eb-4604-a19d-826e18d7ba20",2018-11-25 13:04:50.000,955,"WebsiteVisited","3b8413e7-d7eb-4604-a19d-826e18d7ba20"
"csv/WebsiteVisited/065781d0-0d38-4a57-8220-29fa4eb426c6",2018-11-25 08:53:07.000,955,"WebsiteVisited","065781d0-0d38-4a57-8220-29fa4eb426c6"
"csv/WebsiteVisited/5f463034-f659-4f99-9021-a5acd1f06b12",2018-11-25 08:47:35.000,955,"WebsiteVisited","5f463034-f659-4f99-9021-a5acd1f06b12"
"csv/WebsiteVisited/2d4c7a7d-dff0-41e9-bb28-2d67cd08ce22",2018-11-25 08:08:09.000,955,"WebsiteVisited","2d4c7a7d-dff0-41e9-bb28-2d67cd08ce22"
"csv/WebsiteVisited/ba7ea450-6138-4a60-bd68-5b787daca76e",2018-11-25 08:08:04.000,955,"WebsiteVisited","ba7ea450-6138-4a60-bd68-5b787daca76e"
"csv/WebsiteVisited/0c6327f5-185d-4f71-a5b1-abdb3aa828ad",2018-11-25 08:07:46.000,955,"WebsiteVisited","0c6327f5-185d-4f71-a5b1-abdb3aa828ad"
"csv/WebsiteVisited/aafac5cd-49ce-4d36-93e9-4f33404b2f1c",2018-11-25 08:07:45.000,955,"WebsiteVisited","aafac5cd-49ce-4d36-93e9-4f33404b2f1c"
"csv/WebsiteVisited/cb114f35-063a-4252-bc8d-02f91da053f3",2018-11-25 08:02:15.000,955,"WebsiteVisited","cb114f35-063a-4252-bc8d-02f91da053f3"
"csv/WebsiteVisited/c516ac3f-1598-4bc6-9463-d6f31ee29344",2018-11-25 06:24:49.000,955,"WebsiteVisited","c516ac3f-1598-4bc6-9463-d6f31ee29344"
"csv/WebsiteVisited/7f6c1fb8-f0dc-4a38-9cc5-ca59fdbe40af",2018-11-25 06:19:15.000,955,"WebsiteVisited","7f6c1fb8-f0dc-4a38-9cc5-ca59fdbe40af"
"csv/WebsiteVisited/67a151ba-3ff8-4274-9554-8c803e3ba05f",2018-11-25 05:41:29.000,955,"WebsiteVisited","67a151ba-3ff8-4274-9554-8c803e3ba05f"
"csv/WebsiteVisited/f9ce5076-ccd7-42bf-826d-8597281cfd01",2018-11-25 05:41:24.000,955,"WebsiteVisited","f9ce5076-ccd7-42bf-826d-8597281cfd01"
"csv/WebsiteVisited/a59228c4-5d00-4da8-8614-050938845e96",2018-11-25 05:41:21.000,955,"WebsiteVisited","a59228c4-5d00-4da8-8614-050938845e96"
"csv/WebsiteVisited/d5bd616b-4346-45ce-a880-2ebe0a49faee",2018-11-25 05:41:18.000,955,"WebsiteVisited","d5bd616b-4346-45ce-a880-2ebe0a49faee"
"csv/WebsiteVisited/a5cfcad5-41a6-43ad-9f58-6d4f7e6b1b40",2018-11-25 05:35:58.000,955,"WebsiteVisited","a5cfcad5-41a6-43ad-9f58-6d4f7e6b1b40"
"csv/WebsiteVisited/490d6620-d725-4598-8a6e-2430d64679f3",2018-11-25 03:53:54.000,955,"WebsiteVisited","490d6620-d725-4598-8a6e-2430d64679f3"
"csv/WebsiteVisited/23a1be58-d7af-4b16-935f-6fb7f8189150",2018-11-25 03:48:18.000,955,"WebsiteVisited","23a1be58-d7af-4b16-935f-6fb7f8189150"
"csv/WebsiteVisited/736f8cad-e10b-427f-bdd0-50c4ad787494",2018-11-25 03:07:55.000,955,"WebsiteVisited","736f8cad-e10b-427f-bdd0-50c4ad787494"
"csv/WebsiteVisited/2a945b9b-ed93-45dd-8141-1881d6352b80",2018-11-25 03:07:51.000,955,"WebsiteVisited","2a945b9b-ed93-45dd-8141-1881d6352b80"
"csv/WebsiteVisited/05a146ba-a50f-406e-946c-b98f1e2a7463",2018-11-25 03:07:46.000,955,"WebsiteVisited","05a146ba-a50f-406e-946c-b98f1e2a7463"
"csv/WebsiteVisited/e39c2771-39b4-469f-bdc5-79f4e2f8a217",2018-11-25 03:07:44.000,955,"WebsiteVisited","e39c2771-39b4-469f-bdc5-79f4e2f8a217"
"csv/WebsiteVisited/4b27588d-5d8e-464d-9b1b-5f8926970e44",2018-11-25 03:02:15.000,955,"WebsiteVisited","4b27588d-5d8e-464d-9b1b-5f8926970e44"
"csv/WebsiteVisited/c212318a-5a62-4610-a3a2-2aa1351daee4",2018-11-25 01:55:27.000,955,"WebsiteVisited","c212318a-5a62-4610-a3a2-2aa1351daee4"
"csv/WebsiteVisited/a4405614-ed56-46dc-b901-a38603b32cfb",2018-11-25 01:50:01.000,955,"WebsiteVisited","a4405614-ed56-46dc-b901-a38603b32cfb"
"csv/WebsiteVisited/dab777ed-062a-4f6b-9396-be14fa640bd2",2018-11-25 01:13:11.000,955,"WebsiteVisited","dab777ed-062a-4f6b-9396-be14fa640bd2"
"csv/WebsiteVisited/e3eb1f38-e878-48e9-b712-95443ecf1599",2018-11-25 01:13:04.000,955,"WebsiteVisited","e3eb1f38-e878-48e9-b712-95443ecf1599"
"csv/WebsiteVisited/36809931-0584-43e8-a843-8e9b951ace60",2018-11-25 01:13:03.000,955,"WebsiteVisited","36809931-0584-43e8-a843-8e9b951ace60"
"csv/WebsiteVisited/38076a4f-5b65-41db-bda4-5398b64c60a0",2018-11-25 01:12:53.000,955,"WebsiteVisited","38076a4f-5b65-41db-bda4-5398b64c60a0"
"csv/WebsiteVisited/3c1c2de5-0b7e-46a6-8273-f1358a502e54",2018-11-25 01:07:47.000,955,"WebsiteVisited","3c1c2de5-0b7e-46a6-8273-f1358a502e54"
"csv/WebsiteVisited/1571c0bf-364c-40e5-af3f-56c8716153b1",2018-11-24 21:37:24.000,955,"WebsiteVisited","1571c0bf-364c-40e5-af3f-56c8716153b1"
"csv/WebsiteVisited/d71e688e-4245-4ade-a05e-33dd89aa3d3a",2018-11-24 21:37:20.000,955,"WebsiteVisited","d71e688e-4245-4ade-a05e-33dd89aa3d3a"
"csv/WebsiteVisited/0abd829e-4945-4ea3-8dce-222b7848aa51",2018-11-24 21:32:11.000,955,"WebsiteVisited","0abd829e-4945-4ea3-8dce-222b7848aa51"
"csv/WebsiteVisited/4e2cf345-3281-4de4-9646-34577ef43285",2018-11-24 19:50:01.000,955,"WebsiteVisited","4e2cf345-3281-4de4-9646-34577ef43285"
"csv/WebsiteVisited/985211bd-bdf1-4e97-a382-73558796331d",2018-11-24 19:44:33.000,955,"WebsiteVisited","985211bd-bdf1-4e97-a382-73558796331d"
"csv/WebsiteVisited/86b4fe2b-62f0-4ccb-9349-9ac5bcd96817",2018-11-24 19:21:33.000,955,"WebsiteVisited","86b4fe2b-62f0-4ccb-9349-9ac5bcd96817"
"csv/WebsiteVisited/20b9f1a0-57f3-4fae-b47c-96fc293535e8",2018-11-24 19:21:27.000,955,"WebsiteVisited","20b9f1a0-57f3-4fae-b47c-96fc293535e8"
"csv/WebsiteVisited/dbcbc5a9-948f-4e1b-8c95-6924d1bdee68",2018-11-24 19:21:23.000,955,"WebsiteVisited","dbcbc5a9-948f-4e1b-8c95-6924d1bdee68"
"csv/WebsiteVisited/f3b789bd-c6ca-4cc3-b42c-93da1befbbf9",2018-11-24 19:16:12.000,955,"WebsiteVisited","f3b789bd-c6ca-4cc3-b42c-93da1befbbf9"
"csv/WebsiteVisited/79631948-ba4f-40ba-b83b-bf1d4fb65ff4",2018-11-24 17:27:48.000,955,"WebsiteVisited","79631948-ba4f-40ba-b83b-bf1d4fb65ff4"
"csv/WebsiteVisited/6788b982-1231-4dfe-aa0f-5f8a8a21c09d",2018-11-24 17:22:14.000,955,"WebsiteVisited","6788b982-1231-4dfe-aa0f-5f8a8a21c09d"
"csv/WebsiteVisited/179c735c-c6f1-41e2-bb28-994f20db4f32",2018-11-24 16:44:41.000,955,"WebsiteVisited","179c735c-c6f1-41e2-bb28-994f20db4f32"
"csv/WebsiteVisited/b018d720-2631-4bbe-957f-81a4e1eda73f",2018-11-24 16:44:41.000,955,"WebsiteVisited","b018d720-2631-4bbe-957f-81a4e1eda73f"
"csv/WebsiteVisited/2f0d0276-3fb8-45d5-a277-51102023f6c9",2018-11-24 16:44:34.000,955,"WebsiteVisited","2f0d0276-3fb8-45d5-a277-51102023f6c9"
"csv/WebsiteVisited/44c5efac-e4bf-47e4-94df-37fbfaddd4f7",2018-11-24 16:44:25.000,955,"WebsiteVisited","44c5efac-e4bf-47e4-94df-37fbfaddd4f7"
"csv/WebsiteVisited/8273fe73-c2bd-4924-bfc4-269530ed3dda",2018-11-24 16:39:25.000,955,"WebsiteVisited","8273fe73-c2bd-4924-bfc4-269530ed3dda"
"csv/WebsiteVisited/e7ed09b1-f2d8-4250-b7a2-5b39dcd81343",2018-11-24 14:57:02.000,955,"WebsiteVisited","e7ed09b1-f2d8-4250-b7a2-5b39dcd81343"
"csv/WebsiteVisited/86abdc60-759b-4656-89a0-dc8dd6cce952",2018-11-24 14:51:43.000,955,"WebsiteVisited","86abdc60-759b-4656-89a0-dc8dd6cce952"
"csv/WebsiteVisited/5740b06e-8e28-4deb-8373-b342f5b8c94f",2018-11-24 14:13:45.000,955,"WebsiteVisited","5740b06e-8e28-4deb-8373-b342f5b8c94f"
"csv/WebsiteVisited/1f833a3c-4378-466c-a612-893a345dcbfe",2018-11-24 14:13:43.000,955,"WebsiteVisited","1f833a3c-4378-466c-a612-893a345dcbfe"
"csv/WebsiteVisited/4a6173df-118f-4598-a204-67079f4574d0",2018-11-24 14:13:42.000,955,"WebsiteVisited","4a6173df-118f-4598-a204-67079f4574d0"
"csv/WebsiteVisited/663b51ec-13a1-4be6-9d15-3e286183707e",2018-11-24 14:13:41.000,955,"WebsiteVisited","663b51ec-13a1-4be6-9d15-3e286183707e"
"csv/WebsiteVisited/47fd0729-a3ff-4f4d-a2c5-bd65cfc98873",2018-11-24 14:08:33.000,955,"WebsiteVisited","47fd0729-a3ff-4f4d-a2c5-bd65cfc98873"
"csv/WebsiteVisited/685e5b7b-e55d-4603-921b-05ad67c09c3c",2018-11-24 09:54:32.000,955,"WebsiteVisited","685e5b7b-e55d-4603-921b-05ad67c09c3c"
"csv/WebsiteVisited/65f6841c-5f6a-4480-8073-56c83e0d1ecb",2018-11-24 09:48:49.000,955,"WebsiteVisited","65f6841c-5f6a-4480-8073-56c83e0d1ecb"
"csv/WebsiteVisited/23db0bfa-95f5-495f-a041-acf1199064e2",2018-11-24 09:31:44.000,955,"WebsiteVisited","23db0bfa-95f5-495f-a041-acf1199064e2"
"csv/WebsiteVisited/2e95cd14-0662-4f44-b121-6f4363e794b3",2018-11-24 09:31:44.000,955,"WebsiteVisited","2e95cd14-0662-4f44-b121-6f4363e794b3"
"csv/WebsiteVisited/c9211aca-d5c3-47ff-92ef-5b7eee52bdfd",2018-11-24 09:31:43.000,955,"WebsiteVisited","c9211aca-d5c3-47ff-92ef-5b7eee52bdfd"
"csv/WebsiteVisited/8178ef16-4336-44b0-80b4-48b269cb6cad",2018-11-24 09:31:34.000,955,"WebsiteVisited","8178ef16-4336-44b0-80b4-48b269cb6cad"
"csv/WebsiteVisited/c80a1a8b-222e-4751-a419-b48715296e06",2018-11-24 09:31:34.000,955,"WebsiteVisited","c80a1a8b-222e-4751-a419-b48715296e06"
"csv/WebsiteVisited/5b808b9f-6308-4306-b683-1713351166f4",2018-11-24 09:31:30.000,955,"WebsiteVisited","5b808b9f-6308-4306-b683-1713351166f4"
"csv/WebsiteVisited/532824bf-c6ae-41d6-b49f-319a07a28e24",2018-11-24 09:26:11.000,955,"WebsiteVisited","532824bf-c6ae-41d6-b49f-319a07a28e24"
"csv/WebsiteVisited/a977aea2-479a-46ba-b8aa-9d5deb6c9885",2018-11-24 07:36:16.000,955,"WebsiteVisited","a977aea2-479a-46ba-b8aa-9d5deb6c9885"
"csv/WebsiteVisited/b878529a-aad8-486d-89a9-0885d3224ecb",2018-11-24 07:30:39.000,955,"WebsiteVisited","b878529a-aad8-486d-89a9-0885d3224ecb"
"csv/WebsiteVisited/7bad0329-3f07-491d-a2cb-e2f838e08917",2018-11-24 06:58:29.000,955,"WebsiteVisited","7bad0329-3f07-491d-a2cb-e2f838e08917"
"csv/WebsiteVisited/646e9801-9e27-44c4-9edf-925c55bd3e94",2018-11-24 06:58:25.000,955,"WebsiteVisited","646e9801-9e27-44c4-9edf-925c55bd3e94"
"csv/WebsiteVisited/c5b593e0-87fd-4915-8d40-d3824454037f",2018-11-24 06:58:23.000,955,"WebsiteVisited","c5b593e0-87fd-4915-8d40-d3824454037f"
"csv/WebsiteVisited/61ef4928-b471-4b12-9664-5bebbf012737",2018-11-24 06:58:22.000,955,"WebsiteVisited","61ef4928-b471-4b12-9664-5bebbf012737"
"csv/WebsiteVisited/bc2c5405-60ff-4374-8552-6c64400c6819",2018-11-24 06:53:01.000,955,"WebsiteVisited","bc2c5405-60ff-4374-8552-6c64400c6819"
"csv/WebsiteVisited/b936edba-95a4-4285-91ec-17404e78132e",2018-11-24 05:08:48.000,955,"WebsiteVisited","b936edba-95a4-4285-91ec-17404e78132e"
"csv/WebsiteVisited/cc50df53-5749-4062-9ac9-6ee4a69eddaa",2018-11-24 04:25:51.000,955,"WebsiteVisited","cc50df53-5749-4062-9ac9-6ee4a69eddaa"
"csv/WebsiteVisited/0b3e31df-7630-4fac-b106-bfd6e9f0baa3",2018-11-24 04:25:48.000,955,"WebsiteVisited","0b3e31df-7630-4fac-b106-bfd6e9f0baa3"
"csv/WebsiteVisited/5672df31-4ac5-44e1-8b77-58fe68cfc949",2018-11-24 04:25:40.000,955,"WebsiteVisited","5672df31-4ac5-44e1-8b77-58fe68cfc949"
"csv/WebsiteVisited/eed47141-c0b8-457a-a8b1-0df616ce1fd3",2018-11-24 04:25:37.000,955,"WebsiteVisited","eed47141-c0b8-457a-a8b1-0df616ce1fd3"
"csv/WebsiteVisited/547e1f01-ddb2-48e2-a490-fe67f200ec08",2018-11-24 04:20:27.000,955,"WebsiteVisited","547e1f01-ddb2-48e2-a490-fe67f200ec08"
"csv/WebsiteVisited/0d16e778-4309-476b-ab04-fb9b75de2ad2",2018-11-24 02:01:13.000,955,"WebsiteVisited","0d16e778-4309-476b-ab04-fb9b75de2ad2"
"csv/WebsiteVisited/19bccad3-d2e9-4339-92f3-27716f325084",2018-11-24 01:55:38.000,955,"WebsiteVisited","19bccad3-d2e9-4339-92f3-27716f325084"
"csv/WebsiteVisited/bf0ed644-0038-4f85-81d6-2165c09892b7",2018-11-24 01:18:38.000,955,"WebsiteVisited","bf0ed644-0038-4f85-81d6-2165c09892b7"
"csv/WebsiteVisited/ae17e919-5ae4-4d95-af8f-0c51c77e0a6e",2018-11-24 01:18:38.000,955,"WebsiteVisited","ae17e919-5ae4-4d95-af8f-0c51c77e0a6e"
"csv/WebsiteVisited/b3401e62-c535-420a-8ee3-8bc367c6e868",2018-11-24 01:13:17.000,955,"WebsiteVisited","b3401e62-c535-420a-8ee3-8bc367c6e868"
"csv/WebsiteVisited/7b1edbff-f561-4c8e-8567-29088448cf41",2018-11-23 21:08:17.000,955,"WebsiteVisited","7b1edbff-f561-4c8e-8567-29088448cf41"
"csv/WebsiteVisited/b0de5b9c-960c-445b-a59d-fe19c4ef6deb",2018-11-23 21:02:48.000,955,"WebsiteVisited","b0de5b9c-960c-445b-a59d-fe19c4ef6deb"
"csv/WebsiteVisited/c4f9ba58-959b-4c99-a8fe-8bbb5091a292",2018-11-23 20:25:23.000,955,"WebsiteVisited","c4f9ba58-959b-4c99-a8fe-8bbb5091a292"
"csv/WebsiteVisited/1730bb62-0068-4ec1-a795-52e23ea33a52",2018-11-23 20:25:10.000,955,"WebsiteVisited","1730bb62-0068-4ec1-a795-52e23ea33a52"
"csv/WebsiteVisited/9e5603fd-74e8-4831-85f8-b13fa73e71b9",2018-11-23 20:25:08.000,955,"WebsiteVisited","9e5603fd-74e8-4831-85f8-b13fa73e71b9"
"csv/WebsiteVisited/f8cf543f-9bad-415a-bdfa-b2f7c828a1fe",2018-11-23 20:25:02.000,955,"WebsiteVisited","f8cf543f-9bad-415a-bdfa-b2f7c828a1fe"
"csv/WebsiteVisited/a3fa6912-2631-41dc-ad89-d06c606716c4",2018-11-23 20:19:46.000,955,"WebsiteVisited","a3fa6912-2631-41dc-ad89-d06c606716c4"
"csv/WebsiteVisited/2cf34fe8-950c-49c6-a4e8-4f0723b2a341",2018-11-23 18:43:12.000,955,"WebsiteVisited","2cf34fe8-950c-49c6-a4e8-4f0723b2a341"
"csv/WebsiteVisited/6b4aeeda-1c86-4cee-bc84-9dadd10d810c",2018-11-23 18:37:33.000,955,"WebsiteVisited","6b4aeeda-1c86-4cee-bc84-9dadd10d810c"
"csv/WebsiteVisited/7740ae4a-4b51-40e6-a736-653d8228dcb0",2018-11-23 18:00:13.000,955,"WebsiteVisited","7740ae4a-4b51-40e6-a736-653d8228dcb0"
"csv/WebsiteVisited/9ad51d50-9918-477f-8c79-2a1123a48587",2018-11-23 18:00:05.000,955,"WebsiteVisited","9ad51d50-9918-477f-8c79-2a1123a48587"
"csv/WebsiteVisited/ce213989-4e96-4880-aa92-8fe90bd4f75f",2018-11-23 17:59:55.000,955,"WebsiteVisited","ce213989-4e96-4880-aa92-8fe90bd4f75f"
"csv/WebsiteVisited/764b63e8-381b-4357-bb80-c6672f157ba7",2018-11-23 17:59:50.000,955,"WebsiteVisited","764b63e8-381b-4357-bb80-c6672f157ba7"
"csv/WebsiteVisited/72b8f722-a4aa-4891-87f7-f150491a2e5c",2018-11-23 17:59:45.000,955,"WebsiteVisited","72b8f722-a4aa-4891-87f7-f150491a2e5c"
"csv/WebsiteVisited/2fa8e68b-3ec4-45b8-8c5f-83bb56783c17",2018-11-23 17:59:23.000,955,"WebsiteVisited","2fa8e68b-3ec4-45b8-8c5f-83bb56783c17"
"csv/WebsiteVisited/6023e976-bb35-4773-abd1-7d0e0100e72b",2018-11-23 17:53:22.000,955,"WebsiteVisited","6023e976-bb35-4773-abd1-7d0e0100e72b"
"csv/WebsiteVisited/779ff35d-6672-47d1-82fe-4b4dac11c024",2018-11-23 16:18:47.000,955,"WebsiteVisited","779ff35d-6672-47d1-82fe-4b4dac11c024"
"csv/WebsiteVisited/0c3802fd-c07c-4e3b-ae46-3795af3df630",2018-11-23 16:13:00.000,955,"WebsiteVisited","0c3802fd-c07c-4e3b-ae46-3795af3df630"
"csv/WebsiteVisited/df48d8aa-3ead-4a15-ae50-82ae69eb7f56",2018-11-23 15:27:22.000,955,"WebsiteVisited","df48d8aa-3ead-4a15-ae50-82ae69eb7f56"
"csv/WebsiteVisited/546579c9-ece7-4001-9fa8-a64771128ced",2018-11-23 15:27:21.000,955,"WebsiteVisited","546579c9-ece7-4001-9fa8-a64771128ced"
"csv/WebsiteVisited/eadd9180-bccd-44db-a84d-baf240519378",2018-11-23 15:27:13.000,955,"WebsiteVisited","eadd9180-bccd-44db-a84d-baf240519378"
"csv/WebsiteVisited/f35f5220-adb0-4a46-86f7-83036f0041e2",2018-11-23 15:27:12.000,955,"WebsiteVisited","f35f5220-adb0-4a46-86f7-83036f0041e2"
"csv/WebsiteVisited/2ee12abd-2029-4cc2-9f25-ab235f550f90",2018-11-23 15:27:10.000,955,"WebsiteVisited","2ee12abd-2029-4cc2-9f25-ab235f550f90"
