id,Order Number,Company Name,Product,Date,Extended Price,Total Price,Value Above/Below Cost,Value vs. Cost Pct,OrderKey
508,"ORD0000154","Chatterbridge","Flour - Strong Pizza",2021-01-26 00:00:00.000,23.1,291.4,273.25,0.93771448181194239,"ORD0000154______"
857,"ORD0000154","Chatterbridge","Eel - Smoked",2021-01-26 00:00:00.000,23.4,291.4,273.25,0.93771448181194239,"ORD0000154______"
987,"ORD0000154","Chatterbridge","Tea - Darjeeling, Azzura",2021-01-26 00:00:00.000,22.5,291.4,273.25,0.93771448181194239,"ORD0000154______"
70,"ORD0000154","Chatterbridge","Extract - Almond",2021-01-27 00:00:00.000,17.5,291.4,273.25,0.93771448181194239,"ORD0000154______"
112,"ORD0000154","Chatterbridge","Cup - Translucent 7 Oz Clear",2021-01-27 00:00:00.000,2.7,291.4,273.25,0.93771448181194239,"ORD0000154______"
169,"ORD0000154","Chatterbridge","Wine - Red, Pinot Noir, Chateau",2021-01-27 00:00:00.000,58.5,291.4,273.25,0.93771448181194239,"ORD0000154______"
335,"ORD0000154","Chatterbridge","Apple - Fuji",2021-01-27 00:00:00.000,9.6,291.4,273.25,0.93771448181194239,"ORD0000154______"
485,"ORD0000154","Chatterbridge","Wine - Shiraz Wolf Blass Premium",2021-01-27 00:00:00.000,39,291.4,273.25,0.93771448181194239,"ORD0000154______"
505,"ORD0000154","Chatterbridge","Muffin Carrot - Individual",2021-01-27 00:00:00.000,10.4,291.4,273.25,0.93771448181194239,"ORD0000154______"
525,"ORD0000154","Chatterbridge","Bread - Raisin",2021-01-27 00:00:00.000,27.5,291.4,273.25,0.93771448181194239,"ORD0000154______"
540,"ORD0000155","Zooveo","Bread - Corn Muffaletta",2021-01-27 00:00:00.000,38,38,24.509999999999998,0.64499999999999991,"ORD0000155______"
669,"ORD0000156","Edgewire","Gatorade - Fruit Punch",2021-01-27 00:00:00.000,23,51.8,32.22,0.622007722007722,"ORD0000156______"
841,"ORD0000156","Edgewire","Veal - Inside",2021-01-27 00:00:00.000,28.8,51.8,32.22,0.622007722007722,"ORD0000156______"
5,"ORD0000157","Voolith","Whmis - Spray Bottle Trigger",2021-01-28 00:00:00.000,20.4,20.4,7.3399999999999981,0.35980392156862739,"ORD0000157______"
201,"ORD0000158","Zoomzone","Soup - Verve - Chipotle Chicken",2021-01-28 00:00:00.000,23.8,23.8,7.1400000000000006,0.3,"ORD0000158______"
272,"ORD0000159","Innotype","Coffee Beans - Chocolate",2021-01-28 00:00:00.000,8,113.80000000000001,99.720000000000013,0.876274165202109,"ORD0000159______"
281,"ORD0000159","Innotype","Beef - Short Ribs",2021-01-28 00:00:00.000,24,113.80000000000001,99.720000000000013,0.876274165202109,"ORD0000159______"
613,"ORD0000159","Innotype","Lettuce - Belgian Endive",2021-01-28 00:00:00.000,38,113.80000000000001,99.720000000000013,0.876274165202109,"ORD0000159______"
641,"ORD0000159","Innotype","Garbage Bag - Clear",2021-01-28 00:00:00.000,23.4,113.80000000000001,99.720000000000013,0.876274165202109,"ORD0000159______"
644,"ORD0000159","Innotype","Soup - Verve - Chipotle Chicken",2021-01-28 00:00:00.000,20.4,113.80000000000001,99.720000000000013,0.876274165202109,"ORD0000159______"
656,"ORD0000160","Tavu","Lamb - Sausage Casings",2021-01-28 00:00:00.000,26.6,26.6,7.7100000000000009,0.28984962406015041,"ORD0000160______"
932,"ORD0000161","Tagpad","Maple Syrup",2021-01-28 00:00:00.000,17.4,17.4,6.9599999999999991,0.39999999999999997,"ORD0000161______"
943,"ORD0000162","Thoughtbridge","Kirsch - Schloss",2021-01-28 00:00:00.000,20,20,5.1999999999999993,0.25999999999999995,"ORD0000162______"
34,"ORD0000163","Skipstorm","Cake - Cake Sheet Macaroon",2021-01-29 00:00:00.000,16.8,16.8,5.7100000000000009,0.33988095238095239,"ORD0000163______"
105,"ORD0000164","Yata","Yoplait - Strawbrasp Peac",2021-01-29 00:00:00.000,6.9,51.3,13.399999999999999,0.26120857699805067,"ORD0000164______, ORD0000166______"
155,"ORD0000165","Eazzy","Sprite - 355 Ml",2021-01-29 00:00:00.000,34.8,34.8,23.314999999999998,0.66997126436781607,"ORD0000165______"
191,"ORD0000166","Dablist","Vinegar - Cider",2021-01-29 00:00:00.000,44.4,51.3,13.399999999999999,0.26120857699805067,"ORD0000164______, ORD0000166______"
294,"ORD0000167","Divape","White Baguette",2021-01-29 00:00:00.000,28.8,28.8,10.66,0.37013888888888891,"ORD0000167______"
510,"ORD0000168","Mycat","Sesame Seed Black",2021-01-29 00:00:00.000,18.5,18.5,7.58,0.40972972972972971,"ORD0000168______"
677,"ORD0000169","Fliptune","Red Pepper Paste",2021-01-29 00:00:00.000,1.6,1.6,0.46000000000000019,0.28750000000000009,"ORD0000169______"
682,"ORD0000170","Browsedrive","Wine - Red Oakridge Merlot",2021-01-29 00:00:00.000,15.6,15.6,10.219999999999999,0.655128205128205,"ORD0000170______"
807,"ORD0000171","Realmix","Truffle Cups - White Paper",2021-01-29 00:00:00.000,27.3,27.3,12.010000000000002,0.43992673992674,"ORD0000171______"
907,"ORD0000172","Quatz","Beans - Long, Chinese",2021-01-29 00:00:00.000,11.5,11.5,3.33,0.28956521739130436,"ORD0000172______"
51,"ORD0000173","Quamba","Cleaner - Lime Away",2021-01-30 00:00:00.000,16,16,5.92,0.37,"ORD0000173______"
264,"ORD0000174","Oozz","Foie Gras",2021-01-30 00:00:00.000,38,38,14.440000000000001,0.38000000000000006,"ORD0000174______"
557,"ORD0000175","Youopia","Straw - Regular",2021-01-30 00:00:00.000,19.8,19.8,5.15,0.26010101010101011,"ORD0000175______"
903,"ORD0000176","Feednation","Pastry - Cheese Baked Scones",2021-01-30 00:00:00.000,9.5,21.5,14.200000000000001,0.66046511627906979,"ORD0000176______, ORD0000177______"
908,"ORD0000177","Riffpedia","Cheese - Mix",2021-01-30 00:00:00.000,12,21.5,14.200000000000001,0.66046511627906979,"ORD0000176______, ORD0000177______"
993,"ORD0000178","Abatz","Soup - Campbells Chicken",2021-01-30 00:00:00.000,10,10,4.1,0.41,"ORD0000178______"
53,"ORD0000179","Yotz","Water - Tonic",2021-01-31 00:00:00.000,12,12,4.08,0.34,"ORD0000179______"
206,"ORD0000180","Podcat","Artichokes - Jerusalem",2021-01-31 00:00:00.000,19.8,19.8,13.07,0.66010101010101008,"ORD0000180______"
388,"ORD0000181","Avavee","Flavouring - Raspberry",2021-01-31 00:00:00.000,16,16,6.24,0.39,"ORD0000181______"
407,"ORD0000182","JumpXS","Beef - Shank",2021-01-31 00:00:00.000,15,15,4.1999999999999993,0.27999999999999997,"ORD0000182______"
740,"ORD0000183","Jabbertype","Hickory Smoke, Liquid",2021-01-31 00:00:00.000,51,51,13.770000000000003,0.27000000000000007,"ORD0000183______"
785,"ORD0000184","Dabvine","Beans - Butter Lrg Lima",2021-01-31 00:00:00.000,12.6,12.6,3.2799999999999994,0.26031746031746028,"ORD0000184______"
790,"ORD0000185","Livepath","Artichoke - Bottom, Canned",2021-01-31 00:00:00.000,18,53.1,27.130000000000003,0.51092278719397366,"ORD0000185______"
800,"ORD0000185","Livepath","Cake Sheet Combo Party Pack",2021-01-31 00:00:00.000,35.1,53.1,27.130000000000003,0.51092278719397366,"ORD0000185______"
843,"ORD0000186","Thoughtstorm","Soup - Campbells Beef Stew",2021-01-31 00:00:00.000,19.2,19.2,8.0599999999999987,0.41979166666666662,"ORD0000186______"
17,"ORD0000187","Meedoo","Cheese - Roquefort Pappillon",2021-02-01 00:00:00.000,15,15,5.85,0.38999999999999996,"ORD0000187______"
189,"ORD0000188","Jayo","Juice - Cranberry 284ml",2021-02-01 00:00:00.000,40.8,40.8,16.319999999999997,0.39999999999999997,"ORD0000188______"
513,"ORD0000189","Skyba","Duck - Breast",2021-02-01 00:00:00.000,3.6,3.6,1.08,0.3,"ORD0000189______"
714,"ORD0000190","Eire","Pasta - Bauletti, Chicken White",2021-02-01 00:00:00.000,37.8,37.8,13.229999999999997,0.34999999999999992,"ORD0000190______"
812,"ORD0000191","Geba","Five Alive Citrus",2021-02-01 00:00:00.000,22.8,22.8,10.030000000000001,0.43991228070175442,"ORD0000191______"
939,"ORD0000192","Skidoo","Pur Source",2021-02-01 00:00:00.000,26.6,26.6,7.7100000000000009,0.28984962406015041,"ORD0000192______"
996,"ORD0000193","Kwideo","Lobak",2021-02-01 00:00:00.000,7.2,7.2,3.17,0.44027777777777777,"ORD0000193______"
283,"ORD0000194","Linkbuzz","Muffin Batt - Choc Chk",2021-02-02 00:00:00.000,29,29,10.149999999999999,0.35,"ORD0000194______"
297,"ORD0000195","Camido","Trueblue - Blueberry Cranberry",2021-02-02 00:00:00.000,35.1,35.1,10.880000000000003,0.30997150997151,"ORD0000195______"
361,"ORD0000196","Zooxo","Tomatoes - Heirloom",2021-02-02 00:00:00.000,9.2,9.2,3.6799999999999997,0.4,"ORD0000196______"
585,"ORD0000197","Wikizz","Soup - Base Broth Beef",2021-02-02 00:00:00.000,15.4,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
629,"ORD0000197","Wikizz","Sugar - Crumb",2021-02-02 00:00:00.000,54,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
760,"ORD0000197","Wikizz","Doilies - 10, Paper",2021-02-02 00:00:00.000,28.8,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
767,"ORD0000197","Wikizz","Rum - White, Gg White",2021-02-02 00:00:00.000,37.2,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
832,"ORD0000197","Wikizz","Placemat - Scallop, White",2021-02-02 00:00:00.000,19.6,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
168,"ORD0000197","Wikizz","Pork - Tenderloin, Fresh",2021-02-03 00:00:00.000,19.6,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
403,"ORD0000197","Wikizz","Bread Base - Italian",2021-02-03 00:00:00.000,16.5,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
404,"ORD0000197","Wikizz","Bread - Burger",2021-02-03 00:00:00.000,29.7,220.79999999999998,202.39,0.91662137681159417,"ORD0000197______"
509,"ORD0000198","Lajo","Rosemary - Dry",2021-02-03 00:00:00.000,23,23,9.89,0.43000000000000005,"ORD0000198______"
824,"ORD0000199","JumpXS","Sambuca Cream",2021-02-03 00:00:00.000,13.5,29,16.0325,0.5528448275862069,"ORD0000199______, ORD0000200______"
285,"ORD0000200","Fivechat","Milkettes - 2%",2021-02-04 00:00:00.000,15.5,29,16.0325,0.5528448275862069,"ORD0000199______, ORD0000200______"
560,"ORD0000201","Npath","Ice Cream - Fudge Bars",2021-02-04 00:00:00.000,16,16,6.08,0.38,"ORD0000201______"
782,"ORD0000202","Youopia","Melon - Watermelon, Seedless",2021-02-04 00:00:00.000,20.8,20.8,8.74,0.4201923076923077,"ORD0000202______"
852,"ORD0000203","Voonyx","Eggplant Oriental",2021-02-04 00:00:00.000,14.8,14.8,5.7700000000000014,0.38986486486486494,"ORD0000203______"
889,"ORD0000204","Photolist","Taro Leaves",2021-02-04 00:00:00.000,22.4,22.4,9.629999999999999,0.42991071428571426,"ORD0000204______"
287,"ORD0000205","Dazzlesphere","Aspic - Clear",2021-02-05 00:00:00.000,9,9,2.5199999999999996,0.27999999999999997,"ORD0000205______"
405,"ORD0000206","Jatri","Appetizer - Shrimp Puff",2021-02-05 00:00:00.000,6.6,6.6,2.1099999999999994,0.31969696969696965,"ORD0000206______"
436,"ORD0000207","Skajo","Cleaner - Bleach",2021-02-05 00:00:00.000,3.6,3.6,2.3200000000000003,0.64444444444444449,"ORD0000207______"
455,"ORD0000208","Npath","Soup - Campbells - Chicken Noodle",2021-02-05 00:00:00.000,23.4,23.4,8.6599999999999984,0.37008547008547005,"ORD0000208______"
788,"ORD0000209","Midel","Liners - Baking Cups",2021-02-05 00:00:00.000,40.6,40.6,28.625,0.70504926108374377,"ORD0000209______"
354,"ORD0000210","Zoozzy","Wine - Vineland Estate Semi - Dry",2021-02-06 00:00:00.000,24,24,7.1999999999999993,0.3,"ORD0000210______"
582,"ORD0000211","Photolist","Soup - Knorr, Chicken Gumbo",2021-02-06 00:00:00.000,11.2,78,66.16,0.84820512820512817,"ORD0000211______"
54,"ORD0000211","Photolist","Pork - Shoulder",2021-02-07 00:00:00.000,19.6,78,66.16,0.84820512820512817,"ORD0000211______"
263,"ORD0000211","Photolist","Apple - Granny Smith",2021-02-07 00:00:00.000,6.8,78,66.16,0.84820512820512817,"ORD0000211______"
318,"ORD0000211","Photolist","Soup Knorr Chili With Beans",2021-02-07 00:00:00.000,15.6,78,66.16,0.84820512820512817,"ORD0000211______"
368,"ORD0000211","Photolist","Wine - Kwv Chenin Blanc South",2021-02-07 00:00:00.000,8.8,78,66.16,0.84820512820512817,"ORD0000211______"
590,"ORD0000211","Photolist","Garlic Powder",2021-02-07 00:00:00.000,16,78,66.16,0.84820512820512817,"ORD0000211______"
878,"ORD0000212","Photospace","Soup Campbells Beef With Veg",2021-02-07 00:00:00.000,22.2,66.2,35.577500000000008,0.53742447129909376,"ORD0000212______, ORD0000214______"
964,"ORD0000213","Janyx","Milk Powder",2021-02-07 00:00:00.000,37.5,43.5,29.645,0.68149425287356324,"ORD0000213______, ORD0000219______"
227,"ORD0000214","Realfire","Cheese - Perron Cheddar",2021-02-08 00:00:00.000,44,66.2,35.577500000000008,0.53742447129909376,"ORD0000212______, ORD0000214______"
402,"ORD0000215","Yakitri","Lamb Tenderloin Nz Fr",2021-02-08 00:00:00.000,51,51,16.32,0.32,"ORD0000215______"
797,"ORD0000216","Livepath","Tray - Foam, Square 4 - S",2021-02-08 00:00:00.000,14,30,20.29,0.67633333333333334,"ORD0000216______, ORD0000218______"
990,"ORD0000217","Meedoo","Lamb - Shanks",2021-02-08 00:00:00.000,12,12,6.51,0.5425,"ORD0000217______"
84,"ORD0000218","Jaxnation","Irish Cream - Baileys",2021-02-09 00:00:00.000,16,30,20.29,0.67633333333333334,"ORD0000216______, ORD0000218______"
116,"ORD0000219","Oyoyo","Yogurt - Raspberry, 175 Gr",2021-02-09 00:00:00.000,6,43.5,29.645,0.68149425287356324,"ORD0000213______, ORD0000219______"
282,"ORD0000220","Ailane","Mangostein",2021-02-09 00:00:00.000,18,18,8.55,0.47500000000000003,"ORD0000220______"
547,"ORD0000221","Fiveclub","Mince Meat - Filling",2021-02-09 00:00:00.000,44.4,44.4,13.32,0.3,"ORD0000221______"
901,"ORD0000222","Leenti","Liners - Banana, Paper",2021-02-09 00:00:00.000,28,28,8.3999999999999986,0.29999999999999993,"ORD0000222______"
42,"ORD0000223","Avaveo","Bread - Bagels, Plain",2021-02-10 00:00:00.000,9,9,3.87,0.43,"ORD0000223______"
55,"ORD0000224","Yakitri","Smirnoff Green Apple Twist",2021-02-10 00:00:00.000,3.3,3.3,1.4499999999999997,0.43939393939393934,"ORD0000224______"
86,"ORD0000225","Eamia","Onions Granulated",2021-02-10 00:00:00.000,19.8,19.8,7.1300000000000008,0.36010101010101014,"ORD0000225______"
124,"ORD0000226","Kamba","Longos - Greek Salad",2021-02-10 00:00:00.000,1.9,1.9,1.2349999999999999,0.64999999999999991,"ORD0000226______"
342,"ORD0000227","Abatz","Salt - Sea",2021-02-10 00:00:00.000,18,18,4.8599999999999994,0.26999999999999996,"ORD0000227______"
274,"ORD0000228","Zoomlounge","Tea - Lemon Scented",2021-02-11 00:00:00.000,27.9,27.9,10.599999999999998,0.3799283154121863,"ORD0000228______"
653,"ORD0000229","Kayveo","Tart Shells - Sweet, 3",2021-02-11 00:00:00.000,17.4,17.4,4.5199999999999978,0.25977011494252861,"ORD0000229______"
730,"ORD0000230","Eazzy","Zucchini - Green",2021-02-11 00:00:00.000,1.6,1.6,0.66000000000000014,0.41250000000000009,"ORD0000230______"
204,"ORD0000231","Zoomzone","Leeks - Baby, White",2021-02-12 00:00:00.000,17,17,5.9499999999999993,0.35,"ORD0000231______"
381,"ORD0000232","Vidoo","Veal - Kidney",2021-02-12 00:00:00.000,32.5,32.5,9.1000000000000014,0.28,"ORD0000232______"
523,"ORD0000233","Camido","Appetizer - Shrimp Puff",2021-02-12 00:00:00.000,33.6,33.6,14.110000000000003,0.41994047619047625,"ORD0000233______"
603,"ORD0000234","Mymm","Cookie Dough - Chocolate Chip",2021-02-12 00:00:00.000,16.8,16.8,6.2200000000000006,0.37023809523809526,"ORD0000234______"
633,"ORD0000235","Skyba","Beer - Paulaner Hefeweisse",2021-02-12 00:00:00.000,8.4,8.4,4.3050000000000006,0.51250000000000007,"ORD0000235______"
871,"ORD0000236","Mynte","Mini - Vol Au Vents",2021-02-12 00:00:00.000,10,10,3,0.3,"ORD0000236______"
957,"ORD0000237","Brainbox","English Muffin",2021-02-12 00:00:00.000,8.8,8.8,3.5200000000000005,0.4,"ORD0000237______"
231,"ORD0000238","Realfire","Island Oasis - Lemonade",2021-02-13 00:00:00.000,8,19.9,7.639999999999997,0.38391959798994962,"ORD0000238______, ORD0000241______"
909,"ORD0000239","Kazio","Amarula Cream",2021-02-13 00:00:00.000,39.2,39.2,13.330000000000002,0.34005102040816326,"ORD0000239______"
930,"ORD0000240","Yotz","Scotch - Queen Anne",2021-02-13 00:00:00.000,20.3,20.3,14.615000000000002,0.71995073891625627,"ORD0000240______"
934,"ORD0000241","Camimbo","Bread - Pullman, Sliced",2021-02-13 00:00:00.000,11.9,19.9,7.639999999999997,0.38391959798994962,"ORD0000238______, ORD0000241______"
936,"ORD0000242","Wikivu","Pickle - Dill",2021-02-13 00:00:00.000,2.4,2.4,0.83999999999999986,0.35,"ORD0000242______"
946,"ORD0000243","Skyvu","Tomato Paste",2021-02-13 00:00:00.000,17.5,17.5,7.35,0.42,"ORD0000243______"
948,"ORD0000244","Buzzdog","Peppercorns - Green",2021-02-13 00:00:00.000,6.5,6.5,4.255,0.6546153846153846,"ORD0000244______"
83,"ORD0000245","Flipstorm","Flour Dark Rye",2021-02-14 00:00:00.000,8.4,8.4,2.8600000000000003,0.34047619047619049,"ORD0000245______"
130,"ORD0000246","Browsetype","Beef - Tenderloin",2021-02-14 00:00:00.000,5.2,5.2,1.7200000000000002,0.33076923076923082,"ORD0000246______"
418,"ORD0000247","Lazz","Beef - Shank",2021-02-14 00:00:00.000,38.5,38.5,10.39,0.26987012987012987,"ORD0000247______"
519,"ORD0000248","Riffpath","Smirnoff Green Apple Twist",2021-02-14 00:00:00.000,34,34,8.84,0.26,"ORD0000248______"
816,"ORD0000249","Skyba","Club Soda - Schweppes, 355 Ml",2021-02-14 00:00:00.000,1.6,1.6,0.51,0.31875,"ORD0000249______"
875,"ORD0000250","Oozz","Sterno - Chafing Dish Fuel",2021-02-14 00:00:00.000,32.2,32.2,10.950000000000003,0.34006211180124229,"ORD0000250______"
910,"ORD0000251","Dablist","Cup Translucent 9 Oz",2021-02-14 00:00:00.000,24,24,8.88,0.37000000000000005,"ORD0000251______"
126,"ORD0000252","Kamba","Veal - Leg, Provimi - 50 Lb Max",2021-02-15 00:00:00.000,15.6,15.6,4.99,0.3198717948717949,"ORD0000252______"
139,"ORD0000253","Edgewire","Sauce - Apple, Unsweetened",2021-02-15 00:00:00.000,39.6,39.6,14.650000000000002,0.369949494949495,"ORD0000253______"
359,"ORD0000254","Jayo","Cheese - Woolwich Goat, Log",2021-02-15 00:00:00.000,12,21.5,14.285,0.66441860465116276,"ORD0000254______, ORD0000258______"
408,"ORD0000255","Leexo","Chinese Foods - Thick Noodles",2021-02-15 00:00:00.000,4.2,7.3000000000000007,2.370000000000001,0.32465753424657545,"ORD0000255______, ORD0000257______"
448,"ORD0000256","Zoombeat","Onion - Dried",2021-02-15 00:00:00.000,6,6,3.255,0.5425,"ORD0000256______"
662,"ORD0000257","Livefish","Trout Rainbow Whole",2021-02-15 00:00:00.000,3.1,7.3000000000000007,2.370000000000001,0.32465753424657545,"ORD0000255______, ORD0000257______"
753,"ORD0000258","Abatz","Compound - Strawberry",2021-02-15 00:00:00.000,9.5,21.5,14.285,0.66441860465116276,"ORD0000254______, ORD0000258______"
834,"ORD0000259","Kazio","French Pastries",2021-02-15 00:00:00.000,7.4,7.4,3.1800000000000006,0.42972972972972978,"ORD0000259______"
1,"ORD0000260","Jazzy","Cabbage Roll",2021-02-16 00:00:00.000,12.6,12.6,4.9099999999999993,0.38968253968253963,"ORD0000260______"
27,"ORD0000261","Jaxspan","Boogies",2021-02-16 00:00:00.000,6.8,6.8,2.79,0.41029411764705886,"ORD0000261______"
184,"ORD0000262","Aimbo","Beef - Prime Rib Aaa",2021-02-16 00:00:00.000,15.2,15.2,7.2199999999999989,0.47499999999999992,"ORD0000262______"
344,"ORD0000263","Zoombox","Island Oasis - Ice Cream Mix",2021-02-16 00:00:00.000,3.4,3.4,0.91999999999999993,0.27058823529411763,"ORD0000263______"
394,"ORD0000264","Talane","Chicken - Leg / Back Attach",2021-02-16 00:00:00.000,33,33,13.2,0.39999999999999997,"ORD0000264______"
614,"ORD0000265","Tagopia","Wine - Guy Sage Touraine",2021-02-16 00:00:00.000,44.8,44.8,18.819999999999997,0.42008928571428567,"ORD0000265______"
643,"ORD0000266","Vipe","Rabbit - Frozen",2021-02-16 00:00:00.000,4.8,4.8,1.4899999999999998,0.31041666666666662,"ORD0000266______"
979,"ORD0000267","Skidoo","Brandy - Orange, Mc Guiness",2021-02-16 00:00:00.000,26.4,26.4,7.129999999999999,0.27007575757575758,"ORD0000267______"
149,"ORD0000268","Oyoba","Tea - Decaf 1 Cup",2021-02-17 00:00:00.000,31.2,32.7,21.925000000000004,0.6704892966360857,"ORD0000268______, ORD0000269______"
164,"ORD0000269","Twiyo","Wine - Beaujolais Villages",2021-02-17 00:00:00.000,1.5,32.7,21.925000000000004,0.6704892966360857,"ORD0000268______, ORD0000269______"
238,"ORD0000270","Janyx","Napkin - Beverage 1 Ply",2021-02-17 00:00:00.000,16.2,16.2,6.16,0.38024691358024693,"ORD0000270______"
521,"ORD0000271","Quamba","Bandage - Finger Cots",2021-02-17 00:00:00.000,39.6,74.4,50.100000000000009,0.67338709677419362,"ORD0000271______, ORD0000272______"
678,"ORD0000272","Browsedrive","Fish - Atlantic Salmon, Cold",2021-02-17 00:00:00.000,34.8,74.4,50.100000000000009,0.67338709677419362,"ORD0000271______, ORD0000272______"
317,"ORD0000273","Oba","Bread - Flat Bread",2021-02-18 00:00:00.000,24.3,24.3,7.7800000000000011,0.320164609053498,"ORD0000273______"
429,"ORD0000274","Photojam","Herb Du Provence - Primerba",2021-02-18 00:00:00.000,40.5,40.5,17.82,0.44,"ORD0000274______"
472,"ORD0000275","Jabberbean","Kolrabi",2021-02-18 00:00:00.000,25.2,25.2,10.33,0.40992063492063491,"ORD0000275______"
573,"ORD0000276","Quimba","Lemon Tarts",2021-02-18 00:00:00.000,35.1,35.1,9.8300000000000018,0.2800569800569801,"ORD0000276______"
711,"ORD0000277","Feedfish","Nori Sea Weed - Gold Label",2021-02-18 00:00:00.000,18.2,18.2,5.6399999999999988,0.30989010989010984,"ORD0000277______"
200,"ORD0000278","Katz","Coffee - Egg Nog Capuccino",2021-02-19 00:00:00.000,7.6,7.6,2.8099999999999996,0.36973684210526314,"ORD0000278______"
292,"ORD0000279","Voonix","Pear - Prickly",2021-02-19 00:00:00.000,23.1,23.1,9.0100000000000016,0.39004329004329008,"ORD0000279______"
438,"ORD0000280","Centizu","Ecolab Digiclean Mild Fm",2021-02-19 00:00:00.000,12.8,12.8,4.3500000000000014,0.33984375000000011,"ORD0000280______"
445,"ORD0000281","Wordpedia","Coriander - Seed",2021-02-19 00:00:00.000,15,15,9.675,0.645,"ORD0000281______"
503,"ORD0000282","Oyoyo","Marjoram - Fresh",2021-02-19 00:00:00.000,29.9,29.9,8.07,0.26989966555183947,"ORD0000282______"
725,"ORD0000283","Meevee","Sauce - Ranch Dressing",2021-02-19 00:00:00.000,20.4,20.4,7.5499999999999989,0.37009803921568624,"ORD0000283______"
831,"ORD0000284","Wikivu","Scallops - 20/30",2021-02-19 00:00:00.000,10.8,10.8,3.7800000000000011,0.35000000000000009,"ORD0000284______"
876,"ORD0000285","Dynava","Crackers Cheez It",2021-02-19 00:00:00.000,2.8,2.8,0.91999999999999993,0.32857142857142857,"ORD0000285______"
912,"ORD0000286","Fivebridge","Wine - Red, Antinori Santa",2021-02-19 00:00:00.000,4.8,21.900000000000002,10.252500000000001,0.46815068493150686,"ORD0000286______, ORD0000288______"
25,"ORD0000287","Abatz","Shrimp - Tiger 21/25",2021-02-20 00:00:00.000,5.4,10.5,5.1825,0.49357142857142861,"ORD0000287______, ORD0000289______"
134,"ORD0000288","Vimbo","Pepper - Cubanelle",2021-02-20 00:00:00.000,17.1,21.900000000000002,10.252500000000001,0.46815068493150686,"ORD0000286______, ORD0000288______"
140,"ORD0000289","Quaxo","Chocolate - Dark Callets",2021-02-20 00:00:00.000,5.1,10.5,5.1825,0.49357142857142861,"ORD0000287______, ORD0000289______"
395,"ORD0000290","Tanoodle","Figs",2021-02-20 00:00:00.000,15,15,5.6999999999999993,0.37999999999999995,"ORD0000290______"
549,"ORD0000291","Miboo","Pumpkin",2021-02-20 00:00:00.000,34,34,12.920000000000002,0.38000000000000006,"ORD0000291______"
565,"ORD0000292","Yodoo","Pepper - Red, Finger Hot",2021-02-20 00:00:00.000,11.6,11.6,3.0199999999999996,0.26034482758620686,"ORD0000292______"
605,"ORD0000293","Flashpoint","Mangoes",2021-02-20 00:00:00.000,28,28,8.96,0.32,"ORD0000293______"
854,"ORD0000294","Katz","Wine - Prosecco Valdobienne",2021-02-20 00:00:00.000,14.4,14.4,5.33,0.37013888888888891,"ORD0000294______"
60,"ORD0000295","Twiyo","Wiberg Super Cure",2021-02-21 00:00:00.000,54,54,16.740000000000002,0.31000000000000005,"ORD0000295______"
182,"ORD0000296","Buzzbean","Sausage - Andouille",2021-02-21 00:00:00.000,14.4,105.9,63.780000000000008,0.60226628895184142,"ORD0000296______"
240,"ORD0000296","Buzzbean","Eggwhite Frozen",2021-02-21 00:00:00.000,33,105.9,63.780000000000008,0.60226628895184142,"ORD0000296______"
270,"ORD0000296","Buzzbean","Sausage - Breakfast",2021-02-21 00:00:00.000,58.5,105.9,63.780000000000008,0.60226628895184142,"ORD0000296______"
443,"ORD0000297","Wordpedia","Rice Pilaf, Dry,package",2021-02-21 00:00:00.000,24,24,8.4,0.35000000000000003,"ORD0000297______"
630,"ORD0000298","Lazzy","Appetizer - Southwestern",2021-02-21 00:00:00.000,11.1,11.1,4.77,0.42972972972972973,"ORD0000298______"
727,"ORD0000299","Eazzy","Russian Prince",2021-02-21 00:00:00.000,3.1,61.8,55.53,0.89854368932038842,"ORD0000299______"
271,"ORD0000299","Eazzy","Pepper - Red Thai",2021-02-22 00:00:00.000,9,61.8,55.53,0.89854368932038842,"ORD0000299______"
423,"ORD0000299","Eazzy","Cheese - Cheddar, Mild",2021-02-22 00:00:00.000,27.3,61.8,55.53,0.89854368932038842,"ORD0000299______"
601,"ORD0000299","Eazzy","Daves Island Stinger",2021-02-22 00:00:00.000,22.4,61.8,55.53,0.89854368932038842,"ORD0000299______"
622,"ORD0000300","Vinder","Cream - 35%",2021-02-22 00:00:00.000,2.1,2.1,0.59000000000000008,0.28095238095238095,"ORD0000300______"
18,"ORD0000301","Linkbridge","Napkin White",2021-02-23 00:00:00.000,37.4,37.4,11.969999999999999,0.32005347593582884,"ORD0000301______"
279,"ORD0000302","Bluezoom","Split Peas - Yellow, Dry",2021-02-23 00:00:00.000,40.8,73.3,49.9,0.68076398362892221,"ORD0000302______"
349,"ORD0000302","Bluezoom","Juice - Grapefruit, 341 Ml",2021-02-23 00:00:00.000,32.5,73.3,49.9,0.68076398362892221,"ORD0000302______"
