Product ID,Product name,Product category code,Product category,Standard price,Variable cost,Gross margin,Gross margin %,Year,"Product ID, Year"
216,"Thane",2,"Cosmetics",312,156,156,0.5,2010,"216, 2010"
216,"Thane",2,"Cosmetics",312,156,156,0.5,2011,"216, 2011"
216,"Thane",2,"Cosmetics",381.33333333333337,156,225.33333333333337,0.590909090909091,2012,"216, 2012"
216,"Thane",2,"Cosmetics",450.66666666666674,184.36363636363637,266.30303030303037,0.590909090909091,2013,"216, 2013"
217,"Reece",10,"Women's wear",321,160.5,160.5,0.5,2010,"217, 2010"
217,"Reece",10,"Women's wear",321,189.68181818181819,131.31818181818181,0.409090909090909,2011,"217, 2011"
217,"Reece",10,"Women's wear",321,210.75757575757578,110.24242424242422,0.343434343434343,2012,"217, 2012"
217,"Reece",10,"Women's wear",392.33333333333337,257.59259259259267,134.7407407407407,0.343434343434343,2013,"217, 2013"
220,"Jena",8,"Toys",170,68,102,0.6,2010,"220, 2010"
220,"Jena",8,"Toys",191.25,83.111111111111114,108.13888888888889,0.565432098765432,2011,"220, 2011"
220,"Jena",8,"Toys",210.37500000000003,93.5,116.87500000000003,0.555555555555556,2012,"220, 2012"
220,"Jena",8,"Toys",210.37500000000003,103.8888888888889,106.48611111111113,0.506172839506173,2013,"220, 2013"
222,"Noel",4,"Home wears",71,35.5,35.5,0.5,2010,"222, 2010"
222,"Noel",4,"Home wears",78.100000000000009,39.444444444444443,38.655555555555566,0.494949494949495,2011,"222, 2011"
222,"Noel",4,"Home wears",85.910000000000011,46.616161616161619,39.293838383838391,0.457383754904416,2012,"222, 2012"
222,"Noel",4,"Home wears",94.501000000000019,51.277777777777786,43.223222222222233,0.457383754904416,2013,"222, 2013"
223,"Sophia",1,"Shoes",101,30.3,70.7,0.7,2010,"223, 2010"
223,"Sophia",1,"Shoes",126.25,33.330000000000005,92.919999999999987,0.736,2011,"223, 2011"
223,"Sophia",1,"Shoes",126.25,40.736666666666679,85.513333333333321,0.677333333333333,2012,"223, 2012"
223,"Sophia",1,"Shoes",140.27777777777777,45.828750000000014,94.449027777777758,0.6733,2013,"223, 2013"
225,"Emily",4,"Home wears",79,31.6,47.4,0.6,2010,"225, 2010"
225,"Emily",4,"Home wears",96.555555555555557,39.5,57.055555555555557,0.590909090909091,2011,"225, 2011"
225,"Emily",4,"Home wears",96.555555555555557,43.888888888888893,52.666666666666664,0.545454545454545,2012,"225, 2012"
225,"Emily",4,"Home wears",107.28395061728396,54.861111111111114,52.422839506172849,0.488636363636364,2013,"225, 2013"
227,"Allen",2,"Cosmetics",63,25.2,37.8,0.6,2010,"227, 2010"
227,"Allen",2,"Cosmetics",63,29.781818181818181,33.218181818181819,0.527272727272727,2011,"227, 2011"
227,"Allen",2,"Cosmetics",68.72727272727272,37.227272727272727,31.499999999999993,0.458333333333333,2012,"227, 2012"
227,"Allen",2,"Cosmetics",77.318181818181813,37.227272727272727,40.090909090909086,0.518518518518518,2013,"227, 2013"
228,"Carlos",1,"Shoes",103,41.2,61.8,0.6,2010,"228, 2010"
228,"Carlos",1,"Shoes",128.75,41.2,87.55,0.68,2011,"228, 2011"
228,"Carlos",1,"Shoes",144.84375,41.2,103.64375,0.715555555555556,2012,"228, 2012"
228,"Carlos",1,"Shoes",144.84375,49.440000000000005,95.40375,0.658666666666667,2013,"228, 2013"
230,"Hop",10,"Women's wear",168,100.8,67.2,0.4,2010,"230, 2010"
230,"Hop",10,"Women's wear",201.6,109.96363636363635,91.63636363636364,0.454545454545455,2011,"230, 2011"
230,"Hop",10,"Women's wear",201.6,109.96363636363635,91.63636363636364,0.454545454545455,2012,"230, 2012"
230,"Hop",10,"Women's wear",219.92727272727271,109.96363636363635,109.96363636363635,0.5,2013,"230, 2013"
239,"Shannon",8,"Toys",149,89.4,59.599999999999994,0.4,2010,"239, 2010"
239,"Shannon",8,"Toys",163.9,89.4,74.5,0.454545454545454,2011,"239, 2011"
239,"Shannon",8,"Toys",184.38750000000002,89.4,94.987500000000011,0.515151515151515,2012,"239, 2012"
239,"Shannon",8,"Toys",202.82625000000004,99.333333333333343,103.4929166666667,0.510254055708601,2013,"239, 2013"
243,"Briar",2,"Cosmetics",216,64.8,151.2,0.7,2010,"243, 2010"
243,"Briar",2,"Cosmetics",243,79.2,163.8,0.674074074074074,2011,"243, 2011"
243,"Briar",2,"Cosmetics",303.75,79.2,224.55,0.739259259259259,2012,"243, 2012"
243,"Briar",2,"Cosmetics",303.75,87.12,216.63,0.713185185185185,2013,"243, 2013"
245,"Melvin",6,"Jewellery",223,133.8,89.199999999999989,0.4,2010,"245, 2010"
245,"Melvin",6,"Jewellery",223,133.8,89.199999999999989,0.4,2011,"245, 2011"
245,"Melvin",6,"Jewellery",263.54545454545456,158.12727272727275,105.41818181818181,0.4,2012,"245, 2012"
245,"Melvin",6,"Jewellery",263.54545454545456,173.94000000000005,89.6054545454545,0.34,2013,"245, 2013"
246,"Omar",7,"Men's wear",27,13.5,13.5,0.5,2010,"246, 2010"
246,"Omar",7,"Men's wear",33.75,15.1875,18.5625,0.55,2011,"246, 2011"
246,"Omar",7,"Men's wear",41.25,15.1875,26.0625,0.631818181818182,2012,"246, 2012"
246,"Omar",7,"Men's wear",45.375000000000007,15.1875,30.187500000000007,0.665289256198347,2013,"246, 2013"
250,"Riley",7,"Men's wear",295,147.5,147.5,0.5,2010,"250, 2010"
250,"Riley",7,"Men's wear",295,147.5,147.5,0.5,2011,"250, 2011"
250,"Riley",7,"Men's wear",327.77777777777777,162.25,165.52777777777777,0.505,2012,"250, 2012"
250,"Riley",7,"Men's wear",357.57575757575756,177,180.57575757575756,0.505,2013,"250, 2013"
251,"Leslie",3,"Electronics",160,64,96,0.6,2010,"251, 2010"
251,"Leslie",3,"Electronics",160,64,96,0.6,2011,"251, 2011"
251,"Leslie",3,"Electronics",177.77777777777777,78.222222222222229,99.555555555555543,0.56,2012,"251, 2012"
251,"Leslie",3,"Electronics",222.22222222222223,78.222222222222229,144,0.648,2013,"251, 2013"
254,"Lavinia",7,"Men's wear",241,120.5,120.5,0.5,2010,"254, 2010"
254,"Lavinia",7,"Men's wear",284.81818181818181,150.625,134.19318181818181,0.471153846153846,2011,"254, 2011"
254,"Lavinia",7,"Men's wear",313.3,180.75,132.55,0.423076923076923,2012,"254, 2012"
254,"Lavinia",7,"Men's wear",370.26363636363641,180.75,189.51363636363641,0.511834319526627,2013,"254, 2013"
255,"Abbot",6,"Jewellery",224,89.6,134.4,0.6,2010,"255, 2010"
255,"Abbot",6,"Jewellery",252,89.6,162.4,0.644444444444444,2011,"255, 2011"
255,"Abbot",6,"Jewellery",252,98.56,153.44,0.608888888888889,2012,"255, 2012"
255,"Abbot",6,"Jewellery",315,109.51111111111112,205.48888888888888,0.652345679012346,2013,"255, 2013"
259,"Caleb",1,"Shoes",336,168,168,0.5,2010,"259, 2010"
259,"Caleb",1,"Shoes",369.6,184.8,184.8,0.5,2011,"259, 2011"
259,"Caleb",1,"Shoes",406.56000000000006,184.8,221.76000000000005,0.545454545454546,2012,"259, 2012"
259,"Caleb",1,"Shoes",406.56000000000006,184.8,221.76000000000005,0.545454545454546,2013,"259, 2013"
260,"Kathleen",1,"Shoes",125,50,75,0.6,2010,"260, 2010"
260,"Kathleen",1,"Shoes",156.25,60,96.25,0.616,2011,"260, 2011"
260,"Kathleen",1,"Shoes",170.45454545454544,75,95.454545454545439,0.56,2012,"260, 2012"
260,"Kathleen",1,"Shoes",213.06818181818181,90,123.06818181818181,0.5776,2013,"260, 2013"
267,"Kareem",2,"Cosmetics",221,154.7,66.300000000000011,0.3,2010,"267, 2010"
267,"Kareem",2,"Cosmetics",221,193.375,27.625,0.125,2011,"267, 2011"
267,"Kareem",2,"Cosmetics",241.09090909090907,193.375,47.715909090909065,0.197916666666667,2012,"267, 2012"
267,"Kareem",2,"Cosmetics",271.22727272727269,217.546875,53.680397727272691,0.197916666666667,2013,"267, 2013"
268,"Felix",10,"Women's wear",92,46,46,0.5,2010,"268, 2010"
268,"Felix",10,"Women's wear",110.39999999999999,51.111111111111114,59.288888888888877,0.537037037037037,2011,"268, 2011"
268,"Felix",10,"Women's wear",110.39999999999999,60.404040404040408,49.995959595959583,0.452861952861953,2012,"268, 2012"
268,"Felix",10,"Women's wear",130.47272727272727,67.954545454545453,62.518181818181816,0.479166666666667,2013,"268, 2013"
271,"Adam",2,"Cosmetics",184,55.2,128.8,0.7,2010,"271, 2010"
271,"Adam",2,"Cosmetics",200.72727272727272,62.1,138.62727272727273,0.690625,2011,"271, 2011"
271,"Adam",2,"Cosmetics",250.90909090909091,62.1,188.80909090909091,0.7525,2012,"271, 2012"
271,"Adam",2,"Cosmetics",250.90909090909091,62.1,188.80909090909091,0.7525,2013,"271, 2013"
274,"Francis",2,"Cosmetics",287,114.8,172.2,0.6,2010,"274, 2010"
274,"Francis",2,"Cosmetics",287,129.15,157.85,0.55,2011,"274, 2011"
274,"Francis",2,"Cosmetics",339.18181818181819,143.5,195.68181818181819,0.576923076923077,2012,"274, 2012"
274,"Francis",2,"Cosmetics",373.1,143.5,229.60000000000002,0.615384615384615,2013,"274, 2013"
276,"Wing",3,"Electronics",132,52.8,79.2,0.6,2010,"276, 2010"
276,"Wing",3,"Electronics",148.5,64.533333333333331,83.966666666666669,0.565432098765432,2011,"276, 2011"
276,"Wing",3,"Electronics",175.5,70.986666666666665,104.51333333333334,0.595517568850902,2012,"276, 2012"
276,"Wing",3,"Electronics",214.50000000000003,88.733333333333334,125.76666666666669,0.586324786324786,2013,"276, 2013"
280,"Ezekiel",4,"Home wears",224,134.4,89.6,0.4,2010,"280, 2010"
280,"Ezekiel",4,"Home wears",264.72727272727275,134.4,130.32727272727274,0.492307692307692,2011,"280, 2011"
280,"Ezekiel",4,"Home wears",317.67272727272729,151.20000000000002,166.47272727272727,0.524038461538462,2012,"280, 2012"
280,"Ezekiel",4,"Home wears",388.26666666666671,151.20000000000002,237.06666666666669,0.610576923076923,2013,"280, 2013"
281,"Theodore",9,"Gifts",128,64,64,0.5,2010,"281, 2010"
281,"Theodore",9,"Gifts",160,71.111111111111114,88.888888888888886,0.555555555555556,2011,"281, 2011"
281,"Theodore",9,"Gifts",200,88.888888888888886,111.11111111111111,0.555555555555556,2012,"281, 2012"
281,"Theodore",9,"Gifts",222.22222222222223,88.888888888888886,133.33333333333334,0.6,2013,"281, 2013"
283,"Sandra",10,"Women's wear",127,88.9,38.099999999999994,0.3,2010,"283, 2010"
283,"Sandra",10,"Women's wear",127,97.79000000000002,29.20999999999998,0.23,2011,"283, 2011"
283,"Sandra",10,"Women's wear",127,106.68000000000002,20.319999999999979,0.16,2012,"283, 2012"
283,"Sandra",10,"Women's wear",138.54545454545453,130.38666666666671,8.15878787878782,0.0588888888888885,2013,"283, 2013"
285,"Charde",8,"Toys",127,38.1,88.9,0.7,2010,"285, 2010"
285,"Charde",8,"Toys",138.54545454545453,42.333333333333336,96.21212121212119,0.694444444444444,2011,"285, 2011"
285,"Charde",8,"Toys",153.93939393939394,42.333333333333336,111.60606060606059,0.725,2012,"285, 2012"
285,"Charde",8,"Toys",153.93939393939394,50.030303030303038,103.90909090909091,0.675,2013,"285, 2013"
288,"Naomi",10,"Women's wear",103,51.5,51.5,0.5,2010,"288, 2010"
288,"Naomi",10,"Women's wear",121.72727272727273,56.650000000000006,65.077272727272728,0.534615384615385,2011,"288, 2011"
288,"Naomi",10,"Women's wear",146.07272727272726,67.98,78.092727272727259,0.534615384615385,2012,"288, 2012"
288,"Naomi",10,"Women's wear",164.33181818181816,67.98,96.35181818181816,0.586324786324786,2013,"288, 2013"
292,"Elmo",1,"Shoes",202,141.4,60.599999999999994,0.3,2010,"292, 2010"
292,"Elmo",1,"Shoes",224.44444444444446,141.4,83.044444444444451,0.37,2011,"292, 2011"
292,"Elmo",1,"Shoes",252.5,172.82222222222225,79.677777777777749,0.315555555555555,2012,"292, 2012"
292,"Elmo",1,"Shoes",315.625,204.2444444444445,111.3805555555555,0.352888888888889,2013,"292, 2013"
296,"Alec",2,"Cosmetics",206,103,103,0.5,2010,"296, 2010"
296,"Alec",2,"Cosmetics",247.2,125.8888888888889,121.31111111111109,0.490740740740741,2011,"296, 2011"
296,"Alec",2,"Cosmetics",247.2,137.33333333333334,109.86666666666665,0.444444444444444,2012,"296, 2012"
296,"Alec",2,"Cosmetics",271.92,151.06666666666669,120.85333333333332,0.444444444444444,2013,"296, 2013"
299,"Oprah",2,"Cosmetics",155,77.5,77.5,0.5,2010,"299, 2010"
299,"Oprah",2,"Cosmetics",189.44444444444446,84.545454545454533,104.89898989898992,0.553719008264463,2011,"299, 2011"
299,"Oprah",2,"Cosmetics",189.44444444444446,95.113636363636346,94.330808080808112,0.497933884297521,2012,"299, 2012"
299,"Oprah",2,"Cosmetics",236.80555555555557,95.113636363636346,141.69191919191923,0.598347107438017,2013,"299, 2013"
