Country/Region,Province/State,date,total_infections_base,total_deaths_base,total_recovered_base,infections_base,deaths_base,recovered_base,continent,Lat,Long,infection_rate,newinfection_rate,days2x
"West Bank and Gaza","",2020-03-16 00:00:00.000,38,0,0,0,0,0,"",31.9522,35.2332,,,9.672727272727272
"Algeria","",2020-03-05 00:00:00.000,12,0,0,0,0,0,"Africa",28.0339,1.6596,0,0,6.1090909090909085
"Algeria","",2020-03-07 00:00:00.000,17,0,0,0,0,0,"Africa",28.0339,1.6596,0,0,5.95
"Algeria","",2020-03-10 00:00:00.000,20,0,0,0,0,0,"Africa",28.0339,1.6596,0,0,6.5882352941176476
"Algeria","",2020-03-11 00:00:00.000,20,0,0,0,0,0,"Africa",28.0339,1.6596,0,0,7.4666666666666668
"Benin","",2020-03-28 00:00:00.000,6,0,0,0,0,0,"Africa",,,0,0,8.4
"Benin","",2020-03-30 00:00:00.000,6,0,0,0,0,0,"Africa",,,0,0,8.4
"Benin","",2020-03-25 00:00:00.000,6,0,0,0,0,0,"Africa",9.3077,2.3158,0,0,6.72
"Benin","",2020-03-26 00:00:00.000,6,0,0,0,0,0,"Africa",9.3077,2.3158,0,0,8.4
"Benin","",2020-03-27 00:00:00.000,6,0,0,0,0,0,"Africa",9.3077,2.3158,0,0,8.4
"Benin","",2020-03-29 00:00:00.000,6,0,0,0,0,0,"Africa",9.3077,2.3158,0,0,8.4
"Burundi","",2020-04-08 00:00:00.000,3,0,0,0,0,0,"Africa",,,0,0,16.8
"Burundi","",2020-04-12 00:00:00.000,5,0,0,0,0,0,"Africa",,,0,0,14
"Burundi","",2020-04-09 00:00:00.000,3,0,0,0,0,0,"Africa",-3.3731,29.9189,0,0,16.8
"Cameroon","",2020-03-14 00:00:00.000,2,0,0,0,0,0,"Africa",3.848,11.5021,0,0,11.2
"Cameroon","",2020-03-15 00:00:00.000,2,0,0,0,0,0,"Africa",3.848,11.5021,0,0,11.2
"Cameroon","",2020-03-18 00:00:00.000,10,0,0,0,0,0,"Africa",3.848,11.5021,0,0,7
"Central African Republic","",2020-04-07 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,8.96
"Central African Republic","",2020-04-08 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,8.96
"Central African Republic","",2020-04-10 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,8.96
"Central African Republic","",2020-03-23 00:00:00.000,3,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.4
"Central African Republic","",2020-03-24 00:00:00.000,3,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.4
"Central African Republic","",2020-03-25 00:00:00.000,3,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.4
"Central African Republic","",2020-03-26 00:00:00.000,3,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.4
"Central African Republic","",2020-03-27 00:00:00.000,3,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.4
"Central African Republic","",2020-04-04 00:00:00.000,8,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.96
"Central African Republic","",2020-04-05 00:00:00.000,8,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.96
"Central African Republic","",2020-04-06 00:00:00.000,8,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.96
"Central African Republic","",2020-04-09 00:00:00.000,8,0,0,0,0,0,"Africa",6.6111,20.9394,0,0,8.96
"Chad","",2020-03-28 00:00:00.000,3,0,0,0,0,0,"Africa",,,0,0,8.4
"Chad","",2020-03-27 00:00:00.000,3,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,8.4
"Chad","",2020-03-29 00:00:00.000,3,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,8.4
"Chad","",2020-04-01 00:00:00.000,7,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,9.8
"Chad","",2020-04-03 00:00:00.000,8,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,8.96
"Chad","",2020-04-05 00:00:00.000,9,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,8.4
"Chad","",2020-04-06 00:00:00.000,9,0,0,0,0,0,"Africa",15.4542,18.7322,0,0,8.4
"Djibouti","",2020-03-30 00:00:00.000,18,0,0,0,0,0,"Africa",,,0,0,5.9294117647058826
"Djibouti","",2020-03-26 00:00:00.000,11,0,0,0,0,0,"Africa",11.8251,42.5903,0,0,6.16
"Equatorial Guinea","",2020-03-28 00:00:00.000,12,0,0,0,0,0,"Africa",,,0,0,11.2
"Equatorial Guinea","",2020-03-30 00:00:00.000,12,0,0,0,0,0,"Africa",,,0,0,11.2
"Equatorial Guinea","",2020-03-24 00:00:00.000,9,0,0,0,0,0,"Africa",1.5,10,0,0,6.3
"Equatorial Guinea","",2020-03-25 00:00:00.000,9,0,0,0,0,0,"Africa",1.5,10,0,0,6.3
"Equatorial Guinea","",2020-03-27 00:00:00.000,12,0,0,0,0,0,"Africa",1.5,10,0,0,11.2
"Equatorial Guinea","",2020-03-29 00:00:00.000,12,0,0,0,0,0,"Africa",1.5,10,0,0,11.2
"Eritrea","",2020-03-30 00:00:00.000,12,0,0,0,0,0,"Africa",,,0,0,6.1090909090909085
"Eritrea","",2020-04-07 00:00:00.000,31,0,0,0,0,0,"Africa",,,0,0,9.1368421052631579
"Eritrea","",2020-04-12 00:00:00.000,34,0,0,0,0,0,"Africa",,,0,0,38.08
"Eritrea","",2020-04-13 00:00:00.000,34,0,0,0,0,0,"Africa",,,0,0,38.08
"Eritrea","",2020-04-01 00:00:00.000,15,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,6
"Eritrea","",2020-04-03 00:00:00.000,22,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,7.7
"Eritrea","",2020-04-05 00:00:00.000,29,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,7.0608695652173914
"Eritrea","",2020-04-09 00:00:00.000,33,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,10.266666666666667
"Eritrea","",2020-04-11 00:00:00.000,34,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,15.866666666666665
"Eritrea","",2020-04-14 00:00:00.000,34,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,63.466666666666661
"Eritrea","",2020-04-16 00:00:00.000,35,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,98
"Eritrea","",2020-04-17 00:00:00.000,35,0,0,0,0,0,"Africa",15.1794,39.7823,0,0,98
"Eswatini","",2020-03-28 00:00:00.000,9,0,0,0,0,0,"Africa",,,0,0,6.3
"Eswatini","",2020-03-30 00:00:00.000,9,0,0,0,0,0,"Africa",,,0,0,10.08
"Eswatini","",2020-04-02 00:00:00.000,9,0,0,0,0,0,"Africa",,,0,0,10.08
"Eswatini","",2020-03-23 00:00:00.000,4,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,7.4666666666666668
"Eswatini","",2020-03-24 00:00:00.000,4,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,7.4666666666666668
"Eswatini","",2020-03-25 00:00:00.000,4,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,7.4666666666666668
"Eswatini","",2020-03-29 00:00:00.000,9,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,6.3
"Eswatini","",2020-03-31 00:00:00.000,9,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,10.08
"Eswatini","",2020-04-01 00:00:00.000,9,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,10.08
"Eswatini","",2020-04-03 00:00:00.000,9,0,0,0,0,0,"Africa",-26.5225,31.4659,0,0,16.8
"Ethiopia","",2020-03-21 00:00:00.000,9,0,0,0,0,0,"Africa",9.145,40.4897,0,0,6.3
"Ethiopia","",2020-03-25 00:00:00.000,12,0,0,0,0,0,"Africa",9.145,40.4897,0,0,9.6
"Ethiopia","",2020-03-26 00:00:00.000,12,0,0,0,0,0,"Africa",9.145,40.4897,0,0,11.2
"Guinea","",2020-03-28 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,6.4
"Guinea","",2020-03-22 00:00:00.000,2,0,0,0,0,0,"Africa",9.9456,-9.6966,0,0,11.2
"Guinea","",2020-03-24 00:00:00.000,4,0,0,0,0,0,"Africa",9.9456,-9.6966,0,0,7.4666666666666668
"Guinea","",2020-03-25 00:00:00.000,4,0,0,0,0,0,"Africa",9.9456,-9.6966,0,0,7.4666666666666668
"Guinea","",2020-03-26 00:00:00.000,4,0,0,0,0,0,"Africa",9.9456,-9.6966,0,0,7.4666666666666668
"Guinea","",2020-03-31 00:00:00.000,22,0,0,0,0,0,"Africa",9.9456,-9.6966,0,0,6.844444444444445
"Guinea-Bissau","",2020-04-02 00:00:00.000,9,0,0,0,0,0,"Africa",,,0,0,7.2
"Guinea-Bissau","",2020-04-08 00:00:00.000,33,0,0,0,0,0,"Africa",,,0,0,7.392
"Guinea-Bissau","",2020-04-10 00:00:00.000,36,0,0,0,0,0,"Africa",,,0,0,7.4666666666666668
"Guinea-Bissau","",2020-04-12 00:00:00.000,38,0,0,0,0,0,"Africa",,,0,0,10.64
"Guinea-Bissau","",2020-04-13 00:00:00.000,38,0,0,0,0,0,"Africa",,,0,0,10.64
"Guinea-Bissau","",2020-04-05 00:00:00.000,18,0,0,0,0,0,"Africa",11.8037,-15.1804,0,0,6.3
"Guinea-Bissau","",2020-04-06 00:00:00.000,18,0,0,0,0,0,"Africa",11.8037,-15.1804,0,0,6.3
"Guinea-Bissau","",2020-04-14 00:00:00.000,38,0,0,0,0,0,"Africa",11.8037,-15.1804,0,0,10.64
"Guinea-Bissau","",2020-04-16 00:00:00.000,43,0,0,0,0,0,"Africa",11.8037,-15.1804,0,0,24.08
"Guinea-Bissau","",2020-04-17 00:00:00.000,43,0,0,0,0,0,"Africa",11.8037,-15.1804,0,0,34.4
"Kenya","",2020-03-21 00:00:00.000,7,0,0,0,0,0,"Africa",-0.0236,37.9062,0,0,6.5333333333333332
"Lesotho","",2020-05-26 00:00:00.000,2,0,0,0,0,0,"Africa",,,0,0,11.2
"Lesotho","",2020-05-23 00:00:00.000,2,0,0,0,0,0,"Africa",-29.609988,28.233608,0,0,11.2
"Lesotho","",2020-05-24 00:00:00.000,2,0,0,0,0,0,"Africa",-29.609988,28.233608,0,0,11.2
"Lesotho","",2020-05-25 00:00:00.000,2,0,0,0,0,0,"Africa",-29.609988,28.233608,0,0,11.2
"Lesotho","",2020-05-27 00:00:00.000,2,0,0,0,0,0,"Africa",-29.609988,28.233608,0,0,11.2
"Liberia","",2020-03-28 00:00:00.000,3,0,0,0,0,0,"Africa",,,0,0,16.8
"Liberia","",2020-04-02 00:00:00.000,6,0,0,0,0,0,"Africa",,,0,0,11.2
"Liberia","",2020-03-24 00:00:00.000,3,0,0,0,0,0,"Africa",6.4281,-9.4295,0,0,8.4
"Liberia","",2020-03-25 00:00:00.000,3,0,0,0,0,0,"Africa",6.4281,-9.4295,0,0,8.4
"Liberia","",2020-03-26 00:00:00.000,3,0,0,0,0,0,"Africa",6.4281,-9.4295,0,0,16.8
"Liberia","",2020-03-27 00:00:00.000,3,0,0,0,0,0,"Africa",6.4281,-9.4295,0,0,16.8
"Madagascar","",2020-03-28 00:00:00.000,26,0,0,0,0,0,"Africa",,,0,0,6.3304347826086964
"Madagascar","",2020-04-01 00:00:00.000,57,0,0,0,0,0,"Africa",-18.7669,46.8691,0,0,7.98
"Madagascar","",2020-04-04 00:00:00.000,70,0,0,0,0,0,"Africa",-18.7669,46.8691,0,0,8.9090909090909083
"Mauritania","",2020-03-22 00:00:00.000,2,0,0,0,0,0,"Africa",21.0079,10.9408,0,0,11.2
"Mauritania","",2020-03-23 00:00:00.000,2,0,0,0,0,0,"Africa",21.0079,10.9408,0,0,11.2
"Mauritania","",2020-03-24 00:00:00.000,2,0,0,0,0,0,"Africa",21.0079,10.9408,0,0,11.2
"Mauritania","",2020-03-25 00:00:00.000,2,0,0,0,0,0,"Africa",21.0079,10.9408,0,0,11.2
"Mauritania","",2020-03-27 00:00:00.000,3,0,0,0,0,0,"Africa",21.0079,10.9408,0,0,16.8
"Mozambique","",2020-03-30 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,6.4
"Mozambique","",2020-04-02 00:00:00.000,10,0,0,0,0,0,"Africa",,,0,0,11.2
"Mozambique","",2020-03-31 00:00:00.000,8,0,0,0,0,0,"Africa",-18.665695,35.529562,0,0,6.4
"Mozambique","",2020-04-03 00:00:00.000,10,0,0,0,0,0,"Africa",-18.665695,35.529562,0,0,18.666666666666664
"Namibia","",2020-03-22 00:00:00.000,3,0,0,0,0,0,"Africa",-22.9576,18.4904,0,0,16.8
"Nigeria","",2020-03-10 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-11 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-12 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-13 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-14 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-15 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Nigeria","",2020-03-16 00:00:00.000,2,0,0,0,0,0,"Africa",9.082,8.6753,0,0,11.2
"Rwanda","",2020-03-30 00:00:00.000,70,0,0,0,0,0,"Africa",,,0,0,7.6862745098039218
"Seychelles","",2020-03-30 00:00:00.000,8,0,0,0,0,0,"Africa",,,0,0,44.8
"Seychelles","",2020-04-02 00:00:00.000,10,0,0,0,0,0,"Africa",,,0,0,18.666666666666664
"Seychelles","",2020-04-07 00:00:00.000,11,0,0,0,0,0,"Africa",,,0,0,20.533333333333335
"Seychelles","",2020-04-08 00:00:00.000,11,0,0,0,0,0,"Africa",,,0,0,61.6
"Seychelles","",2020-04-10 00:00:00.000,11,0,0,0,0,0,"Africa",,,0,0,61.6
"Seychelles","",2020-04-12 00:00:00.000,11,0,0,0,0,0,"Africa",,,0,0,61.6
"Seychelles","",2020-04-13 00:00:00.000,11,0,0,0,0,0,"Africa",,,0,0,61.6
"Seychelles","",2020-03-22 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,7.84
"Seychelles","",2020-03-23 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,7.84
"Seychelles","",2020-03-24 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,9.8
"Seychelles","",2020-03-25 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,13.066666666666666
"Seychelles","",2020-03-26 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,13.066666666666666
"Seychelles","",2020-03-27 00:00:00.000,7,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,39.2
"Seychelles","",2020-03-29 00:00:00.000,8,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,44.8
"Seychelles","",2020-04-01 00:00:00.000,10,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,18.666666666666664
"Seychelles","",2020-04-03 00:00:00.000,10,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,18.666666666666664
"Seychelles","",2020-04-04 00:00:00.000,10,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,18.666666666666664
"Seychelles","",2020-04-05 00:00:00.000,10,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,28
"Seychelles","",2020-04-09 00:00:00.000,11,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,61.6
"Seychelles","",2020-04-11 00:00:00.000,11,0,0,0,0,0,"Africa",-4.6796,55.492,0,0,61.6
"Sierra Leone","",2020-04-13 00:00:00.000,10,0,0,0,0,0,"Africa",,,0,0,14
"Sierra Leone","",2020-04-09 00:00:00.000,7,0,0,0,0,0,"Africa",8.4605550000000012,-11.779889,0,0,7.84
"Sierra Leone","",2020-04-11 00:00:00.000,8,0,0,0,0,0,"Africa",8.4605550000000012,-11.779889,0,0,7.4666666666666668
"Somalia","",2020-03-28 00:00:00.000,3,0,0,0,0,0,"Africa",,,0,0,8.4
"Somalia","",2020-03-30 00:00:00.000,3,0,0,0,0,0,"Africa",,,0,0,8.4
"Somalia","",2020-03-29 00:00:00.000,3,0,0,0,0,0,"Africa",5.1521,46.1996,0,0,8.4
"South Africa","",2020-03-17 00:00:00.000,62,0,0,0,0,0,"Africa",-30.5595,22.9375,0,0,5.884745762711864
"South Sudan","",2020-04-13 00:00:00.000,4,0,0,0,0,0,"Africa",,,0,0,7.4666666666666668
"South Sudan","",2020-05-04 00:00:00.000,46,0,0,0,0,0,"Africa",,,0,0,6.44
"South Sudan","",2020-04-15 00:00:00.000,4,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,11.2
"South Sudan","",2020-04-17 00:00:00.000,4,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,22.4
"South Sudan","",2020-04-24 00:00:00.000,5,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,28
"South Sudan","",2020-05-02 00:00:00.000,45,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,6.3
"South Sudan","",2020-04-14 00:00:00.000,4,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,7.4666666666666668
"South Sudan","",2020-04-16 00:00:00.000,4,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,11.2
"South Sudan","",2020-04-25 00:00:00.000,5,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,28
"South Sudan","",2020-04-27 00:00:00.000,6,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,16.8
"South Sudan","",2020-04-29 00:00:00.000,34,0,0,0,0,0,"Africa",6.8770000000000024,31.307,0,0,6.3466666666666667
"Tanzania","",2020-03-24 00:00:00.000,12,0,0,0,0,0,"Africa",-6.369,34.8888,0,0,6.1090909090909085
"Tanzania","",2020-03-25 00:00:00.000,12,0,0,0,0,0,"Africa",-6.369,34.8888,0,0,6.1090909090909085
"Tunisia","",2020-03-12 00:00:00.000,7,0,0,0,0,0,"Africa",34,9,0,0,6.5333333333333332
"Tunisia","",2020-03-15 00:00:00.000,18,0,0,0,0,0,"Africa",34,9,0,0,5.9294117647058826
"Uganda","",2020-03-30 00:00:00.000,33,0,0,0,0,0,"Africa",,,0,0,5.775
"Uganda","",2020-04-07 00:00:00.000,52,0,0,0,0,0,"Africa",,,0,0,15.326315789473684
"Uganda","",2020-04-10 00:00:00.000,53,0,0,0,0,0,"Africa",,,0,0,37.1
"Uganda","",2020-04-01 00:00:00.000,44,0,0,0,0,0,"Africa",1,32,0,0,7.04
"Uganda","",2020-04-04 00:00:00.000,48,0,0,0,0,0,"Africa",1,32,0,0,10.752
"Uganda","",2020-04-06 00:00:00.000,52,0,0,0,0,0,"Africa",1,32,0,0,15.326315789473684
"Uganda","",2020-04-09 00:00:00.000,53,0,0,0,0,0,"Africa",1,32,0,0,32.977777777777781
"Western Sahara","",2020-04-13 00:00:00.000,6,0,0,0,0,0,"Africa",,,0,0,16.8
"Western Sahara","",2020-04-19 00:00:00.000,6,0,0,0,0,0,"Africa",,,0,0,16.8
"Western Sahara","",2020-04-14 00:00:00.000,6,0,0,0,0,0,"Africa",24.2155,-12.8858,0,0,16.8
"Western Sahara","",2020-04-15 00:00:00.000,6,0,0,0,0,0,"Africa",24.2155,-12.8858,0,0,16.8
"Western Sahara","",2020-04-16 00:00:00.000,6,0,0,0,0,0,"Africa",24.2155,-12.8858,0,0,16.8
"Western Sahara","",2020-04-17 00:00:00.000,6,0,0,0,0,0,"Africa",24.2155,-12.8858,0,0,16.8
"Western Sahara","",2020-04-18 00:00:00.000,6,0,0,0,0,0,"Africa",24.2155,-12.8858,0,0,16.8
"Zambia","",2020-03-31 00:00:00.000,35,0,0,0,0,0,"Africa",-15.4167,28.2833,0,0,6.125
"Afghanistan","",2020-03-05 00:00:00.000,4,0,0,0,0,0,"Asia",33,65,0,0,7.4666666666666668
"Afghanistan","",2020-03-06 00:00:00.000,4,0,0,0,0,0,"Asia",33,65,0,0,7.4666666666666668
"Afghanistan","",2020-03-07 00:00:00.000,4,0,0,0,0,0,"Asia",33,65,0,0,7.4666666666666668
"Azerbaijan","",2020-03-09 00:00:00.000,9,0,0,0,0,0,"Asia",40.1431,47.5769,0,0,8.4
"Bahrain","",2020-03-03 00:00:00.000,49,0,0,0,0,0,"Asia",26.0275,50.55,0,0,5.7166666666666668
"Bhutan","",2020-03-28 00:00:00.000,3,0,0,0,0,0,"Asia",,,0,0,16.8
"Bhutan","",2020-03-30 00:00:00.000,4,0,0,0,0,0,"Asia",,,0,0,11.2
"Bhutan","",2020-03-21 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-22 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-23 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-24 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-25 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-26 00:00:00.000,2,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-03-31 00:00:00.000,4,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Bhutan","",2020-04-01 00:00:00.000,4,0,0,0,0,0,"Asia",27.5142,90.4336,0,0,11.2
"Cambodia","",2020-01-28 00:00:00.000,1,0,0,0,0,0,"Asia",11.55,104.9167,0,0,4.9
"Georgia","",2020-03-06 00:00:00.000,4,0,0,0,0,0,"Asia",42.3154,43.3569,0,0,7.4666666666666668
"Georgia","",2020-03-07 00:00:00.000,4,0,0,0,0,0,"Asia",42.3154,43.3569,0,0,7.4666666666666668
"Georgia","",2020-03-10 00:00:00.000,15,0,0,0,0,0,"Asia",42.3154,43.3569,0,0,7
"Georgia","",2020-03-12 00:00:00.000,24,0,0,0,0,0,"Asia",42.3154,43.3569,0,0,6.4
"India","",2020-02-07 00:00:00.000,3,0,0,0,0,0,"Asia",21,78,0,0,8.4
"India","",2020-02-08 00:00:00.000,3,0,0,0,0,0,"Asia",21,78,0,0,8.4
"India","",2020-02-09 00:00:00.000,3,0,0,0,0,0,"Asia",21,78,0,0,8.4
"India","",2020-02-10 00:00:00.000,3,0,0,0,0,0,"Asia",21,78,0,0,16.8
"Israel","",2020-02-29 00:00:00.000,6,0,0,0,0,0,"Asia",31,35,0,0,6.72
"Israel","",2020-03-04 00:00:00.000,15,0,0,0,0,0,"Asia",31,35,0,0,6
"Japan","",2020-01-23 00:00:00.000,2,0,0,0,0,0,"Asia",36,138,0,0,1.4
"Japan","",2020-01-24 00:00:00.000,2,0,0,0,0,0,"Asia",36,138,0,0,2.1
"Japan","",2020-01-25 00:00:00.000,2,0,0,0,0,0,"Asia",36,138,0,0,2.8
"Kuwait","",2020-03-03 00:00:00.000,56,0,0,0,0,0,"Asia",29.5,47.75,0,0,5.7018181818181812
"Kuwait","",2020-03-04 00:00:00.000,56,0,0,0,0,0,"Asia",29.5,47.75,0,0,6.9688888888888885
"Kuwait","",2020-03-06 00:00:00.000,58,0,0,0,0,0,"Asia",29.5,47.75,0,0,21.653333333333336
"Kyrgyzstan","",2020-03-28 00:00:00.000,58,0,0,0,0,0,"Asia",,,0,0,6.2461538461538462
"Kyrgyzstan","",2020-03-26 00:00:00.000,44,0,0,0,0,0,"Asia",41.2044,74.7661,0,0,6.0097560975609756
"Laos","",2020-04-02 00:00:00.000,10,0,0,0,0,0,"Asia",,,0,0,8
"Laos","",2020-04-10 00:00:00.000,16,0,0,0,0,0,"Asia",,,0,0,14.933333333333334
"Laos","",2020-04-13 00:00:00.000,19,0,0,0,0,0,"Asia",,,0,0,13.3
"Laos","",2020-04-03 00:00:00.000,10,0,0,0,0,0,"Asia",19.85627,102.495496,0,0,14
"Laos","",2020-04-04 00:00:00.000,10,0,0,0,0,0,"Asia",19.856270000000002,102.495496,0,0,14
"Lebanon","",2020-03-03 00:00:00.000,13,0,0,0,0,0,"Asia",33.8547,35.8623,0,0,6.0666666666666664
"Malaysia","",2020-01-27 00:00:00.000,4,0,0,0,0,0,"Asia",2.5,112.5,0,0,4.2
"Malaysia","",2020-01-28 00:00:00.000,4,0,0,0,0,0,"Asia",2.5,112.5,0,0,4.9
"Malaysia","",2020-02-02 00:00:00.000,8,0,0,0,0,0,"Asia",2.5,112.5,0,0,8.96
"Malaysia","",2020-02-03 00:00:00.000,8,0,0,0,0,0,"Asia",2.5,112.5,0,0,11.2
"Malaysia","",2020-02-06 00:00:00.000,12,0,0,0,0,0,"Asia",2.5,112.5,0,0,13.44
"Maldives","",2020-03-16 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,8.08888888888889
"Maldives","",2020-03-17 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,8.08888888888889
"Maldives","",2020-03-18 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,10.4
"Maldives","",2020-03-19 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,14.56
"Maldives","",2020-03-20 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,14.56
"Maldives","",2020-03-21 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,18.2
"Maldives","",2020-03-22 00:00:00.000,13,0,0,0,0,0,"Asia",3.2028,73.2207,0,0,24.266666666666666
"Mongolia","",2020-03-19 00:00:00.000,6,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,6.72
"Mongolia","",2020-03-20 00:00:00.000,6,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,6.72
"Mongolia","",2020-03-22 00:00:00.000,10,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,6.2222222222222223
"Mongolia","",2020-03-23 00:00:00.000,10,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,6.2222222222222223
"Mongolia","",2020-03-24 00:00:00.000,10,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,6.2222222222222223
"Mongolia","",2020-03-25 00:00:00.000,10,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,11.2
"Mongolia","",2020-03-27 00:00:00.000,11,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,12.32
"Mongolia","",2020-03-29 00:00:00.000,12,0,0,0,0,0,"Asia",46.8625,103.8467,0,0,33.6
"Nepal","",2020-01-26 00:00:00.000,1,0,0,0,0,0,"Asia",28.1667,84.25,0,0,3.5
"Nepal","",2020-01-27 00:00:00.000,1,0,0,0,0,0,"Asia",28.1667,84.25,0,0,4.2
"Nepal","",2020-01-28 00:00:00.000,1,0,0,0,0,0,"Asia",28.1667,84.25,0,0,4.9
"Pakistan","",2020-03-04 00:00:00.000,5,0,0,0,0,0,"Asia",30.3753,69.3451,0,0,9.3333333333333321
"Pakistan","",2020-03-06 00:00:00.000,6,0,0,0,0,0,"Asia",30.3753,69.3451,0,0,8.4
"Qatar","",2020-03-12 00:00:00.000,262,0,0,0,0,0,"Asia",25.3548,51.1839,0,0,5.7763779527559054
"Singapore","",2020-01-25 00:00:00.000,3,0,0,0,0,0,"Asia",1.2833,103.8333,0,0,2.8
"Singapore","",2020-02-03 00:00:00.000,18,0,0,0,0,0,"Asia",1.2833,103.8333,0,0,7.2
"Singapore","",2020-02-06 00:00:00.000,28,0,0,0,0,0,"Asia",1.2833,103.8333,0,0,7.4666666666666668
