Country/Region,total_infections_base,total_deaths_base,date,infections_base,deaths_base,continent
"Faroe Islands",187,0,2020-07-04 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-05 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-17 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-31 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-02 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-03 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-07 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-14 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-10 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-11 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-12 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-13 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-12 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-17 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-13 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-16 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-15 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-06 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-08 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-09 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-11 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-10 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-14 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-05-15 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-02 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-03 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-07 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-06 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-20 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-19 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-18 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-26 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-27 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-28 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-29 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-30 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-07-01 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-21 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-22 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-23 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-25 00:00:00.000,0,0,"Europe"
"Faroe Islands",187,0,2020-06-24 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-14 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-15 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-16 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-17 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-18 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-19 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-20 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-21 00:00:00.000,0,0,"Europe"
"United Kingdom",10,0,2020-02-22 00:00:00.000,0,0,"Europe"
"Russia",10,0,2020-03-10 00:00:00.000,0,0,"Europe"
"Bolivia",10,0,2020-03-15 00:00:00.000,0,0,"South America"
"Jamaica",10,0,2020-03-17 00:00:00.000,0,0,"North America"
"Cameroon",10,0,2020-03-19 00:00:00.000,0,0,"Africa"
"Gibraltar",10,0,2020-03-21 00:00:00.000,0,0,"Europe"
"Gibraltar",10,0,2020-03-22 00:00:00.000,0,0,"Europe"
"Greenland",10,0,2020-03-31 00:00:00.000,0,0,"North America"
"Greenland",10,0,2020-04-01 00:00:00.000,0,0,"North America"
"Seychelles",10,0,2020-04-01 00:00:00.000,0,0,"Africa"
"Greenland",10,0,2020-04-02 00:00:00.000,0,0,"North America"
"Libya",10,0,2020-04-02 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-02 00:00:00.000,0,0,"Africa"
"Suriname",10,0,2020-04-02 00:00:00.000,0,0,"South America"
"Greenland",10,0,2020-04-03 00:00:00.000,0,0,"North America"
"Grenada",10,0,2020-04-03 00:00:00.000,0,0,"North America"
"Mozambique",10,0,2020-04-03 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-03 00:00:00.000,0,0,"Africa"
"Suriname",10,0,2020-04-03 00:00:00.000,0,0,"South America"
"Greenland",10,0,2020-04-04 00:00:00.000,0,0,"North America"
"Mozambique",10,0,2020-04-04 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-04 00:00:00.000,0,0,"Africa"
"Greenland",10,0,2020-04-05 00:00:00.000,0,0,"North America"
"Mozambique",10,0,2020-04-05 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-05 00:00:00.000,0,0,"Africa"
"Mozambique",10,0,2020-04-06 00:00:00.000,0,0,"Africa"
"Saint Kitts and Nevis",10,0,2020-04-06 00:00:00.000,0,0,""
"Seychelles",10,0,2020-04-06 00:00:00.000,0,0,"Africa"
"Mozambique",10,0,2020-04-07 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-07 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-09 00:00:00.000,0,0,"Africa"
"Eswatini",10,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Mozambique",10,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-11 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-12 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-10 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-13 00:00:00.000,0,0,"Africa"
"Sierra Leone",10,0,2020-04-13 00:00:00.000,0,0,"Africa"
"Seychelles",10,0,2020-04-14 00:00:00.000,0,0,"Africa"
"Greenland",10,0,2020-03-30 00:00:00.000,0,0,"North America"
"Russia",10,0,2020-03-08 00:00:00.000,0,0,"Europe"
"Russia",10,0,2020-03-11 00:00:00.000,0,0,"Europe"
"Russia",10,0,2020-03-09 00:00:00.000,0,0,"Europe"
"Aruba",10,0,2020-03-05 00:00:00.000,0,0,"North America"
"Eritrea",10,0,2020-03-05 00:00:00.000,0,0,"Africa"
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-18 00:00:00.000,0,0,""
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-20 00:00:00.000,0,0,""
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-21 00:00:00.000,0,0,""
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-19 00:00:00.000,0,0,""
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-22 00:00:00.000,0,0,""
"Bonaire, Saint Eustatius and Saba",10,0,2020-07-23 00:00:00.000,0,0,""
"Anguilla",10,0,2020-12-11 00:00:00.000,0,0,"North America"
"Anguilla",10,0,2020-12-10 00:00:00.000,0,0,"North America"
"Anguilla",10,0,2020-12-12 00:00:00.000,0,0,"North America"
"Anguilla",10,0,2020-12-13 00:00:00.000,0,0,"North America"
"Anguilla",10,0,2020-12-14 00:00:00.000,0,0,"North America"
"Cases on an international conveyance Japan",64,0,2020-02-09 00:00:00.000,0,0,""
"United Kingdom",9,0,2020-02-12 00:00:00.000,0,0,"Europe"
"Cases on an international conveyance Japan",174,0,2020-02-13 00:00:00.000,0,0,""
"Cases on an international conveyance Japan",221,0,2020-02-15 00:00:00.000,0,0,""
"Cases on an international conveyance Japan",355,0,2020-02-17 00:00:00.000,0,0,""
"Canada",9,0,2020-02-22 00:00:00.000,0,0,"North America"
"Canada",9,0,2020-02-23 00:00:00.000,0,0,"North America"
"United States",35,0,2020-02-23 00:00:00.000,0,0,"North America"
"Canada",9,0,2020-02-24 00:00:00.000,0,0,"North America"
"United States",35,0,2020-02-24 00:00:00.000,0,0,"North America"
"United States",53,0,2020-02-26 00:00:00.000,0,0,"North America"
"Iceland",117,0,2020-03-14 00:00:00.000,0,0,"Europe"
"Monaco",9,0,2020-03-17 00:00:00.000,0,0,"Europe"
"Belarus",36,0,2020-03-18 00:00:00.000,0,0,"Europe"
"Burkina Faso",20,0,2020-03-18 00:00:00.000,0,0,"Africa"
"Cyprus",40,0,2020-03-18 00:00:00.000,0,0,"Europe"
"Monaco",9,0,2020-03-18 00:00:00.000,0,0,"Europe"
"Venezuela",33,0,2020-03-18 00:00:00.000,0,0,"South America"
"Monaco",9,0,2020-03-19 00:00:00.000,0,0,"Europe"
"Venezuela",33,0,2020-03-19 00:00:00.000,0,0,"South America"
"Cyprus",58,0,2020-03-20 00:00:00.000,0,0,"Europe"
"Dominican Republic",21,0,2020-03-20 00:00:00.000,0,0,"North America"
"Liechtenstein",25,0,2020-03-20 00:00:00.000,0,0,"Europe"
"Senegal",36,0,2020-03-20 00:00:00.000,0,0,"Africa"
"Trinidad and Tobago",9,0,2020-03-20 00:00:00.000,0,0,"North America"
"Venezuela",33,0,2020-03-20 00:00:00.000,0,0,"South America"
"Andorra",75,0,2020-03-21 00:00:00.000,0,0,"Europe"
"Belarus",57,0,2020-03-21 00:00:00.000,0,0,"Europe"
"Trinidad and Tobago",9,0,2020-03-21 00:00:00.000,0,0,"North America"
"Ethiopia",9,0,2020-03-22 00:00:00.000,0,0,"Africa"
"Venezuela",36,0,2020-03-22 00:00:00.000,0,0,"South America"
"Belarus",76,0,2020-03-23 00:00:00.000,0,0,"Europe"
"Venezuela",36,0,2020-03-23 00:00:00.000,0,0,"South America"
"Cote dIvoire",25,0,2020-03-24 00:00:00.000,0,0,""
"Liechtenstein",46,0,2020-03-24 00:00:00.000,0,0,"Europe"
"Belarus",81,0,2020-03-25 00:00:00.000,0,0,"Europe"
"Equatorial Guinea",9,0,2020-03-25 00:00:00.000,0,0,"Africa"
"Uganda",9,0,2020-03-25 00:00:00.000,0,0,"Africa"
"French Polynesia",25,0,2020-03-26 00:00:00.000,0,0,"Oceania"
"Kenya",25,0,2020-03-26 00:00:00.000,0,0,"Africa"
"Belarus",86,0,2020-03-27 00:00:00.000,0,0,"Europe"
"French Polynesia",57,0,2020-04-27 00:00:00.000,0,0,"Oceania"
"Holy See",9,0,2020-04-27 00:00:00.000,0,0,""
"Madagascar",124,0,2020-04-27 00:00:00.000,0,0,"Africa"
"Central African Republic",50,0,2020-04-29 00:00:00.000,0,0,"Africa"
"French Polynesia",58,0,2020-04-29 00:00:00.000,0,0,"Oceania"
"Gibraltar",141,0,2020-04-29 00:00:00.000,0,0,"Europe"
"Holy See",9,0,2020-04-29 00:00:00.000,0,0,""
"Uganda",79,0,2020-04-28 00:00:00.000,0,0,"Africa"
"Central African Republic",72,0,2020-05-04 00:00:00.000,0,0,"Africa"
"Mozambique",76,0,2020-04-30 00:00:00.000,0,0,"Africa"
"South Sudan",34,0,2020-04-30 00:00:00.000,0,0,"Africa"
"Central African Republic",50,0,2020-05-01 00:00:00.000,0,0,"Africa"
"French Polynesia",58,0,2020-05-01 00:00:00.000,0,0,"Oceania"
"Grenada",20,0,2020-05-01 00:00:00.000,0,0,"North America"
"Mozambique",76,0,2020-05-01 00:00:00.000,0,0,"Africa"
"French Polynesia",58,0,2020-05-02 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-02 00:00:00.000,0,0,"Europe"
"Grenada",20,0,2020-05-02 00:00:00.000,0,0,"North America"
"French Polynesia",58,0,2020-05-04 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-04 00:00:00.000,0,0,"Europe"
"Grenada",21,0,2020-05-04 00:00:00.000,0,0,"North America"
"Central African Republic",94,0,2020-05-07 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-07 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-07 00:00:00.000,0,0,"Europe"
"Grenada",21,0,2020-05-07 00:00:00.000,0,0,"North America"
"French Polynesia",58,0,2020-05-05 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-05 00:00:00.000,0,0,"Europe"
"Grenada",21,0,2020-05-05 00:00:00.000,0,0,"North America"
"Madagascar",149,0,2020-05-05 00:00:00.000,0,0,"Africa"
"Mozambique",80,0,2020-05-05 00:00:00.000,0,0,"Africa"
"South Sudan",46,0,2020-05-05 00:00:00.000,0,0,"Africa"
"Central African Republic",94,0,2020-05-06 00:00:00.000,0,0,"Africa"
"Gibraltar",144,0,2020-05-06 00:00:00.000,0,0,"Europe"
"Grenada",21,0,2020-05-06 00:00:00.000,0,0,"North America"
"Rwanda",261,0,2020-05-06 00:00:00.000,0,0,"Africa"
"Madagascar",158,0,2020-05-07 00:00:00.000,0,0,"Africa"
"Mozambique",81,0,2020-05-07 00:00:00.000,0,0,"Africa"
"Uganda",98,0,2020-05-07 00:00:00.000,0,0,"Africa"
"Central African Republic",94,0,2020-05-08 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-08 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-08 00:00:00.000,0,0,"Europe"
"Grenada",21,0,2020-05-08 00:00:00.000,0,0,"North America"
"Mozambique",81,0,2020-05-08 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-09 00:00:00.000,0,0,"Oceania"
"Grenada",21,0,2020-05-09 00:00:00.000,0,0,"North America"
"Madagascar",169,0,2020-05-09 00:00:00.000,0,0,"Africa"
"Madagascar",128,0,2020-04-29 00:00:00.000,0,0,"Africa"
"Mozambique",76,0,2020-04-29 00:00:00.000,0,0,"Africa"
"Uganda",79,0,2020-04-29 00:00:00.000,0,0,"Africa"
"Central African Republic",50,0,2020-04-30 00:00:00.000,0,0,"Africa"
"French Polynesia",58,0,2020-04-30 00:00:00.000,0,0,"Oceania"
"Gibraltar",141,0,2020-04-30 00:00:00.000,0,0,"Europe"
"Madagascar",128,0,2020-04-30 00:00:00.000,0,0,"Africa"
"French Polynesia",57,0,2020-04-24 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-24 00:00:00.000,0,0,"Europe"
"Holy See",9,0,2020-04-24 00:00:00.000,0,0,""
"Madagascar",121,0,2020-04-24 00:00:00.000,0,0,"Africa"
"Chad",40,0,2020-04-25 00:00:00.000,0,0,"Africa"
"French Polynesia",57,0,2020-04-25 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-25 00:00:00.000,0,0,"Europe"
"Guinea Bissau",52,0,2020-04-25 00:00:00.000,0,0,""
"Holy See",9,0,2020-04-25 00:00:00.000,0,0,""
"Chad",40,0,2020-04-26 00:00:00.000,0,0,"Africa"
"French Polynesia",57,0,2020-04-26 00:00:00.000,0,0,"Oceania"
"Guinea Bissau",52,0,2020-04-26 00:00:00.000,0,0,""
"Holy See",9,0,2020-04-26 00:00:00.000,0,0,""
"Uganda",75,0,2020-04-26 00:00:00.000,0,0,"Africa"
"Chad",46,0,2020-04-28 00:00:00.000,0,0,"Africa"
"Eswatini",9,0,2020-03-31 00:00:00.000,0,0,"Africa"
"Grenada",9,0,2020-03-31 00:00:00.000,0,0,"North America"
"Guernsey",45,0,2020-03-31 00:00:00.000,0,0,"Europe"
"Isle of Man",42,0,2020-03-31 00:00:00.000,0,0,"Europe"
"Latvia",376,0,2020-03-31 00:00:00.000,0,0,"Europe"
"Rwanda",70,0,2020-03-31 00:00:00.000,0,0,"Africa"
"Saint Lucia",9,0,2020-03-31 00:00:00.000,0,0,"North America"
"Slovakia",336,0,2020-03-31 00:00:00.000,0,0,"Europe"
"Uganda",33,0,2020-03-31 00:00:00.000,0,0,"Africa"
"Barbados",34,0,2020-04-01 00:00:00.000,0,0,"North America"
"Eswatini",9,0,2020-04-01 00:00:00.000,0,0,"Africa"
"Gibraltar",69,0,2020-04-01 00:00:00.000,0,0,"Europe"
"Grenada",9,0,2020-04-01 00:00:00.000,0,0,"North America"
"Zambia",35,0,2020-04-01 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-11 00:00:00.000,0,0,"Europe"
"French Polynesia",51,0,2020-04-11 00:00:00.000,0,0,"Oceania"
"Guinea Bissau",35,0,2020-04-11 00:00:00.000,0,0,""
"Aruba",55,0,2020-04-02 00:00:00.000,0,0,"North America"
"Belarus",152,0,2020-04-02 00:00:00.000,0,0,"Europe"
"Bermuda",32,0,2020-04-02 00:00:00.000,0,0,"North America"
"Eswatini",9,0,2020-04-02 00:00:00.000,0,0,"Africa"
"French Polynesia",37,0,2020-04-02 00:00:00.000,0,0,"Oceania"
"Gibraltar",69,0,2020-04-02 00:00:00.000,0,0,"Europe"
"Uganda",44,0,2020-04-02 00:00:00.000,0,0,"Africa"
"United States Virgin Islands",30,0,2020-04-02 00:00:00.000,0,0,""
"Barbados",45,0,2020-04-03 00:00:00.000,0,0,"North America"
"Eswatini",9,0,2020-04-03 00:00:00.000,0,0,"Africa"
"Ethiopia",29,0,2020-04-03 00:00:00.000,0,0,"Africa"
"French Polynesia",37,0,2020-04-03 00:00:00.000,0,0,"Oceania"
"Guinea Bissau",9,0,2020-04-03 00:00:00.000,0,0,""
"Rwanda",82,0,2020-04-03 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-09 00:00:00.000,0,0,"Europe"
"Guinea Bissau",33,0,2020-04-09 00:00:00.000,0,0,""
"Barbados",45,0,2020-04-04 00:00:00.000,0,0,"North America"
"Bermuda",35,0,2020-04-04 00:00:00.000,0,0,"North America"
"Djibouti",41,0,2020-04-04 00:00:00.000,0,0,"Africa"
"Eswatini",9,0,2020-04-04 00:00:00.000,0,0,"Africa"
"Guinea",52,0,2020-04-04 00:00:00.000,0,0,"Africa"
"Liechtenstein",75,0,2020-04-04 00:00:00.000,0,0,"Europe"
"Eswatini",9,0,2020-04-05 00:00:00.000,0,0,"Africa"
"Uganda",48,0,2020-04-05 00:00:00.000,0,0,"Africa"
"United States Virgin Islands",40,0,2020-04-05 00:00:00.000,0,0,""
"Aruba",64,0,2020-04-06 00:00:00.000,0,0,"North America"
"Bermuda",37,0,2020-04-06 00:00:00.000,0,0,"North America"
"Central African Republic",9,0,2020-04-06 00:00:00.000,0,0,"Africa"
"Eswatini",9,0,2020-04-06 00:00:00.000,0,0,"Africa"
"Faroe Islands",181,0,2020-04-06 00:00:00.000,0,0,"Europe"
"Haiti",21,0,2020-04-06 00:00:00.000,0,0,"North America"
"Central African Republic",9,0,2020-04-07 00:00:00.000,0,0,"Africa"
"Chad",9,0,2020-04-07 00:00:00.000,0,0,"Africa"
"French Polynesia",41,0,2020-04-07 00:00:00.000,0,0,"Oceania"
"Uganda",52,0,2020-04-07 00:00:00.000,0,0,"Africa"
"Monaco",54,0,2020-04-09 00:00:00.000,0,0,"Europe"
"Gibraltar",151,0,2020-05-23 00:00:00.000,0,0,"Europe"
"French Polynesia",60,0,2020-05-23 00:00:00.000,0,0,"Oceania"
"Gibraltar",151,0,2020-05-24 00:00:00.000,0,0,"Europe"
"French Polynesia",60,0,2020-05-25 00:00:00.000,0,0,"Oceania"
"Gibraltar",151,0,2020-05-25 00:00:00.000,0,0,"Europe"
"Namibia",21,0,2020-05-26 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-26 00:00:00.000,0,0,"Oceania"
"Central African Republic",327,0,2020-05-18 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-19 00:00:00.000,0,0,"Oceania"
"French Polynesia",60,0,2020-05-21 00:00:00.000,0,0,"Oceania"
"Central African Republic",411,0,2020-05-21 00:00:00.000,0,0,"Africa"
"Gibraltar",147,0,2020-05-19 00:00:00.000,0,0,"Europe"
"Gibraltar",147,0,2020-05-20 00:00:00.000,0,0,"Europe"
"Uganda",260,0,2020-05-20 00:00:00.000,0,0,"Africa"
"French Polynesia",60,0,2020-05-20 00:00:00.000,0,0,"Oceania"
"French Polynesia",60,0,2020-05-24 00:00:00.000,0,0,"Oceania"
"French Polynesia",60,0,2020-05-22 00:00:00.000,0,0,"Oceania"
"Central African Republic",9,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Chad",9,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Guinea Bissau",33,0,2020-04-08 00:00:00.000,0,0,""
"Rwanda",105,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Uganda",52,0,2020-04-08 00:00:00.000,0,0,"Africa"
"Montserrat",9,0,2020-04-11 00:00:00.000,0,0,"North America"
"Uganda",53,0,2020-04-11 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-12 00:00:00.000,0,0,"Europe"
"French Polynesia",51,0,2020-04-12 00:00:00.000,0,0,"Oceania"
"Madagascar",102,0,2020-04-12 00:00:00.000,0,0,"Africa"
"Montserrat",9,0,2020-04-12 00:00:00.000,0,0,"North America"
"Mozambique",20,0,2020-04-12 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-10 00:00:00.000,0,0,"Europe"
"French Polynesia",51,0,2020-04-10 00:00:00.000,0,0,"Oceania"
"Madagascar",93,0,2020-04-10 00:00:00.000,0,0,"Africa"
"Montserrat",9,0,2020-04-10 00:00:00.000,0,0,"North America"
"Uganda",53,0,2020-04-10 00:00:00.000,0,0,"Africa"
"Uganda",53,0,2020-04-12 00:00:00.000,0,0,"Africa"
"Aruba",92,0,2020-04-14 00:00:00.000,0,0,"North America"
"Equatorial Guinea",21,0,2020-04-14 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-14 00:00:00.000,0,0,"Europe"
"Gibraltar",129,0,2020-04-14 00:00:00.000,0,0,"Europe"
"Guinea Bissau",39,0,2020-04-14 00:00:00.000,0,0,""
"Aruba",92,0,2020-04-13 00:00:00.000,0,0,"North America"
"Faroe Islands",184,0,2020-04-13 00:00:00.000,0,0,"Europe"
"Gibraltar",129,0,2020-04-13 00:00:00.000,0,0,"Europe"
"Guinea",250,0,2020-04-13 00:00:00.000,0,0,"Africa"
"Madagascar",106,0,2020-04-14 00:00:00.000,0,0,"Africa"
"Uganda",54,0,2020-04-14 00:00:00.000,0,0,"Africa"
"Aruba",92,0,2020-04-15 00:00:00.000,0,0,"North America"
"Faroe Islands",184,0,2020-04-15 00:00:00.000,0,0,"Europe"
"French Polynesia",55,0,2020-04-15 00:00:00.000,0,0,"Oceania"
"Gibraltar",129,0,2020-04-15 00:00:00.000,0,0,"Europe"
"Faroe Islands",184,0,2020-04-16 00:00:00.000,0,0,"Europe"
"French Polynesia",55,0,2020-04-16 00:00:00.000,0,0,"Oceania"
"Uganda",55,0,2020-04-16 00:00:00.000,0,0,"Africa"
"Equatorial Guinea",51,0,2020-04-17 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-17 00:00:00.000,0,0,"Europe"
"French Polynesia",55,0,2020-04-17 00:00:00.000,0,0,"Oceania"
"Uganda",55,0,2020-04-17 00:00:00.000,0,0,"Africa"
"Chad",33,0,2020-04-19 00:00:00.000,0,0,"Africa"
"Equatorial Guinea",79,0,2020-04-19 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-18 00:00:00.000,0,0,"Europe"
"French Polynesia",55,0,2020-04-18 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-18 00:00:00.000,0,0,"Europe"
"Aruba",28,0,2020-03-28 00:00:00.000,0,0,"North America"
"Bahamas",9,0,2020-03-28 00:00:00.000,0,0,"North America"
"French Polynesia",30,0,2020-03-28 00:00:00.000,0,0,"Oceania"
"Uruguay",238,0,2020-03-28 00:00:00.000,0,0,"South America"
"Aruba",28,0,2020-03-29 00:00:00.000,0,0,"North America"
"Belarus",94,0,2020-03-29 00:00:00.000,0,0,"Europe"
"Eswatini",9,0,2020-03-29 00:00:00.000,0,0,"Africa"
"Slovakia",295,0,2020-03-29 00:00:00.000,0,0,"Europe"
"Belarus",94,0,2020-03-30 00:00:00.000,0,0,"Europe"
"Eswatini",9,0,2020-03-30 00:00:00.000,0,0,"Africa"
"Grenada",9,0,2020-03-30 00:00:00.000,0,0,"North America"
"Gibraltar",141,0,2020-04-28 00:00:00.000,0,0,"Europe"
"Holy See",9,0,2020-04-28 00:00:00.000,0,0,""
"Mozambique",76,0,2020-04-28 00:00:00.000,0,0,"Africa"
"Central African Republic",72,0,2020-05-03 00:00:00.000,0,0,"Africa"
"French Polynesia",58,0,2020-05-03 00:00:00.000,0,0,"Oceania"
"Gibraltar",144,0,2020-05-03 00:00:00.000,0,0,"Europe"
"Madagascar",135,0,2020-05-03 00:00:00.000,0,0,"Africa"
"Mozambique",79,0,2020-05-03 00:00:00.000,0,0,"Africa"
"South Sudan",45,0,2020-05-03 00:00:00.000,0,0,"Africa"
"Uganda",55,0,2020-04-18 00:00:00.000,0,0,"Africa"
"Brazil",25,0,2020-03-10 00:00:00.000,0,0,"South America"
"Chad",33,0,2020-04-20 00:00:00.000,0,0,"Africa"
"Faroe Islands",184,0,2020-04-19 00:00:00.000,0,0,"Europe"
"French Polynesia",55,0,2020-04-19 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-19 00:00:00.000,0,0,"Europe"
"Guinea Bissau",50,0,2020-04-19 00:00:00.000,0,0,""
"Madagascar",117,0,2020-04-19 00:00:00.000,0,0,"Africa"
"Uganda",55,0,2020-04-19 00:00:00.000,0,0,"Africa"
"Chad",33,0,2020-04-21 00:00:00.000,0,0,"Africa"
"Equatorial Guinea",79,0,2020-04-21 00:00:00.000,0,0,"Africa"
"Faroe Islands",185,0,2020-04-21 00:00:00.000,0,0,"Europe"
"Gibraltar",133,0,2020-04-21 00:00:00.000,0,0,"Europe"
"Guinea Bissau",50,0,2020-04-21 00:00:00.000,0,0,""
"Equatorial Guinea",79,0,2020-04-20 00:00:00.000,0,0,"Africa"
"French Polynesia",55,0,2020-04-20 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-20 00:00:00.000,0,0,"Europe"
"Guinea Bissau",50,0,2020-04-20 00:00:00.000,0,0,""
"Uganda",55,0,2020-04-20 00:00:00.000,0,0,"Africa"
"Chad",34,0,2020-04-23 00:00:00.000,0,0,"Africa"
"Faroe Islands",185,0,2020-04-23 00:00:00.000,0,0,"Europe"
"French Polynesia",57,0,2020-04-23 00:00:00.000,0,0,"Oceania"
"Gibraltar",133,0,2020-04-23 00:00:00.000,0,0,"Europe"
"Guinea Bissau",50,0,2020-04-23 00:00:00.000,0,0,""
"Holy See",9,0,2020-04-23 00:00:00.000,0,0,""
"Madagascar",121,0,2020-04-21 00:00:00.000,0,0,"Africa"
"Mozambique",39,0,2020-04-21 00:00:00.000,0,0,"Africa"
"Rwanda",147,0,2020-04-21 00:00:00.000,0,0,"Africa"
"Mozambique",39,0,2020-04-22 00:00:00.000,0,0,"Africa"
"Madagascar",121,0,2020-04-23 00:00:00.000,0,0,"Africa"
"Equatorial Guinea",79,0,2020-04-22 00:00:00.000,0,0,"Africa"
"Faroe Islands",185,0,2020-04-22 00:00:00.000,0,0,"Europe"
