url,Matches Played,Player 1 Flag URL,Player 1 Flag URL_alt,Player 1 Seed,Player 1 Name,Player 1 Name_link,Player 2 Flag URL,Player 2 Flag URL_alt,Player 2 Seed,Player 2 Name,Player 2 Name_link,Arrow image,Arrow image_alt,Set 1 Player 1 Score,Set 1 Player 2 Score,Set 2 Player 1 Score,Set 2 Player 2 Score,Set 3 Player 1 Score,Matchcourt value,Set 3 Player 2 Score,Set 4 Player 1 Score,Set 4 Player 2 Score,Set 5 Player 1 Score,Set 5 Player 2 Score,SetsPlayed
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",-21,"Philipp Kohlschreiber","http://espn.go.com/tennis/player/_/id/215/philipp-kohlschreiber","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Pierre-Hugues Herbert","http://espn.go.com/tennis/player/_/id/1613/pierre-hugues-herbert","","",5,7,3,6,6,"",3,3,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Nicolas Almagro","http://espn.go.com/tennis/player/_/id/270/nicolas-almagro","http://a.espncdn.com/i/flags/20x13/bra.gif","Brazil",,"Rogerio Dutra Silva","http://espn.go.com/tennis/player/_/id/613/rogerio-dutra-silva","","",6,3,78,6,5,"",7,3,6,6,3,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",-1,"Novak Djokovic","http://espn.go.com/tennis/player/_/id/296/novak-djokovic","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"James Ward","http://espn.go.com/tennis/player/_/id/695/james-ward","","",6,0,77,6,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",,"Janko Tipsarevic","http://espn.go.com/tennis/player/_/id/307/janko-tipsarevic","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-16,"Gilles Simon","http://espn.go.com/tennis/player/_/id/302/gilles-simon","","",6,4,4,6,5,"",7,3,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/uzb.gif","Uzbekistan",,"Denis Istomin","http://espn.go.com/tennis/player/_/id/1168/denis-istomin","http://a.espncdn.com/i/flags/20x13/rsa.gif","South Africa",-20,"Kevin Anderson","http://espn.go.com/tennis/player/_/id/1068/kevin-anderson","","",4,6,613,7,6,"",4,7,62,6,3,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bra.gif","Brazil",,"Thomaz Bellucci","http://espn.go.com/tennis/player/_/id/1195/thomaz-bellucci","http://a.espncdn.com/i/flags/20x13/bel.gif","Belgium",,"Ruben Bemelmans","http://espn.go.com/tennis/player/_/id/1186/ruben-bemelmans","","",3,6,6,4,6,"",3,1,6,8,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Sam Groth","http://espn.go.com/tennis/player/_/id/1173/sam-groth","http://a.espncdn.com/i/flags/20x13/jpn.gif","Japan",-5,"Kei Nishikori","http://espn.go.com/tennis/player/_/id/1035/kei-nishikori","","",4,6,3,6,5,"",7,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ita.gif","Italy",,"Andreas Seppi","http://espn.go.com/tennis/player/_/id/241/andreas-seppi","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Guillermo Garcia-Lopez","http://espn.go.com/tennis/player/_/id/244/guillermo-garcia-lopez","","",6,2,6,4,6,"",0,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Evgeny Donskoy","http://espn.go.com/tennis/player/_/id/886/evgeny-donskoy","http://a.espncdn.com/i/flags/20x13/ukr.gif","Ukraine",-30,"Alexandr Dolgopolov","http://espn.go.com/tennis/player/_/id/759/alexandr-dolgopolov","","",2,6,4,6,6,"",3,6,77,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bel.gif","Belgium",-11,"David Goffin","http://espn.go.com/tennis/player/_/id/1360/david-goffin","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Alexander Ward","http://espn.go.com/tennis/player/_/id/2449/alexander-ward","","",6,2,6,3,6,"",2,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Diego Schwartzman","http://espn.go.com/tennis/player/_/id/2324/diego-schwartzman","http://a.espncdn.com/i/flags/20x13/ned.gif","Netherlands",,"Robin Haase","http://espn.go.com/tennis/player/_/id/650/robin-haase","","",6,2,2,6,3,"",6,6,2,5,7,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-27,"Jack Sock","http://espn.go.com/tennis/player/_/id/1895/jack-sock","http://a.espncdn.com/i/flags/20x13/lva.gif","Latvia",,"Ernests Gulbis","http://espn.go.com/tennis/player/_/id/368/ernests-gulbis","","",6,4,6,4,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/uru.gif","Uruguay",-29,"Pablo Cuevas","http://espn.go.com/tennis/player/_/id/795/pablo-cuevas","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Andrey Kuznetsov","http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov","","",3,6,6,3,7,"",5,3,6,4,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/tun.gif","Tunisia",,"Malek Jaziri","http://espn.go.com/tennis/player/_/id/1950/malek-jaziri","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Steve Johnson","http://espn.go.com/tennis/player/_/id/1893/steve-johnson","","",5,7,62,7,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/tpe.gif","Taipei",,"Yen-Hsun Lu","http://espn.go.com/tennis/player/_/id/224/yen-hsun-lu","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Alexander Kudryavtsev","http://espn.go.com/tennis/player/_/id/1156/alexander-kudryavtsev","","",6,4,6,1,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Inigo Cervantes","http://espn.go.com/tennis/player/_/id/1738/inigo-cervantes","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-12,"Jo-Wilfried Tsonga","http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga","","",4,6,65,7,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/jpn.gif","Japan",,"Taro Daniel","http://espn.go.com/tennis/player/_/id/1837/taro-daniel","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Juan Monaco","http://espn.go.com/tennis/player/_/id/352/juan-monaco","","",5,7,6,4,3,"",6,2,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-15,"Nick Kyrgios","http://espn.go.com/tennis/player/_/id/1984/nick-kyrgios","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",,"Radek Stepanek","http://espn.go.com/tennis/player/_/id/300/radek-stepanek","","",6,4,6,3,6,"",7,6,1,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"John Millman","http://espn.go.com/tennis/player/_/id/1734/john-millman","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Albert Montanes","http://espn.go.com/tennis/player/_/id/437/albert-montanes","","",7,5,4,6,5,"",7,6,4,6,3,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/can.gif","Canada",,"Vasek Pospisil","http://espn.go.com/tennis/player/_/id/1352/vasek-pospisil","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Albert Ramos-Vinolas","http://espn.go.com/tennis/player/_/id/1766/albert-ramos-vinolas","","",4,6,6,3,3,"",6,4,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Luke Saville","http://espn.go.com/tennis/player/_/id/2019/luke-saville","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Dennis Novikov","http://espn.go.com/tennis/player/_/id/1789/dennis-novikov","","",6,4,4,6,5,"",7,4,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Mikhail Kukushkin","http://espn.go.com/tennis/player/_/id/1141/mikhail-kukushkin","http://a.espncdn.com/i/flags/20x13/svk.gif","Slovakia",,"Martin Klizan","http://espn.go.com/tennis/player/_/id/880/martin-klizan","","",79,67,77,6,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Stephane Robert","http://espn.go.com/tennis/player/_/id/1735/stephane-robert","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Juan Martin del Potro","http://espn.go.com/tennis/player/_/id/284/juan-martin-del-potro","","",1,6,5,7,0,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-14,"Roberto Bautista Agut","http://espn.go.com/tennis/player/_/id/1733/roberto-bautista-agut","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Jordan Thompson","http://espn.go.com/tennis/player/_/id/2244/jordan-thompson","","",6,3,6,3,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",,"Jiri Vesely","http://espn.go.com/tennis/player/_/id/1796/jiri-vesely","http://a.espncdn.com/i/flags/20x13/ned.gif","Netherlands",,"Igor Sijsling","http://espn.go.com/tennis/player/_/id/692/igor-sijsling","","",6,2,6,4,7,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",,"Ivan Dodig","http://espn.go.com/tennis/player/_/id/1203/ivan-dodig","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",-10,"Tomas Berdych","http://espn.go.com/tennis/player/_/id/363/tomas-berdych","","",65,77,7,5,1,"",6,6,77,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Fernando Verdasco","http://espn.go.com/tennis/player/_/id/366/fernando-verdasco","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-19,"Bernard Tomic","http://espn.go.com/tennis/player/_/id/1317/bernard-tomic","","",6,4,3,6,3,"",6,6,3,4,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Albano Olivetti","http://espn.go.com/tennis/player/_/id/1965/albano-olivetti","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Matthew Barton","http://espn.go.com/tennis/player/_/id/2321/matthew-barton","","",79,67,65,7,3,"",6,7,6,12,14,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-32,"Lucas Pouille","http://espn.go.com/tennis/player/_/id/2322/lucas-pouille","http://a.espncdn.com/i/flags/20x13/rom.gif","Romania",,"Marius Copil","http://espn.go.com/tennis/player/_/id/1547/marius-copil","","",6,4,4,6,6,"",4,6,1,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Donald Young","http://espn.go.com/tennis/player/_/id/889/donald-young","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Leonardo Mayer","http://espn.go.com/tennis/player/_/id/657/leonardo-mayer","","",6,4,7,5,3,"",6,6,3,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",-9,"Marin Cilic","http://espn.go.com/tennis/player/_/id/464/marin-cilic","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Brian Baker","http://espn.go.com/tennis/player/_/id/2165/brian-baker","","",6,3,7,5,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bih.gif","Bosnia and Herzegovina",,"Damir Dzumhur","http://espn.go.com/tennis/player/_/id/1842/damir-dzumhur","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Denis Kudla","http://espn.go.com/tennis/player/_/id/1629/denis-kudla","","",77,65,7,5,2,"",6,1,6,6,3,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Kyle Edmund","http://espn.go.com/tennis/player/_/id/1858/kyle-edmund","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Adrian Mannarino","http://espn.go.com/tennis/player/_/id/1266/adrian-mannarino","","",2,6,5,7,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",,"Borna Coric","http://espn.go.com/tennis/player/_/id/2202/borna-coric","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",-23,"Ivo Karlovic","http://espn.go.com/tennis/player/_/id/233/ivo-karlovic","","",68,710,67,7,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Brydan Klein","http://espn.go.com/tennis/player/_/id/536/brydan-klein","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Nicolas Mahut","http://espn.go.com/tennis/player/_/id/222/nicolas-mahut","","",60,77,4,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/isr.gif","Israel",,"Dudi Sela","http://espn.go.com/tennis/player/_/id/462/dudi-sela","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-13,"David Ferrer","http://espn.go.com/tennis/player/_/id/346/david-ferrer","","",2,6,1,6,1,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",,"Lukas Rosol","http://espn.go.com/tennis/player/_/id/359/lukas-rosol","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-28,"Sam Querrey","http://espn.go.com/tennis/player/_/id/428/sam-querrey","","",78,66,77,6,4,"",6,2,6,10,12,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Bjorn Fratangelo","http://espn.go.com/tennis/player/_/id/2930/bjorn-fratangelo","http://a.espncdn.com/i/flags/20x13/bul.gif","Bulgaria",,"Grigor Dimitrov","http://espn.go.com/tennis/player/_/id/1287/grigor-dimitrov","","",3,6,4,6,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Julien Benneteau","http://espn.go.com/tennis/player/_/id/228/julien-benneteau","http://a.espncdn.com/i/flags/20x13/ukr.gif","Ukraine",,"Illya Marchenko","http://espn.go.com/tennis/player/_/id/1537/illya-marchenko","","",6,4,6,2,7,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Edouard Roger-Vasselin","http://espn.go.com/tennis/player/_/id/720/edouard-roger-vasselin","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Teymuraz Gabashvili","http://espn.go.com/tennis/player/_/id/227/teymuraz-gabashvili","","",1,6,6,3,6,"",4,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Pablo Carreno Busta","http://espn.go.com/tennis/player/_/id/1590/pablo-carreno-busta","http://a.espncdn.com/i/flags/20x13/can.gif","Canada",-6,"Milos Raonic","http://espn.go.com/tennis/player/_/id/1333/milos-raonic","","",64,77,2,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ltu.gif","Lithuania",,"Ricardas Berankis","http://espn.go.com/tennis/player/_/id/861/ricardas-berankis","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Marcus Willis","http://espn.go.com/tennis/player/_/id/854/marcus-willis","","",3,6,3,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Daniel Evans","http://espn.go.com/tennis/player/_/id/901/daniel-evans","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Jan-Lennard Struff","http://espn.go.com/tennis/player/_/id/2337/jan-lennard-struff","","",6,3,66,7,7,"",6,7,5,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-17,"Gael Monfils","http://espn.go.com/tennis/player/_/id/242/gael-monfils","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Jeremy Chardy","http://espn.go.com/tennis/player/_/id/627/jeremy-chardy","","",77,64,0,6,6,"",4,1,6,2,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/col.gif","Colombia",,"Santiago Giraldo","http://espn.go.com/tennis/player/_/id/267/santiago-giraldo","http://a.espncdn.com/i/flags/20x13/lux.gif","Luxembourg",,"Gilles Muller","http://espn.go.com/tennis/player/_/id/294/gilles-muller","","",6,4,77,6,6,"",7,3,6,13,15,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/sui.gif","Switzerland",-3,"Roger Federer","http://espn.go.com/tennis/player/_/id/425/roger-federer","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Guido Pella","http://espn.go.com/tennis/player/_/id/2291/guido-pella","","",77,65,77,6,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-26,"Benoit Paire","http://espn.go.com/tennis/player/_/id/1571/benoit-paire","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",,"Franko Skugor","http://espn.go.com/tennis/player/_/id/1212/franko-skugor","","",3,6,77,6,2,"",6,6,3,10,8,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",,"Dusan Lajovic","http://espn.go.com/tennis/player/_/id/1769/dusan-lajovic","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Dustin Brown","http://espn.go.com/tennis/player/_/id/1749/dustin-brown","","",6,4,3,6,6,"",3,3,6,4,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Marcel Granollers","http://espn.go.com/tennis/player/_/id/698/marcel-granollers","http://a.espncdn.com/i/flags/20x13/dom.gif","Dominican Republic",,"Victor Estrella Burgos","http://espn.go.com/tennis/player/_/id/2461/victor-estrella-burgos","","",6,2,6,4,2,"",6,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-7,"Richard Gasquet","http://espn.go.com/tennis/player/_/id/310/richard-gasquet","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Aljaz Bedene","http://espn.go.com/tennis/player/_/id/903/aljaz-bedene","","",6,3,6,4,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Dmitry Tursunov","http://espn.go.com/tennis/player/_/id/397/dmitry-tursunov","http://a.espncdn.com/i/flags/20x13/por.gif","Portugal",-31,"Joao Sousa","http://espn.go.com/tennis/player/_/id/2109/joao-sousa","","",6,3,62,7,6,"",4,3,6,5,7,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Tristan Lamasine","http://espn.go.com/tennis/player/_/id/2687/tristan-lamasine","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",-25,"Viktor Troicki","http://espn.go.com/tennis/player/_/id/685/viktor-troicki","","",4,6,2,6,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Taylor Fritz","http://espn.go.com/tennis/player/_/id/2946/taylor-fritz","http://a.espncdn.com/i/flags/20x13/sui.gif","Switzerland",-4,"Stan Wawrinka","http://espn.go.com/tennis/player/_/id/264/stan-wawrinka","","",64,77,1,6,7,"",6,4,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Benjamin Becker","http://espn.go.com/tennis/player/_/id/309/benjamin-becker","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Facundo Bagnis","http://espn.go.com/tennis/player/_/id/1935/facundo-bagnis","","",6,3,6,3,6,"",1,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Rajeev Ram","http://espn.go.com/tennis/player/_/id/841/rajeev-ram","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-22,"Feliciano Lopez","http://espn.go.com/tennis/player/_/id/426/feliciano-lopez","","",65,77,4,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Liam Broady","http://espn.go.com/tennis/player/_/id/1586/liam-broady","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",-2,"Andy Murray","http://espn.go.com/tennis/player/_/id/235/andy-murray","","",2,6,3,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",-24,"Alexander Zverev","http://espn.go.com/tennis/player/_/id/2375/alexander-zverev","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Paul-Henri Mathieu","http://espn.go.com/tennis/player/_/id/304/paul-henri-mathieu","","",6,3,6,4,6,"",2,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/por.gif","Portugal",,"Gastao Elias","http://espn.go.com/tennis/player/_/id/856/gastao-elias","http://a.espncdn.com/i/flags/20x13/mda.gif","Moldova",,"Radu Albot","http://espn.go.com/tennis/player/_/id/884/radu-albot","","",6,3,2,6,5,"",7,4,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aut.gif","Austria",-8,"Dominic Thiem","http://espn.go.com/tennis/player/_/id/1852/dominic-thiem","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Florian Mayer","http://espn.go.com/tennis/player/_/id/311/florian-mayer","","",7,5,6,4,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Federico Delbonis","http://espn.go.com/tennis/player/_/id/1705/federico-delbonis","http://a.espncdn.com/i/flags/20x13/ita.gif","Italy",,"Fabio Fognini","http://espn.go.com/tennis/player/_/id/669/fabio-fognini","","",4,6,6,1,7,"",6,2,,3,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Horacio Zeballos","http://espn.go.com/tennis/player/_/id/1513/horacio-zeballos","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Mikhail Youzhny","http://espn.go.com/tennis/player/_/id/229/mikhail-youzhny","","",4,6,4,6,6,"",3,1,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-18,"John Isner","http://espn.go.com/tennis/player/_/id/1023/john-isner","http://a.espncdn.com/i/flags/20x13/cyp.gif","Cyprus",,"Marcos Baghdatis","http://espn.go.com/tennis/player/_/id/216/marcos-baghdatis","","",77,62,77,6,6,"",3,,,,,3
