Receipt Number,Date,Time,Product,Quantity,Price $/each,Payment Type (cash / credit),CustomerID,Store,Cost of goods,Shipment date,Type
1000146950,2017-05-07 00:00:00.000,1899-12-30 12:38:31.000,"Keyboard Type 1, Dell",25,41,"credit",,6,33,2017-05-10 00:00:00.000,"Type 1"
1000146957,2017-05-07 00:00:00.000,1899-12-30 12:38:31.000,"Keyboard Type 1, Dell",17,41,"credit",,6,33,2017-05-10 00:00:00.000,"Type 1"
1000146964,2017-05-07 00:00:00.000,1899-12-30 12:38:31.000,"Keyboard Type 1, Dell",76,41,"credit",,6,33,2017-05-10 00:00:00.000,"Type 1"
1000146971,2017-05-07 00:00:00.000,1899-12-30 12:38:31.000,"Keyboard Type 1, Dell",88,41,"credit",,6,33,2017-05-10 00:00:00.000,"Type 1"
1000146984,2017-05-07 00:00:00.000,1899-12-30 12:38:31.000,"Keyboard Type 1, Dell",25,41,"credit",,6,33,2017-05-10 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",18,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",16,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",21,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",66,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",701,45792,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000086,2017-01-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2017-01-27 00:00:00.000,"Type 1"
1000000096,2017-02-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",12,47,"credit",,2,39,2017-02-02 00:00:00.000,"Type 1"
1000000096,2017-02-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",81,47,"credit",,2,39,2017-02-02 00:00:00.000,"Type 1"
1000000096,2017-02-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",57,47,"credit",,2,39,2017-02-02 00:00:00.000,"Type 1"
1000000096,2017-02-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",85,47,"credit",,2,39,2017-02-02 00:00:00.000,"Type 1"
1000000096,2017-02-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",614,154,"credit",,2,39,2017-02-02 00:00:00.000,"Type 1"
1000001028,2017-06-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",23,64,"credit",,2,53,2017-06-12 00:00:00.000,"Type 1"
1000001028,2017-06-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",18,64,"credit",,2,53,2017-06-12 00:00:00.000,"Type 1"
1000001028,2017-06-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",35,64,"credit",,2,53,2017-06-12 00:00:00.000,"Type 1"
1000001028,2017-06-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",744,1677,"credit",,2,53,2017-06-12 00:00:00.000,"Type 1"
1000001028,2017-06-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",36,64,"credit",,2,53,2017-06-12 00:00:00.000,"Type 1"
1000001066,2017-07-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",100,273,"credit",,2,224,2017-07-29 00:00:00.000,"Type 1"
1000001066,2017-07-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",42,273,"credit",,2,224,2017-07-29 00:00:00.000,"Type 1"
1000001066,2017-07-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",67,273,"credit",,2,224,2017-07-29 00:00:00.000,"Type 1"
1000001066,2017-07-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",385,21526,"credit",,2,224,2017-07-29 00:00:00.000,"Type 1"
1000002062,2018-01-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",27,682,"credit",,2,533,2018-01-18 00:00:00.000,"Type 1"
1000002062,2018-01-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",32,682,"credit",,2,533,2018-01-18 00:00:00.000,"Type 1"
1000002062,2018-01-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",65,682,"credit",,2,533,2018-01-18 00:00:00.000,"Type 1"
1000002062,2018-01-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",154,1196,"credit",,2,533,2018-01-18 00:00:00.000,"Type 1"
1000002062,2018-01-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",20,682,"credit",,2,533,2018-01-18 00:00:00.000,"Type 1"
1000002066,2018-01-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",42,35,"credit",,2,29,2018-01-24 00:00:00.000,"Type 1"
1000002066,2018-01-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",77,35,"credit",,2,29,2018-01-24 00:00:00.000,"Type 1"
1000002066,2018-01-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",96,35,"credit",,2,29,2018-01-24 00:00:00.000,"Type 1"
1000002066,2018-01-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",338,2394,"credit",,2,29,2018-01-24 00:00:00.000,"Type 1"
1000002073,2018-01-25 00:00:00.000,1899-12-30 10:43:21.000,"Laptop Type 1, HP",94,669,"credit",,2,603,2018-01-31 00:00:00.000,"Type 1"
1000002073,2018-01-25 00:00:00.000,1899-12-30 10:43:21.000,"Laptop Type 1, HP",80,669,"credit",,2,603,2018-01-31 00:00:00.000,"Type 1"
1000002073,2018-01-25 00:00:00.000,1899-12-30 10:43:21.000,"Laptop Type 1, HP",61,669,"credit",,2,603,2018-01-31 00:00:00.000,"Type 1"
1000002073,2018-01-25 00:00:00.000,1899-12-30 10:43:21.000,"Laptop Type 1, HP",669,2072,"credit",,2,603,2018-01-31 00:00:00.000,"Type 1"
1000002073,2018-01-25 00:00:00.000,1899-12-30 10:43:21.000,"Laptop Type 1, HP",18,669,"credit",,2,603,2018-01-31 00:00:00.000,"Type 1"
1000002090,2018-02-12 00:00:00.000,1899-12-30 16:56:14.000,"Phone Type 1, Samsung",29,224,"credit",,2,200,2018-02-17 00:00:00.000,"Type 1"
1000002090,2018-02-12 00:00:00.000,1899-12-30 16:56:14.000,"Phone Type 1, Samsung",99,224,"credit",,2,200,2018-02-17 00:00:00.000,"Type 1"
1000002090,2018-02-12 00:00:00.000,1899-12-30 16:56:14.000,"Phone Type 1, Samsung",79,224,"credit",,2,200,2018-02-17 00:00:00.000,"Type 1"
1000002090,2018-02-12 00:00:00.000,1899-12-30 16:56:14.000,"Phone Type 1, Samsung",342,319,"credit",,2,200,2018-02-17 00:00:00.000,"Type 1"
1000004148,2018-10-11 00:00:00.000,1899-12-30 12:39:55.000,"Desktop Type 1, Huawei",83,541,"credit",,2,423,2018-10-17 00:00:00.000,"Type 1"
1000004148,2018-10-11 00:00:00.000,1899-12-30 12:39:55.000,"Desktop Type 1, Huawei",693,1311,"credit",,2,423,2018-10-17 00:00:00.000,"Type 1"
1000004151,2018-10-15 00:00:00.000,1899-12-30 16:48:23.000,"Smart Watch Type 1, Huawei",66,231,"credit",,2,209,2018-10-21 00:00:00.000,"Type 1"
1000004151,2018-10-15 00:00:00.000,1899-12-30 16:48:23.000,"Smart Watch Type 1, Huawei",766,820,"credit",,2,209,2018-10-21 00:00:00.000,"Type 1"
1000004151,2018-10-15 00:00:00.000,1899-12-30 16:48:23.000,"Smart Watch Type 1, Huawei",3,231,"credit",,2,209,2018-10-21 00:00:00.000,"Type 1"
1000004175,2018-10-29 00:00:00.000,1899-12-30 20:53:03.000,"Hard Drive Type 1, Samsung",66,43,"credit",,2,39,2018-11-01 00:00:00.000,"Type 1"
1000004175,2018-10-29 00:00:00.000,1899-12-30 20:53:03.000,"Hard Drive Type 1, Samsung",503,1394,"credit",,2,39,2018-11-01 00:00:00.000,"Type 1"
1000004175,2018-10-29 00:00:00.000,1899-12-30 20:53:03.000,"Hard Drive Type 1, Samsung",20,43,"credit",,2,39,2018-11-01 00:00:00.000,"Type 1"
1000004207,2018-11-20 00:00:00.000,1899-12-30 12:30:25.000,"Desktop Type 1, Samsung",44,642,"credit",,2,498,2018-11-24 00:00:00.000,"Type 1"
1000004207,2018-11-20 00:00:00.000,1899-12-30 12:30:25.000,"Desktop Type 1, Samsung",248,53263,"credit",,2,498,2018-11-24 00:00:00.000,"Type 1"
1000004207,2018-11-20 00:00:00.000,1899-12-30 12:30:25.000,"Desktop Type 1, Samsung",4,642,"credit",,2,498,2018-11-24 00:00:00.000,"Type 1"
1000004225,2018-12-07 00:00:00.000,1899-12-30 17:22:44.000,"Phone Type 1, Dell",82,292,"credit",,2,257,2018-12-09 00:00:00.000,"Type 1"
1000004225,2018-12-07 00:00:00.000,1899-12-30 17:22:44.000,"Phone Type 1, Dell",750,19000,"credit",,2,257,2018-12-09 00:00:00.000,"Type 1"
1000004225,2018-12-07 00:00:00.000,1899-12-30 17:22:44.000,"Phone Type 1, Dell",16,292,"credit",,2,257,2018-12-09 00:00:00.000,"Type 1"
1000005067,2019-01-09 00:00:00.000,1899-12-30 18:19:42.000,"Keyboard Type 1, Huawei",474,2959,"credit",,2,37,2019-01-13 00:00:00.000,"Type 1"
1000005067,2019-01-09 00:00:00.000,1899-12-30 18:19:42.000,"Keyboard Type 1, Huawei",21,43,"credit",,2,37,2019-01-13 00:00:00.000,"Type 1"
1000006346,2019-10-21 00:00:00.000,1899-12-30 10:09:12.000,"Monitor Type 1, Huawei",21,115,"credit",,2,99,2019-10-27 00:00:00.000,"Type 1"
1000008003,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000013530,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",18,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000019058,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",16,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000024585,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",21,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000030112,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",66,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000035639,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",701,45792,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000041166,2019-06-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2019-06-27 00:00:00.000,"Type 1"
1000046121,2019-07-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2019-07-27 00:00:00.000,"Type 1"
1000053743,2019-07-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",23,64,"credit",,2,53,2019-07-12 00:00:00.000,"Type 1"
1000053752,2019-07-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",18,64,"credit",,2,53,2019-07-12 00:00:00.000,"Type 1"
1000053762,2019-07-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",35,64,"credit",,2,53,2019-07-12 00:00:00.000,"Type 1"
1000053772,2019-07-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",744,1677,"credit",,2,53,2019-07-12 00:00:00.000,"Type 1"
1000053781,2019-07-07 00:00:00.000,1899-12-30 11:56:29.000,"Headphones Type 1, HP",36,64,"credit",,2,53,2019-07-12 00:00:00.000,"Type 1"
1000080903,2019-08-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",12,47,"credit",,2,39,2019-08-02 00:00:00.000,"Type 1"
1000080913,2019-08-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",81,47,"credit",,2,39,2019-08-02 00:00:00.000,"Type 1"
1000080922,2019-08-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",57,47,"credit",,2,39,2019-08-02 00:00:00.000,"Type 1"
1000080932,2019-08-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",85,47,"credit",,2,39,2019-08-02 00:00:00.000,"Type 1"
1000080942,2019-08-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",614,154,"credit",,2,39,2019-08-02 00:00:00.000,"Type 1"
1000101470,2019-09-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",27,682,"credit",,2,533,2019-09-18 00:00:00.000,"Type 1"
1000101479,2019-09-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",32,682,"credit",,2,533,2019-09-18 00:00:00.000,"Type 1"
1000101489,2019-09-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",65,682,"credit",,2,533,2019-09-18 00:00:00.000,"Type 1"
1000101499,2019-09-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",154,1196,"credit",,2,533,2019-09-18 00:00:00.000,"Type 1"
1000101509,2019-09-12 00:00:00.000,1899-12-30 18:52:24.000,"Laptop Type 1, Huawei",20,682,"credit",,2,533,2019-09-18 00:00:00.000,"Type 1"
1000101567,2019-09-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",42,35,"credit",,2,29,2019-09-24 00:00:00.000,"Type 1"
1000101576,2019-09-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",77,35,"credit",,2,29,2019-09-24 00:00:00.000,"Type 1"
1000101586,2019-09-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",96,35,"credit",,2,29,2019-09-24 00:00:00.000,"Type 1"
1000101596,2019-09-17 00:00:00.000,1899-12-30 15:30:00.000,"Microphone Type 1, Samsung",338,2394,"credit",,2,29,2019-09-24 00:00:00.000,"Type 1"
1000144554,2017-05-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",100,273,"credit",,2,224,2017-05-29 00:00:00.000,"Type 1"
1000144561,2017-05-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",42,273,"credit",,2,224,2017-05-29 00:00:00.000,"Type 1"
1000144568,2017-05-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",67,273,"credit",,2,224,2017-05-29 00:00:00.000,"Type 1"
1000144575,2017-05-24 00:00:00.000,1899-12-30 18:49:14.000,"Smart Watch Type 1, HP",385,21526,"credit",,2,224,2017-05-29 00:00:00.000,"Type 1"
1000154172,2019-10-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",12,47,"credit",,2,39,2019-10-02 00:00:00.000,"Type 1"
1000154179,2019-10-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",81,47,"credit",,2,39,2019-10-02 00:00:00.000,"Type 1"
1000154186,2019-10-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",57,47,"credit",,2,39,2019-10-02 00:00:00.000,"Type 1"
1000154193,2019-10-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",85,47,"credit",,2,39,2019-10-02 00:00:00.000,"Type 1"
1000154199,2019-10-01 00:00:00.000,1899-12-30 19:32:16.000,"Keyboard Type 1, HP",614,154,"credit",,2,39,2019-10-02 00:00:00.000,"Type 1"
1000162073,2019-11-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",12,38,"credit",,2,33,2019-11-27 00:00:00.000,"Type 1"
1000164897,2019-11-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",18,38,"credit",,2,33,2019-11-27 00:00:00.000,"Type 1"
1000167721,2019-11-23 00:00:00.000,1899-12-30 11:43:54.000,"Hard Drive Type 1, HP",16,38,"credit",,2,33,2019-11-27 00:00:00.000,"Type 1"
1000000770,2017-01-03 00:00:00.000,1899-12-30 10:40:09.000,"Tablet Type 1, Huawei",20,523,"credit",,11,433,2017-01-07 00:00:00.000,"Type 1"
1000000770,2017-01-03 00:00:00.000,1899-12-30 10:40:09.000,"Tablet Type 1, Huawei",40,523,"credit",,11,433,2017-01-07 00:00:00.000,"Type 1"
1000000770,2017-01-03 00:00:00.000,1899-12-30 10:40:09.000,"Tablet Type 1, Huawei",98,523,"credit",,11,433,2017-01-07 00:00:00.000,"Type 1"
1000000770,2017-01-03 00:00:00.000,1899-12-30 10:40:09.000,"Tablet Type 1, Huawei",18,523,"credit",,11,433,2017-01-07 00:00:00.000,"Type 1"
1000000770,2017-01-03 00:00:00.000,1899-12-30 10:40:09.000,"Tablet Type 1, Huawei",4,523,"credit",,11,433,2017-01-07 00:00:00.000,"Type 1"
1000000789,2017-01-18 00:00:00.000,1899-12-30 20:41:48.000,"Tablet Type 1, Dell",14,396,"credit",,11,330,2017-01-23 00:00:00.000,"Type 1"
1000000789,2017-01-18 00:00:00.000,1899-12-30 20:41:48.000,"Tablet Type 1, Dell",74,396,"credit",,11,330,2017-01-23 00:00:00.000,"Type 1"
1000000789,2017-01-18 00:00:00.000,1899-12-30 20:41:48.000,"Tablet Type 1, Dell",79,396,"credit",,11,330,2017-01-23 00:00:00.000,"Type 1"
1000000789,2017-01-18 00:00:00.000,1899-12-30 20:41:48.000,"Tablet Type 1, Dell",16,396,"credit",,11,330,2017-01-23 00:00:00.000,"Type 1"
1000000789,2017-01-18 00:00:00.000,1899-12-30 20:41:48.000,"Tablet Type 1, Dell",12,396,"credit",,11,330,2017-01-23 00:00:00.000,"Type 1"
1000000804,2017-01-31 00:00:00.000,1899-12-30 19:16:42.000,"Desktop Type 1, Huawei",40,562,"credit",,11,493,2017-02-05 00:00:00.000,"Type 1"
1000000804,2017-01-31 00:00:00.000,1899-12-30 19:16:42.000,"Desktop Type 1, Huawei",41,562,"credit",,11,493,2017-02-05 00:00:00.000,"Type 1"
1000000804,2017-01-31 00:00:00.000,1899-12-30 19:16:42.000,"Desktop Type 1, Huawei",51,562,"credit",,11,493,2017-02-05 00:00:00.000,"Type 1"
1000000804,2017-01-31 00:00:00.000,1899-12-30 19:16:42.000,"Desktop Type 1, Huawei",35,562,"credit",,11,493,2017-02-05 00:00:00.000,"Type 1"
1000000804,2017-01-31 00:00:00.000,1899-12-30 19:16:42.000,"Desktop Type 1, Huawei",50,562,"credit",,11,493,2017-02-05 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",12,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",19,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",65,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",36,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",36,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001745,2017-06-01 00:00:00.000,1899-12-30 20:31:48.000,"Monitor Type 1, Samsung",24,105,"credit",,11,93,2017-06-03 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",20,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",87,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",27,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",20,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",36,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001755,2017-06-07 00:00:00.000,1899-12-30 11:19:33.000,"Speakers Type 1, Huawei",12,63,"credit",,11,50,2017-06-13 00:00:00.000,"Type 1"
1000001758,2017-06-09 00:00:00.000,1899-12-30 15:00:25.000,"Desktop Type 1, Dell",94,473,"credit",,11,419,2017-06-13 00:00:00.000,"Type 1"
1000001758,2017-06-09 00:00:00.000,1899-12-30 15:00:25.000,"Desktop Type 1, Dell",76,473,"credit",,11,419,2017-06-13 00:00:00.000,"Type 1"
1000001758,2017-06-09 00:00:00.000,1899-12-30 15:00:25.000,"Desktop Type 1, Dell",4,473,"credit",,11,419,2017-06-13 00:00:00.000,"Type 1"
1000001787,2017-07-11 00:00:00.000,1899-12-30 17:39:58.000,"Phone Type 1, Samsung",44,300,"credit",,11,233,2017-07-14 00:00:00.000,"Type 1"
1000001787,2017-07-11 00:00:00.000,1899-12-30 17:39:58.000,"Phone Type 1, Samsung",31,300,"credit",,11,233,2017-07-14 00:00:00.000,"Type 1"
1000001787,2017-07-11 00:00:00.000,1899-12-30 17:39:58.000,"Phone Type 1, Samsung",9,300,"credit",,11,233,2017-07-14 00:00:00.000,"Type 1"
1000001830,2017-08-23 00:00:00.000,1899-12-30 19:20:23.000,"Headphones Type 1, Samsung",52,55,"credit",,11,50,2017-08-24 00:00:00.000,"Type 1"
1000001830,2017-08-23 00:00:00.000,1899-12-30 19:20:23.000,"Headphones Type 1, Samsung",45,55,"credit",,11,50,2017-08-24 00:00:00.000,"Type 1"
1000001830,2017-08-23 00:00:00.000,1899-12-30 19:20:23.000,"Headphones Type 1, Samsung",3,55,"credit",,11,50,2017-08-24 00:00:00.000,"Type 1"
1000001832,2017-08-25 00:00:00.000,1899-12-30 13:03:19.000,"Speakers Type 1, Samsung",58,47,"credit",,11,42,2017-08-26 00:00:00.000,"Type 1"
1000001832,2017-08-25 00:00:00.000,1899-12-30 13:03:19.000,"Speakers Type 1, Samsung",91,47,"credit",,11,42,2017-08-26 00:00:00.000,"Type 1"
1000001832,2017-08-25 00:00:00.000,1899-12-30 13:03:19.000,"Speakers Type 1, Samsung",40,47,"credit",,11,42,2017-08-26 00:00:00.000,"Type 1"
1000001832,2017-08-25 00:00:00.000,1899-12-30 13:03:19.000,"Speakers Type 1, Samsung",16,47,"credit",,11,42,2017-08-26 00:00:00.000,"Type 1"
1000001832,2017-08-25 00:00:00.000,1899-12-30 13:03:19.000,"Speakers Type 1, Samsung",20,47,"credit",,11,42,2017-08-26 00:00:00.000,"Type 1"
1000002892,2018-01-12 00:00:00.000,1899-12-30 20:16:17.000,"Headphones Type 1, HP",33,64,"credit",,11,53,2018-01-16 00:00:00.000,"Type 1"
1000002892,2018-01-12 00:00:00.000,1899-12-30 20:16:17.000,"Headphones Type 1, HP",46,64,"credit",,11,53,2018-01-16 00:00:00.000,"Type 1"
1000002892,2018-01-12 00:00:00.000,1899-12-30 20:16:17.000,"Headphones Type 1, HP",20,64,"credit",,11,53,2018-01-16 00:00:00.000,"Type 1"
1000002892,2018-01-12 00:00:00.000,1899-12-30 20:16:17.000,"Headphones Type 1, HP",20,64,"credit",,11,53,2018-01-16 00:00:00.000,"Type 1"
1000002892,2018-01-12 00:00:00.000,1899-12-30 20:16:17.000,"Headphones Type 1, HP",15,64,"credit",,11,53,2018-01-16 00:00:00.000,"Type 1"
1000004044,2018-05-24 00:00:00.000,1899-12-30 13:33:32.000,"Phone Type 1, Huawei",31,308,"credit",,11,253,2018-05-26 00:00:00.000,"Type 1"
1000004044,2018-05-24 00:00:00.000,1899-12-30 13:33:32.000,"Phone Type 1, Huawei",5,308,"credit",,11,253,2018-05-26 00:00:00.000,"Type 1"
1000004044,2018-05-24 00:00:00.000,1899-12-30 13:33:32.000,"Phone Type 1, Huawei",9,308,"credit",,11,253,2018-05-26 00:00:00.000,"Type 1"
1000004812,2018-10-04 00:00:00.000,1899-12-30 13:18:34.000,"Monitor Type 1, Huawei",4,146,"credit",,11,116,2018-10-11 00:00:00.000,"Type 1"
1000004824,2018-10-16 00:00:00.000,1899-12-30 12:20:48.000,"Phone Type 1, Samsung",12,300,"credit",,11,233,2018-10-22 00:00:00.000,"Type 1"
1000004824,2018-10-16 00:00:00.000,1899-12-30 12:20:48.000,"Phone Type 1, Samsung",20,300,"credit",,11,233,2018-10-22 00:00:00.000,"Type 1"
1000004842,2018-11-06 00:00:00.000,1899-12-30 16:55:23.000,"Laptop Type 1, Dell",12,769,"credit",,11,641,2018-11-11 00:00:00.000,"Type 1"
1000004842,2018-11-06 00:00:00.000,1899-12-30 16:55:23.000,"Laptop Type 1, Dell",16,769,"credit",,11,641,2018-11-11 00:00:00.000,"Type 1"
1000004873,2018-12-06 00:00:00.000,1899-12-30 20:22:07.000,"Laptop Type 1, Dell",9,769,"credit",,11,641,2018-12-08 00:00:00.000,"Type 1"
1000004873,2018-12-06 00:00:00.000,1899-12-30 20:22:07.000,"Laptop Type 1, Dell",2,769,"credit",,11,641,2018-12-08 00:00:00.000,"Type 1"
1000005832,2019-01-10 00:00:00.000,1899-12-30 10:43:41.000,"Mouse Type 1, HP",14,5,"credit",,11,5,2019-01-16 00:00:00.000,"Type 1"
1000005832,2019-01-10 00:00:00.000,1899-12-30 10:43:41.000,"Mouse Type 1, HP",12,5,"credit",,11,5,2019-01-16 00:00:00.000,"Type 1"
1000005835,2019-01-11 00:00:00.000,1899-12-30 11:49:49.000,"Microphone Type 1, Huawei",16,34,"credit",,11,30,2019-01-12 00:00:00.000,"Type 1"
1000005854,2019-01-21 00:00:00.000,1899-12-30 15:05:22.000,"Phone Type 1, Huawei",16,308,"credit",,11,253,2019-01-23 00:00:00.000,"Type 1"
1000005864,2019-01-25 00:00:00.000,1899-12-30 10:50:43.000,"Memory Type 1, Samsung",15,47,"credit",,11,43,2019-01-29 00:00:00.000,"Type 1"
1000005864,2019-01-25 00:00:00.000,1899-12-30 10:50:43.000,"Memory Type 1, Samsung",15,47,"credit",,11,43,2019-01-29 00:00:00.000,"Type 1"
1000005894,2019-02-15 00:00:00.000,1899-12-30 12:54:01.000,"Tablet Type 1, Samsung",4,440,"credit",,11,370,2019-02-18 00:00:00.000,"Type 1"
1000005894,2019-02-15 00:00:00.000,1899-12-30 12:54:01.000,"Tablet Type 1, Samsung",4,440,"credit",,11,370,2019-02-18 00:00:00.000,"Type 1"
