season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,Ground,Is_Winner
"2016","20160510SH",2016-05-10 00:00:00.000,"Sunrisers Hyderabad",1,19.6,137,20,6.85,"Visakhapatnam",1
"2016","20160513KXP",2016-05-13 00:00:00.000,"Mumbai Indians",1,19.6,124,20,6.2,"Visakhapatnam",0
"2016","20160513KXP",2016-05-13 00:00:00.000,"Mumbai Indians",1,19.6,124,20,6.2,"Visakhapatnam",1
"2016","20160514RCB",2016-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,248,20,12.4,"Bengaluru",1
"2016","20160514RCB",2016-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,248,20,12.4,"Bengaluru",0
"2016","20160515SH",2016-05-15 00:00:00.000,"Kings XI Punjab",1,19.6,179,20,8.95,"Mohali",0
"2016","20160515SH",2016-05-15 00:00:00.000,"Kings XI Punjab",1,19.6,179,20,8.95,"Mohali",1
"2016","20160515MI",2016-05-15 00:00:00.000,"Mumbai Indians",1,19.6,206,20,10.3,"Visakhapatnam",1
"2016","20160515MI",2016-05-15 00:00:00.000,"Mumbai Indians",1,19.6,206,20,10.3,"Visakhapatnam",0
"2016","20160517RPS",2016-05-17 00:00:00.000,"Delhi Daredevils",1,19.6,121,20,6.05,"Visakhapatnam",1
"2016","20160517RPS",2016-05-17 00:00:00.000,"Delhi Daredevils",1,19.6,121,20,6.05,"Visakhapatnam",0
"2016","20160519GL",2016-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.6,124,20,6.2,"Kanpur",1
"2016","20160519GL",2016-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.6,124,20,6.2,"Kanpur",0
"2016","20160521RPS",2016-05-21 00:00:00.000,"Kings XI Punjab",1,19.6,172,20,8.6,"Visakhapatnam",1
"2016","20160521RPS",2016-05-21 00:00:00.000,"Kings XI Punjab",1,19.6,172,20,8.6,"Visakhapatnam",0
"2016","20160521GL",2016-05-21 00:00:00.000,"Mumbai Indians",1,19.6,172,20,8.6,"Kanpur",1
"2016","20160521GL",2016-05-21 00:00:00.000,"Mumbai Indians",1,19.6,172,20,8.6,"Kanpur",0
"2016","20160522RCB",2016-05-22 00:00:00.000,"Delhi Daredevils",1,19.6,138,20,6.9,"Raipur",0
"2016","20160522RCB",2016-05-22 00:00:00.000,"Delhi Daredevils",1,19.6,138,20,6.9,"Raipur",1
"2016","20160524RCB",2016-05-24 00:00:00.000,"Gujarat Lions",1,19.6,158,20,7.9,"Bengaluru",0
"2016","20160524RCB",2016-05-24 00:00:00.000,"Gujarat Lions",1,19.6,158,20,7.9,"Bengaluru",1
"2016","20160525SH",2016-05-25 00:00:00.000,"Sunrisers Hyderabad",1,19.6,162,20,8.1,"Delhi",1
"2016","20160525SH",2016-05-25 00:00:00.000,"Sunrisers Hyderabad",1,19.6,162,20,8.1,"Delhi",0
"2016","20160529SH",2016-05-29 00:00:00.000,"Sunrisers Hyderabad",1,19.6,208,20,10.4,"Bengaluru",0
"2016","20160529SH",2016-05-29 00:00:00.000,"Sunrisers Hyderabad",1,19.6,208,20,10.4,"Bengaluru",1
"2017","20170405SH",2017-04-05 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"Hyderabad (Deccan)",1
"2017","20170405SH",2017-04-05 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"Hyderabad (Deccan)",0
"2017","20170407KKR",2017-04-07 00:00:00.000,"Gujarat Lions",1,19.6,183,20,9.15,"Rajkot",0
"2017","20170407KKR",2017-04-07 00:00:00.000,"Gujarat Lions",1,19.6,183,20,9.15,"Rajkot",1
"2017","20170408KXP",2017-04-08 00:00:00.000,"Rising Pune Supergiant",1,19.6,163,20,8.15,"Indore",1
"2017","20170408KXP",2017-04-08 00:00:00.000,"Rising Pune Supergiant",1,19.6,163,20,8.15,"Indore",0
"2017","20170408RCB",2017-04-08 00:00:00.000,"Royal Challengers Bangalore",1,19.6,157,20,7.85,"Bengaluru",1
"2017","20170408RCB",2017-04-08 00:00:00.000,"Royal Challengers Bangalore",1,19.6,157,20,7.85,"Bengaluru",0
"2017","20170409SH",2017-04-09 00:00:00.000,"Gujarat Lions",1,19.6,135,20,6.75,"Hyderabad (Deccan)",1
"2017","20170409SH",2017-04-09 00:00:00.000,"Gujarat Lions",1,19.6,135,20,6.75,"Hyderabad (Deccan)",0
"2017","20170410KXP",2017-04-10 00:00:00.000,"Royal Challengers Bangalore",1,19.6,148,20,7.4,"Indore",1
"2017","20170410KXP",2017-04-10 00:00:00.000,"Royal Challengers Bangalore",1,19.6,148,20,7.4,"Indore",0
"2017","20170414MI",2017-04-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,142,20,7.1,"Bengaluru",0
"2017","20170414MI",2017-04-14 00:00:00.000,"Royal Challengers Bangalore",1,19.6,142,20,7.1,"Bengaluru",1
"2017","20170414GL",2017-04-14 00:00:00.000,"Rising Pune Supergiant",1,19.6,171,20,8.55,"Rajkot",1
"2017","20170414GL",2017-04-14 00:00:00.000,"Rising Pune Supergiant",1,19.6,171,20,8.55,"Rajkot",0
"2017","20170416RPS",2017-04-16 00:00:00.000,"Rising Pune Supergiant",1,19.6,161,20,8.05,"Bengaluru",0
"2017","20170416RPS",2017-04-16 00:00:00.000,"Rising Pune Supergiant",1,19.6,161,20,8.05,"Bengaluru",1
"2017","20170417KKR",2017-04-17 00:00:00.000,"Delhi Daredevils",1,19.6,168,20,8.4,"Delhi",0
"2017","20170417KKR",2017-04-17 00:00:00.000,"Delhi Daredevils",1,19.6,168,20,8.4,"Delhi",1
"2017","20170417SH",2017-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.6,159,20,7.95,"Hyderabad (Deccan)",1
"2017","20170417SH",2017-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.6,159,20,7.95,"Hyderabad (Deccan)",0
"2017","20170418RCB",2017-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.6,213,20,10.65,"Rajkot",0
"2017","20170418RCB",2017-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.6,213,20,10.65,"Rajkot",1
"2017","20170419SH",2017-04-19 00:00:00.000,"Sunrisers Hyderabad",1,19.6,191,20,9.55,"Hyderabad (Deccan)",1
"2017","20170419SH",2017-04-19 00:00:00.000,"Sunrisers Hyderabad",1,19.6,191,20,9.55,"Hyderabad (Deccan)",0
"2017","20170422RPS",2017-04-22 00:00:00.000,"Sunrisers Hyderabad",1,19.6,176,20,8.8,"Pune",1
"2017","20170422RPS",2017-04-22 00:00:00.000,"Sunrisers Hyderabad",1,19.6,176,20,8.8,"Pune",0
"2017","20170423KXP",2017-04-23 00:00:00.000,"Kings XI Punjab",1,19.6,188,20,9.4,"Rajkot",0
"2017","20170423KXP",2017-04-23 00:00:00.000,"Kings XI Punjab",1,19.6,188,20,9.4,"Rajkot",1
"2017","20170427GL",2017-04-27 00:00:00.000,"Royal Challengers Bangalore",1,19.6,134,20,6.7,"Bengaluru",0
"2017","20170427GL",2017-04-27 00:00:00.000,"Royal Challengers Bangalore",1,19.6,134,20,6.7,"Bengaluru",1
"2017","20170428SH",2017-04-28 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"Mohali",0
"2017","20170428SH",2017-04-28 00:00:00.000,"Sunrisers Hyderabad",1,19.6,207,20,10.35,"Mohali",1
"2017","20170429RPS",2017-04-29 00:00:00.000,"Rising Pune Supergiant",1,19.6,157,20,7.85,"Pune",1
"2017","20170429RPS",2017-04-29 00:00:00.000,"Rising Pune Supergiant",1,19.6,157,20,7.85,"Pune",0
"2017","20170430SH",2017-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.6,209,20,10.45,"Hyderabad (Deccan)",1
"2017","20170430SH",2017-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.6,209,20,10.45,"Hyderabad (Deccan)",0
"2017","20170506RPS",2017-05-06 00:00:00.000,"Rising Pune Supergiant",1,19.6,148,20,7.4,"Hyderabad (Deccan)",0
"2017","20170506RPS",2017-05-06 00:00:00.000,"Rising Pune Supergiant",1,19.6,148,20,7.4,"Hyderabad (Deccan)",1
"2017","20170507KKR",2017-05-07 00:00:00.000,"Royal Challengers Bangalore",1,19.6,158,20,7.9,"Bengaluru",0
"2017","20170507KKR",2017-05-07 00:00:00.000,"Royal Challengers Bangalore",1,19.6,158,20,7.9,"Bengaluru",1
"2017","20170507GL",2017-05-07 00:00:00.000,"Kings XI Punjab",1,19.6,189,20,9.45,"Mohali",0
"2017","20170507GL",2017-05-07 00:00:00.000,"Kings XI Punjab",1,19.6,189,20,9.45,"Mohali",1
"2017","20170509KXP",2017-05-09 00:00:00.000,"Kings XI Punjab",1,19.6,167,20,8.35,"Mohali",1
"2017","20170509KXP",2017-05-09 00:00:00.000,"Kings XI Punjab",1,19.6,167,20,8.35,"Mohali",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Mumbai Indians",1,19.6,218,20,10.9,"Delhi",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Mumbai Indians",1,19.6,218,20,10.9,"Delhi",1
"2010","20100319CSK",2010-03-19 00:00:00.000,"Delhi Daredevils",1,19.6,185,20,9.25,"Delhi",0
"2010","20100319CSK",2010-03-19 00:00:00.000,"Delhi Daredevils",1,19.6,185,20,9.25,"Delhi",1
"2010","20100319DC",2010-03-19 00:00:00.000,"Deccan Chargers",1,19.6,170,20,8.5,"Cuttack",1
"2010","20100319DC",2010-03-19 00:00:00.000,"Deccan Chargers",1,19.6,170,20,8.5,"Cuttack",0
"2010","20100320RR",2010-03-20 00:00:00.000,"Rajasthan Royals",1,19.6,168,20,8.4,"Ahmedabad",1
"2010","20100320RR",2010-03-20 00:00:00.000,"Rajasthan Royals",1,19.6,168,20,8.4,"Ahmedabad",0
"2010","20100320RCB",2010-03-20 00:00:00.000,"Mumbai Indians",1,19.6,151,20,7.55,"Cuttack",0
"2010","20100320RCB",2010-03-20 00:00:00.000,"Mumbai Indians",1,19.6,151,20,7.55,"Cuttack",1
"2010","20100321DC",2010-03-21 00:00:00.000,"Deccan Chargers",1,19.6,171,20,8.55,"Cuttack",1
"2010","20100321DC",2010-03-21 00:00:00.000,"Deccan Chargers",1,19.6,171,20,8.55,"Cuttack",0
"2010","20100323RCB",2010-03-23 00:00:00.000,"Royal Challengers Bangalore",1,19.6,171,20,8.55,"Bengaluru, Bangalore",1
"2010","20100323RCB",2010-03-23 00:00:00.000,"Royal Challengers Bangalore",1,19.6,171,20,8.55,"Bengaluru, Bangalore",0
"2010","20100324RR",2010-03-24 00:00:00.000,"Rajasthan Royals",1,19.6,183,20,9.15,"Mohali, Chandigarh",0
"2010","20100324RR",2010-03-24 00:00:00.000,"Rajasthan Royals",1,19.6,183,20,9.15,"Mohali, Chandigarh",1
"2010","20100326RR",2010-03-26 00:00:00.000,"Deccan Chargers",1,19.6,148,20,7.4,"Ahmedabad",1
"2010","20100326RR",2010-03-26 00:00:00.000,"Deccan Chargers",1,19.6,148,20,7.4,"Ahmedabad",0
"2010","20100327KKR",2010-03-27 00:00:00.000,"Kolkata Knight Riders",1,19.6,183,20,9.15,"Mohali, Chandigarh",0
"2010","20100327KKR",2010-03-27 00:00:00.000,"Kolkata Knight Riders",1,19.6,183,20,9.15,"Mohali, Chandigarh",1
"2010","20100328RR",2010-03-28 00:00:00.000,"Rajasthan Royals",1,19.6,177,20,8.85,"Ahmedabad",1
"2010","20100328RR",2010-03-28 00:00:00.000,"Rajasthan Royals",1,19.6,177,20,8.85,"Ahmedabad",0
"2010","20100407RR",2010-04-07 00:00:00.000,"Kings XI Punjab",1,19.6,153,20,7.65,"Jaipur",1
"2010","20100407RR",2010-04-07 00:00:00.000,"Kings XI Punjab",1,19.6,153,20,7.65,"Jaipur",0
"2010","20100408DC",2010-04-08 00:00:00.000,"Royal Challengers Bangalore",1,19.6,184,20,9.2,"Bengaluru, Bangalore",0
"2010","20100408DC",2010-04-08 00:00:00.000,"Royal Challengers Bangalore",1,19.6,184,20,9.2,"Bengaluru, Bangalore",1
"2010","20100410DC",2010-04-10 00:00:00.000,"Chennai Super Kings",1,19.6,138,20,6.9,"Nagpur",1
"2010","20100410DC",2010-04-10 00:00:00.000,"Chennai Super Kings",1,19.6,138,20,6.9,"Nagpur",0
"2010","20100411MI",2010-04-11 00:00:00.000,"Mumbai Indians",1,19.6,174,20,8.7,"Jaipur",0
"2010","20100411MI",2010-04-11 00:00:00.000,"Mumbai Indians",1,19.6,174,20,8.7,"Jaipur",1
"2010","20100412DC",2010-04-12 00:00:00.000,"Deccan Chargers",1,19.6,151,20,7.55,"Nagpur",1
"2010","20100412DC",2010-04-12 00:00:00.000,"Deccan Chargers",1,19.6,151,20,7.55,"Nagpur",0
"2010","20100414RCB",2010-04-14 00:00:00.000,"Rajasthan Royals",1,19.6,130,20,6.5,"Jaipur",0
"2010","20100414RCB",2010-04-14 00:00:00.000,"Rajasthan Royals",1,19.6,130,20,6.5,"Jaipur",1
"2010","20100416DC",2010-04-16 00:00:00.000,"Kings XI Punjab",1,19.6,174,20,8.7,"Dharamsala",0
"2010","20100416DC",2010-04-16 00:00:00.000,"Kings XI Punjab",1,19.6,174,20,8.7,"Dharamsala",1
"2010","20100417MI",2010-04-17 00:00:00.000,"Mumbai Indians",1,19.6,191,20,9.55,"Bengaluru, Bangalore",0
"2010","20100417MI",2010-04-17 00:00:00.000,"Mumbai Indians",1,19.6,191,20,9.55,"Bengaluru, Bangalore",1
"2010","20100418CSK",2010-04-18 00:00:00.000,"Kings XI Punjab",1,19.6,192,20,9.6,"Dharamsala",0
"2010","20100418CSK",2010-04-18 00:00:00.000,"Kings XI Punjab",1,19.6,192,20,9.6,"Dharamsala",1
"2010","20100418DC",2010-04-18 00:00:00.000,"Deccan Chargers",1,19.6,145,20,7.25,"Delhi",0
"2010","20100418DC",2010-04-18 00:00:00.000,"Deccan Chargers",1,19.6,145,20,7.25,"Delhi",1
"2008","20080418KKR",2008-04-18 00:00:00.000,"Kolkata Knight Riders",1,19.6,222,20,11.1,"Bengaluru, Bangalore",0
"2008","20080418KKR",2008-04-18 00:00:00.000,"Kolkata Knight Riders",1,19.6,222,20,11.1,"Bengaluru, Bangalore",1
"2008","20080419CSK",2008-04-19 00:00:00.000,"Chennai Super Kings",1,19.6,240,20,12,"Mohali, Chandigarh",0
"2008","20080419CSK",2008-04-19 00:00:00.000,"Chennai Super Kings",1,19.6,240,20,12,"Mohali, Chandigarh",1
"2008","20080425KXP",2008-04-25 00:00:00.000,"Kings XI Punjab",1,19.6,182,20,9.1,"Mohali, Chandigarh",1
"2008","20080425KXP",2008-04-25 00:00:00.000,"Kings XI Punjab",1,19.6,182,20,9.1,"Mohali, Chandigarh",0
"2008","20080427KXP",2008-04-27 00:00:00.000,"Delhi Daredevils",1,19.6,158,20,7.9,"Mohali, Chandigarh",1
"2008","20080427KXP",2008-04-27 00:00:00.000,"Delhi Daredevils",1,19.6,158,20,7.9,"Mohali, Chandigarh",0
"2008","20080428CSK",2008-04-28 00:00:00.000,"Chennai Super Kings",1,19.6,178,20,8.9,"Bengaluru, Bangalore",0
"2008","20080428CSK",2008-04-28 00:00:00.000,"Chennai Super Kings",1,19.6,178,20,8.9,"Bengaluru, Bangalore",1
"2008","20080501KXP",2008-05-01 00:00:00.000,"Deccan Chargers",1,19.6,164,20,8.2,"Hyderabad",0
"2008","20080501KXP",2008-05-01 00:00:00.000,"Deccan Chargers",1,19.6,164,20,8.2,"Hyderabad",1
"2008","20080503RCB",2008-05-03 00:00:00.000,"Royal Challengers Bangalore",1,19.6,156,20,7.8,"Bengaluru, Bangalore",1
"2008","20080503RCB",2008-05-03 00:00:00.000,"Royal Challengers Bangalore",1,19.6,156,20,7.8,"Bengaluru, Bangalore",0
"2008","20080503KXP",2008-05-03 00:00:00.000,"Kings XI Punjab",1,19.6,178,20,8.9,"Mohali, Chandigarh",1
"2008","20080503KXP",2008-05-03 00:00:00.000,"Kings XI Punjab",1,19.6,178,20,8.9,"Mohali, Chandigarh",0
"2008","20080508CSK",2008-05-08 00:00:00.000,"Delhi Daredevils",1,19.6,187,20,9.35,"Delhi",0
"2008","20080508CSK",2008-05-08 00:00:00.000,"Delhi Daredevils",1,19.6,187,20,9.35,"Delhi",1
"2008","20080511KKR",2008-05-11 00:00:00.000,"Kolkata Knight Riders",1,19.6,204,20,10.2,"Hyderabad",0
"2008","20080511KKR",2008-05-11 00:00:00.000,"Kolkata Knight Riders",1,19.6,204,20,10.2,"Hyderabad",1
"2008","20080511RR",2008-05-11 00:00:00.000,"Delhi Daredevils",1,19.6,156,20,7.8,"Jaipur",1
"2008","20080511RR",2008-05-11 00:00:00.000,"Delhi Daredevils",1,19.6,156,20,7.8,"Jaipur",0
"2008","20080517RR",2008-05-17 00:00:00.000,"Rajasthan Royals",1,19.6,197,20,9.85,"Jaipur",1
"2008","20080517RR",2008-05-17 00:00:00.000,"Rajasthan Royals",1,19.6,197,20,9.85,"Jaipur",0
"2008","20080518MI",2008-05-18 00:00:00.000,"Mumbai Indians",1,19.6,178,20,8.9,"Hyderabad",0
"2008","20080518MI",2008-05-18 00:00:00.000,"Mumbai Indians",1,19.6,178,20,8.9,"Hyderabad",1
"2008","20080523KXP",2008-05-23 00:00:00.000,"Deccan Chargers",1,19.6,175,20,8.75,"Mohali, Chandigarh",1
"2008","20080523KXP",2008-05-23 00:00:00.000,"Deccan Chargers",1,19.6,175,20,8.75,"Mohali, Chandigarh",0
"2008","20080525RCB",2008-05-25 00:00:00.000,"Deccan Chargers",1,19.6,165,20,8.25,"Hyderabad",0
"2008","20080525RCB",2008-05-25 00:00:00.000,"Deccan Chargers",1,19.6,165,20,8.25,"Hyderabad",1
"2008","20080527CSK",2008-05-27 00:00:00.000,"Deccan Chargers",1,19.6,147,20,7.35,"Hyderabad",0
"2008","20080527CSK",2008-05-27 00:00:00.000,"Deccan Chargers",1,19.6,147,20,7.35,"Hyderabad",1
"2009","20090418RCB",2009-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.7,133,20,6.65,"Cape Town",1
"2009","20090418RCB",2009-04-18 00:00:00.000,"Royal Challengers Bangalore",1,19.7,133,20,6.65,"Cape Town",0
"2009","20090420CSK",2009-04-20 00:00:00.000,"Chennai Super Kings",1,19.7,179,20,8.95,"Port Elizabeth",0
"2009","20090420CSK",2009-04-20 00:00:00.000,"Chennai Super Kings",1,19.7,179,20,8.95,"Port Elizabeth",1
"2009","20090421KKR",2009-04-21 00:00:00.000,"Kings XI Punjab",1,19.7,158,20,7.9,"Durban",0
"2009","20090421KKR",2009-04-21 00:00:00.000,"Kings XI Punjab",1,19.7,158,20,7.9,"Durban",1
"2009","20090426KXP",2009-04-26 00:00:00.000,"Kings XI Punjab",1,19.7,139,20,6.95,"Cape Town",1
"2009","20090426KXP",2009-04-26 00:00:00.000,"Kings XI Punjab",1,19.7,139,20,6.95,"Cape Town",0
"2009","20090427DC",2009-04-27 00:00:00.000,"Chennai Super Kings",1,19.7,165,20,8.25,"Durban",0
"2009","20090427DC",2009-04-27 00:00:00.000,"Chennai Super Kings",1,19.7,165,20,8.25,"Durban",1
"2009","20090501RCB",2009-05-01 00:00:00.000,"Royal Challengers Bangalore",1,19.7,145,20,7.25,"Durban",1
"2009","20090501RCB",2009-05-01 00:00:00.000,"Royal Challengers Bangalore",1,19.7,145,20,7.25,"Durban",0
"2009","20090503RCB",2009-05-03 00:00:00.000,"Mumbai Indians",1,19.7,149,20,7.45,"Johannesburg",1
"2009","20090503RCB",2009-05-03 00:00:00.000,"Mumbai Indians",1,19.7,149,20,7.45,"Johannesburg",0
"2009","20090504CSK",2009-05-04 00:00:00.000,"Chennai Super Kings",1,19.7,178,20,8.9,"East London",1
"2009","20090504CSK",2009-05-04 00:00:00.000,"Chennai Super Kings",1,19.7,178,20,8.9,"East London",0
"2009","20090509KXP",2009-05-09 00:00:00.000,"Deccan Chargers",1,19.7,168,20,8.4,"Kimberley",0
"2009","20090509KXP",2009-05-09 00:00:00.000,"Deccan Chargers",1,19.7,168,20,8.4,"Kimberley",1
"2009","20090509CSK",2009-05-09 00:00:00.000,"Rajasthan Royals",1,19.7,140,20,7,"Kimberley",1
"2009","20090509CSK",2009-05-09 00:00:00.000,"Rajasthan Royals",1,19.7,140,20,7,"Kimberley",0
"2009","20090510MI",2009-05-10 00:00:00.000,"Mumbai Indians",1,19.7,157,20,7.85,"Port Elizabeth",0
"2009","20090510MI",2009-05-10 00:00:00.000,"Mumbai Indians",1,19.7,157,20,7.85,"Port Elizabeth",1
"2009","20090512MI",2009-05-12 00:00:00.000,"Kings XI Punjab",1,19.7,119,20,5.95,"Centurion",0
"2009","20090512MI",2009-05-12 00:00:00.000,"Kings XI Punjab",1,19.7,119,20,5.95,"Centurion",1
"2009","20090517KXP",2009-05-17 00:00:00.000,"Kings XI Punjab",1,19.7,134,20,6.7,"Johannesburg",0
"2009","20090517KXP",2009-05-17 00:00:00.000,"Kings XI Punjab",1,19.7,134,20,6.7,"Johannesburg",1
"2009","20090518KKR",2009-05-18 00:00:00.000,"Chennai Super Kings",1,19.7,188,20,9.4,"Centurion",0
"2009","20090518KKR",2009-05-18 00:00:00.000,"Chennai Super Kings",1,19.7,188,20,9.4,"Centurion",1
"2009","20090522DC",2009-05-22 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"Centurion",0
"2009","20090522DC",2009-05-22 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"Centurion",1
"2011","20110412RR",2011-04-12 00:00:00.000,"Delhi Daredevils",1,19.7,151,20,7.55,"Jaipur",1
"2011","20110412RR",2011-04-12 00:00:00.000,"Delhi Daredevils",1,19.7,151,20,7.55,"Jaipur",0
"2011","20110412MI",2011-04-12 00:00:00.000,"Royal Challengers Bangalore",1,19.7,140,20,7,"Bengaluru",0
"2011","20110412MI",2011-04-12 00:00:00.000,"Royal Challengers Bangalore",1,19.7,140,20,7,"Bengaluru",1
"2011","20110413PW",2011-04-13 00:00:00.000,"Kochi Tuskers Kerala",1,19.7,148,20,7.4,"Mumbai",1
"2011","20110413PW",2011-04-13 00:00:00.000,"Kochi Tuskers Kerala",1,19.7,148,20,7.4,"Mumbai",0
"2011","20110415KKR",2011-04-15 00:00:00.000,"Rajasthan Royals",1,19.7,159,20,7.95,"Jaipur",0
"2011","20110415KKR",2011-04-15 00:00:00.000,"Rajasthan Royals",1,19.7,159,20,7.95,"Jaipur",1
"2011","20110422RCB",2011-04-22 00:00:00.000,"Kolkata Knight Riders",1,19.7,171,20,8.55,"Kolkata",0
"2011","20110422RCB",2011-04-22 00:00:00.000,"Kolkata Knight Riders",1,19.7,171,20,8.55,"Kolkata",1
"2011","20110422MI",2011-04-22 00:00:00.000,"Mumbai Indians",1,19.7,164,20,8.2,"Mumbai",1
"2011","20110422MI",2011-04-22 00:00:00.000,"Mumbai Indians",1,19.7,164,20,8.2,"Mumbai",0
"2011","20110426RCB",2011-04-26 00:00:00.000,"Delhi Daredevils",1,19.7,160,20,8,"Delhi",0
"2011","20110426RCB",2011-04-26 00:00:00.000,"Delhi Daredevils",1,19.7,160,20,8,"Delhi",1
"2011","20110509CSK",2011-05-09 00:00:00.000,"Chennai Super Kings",1,19.7,196,20,9.8,"Jaipur",0
"2011","20110509CSK",2011-05-09 00:00:00.000,"Chennai Super Kings",1,19.7,196,20,9.8,"Jaipur",1
"2011","20110519KKR",2011-05-19 00:00:00.000,"Pune Warriors",1,19.7,118,20,5.9,"Mumbai",0
"2011","20110519KKR",2011-05-19 00:00:00.000,"Pune Warriors",1,19.7,118,20,5.9,"Mumbai",1
"2012","20120407CSK",2012-04-07 00:00:00.000,"Chennai Super Kings",1,19.7,193,20,9.65,"Visakhapatnam",0
"2012","20120407CSK",2012-04-07 00:00:00.000,"Chennai Super Kings",1,19.7,193,20,9.65,"Visakhapatnam",1
"2012","20120409MI",2012-04-09 00:00:00.000,"Deccan Chargers",1,19.7,138,20,6.9,"Visakhapatnam",0
"2012","20120409MI",2012-04-09 00:00:00.000,"Deccan Chargers",1,19.7,138,20,6.9,"Visakhapatnam",1
"2012","20120413KKR",2012-04-13 00:00:00.000,"Rajasthan Royals",1,19.7,131,20,6.55,"Kolkata",1
"2012","20120413KKR",2012-04-13 00:00:00.000,"Rajasthan Royals",1,19.7,131,20,6.55,"Kolkata",0
"2012","20120423RCB",2012-04-23 00:00:00.000,"Royal Challengers Bangalore",1,19.7,189,20,9.45,"Jaipur",0
"2012","20120423RCB",2012-04-23 00:00:00.000,"Royal Challengers Bangalore",1,19.7,189,20,9.45,"Jaipur",1
"2012","20120502KXP",2012-05-02 00:00:00.000,"Royal Challengers Bangalore",1,19.7,158,20,7.9,"Bengaluru",0
"2012","20120502KXP",2012-05-02 00:00:00.000,"Royal Challengers Bangalore",1,19.7,158,20,7.9,"Bengaluru",1
"2012","20120506RCB",2012-05-06 00:00:00.000,"Deccan Chargers",1,19.7,181,20,9.05,"Bengaluru",1
"2012","20120506RCB",2012-05-06 00:00:00.000,"Deccan Chargers",1,19.7,181,20,9.05,"Bengaluru",0
"2012","20120507KKR",2012-05-07 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"Delhi",0
"2012","20120507KKR",2012-05-07 00:00:00.000,"Delhi Daredevils",1,19.7,153,20,7.65,"Delhi",1
"2012","20120519KKR",2012-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.7,136,20,6.8,"Pune",0
"2012","20120519KKR",2012-05-19 00:00:00.000,"Kolkata Knight Riders",1,19.7,136,20,6.8,"Pune",1
"2012","20120520DC",2012-05-20 00:00:00.000,"Deccan Chargers",1,19.7,132,20,6.6,"Hyderabad (Deccan)",1
"2012","20120520DC",2012-05-20 00:00:00.000,"Deccan Chargers",1,19.7,132,20,6.6,"Hyderabad (Deccan)",0
"2012","20120523CSK",2012-05-23 00:00:00.000,"Chennai Super Kings",1,19.7,187,20,9.35,"Bengaluru",1
"2012","20120523CSK",2012-05-23 00:00:00.000,"Chennai Super Kings",1,19.7,187,20,9.35,"Bengaluru",0
"2012","20120527KKR",2012-05-27 00:00:00.000,"Chennai Super Kings",1,19.7,190,20,9.5,"Chennai",1
"2012","20120527KKR",2012-05-27 00:00:00.000,"Chennai Super Kings",1,19.7,190,20,9.5,"Chennai",0
"2013","20130408RR",2013-04-08 00:00:00.000,"Rajasthan Royals",1,19.7,144,20,7.2,"Jaipur",1
"2013","20130408RR",2013-04-08 00:00:00.000,"Rajasthan Royals",1,19.7,144,20,7.2,"Jaipur",0
"2013","20130415PW",2013-04-15 00:00:00.000,"Pune Warriors",1,19.7,159,20,7.95,"Chennai",0
"2013","20130415PW",2013-04-15 00:00:00.000,"Pune Warriors",1,19.7,159,20,7.95,"Chennai",1
"2013","20130417SH",2013-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.7,119,20,5.95,"Pune",0
"2013","20130417SH",2013-04-17 00:00:00.000,"Sunrisers Hyderabad",1,19.7,119,20,5.95,"Pune",1
"2013","20130418CSK",2013-04-18 00:00:00.000,"Chennai Super Kings",1,19.7,169,20,8.45,"Delhi",0
"2013","20130418CSK",2013-04-18 00:00:00.000,"Chennai Super Kings",1,19.7,169,20,8.45,"Delhi",1
"2013","20130427RR",2013-04-27 00:00:00.000,"Sunrisers Hyderabad",1,19.7,144,20,7.2,"Jaipur",1
"2013","20130427RR",2013-04-27 00:00:00.000,"Sunrisers Hyderabad",1,19.7,144,20,7.2,"Jaipur",0
"2013","20130429MI",2013-04-29 00:00:00.000,"Mumbai Indians",1,19.7,174,20,8.7,"Mumbai",1
"2013","20130429MI",2013-04-29 00:00:00.000,"Mumbai Indians",1,19.7,174,20,8.7,"Mumbai",0
