OrderID,Date,PaymentID,GuarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
11586,2019-12-05 00:00:00.000,195,8690,435291079,8086,19915,9,226084.96,17182.46,2020-03-04 00:00:00.000
24295,2020-07-19 00:00:00.000,195,10314,1023375965,1311,45192,106,3812759.08,106757.25,2020-11-28 00:00:00.000
39751,2020-07-22 00:00:00.000,195,61394,1572045134,72236,61125,62,2230155.05,118198.22,2020-12-13 00:00:00.000
11253,2020-07-09 00:00:00.000,195,65788,1323014734,18114,58405,31,1115231.97,52415.9,2020-08-09 00:00:00.000
5776,2019-09-13 00:00:00.000,195,79684,524530021,34371,8957,40,1002974.54,80237.96,2019-12-24 00:00:00.000
52221,2019-09-08 00:00:00.000,195,55865,1995351194,32775,233,41,66293.08,1657.33,2019-10-14 00:00:00.000
24649,2020-06-02 00:00:00.000,195,77477,1935669549,64059,1351,50,84891.65,8149.6,2020-06-25 00:00:00.000
23978,2020-04-10 00:00:00.000,195,72156,155827892,61967,63427,25,899217.4,83627.22,2020-04-10 00:00:00.000
23635,2020-03-19 00:00:00.000,195,8122,555686377,61562,38795,56,591869.52,39063.39,2020-05-19 00:00:00.000
35663,2020-08-05 00:00:00.000,195,25601,427403372,19429,7704,36,902932.78,17155.72,2020-09-01 00:00:00.000
40556,2019-09-18 00:00:00.000,195,48214,905288460,74767,17877,29,727341.57,61096.69,2019-11-14 00:00:00.000
48255,2020-02-02 00:00:00.000,195,38148,60157282,28454,25084,55,581689.35,36064.74,2020-03-25 00:00:00.000
31147,2020-08-15 00:00:00.000,195,38220,1153182394,68671,36800,54,571108.31,38264.26,2020-11-16 00:00:00.000
36018,2019-12-30 00:00:00.000,195,32592,856506068,23227,58413,12,431952.17,27644.94,2020-03-04 00:00:00.000
2852,2020-03-24 00:00:00.000,195,78789,1048219991,60380,41751,96,1014911.83,60894.71,2020-06-10 00:00:00.000
48177,2020-07-04 00:00:00.000,195,62397,1239677130,3097,17901,8,201048.96,6433.57,2020-10-30 00:00:00.000
43720,2020-08-18 00:00:00.000,195,2663,930873343,43368,52828,68,2446201.49,78278.45,2020-11-17 00:00:00.000
20304,2019-12-28 00:00:00.000,195,68327,507050907,39595,13324,15,376105.99,14292.03,2020-04-30 00:00:00.000
19960,2020-01-25 00:00:00.000,195,83014,1685859570,2533,26834,67,708415.41,65174.22,2020-05-08 00:00:00.000
3133,2019-10-14 00:00:00.000,195,17492,1761409673,31202,44996,37,1330961.01,81188.62,2020-02-17 00:00:00.000
54523,2020-07-29 00:00:00.000,195,66111,1896460588,4204,63513,81,2913534.36,145676.72,2020-09-22 00:00:00.000
64293,2020-05-08 00:00:00.000,195,35677,281292736,62162,12778,94,2356642.13,207384.51,2020-06-23 00:00:00.000
30783,2019-10-31 00:00:00.000,195,8818,699178003,50012,51588,56,2014521.49,104755.12,2019-11-05 00:00:00.000
35889,2020-07-23 00:00:00.000,195,15602,775138605,53320,17058,72,1805033.24,39710.73,2020-08-12 00:00:00.000
56710,2019-09-13 00:00:00.000,195,8747,1954020821,38194,16535,90,2256134.02,106038.3,2020-01-22 00:00:00.000
33917,2020-05-09 00:00:00.000,195,17920,1151525553,61254,2983,108,116179.62,5808.98,2020-05-24 00:00:00.000
1588,2020-01-31 00:00:00.000,195,14608,1105575935,13891,15193,46,1153287.33,17299.31,2020-02-06 00:00:00.000
31068,2019-09-21 00:00:00.000,195,46466,1659760095,25621,50901,74,2662032.72,37268.46,2019-11-26 00:00:00.000
58397,2019-11-15 00:00:00.000,195,27323,1505982263,36879,33527,17,180156.34,2702.35,2020-01-06 00:00:00.000
29844,2019-12-30 00:00:00.000,195,68709,1447009372,68506,28192,54,570857.58,47381.18,2020-03-19 00:00:00.000
53540,2019-11-10 00:00:00.000,195,75596,673348161,58568,28199,31,327807.21,29502.65,2020-01-08 00:00:00.000
4226,2019-10-16 00:00:00.000,195,22262,326739500,52787,14231,31,777388.55,72297.14,2019-12-21 00:00:00.000
67622,2019-12-31 00:00:00.000,195,32174,228517479,22214,26177,61,645046.77,19351.4,2020-04-04 00:00:00.000
6703,2020-03-02 00:00:00.000,195,62229,188569513,7482,53553,100,3596923.8,244590.82,2020-04-13 00:00:00.000
27854,2020-08-25 00:00:00.000,195,88577,1347789858,68224,29505,77,814047.48,31747.85,2020-09-13 00:00:00.000
39136,2020-07-24 00:00:00.000,195,84879,552267977,19822,5581,113,2832895.48,215300.06,2020-08-26 00:00:00.000
37683,2020-08-21 00:00:00.000,5,85542,1077772721,4936,26441,72,770736.42,69366.28,2020-10-15 00:00:00.000
68886,2019-11-21 00:00:00.000,5,8722,1021276594,39418,18487,25,628123.83,19471.84,2020-04-19 00:00:00.000
42971,2020-06-20 00:00:00.000,5,20153,1235782093,48920,7168,57,1436568.16,103432.91,2020-11-15 00:00:00.000
50342,2020-05-04 00:00:00.000,5,42306,1816263669,10254,11400,4,101264.77,4151.86,2020-07-15 00:00:00.000
21647,2020-06-23 00:00:00.000,5,1029,914695966,72275,46405,75,2697688.13,132186.72,2020-07-01 00:00:00.000
33244,2020-07-31 00:00:00.000,5,50391,1944300725,1490,21186,89,2231151.51,140562.55,2020-09-22 00:00:00.000
42939,2020-05-15 00:00:00.000,5,10206,1928825076,7118,21212,99,2482190.8,39715.05,2020-07-28 00:00:00.000
55215,2020-03-16 00:00:00.000,5,78432,1860341813,20015,45917,34,1223350.33,15903.55,2020-07-28 00:00:00.000
250,2019-12-09 00:00:00.000,5,83859,1198423083,35261,35821,40,423205.65,23699.52,2019-12-16 00:00:00.000
48320,2019-10-15 00:00:00.000,5,56683,1286862885,18918,25072,113,1194386.94,60913.73,2019-10-30 00:00:00.000
17256,2020-02-26 00:00:00.000,5,24436,1089118107,53638,39092,75,793093.93,64240.61,2020-04-24 00:00:00.000
11033,2019-11-06 00:00:00.000,5,5261,1533975957,30292,17408,78,1955337.77,99722.23,2020-01-21 00:00:00.000
68904,2019-10-29 00:00:00.000,5,54444,1155752995,40636,51253,78,2805635.44,182366.3,2020-02-22 00:00:00.000
27559,2020-01-01 00:00:00.000,5,13201,1040429907,51663,35074,10,105700.31,9301.63,2020-05-11 00:00:00.000
19391,2020-04-17 00:00:00.000,5,68941,866798650,42141,20939,4,100712.27,7251.28,2020-08-02 00:00:00.000
5491,2019-09-30 00:00:00.000,5,20548,1859156897,44167,50936,60,2166221.76,23828.44,2020-01-06 00:00:00.000
44610,2020-08-03 00:00:00.000,5,56023,2067067738,12656,35117,108,1155857.77,42766.74,2020-09-04 00:00:00.000
60858,2020-02-15 00:00:00.000,5,41377,1528015795,65812,5708,30,756392.62,58242.23,2020-05-31 00:00:00.000
19582,2020-08-08 00:00:00.000,5,13302,1415650825,26021,53083,10,361019.68,8303.45,2020-12-31 00:00:00.000
14271,2019-09-10 00:00:00.000,5,80378,448806402,42525,13517,111,2796989.7,190195.3,2019-11-14 00:00:00.000
49596,2020-05-27 00:00:00.000,5,30855,1533975957,13527,4739,72,106606.38,1599.1,2020-07-31 00:00:00.000
2917,2019-09-26 00:00:00.000,5,72839,335296219,6209,11978,83,2091609.92,156870.74,2020-02-16 00:00:00.000
2639,2020-04-29 00:00:00.000,5,6300,1497053093,15405,36252,113,1194317.51,47772.7,2020-07-20 00:00:00.000
17513,2020-01-25 00:00:00.000,5,18827,1362630834,45710,35202,113,1194622.16,113489.11,2020-01-26 00:00:00.000
56703,2019-11-21 00:00:00.000,5,61931,666994181,5012,22395,8,200808.44,11245.27,2020-01-15 00:00:00.000
44150,2019-09-21 00:00:00.000,5,9932,1934741155,13861,63151,71,2554102.25,219652.79,2019-12-23 00:00:00.000
38092,2020-03-18 00:00:00.000,5,22259,1900731965,39188,10655,55,1378921.56,57914.71,2020-06-24 00:00:00.000
20905,2019-09-06 00:00:00.000,5,80312,1487373943,73609,21171,37,927549.78,80696.83,2019-10-16 00:00:00.000
2022,2020-02-24 00:00:00.000,5,24457,445291314,11286,62071,95,3417342.11,105937.61,2020-03-19 00:00:00.000
59734,2020-07-29 00:00:00.000,5,21588,518986970,1072,29431,2,21567.96,798.01,2020-10-21 00:00:00.000
58337,2019-12-24 00:00:00.000,5,21544,802763740,7879,587,85,99811.57,3293.78,2020-01-11 00:00:00.000
32194,2020-02-19 00:00:00.000,5,31725,1335305836,53649,7299,90,2256139.88,142136.81,2020-02-29 00:00:00.000
58390,2020-08-18 00:00:00.000,5,3050,1824824641,9935,15916,37,927551.49,64001.05,2020-12-18 00:00:00.000
47347,2019-12-05 00:00:00.000,5,42874,1994249377,14626,51825,64,2302051.66,59853.34,2020-01-31 00:00:00.000
55552,2020-02-09 00:00:00.000,5,29101,1443143704,66646,59627,79,2841968.35,36945.59,2020-05-08 00:00:00.000
2483,2019-11-25 00:00:00.000,5,68019,1721420484,70277,23045,10,251074.9,18328.47,2020-02-09 00:00:00.000
66865,2020-01-14 00:00:00.000,5,46970,144223282,68781,18934,81,2030847.15,134035.91,2020-05-10 00:00:00.000
93,2019-09-01 00:00:00.000,5,70148,1368430791,41029,9340,101,2532243.85,111418.73,2019-09-05 00:00:00.000
22671,2019-09-02 00:00:00.000,5,68694,1732459561,18168,59254,1,36257.16,507.6,2019-09-21 00:00:00.000
62884,2019-10-20 00:00:00.000,5,59197,1466469092,43790,55386,80,2877702.69,218705.4,2019-11-26 00:00:00.000
47561,2020-05-19 00:00:00.000,5,27905,1665905892,59289,46606,39,1402869.58,133272.61,2020-09-12 00:00:00.000
7195,2020-06-19 00:00:00.000,5,11756,1050131876,2887,28906,103,1088737.86,40283.3,2020-07-08 00:00:00.000
54496,2020-02-29 00:00:00.000,5,44350,65708533,47019,31890,43,454803.09,7731.65,2020-04-26 00:00:00.000
54422,2019-12-27 00:00:00.000,5,28321,641828880,51840,1955,54,66494.87,1728.87,2020-03-22 00:00:00.000
51461,2019-09-05 00:00:00.000,5,4695,2065099851,40119,6497,115,2883160.73,207587.57,2020-01-11 00:00:00.000
31575,2020-06-11 00:00:00.000,5,81007,1638331425,25639,23185,65,1629487.66,153171.84,2020-07-13 00:00:00.000
18042,2020-06-06 00:00:00.000,5,76778,593237253,33456,26864,87,919633.46,17473.04,2020-10-27 00:00:00.000
39522,2019-12-03 00:00:00.000,5,7611,695026679,20224,13021,113,2833112.41,144488.73,2020-02-11 00:00:00.000
20278,2019-10-03 00:00:00.000,5,1670,1287253540,59208,3014,85,162694.15,14479.78,2020-02-24 00:00:00.000
49282,2019-11-30 00:00:00.000,5,55062,864003481,47849,22654,104,2607350.26,54754.36,2020-04-02 00:00:00.000
6201,2020-08-03 00:00:00.000,5,23820,2067786848,16836,42822,41,433515.12,19508.18,2020-08-26 00:00:00.000
10325,2020-01-19 00:00:00.000,5,42527,1193975068,22510,50024,64,2302083.59,145031.27,2020-05-12 00:00:00.000
53753,2020-07-01 00:00:00.000,5,46576,1880553389,30153,29386,65,687137.93,59781,2020-08-09 00:00:00.000
36630,2020-04-20 00:00:00.000,5,48525,1517790713,21947,52033,98,3525345.09,148064.49,2020-04-24 00:00:00.000
65793,2020-06-25 00:00:00.000,5,38262,1669258611,19217,44938,17,611629.07,36697.74,2020-10-15 00:00:00.000
58924,2019-11-10 00:00:00.000,5,69556,1992561033,6214,6246,13,326080.9,14347.56,2020-01-17 00:00:00.000
14880,2019-10-03 00:00:00.000,5,70348,1137271998,64746,53188,36,1295115,24607.19,2019-10-09 00:00:00.000
44686,2019-12-11 00:00:00.000,5,21387,1532727150,25623,57281,42,1510827.27,16619.1,2019-12-13 00:00:00.000
25827,2020-04-03 00:00:00.000,5,47759,1663476556,6453,24149,93,2331378.51,55953.08,2020-07-04 00:00:00.000
29585,2020-07-30 00:00:00.000,5,71955,1696284266,44951,26668,40,423099.94,26232.2,2020-12-09 00:00:00.000
42555,2020-02-08 00:00:00.000,5,54422,541456071,14105,28891,120,1268480.83,97673.02,2020-04-27 00:00:00.000
16499,2020-07-18 00:00:00.000,5,27943,509754207,57508,33333,97,1025545.62,38970.73,2020-09-06 00:00:00.000
40043,2019-11-02 00:00:00.000,5,60182,170501294,1577,29202,26,274920.78,22543.5,2019-12-05 00:00:00.000
14563,2020-04-14 00:00:00.000,5,44369,787691894,65167,7037,12,301257.83,9037.73,2020-08-09 00:00:00.000
69181,2019-11-06 00:00:00.000,5,58257,96939427,65561,30128,19,201071.02,13270.69,2020-02-01 00:00:00.000
20438,2019-11-16 00:00:00.000,5,71792,1409981215,37267,36373,50,528741.51,43885.55,2019-12-15 00:00:00.000
49054,2020-06-10 00:00:00.000,5,75826,1702359319,44115,45879,9,324210.98,11347.38,2020-07-07 00:00:00.000
45640,2020-01-30 00:00:00.000,5,14524,7558068,22859,9214,81,2030852.05,190900.09,2020-05-14 00:00:00.000
10436,2020-03-29 00:00:00.000,5,25589,474911397,25374,63718,4,144315.13,4473.77,2020-05-07 00:00:00.000
32058,2020-08-12 00:00:00.000,5,35904,650955254,18596,55795,46,1654999.12,145639.92,2021-01-05 00:00:00.000
57149,2020-04-26 00:00:00.000,5,61815,574929832,43338,24939,102,1078382.29,81957.05,2020-05-07 00:00:00.000
17964,2020-05-08 00:00:00.000,5,57654,43245912,42722,41476,76,803481.29,23300.96,2020-06-15 00:00:00.000
7364,2020-08-06 00:00:00.000,5,88545,1904125929,3731,11870,114,2858125.27,194352.52,2020-09-16 00:00:00.000
43430,2020-06-11 00:00:00.000,5,42527,1498420308,52001,13691,75,1880231.59,165460.38,2020-10-03 00:00:00.000
17057,2020-01-05 00:00:00.000,5,23147,714074342,10257,4577,32,37834.04,3783.4,2020-03-19 00:00:00.000
22747,2019-09-23 00:00:00.000,5,89444,918232180,13670,44282,112,1183788.86,20124.41,2019-12-21 00:00:00.000
800,2019-09-18 00:00:00.000,5,23641,1563965209,54214,40303,108,1141561.71,85617.13,2019-10-04 00:00:00.000
17988,2020-03-23 00:00:00.000,5,50919,1797106358,56414,1125,39,34861.59,1150.43,2020-06-02 00:00:00.000
48438,2019-10-11 00:00:00.000,5,63673,1155647115,26597,56844,77,2770037.26,108031.45,2020-02-12 00:00:00.000
69592,2019-09-24 00:00:00.000,5,21998,1856038935,34247,11729,108,2707661.82,181413.34,2019-11-29 00:00:00.000
48499,2019-12-12 00:00:00.000,5,7527,112519554,62060,18934,82,2055788.87,154184.17,2020-01-13 00:00:00.000
41287,2020-08-07 00:00:00.000,5,87411,180261956,17327,63809,88,3165225.38,281705.06,2020-09-23 00:00:00.000
21569,2020-08-13 00:00:00.000,5,30360,1423475905,50191,19542,75,1880110.82,30081.77,2020-12-10 00:00:00.000
8701,2020-04-25 00:00:00.000,5,56266,1744234919,14626,28816,39,412189.72,10716.93,2020-07-22 00:00:00.000
53995,2019-10-21 00:00:00.000,5,48002,1705375586,54875,39330,71,750550.59,21765.97,2019-11-01 00:00:00.000
69322,2020-08-28 00:00:00.000,5,88325,1571599387,66463,34121,14,148274.29,8451.63,2020-10-30 00:00:00.000
22012,2020-04-02 00:00:00.000,5,75854,198115335,5769,14102,47,1178540.39,116675.5,2020-08-01 00:00:00.000
8644,2020-05-29 00:00:00.000,5,56865,1232435482,50271,45280,52,1870754.42,153401.86,2020-10-22 00:00:00.000
22537,2020-04-27 00:00:00.000,5,65900,436113031,63640,28009,118,1247496.43,98552.22,2020-07-01 00:00:00.000
57007,2020-04-26 00:00:00.000,5,5725,882193408,68119,3451,69,99179.8,6645.05,2020-09-02 00:00:00.000
32995,2020-06-17 00:00:00.000,5,61330,624345175,26607,23573,32,802599.37,54576.76,2020-09-02 00:00:00.000
66747,2020-08-23 00:00:00.000,5,89762,192931859,46215,20673,79,1980508.86,104966.97,2021-01-14 00:00:00.000
39837,2020-06-20 00:00:00.000,5,16834,158282805,17586,16457,18,451569.41,28448.87,2020-07-30 00:00:00.000
64413,2020-07-12 00:00:00.000,5,21100,153462134,1092,13926,14,351392.21,27057.2,2020-07-27 00:00:00.000
4236,2020-06-17 00:00:00.000,5,53201,1326289567,18329,54370,62,2230225.94,187338.98,2020-09-07 00:00:00.000
17379,2019-11-04 00:00:00.000,5,58407,599199156,23550,24985,17,179801.18,6113.24,2019-12-30 00:00:00.000
65995,2020-07-04 00:00:00.000,5,42439,1967504834,21817,56343,50,1798796.45,19786.76,2020-09-26 00:00:00.000
67891,2020-02-24 00:00:00.000,5,10487,148345453,63015,49849,13,468012.03,19656.51,2020-05-25 00:00:00.000
61068,2019-10-10 00:00:00.000,5,53009,290150118,60298,24176,102,2557048.75,250590.78,2019-11-14 00:00:00.000
69599,2020-05-14 00:00:00.000,5,15502,838662721,32892,48514,25,899692.04,15294.76,2020-07-14 00:00:00.000
16789,2019-12-20 00:00:00.000,5,50786,1122406303,48382,8709,112,2807896.66,196552.77,2019-12-30 00:00:00.000
68712,2019-12-08 00:00:00.000,5,10871,906108156,4018,42635,78,824378.68,14014.44,2020-04-17 00:00:00.000
38203,2020-02-17 00:00:00.000,5,65805,305985782,28149,33185,43,454589.66,17729,2020-04-28 00:00:00.000
65816,2019-12-13 00:00:00.000,5,48654,706848172,8935,20952,111,2782992.62,272733.28,2020-04-18 00:00:00.000
51903,2019-12-13 00:00:00.000,5,10333,834067188,38236,198,39,68236.07,1569.43,2020-05-08 00:00:00.000
41646,2019-09-23 00:00:00.000,5,35836,1489350768,3391,12309,3,75561.75,1057.86,2020-01-11 00:00:00.000
56596,2020-05-28 00:00:00.000,5,37973,1865857957,17928,1387,71,135611.56,8679.14,2020-06-02 00:00:00.000
47111,2019-11-12 00:00:00.000,5,35084,1561257388,72152,53598,28,1007489.59,49366.99,2020-03-27 00:00:00.000
24445,2020-08-24 00:00:00.000,5,31725,264168535,26814,55798,73,2625683.88,141786.93,2020-09-03 00:00:00.000
2775,2020-01-05 00:00:00.000,5,37850,1317441880,25617,55671,18,647835.46,25913.42,2020-04-18 00:00:00.000
33450,2019-09-27 00:00:00.000,5,5123,1815039032,71488,16477,56,1404296.81,133408.2,2020-01-26 00:00:00.000
25615,2020-03-28 00:00:00.000,5,78111,1997377116,52617,62904,66,2374355.68,216066.37,2020-05-31 00:00:00.000
44126,2019-11-18 00:00:00.000,5,82077,429621758,67715,29026,101,1067824.58,70476.42,2019-12-30 00:00:00.000
46058,2020-04-05 00:00:00.000,5,3476,1402241644,29663,45460,15,539642.61,46948.91,2020-04-15 00:00:00.000
36680,2019-09-12 00:00:00.000,5,21637,679695479,5668,23090,73,1830230.37,151909.12,2020-01-16 00:00:00.000
46049,2020-05-20 00:00:00.000,5,62172,1171714924,65805,377,109,63489.15,5714.02,2020-08-19 00:00:00.000
44319,2019-11-08 00:00:00.000,5,18512,1720773937,39025,43283,111,1173329.05,97386.31,2019-12-05 00:00:00.000
50946,2019-09-26 00:00:00.000,5,52015,123476441,34153,52777,14,503672.48,6044.07,2019-10-30 00:00:00.000
7616,2020-03-06 00:00:00.000,5,61256,1155771933,32698,60709,20,719729.94,51820.56,2020-03-30 00:00:00.000
58994,2019-09-07 00:00:00.000,5,76724,662538935,45507,22097,11,276055.38,4140.83,2019-10-18 00:00:00.000
45116,2020-01-25 00:00:00.000,5,2119,869454490,1401,23709,63,1579381.05,60016.48,2020-04-23 00:00:00.000
59325,2020-08-15 00:00:00.000,5,26167,323755639,64844,58822,74,2661967.8,167703.97,2020-12-01 00:00:00.000
45978,2019-10-15 00:00:00.000,5,89251,2014074602,55455,34810,109,1152237.63,72590.97,2019-12-22 00:00:00.000
55405,2020-04-12 00:00:00.000,5,76815,1831493823,29223,5811,8,200638.02,3410.85,2020-04-20 00:00:00.000
57999,2019-09-09 00:00:00.000,5,450,1696711271,43738,56490,97,3488981.01,129092.3,2020-01-17 00:00:00.000
36272,2019-11-04 00:00:00.000,5,43482,1477763070,40530,46049,84,3021807.98,63457.97,2020-03-09 00:00:00.000
57335,2020-07-18 00:00:00.000,5,68992,1371203734,56350,56086,69,2482050.95,121620.5,2020-12-08 00:00:00.000
11728,2019-11-21 00:00:00.000,5,23336,328308965,22427,39287,54,571091.81,30267.87,2019-12-13 00:00:00.000
45586,2020-02-11 00:00:00.000,5,46898,1628932666,9725,47248,95,3417375.79,143529.78,2020-04-02 00:00:00.000
23074,2019-10-05 00:00:00.000,5,45102,1248390959,71316,37856,116,1226328.77,103011.62,2019-10-17 00:00:00.000
39695,2020-07-23 00:00:00.000,5,73865,1649997499,23649,24945,73,771871.22,46312.27,2020-10-02 00:00:00.000
69697,2019-10-21 00:00:00.000,5,36393,561223918,30094,28615,109,1152145.1,17282.18,2020-02-10 00:00:00.000
7820,2019-12-27 00:00:00.000,5,59258,1754406644,7709,40174,81,856430.91,67658.04,2020-03-15 00:00:00.000
9223,2020-01-09 00:00:00.000,32,52776,1051230413,34770,6159,1,25307.4,885.76,2020-02-06 00:00:00.000
64456,2019-10-24 00:00:00.000,32,15214,1805393580,39979,59437,58,2084559.6,102143.42,2019-12-11 00:00:00.000
35808,2019-11-27 00:00:00.000,32,80854,342939541,1615,5657,50,1260158.11,90731.38,2020-04-23 00:00:00.000
40640,2020-02-14 00:00:00.000,32,90087,899665189,42176,38932,64,676849.48,10152.74,2020-06-12 00:00:00.000
20328,2019-12-28 00:00:00.000,32,68280,1659431009,54881,11655,89,2242943.63,69531.25,2020-01-07 00:00:00.000
31915,2020-04-01 00:00:00.000,32,42306,1393356999,35386,48004,98,3538076.77,283046.14,2020-06-12 00:00:00.000
32779,2020-06-22 00:00:00.000,32,38012,1739925936,40789,46038,47,1690581.47,84529.07,2020-10-28 00:00:00.000
55308,2019-11-22 00:00:00.000,32,48099,1520996801,42997,1420,47,42748.5,4018.36,2020-02-10 00:00:00.000
53972,2020-04-06 00:00:00.000,32,42764,1515787486,13856,27825,80,845791.82,63434.39,2020-04-14 00:00:00.000
10350,2020-02-22 00:00:00.000,32,976,1592172550,1736,59402,70,2518260.51,70511.29,2020-04-20 00:00:00.000
25655,2019-10-15 00:00:00.000,32,1379,1266674326,33279,39532,36,380931.86,5333.05,2020-02-13 00:00:00.000
63380,2020-06-10 00:00:00.000,32,63943,1811884700,33109,61642,113,4064630.2,373945.98,2020-07-30 00:00:00.000
36841,2020-02-10 00:00:00.000,32,45159,1240047971,42851,18691,2,50621.37,2024.85,2020-04-02 00:00:00.000
18546,2020-04-07 00:00:00.000,32,87558,939020620,51625,55901,93,3345105.85,123768.92,2020-05-01 00:00:00.000
18815,2020-08-01 00:00:00.000,32,27205,855084622,22478,12434,7,175513.17,16322.72,2020-08-25 00:00:00.000
44083,2019-10-01 00:00:00.000,32,85532,2022580377,73185,19688,32,802322.01,42523.07,2019-10-21 00:00:00.000
31425,2020-03-10 00:00:00.000,32,81359,1230476340,11365,24048,80,2005769.85,70201.94,2020-08-05 00:00:00.000
31129,2020-04-06 00:00:00.000,32,24877,855048131,54006,18562,108,2707784.79,132681.45,2020-05-01 00:00:00.000
65667,2019-11-17 00:00:00.000,32,684,1219724523,65695,11165,35,877672.25,51782.66,2020-04-05 00:00:00.000
24328,2020-04-25 00:00:00.000,32,58202,1095373651,25360,15959,50,1253529.71,78972.37,2020-08-11 00:00:00.000
62106,2020-07-01 00:00:00.000,32,76627,372294798,52939,17109,50,1255870.71,59025.92,2020-08-30 00:00:00.000
1227,2019-11-16 00:00:00.000,32,76073,2128499010,43478,22782,10,251339.73,13572.35,2020-02-06 00:00:00.000
14954,2020-01-07 00:00:00.000,32,85315,2013437193,48888,35216,42,449720.52,20687.14,2020-01-24 00:00:00.000
43781,2020-07-31 00:00:00.000,32,2695,29730900,22307,11075,78,1965510.34,145447.77,2020-08-04 00:00:00.000
6534,2020-06-29 00:00:00.000,32,66649,186905419,39939,11627,116,2923273.75,268941.19,2020-07-29 00:00:00.000
37782,2020-04-18 00:00:00.000,32,43771,1416470538,37674,57438,65,2346684.9,124374.3,2020-07-12 00:00:00.000
11384,2019-10-03 00:00:00.000,32,54742,1263825086,51652,11797,7,175740.45,11598.87,2019-10-23 00:00:00.000
18267,2020-05-27 00:00:00.000,32,16926,1777371770,12346,8137,39,977854.35,88006.89,2020-07-08 00:00:00.000
37345,2020-08-08 00:00:00.000,32,16052,658376492,30231,52845,114,4100588.65,303443.56,2020-08-20 00:00:00.000
61876,2019-09-28 00:00:00.000,32,933,719580242,1791,7483,78,1955375.02,105590.25,2019-11-20 00:00:00.000
792,2020-06-04 00:00:00.000,32,49197,386073143,43586,46202,87,3129656.19,219075.93,2020-07-25 00:00:00.000
37434,2019-12-20 00:00:00.000,32,8372,1114746995,52484,53882,103,3704849.41,140784.28,2020-04-16 00:00:00.000
21736,2020-05-27 00:00:00.000,32,57574,724291097,30106,60869,89,3201567.68,121659.57,2020-06-13 00:00:00.000
48324,2020-01-05 00:00:00.000,32,43946,971414588,14053,36462,59,623564.14,54250.08,2020-02-15 00:00:00.000
37514,2020-05-08 00:00:00.000,32,56319,1154680404,24657,28655,42,444031.82,22645.62,2020-06-24 00:00:00.000
59094,2019-12-13 00:00:00.000,32,68963,455396165,32225,63687,106,3813042.27,354612.93,2020-04-06 00:00:00.000
15379,2020-05-31 00:00:00.000,32,38631,50490911,47517,20684,67,1679894.4,117592.61,2020-07-16 00:00:00.000
53344,2019-10-27 00:00:00.000,32,20993,1208331077,17518,19488,66,1654512.73,129051.99,2019-11-12 00:00:00.000
29446,2019-10-01 00:00:00.000,32,65516,1452293916,61632,22114,107,2682303.65,123385.97,2019-10-21 00:00:00.000
59707,2020-05-29 00:00:00.000,32,59998,1603860511,72998,5672,70,1755029.85,56160.96,2020-10-11 00:00:00.000
39354,2019-09-16 00:00:00.000,32,46528,590674625,55489,13541,17,426516.89,29856.18,2019-10-03 00:00:00.000
53593,2020-04-26 00:00:00.000,32,54766,1156686150,43374,51101,92,3309511.05,321022.57,2020-09-05 00:00:00.000
11714,2020-06-10 00:00:00.000,32,37441,1807187919,14057,1955,72,88718.16,1685.65,2020-10-25 00:00:00.000
34737,2019-09-11 00:00:00.000,32,35514,1230172429,22825,4258,30,41441.35,1574.77,2019-11-17 00:00:00.000
58895,2020-04-16 00:00:00.000,32,21270,832656503,33463,9600,43,1078333.23,18331.66,2020-07-17 00:00:00.000
54655,2020-04-11 00:00:00.000,32,56501,2029460733,53894,55779,66,2374002.73,66472.08,2020-09-03 00:00:00.000
52801,2020-03-20 00:00:00.000,32,39358,746435504,33296,34024,89,940678.98,24457.65,2020-06-20 00:00:00.000
52967,2019-09-05 00:00:00.000,32,56374,1983097860,18058,12711,111,2782979.58,139148.98,2019-09-30 00:00:00.000
65850,2020-04-22 00:00:00.000,32,5087,805058514,22789,18323,82,2055847.08,172691.15,2020-07-08 00:00:00.000
69410,2020-04-26 00:00:00.000,32,4747,2038377277,37857,49405,116,4172689.86,212807.18,2020-08-09 00:00:00.000
50522,2020-05-09 00:00:00.000,32,37541,1424207994,62630,60226,36,1295024.72,89356.71,2020-07-11 00:00:00.000
61544,2020-02-02 00:00:00.000,32,86020,1724703839,1745,4723,51,93045.44,6885.36,2020-05-31 00:00:00.000
2985,2020-04-04 00:00:00.000,32,20645,1200420895,16929,1514,23,37151.89,1114.56,2020-05-29 00:00:00.000
11003,2020-02-22 00:00:00.000,32,62873,901919957,33313,37164,74,782067.97,32064.79,2020-05-07 00:00:00.000
28140,2020-01-14 00:00:00.000,32,66031,561223918,62546,10325,87,2181197.26,126509.44,2020-03-15 00:00:00.000
62811,2020-02-19 00:00:00.000,32,52873,41257086,41688,41752,32,338466.28,8800.12,2020-07-06 00:00:00.000
66919,2019-11-17 00:00:00.000,32,54126,1424882799,16493,15102,104,2607470.1,148625.8,2020-02-13 00:00:00.000
61690,2020-07-25 00:00:00.000,32,55605,1486938917,31448,8005,93,2331697.16,41970.55,2020-10-20 00:00:00.000
49157,2020-08-21 00:00:00.000,32,73,52560170,28884,43520,23,243226.62,11431.65,2020-09-19 00:00:00.000
