id,Order Number,Company Name,Product,Date,Extended Price
418,"ORD0000247","Lazz","Beef - Shank",2021-02-14 00:00:00.000,38.5
519,"ORD0000248","Riffpath","Smirnoff Green Apple Twist",2021-02-14 00:00:00.000,34
816,"ORD0000249","Skyba","Club Soda - Schweppes, 355 Ml",2021-02-14 00:00:00.000,1.6
875,"ORD0000250","Oozz","Sterno - Chafing Dish Fuel",2021-02-14 00:00:00.000,32.2
910,"ORD0000251","Dablist","Cup Translucent 9 Oz",2021-02-14 00:00:00.000,24
126,"ORD0000252","Kamba","Veal - Leg, Provimi - 50 Lb Max",2021-02-15 00:00:00.000,15.6
139,"ORD0000253","Edgewire","Sauce - Apple, Unsweetened",2021-02-15 00:00:00.000,39.6
359,"ORD0000254","Jayo","Cheese - Woolwich Goat, Log",2021-02-15 00:00:00.000,12
408,"ORD0000255","Leexo","Chinese Foods - Thick Noodles",2021-02-15 00:00:00.000,4.2
448,"ORD0000256","Zoombeat","Onion - Dried",2021-02-15 00:00:00.000,6
662,"ORD0000257","Livefish","Trout Rainbow Whole",2021-02-15 00:00:00.000,3.1
753,"ORD0000258","Abatz","Compound - Strawberry",2021-02-15 00:00:00.000,9.5
834,"ORD0000259","Kazio","French Pastries",2021-02-15 00:00:00.000,7.4
1,"ORD0000260","Jazzy","Cabbage Roll",2021-02-16 00:00:00.000,12.6
27,"ORD0000261","Jaxspan","Boogies",2021-02-16 00:00:00.000,6.8
184,"ORD0000262","Aimbo","Beef - Prime Rib Aaa",2021-02-16 00:00:00.000,15.2
344,"ORD0000263","Zoombox","Island Oasis - Ice Cream Mix",2021-02-16 00:00:00.000,3.4
394,"ORD0000264","Talane","Chicken - Leg / Back Attach",2021-02-16 00:00:00.000,33
614,"ORD0000265","Tagopia","Wine - Guy Sage Touraine",2021-02-16 00:00:00.000,44.8
643,"ORD0000266","Vipe","Rabbit - Frozen",2021-02-16 00:00:00.000,4.8
979,"ORD0000267","Skidoo","Brandy - Orange, Mc Guiness",2021-02-16 00:00:00.000,26.4
149,"ORD0000268","Oyoba","Tea - Decaf 1 Cup",2021-02-17 00:00:00.000,31.2
164,"ORD0000269","Twiyo","Wine - Beaujolais Villages",2021-02-17 00:00:00.000,1.5
238,"ORD0000270","Janyx","Napkin - Beverage 1 Ply",2021-02-17 00:00:00.000,16.2
521,"ORD0000271","Quamba","Bandage - Finger Cots",2021-02-17 00:00:00.000,39.6
678,"ORD0000272","Browsedrive","Fish - Atlantic Salmon, Cold",2021-02-17 00:00:00.000,34.8
317,"ORD0000273","Oba","Bread - Flat Bread",2021-02-18 00:00:00.000,24.3
429,"ORD0000274","Photojam","Herb Du Provence - Primerba",2021-02-18 00:00:00.000,40.5
472,"ORD0000275","Jabberbean","Kolrabi",2021-02-18 00:00:00.000,25.2
573,"ORD0000276","Quimba","Lemon Tarts",2021-02-18 00:00:00.000,35.1
711,"ORD0000277","Feedfish","Nori Sea Weed - Gold Label",2021-02-18 00:00:00.000,18.2
200,"ORD0000278","Katz","Coffee - Egg Nog Capuccino",2021-02-19 00:00:00.000,7.6
292,"ORD0000279","Voonix","Pear - Prickly",2021-02-19 00:00:00.000,23.1
438,"ORD0000280","Centizu","Ecolab Digiclean Mild Fm",2021-02-19 00:00:00.000,12.8
445,"ORD0000281","Wordpedia","Coriander - Seed",2021-02-19 00:00:00.000,15
503,"ORD0000282","Oyoyo","Marjoram - Fresh",2021-02-19 00:00:00.000,29.9
725,"ORD0000283","Meevee","Sauce - Ranch Dressing",2021-02-19 00:00:00.000,20.4
831,"ORD0000284","Wikivu","Scallops - 20/30",2021-02-19 00:00:00.000,10.8
876,"ORD0000285","Dynava","Crackers Cheez It",2021-02-19 00:00:00.000,2.8
912,"ORD0000286","Fivebridge","Wine - Red, Antinori Santa",2021-02-19 00:00:00.000,4.8
25,"ORD0000287","Abatz","Shrimp - Tiger 21/25",2021-02-20 00:00:00.000,5.4
134,"ORD0000288","Vimbo","Pepper - Cubanelle",2021-02-20 00:00:00.000,17.1
140,"ORD0000289","Quaxo","Chocolate - Dark Callets",2021-02-20 00:00:00.000,5.1
395,"ORD0000290","Tanoodle","Figs",2021-02-20 00:00:00.000,15
549,"ORD0000291","Miboo","Pumpkin",2021-02-20 00:00:00.000,34
565,"ORD0000292","Yodoo","Pepper - Red, Finger Hot",2021-02-20 00:00:00.000,11.6
605,"ORD0000293","Flashpoint","Mangoes",2021-02-20 00:00:00.000,28
854,"ORD0000294","Katz","Wine - Prosecco Valdobienne",2021-02-20 00:00:00.000,14.4
60,"ORD0000295","Twiyo","Wiberg Super Cure",2021-02-21 00:00:00.000,54
182,"ORD0000296","Buzzbean","Sausage - Andouille",2021-02-21 00:00:00.000,14.4
240,"ORD0000296","Buzzbean","Eggwhite Frozen",2021-02-21 00:00:00.000,33
270,"ORD0000296","Buzzbean","Sausage - Breakfast",2021-02-21 00:00:00.000,58.5
443,"ORD0000297","Wordpedia","Rice Pilaf, Dry,package",2021-02-21 00:00:00.000,24
630,"ORD0000298","Lazzy","Appetizer - Southwestern",2021-02-21 00:00:00.000,11.1
727,"ORD0000299","Eazzy","Russian Prince",2021-02-21 00:00:00.000,3.1
271,"ORD0000299","Eazzy","Pepper - Red Thai",2021-02-22 00:00:00.000,9
423,"ORD0000299","Eazzy","Cheese - Cheddar, Mild",2021-02-22 00:00:00.000,27.3
601,"ORD0000299","Eazzy","Daves Island Stinger",2021-02-22 00:00:00.000,22.4
622,"ORD0000300","Vinder","Cream - 35%",2021-02-22 00:00:00.000,2.1
18,"ORD0000301","Linkbridge","Napkin White",2021-02-23 00:00:00.000,37.4
279,"ORD0000302","Bluezoom","Split Peas - Yellow, Dry",2021-02-23 00:00:00.000,40.8
349,"ORD0000302","Bluezoom","Juice - Grapefruit, 341 Ml",2021-02-23 00:00:00.000,32.5
535,"ORD0000303","Linkbridge","Foie Gras",2021-02-23 00:00:00.000,44
548,"ORD0000304","Ooba","Cups 10oz Trans",2021-02-23 00:00:00.000,16.9
963,"ORD0000305","Rhybox","Bread - Flat Bread",2021-02-23 00:00:00.000,10.8
40,"ORD0000306","Yata","Sauce - Soya, Dark",2021-02-24 00:00:00.000,19.5
73,"ORD0000307","Mita","Soup - Campbells Chili Veg",2021-02-24 00:00:00.000,25.9
239,"ORD0000308","Dynava","Cheese - Grana Padano",2021-02-24 00:00:00.000,4.8
559,"ORD0000309","Gigashots","Longos - Grilled Salmon With Bbq",2021-02-24 00:00:00.000,10
593,"ORD0000310","Oodoo","Cherries - Maraschino,jar",2021-02-24 00:00:00.000,22.4
674,"ORD0000311","Shuffledrive","Eggplant Italian",2021-02-24 00:00:00.000,2.3
683,"ORD0000312","Browsedrive","Cheese - Fontina",2021-02-24 00:00:00.000,16.9
846,"ORD0000313","Livetube","Sobe - Green Tea",2021-02-24 00:00:00.000,9.1
855,"ORD0000314","Chatterpoint","Chicken - Livers",2021-02-24 00:00:00.000,28
879,"ORD0000315","Einti","Water - Spring Water, 355 Ml",2021-02-24 00:00:00.000,44.8
47,"ORD0000316","Skipfire","Phyllo Dough",2021-02-25 00:00:00.000,23
219,"ORD0000317","Skinder","Bread - Multigrain, Loaf",2021-02-25 00:00:00.000,37.8
580,"ORD0000318","Meevee","Jolt Cola - Red Eye",2021-02-25 00:00:00.000,22
828,"ORD0000319","Trunyx","Pancetta",2021-02-25 00:00:00.000,48
925,"ORD0000320","Gevee","Wine - Chablis 2003 Champs",2021-02-25 00:00:00.000,10.8
289,"ORD0000321","Voonte","Soup - Campbells Broccoli",2021-02-26 00:00:00.000,28.8
303,"ORD0000322","Wordpedia","Lemon Pepper",2021-02-26 00:00:00.000,26.1
770,"ORD0000323","Youtags","General Purpose Trigger",2021-02-26 00:00:00.000,28.6
866,"ORD0000323","Youtags","Coffee - Frthy Coffee Crisp",2021-02-26 00:00:00.000,31.5
383,"ORD0000323","Youtags","Paper Cocktail Umberlla 80 - 180",2021-02-27 00:00:00.000,12.8
406,"ORD0000323","Youtags","Cut Wakame - Hanawakaba",2021-02-27 00:00:00.000,6
446,"ORD0000323","Youtags","Sherbet - Raspberry",2021-02-27 00:00:00.000,19.5
457,"ORD0000323","Youtags","Bagel - 12 Grain Preslice",2021-02-27 00:00:00.000,45.5
479,"ORD0000323","Youtags","Lid Tray - 16in Dome",2021-02-27 00:00:00.000,12
660,"ORD0000324","Livefish","Cookies - Oreo, 4 Pack",2021-02-27 00:00:00.000,4.6
668,"ORD0000324","Livefish","Venison - Striploin",2021-02-27 00:00:00.000,16.2
794,"ORD0000325","Linkbridge","Wine - Sauvignon Blanc Oyster",2021-02-27 00:00:00.000,16.8
796,"ORD0000326","Livepath","Beef - Top Butt",2021-02-27 00:00:00.000,24
962,"ORD0000327","Lazz","Cheese - Wine",2021-02-27 00:00:00.000,5.1
29,"ORD0000328","Innojam","Cheese - Perron Cheddar",2021-02-28 00:00:00.000,7.8
62,"ORD0000329","Oyonder","Soup Campbells - Italian Wedding",2021-02-28 00:00:00.000,5.4
226,"ORD0000330","Feednation","Bread - Granary Small Pull",2021-02-28 00:00:00.000,31.2
415,"ORD0000331","Meemm","Lime Cordial - Roses",2021-02-28 00:00:00.000,17.1
621,"ORD0000332","Vinder","Tumeric",2021-02-28 00:00:00.000,22.8
691,"ORD0000333","Feedbug","Flour - Whole Wheat",2021-02-28 00:00:00.000,23.8
721,"ORD0000334","Yotz","Foam Espresso Cup Plain White",2021-02-28 00:00:00.000,39
763,"ORD0000335","Voomm","Quiche Assorted",2021-02-28 00:00:00.000,22.8
860,"ORD0000336","Yombu","Coconut - Shredded, Unsweet",2021-02-28 00:00:00.000,43.2
185,"ORD0000337","Twitterbridge","Crawfish",2021-03-01 00:00:00.000,21
187,"ORD0000338","Zazio","Cheese - Boursin, Garlic / Herbs",2021-03-01 00:00:00.000,19
192,"ORD0000339","Photospace","Shrimp - Baby, Warm Water",2021-03-01 00:00:00.000,25.2
620,"ORD0000339","Photospace","Wine - Wyndham Estate Bin 777",2021-03-01 00:00:00.000,3.3
984,"ORD0000339","Photospace","V8 - Vegetable Cocktail",2021-03-01 00:00:00.000,9
160,"ORD0000339","Photospace","Shrimp - Baby, Warm Water",2021-03-02 00:00:00.000,25.2
311,"ORD0000340","Innotype","Olives - Stuffed",2021-03-02 00:00:00.000,8.4
546,"ORD0000341","Miboo","Wine - Masi Valpolocell",2021-03-02 00:00:00.000,18
567,"ORD0000342","Fliptune","Cake - Lemon Chiffon",2021-03-02 00:00:00.000,15.6
850,"ORD0000343","Devbug","Wine - Red, Wolf Blass, Yellow",2021-03-02 00:00:00.000,13.2
863,"ORD0000343","Devbug","Bouq All Italian - Primerba",2021-03-02 00:00:00.000,23.8
891,"ORD0000343","Devbug","Grapes - Black",2021-03-02 00:00:00.000,27
911,"ORD0000343","Devbug","Mustard - Individual Pkg",2021-03-02 00:00:00.000,52.5
941,"ORD0000343","Devbug","Wine - Shiraz South Eastern",2021-03-02 00:00:00.000,31.2
298,"ORD0000343","Devbug","Goulash Seasoning",2021-03-03 00:00:00.000,1.2
341,"ORD0000344","Topiczoom","Extract - Vanilla,artificial",2021-03-03 00:00:00.000,10.8
396,"ORD0000344","Topiczoom","Lotus Rootlets - Canned",2021-03-03 00:00:00.000,13
474,"ORD0000345","Youspan","Sugar - Monocystal / Rock",2021-03-03 00:00:00.000,2.1
596,"ORD0000346","Realblab","Cup - 3.5oz, Foam",2021-03-03 00:00:00.000,19.5
673,"ORD0000347","Quatz","Lettuce - Green Leaf",2021-03-03 00:00:00.000,2.2
793,"ORD0000348","Camido","Sambuca - Opal Nera",2021-03-03 00:00:00.000,35
532,"ORD0000349","Twinder","Maintenance Removal Charge",2021-03-04 00:00:00.000,52
634,"ORD0000350","Cogilith","Apple - Northern Spy",2021-03-04 00:00:00.000,1.2
649,"ORD0000351","Jabbertype","Pork - Sausage Casing",2021-03-04 00:00:00.000,21
802,"ORD0000352","Mynte","Bay Leaf Ground",2021-03-04 00:00:00.000,6
839,"ORD0000353","Livetube","Chocolate - Semi Sweet, Calets",2021-03-04 00:00:00.000,11
974,"ORD0000354","Youspan","Dill Weed - Dry",2021-03-04 00:00:00.000,11.2
220,"ORD0000355","Devify","Sponge Cake Mix - Vanilla",2021-03-05 00:00:00.000,13.6
251,"ORD0000356","Eamia","Bread - Roll, Italian",2021-03-05 00:00:00.000,31.5
372,"ORD0000357","Realmix","Napkin - Dinner, White",2021-03-05 00:00:00.000,39.2
454,"ORD0000358","Ailane","Soap - Hand Soap",2021-03-05 00:00:00.000,14
490,"ORD0000359","Skidoo","Skewers - Bamboo",2021-03-05 00:00:00.000,7.5
501,"ORD0000360","Livetube","Mudslide",2021-03-05 00:00:00.000,29.7
623,"ORD0000361","Mycat","Bowl 12 Oz - Showcase 92012",2021-03-05 00:00:00.000,24
789,"ORD0000362","Edgeclub","Beef - Shank",2021-03-05 00:00:00.000,12.6
905,"ORD0000363","Leenti","Avocado",2021-03-05 00:00:00.000,10.2
322,"ORD0000364","Mydeo","Potatoes - Mini Red",2021-03-06 00:00:00.000,16
417,"ORD0000365","Meemm","Rosemary - Fresh",2021-03-06 00:00:00.000,3.5
599,"ORD0000366","Oodoo","Mushroom - Enoki, Dry",2021-03-06 00:00:00.000,1.7
799,"ORD0000367","Blogspan","Cheese - Provolone",2021-03-06 00:00:00.000,14.4
836,"ORD0000368","Realbridge","Onions - Red",2021-03-06 00:00:00.000,36
252,"ORD0000369","Vinte","Soup - Cream Of Potato / Leek",2021-03-07 00:00:00.000,1.8
290,"ORD0000370","Fivechat","Plate Foam Laminated 9in Blk",2021-03-07 00:00:00.000,29.9
310,"ORD0000371","Centimia","Veal - Knuckle",2021-03-07 00:00:00.000,37.8
336,"ORD0000372","Rhynyx","Beer - Camerons Auburn",2021-03-07 00:00:00.000,20.3
355,"ORD0000373","Agimba","The Pop Shoppe - Lime Rickey",2021-03-07 00:00:00.000,18
431,"ORD0000374","Livepath","Juice - Cranberry 284ml",2021-03-07 00:00:00.000,58.5
512,"ORD0000375","Riffpath","Silicone Parch. 16.3x24.3",2021-03-07 00:00:00.000,21
642,"ORD0000376","Photobug","Pheasants - Whole",2021-03-07 00:00:00.000,27.6
706,"ORD0000377","Dynabox","Flour - Cake",2021-03-07 00:00:00.000,12
186,"ORD0000378","Skivee","Juice - Lemon",2021-03-08 00:00:00.000,9.2
333,"ORD0000379","Lajo","Coffee - French Vanilla Frothy",2021-03-08 00:00:00.000,11.2
422,"ORD0000380","Demivee","Carbonated Water - Peach",2021-03-08 00:00:00.000,9.2
579,"ORD0000381","Photospace","Radish - Pickled",2021-03-08 00:00:00.000,35.2
814,"ORD0000382","Yoveo","Pan Grease",2021-03-08 00:00:00.000,28.8
465,"ORD0000383","Quinu","Mustard - Dry, Powder",2021-03-09 00:00:00.000,3.9
493,"ORD0000384","Roodel","Seedlings - Clamshell",2021-03-09 00:00:00.000,51
765,"ORD0000385","Topicstorm","Wine - Pinot Noir Pond Haddock",2021-03-09 00:00:00.000,13.5
806,"ORD0000386","Tanoodle","Beef - Tenderloin",2021-03-09 00:00:00.000,9.6
825,"ORD0000387","Livepath","Icecream - Dstk Super Cone",2021-03-09 00:00:00.000,16.8
865,"ORD0000388","Feedbug","Lemonade - Mandarin, 591 Ml",2021-03-09 00:00:00.000,50.4
78,"ORD0000389","Eabox","Grenadillo",2021-03-10 00:00:00.000,14.4
147,"ORD0000390","Brainsphere","Lamb - Whole, Fresh",2021-03-10 00:00:00.000,24
197,"ORD0000391","Wikizz","Dc - Sakura Fu",2021-03-10 00:00:00.000,13.5
376,"ORD0000392","Devify","Rye Special Old",2021-03-10 00:00:00.000,30.4
419,"ORD0000393","Reallinks","Sparkling Wine - Rose, Freixenet",2021-03-10 00:00:00.000,11.6
741,"ORD0000394","Skibox","Pork - Hock And Feet Attached",2021-03-10 00:00:00.000,18
919,"ORD0000395","Thoughtbridge","Chicken Giblets",2021-03-10 00:00:00.000,18.4
141,"ORD0000396","Oyondu","Pepper - Cayenne",2021-03-11 00:00:00.000,36.4
246,"ORD0000396","Oyondu","Oven Mitts 17 Inch",2021-03-11 00:00:00.000,5.6
247,"ORD0000396","Oyondu","Fond - Chocolate",2021-03-11 00:00:00.000,16.8
330,"ORD0000396","Oyondu","Bay Leaf Fresh",2021-03-11 00:00:00.000,3.1
591,"ORD0000396","Oyondu","Parsley - Fresh",2021-03-11 00:00:00.000,3.8
66,"ORD0000396","Oyondu","Scampi Tail",2021-03-12 00:00:00.000,4.5
178,"ORD0000397","Quinu","Kaffir Lime Leaves",2021-03-12 00:00:00.000,16.8
236,"ORD0000397","Quinu","Salt - Kosher",2021-03-12 00:00:00.000,20.4
777,"ORD0000397","Quinu","Sauce - Bernaise, Mix",2021-03-12 00:00:00.000,45
111,"ORD0000397","Quinu","Veal - Slab Bacon",2021-03-13 00:00:00.000,28
502,"ORD0000398","Dabshots","Breakfast Quesadillas",2021-03-13 00:00:00.000,4
918,"ORD0000399","Oyoba","Beef - Top Butt",2021-03-13 00:00:00.000,16
3,"ORD0000400","Skivee","Radish - Black, Winter, Organic",2021-03-14 00:00:00.000,15.4
286,"ORD0000401","Brainsphere","Sobe - Orange Carrot",2021-03-14 00:00:00.000,6
327,"ORD0000402","Dablist","Beef Dry Aged Tenderloin Aaa",2021-03-14 00:00:00.000,10.5
332,"ORD0000403","Roombo","Beef - Bresaola",2021-03-14 00:00:00.000,6.9
353,"ORD0000404","Thoughtworks","Lamb - Pieces, Diced",2021-03-14 00:00:00.000,48
460,"ORD0000405","Tagchat","Tuna - Salad Premix",2021-03-14 00:00:00.000,25
542,"ORD0000406","Fivebridge","The Pop Shoppe Pinapple",2021-03-14 00:00:00.000,40.7
72,"ORD0000407","Jayo","Tuna - Sushi Grade",2021-03-15 00:00:00.000,3.5
552,"ORD0000408","Topicblab","Cheese - Parmesan Cubes",2021-03-15 00:00:00.000,22.8
734,"ORD0000409","Abata","Sauce Bbq Smokey",2021-03-15 00:00:00.000,19.2
764,"ORD0000410","Mynte","Cheese - Grana Padano",2021-03-15 00:00:00.000,33.3
830,"ORD0000411","Flipstorm","Wine - Malbec Trapiche Reserve",2021-03-15 00:00:00.000,11.2
118,"ORD0000412","Edgeblab","Ecolab - Ster Bac",2021-03-16 00:00:00.000,27.3
291,"ORD0000413","Trilith","Fruit Salad Deluxe",2021-03-16 00:00:00.000,8
378,"ORD0000414","Jabberbean","Pepper - Red Thai",2021-03-16 00:00:00.000,32.5
470,"ORD0000415","Oodoo","Soup Bowl Clear 8oz92008",2021-03-16 00:00:00.000,10.5
476,"ORD0000416","Gigashots","Pepper - White, Ground",2021-03-16 00:00:00.000,4
640,"ORD0000417","Gigabox","Bouillion - Fish",2021-03-16 00:00:00.000,6
882,"ORD0000418","Rhynyx","Onions Granulated",2021-03-16 00:00:00.000,2.4
926,"ORD0000419","Gevee","Milk - Chocolate 500ml",2021-03-16 00:00:00.000,9.1
207,"ORD0000420","Brightbean","Turkey Tenderloin Frozen",2021-03-17 00:00:00.000,25.9
235,"ORD0000421","Realbuzz","Jam - Raspberry",2021-03-17 00:00:00.000,23.2
391,"ORD0000422","Edgewire","Syrup - Monin, Irish Cream",2021-03-17 00:00:00.000,30.8
659,"ORD0000423","Livefish","Puree - Mango",2021-03-17 00:00:00.000,7.8
742,"ORD0000424","Tazzy","Pasta - Lasagna Noodle, Frozen",2021-03-17 00:00:00.000,18.2
755,"ORD0000425","Feedfish","Bar Mix - Pina Colada, 355 Ml",2021-03-17 00:00:00.000,20.3
989,"ORD0000425","Feedfish","Plate Foam Laminated 9in Blk",2021-03-17 00:00:00.000,22
132,"ORD0000426","Voolith","Pork - Butt, Boneless",2021-03-18 00:00:00.000,24
148,"ORD0000427","Gigabox","Appetizer - Chicken Satay",2021-03-18 00:00:00.000,18.4
228,"ORD0000428","Realfire","Limes",2021-03-18 00:00:00.000,2.8
375,"ORD0000429","Twimbo","Wine - Charddonnay Errazuriz",2021-03-18 00:00:00.000,51.8
517,"ORD0000430","Bluejam","Noodles - Steamed Chow Mein",2021-03-18 00:00:00.000,22.2
594,"ORD0000431","Oodoo","Langers - Ruby Red Grapfruit",2021-03-18 00:00:00.000,15.2
885,"ORD0000432","Photobug","Wine - White, Pinot Grigio",2021-03-18 00:00:00.000,9.6
14,"ORD0000433","Talane","Flower - Commercial Spider",2021-03-19 00:00:00.000,18
20,"ORD0000434","Wikibox","Salt - Kosher",2021-03-19 00:00:00.000,8.4
56,"ORD0000435","Innotype","Raspberries - Fresh",2021-03-19 00:00:00.000,12.4
74,"ORD0000436","Flipstorm","Dc - Frozen Momji",2021-03-19 00:00:00.000,16.5
99,"ORD0000437","Tavu","Wine - Sake",2021-03-19 00:00:00.000,37.2
212,"ORD0000438","DabZ","Steel Wool",2021-03-19 00:00:00.000,33
265,"ORD0000439","Oozz","Oil - Peanut",2021-03-19 00:00:00.000,8.4
496,"ORD0000440","Yakitri","Apple - Delicious, Golden",2021-03-19 00:00:00.000,7.4
592,"ORD0000440","Yakitri","Wine - Penfolds Koonuga Hill",2021-03-19 00:00:00.000,22.5
707,"ORD0000440","Yakitri","Cabbage - Red",2021-03-19 00:00:00.000,9.6
745,"ORD0000440","Yakitri","Sprite - 355 Ml",2021-03-19 00:00:00.000,12.5
752,"ORD0000440","Yakitri","Flour - Whole Wheat",2021-03-19 00:00:00.000,6.2
795,"ORD0000441","Skilith","Squid Ink",2021-03-19 00:00:00.000,15.6
810,"ORD0000442","Linkbuzz","Wine - Alsace Riesling Reserve",2021-03-19 00:00:00.000,31.2
867,"ORD0000443","Buzzdog","Amaretto",2021-03-19 00:00:00.000,5
945,"ORD0000443","Buzzdog","Cheese - Goat",2021-03-19 00:00:00.000,60
379,"ORD0000444","Mynte","Pasta - Ravioli",2021-03-20 00:00:00.000,9
495,"ORD0000445","Thoughtbeat","Squash - Butternut",2021-03-20 00:00:00.000,42
690,"ORD0000446","Trudoo","Lemonade - Island Tea, 591 Ml",2021-03-20 00:00:00.000,31.2
694,"ORD0000447","Janyx","Oven Mitt - 13 Inch",2021-03-20 00:00:00.000,44.8
92,"ORD0000448","Twitterbridge","Soup - Campbells Chicken",2021-03-21 00:00:00.000,26.6
306,"ORD0000449","Innotype","Soup Campbells Mexicali Tortilla",2021-03-21 00:00:00.000,17
554,"ORD0000450","Topicblab","Bagel - Ched Chs Presliced",2021-03-21 00:00:00.000,44
688,"ORD0000451","Jabbersphere","Plasticforkblack",2021-03-21 00:00:00.000,33.3
729,"ORD0000452","Eazzy","Appetizer - Southwestern",2021-03-21 00:00:00.000,43.4
961,"ORD0000453","Yotz","Beef - Flank Steak",2021-03-21 00:00:00.000,26.4
648,"ORD0000454","Photobug","Coffee - Decafenated",2021-03-22 00:00:00.000,16
685,"ORD0000455","Kwinu","Lamb Rack Frenched Australian",2021-03-22 00:00:00.000,16.2
780,"ORD0000456","Jaloo","Crab - Soft Shell",2021-03-22 00:00:00.000,14
819,"ORD0000457","JumpXS","Mushroom - Chanterelle Frozen",2021-03-22 00:00:00.000,9
183,"ORD0000458","Quinu","Muffin Orange Individual",2021-03-23 00:00:00.000,11.9
337,"ORD0000459","Lajo","Yogurt - Raspberry, 175 Gr",2021-03-23 00:00:00.000,12.6
385,"ORD0000460","Edgewire","Juice - Happy Planet",2021-03-23 00:00:00.000,48
469,"ORD0000461","Jabberbean","Pastry - Chocolate Chip Muffin",2021-03-23 00:00:00.000,12
484,"ORD0000462","Yodoo","Salmon - Atlantic, No Skin",2021-03-23 00:00:00.000,50.4
551,"ORD0000463","Kwinu","Bread - Dark Rye, Loaf",2021-03-23 00:00:00.000,6
849,"ORD0000464","Katz","Sprouts - Alfalfa",2021-03-23 00:00:00.000,25.5
950,"ORD0000465","Rhybox","Wine - White, Pelee Island",2021-03-23 00:00:00.000,16
21,"ORD0000466","Zoomlounge","Steel Wool S.o.s",2021-03-24 00:00:00.000,15.6
425,"ORD0000467","Jabbersphere","Pineapple - Canned, Rings",2021-03-24 00:00:00.000,13.3
657,"ORD0000468","Ailane","Juice - Orange 1.89l",2021-03-24 00:00:00.000,8.4
751,"ORD0000469","Gigashots","Oats Large Flake",2021-03-24 00:00:00.000,10.2
798,"ORD0000470","Vitz","Chocolate - Liqueur Cups With Foil",2021-03-24 00:00:00.000,11.4
826,"ORD0000471","Blogspan","Mushroom - Morels, Dry",2021-03-24 00:00:00.000,35.2
835,"ORD0000472","Realbuzz","Cheese - Brie,danish",2021-03-24 00:00:00.000,3.4
985,"ORD0000473","Kimia","Cheese - Roquefort Pappillon",2021-03-24 00:00:00.000,9.1
43,"ORD0000474","Voolith","Pepper - Chillies, Crushed",2021-03-25 00:00:00.000,27
363,"ORD0000475","Oyoloo","Devonshire Cream",2021-03-25 00:00:00.000,47.6
738,"ORD0000476","Jaxworks","Beef Wellington",2021-03-25 00:00:00.000,34.1
954,"ORD0000477","Camido","Wine - Valpolicella Masi",2021-03-25 00:00:00.000,7.8
966,"ORD0000478","Janyx","Pie Filling - Pumpkin",2021-03-25 00:00:00.000,42
107,"ORD0000479","Brainbox","Oil - Olive",2021-03-26 00:00:00.000,7.2
250,"ORD0000480","Plambee","Quail - Jumbo",2021-03-26 00:00:00.000,7.4
608,"ORD0000481","Camimbo","Sauce - Marinara",2021-03-26 00:00:00.000,20.4
904,"ORD0000482","Meevee","Bread - Multigrain Oval",2021-03-26 00:00:00.000,39
24,"ORD0000483","Brightdog","Cookies - Assorted",2021-03-27 00:00:00.000,12
90,"ORD0000483","Brightdog","Beer - Sleeman Fine Porter",2021-03-27 00:00:00.000,37.2
94,"ORD0000483","Brightdog","Cookie Trail Mix",2021-03-27 00:00:00.000,13.8
343,"ORD0000483","Brightdog","Quiche Assorted",2021-03-27 00:00:00.000,34.5
522,"ORD0000484","Zoombeat","Pasta - Angel Hair",2021-03-27 00:00:00.000,30.8
617,"ORD0000485","Youopia","Peas - Frozen",2021-03-27 00:00:00.000,46.8
920,"ORD0000486","Zoombeat","Bols Melon Liqueur",2021-03-27 00:00:00.000,22.8
193,"ORD0000487","Abata","Wine - Barolo Fontanafredda",2021-03-28 00:00:00.000,9.6
374,"ORD0000487","Abata","Wine - Pinot Noir Latour",2021-03-28 00:00:00.000,54.6
739,"ORD0000487","Abata","Foil - 4oz Custard Cup",2021-03-28 00:00:00.000,36.4
947,"ORD0000487","Abata","Grapes - Green",2021-03-28 00:00:00.000,34.1
953,"ORD0000488","Buzzdog","Pineapple - Regular",2021-03-28 00:00:00.000,25.6
80,"ORD0000489","Eabox","Island Oasis - Cappucino Mix",2021-03-29 00:00:00.000,33.3
172,"ORD0000490","Zoombox","Beer - Sleeman Fine Porter",2021-03-29 00:00:00.000,26.4
217,"ORD0000491","Devify","Nantucket Cranberry Juice",2021-03-29 00:00:00.000,14.8
400,"ORD0000492","Vipe","Bacardi Limon",2021-03-29 00:00:00.000,25.2
575,"ORD0000493","Fivespan","Poppy Seed",2021-03-29 00:00:00.000,36.4
883,"ORD0000494","Photobug","Lentils - Red, Dry",2021-03-29 00:00:00.000,11.6
1000,"ORD0000495","Meembee","Wine - Peller Estates Late",2021-03-29 00:00:00.000,24.2
199,"ORD0000496","Zoombox","Sour Puss Sour Apple",2021-03-30 00:00:00.000,10.5
862,"ORD0000497","Eidel","Lettuce - Escarole",2021-03-30 00:00:00.000,3.8
121,"ORD0000498","Skynoodle","Scrubbie - Scotchbrite Hand Pad",2021-03-31 00:00:00.000,1.9
136,"ORD0000499","Rhynyx","Beer - Upper Canada Light",2021-03-31 00:00:00.000,51.8
167,"ORD0000500","Eazzy","Vaccum Bag - 14x20",2021-03-31 00:00:00.000,6
338,"ORD0000501","Lajo","Mousse - Banana Chocolate",2021-03-31 00:00:00.000,19.6
