chance_of_playing_this_round,%player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,%player_type_id,first_name,%player_id,news,news_added,player_price,second_name,selected_by_percent,status,%team_id,%team_code,web_name,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,position_name,position_name_short,Player name,photo_url,transfers_in_event,transfers_out_event,chance_of_playing_next_round,PP90,PPMM,VAPM,PPG,total_points,total_minutes
0,21205,0,0,-1,1,1,"Tom",509,"",2022-02-18 00:00:00.000,3.9,"Heaton",0.0069999999999999993,"a",13,1,"Heaton",,,,"Goalkeeper","GKP","Tom Heaton","https://resources.premierleague.com/premierleague/photos/players/110x140/p21205.png",322,1448,100,,0,-0.51282051282051289,0,0,0
0,57145,0,0,-2,2,2,"Federico",465,"",2021-12-15 00:00:00.000,4.3,"Fernández",0.001,"a",14,4,"Fernández",,,,"Defender","DEF","Federico Fernández","https://resources.premierleague.com/premierleague/photos/players/110x140/p57145.png",50,31,100,1.9001919385796544,0.372093023255814,-0.093023255813953473,1.6,11,521
0,20480,0,0,0,0,1,"Tim",314,"",2022-01-15 00:00:00.000,4.5,"Krul",0.011000000000000001,"a",15,45,"Krul",,,,"Goalkeeper","GKP","Tim Krul","https://resources.premierleague.com/premierleague/photos/players/110x140/p20480.png",232,1942,100,2.8421052631578947,0.62222222222222223,0.17777777777777773,2.8,54,1710
0,76306,0,0,-1,1,3,"Lukas",317,"",2022-02-11 00:00:00.000,4.4,"Rupp",0.002,"a",15,45,"Rupp",,,,"Midfielder","MID","Lukas Rupp","https://resources.premierleague.com/premierleague/photos/players/110x140/p76306.png",44,331,100,2.6694915254237288,0.31818181818181812,-0.13636363636363638,1.4,14,472
0,235546,0,0,-2,2,2,"Jacob",327,"",2022-01-23 00:00:00.000,4.3,"Sørensen",0,"a",15,45,"Sørensen",,,,"Defender","DEF","Jacob Sørensen","https://resources.premierleague.com/premierleague/photos/players/110x140/p235546.png",8,32,100,1.9565217391304348,0.30232558139534887,-0.16279069767441859,1.3,8,368
75,83283,0,0,-1,1,3,"Nathan",336,"",2022-02-10 00:00:00.000,5.9,"Redmond",0.001,"a",16,20,"Redmond",3,2,,"Midfielder","MID","Nathan Redmond","https://resources.premierleague.com/premierleague/photos/players/110x140/p83283.png",63,335,100,3.9715781600598357,0.52542372881355925,0.1864406779661017,3.1,59,1337
75,171771,0,0,-1,1,2,"Jan",343,"",2022-02-16 00:00:00.000,4.4,"Bednarek",0.013000000000000001,"a",16,20,"Bednarek",,,,"Defender","DEF","Jan Bednarek","https://resources.premierleague.com/premierleague/photos/players/110x140/p171771.png",14353,1611,100,3.8987187309334956,0.79545454545454541,0.34090909090909088,3.5,71,1639
,244560,0,0,-2,2,2,"Romain",460,"",2022-02-19 00:00:00.000,4.8,"Perraud",0.001,"a",16,20,"Perraud",4,,,"Defender","DEF","Romain Perraud","https://resources.premierleague.com/premierleague/photos/players/110x140/p244560.png",118,305,100,2.5447690857681433,0.47916666666666663,0.062499999999999965,2.3,30,1061
75,96787,0,0,-1,1,3,"Mohamed",517,"",2022-02-14 00:00:00.000,5.4,"Elyounoussi",0.002,"a",16,20,"Elyounoussi",,,,"Midfielder","MID","Mohamed Elyounoussi","https://resources.premierleague.com/premierleague/photos/players/110x140/p96787.png",5527,487,100,4.2070116861435727,0.57407407407407407,0.20370370370370372,3.1,56,1198
75,103192,0,0,-1,1,2,"Kurt",128,"",2022-02-13 00:00:00.000,5.4,"Zouma",0.011000000000000001,"a",19,21,"Zouma",,,,"Defender","DEF","Kurt Zouma","https://resources.premierleague.com/premierleague/photos/players/110x140/p103192.png",2754,960,100,3.1209677419354835,0.57407407407407407,0.20370370370370372,3.1,43,1240
100,59966,0,0,-2,2,4,"Alexandre",6,"",2021-08-13 00:00:00.000,8.3,"Lacazette",0.051,"a",1,3,"Lacazette",,,2,"Forward","FWD","Alexandre Lacazette","https://resources.premierleague.com/premierleague/photos/players/110x140/p59966.png",10438,38872,100,4.5340050377833752,0.38554216867469876,0.14457831325301207,3.2,60,1191
100,195735,0,0,-6,6,3,"Nicolas",17,"",2022-01-01 00:00:00.000,6.9,"Pépé",0.008,"a",1,3,"Pépé",1,2,3,"Midfielder","MID","Nicolas Pépé","https://resources.premierleague.com/premierleague/photos/players/110x140/p195735.png",425,709,100,4.6285714285714281,0.36231884057971014,0.072463768115942032,2.5,27,525
100,178301,0,0,1,-1,4,"Ollie",40,"",2022-01-02 00:00:00.000,7.6,"Watkins",0.099,"a",2,7,"Watkins",,,3,"Forward","FWD","Ollie Watkins","https://resources.premierleague.com/premierleague/photos/players/110x140/p178301.png",9444,47743,100,3.7630662020905925,0.44736842105263158,0.18421052631578946,3.4,72,1722
100,84939,0,0,-3,3,4,"Danny",337,"",2021-11-30 00:00:00.000,7.7,"Ings",0.07400000000000001,"a",2,7,"Ings",,,2,"Forward","FWD","Danny Ings","https://resources.premierleague.com/premierleague/photos/players/110x140/p84939.png",3949,6466,100,4.2577487765089721,0.41558441558441561,0.15584415584415587,3.2,58,1226
100,183656,0,0,-2,2,3,"Pelenda Joshua",82,"",2021-08-09 00:00:00.000,5.3,"Dasilva",0,"a",3,94,"Dasilva",,,4,"Midfielder","MID","Pelenda Joshua Dasilva","https://resources.premierleague.com/premierleague/photos/players/110x140/p183656.png",61,21,100,2.903225806451613,0.24528301886792456,-0.13207547169811321,1.3,4,124
100,446008,0,0,-3,3,3,"Bryan",96,"",2022-02-05 00:00:00.000,5.2,"Mbeumo",0.011000000000000001,"a",3,94,"Mbeumo",2,1,2,"Midfielder","MID","Bryan Mbeumo","https://resources.premierleague.com/premierleague/photos/players/110x140/p446008.png",4657,2390,100,3.5152487961476728,0.61538461538461542,0.23076923076923078,3.2,73,1869
100,60307,0,0,-3,3,3,"Pascal",55,"",2021-09-11 00:00:00.000,5.7,"Groß",0.003,"a",4,36,"Groß",2,6,1,"Midfielder","MID","Pascal Groß","https://resources.premierleague.com/premierleague/photos/players/110x140/p60307.png",72,289,100,3.0769230769230771,0.42105263157894735,0.07017543859649121,2.4,40,1170
100,115382,0,0,1,-1,4,"Neal",63,"",2021-08-21 00:00:00.000,6.6,"Maupay",0.10300000000000001,"a",4,36,"Maupay",,,2,"Forward","FWD","Neal Maupay","https://resources.premierleague.com/premierleague/photos/players/110x140/p115382.png",29952,30602,100,4.600804135554279,0.59090909090909094,0.2878787878787879,3.9,89,1741
100,116216,0,0,-5,5,3,"Leandro",64,"",2022-02-07 00:00:00.000,6,"Trossard",0.018000000000000002,"a",4,36,"Trossard",,3,5,"Midfielder","MID","Leandro Trossard","https://resources.premierleague.com/premierleague/photos/players/110x140/p116216.png",1739,5944,100,3.7806873977086743,0.54999999999999993,0.21666666666666665,3.3,77,1833
100,243016,0,0,-2,2,3,"Alexis",74,"",2022-02-03 00:00:00.000,5.3,"Mac Allister",0.008,"a",4,36,"Mac Allister",1,1,4,"Midfielder","MID","Alexis Mac Allister","https://resources.premierleague.com/premierleague/photos/players/110x140/p243016.png",1046,2626,100,5.4258373205741623,0.58490566037735847,0.20754716981132079,3.1,63,1045
100,50175,0,0,-1,1,4,"Danny",447,"",2021-09-27 00:00:00.000,5.9,"Welbeck",0.004,"a",4,36,"Welbeck",,,3,"Forward","FWD","Danny Welbeck","https://resources.premierleague.com/premierleague/photos/players/110x140/p50175.png",1582,2328,100,5.9016393442622954,0.50847457627118642,0.16949152542372881,3,36,549
100,44683,0,0,-3,3,4,"Jay",104,"",2021-12-30 00:00:00.000,5.2,"Rodriguez",0.017,"a",5,90,"Rodriguez",,,3,"Forward","FWD","Jay Rodriguez","https://resources.premierleague.com/premierleague/photos/players/110x140/p44683.png",17789,4895,100,4.2625169147496615,0.34615384615384615,-0.03846153846153845,1.8,35,739
100,44699,0,0,-3,3,4,"Ashley",105,"",2021-11-18 00:00:00.000,5.2,"Barnes",0.0069999999999999993,"a",5,90,"Barnes",,,2,"Forward","FWD","Ashley Barnes","https://resources.premierleague.com/premierleague/photos/players/110x140/p44699.png",1518,731,100,2.9396984924623117,0.21153846153846154,-0.17307692307692304,1.1,13,398
100,85955,0,0,-2,2,3,"Jorge Luiz",123,"",2021-12-17 00:00:00.000,5.8,"Frello Filho",0.047,"a",6,8,"Jorginho",,,1,"Midfielder","MID","Jorge Luiz Frello Filho","https://resources.premierleague.com/premierleague/photos/players/110x140/p85955.png",4633,12098,100,4.8496240601503757,0.7068965517241379,0.36206896551724133,4.1,86,1596
100,219847,0,0,-7,7,3,"Kai",141,"",2021-12-23 00:00:00.000,7.8,"Havertz",0.031,"a",6,8,"Havertz",,,3,"Midfielder","MID","Kai Havertz","https://resources.premierleague.com/premierleague/photos/players/110x140/p219847.png",4611,3043,100,4.5436893203883493,0.39743589743589747,0.14102564102564105,3.1,52,1030
100,66975,0,0,-2,2,3,"Luka",152,"",2021-08-13 00:00:00.000,5.3,"Milivojevic",0,"a",7,31,"Milivojevic",4,2,2,"Midfielder","MID","Luka Milivojevic","https://resources.premierleague.com/premierleague/photos/players/110x140/p66975.png",27,47,100,2.3809523809523809,0.28301886792452829,-0.094339622641509441,1.5,15,567
100,82403,0,0,-2,2,3,"Wilfried",154,"",2022-01-01 00:00:00.000,6.8,"Zaha",0.057,"a",7,31,"Zaha",,,1,"Midfielder","MID","Wilfried Zaha","https://resources.premierleague.com/premierleague/photos/players/110x140/p82403.png",19160,6638,100,4.4717304397487148,0.6029411764705882,0.30882352941176466,4.1,87,1751
100,177815,0,0,-2,2,4,"Dominic",177,"",2022-02-03 00:00:00.000,7.8,"Calvert-Lewin",0.037000000000000005,"a",8,11,"Calvert-Lewin",,,1,"Forward","FWD","Dominic Calvert-Lewin","https://resources.premierleague.com/premierleague/photos/players/110x140/p177815.png",3701,14738,100,3.8438880706921945,0.46153846153846156,0.20512820512820515,3.6,29,679
100,212319,0,0,0,0,4,"Richarlison",180,"",2021-12-12 00:00:00.000,7.5,"de Andrade",0.048,"a",8,11,"Richarlison",,4,2,"Forward","FWD","Richarlison de Andrade","https://resources.premierleague.com/premierleague/photos/players/110x140/p212319.png",7270,13823,100,4.0203761755485887,0.48000000000000004,0.21333333333333335,3.6,57,1276
100,60252,0,0,-3,3,3,"Andros",482,"",2021-12-14 00:00:00.000,5.2,"Townsend",0.025,"a",8,11,"Townsend",3,2,4,"Midfielder","MID","Andros Townsend","https://resources.premierleague.com/premierleague/photos/players/110x140/p60252.png",492,2895,100,4.013937282229965,0.65384615384615385,0.26923076923076922,3.4,64,1435
100,166989,0,0,-1,1,3,"Youri",210,"",2021-11-07 00:00:00.000,6.4,"Tielemans",0.037000000000000005,"a",9,13,"Tielemans",4,2,2,"Midfielder","MID","Youri Tielemans","https://resources.premierleague.com/premierleague/photos/players/110x140/p166989.png",6590,5018,100,4.9647209749839645,0.703125,0.390625,4.5,86,1559
100,168580,0,0,-3,3,3,"Ayoze",211,"",2021-12-13 00:00:00.000,5.7,"Pérez",0.001,"a",9,13,"Pérez",,,5,"Midfielder","MID","Ayoze Pérez","https://resources.premierleague.com/premierleague/photos/players/110x140/p168580.png",76,93,100,5.4166666666666661,0.2807017543859649,-0.07017543859649121,1.6,13,216
100,173515,0,0,-6,6,4,"Kelechi",213,"",2021-12-31 00:00:00.000,6.9,"Iheanacho",0.019,"a",9,13,"Iheanacho",,,3,"Forward","FWD","Kelechi Iheanacho","https://resources.premierleague.com/premierleague/photos/players/110x140/p173515.png",2411,2242,100,6.5506329113924053,0.42028985507246375,0.13043478260869562,2.9,46,632
100,72222,0,0,-3,3,3,"Mateusz",186,"",2022-02-10 00:00:00.000,5.2,"Klich",0.003,"a",10,2,"Klich",,,3,"Midfielder","MID","Mateusz Klich","https://resources.premierleague.com/premierleague/photos/players/110x140/p72222.png",170,214,100,2.9390420899854863,0.42307692307692307,0.038461538461538491,2.2,45,1378
100,80954,0,0,-3,3,4,"Rodrigo",187,"",2021-12-09 00:00:00.000,6.2,"Moreno",0.013000000000000001,"a",10,2,"Rodrigo",3,,4,"Forward","FWD","Rodrigo Moreno","https://resources.premierleague.com/premierleague/photos/players/110x140/p80954.png",11120,2563,100,3.2554634513941223,0.43548387096774194,0.11290322580645164,2.7,48,1327
100,219961,0,0,0,0,3,"Raphael",196,"",2022-02-02 00:00:00.000,6.5,"Dias Belloli",0.146,"a",10,2,"Raphinha",1,1,2,"Midfielder","MID","Raphael Dias Belloli","https://resources.premierleague.com/premierleague/photos/players/110x140/p219961.png",30016,20543,100,4.8622881355932206,0.676923076923077,0.36923076923076931,4.4,102,1888
100,15157,0,0,-1,1,3,"James",221,"",2021-10-24 00:00:00.000,4.9,"Milner",0.001,"a",11,14,"Milner",4,,1,"Midfielder","MID","James Milner","https://resources.premierleague.com/premierleague/photos/players/110x140/p15157.png",30,120,100,4.051446945337621,0.32653061224489793,-0.081632653061224469,1.6,28,622
100,116643,0,0,-1,1,3,"Fabio Henrique",232,"",2021-12-17 00:00:00.000,5.4,"Tavares",0.015,"a",11,14,"Fabinho",,4,3,"Midfielder","MID","Fabio Henrique Tavares","https://resources.premierleague.com/premierleague/photos/players/110x140/p116643.png",2483,12669,100,4.022346368715084,0.70370370370370361,0.33333333333333326,3.8,72,1611
100,118748,0,0,6,-6,3,"Mohamed",233,"",2022-01-01 00:00:00.000,13.1,"Salah",0.564,"a",11,14,"Salah",,2,2,"Midfielder","MID","Mohamed Salah","https://resources.premierleague.com/premierleague/photos/players/110x140/p118748.png",142737,89018,100,9.0302448391742676,0.66412213740458015,0.51145038167938928,8.7,209,2083
100,59859,0,0,-4,4,3,"Ilkay",250,"",2021-12-11 00:00:00.000,7.1,"Gündogan",0.028999999999999998,"a",12,43,"Gündogan",4,3,5,"Midfielder","MID","Ilkay Gündogan","https://resources.premierleague.com/premierleague/photos/players/110x140/p59859.png",8331,2556,100,5.8571428571428577,0.647887323943662,0.36619718309859151,4.6,82,1260
100,61366,0,0,0,0,3,"Kevin",251,"",2021-11-19 00:00:00.000,12,"De Bruyne",0.102,"a",12,43,"De Bruyne",1,2,2,"Midfielder","MID","Kevin De Bruyne","https://resources.premierleague.com/premierleague/photos/players/110x140/p61366.png",19553,64227,100,7.0047169811320753,0.43333333333333335,0.26666666666666666,5.2,99,1272
100,103025,0,0,-3,3,3,"Riyad",254,"",2022-01-01 00:00:00.000,8.7,"Mahrez",0.047,"a",12,43,"Mahrez",2,1,1,"Midfielder","MID","Riyad Mahrez","https://resources.premierleague.com/premierleague/photos/players/110x140/p103025.png",39566,6463,100,8.5544554455445549,0.5862068965517242,0.35632183908045978,5.1,96,1010
100,103955,0,0,-3,3,3,"Raheem",255,"",2021-10-24 00:00:00.000,10.7,"Sterling",0.043,"a",12,43,"Sterling",,,3,"Midfielder","MID","Raheem Sterling","https://resources.premierleague.com/premierleague/photos/players/110x140/p103955.png",32435,16213,100,6.6577000672494959,0.46728971962616828,0.28037383177570097,5,110,1487
100,220566,0,0,0,0,3,"Rodrigo",266,"",2021-12-26 00:00:00.000,5.5,"Hernandez",0.0090000000000000011,"a",12,43,"Rodrigo",,,6,"Midfielder","MID","Rodrigo Hernandez","https://resources.premierleague.com/premierleague/photos/players/110x140/p220566.png",1506,1765,100,3.4388646288209612,0.6,0.23636363636363633,3.3,70,1832
100,74208,0,0,-1,1,3,"Paul",272,"",2021-10-24 00:00:00.000,7.4,"Pogba",0.079,"a",13,1,"Pogba",,,4,"Midfielder","MID","Paul Pogba","https://resources.premierleague.com/premierleague/photos/players/110x140/p74208.png",11141,10159,100,5.1342281879194633,0.527027027027027,0.25675675675675674,3.9,51,894
100,141746,0,0,-3,3,3,"Bruno Miguel",277,"",2022-02-05 00:00:00.000,11.7,"Borges Fernandes",0.2,"a",13,1,"Fernandes",1,2,2,"Midfielder","MID","Bruno Miguel Borges Fernandes","https://resources.premierleague.com/premierleague/photos/players/110x140/p141746.png",57405,19217,100,5.246826516220028,0.42735042735042739,0.25641025641025644,5,124,2127
100,176297,0,0,-1,1,3,"Marcus",281,"",2022-01-16 00:00:00.000,9.4,"Rashford",0.01,"a",13,1,"Rashford",,4,3,"Midfielder","MID","Marcus Rashford","https://resources.premierleague.com/premierleague/photos/players/110x140/p176297.png",1211,7152,100,5.48780487804878,0.32978723404255317,0.11702127659574468,3.1,50,820
100,14937,-1,1,-1,1,4,"Cristiano Ronaldo",579,"",2022-01-21 00:00:00.000,12.4,"dos Santos Aveiro",0.233,"a",13,1,"Ronaldo",,1,1,"Forward","FWD","Cristiano Ronaldo dos Santos Aveiro","https://resources.premierleague.com/premierleague/photos/players/110x140/p14937.png",13601,67125,100,5.0631458094144666,0.36290322580645162,0.20161290322580644,4.5,98,1742
100,180974,0,0,-2,2,4,"Joelinton Cássio",310,"",2022-01-23 00:00:00.000,5.8,"Apolinário de Lira",0.006,"a",14,4,"Joelinton",,,2,"Forward","FWD","Joelinton Cássio Apolinário de Lira","https://resources.premierleague.com/premierleague/photos/players/110x140/p180974.png",3855,1374,100,2.5155279503105592,0.34482758620689657,0,2,45,1610
100,57127,0,0,-2,2,4,"Teemu",315,"",2021-12-29 00:00:00.000,5.8,"Pukki",0.051,"a",15,45,"Pukki",,,1,"Forward","FWD","Teemu Pukki","https://resources.premierleague.com/premierleague/photos/players/110x140/p57127.png",28481,10523,100,3.58273381294964,0.603448275862069,0.25862068965517243,3.5,83,2085
100,439509,0,0,-2,2,3,"Christos",528,"",2021-12-11 00:00:00.000,4.8,"Tzolis",0,"a",15,45,"Tzolis",,,3,"Midfielder","MID","Christos Tzolis","https://resources.premierleague.com/premierleague/photos/players/110x140/p439509.png",23,25,100,3.8870431893687707,0.25,-0.16666666666666669,1.2,13,301
100,101178,1,-1,0,0,3,"James",341,"",2021-11-08 00:00:00.000,6.5,"Ward-Prowse",0.061,"a",16,20,"Ward-Prowse",1,1,1,"Midfielder","MID","James Ward-Prowse","https://resources.premierleague.com/premierleague/photos/players/110x140/p101178.png",108341,8820,100,4.488997555012225,0.676923076923077,0.36923076923076931,4.4,102,2045
100,78830,0,0,-3,3,4,"Harry",357,"",2021-08-13 00:00:00.000,12.2,"Kane",0.132,"a",17,6,"Kane",,1,1,"Forward","FWD","Harry Kane","https://resources.premierleague.com/premierleague/photos/players/110x140/p78830.png",93467,13114,100,3.8812785388127851,0.30327868852459022,0.13934426229508198,3.7,85,1971
100,85971,1,-1,8,-8,3,"Heung-Min",359,"",2022-01-07 00:00:00.000,10.8,"Son",0.193,"a",17,6,"Son",1,3,3,"Midfielder","MID","Heung-Min Son","https://resources.premierleague.com/premierleague/photos/players/110x140/p85971.png",131412,13235,100,6.3373362445414845,0.56481481481481477,0.37962962962962959,6.1,129,1832
100,232185,0,0,-3,3,3,"Ismaila",399,"",2021-11-20 00:00:00.000,5.7,"Sarr",0.031,"a",18,57,"Sarr",,,1,"Midfielder","MID","Ismaila Sarr","https://resources.premierleague.com/premierleague/photos/players/110x140/p232185.png",4067,2743,100,4.51792828685259,0.73684210526315785,0.38596491228070179,4.2,63,1255
100,18073,0,0,-1,1,3,"Mark",406,"",2022-01-14 00:00:00.000,4.4,"Noble",0.0069999999999999993,"a",19,21,"Noble",,,1,"Midfielder","MID","Mark Noble","https://resources.premierleague.com/premierleague/photos/players/110x140/p18073.png",210,692,100,8.6170212765957448,0.5,0.045454545454545491,2.2,9,94
100,57531,0,0,2,-2,4,"Michail",413,"",2022-02-07 00:00:00.000,7.7,"Antonio",0.35100000000000003,"a",19,21,"Antonio",,,3,"Forward","FWD","Michail Antonio","https://resources.premierleague.com/premierleague/photos/players/110x140/p57531.png",29385,93878,100,4.336363636363636,0.54545454545454541,0.28571428571428575,4.2,106,2200
100,204480,0,0,1,-1,3,"Declan",421,"",2021-12-26 00:00:00.000,5.1,"Rice",0.047,"a",19,21,"Rice",,3,4,"Midfielder","MID","Declan Rice","https://resources.premierleague.com/premierleague/photos/players/110x140/p204480.png",4890,6274,100,2.8400000000000003,0.5490196078431373,0.15686274509803919,2.8,71,2250
100,102057,1,-1,0,0,4,"Raúl",430,"",2022-01-23 00:00:00.000,7.5,"Jiménez",0.084,"a",20,39,"Jiménez",,3,1,"Forward","FWD","Raúl Jiménez","https://resources.premierleague.com/premierleague/photos/players/110x140/p102057.png",46481,12177,100,3.6966824644549763,0.45333333333333331,0.18666666666666665,3.4,78,1899
100,171317,0,0,-2,2,3,"Rúben Diogo",436,"",2022-01-15 00:00:00.000,5.3,"da Silva Neves",0.011000000000000001,"a",20,39,"Neves",,2,2,"Midfielder","MID","Rúben Diogo da Silva Neves","https://resources.premierleague.com/premierleague/photos/players/110x140/p171317.png",5087,1290,100,3.1216648879402351,0.52830188679245282,0.15094339622641506,2.8,65,1874
100,449988,0,0,-4,4,4,"Fabio",445,"",2021-12-17 00:00:00.000,5.6,"Silva",0.004,"a",20,39,"Fabio Silva",,,3,"Forward","FWD","Fabio Silva","https://resources.premierleague.com/premierleague/photos/players/110x140/p449988.png",730,707,100,8.8111888111888117,0.19642857142857145,-0.1607142857142857,1.1,14,143
100,84450,0,0,-2,2,3,"Granit",7,"",2022-01-10 00:00:00.000,4.8,"Xhaka",0.003,"a",1,3,"Xhaka",,4,,"Midfielder","MID","Granit Xhaka","https://resources.premierleague.com/premierleague/photos/players/110x140/p84450.png",274,316,100,1.9907834101382489,0.375,-0.041666666666666657,1.8,24,1085
100,167199,0,0,0,0,3,"Thomas",15,"",2022-01-20 00:00:00.000,5,"Partey",0.002,"a",1,3,"Partey",,3,,"Midfielder","MID","Thomas Partey","https://resources.premierleague.com/premierleague/photos/players/110x140/p167199.png",573,457,100,2.8427037271004418,0.52,0.12000000000000002,2.6,50,1583
100,184029,0,0,0,0,3,"Martin",558,"",2022-01-13 00:00:00.000,5.5,"Ødegaard",0.040999999999999995,"a",1,3,"Ødegaard",5,1,,"Midfielder","MID","Martin Ødegaard","https://resources.premierleague.com/premierleague/photos/players/110x140/p184029.png",5703,26200,100,4.7859922178988326,0.67272727272727273,0.30909090909090914,3.7,82,1542
100,230046,0,0,-1,1,3,"Douglas Luiz",50,"",2021-11-01 00:00:00.000,4.4,"Soares de Paulo",0.018000000000000002,"a",2,7,"Douglas Luiz",2,1,,"Midfielder","MID","Douglas Luiz Soares de Paulo","https://resources.premierleague.com/premierleague/photos/players/110x140/p230046.png",2199,3207,100,2.7272727272727275,0.56818181818181812,0.11363636363636363,2.5,50,1650
100,18892,0,0,-3,3,2,"Ashley",52,"",2021-12-17 00:00:00.000,4.7,"Young",0.004,"a",2,7,"Young",,5,,"Defender","DEF","Ashley Young","https://resources.premierleague.com/premierleague/photos/players/110x140/p18892.png",180,296,100,3.7647058823529411,0.4893617021276595,0.0638297872340425,2.3,32,765
100,101188,0,0,-4,4,2,"Lucas",168,"",2021-11-02 00:00:00.000,5.1,"Digne",0.093000000000000013,"a",2,7,"Digne",1,4,,"Defender","DEF","Lucas Digne","https://resources.premierleague.com/premierleague/photos/players/110x140/p101188.png",24555,11215,100,2.4444444444444446,0.47058823529411764,0.078431372549019593,2.4,44,1620
100,215711,0,0,-2,2,3,"Leon",492,"",2021-12-02 00:00:00.000,6.3,"Bailey",0.004,"a",2,7,"Bailey",,3,,"Midfielder","MID","Leon Bailey","https://resources.premierleague.com/premierleague/photos/players/110x140/p215711.png",190,141,100,5.5142231947483591,0.39682539682539686,0.079365079365079361,2.5,28,457
100,174932,0,0,0,0,3,"Sergi",81,"",2022-01-12 00:00:00.000,5.5,"Canós",0.012,"a",3,94,"Canós",5,5,,"Midfielder","MID","Sergi Canós","https://resources.premierleague.com/premierleague/photos/players/110x140/p174932.png",1054,1192,100,3.3137673425827106,0.509090909090909,0.14545454545454542,2.8,69,1874
100,109345,0,0,-2,2,3,"Solomon",60,"",2021-08-28 00:00:00.000,5.3,"March",0.001,"a",4,36,"March",3,4,,"Midfielder","MID","Solomon March","https://resources.premierleague.com/premierleague/photos/players/110x140/p109345.png",33,87,100,3.203883495145631,0.32075471698113206,-0.056603773584905669,1.7,33,927
100,227127,0,0,-1,1,3,"Yves",70,"",2022-01-01 00:00:00.000,4.4,"Bissouma",0.052000000000000005,"a",4,36,"Bissouma",,5,,"Midfielder","MID","Yves Bissouma","https://resources.premierleague.com/premierleague/photos/players/110x140/p227127.png",2288,3856,100,2.2245762711864407,0.47727272727272724,0.022727272727272745,2.1,35,1416
100,172782,0,0,-2,2,3,"Josh",115,"",2021-12-30 00:00:00.000,4.3,"Brownhill",0.025,"a",5,90,"Brownhill",4,2,,"Midfielder","MID","Josh Brownhill","https://resources.premierleague.com/premierleague/photos/players/110x140/p172782.png",18451,2376,100,2.5636363636363635,0.55813953488372092,0.093023255813953473,2.4,47,1650
100,433154,0,0,-3,3,3,"Dwight",118,"",2022-01-10 00:00:00.000,5.7,"McNeil",0.003,"a",5,90,"McNeil",3,4,,"Midfielder","MID","Dwight McNeil","https://resources.premierleague.com/premierleague/photos/players/110x140/p433154.png",4589,455,100,2.4974772956609486,0.42105263157894735,0.07017543859649121,2.4,55,1982
100,82263,0,0,1,-1,2,"Marcos",122,"",2021-12-04 00:00:00.000,5.6,"Alonso",0.083,"a",6,8,"Alonso",2,1,,"Defender","DEF","Marcos Alonso","https://resources.premierleague.com/premierleague/photos/players/110x140/p82263.png",5361,13736,100,4.8581314878892732,0.7321428571428571,0.37499999999999994,4.1,78,1445
100,80146,0,0,-2,2,4,"Jordan",153,"",2022-01-01 00:00:00.000,5.8,"Ayew",0.008,"a",7,31,"Ayew",,4,,"Forward","FWD","Jordan Ayew","https://resources.premierleague.com/premierleague/photos/players/110x140/p80146.png",2021,1573,100,3.3027522935779818,0.396551724137931,0.051724137931034454,2.3,56,1526
100,443661,0,0,-1,1,3,"Michael",464,"",2021-08-08 00:00:00.000,5.4,"Olise",0.0069999999999999993,"a",7,31,"Olise",3,3,,"Midfielder","MID","Michael Olise","https://resources.premierleague.com/premierleague/photos/players/110x140/p443661.png",1763,2966,100,6.3397790055248615,0.5,0.12962962962962965,2.7,51,724
100,80179,0,0,0,0,3,"Adam",552,"",2022-01-17 00:00:00.000,4.5,"Forshaw",0.001,"a",10,2,"Forshaw",,3,,"Midfielder","MID","Adam Forshaw","https://resources.premierleague.com/premierleague/photos/players/110x140/p80179.png",179,80,100,2.4166666666666665,0.4,-0.044444444444444432,1.8,29,1080
100,97032,0,0,2,-2,2,"Virgil",229,"",2021-12-17 00:00:00.000,6.7,"van Dijk",0.17800000000000002,"a",11,14,"van Dijk",,3,,"Defender","DEF","Virgil van Dijk","https://resources.premierleague.com/premierleague/photos/players/110x140/p97032.png",22030,31220,100,5.4166666666666661,0.80597014925373134,0.5074626865671642,5.4,130,2160
100,169187,0,0,10,-10,2,"Trent",237,"",2022-01-10 00:00:00.000,8.5,"Alexander-Arnold",0.457,"a",11,14,"Alexander-Arnold",1,1,,"Defender","DEF","Trent Alexander-Arnold","https://resources.premierleague.com/premierleague/photos/players/110x140/p169187.png",11154,79695,100,7.1365638766519828,0.82352941176470584,0.58823529411764708,7,162,2043
100,152590,0,0,0,0,2,"Alex Nicolao",279,"",2022-02-07 00:00:00.000,5,"Telles",0.006,"a",13,1,"Telles",2,3,,"Defender","DEF","Alex Nicolao Telles","https://resources.premierleague.com/premierleague/photos/players/110x140/p152590.png",488,2584,100,3.7349397590361448,0.62,0.22000000000000003,3.1,31,747
100,50232,0,0,-2,2,3,"Jonjo",291,"",2021-12-20 00:00:00.000,5.3,"Shelvey",0.001,"a",14,4,"Shelvey",3,2,,"Midfielder","MID","Jonjo Shelvey","https://resources.premierleague.com/premierleague/photos/players/110x140/p50232.png",1492,688,100,2.9262490087232358,0.49056603773584911,0.11320754716981134,2.6,41,1261
