Date,High,Low,Open,Close,Volume,Adj Close,Year,Highest,Lowest,TotalVolume,WeekDay
2007-12-19 00:00:00.000,257.2,252,253,256.125,2671020,171.7986,2007,347.237,231.663,1065861528,4
2007-12-20 00:00:00.000,263.487,255.75,257.375,261.337,3036020,175.2947,2007,347.237,231.663,1065861528,5
2007-12-24 00:00:00.000,280,262.5,270,277.425,4655664,186.0859,2007,347.237,231.663,1065861528,2
2007-12-26 00:00:00.000,279.925,271.538,278.75,275.075,2905996,184.5096,2007,347.237,231.663,1065861528,4
2007-12-27 00:00:00.000,280,271.638,276.275,277.688,4008568,186.2623,2007,347.237,231.663,1065861528,5
2007-12-28 00:00:00.000,275,265,275,270.538,2196596,181.4664,2007,347.237,231.663,1065861528,6
2007-12-31 00:00:00.000,274.013,263,270.75,269.35,2156168,180.6695,2007,347.237,231.663,1065861528,2
2008-01-01 00:00:00.000,269.25,263,269.25,263.638,928388,176.8381,2008,269.25,103.838,1296917336,3
2008-01-02 00:00:00.000,265.25,257.875,265,262.5,2864924,176.0747,2008,269.25,103.838,1296917336,4
2008-01-03 00:00:00.000,261.25,251.337,257.525,252.762,5168280,169.5429,2008,269.25,103.838,1296917336,5
2008-01-04 00:00:00.000,255.725,250.575,252.762,251.3,2318868,168.5622,2008,269.25,103.838,1296917336,6
2008-01-07 00:00:00.000,252.2,243.125,250,243.9,3647344,163.5986,2008,269.25,103.838,1296917336,2
2008-01-08 00:00:00.000,248,242.325,245,246.962,3207732,165.6524,2008,269.25,103.838,1296917336,3
2008-01-09 00:00:00.000,251.5,247.475,248.7,249.075,2450128,167.0698,2008,269.25,103.838,1296917336,4
2008-01-10 00:00:00.000,252.375,240.5,249.5,245.413,3342376,164.6134,2008,269.25,103.838,1296917336,5
2008-01-11 00:00:00.000,251,228.837,228.837,247.438,2149188,165.9718,2008,269.25,103.838,1296917336,6
2008-01-14 00:00:00.000,249.95,238.9,249.95,240.288,4158864,161.1758,2008,269.25,103.838,1296917336,2
2008-01-15 00:00:00.000,242,233.5,241.25,235,2935588,157.6288,2008,269.25,103.838,1296917336,3
2008-01-16 00:00:00.000,241.675,231.25,235,236.238,3131956,158.4592,2008,269.25,103.838,1296917336,4
2008-01-17 00:00:00.000,241.5,229.75,241.45,230.675,6302096,154.7277,2008,269.25,103.838,1296917336,5
2008-01-18 00:00:00.000,235,224.275,232.375,225.8,4333816,151.4578,2008,269.25,103.838,1296917336,6
2008-01-21 00:00:00.000,226.175,201.312,226,207.762,4840032,139.3586,2008,269.25,103.838,1296917336,2
2008-01-22 00:00:00.000,247.5,181.25,203.675,200.062,6376872,134.1938,2008,269.25,103.838,1296917336,3
2008-01-23 00:00:00.000,222.5,201.25,214.75,217.988,5359120,148.4438,2008,269.25,103.838,1296917336,4
2008-01-24 00:00:00.000,222,206.438,217.5,210.812,2013336,143.5571,2008,269.25,103.838,1296917336,5
2008-01-25 00:00:00.000,224.425,212.525,213.25,221.15,2243116,150.597,2008,269.25,103.838,1296917336,6
2008-01-28 00:00:00.000,217.5,206.25,217.5,213.575,2485660,145.4386,2008,269.25,103.838,1296917336,2
2008-01-29 00:00:00.000,221.15,213.75,214,216.925,3258712,147.7199,2008,269.25,103.838,1296917336,3
2008-01-30 00:00:00.000,223,215,220.5,217.462,3032856,148.0856,2008,269.25,103.838,1296917336,4
2008-01-31 00:00:00.000,222.5,208.837,217.5,218.438,5966956,148.7502,2008,269.25,103.838,1296917336,5
2008-02-01 00:00:00.000,235.275,218.325,221.25,232.375,4169520,158.241,2008,269.25,103.838,1296917336,6
2008-02-04 00:00:00.000,247.25,234.75,236.25,243.913,3730520,166.098,2008,269.25,103.838,1296917336,2
2008-02-05 00:00:00.000,243.75,233.913,240,238.762,1722872,162.5903,2008,269.25,103.838,1296917336,3
2008-02-06 00:00:00.000,232.5,223.625,232.5,226.525,4007952,154.2572,2008,269.25,103.838,1296917336,4
2008-02-07 00:00:00.000,226.525,217.762,226.525,219.762,2574652,149.6518,2008,269.25,103.838,1296917336,5
2008-02-08 00:00:00.000,231.25,220,221,224.6,2576820,152.9464,2008,269.25,103.838,1296917336,6
2008-02-11 00:00:00.000,233,215.025,224.6,226.525,3200988,154.2572,2008,269.25,103.838,1296917336,2
2008-02-12 00:00:00.000,231.25,215,226.25,216.163,5161328,147.2011,2008,269.25,103.838,1296917336,3
2008-02-13 00:00:00.000,224.25,212.825,218.75,217.238,2185376,147.9331,2008,269.25,103.838,1296917336,4
2008-02-14 00:00:00.000,225,215.25,221.25,218.45,2246480,148.7584,2008,269.25,103.838,1296917336,5
2008-02-15 00:00:00.000,221.762,215,215,218.175,2213044,148.5711,2008,269.25,103.838,1296917336,6
2008-02-18 00:00:00.000,218.75,212.5,218.175,213.3,1723160,145.2514,2008,269.25,103.838,1296917336,2
2008-02-19 00:00:00.000,221,213.75,214,218.863,1947288,149.0397,2008,269.25,103.838,1296917336,3
2008-02-20 00:00:00.000,223.663,218.312,219.975,221.525,3060624,150.8524,2008,269.25,103.838,1296917336,4
2008-02-21 00:00:00.000,232.75,220.5,224.5,228.663,3562052,155.7132,2008,269.25,103.838,1296917336,5
2008-02-22 00:00:00.000,230.225,221.25,230,225.137,2401516,153.3121,2008,269.25,103.838,1296917336,6
2008-02-25 00:00:00.000,232.25,222.562,232,225.188,3255460,153.3468,2008,269.25,103.838,1296917336,2
2008-02-26 00:00:00.000,231,223.75,231,224.6,4999584,152.9464,2008,269.25,103.838,1296917336,3
2008-02-27 00:00:00.000,228.712,218.512,227,219.387,2364056,149.3965,2008,269.25,103.838,1296917336,4
2008-02-28 00:00:00.000,222.5,218,221.25,220.225,5579004,149.9672,2008,269.25,103.838,1296917336,5
2008-02-29 00:00:00.000,222.925,215.875,220,219.35,3416480,149.3713,2008,269.25,103.838,1296917336,6
2008-03-03 00:00:00.000,217.175,210,216.5,212.15,3141328,144.4683,2008,269.25,103.838,1296917336,2
2008-03-04 00:00:00.000,217.5,211.775,214.5,214.7,3010532,146.2047,2008,269.25,103.838,1296917336,3
2008-03-05 00:00:00.000,220.7,211.25,211.25,218.825,2209348,149.0138,2008,269.25,103.838,1296917336,4
2008-03-07 00:00:00.000,216.525,210.562,215.65,211.538,1996828,144.0515,2008,269.25,103.838,1296917336,6
2008-03-10 00:00:00.000,213.5,207.5,211.538,208.413,2494168,141.9235,2008,269.25,103.838,1296917336,2
2008-03-11 00:00:00.000,210,205,210,205.875,4043520,140.1952,2008,269.25,103.838,1296917336,3
2008-03-12 00:00:00.000,212.5,202.562,209.75,205.887,1884412,140.2034,2008,269.25,103.838,1296917336,4
2008-03-13 00:00:00.000,203.75,190.25,203.75,194.925,3408600,132.7385,2008,269.25,103.838,1296917336,5
2008-03-14 00:00:00.000,203.225,187.5,195,200.962,2216056,136.8496,2008,269.25,103.838,1296917336,6
2008-03-17 00:00:00.000,199.425,192.188,193.75,197.962,1958904,134.8066,2008,269.25,103.838,1296917336,2
2008-03-18 00:00:00.000,207.2,192.5,197.5,204.425,3596080,139.2078,2008,269.25,103.838,1296917336,3
2008-03-19 00:00:00.000,210,201.387,207,202.863,4361924,138.144,2008,269.25,103.838,1296917336,4
2008-03-24 00:00:00.000,209.375,202.863,202.863,205.925,3301984,140.2292,2008,269.25,103.838,1296917336,2
2008-03-25 00:00:00.000,224.962,208.75,210,219.125,2928896,149.2181,2008,269.25,103.838,1296917336,3
2008-03-26 00:00:00.000,235,212.887,235,219.587,2171768,149.5327,2008,269.25,103.838,1296917336,4
2008-03-27 00:00:00.000,219,210.275,218,213.125,6151152,145.1322,2008,269.25,103.838,1296917336,5
2008-03-28 00:00:00.000,218.675,213,213.25,217.762,3633696,148.2899,2008,269.25,103.838,1296917336,6
2008-03-31 00:00:00.000,217.762,199.25,217.762,202.613,4051860,137.9738,2008,269.25,103.838,1296917336,2
2008-04-01 00:00:00.000,213.225,202.5,205,208.087,2086728,141.7015,2008,269.25,103.838,1296917336,3
2008-04-02 00:00:00.000,217.25,212.312,212.5,212.812,1428844,144.9191,2008,269.25,103.838,1296917336,4
2008-04-03 00:00:00.000,223,212.5,212.5,221.35,3287172,150.7332,2008,269.25,103.838,1296917336,5
2008-04-04 00:00:00.000,222.475,215.012,221.5,218.225,2020844,148.6052,2008,269.25,103.838,1296917336,6
2008-04-07 00:00:00.000,230.025,219.55,223.75,226.025,3659528,153.9168,2008,269.25,103.838,1296917336,2
2008-04-08 00:00:00.000,226.75,218.75,226.25,221.837,4055352,151.0649,2008,269.25,103.838,1296917336,3
2008-04-09 00:00:00.000,223,217.25,220,219.062,1482600,149.1751,2008,269.25,103.838,1296917336,4
2008-04-10 00:00:00.000,229.913,219.25,220,224.887,2925932,153.1418,2008,269.25,103.838,1296917336,5
2008-04-11 00:00:00.000,231.25,223.312,225.762,227,2189264,154.5808,2008,269.25,103.838,1296917336,6
2008-04-15 00:00:00.000,246.25,220.1,230.5,243.538,5703772,165.8426,2008,269.25,103.838,1296917336,3
2008-04-16 00:00:00.000,250.5,240.5,246.25,242.975,6438768,165.4593,2008,269.25,103.838,1296917336,4
2008-04-17 00:00:00.000,252.5,244.887,249.925,250.225,3999556,170.3963,2008,269.25,103.838,1296917336,5
2008-04-21 00:00:00.000,258.75,246.65,252.25,248.35,3399296,169.1195,2008,269.25,103.838,1296917336,2
2008-04-22 00:00:00.000,246.238,220.5,246.238,221.8,13785196,151.0396,2008,269.25,103.838,1296917336,3
2008-04-23 00:00:00.000,226.425,220.012,221.75,222.288,6326156,151.372,2008,269.25,103.838,1296917336,4
2008-04-24 00:00:00.000,226.225,216,226,222.688,15290096,151.6444,2008,269.25,103.838,1296917336,5
2008-04-25 00:00:00.000,228,221.25,228,222.325,6828568,151.3972,2008,269.25,103.838,1296917336,6
2008-04-28 00:00:00.000,224,180,202.25,220.425,6598136,150.1033,2008,269.25,103.838,1296917336,2
2008-04-29 00:00:00.000,232.5,217.538,220.512,227.637,16209848,155.0145,2008,269.25,103.838,1296917336,3
2008-04-30 00:00:00.000,233.938,226.625,229.025,230.25,9487980,156.7939,2008,269.25,103.838,1296917336,4
2008-05-02 00:00:00.000,240.5,231,231.25,235.938,5298780,160.6673,2008,269.25,103.838,1296917336,6
2008-05-05 00:00:00.000,237.375,230.288,236.25,231.863,3613764,157.8923,2008,269.25,103.838,1296917336,2
2008-05-06 00:00:00.000,237.5,218.15,227.5,234.262,3982796,159.5259,2008,269.25,103.838,1296917336,3
2008-05-07 00:00:00.000,244.975,237.5,237.5,241.688,12585540,164.5828,2008,269.25,103.838,1296917336,4
2008-05-08 00:00:00.000,241.25,229.5,241.225,236.75,10845832,161.2202,2008,269.25,103.838,1296917336,5
2008-05-09 00:00:00.000,239.75,227.5,239.75,229.25,4492296,156.1129,2008,269.25,103.838,1296917336,6
2008-05-12 00:00:00.000,233.712,227.575,229.25,231.725,3898508,157.7983,2008,269.25,103.838,1296917336,2
2008-05-13 00:00:00.000,235.35,222.25,232.5,226.262,4462876,154.0782,2008,269.25,103.838,1296917336,3
2008-05-14 00:00:00.000,244.738,222.788,226.25,242.788,9373188,165.3319,2008,269.25,103.838,1296917336,4
2008-05-15 00:00:00.000,250.5,240.025,243.25,246.188,7177896,167.6473,2008,269.25,103.838,1296917336,5
2008-05-16 00:00:00.000,248.5,242.125,248.5,245.262,3838648,167.0167,2008,269.25,103.838,1296917336,6
2008-05-20 00:00:00.000,247.5,236.812,243.75,239.025,4946904,162.7694,2008,269.25,103.838,1296917336,3
2008-05-21 00:00:00.000,242,228.75,232,241.275,3140184,164.3016,2008,269.25,103.838,1296917336,4
2008-05-22 00:00:00.000,246.375,237.75,239.125,240.288,5445200,163.6295,2008,269.25,103.838,1296917336,5
2008-05-23 00:00:00.000,244.925,231.525,243.725,233.1,5401384,158.7346,2008,269.25,103.838,1296917336,6
2008-05-26 00:00:00.000,240.725,229,230,238.863,5457272,162.6591,2008,269.25,103.838,1296917336,2
2008-05-27 00:00:00.000,248.5,236.5,245,242.225,5682072,164.9485,2008,269.25,103.838,1296917336,3
2008-05-28 00:00:00.000,253.812,242.525,242.525,252.363,5469588,171.8523,2008,269.25,103.838,1296917336,4
2008-05-29 00:00:00.000,257.087,246,252.25,248.663,8258940,169.3326,2008,269.25,103.838,1296917336,5
2008-05-30 00:00:00.000,262.25,244.5,247.75,259.788,15485284,176.9084,2008,269.25,103.838,1296917336,6
2008-06-02 00:00:00.000,264.35,241.25,253.75,245.962,7054764,167.4933,2008,269.25,103.838,1296917336,2
2008-06-03 00:00:00.000,247.5,234.538,240,243.788,4900256,166.0129,2008,269.25,103.838,1296917336,3
2008-06-04 00:00:00.000,247.45,236.587,247.45,239.188,3787856,162.8804,2008,269.25,103.838,1296917336,4
2008-06-05 00:00:00.000,249.2,241,241.025,245.462,5905256,167.1528,2008,269.25,103.838,1296917336,5
2008-06-06 00:00:00.000,249.663,239.45,247.5,241.55,4137784,164.4889,2008,269.25,103.838,1296917336,6
2008-06-09 00:00:00.000,241.225,222.5,225.562,228.525,6140140,155.6192,2008,269.25,103.838,1296917336,2
2008-06-10 00:00:00.000,229.75,216.75,227.5,219.75,6155372,149.6437,2008,269.25,103.838,1296917336,3
2008-06-11 00:00:00.000,227.5,220,222.5,222.587,4113368,151.5756,2008,269.25,103.838,1296917336,4
2008-06-12 00:00:00.000,225.6,214.25,223.5,222.062,2464004,151.2181,2008,269.25,103.838,1296917336,5
2008-06-13 00:00:00.000,230.475,220,220,227.4,6732432,154.8531,2008,269.25,103.838,1296917336,6
2008-06-16 00:00:00.000,232,225.812,229.75,227.7,6541784,155.0574,2008,269.25,103.838,1296917336,2
2008-06-17 00:00:00.000,231.75,226.25,226.25,230.325,3504824,156.845,2008,269.25,103.838,1296917336,3
2008-06-18 00:00:00.000,230.25,222.75,230.2,225.225,6431336,156.7753,2008,269.25,103.838,1296917336,4
2008-06-19 00:00:00.000,224.5,220,220.062,222,3289068,154.5305,2008,269.25,103.838,1296917336,5
2008-06-20 00:00:00.000,224.975,210.387,224.975,215.962,8157760,150.3275,2008,269.25,103.838,1296917336,6
2008-06-23 00:00:00.000,219.863,210.75,215.962,214.613,3572312,149.3885,2008,269.25,103.838,1296917336,2
2008-06-24 00:00:00.000,216.925,205.85,212.5,211.1,9287176,146.9432,2008,269.25,103.838,1296917336,3
2008-06-25 00:00:00.000,221.25,207.825,210,219.2,5914196,152.5815,2008,269.25,103.838,1296917336,4
2008-06-26 00:00:00.000,224.5,215.1,221,220.337,7028316,153.3728,2008,269.25,103.838,1296917336,5
2008-06-27 00:00:00.000,220.337,212.788,220.337,216.375,6260948,150.615,2008,269.25,103.838,1296917336,6
2008-06-30 00:00:00.000,219.5,212.5,217.75,214.55,3258044,149.3447,2008,269.25,103.838,1296917336,2
2008-07-01 00:00:00.000,218,208.762,216.25,211.925,5059616,147.5175,2008,269.25,103.838,1296917336,3
2008-07-02 00:00:00.000,222,210,212.5,219.125,8141112,152.5293,2008,269.25,103.838,1296917336,4
2008-07-03 00:00:00.000,220.25,205.137,220.25,214.163,4172528,149.0753,2008,269.25,103.838,1296917336,5
2008-07-04 00:00:00.000,217.512,208.875,217.475,211.125,3939584,146.9606,2008,269.25,103.838,1296917336,6
2008-07-07 00:00:00.000,216,208,211.25,213.062,1794132,148.3089,2008,269.25,103.838,1296917336,2
2008-07-08 00:00:00.000,211.25,204.5,207.538,207.55,3947624,144.4721,2008,269.25,103.838,1296917336,3
2008-07-09 00:00:00.000,222.488,212.5,212.5,219.188,3578548,152.5731,2008,269.25,103.838,1296917336,4
2008-07-10 00:00:00.000,222.25,213.087,217.5,217.1,3504368,151.1197,2008,269.25,103.838,1296917336,5
2008-07-11 00:00:00.000,235.75,196.35,229.25,199.65,5523784,138.973,2008,269.25,103.838,1296917336,6
2008-07-14 00:00:00.000,200,190.25,200,191.962,4559896,133.6215,2008,269.25,103.838,1296917336,2
2008-07-15 00:00:00.000,196.613,184.288,191.962,187.663,4509844,130.6291,2008,269.25,103.838,1296917336,3
2008-07-16 00:00:00.000,193.413,178.975,188.663,182.025,5739900,126.7046,2008,269.25,103.838,1296917336,4
2008-07-17 00:00:00.000,196.725,182.512,183.75,195.812,10350716,136.3015,2008,269.25,103.838,1296917336,5
2008-07-18 00:00:00.000,200.5,187.25,195,198.462,8339496,138.1461,2008,269.25,103.838,1296917336,6
2008-07-21 00:00:00.000,203.75,195.75,199.75,203.2,3582068,141.4441,2008,269.25,103.838,1296917336,2
2008-07-22 00:00:00.000,210.988,201.512,204,207.962,4241164,144.7589,2008,269.25,103.838,1296917336,3
2008-07-23 00:00:00.000,217.5,204.725,207.5,215.137,5971420,149.7533,2008,269.25,103.838,1296917336,4
2008-07-24 00:00:00.000,218.625,198.087,218.625,200.637,11742336,139.66,2008,269.25,103.838,1296917336,5
2008-07-25 00:00:00.000,212.375,195.5,199.8,199.8,8842536,139.0774,2008,269.25,103.838,1296917336,6
2008-07-28 00:00:00.000,204.238,196.25,200,201.562,1969372,140.3039,2008,269.25,103.838,1296917336,2
2008-07-29 00:00:00.000,203.45,198,201.675,202.238,2472192,140.7745,2008,269.25,103.838,1296917336,3
2008-07-30 00:00:00.000,211.5,200,211.5,209.738,4420076,145.9951,2008,269.25,103.838,1296917336,4
2008-07-31 00:00:00.000,210.5,205.375,210,208.438,5195580,147.1956,2008,269.25,103.838,1296917336,5
2008-08-01 00:00:00.000,214.238,202.812,206.25,210.163,4011724,148.4138,2008,269.25,103.838,1296917336,6
2008-08-04 00:00:00.000,210,202.75,203.75,203.837,5238928,143.9464,2008,269.25,103.838,1296917336,2
2008-08-05 00:00:00.000,208.75,201.312,203.85,207.425,4768200,146.4802,2008,269.25,103.838,1296917336,3
2008-08-06 00:00:00.000,217.488,209.1,209.975,215.137,5009932,151.9264,2008,269.25,103.838,1296917336,4
2008-08-07 00:00:00.000,217.475,211.25,214.75,213.337,3072320,150.6552,2008,269.25,103.838,1296917336,5
2008-08-08 00:00:00.000,214.25,208.35,211.238,211.275,2086672,149.199,2008,269.25,103.838,1296917336,6
2008-08-11 00:00:00.000,214.45,206.125,213,208.488,3405100,147.2309,2008,269.25,103.838,1296917336,2
2008-08-12 00:00:00.000,210.925,203.75,208.75,204.812,3323504,144.635,2008,269.25,103.838,1296917336,3
2008-08-13 00:00:00.000,209.425,200,200,207.075,3697968,146.2331,2008,269.25,103.838,1296917336,4
2008-08-14 00:00:00.000,211.163,202.75,207.25,208.3,3741508,147.0982,2008,269.25,103.838,1296917336,5
2008-08-18 00:00:00.000,213.1,208.75,210,210.387,1956648,148.572,2008,269.25,103.838,1296917336,2
2008-08-19 00:00:00.000,212.75,208.775,211.125,210.312,1953300,148.519,2008,269.25,103.838,1296917336,3
2008-08-20 00:00:00.000,212.25,208.75,210.675,210.4,1127256,148.5811,2008,269.25,103.838,1296917336,4
2008-08-21 00:00:00.000,210.5,203.8,209,204.462,1976516,144.3878,2008,269.25,103.838,1296917336,5
2008-08-22 00:00:00.000,206.188,200.875,204.75,204.75,2645284,144.5912,2008,269.25,103.838,1296917336,6
2008-08-25 00:00:00.000,208.75,204,206,204.55,942244,144.45,2008,269.25,103.838,1296917336,2
2008-08-26 00:00:00.000,209.238,202.488,202.488,208.512,2205004,147.2478,2008,269.25,103.838,1296917336,3
2008-08-27 00:00:00.000,209,203.275,205.025,204.613,2131788,144.4944,2008,269.25,103.838,1296917336,4
2008-08-28 00:00:00.000,206.062,195.663,205,198.087,6580688,139.8859,2008,269.25,103.838,1296917336,5
2008-08-29 00:00:00.000,204.988,200,200,203.05,1998500,143.3907,2008,269.25,103.838,1296917336,6
2008-09-01 00:00:00.000,205,201.75,203.75,203.738,1527432,143.8766,2008,269.25,103.838,1296917336,2
2008-09-02 00:00:00.000,213.25,203.738,203.738,212.2,2647848,149.8523,2008,269.25,103.838,1296917336,3
2008-09-04 00:00:00.000,213.7,208.087,211.25,211.05,2461676,149.0402,2008,269.25,103.838,1296917336,5
2008-09-05 00:00:00.000,212.5,206.25,212.5,209.6,2445368,148.0163,2008,269.25,103.838,1296917336,6
2008-09-08 00:00:00.000,218.6,210.5,215,214.175,5170432,151.247,2008,269.25,103.838,1296917336,2
2008-09-09 00:00:00.000,217.925,210,213.75,216.2,2815328,152.677,2008,269.25,103.838,1296917336,3
2008-09-10 00:00:00.000,217.55,212.025,215.288,212.725,3063456,150.2231,2008,269.25,103.838,1296917336,4
2008-09-11 00:00:00.000,217,207.25,212.725,209.175,1908976,147.716,2008,269.25,103.838,1296917336,5
2008-09-12 00:00:00.000,216.25,200.238,216.25,202.637,3573964,143.0991,2008,269.25,103.838,1296917336,6
2008-09-15 00:00:00.000,199.75,186.25,195,190.15,8550948,134.2809,2008,269.25,103.838,1296917336,2
2008-09-16 00:00:00.000,187.75,181.25,187.375,187.212,5072364,132.2061,2008,269.25,103.838,1296917336,3
2008-09-17 00:00:00.000,191.163,182,187,182.525,4200868,128.8963,2008,269.25,103.838,1296917336,4
2008-09-18 00:00:00.000,187.25,167.75,182,180.288,6357104,127.3166,2008,269.25,103.838,1296917336,5
2008-09-19 00:00:00.000,194.925,182.525,194.925,191.712,9544368,135.384,2008,269.25,103.838,1296917336,6
2008-09-22 00:00:00.000,217,188.25,217,191.7,4472944,135.3755,2008,269.25,103.838,1296917336,2
2008-09-23 00:00:00.000,191.925,178.837,178.837,180.25,2966120,127.2897,2008,269.25,103.838,1296917336,3
2008-09-24 00:00:00.000,187,172.575,181.137,178.262,7380724,125.8858,2008,269.25,103.838,1296917336,4
2008-09-25 00:00:00.000,179.962,167.762,178.275,172.1,15122632,121.5343,2008,269.25,103.838,1296917336,5
2008-09-26 00:00:00.000,175,166.55,175,169.05,4217244,119.3804,2008,269.25,103.838,1296917336,6
2008-09-29 00:00:00.000,169.7,153,169.7,155,5578636,109.4585,2008,269.25,103.838,1296917336,2
2008-09-30 00:00:00.000,169.175,147.5,148,166.4,8391372,117.509,2008,269.25,103.838,1296917336,3
2008-10-01 00:00:00.000,171.225,161.337,167.4,167.938,6017916,118.5952,2008,269.25,103.838,1296917336,4
2008-10-03 00:00:00.000,166.238,160.587,166.238,164.375,4172404,116.079,2008,269.25,103.838,1296917336,6
2008-10-06 00:00:00.000,162.812,150,162.812,154.75,5882984,109.282,2008,269.25,103.838,1296917336,2
2008-10-07 00:00:00.000,166.25,141.5,157.788,143.975,8884604,101.6729,2008,269.25,103.838,1296917336,3
2008-10-08 00:00:00.000,140.738,127,138.75,136.65,8301380,96.5001,2008,269.25,103.838,1296917336,4
2008-10-10 00:00:00.000,137.5,120.1,135,131.2,13742076,92.6514,2008,269.25,103.838,1296917336,6
2008-10-13 00:00:00.000,150.725,131.2,131.988,143.212,13866024,101.134,2008,269.25,103.838,1296917336,2
2008-10-14 00:00:00.000,154.85,145.337,149.75,148.175,7424624,104.6389,2008,269.25,103.838,1296917336,3
2008-10-15 00:00:00.000,147.163,133.825,146.25,135.775,5308752,95.8821,2008,269.25,103.838,1296917336,4
2008-10-16 00:00:00.000,132.175,116.975,131.25,123.75,8031800,87.3903,2008,269.25,103.838,1296917336,5
2008-10-17 00:00:00.000,132.25,111.25,125,113.463,9743540,80.1258,2008,269.25,103.838,1296917336,6
2008-10-20 00:00:00.000,126.25,113.812,124.162,122.838,12413060,86.7463,2008,269.25,103.838,1296917336,2
2008-10-21 00:00:00.000,141.975,123.338,134.6,139.775,11804900,98.7069,2008,269.25,103.838,1296917336,3
2008-10-22 00:00:00.000,138.75,127.775,138.75,136.663,6020668,96.5093,2008,269.25,103.838,1296917336,4
2008-10-23 00:00:00.000,147,125.312,131.163,136.825,10501016,96.6236,2008,269.25,103.838,1296917336,5
2008-10-24 00:00:00.000,134.1,110,125.925,124.713,8479936,88.0703,2008,269.25,103.838,1296917336,6
2008-10-27 00:00:00.000,129.5,103.838,120.25,124.188,8972576,87.6996,2008,269.25,103.838,1296917336,2
2008-10-29 00:00:00.000,143.75,132.562,140.5,135.2,10955572,97.8396,2008,269.25,103.838,1296917336,4
2008-10-31 00:00:00.000,148.75,132.438,142.25,134.375,10375980,97.2426,2008,269.25,103.838,1296917336,6
2008-11-03 00:00:00.000,145.75,131.762,139.988,136.85,7532020,99.0337,2008,269.25,103.838,1296917336,2
2008-11-04 00:00:00.000,149.15,122.5,149.15,127.125,9422540,91.996,2008,269.25,103.838,1296917336,3
2008-11-05 00:00:00.000,137.225,125,128.75,126.6,9233164,91.6161,2008,269.25,103.838,1296917336,4
2008-11-06 00:00:00.000,132.125,120.525,132.125,125.05,7861916,90.4944,2008,269.25,103.838,1296917336,5
2008-11-07 00:00:00.000,133.75,121.438,125,131.288,5877720,95.0086,2008,269.25,103.838,1296917336,6
2008-11-10 00:00:00.000,138.125,128.762,137.475,136.613,4099016,98.8621,2008,269.25,103.838,1296917336,2
2008-11-11 00:00:00.000,136.938,130,135.5,132.212,6498776,95.6773,2008,269.25,103.838,1296917336,3
2008-11-12 00:00:00.000,138.613,128.762,132.212,133.725,7742044,96.7722,2008,269.25,103.838,1296917336,4
2008-11-14 00:00:00.000,137.125,130.875,136.25,132.712,6617464,96.0391,2008,269.25,103.838,1296917336,6
2008-11-17 00:00:00.000,134.25,126.375,132.25,129.75,8090972,93.8956,2008,269.25,103.838,1296917336,2
2008-11-18 00:00:00.000,130,120,130,120.787,9755152,87.4094,2008,269.25,103.838,1296917336,3
2008-11-19 00:00:00.000,124,117.925,122.5,120.662,8175088,87.319,2008,269.25,103.838,1296917336,4
2008-11-20 00:00:00.000,120,115,120,118.25,5016448,85.5735,2008,269.25,103.838,1296917336,5
2008-11-21 00:00:00.000,129.25,115,117.425,126.613,6845692,91.6255,2008,269.25,103.838,1296917336,6
2008-11-24 00:00:00.000,132.913,122.562,126,129.975,8370556,94.0584,2008,269.25,103.838,1296917336,2
2008-11-25 00:00:00.000,134.988,125.012,129.775,126,5774020,91.1819,2008,269.25,103.838,1296917336,3
2008-11-26 00:00:00.000,132.5,124.287,125.812,131.863,6135556,95.4247,2008,269.25,103.838,1296917336,4
2008-11-27 00:00:00.000,262.25,262.25,262.25,262.25,0,189.7813,2008,269.25,103.838,1296917336,5
2008-11-28 00:00:00.000,142,129.5,129.5,139.85,12138064,101.2047,2008,269.25,103.838,1296917336,6
2008-12-01 00:00:00.000,148.438,139.087,139.85,141.038,11958704,102.0644,2008,269.25,103.838,1296917336,2
2008-12-02 00:00:00.000,142.5,130.762,142.5,133.212,6658808,96.401,2008,269.25,103.838,1296917336,3
2008-12-03 00:00:00.000,137.925,130.4,134.087,133.7,9997992,96.7541,2008,269.25,103.838,1296917336,4
2008-12-04 00:00:00.000,138.425,125.838,133.75,137.35,8256508,99.3955,2008,269.25,103.838,1296917336,5
2008-12-05 00:00:00.000,136.325,129.562,134.6,130.45,7105448,94.4022,2008,269.25,103.838,1296917336,6
2008-12-08 00:00:00.000,136.562,128.1,133.75,130.562,7621404,94.4833,2008,269.25,103.838,1296917336,2
2008-12-10 00:00:00.000,139.2,132.375,137.45,135.262,8088380,97.8845,2008,269.25,103.838,1296917336,4
2008-12-11 00:00:00.000,137.425,125.5,137.425,126.912,7300252,91.8419,2008,269.25,103.838,1296917336,5
2008-12-12 00:00:00.000,127.488,118.812,127.488,120.325,7121036,87.0751,2008,269.25,103.838,1296917336,6
2008-12-15 00:00:00.000,125.5,116.812,125.5,117.412,5997716,84.967,2008,269.25,103.838,1296917336,2
2008-12-16 00:00:00.000,121.225,116.25,117.5,119.838,5847868,86.7227,2008,269.25,103.838,1296917336,3
2008-12-17 00:00:00.000,123,118,121.338,119.325,6476068,86.3514,2008,269.25,103.838,1296917336,4
2008-12-18 00:00:00.000,128.525,118,118.725,127.625,5723936,92.3578,2008,269.25,103.838,1296917336,5
2008-12-19 00:00:00.000,133.5,123.525,125.75,128.387,4943988,92.9093,2008,269.25,103.838,1296917336,6
