Date,day,month,year,day index,week index,month index,year index
2022-02-16 00:00:00.000,16,2,2022,-185,-26,-6,0
2022-02-17 00:00:00.000,17,2,2022,-184,-26,-6,0
2022-02-18 00:00:00.000,18,2,2022,-183,-26,-6,0
2022-02-19 00:00:00.000,19,2,2022,-182,-26,-6,0
2022-02-20 00:00:00.000,20,2,2022,-181,-26,-6,0
2022-02-21 00:00:00.000,21,2,2022,-180,-25,-6,0
2022-02-22 00:00:00.000,22,2,2022,-179,-25,-6,0
2022-02-23 00:00:00.000,23,2,2022,-178,-25,-6,0
2022-02-24 00:00:00.000,24,2,2022,-177,-25,-6,0
2022-02-25 00:00:00.000,25,2,2022,-176,-25,-6,0
2022-02-26 00:00:00.000,26,2,2022,-175,-25,-6,0
2022-02-27 00:00:00.000,27,2,2022,-174,-25,-6,0
2022-02-28 00:00:00.000,28,2,2022,-173,-24,-6,0
2022-03-01 00:00:00.000,1,3,2022,-172,-24,-5,0
2022-03-02 00:00:00.000,2,3,2022,-171,-24,-5,0
2022-03-03 00:00:00.000,3,3,2022,-170,-24,-5,0
2022-03-04 00:00:00.000,4,3,2022,-169,-24,-5,0
2022-03-05 00:00:00.000,5,3,2022,-168,-24,-5,0
2022-03-06 00:00:00.000,6,3,2022,-167,-24,-5,0
2022-03-07 00:00:00.000,7,3,2022,-166,-23,-5,0
2022-03-08 00:00:00.000,8,3,2022,-165,-23,-5,0
2022-03-09 00:00:00.000,9,3,2022,-164,-23,-5,0
2022-03-10 00:00:00.000,10,3,2022,-163,-23,-5,0
2022-03-11 00:00:00.000,11,3,2022,-162,-23,-5,0
2022-03-12 00:00:00.000,12,3,2022,-161,-23,-5,0
2022-03-13 00:00:00.000,13,3,2022,-160,-23,-5,0
2022-03-14 00:00:00.000,14,3,2022,-159,-22,-5,0
2022-03-15 00:00:00.000,15,3,2022,-158,-22,-5,0
2022-03-16 00:00:00.000,16,3,2022,-157,-22,-5,0
2022-03-17 00:00:00.000,17,3,2022,-156,-22,-5,0
2022-03-18 00:00:00.000,18,3,2022,-155,-22,-5,0
2022-03-19 00:00:00.000,19,3,2022,-154,-22,-5,0
2022-03-20 00:00:00.000,20,3,2022,-153,-22,-5,0
2022-03-21 00:00:00.000,21,3,2022,-152,-21,-5,0
2022-03-22 00:00:00.000,22,3,2022,-151,-21,-5,0
2022-03-23 00:00:00.000,23,3,2022,-150,-21,-5,0
2022-03-24 00:00:00.000,24,3,2022,-149,-21,-5,0
2022-03-25 00:00:00.000,25,3,2022,-148,-21,-5,0
2022-03-26 00:00:00.000,26,3,2022,-147,-21,-5,0
2022-03-27 00:00:00.000,27,3,2022,-146,-21,-5,0
2022-03-28 00:00:00.000,28,3,2022,-145,-20,-5,0
2022-03-29 00:00:00.000,29,3,2022,-144,-20,-5,0
2022-03-30 00:00:00.000,30,3,2022,-143,-20,-5,0
2022-03-31 00:00:00.000,31,3,2022,-142,-20,-5,0
2022-04-01 00:00:00.000,1,4,2022,-141,-20,-4,0
2022-04-02 00:00:00.000,2,4,2022,-140,-20,-4,0
2022-04-03 00:00:00.000,3,4,2022,-139,-20,-4,0
2022-04-04 00:00:00.000,4,4,2022,-138,-19,-4,0
2022-04-05 00:00:00.000,5,4,2022,-137,-19,-4,0
2022-04-06 00:00:00.000,6,4,2022,-136,-19,-4,0
2022-04-07 00:00:00.000,7,4,2022,-135,-19,-4,0
2022-04-08 00:00:00.000,8,4,2022,-134,-19,-4,0
2022-04-09 00:00:00.000,9,4,2022,-133,-19,-4,0
2022-04-10 00:00:00.000,10,4,2022,-132,-19,-4,0
2022-04-11 00:00:00.000,11,4,2022,-131,-18,-4,0
2022-04-12 00:00:00.000,12,4,2022,-130,-18,-4,0
2022-04-13 00:00:00.000,13,4,2022,-129,-18,-4,0
2022-04-14 00:00:00.000,14,4,2022,-128,-18,-4,0
2022-04-15 00:00:00.000,15,4,2022,-127,-18,-4,0
2022-04-16 00:00:00.000,16,4,2022,-126,-18,-4,0
2022-04-17 00:00:00.000,17,4,2022,-125,-18,-4,0
2022-04-18 00:00:00.000,18,4,2022,-124,-17,-4,0
2022-04-19 00:00:00.000,19,4,2022,-123,-17,-4,0
2022-04-20 00:00:00.000,20,4,2022,-122,-17,-4,0
2022-04-21 00:00:00.000,21,4,2022,-121,-17,-4,0
2022-04-22 00:00:00.000,22,4,2022,-120,-17,-4,0
2022-04-23 00:00:00.000,23,4,2022,-119,-17,-4,0
2022-04-24 00:00:00.000,24,4,2022,-118,-17,-4,0
2022-04-25 00:00:00.000,25,4,2022,-117,-16,-4,0
2022-04-26 00:00:00.000,26,4,2022,-116,-16,-4,0
2022-04-27 00:00:00.000,27,4,2022,-115,-16,-4,0
2022-04-28 00:00:00.000,28,4,2022,-114,-16,-4,0
2022-04-29 00:00:00.000,29,4,2022,-113,-16,-4,0
2022-04-30 00:00:00.000,30,4,2022,-112,-16,-4,0
2022-05-01 00:00:00.000,1,5,2022,-111,-16,-3,0
2022-05-02 00:00:00.000,2,5,2022,-110,-15,-3,0
2022-05-03 00:00:00.000,3,5,2022,-109,-15,-3,0
2022-05-04 00:00:00.000,4,5,2022,-108,-15,-3,0
2022-05-05 00:00:00.000,5,5,2022,-107,-15,-3,0
2022-05-06 00:00:00.000,6,5,2022,-106,-15,-3,0
2022-05-07 00:00:00.000,7,5,2022,-105,-15,-3,0
2022-05-08 00:00:00.000,8,5,2022,-104,-15,-3,0
2022-05-09 00:00:00.000,9,5,2022,-103,-14,-3,0
2022-05-10 00:00:00.000,10,5,2022,-102,-14,-3,0
2022-05-11 00:00:00.000,11,5,2022,-101,-14,-3,0
2022-05-12 00:00:00.000,12,5,2022,-100,-14,-3,0
2022-05-13 00:00:00.000,13,5,2022,-99,-14,-3,0
2022-05-14 00:00:00.000,14,5,2022,-98,-14,-3,0
2022-05-15 00:00:00.000,15,5,2022,-97,-14,-3,0
2022-05-16 00:00:00.000,16,5,2022,-96,-13,-3,0
2022-05-17 00:00:00.000,17,5,2022,-95,-13,-3,0
2022-05-18 00:00:00.000,18,5,2022,-94,-13,-3,0
2022-05-19 00:00:00.000,19,5,2022,-93,-13,-3,0
2022-05-20 00:00:00.000,20,5,2022,-92,-13,-3,0
2022-05-21 00:00:00.000,21,5,2022,-91,-13,-3,0
2022-05-22 00:00:00.000,22,5,2022,-90,-13,-3,0
2022-05-23 00:00:00.000,23,5,2022,-89,-12,-3,0
2022-05-24 00:00:00.000,24,5,2022,-88,-12,-3,0
2022-05-25 00:00:00.000,25,5,2022,-87,-12,-3,0
2022-05-26 00:00:00.000,26,5,2022,-86,-12,-3,0
2022-05-27 00:00:00.000,27,5,2022,-85,-12,-3,0
2022-05-28 00:00:00.000,28,5,2022,-84,-12,-3,0
2022-05-29 00:00:00.000,29,5,2022,-83,-12,-3,0
2022-05-30 00:00:00.000,30,5,2022,-82,-11,-3,0
2022-05-31 00:00:00.000,31,5,2022,-81,-11,-3,0
2022-06-01 00:00:00.000,1,6,2022,-80,-11,-2,0
2022-06-02 00:00:00.000,2,6,2022,-79,-11,-2,0
2022-06-03 00:00:00.000,3,6,2022,-78,-11,-2,0
2022-06-04 00:00:00.000,4,6,2022,-77,-11,-2,0
2022-06-05 00:00:00.000,5,6,2022,-76,-11,-2,0
2022-06-06 00:00:00.000,6,6,2022,-75,-10,-2,0
2022-06-07 00:00:00.000,7,6,2022,-74,-10,-2,0
2022-06-08 00:00:00.000,8,6,2022,-73,-10,-2,0
2022-06-09 00:00:00.000,9,6,2022,-72,-10,-2,0
2022-06-10 00:00:00.000,10,6,2022,-71,-10,-2,0
2022-06-11 00:00:00.000,11,6,2022,-70,-10,-2,0
2022-06-12 00:00:00.000,12,6,2022,-69,-10,-2,0
2022-06-13 00:00:00.000,13,6,2022,-68,-9,-2,0
2022-06-14 00:00:00.000,14,6,2022,-67,-9,-2,0
2022-06-15 00:00:00.000,15,6,2022,-66,-9,-2,0
2022-06-16 00:00:00.000,16,6,2022,-65,-9,-2,0
2022-06-17 00:00:00.000,17,6,2022,-64,-9,-2,0
2022-06-18 00:00:00.000,18,6,2022,-63,-9,-2,0
2022-06-19 00:00:00.000,19,6,2022,-62,-9,-2,0
2022-06-20 00:00:00.000,20,6,2022,-61,-8,-2,0
2022-06-21 00:00:00.000,21,6,2022,-60,-8,-2,0
2022-06-22 00:00:00.000,22,6,2022,-59,-8,-2,0
2022-06-23 00:00:00.000,23,6,2022,-58,-8,-2,0
2022-06-24 00:00:00.000,24,6,2022,-57,-8,-2,0
2022-06-25 00:00:00.000,25,6,2022,-56,-8,-2,0
2022-06-26 00:00:00.000,26,6,2022,-55,-8,-2,0
2022-06-27 00:00:00.000,27,6,2022,-54,-7,-2,0
2022-06-28 00:00:00.000,28,6,2022,-53,-7,-2,0
2022-06-29 00:00:00.000,29,6,2022,-52,-7,-2,0
2022-06-30 00:00:00.000,30,6,2022,-51,-7,-2,0
2022-07-01 00:00:00.000,1,7,2022,-50,-7,-1,0
2022-07-02 00:00:00.000,2,7,2022,-49,-7,-1,0
2022-07-03 00:00:00.000,3,7,2022,-48,-7,-1,0
2022-07-04 00:00:00.000,4,7,2022,-47,-6,-1,0
2022-07-05 00:00:00.000,5,7,2022,-46,-6,-1,0
2022-07-06 00:00:00.000,6,7,2022,-45,-6,-1,0
2022-07-07 00:00:00.000,7,7,2022,-44,-6,-1,0
2022-07-08 00:00:00.000,8,7,2022,-43,-6,-1,0
2022-07-09 00:00:00.000,9,7,2022,-42,-6,-1,0
2022-07-10 00:00:00.000,10,7,2022,-41,-6,-1,0
2022-07-11 00:00:00.000,11,7,2022,-40,-5,-1,0
2022-07-12 00:00:00.000,12,7,2022,-39,-5,-1,0
2022-07-13 00:00:00.000,13,7,2022,-38,-5,-1,0
2022-07-14 00:00:00.000,14,7,2022,-37,-5,-1,0
2022-07-15 00:00:00.000,15,7,2022,-36,-5,-1,0
2022-07-16 00:00:00.000,16,7,2022,-35,-5,-1,0
2022-07-17 00:00:00.000,17,7,2022,-34,-5,-1,0
2022-07-18 00:00:00.000,18,7,2022,-33,-4,-1,0
2022-07-19 00:00:00.000,19,7,2022,-32,-4,-1,0
2022-07-20 00:00:00.000,20,7,2022,-31,-4,-1,0
2022-07-21 00:00:00.000,21,7,2022,-30,-4,-1,0
2022-07-22 00:00:00.000,22,7,2022,-29,-4,-1,0
2022-07-23 00:00:00.000,23,7,2022,-28,-4,-1,0
2022-07-24 00:00:00.000,24,7,2022,-27,-4,-1,0
2022-07-25 00:00:00.000,25,7,2022,-26,-3,-1,0
2022-07-26 00:00:00.000,26,7,2022,-25,-3,-1,0
2022-07-27 00:00:00.000,27,7,2022,-24,-3,-1,0
2022-07-28 00:00:00.000,28,7,2022,-23,-3,-1,0
2022-07-29 00:00:00.000,29,7,2022,-22,-3,-1,0
2022-07-30 00:00:00.000,30,7,2022,-21,-3,-1,0
2022-07-31 00:00:00.000,31,7,2022,-20,-3,-1,0
2022-08-01 00:00:00.000,1,8,2022,-19,-2,0,0
2022-08-02 00:00:00.000,2,8,2022,-18,-2,0,0
2022-08-03 00:00:00.000,3,8,2022,-17,-2,0,0
2022-08-04 00:00:00.000,4,8,2022,-16,-2,0,0
2022-08-05 00:00:00.000,5,8,2022,-15,-2,0,0
2022-08-06 00:00:00.000,6,8,2022,-14,-2,0,0
2022-08-07 00:00:00.000,7,8,2022,-13,-2,0,0
2022-08-08 00:00:00.000,8,8,2022,-12,-1,0,0
2022-08-09 00:00:00.000,9,8,2022,-11,-1,0,0
2022-08-10 00:00:00.000,10,8,2022,-10,-1,0,0
2022-08-11 00:00:00.000,11,8,2022,-9,-1,0,0
2022-08-12 00:00:00.000,12,8,2022,-8,-1,0,0
2022-08-13 00:00:00.000,13,8,2022,-7,-1,0,0
2022-08-14 00:00:00.000,14,8,2022,-6,-1,0,0
2022-08-15 00:00:00.000,15,8,2022,-5,0,0,0
2022-08-16 00:00:00.000,16,8,2022,-4,0,0,0
2022-08-17 00:00:00.000,17,8,2022,-3,0,0,0
2022-08-18 00:00:00.000,18,8,2022,-2,0,0,0
2022-08-19 00:00:00.000,19,8,2022,-1,0,0,0
2022-08-20 00:00:00.000,20,8,2022,0,0,0,0
2020-08-20 00:00:00.000,20,8,2020,-730,-104,-24,-2
2020-08-21 00:00:00.000,21,8,2020,-729,-104,-24,-2
2020-08-22 00:00:00.000,22,8,2020,-728,-104,-24,-2
2020-08-23 00:00:00.000,23,8,2020,-727,-104,-24,-2
2020-08-24 00:00:00.000,24,8,2020,-726,-103,-24,-2
2020-08-25 00:00:00.000,25,8,2020,-725,-103,-24,-2
2020-08-26 00:00:00.000,26,8,2020,-724,-103,-24,-2
2020-08-27 00:00:00.000,27,8,2020,-723,-103,-24,-2
2020-08-28 00:00:00.000,28,8,2020,-722,-103,-24,-2
2020-08-29 00:00:00.000,29,8,2020,-721,-103,-24,-2
2020-08-30 00:00:00.000,30,8,2020,-720,-103,-24,-2
2020-08-31 00:00:00.000,31,8,2020,-719,-102,-24,-2
2020-09-01 00:00:00.000,1,9,2020,-718,-102,-23,-2
2020-09-02 00:00:00.000,2,9,2020,-717,-102,-23,-2
2020-09-03 00:00:00.000,3,9,2020,-716,-102,-23,-2
2020-09-04 00:00:00.000,4,9,2020,-715,-102,-23,-2
2020-09-05 00:00:00.000,5,9,2020,-714,-102,-23,-2
2020-09-06 00:00:00.000,6,9,2020,-713,-102,-23,-2
2020-09-07 00:00:00.000,7,9,2020,-712,-101,-23,-2
2020-09-08 00:00:00.000,8,9,2020,-711,-101,-23,-2
2020-09-09 00:00:00.000,9,9,2020,-710,-101,-23,-2
2020-09-10 00:00:00.000,10,9,2020,-709,-101,-23,-2
2020-09-11 00:00:00.000,11,9,2020,-708,-101,-23,-2
2020-09-12 00:00:00.000,12,9,2020,-707,-101,-23,-2
2020-09-13 00:00:00.000,13,9,2020,-706,-101,-23,-2
2020-09-14 00:00:00.000,14,9,2020,-705,-100,-23,-2
2020-09-15 00:00:00.000,15,9,2020,-704,-100,-23,-2
2020-09-16 00:00:00.000,16,9,2020,-703,-100,-23,-2
2020-09-17 00:00:00.000,17,9,2020,-702,-100,-23,-2
2020-09-18 00:00:00.000,18,9,2020,-701,-100,-23,-2
2020-09-19 00:00:00.000,19,9,2020,-700,-100,-23,-2
2020-09-20 00:00:00.000,20,9,2020,-699,-100,-23,-2
2020-09-21 00:00:00.000,21,9,2020,-698,-99,-23,-2
2020-09-22 00:00:00.000,22,9,2020,-697,-99,-23,-2
2020-09-23 00:00:00.000,23,9,2020,-696,-99,-23,-2
2020-09-24 00:00:00.000,24,9,2020,-695,-99,-23,-2
2020-09-25 00:00:00.000,25,9,2020,-694,-99,-23,-2
2020-09-26 00:00:00.000,26,9,2020,-693,-99,-23,-2
2020-09-27 00:00:00.000,27,9,2020,-692,-99,-23,-2
2020-09-28 00:00:00.000,28,9,2020,-691,-98,-23,-2
2020-09-29 00:00:00.000,29,9,2020,-690,-98,-23,-2
2020-09-30 00:00:00.000,30,9,2020,-689,-98,-23,-2
2020-10-01 00:00:00.000,1,10,2020,-688,-98,-22,-2
2020-10-02 00:00:00.000,2,10,2020,-687,-98,-22,-2
2020-10-03 00:00:00.000,3,10,2020,-686,-98,-22,-2
2020-10-04 00:00:00.000,4,10,2020,-685,-98,-22,-2
2020-10-05 00:00:00.000,5,10,2020,-684,-97,-22,-2
2020-10-06 00:00:00.000,6,10,2020,-683,-97,-22,-2
2020-10-07 00:00:00.000,7,10,2020,-682,-97,-22,-2
2020-10-08 00:00:00.000,8,10,2020,-681,-97,-22,-2
2020-10-09 00:00:00.000,9,10,2020,-680,-97,-22,-2
2020-10-10 00:00:00.000,10,10,2020,-679,-97,-22,-2
2020-10-11 00:00:00.000,11,10,2020,-678,-97,-22,-2
2020-10-12 00:00:00.000,12,10,2020,-677,-96,-22,-2
2020-10-13 00:00:00.000,13,10,2020,-676,-96,-22,-2
2020-10-14 00:00:00.000,14,10,2020,-675,-96,-22,-2
2020-10-15 00:00:00.000,15,10,2020,-674,-96,-22,-2
2020-10-16 00:00:00.000,16,10,2020,-673,-96,-22,-2
2020-10-17 00:00:00.000,17,10,2020,-672,-96,-22,-2
2020-10-18 00:00:00.000,18,10,2020,-671,-96,-22,-2
2020-10-19 00:00:00.000,19,10,2020,-670,-95,-22,-2
2020-10-20 00:00:00.000,20,10,2020,-669,-95,-22,-2
2020-10-21 00:00:00.000,21,10,2020,-668,-95,-22,-2
2020-10-22 00:00:00.000,22,10,2020,-667,-95,-22,-2
2020-10-23 00:00:00.000,23,10,2020,-666,-95,-22,-2
2020-10-24 00:00:00.000,24,10,2020,-665,-95,-22,-2
2020-10-25 00:00:00.000,25,10,2020,-664,-95,-22,-2
2020-10-26 00:00:00.000,26,10,2020,-663,-94,-22,-2
2020-10-27 00:00:00.000,27,10,2020,-662,-94,-22,-2
2020-10-28 00:00:00.000,28,10,2020,-661,-94,-22,-2
2020-10-29 00:00:00.000,29,10,2020,-660,-94,-22,-2
2020-10-30 00:00:00.000,30,10,2020,-659,-94,-22,-2
2020-10-31 00:00:00.000,31,10,2020,-658,-94,-22,-2
2020-11-01 00:00:00.000,1,11,2020,-657,-94,-21,-2
2020-11-02 00:00:00.000,2,11,2020,-656,-93,-21,-2
2020-11-03 00:00:00.000,3,11,2020,-655,-93,-21,-2
2020-11-04 00:00:00.000,4,11,2020,-654,-93,-21,-2
2020-11-05 00:00:00.000,5,11,2020,-653,-93,-21,-2
2020-11-06 00:00:00.000,6,11,2020,-652,-93,-21,-2
2020-11-07 00:00:00.000,7,11,2020,-651,-93,-21,-2
2020-11-08 00:00:00.000,8,11,2020,-650,-93,-21,-2
2020-11-09 00:00:00.000,9,11,2020,-649,-92,-21,-2
2020-11-10 00:00:00.000,10,11,2020,-648,-92,-21,-2
2020-11-11 00:00:00.000,11,11,2020,-647,-92,-21,-2
2020-11-12 00:00:00.000,12,11,2020,-646,-92,-21,-2
2020-11-13 00:00:00.000,13,11,2020,-645,-92,-21,-2
2020-11-14 00:00:00.000,14,11,2020,-644,-92,-21,-2
2020-11-15 00:00:00.000,15,11,2020,-643,-92,-21,-2
2020-11-16 00:00:00.000,16,11,2020,-642,-91,-21,-2
2020-11-17 00:00:00.000,17,11,2020,-641,-91,-21,-2
2020-11-18 00:00:00.000,18,11,2020,-640,-91,-21,-2
2020-11-19 00:00:00.000,19,11,2020,-639,-91,-21,-2
2020-11-20 00:00:00.000,20,11,2020,-638,-91,-21,-2
2020-11-21 00:00:00.000,21,11,2020,-637,-91,-21,-2
2020-11-22 00:00:00.000,22,11,2020,-636,-91,-21,-2
2020-11-23 00:00:00.000,23,11,2020,-635,-90,-21,-2
2020-11-24 00:00:00.000,24,11,2020,-634,-90,-21,-2
2020-11-25 00:00:00.000,25,11,2020,-633,-90,-21,-2
2020-11-26 00:00:00.000,26,11,2020,-632,-90,-21,-2
2020-11-27 00:00:00.000,27,11,2020,-631,-90,-21,-2
2020-11-28 00:00:00.000,28,11,2020,-630,-90,-21,-2
2020-11-29 00:00:00.000,29,11,2020,-629,-90,-21,-2
2020-11-30 00:00:00.000,30,11,2020,-628,-89,-21,-2
2020-12-01 00:00:00.000,1,12,2020,-627,-89,-20,-2
2020-12-02 00:00:00.000,2,12,2020,-626,-89,-20,-2
2020-12-03 00:00:00.000,3,12,2020,-625,-89,-20,-2
2020-12-04 00:00:00.000,4,12,2020,-624,-89,-20,-2
2020-12-05 00:00:00.000,5,12,2020,-623,-89,-20,-2
2020-12-06 00:00:00.000,6,12,2020,-622,-89,-20,-2
2020-12-07 00:00:00.000,7,12,2020,-621,-88,-20,-2
2020-12-08 00:00:00.000,8,12,2020,-620,-88,-20,-2
2020-12-09 00:00:00.000,9,12,2020,-619,-88,-20,-2
2020-12-10 00:00:00.000,10,12,2020,-618,-88,-20,-2
2020-12-11 00:00:00.000,11,12,2020,-617,-88,-20,-2
2020-12-12 00:00:00.000,12,12,2020,-616,-88,-20,-2
2020-12-13 00:00:00.000,13,12,2020,-615,-88,-20,-2
2020-12-14 00:00:00.000,14,12,2020,-614,-87,-20,-2
2020-12-15 00:00:00.000,15,12,2020,-613,-87,-20,-2
2020-12-16 00:00:00.000,16,12,2020,-612,-87,-20,-2
2020-12-17 00:00:00.000,17,12,2020,-611,-87,-20,-2
2020-12-18 00:00:00.000,18,12,2020,-610,-87,-20,-2
2020-12-19 00:00:00.000,19,12,2020,-609,-87,-20,-2
2020-12-20 00:00:00.000,20,12,2020,-608,-87,-20,-2
2020-12-21 00:00:00.000,21,12,2020,-607,-86,-20,-2
2020-12-22 00:00:00.000,22,12,2020,-606,-86,-20,-2
2020-12-23 00:00:00.000,23,12,2020,-605,-86,-20,-2
2020-12-24 00:00:00.000,24,12,2020,-604,-86,-20,-2
2020-12-25 00:00:00.000,25,12,2020,-603,-86,-20,-2
2020-12-26 00:00:00.000,26,12,2020,-602,-86,-20,-2
2020-12-27 00:00:00.000,27,12,2020,-601,-86,-20,-2
2020-12-28 00:00:00.000,28,12,2020,-600,-85,-20,-2
2020-12-29 00:00:00.000,29,12,2020,-599,-85,-20,-2
2020-12-30 00:00:00.000,30,12,2020,-598,-85,-20,-2
2020-12-31 00:00:00.000,31,12,2020,-597,-85,-20,-2
