invoice_id,invoice_date,customer_id
736,2017-04-12 00:00:00.000,14
737,2016-03-11 00:00:00.000,89
738,2016-12-20 00:00:00.000,4
739,2016-10-28 00:00:00.000,79
740,2016-01-07 00:00:00.000,52
741,2017-11-15 00:00:00.000,65
742,2017-04-23 00:00:00.000,97
743,2016-02-12 00:00:00.000,79
744,2016-03-28 00:00:00.000,30
745,2016-05-01 00:00:00.000,66
746,2016-11-26 00:00:00.000,52
747,2017-09-30 00:00:00.000,10
748,2017-02-05 00:00:00.000,37
749,2018-03-25 00:00:00.000,67
750,2016-11-29 00:00:00.000,70
751,2016-04-28 00:00:00.000,86
752,2017-12-01 00:00:00.000,97
753,2016-03-11 00:00:00.000,55
754,2017-03-14 00:00:00.000,22
755,2016-01-21 00:00:00.000,20
756,2016-10-11 00:00:00.000,57
757,2016-01-26 00:00:00.000,92
758,2016-11-14 00:00:00.000,47
759,2016-07-21 00:00:00.000,87
760,2016-11-26 00:00:00.000,53
761,2017-08-02 00:00:00.000,75
762,2016-01-14 00:00:00.000,20
763,2017-09-13 00:00:00.000,55
764,2017-04-30 00:00:00.000,24
765,2017-12-23 00:00:00.000,54
766,2016-08-23 00:00:00.000,40
767,2017-06-30 00:00:00.000,59
768,2016-09-24 00:00:00.000,76
769,2018-03-25 00:00:00.000,70
770,2016-11-20 00:00:00.000,87
771,2017-06-16 00:00:00.000,90
772,2016-10-05 00:00:00.000,68
773,2016-08-19 00:00:00.000,20
774,2016-08-07 00:00:00.000,4
775,2016-05-09 00:00:00.000,21
776,2016-04-14 00:00:00.000,13
777,2018-01-20 00:00:00.000,40
778,2016-07-04 00:00:00.000,49
779,2017-02-02 00:00:00.000,69
780,2017-03-18 00:00:00.000,83
781,2018-01-19 00:00:00.000,80
782,2017-03-29 00:00:00.000,64
783,2017-04-22 00:00:00.000,28
784,2017-07-24 00:00:00.000,67
785,2017-09-07 00:00:00.000,95
786,2018-03-05 00:00:00.000,14
787,2016-05-22 00:00:00.000,41
788,2016-11-10 00:00:00.000,23
789,2016-08-28 00:00:00.000,71
790,2016-11-12 00:00:00.000,7
791,2016-09-01 00:00:00.000,58
792,2016-05-19 00:00:00.000,77
793,2016-09-22 00:00:00.000,57
794,2017-01-04 00:00:00.000,35
795,2017-12-18 00:00:00.000,64
796,2016-07-23 00:00:00.000,52
797,2016-03-05 00:00:00.000,68
798,2016-10-01 00:00:00.000,16
799,2018-06-02 00:00:00.000,80
800,2017-08-04 00:00:00.000,28
801,2017-06-09 00:00:00.000,16
802,2018-01-10 00:00:00.000,79
803,2017-05-25 00:00:00.000,44
804,2016-03-29 00:00:00.000,90
805,2017-05-02 00:00:00.000,42
806,2016-10-08 00:00:00.000,8
807,2016-10-07 00:00:00.000,86
808,2016-06-29 00:00:00.000,21
809,2017-04-04 00:00:00.000,35
810,2016-02-16 00:00:00.000,24
811,2016-03-16 00:00:00.000,15
812,2017-07-17 00:00:00.000,33
813,2016-01-15 00:00:00.000,93
814,2016-03-14 00:00:00.000,43
815,2016-04-21 00:00:00.000,40
816,2016-03-05 00:00:00.000,24
817,2017-07-25 00:00:00.000,8
818,2017-03-16 00:00:00.000,81
819,2018-01-22 00:00:00.000,65
820,2016-12-01 00:00:00.000,95
821,2018-03-13 00:00:00.000,23
822,2017-10-20 00:00:00.000,20
823,2016-07-20 00:00:00.000,57
824,2017-11-05 00:00:00.000,83
825,2017-09-25 00:00:00.000,70
826,2017-12-03 00:00:00.000,87
827,2018-05-28 00:00:00.000,14
828,2016-02-27 00:00:00.000,59
829,2016-02-16 00:00:00.000,42
830,2018-04-06 00:00:00.000,7
831,2018-05-31 00:00:00.000,65
832,2016-11-21 00:00:00.000,20
833,2016-10-16 00:00:00.000,91
834,2016-12-18 00:00:00.000,85
835,2018-03-04 00:00:00.000,3
836,2017-11-12 00:00:00.000,52
837,2017-02-25 00:00:00.000,37
838,2017-11-05 00:00:00.000,11
839,2017-01-14 00:00:00.000,40
840,2018-05-20 00:00:00.000,21
841,2017-04-06 00:00:00.000,95
842,2018-06-21 00:00:00.000,35
843,2018-03-21 00:00:00.000,64
844,2017-05-13 00:00:00.000,57
845,2017-10-31 00:00:00.000,80
846,2017-06-12 00:00:00.000,73
847,2017-07-28 00:00:00.000,97
848,2016-02-23 00:00:00.000,93
849,2018-03-20 00:00:00.000,43
850,2018-03-03 00:00:00.000,6
851,2018-02-19 00:00:00.000,39
852,2017-09-08 00:00:00.000,28
853,2016-09-13 00:00:00.000,91
854,2016-09-08 00:00:00.000,63
855,2017-12-13 00:00:00.000,96
856,2017-11-17 00:00:00.000,79
857,2017-11-18 00:00:00.000,36
858,2018-01-29 00:00:00.000,47
859,2018-02-20 00:00:00.000,18
860,2017-06-17 00:00:00.000,58
861,2017-08-26 00:00:00.000,81
862,2018-04-08 00:00:00.000,36
863,2016-06-22 00:00:00.000,4
864,2017-04-04 00:00:00.000,28
865,2016-09-28 00:00:00.000,1
866,2017-05-16 00:00:00.000,24
867,2017-06-09 00:00:00.000,3
868,2016-12-08 00:00:00.000,14
869,2016-07-25 00:00:00.000,26
870,2016-06-30 00:00:00.000,98
871,2016-05-04 00:00:00.000,88
872,2016-12-19 00:00:00.000,54
873,2017-10-11 00:00:00.000,70
874,2016-03-28 00:00:00.000,98
875,2017-01-09 00:00:00.000,25
876,2018-06-08 00:00:00.000,48
877,2016-04-06 00:00:00.000,67
878,2016-01-04 00:00:00.000,90
879,2016-01-22 00:00:00.000,20
880,2017-09-24 00:00:00.000,43
881,2018-03-06 00:00:00.000,60
882,2016-04-04 00:00:00.000,30
883,2016-10-30 00:00:00.000,70
884,2018-01-09 00:00:00.000,66
885,2018-02-01 00:00:00.000,44
886,2017-04-14 00:00:00.000,89
887,2017-01-09 00:00:00.000,26
888,2016-01-19 00:00:00.000,64
889,2016-08-28 00:00:00.000,38
890,2018-04-28 00:00:00.000,40
891,2016-04-18 00:00:00.000,60
892,2016-08-21 00:00:00.000,39
893,2017-01-30 00:00:00.000,15
894,2016-02-20 00:00:00.000,80
895,2016-10-03 00:00:00.000,37
896,2016-08-31 00:00:00.000,57
897,2016-10-11 00:00:00.000,10
898,2018-05-28 00:00:00.000,97
899,2017-06-29 00:00:00.000,57
900,2016-06-26 00:00:00.000,19
901,2017-07-02 00:00:00.000,97
902,2017-07-03 00:00:00.000,24
903,2016-05-13 00:00:00.000,99
904,2018-01-01 00:00:00.000,64
905,2017-10-28 00:00:00.000,99
906,2016-10-26 00:00:00.000,9
907,2018-02-11 00:00:00.000,88
908,2018-05-28 00:00:00.000,58
909,2017-07-16 00:00:00.000,99
910,2017-06-18 00:00:00.000,95
911,2017-01-19 00:00:00.000,14
912,2016-08-21 00:00:00.000,4
913,2016-03-03 00:00:00.000,55
914,2017-11-16 00:00:00.000,81
915,2017-08-30 00:00:00.000,93
916,2017-06-22 00:00:00.000,15
917,2016-05-19 00:00:00.000,91
918,2016-10-26 00:00:00.000,89
919,2018-02-28 00:00:00.000,52
920,2016-08-15 00:00:00.000,66
921,2016-12-20 00:00:00.000,55
922,2016-09-24 00:00:00.000,51
923,2018-06-16 00:00:00.000,8
924,2016-01-13 00:00:00.000,35
925,2018-01-26 00:00:00.000,79
926,2018-04-25 00:00:00.000,75
927,2017-09-14 00:00:00.000,83
928,2017-06-03 00:00:00.000,22
929,2018-03-02 00:00:00.000,21
930,2017-11-13 00:00:00.000,92
931,2017-05-19 00:00:00.000,44
932,2016-04-10 00:00:00.000,20
933,2017-06-02 00:00:00.000,81
934,2016-07-01 00:00:00.000,58
935,2018-06-21 00:00:00.000,72
936,2016-11-18 00:00:00.000,39
937,2018-02-05 00:00:00.000,63
938,2016-08-26 00:00:00.000,37
939,2016-01-02 00:00:00.000,40
940,2016-07-06 00:00:00.000,12
941,2016-07-01 00:00:00.000,76
942,2016-11-14 00:00:00.000,61
943,2018-04-18 00:00:00.000,36
944,2016-05-11 00:00:00.000,58
945,2016-05-15 00:00:00.000,77
946,2017-06-27 00:00:00.000,83
947,2016-11-04 00:00:00.000,9
948,2017-12-08 00:00:00.000,87
949,2017-04-24 00:00:00.000,82
950,2018-04-06 00:00:00.000,21
951,2018-02-07 00:00:00.000,29
952,2017-09-06 00:00:00.000,25
953,2017-11-30 00:00:00.000,41
954,2018-05-20 00:00:00.000,27
955,2017-02-22 00:00:00.000,98
956,2016-10-28 00:00:00.000,89
957,2018-03-18 00:00:00.000,17
958,2016-02-29 00:00:00.000,72
959,2016-11-14 00:00:00.000,34
960,2016-01-19 00:00:00.000,61
961,2017-01-31 00:00:00.000,86
962,2017-11-07 00:00:00.000,29
963,2017-03-04 00:00:00.000,62
964,2016-11-18 00:00:00.000,54
965,2017-09-27 00:00:00.000,63
966,2016-01-22 00:00:00.000,92
967,2017-06-12 00:00:00.000,22
968,2018-01-08 00:00:00.000,61
969,2016-09-11 00:00:00.000,75
970,2016-12-16 00:00:00.000,49
971,2018-02-16 00:00:00.000,40
972,2016-06-07 00:00:00.000,13
973,2016-01-11 00:00:00.000,23
974,2016-06-09 00:00:00.000,3
975,2017-02-11 00:00:00.000,57
976,2016-07-08 00:00:00.000,89
977,2016-07-20 00:00:00.000,80
978,2016-11-20 00:00:00.000,33
979,2016-07-21 00:00:00.000,34
980,2016-03-25 00:00:00.000,24
981,2016-08-28 00:00:00.000,38
982,2018-04-16 00:00:00.000,64
983,2018-04-13 00:00:00.000,60
984,2017-10-31 00:00:00.000,39
985,2017-01-03 00:00:00.000,27
986,2017-10-13 00:00:00.000,81
987,2018-05-09 00:00:00.000,91
988,2016-09-09 00:00:00.000,23
989,2016-11-13 00:00:00.000,93
990,2016-08-29 00:00:00.000,91
991,2016-06-27 00:00:00.000,52
992,2016-03-29 00:00:00.000,24
993,2018-05-31 00:00:00.000,95
994,2018-02-10 00:00:00.000,6
995,2017-02-25 00:00:00.000,74
996,2018-01-16 00:00:00.000,21
997,2018-02-12 00:00:00.000,51
998,2016-12-05 00:00:00.000,81
999,2016-08-09 00:00:00.000,45
1000,2016-05-07 00:00:00.000,4
1001,2017-08-22 00:00:00.000,295
1002,2018-06-18 00:00:00.000,278
1003,2018-04-22 00:00:00.000,908
1004,2017-05-31 00:00:00.000,22
1005,2014-04-04 00:00:00.000,429
1006,2016-04-08 00:00:00.000,608
1007,2018-05-13 00:00:00.000,107
1008,2015-10-18 00:00:00.000,809
1009,2015-12-29 00:00:00.000,597
1010,2017-11-05 00:00:00.000,495
1011,2016-06-21 00:00:00.000,741
1012,2018-06-25 00:00:00.000,869
1013,2018-11-07 00:00:00.000,233
1014,2017-05-22 00:00:00.000,602
1015,2017-01-16 00:00:00.000,753
1016,2016-07-05 00:00:00.000,242
1017,2016-01-04 00:00:00.000,769
1018,2016-05-14 00:00:00.000,943
1019,2015-05-22 00:00:00.000,278
1020,2018-10-17 00:00:00.000,252
1021,2016-09-07 00:00:00.000,711
1022,2014-01-10 00:00:00.000,127
1023,2018-01-29 00:00:00.000,4
1024,2018-03-07 00:00:00.000,661
1025,2016-02-05 00:00:00.000,187
1026,2016-07-29 00:00:00.000,258
1027,2015-05-15 00:00:00.000,27
1028,2014-01-10 00:00:00.000,907
1029,2018-10-07 00:00:00.000,331
1030,2015-04-09 00:00:00.000,728
1031,2018-10-01 00:00:00.000,747
1032,2016-03-06 00:00:00.000,236
1033,2018-11-26 00:00:00.000,838
1034,2015-12-10 00:00:00.000,496
1035,2015-10-01 00:00:00.000,676
1036,2015-10-06 00:00:00.000,123
1037,2017-06-01 00:00:00.000,480
1038,2017-03-22 00:00:00.000,961
1039,2016-05-29 00:00:00.000,496
1040,2018-01-24 00:00:00.000,912
1041,2017-06-22 00:00:00.000,631
1042,2014-03-12 00:00:00.000,202
1043,2017-02-26 00:00:00.000,683
1044,2017-02-11 00:00:00.000,856
1045,2016-11-02 00:00:00.000,798
1046,2015-06-07 00:00:00.000,884
1047,2016-03-19 00:00:00.000,902
1048,2016-02-12 00:00:00.000,410
1049,2017-05-11 00:00:00.000,196
1050,2018-12-21 00:00:00.000,625
1051,2014-01-13 00:00:00.000,662
1052,2018-11-17 00:00:00.000,932
1053,2014-09-19 00:00:00.000,433
1054,2018-01-18 00:00:00.000,557
1055,2018-10-14 00:00:00.000,776
1056,2018-06-03 00:00:00.000,73
1057,2018-02-23 00:00:00.000,552
1058,2014-07-31 00:00:00.000,261
1059,2017-04-20 00:00:00.000,370
1060,2018-12-01 00:00:00.000,159
1061,2018-11-14 00:00:00.000,841
1062,2016-06-21 00:00:00.000,785
1063,2014-05-19 00:00:00.000,415
1064,2015-10-24 00:00:00.000,820
1065,2016-06-11 00:00:00.000,482
1066,2015-07-07 00:00:00.000,198
1067,2015-12-29 00:00:00.000,641
1068,2016-02-06 00:00:00.000,330
1069,2014-08-08 00:00:00.000,897
1070,2016-06-30 00:00:00.000,817
1071,2016-06-06 00:00:00.000,44
1072,2017-01-05 00:00:00.000,368
1073,2017-09-01 00:00:00.000,459
1074,2015-07-15 00:00:00.000,717
1075,2016-08-16 00:00:00.000,295
1076,2015-08-16 00:00:00.000,707
1077,2016-05-13 00:00:00.000,86
1078,2015-05-27 00:00:00.000,628
1079,2016-06-15 00:00:00.000,68
1080,2016-09-05 00:00:00.000,913
1081,2015-03-19 00:00:00.000,614
1082,2015-05-05 00:00:00.000,111
1083,2018-04-26 00:00:00.000,963
1084,2017-01-17 00:00:00.000,135
1085,2018-01-16 00:00:00.000,162
1086,2015-03-30 00:00:00.000,846
1087,2015-07-21 00:00:00.000,358
1088,2018-06-19 00:00:00.000,874
1089,2014-02-27 00:00:00.000,459
1090,2018-12-26 00:00:00.000,636
1091,2015-08-23 00:00:00.000,792
1092,2017-01-22 00:00:00.000,374
1093,2015-12-08 00:00:00.000,313
1094,2016-11-07 00:00:00.000,636
1095,2014-07-04 00:00:00.000,504
1096,2015-04-09 00:00:00.000,31
1097,2017-12-10 00:00:00.000,5
1098,2017-06-24 00:00:00.000,625
1099,2016-09-18 00:00:00.000,323
1100,2016-06-15 00:00:00.000,302
1101,2014-08-27 00:00:00.000,73
1102,2015-07-28 00:00:00.000,163
1103,2016-11-21 00:00:00.000,665
1104,2015-07-01 00:00:00.000,635
1105,2016-06-29 00:00:00.000,289
1106,2015-05-19 00:00:00.000,536
1107,2015-12-24 00:00:00.000,809
1108,2016-03-22 00:00:00.000,458
1109,2016-08-23 00:00:00.000,337
1110,2017-02-20 00:00:00.000,330
1111,2015-03-18 00:00:00.000,743
1112,2017-08-22 00:00:00.000,965
1113,2017-04-02 00:00:00.000,71
1114,2014-05-03 00:00:00.000,240
1115,2018-01-20 00:00:00.000,967
1116,2014-02-26 00:00:00.000,835
1117,2016-07-26 00:00:00.000,311
1118,2014-03-13 00:00:00.000,197
1119,2014-06-22 00:00:00.000,867
1120,2015-10-05 00:00:00.000,293
1121,2015-09-23 00:00:00.000,393
1122,2015-06-25 00:00:00.000,253
1123,2017-05-01 00:00:00.000,957
1124,2017-10-13 00:00:00.000,280
1125,2018-05-05 00:00:00.000,365
1126,2018-04-02 00:00:00.000,591
1127,2017-09-12 00:00:00.000,177
1128,2014-06-11 00:00:00.000,538
1129,2014-12-28 00:00:00.000,622
1130,2014-09-09 00:00:00.000,823
1131,2015-07-14 00:00:00.000,367
1132,2016-01-10 00:00:00.000,247
1133,2016-05-06 00:00:00.000,39
1134,2015-10-02 00:00:00.000,961
1135,2017-11-02 00:00:00.000,564
1136,2018-04-20 00:00:00.000,299
1137,2018-08-04 00:00:00.000,140
1138,2017-03-16 00:00:00.000,301
1139,2015-10-20 00:00:00.000,140
1140,2015-04-16 00:00:00.000,858
1141,2016-04-30 00:00:00.000,684
1142,2016-10-09 00:00:00.000,320
1143,2017-02-09 00:00:00.000,318
1144,2017-10-18 00:00:00.000,124
1145,2016-07-26 00:00:00.000,676
1146,2014-11-24 00:00:00.000,704
1147,2017-11-05 00:00:00.000,113
1148,2014-07-05 00:00:00.000,799
1149,2014-01-25 00:00:00.000,986
1150,2015-04-09 00:00:00.000,257
1151,2017-12-06 00:00:00.000,437
1152,2016-11-22 00:00:00.000,50
1153,2016-02-08 00:00:00.000,178
1154,2018-03-04 00:00:00.000,271
1155,2014-07-27 00:00:00.000,771
1156,2015-01-12 00:00:00.000,598
1157,2017-02-26 00:00:00.000,888
1158,2016-05-07 00:00:00.000,710
1159,2015-04-27 00:00:00.000,471
1160,2017-03-08 00:00:00.000,234
1161,2014-12-29 00:00:00.000,433
1162,2015-09-01 00:00:00.000,805
1163,2014-12-04 00:00:00.000,832
1164,2014-10-10 00:00:00.000,705
1165,2016-05-19 00:00:00.000,345
1166,2015-02-25 00:00:00.000,715
1167,2018-09-29 00:00:00.000,754
1168,2017-08-26 00:00:00.000,683
1169,2017-06-15 00:00:00.000,458
1170,2014-01-22 00:00:00.000,858
1171,2017-07-30 00:00:00.000,876
1172,2015-01-31 00:00:00.000,199
1173,2018-07-28 00:00:00.000,956
1174,2014-02-09 00:00:00.000,569
1175,2018-08-22 00:00:00.000,624
1176,2017-10-11 00:00:00.000,508
1177,2017-11-20 00:00:00.000,143
1178,2016-06-14 00:00:00.000,883
1179,2014-01-14 00:00:00.000,415
1180,2017-02-04 00:00:00.000,153
1181,2014-04-27 00:00:00.000,861
1182,2015-09-03 00:00:00.000,475
1183,2014-08-17 00:00:00.000,284
1184,2015-02-23 00:00:00.000,967
1185,2014-07-12 00:00:00.000,7
1186,2014-01-10 00:00:00.000,969
1187,2016-04-26 00:00:00.000,41
1188,2016-08-30 00:00:00.000,544
1189,2016-10-05 00:00:00.000,693
1190,2018-08-26 00:00:00.000,785
1191,2017-11-16 00:00:00.000,617
1192,2017-05-19 00:00:00.000,508
1193,2018-03-13 00:00:00.000,201
1194,2017-10-29 00:00:00.000,238
1195,2018-04-26 00:00:00.000,692
1196,2015-11-24 00:00:00.000,589
1197,2017-02-28 00:00:00.000,777
1198,2018-03-04 00:00:00.000,822
1199,2018-06-15 00:00:00.000,964
1200,2017-05-04 00:00:00.000,513
1201,2017-09-27 00:00:00.000,734
1202,2015-01-07 00:00:00.000,565
1203,2018-09-30 00:00:00.000,99
1204,2017-03-29 00:00:00.000,611
1205,2014-03-11 00:00:00.000,386
1206,2014-11-17 00:00:00.000,230
1207,2014-04-03 00:00:00.000,356
1208,2017-02-22 00:00:00.000,786
1209,2016-01-13 00:00:00.000,506
1210,2016-06-03 00:00:00.000,99
1211,2018-03-13 00:00:00.000,80
1212,2017-09-11 00:00:00.000,766
1213,2016-07-08 00:00:00.000,105
1214,2015-02-24 00:00:00.000,318
1215,2016-04-27 00:00:00.000,237
1216,2014-08-22 00:00:00.000,39
1217,2018-03-07 00:00:00.000,1000
1218,2016-11-21 00:00:00.000,422
1219,2015-04-07 00:00:00.000,673
1220,2016-04-13 00:00:00.000,283
1221,2018-09-27 00:00:00.000,21
1222,2016-05-06 00:00:00.000,660
1223,2014-11-02 00:00:00.000,124
1224,2015-03-10 00:00:00.000,893
1225,2017-11-14 00:00:00.000,268
1226,2014-09-23 00:00:00.000,489
1227,2017-07-13 00:00:00.000,932
1228,2018-09-05 00:00:00.000,463
1229,2014-12-13 00:00:00.000,135
1230,2018-03-05 00:00:00.000,806
1231,2015-11-18 00:00:00.000,630
1232,2015-08-16 00:00:00.000,656
1233,2018-11-28 00:00:00.000,191
1234,2015-12-09 00:00:00.000,630
1235,2015-11-22 00:00:00.000,536
1236,2016-11-06 00:00:00.000,618
1237,2014-08-24 00:00:00.000,39
1238,2016-08-09 00:00:00.000,800
1239,2017-01-28 00:00:00.000,402
1240,2016-03-11 00:00:00.000,189
1241,2018-02-16 00:00:00.000,966
1242,2014-08-15 00:00:00.000,169
1243,2015-01-15 00:00:00.000,387
1244,2016-01-28 00:00:00.000,153
1245,2017-05-10 00:00:00.000,501
1246,2017-06-28 00:00:00.000,212
1247,2014-02-15 00:00:00.000,905
1248,2018-10-12 00:00:00.000,629
1249,2016-06-09 00:00:00.000,469
1250,2015-03-11 00:00:00.000,22
1251,2017-05-18 00:00:00.000,322
1252,2017-06-24 00:00:00.000,881
1253,2014-05-15 00:00:00.000,930
1254,2016-11-12 00:00:00.000,364
1255,2017-07-04 00:00:00.000,829
1256,2017-05-08 00:00:00.000,575
1257,2018-07-04 00:00:00.000,418
1258,2014-02-20 00:00:00.000,656
1259,2016-11-02 00:00:00.000,851
1260,2015-09-06 00:00:00.000,865
1261,2017-09-24 00:00:00.000,177
1262,2015-09-01 00:00:00.000,38
1263,2016-06-18 00:00:00.000,944
1264,2015-04-15 00:00:00.000,456
1265,2018-03-07 00:00:00.000,291
1266,2015-04-01 00:00:00.000,549
1267,2014-05-09 00:00:00.000,364
1268,2016-12-12 00:00:00.000,400
1269,2017-05-02 00:00:00.000,962
1270,2016-05-28 00:00:00.000,716
1271,2018-03-16 00:00:00.000,734
1272,2014-10-03 00:00:00.000,877
1273,2015-01-25 00:00:00.000,346
1274,2018-01-09 00:00:00.000,403
1275,2015-09-04 00:00:00.000,29
1276,2014-05-04 00:00:00.000,393
1277,2017-10-29 00:00:00.000,443
1278,2018-10-22 00:00:00.000,93
1279,2014-04-05 00:00:00.000,393
1280,2015-07-05 00:00:00.000,89
1281,2017-04-01 00:00:00.000,377
1282,2016-03-05 00:00:00.000,947
1283,2014-03-12 00:00:00.000,217
1284,2017-07-29 00:00:00.000,26
1285,2018-04-23 00:00:00.000,384
1286,2018-12-28 00:00:00.000,974
1287,2014-02-05 00:00:00.000,854
1288,2015-09-19 00:00:00.000,624
1289,2015-10-13 00:00:00.000,888
1290,2018-05-26 00:00:00.000,873
1291,2018-08-28 00:00:00.000,704
1292,2018-08-13 00:00:00.000,273
1293,2018-11-21 00:00:00.000,270
1294,2015-09-27 00:00:00.000,406
1295,2018-06-16 00:00:00.000,43
1296,2017-07-04 00:00:00.000,957
1297,2015-07-18 00:00:00.000,914
1298,2014-04-13 00:00:00.000,631
1299,2017-07-02 00:00:00.000,86
1300,2016-05-29 00:00:00.000,54
1301,2015-08-12 00:00:00.000,83
1302,2016-06-02 00:00:00.000,267
1303,2015-05-23 00:00:00.000,733
1304,2017-05-03 00:00:00.000,949
1305,2016-07-16 00:00:00.000,260
1306,2016-02-16 00:00:00.000,680
1307,2016-04-30 00:00:00.000,833
1308,2016-02-02 00:00:00.000,531
1309,2015-09-11 00:00:00.000,393
1310,2014-11-10 00:00:00.000,51
1311,2015-05-25 00:00:00.000,423
1312,2017-06-28 00:00:00.000,523
1313,2015-08-11 00:00:00.000,295
1314,2016-07-19 00:00:00.000,522
1315,2016-01-05 00:00:00.000,330
1316,2017-04-28 00:00:00.000,77
1317,2014-07-09 00:00:00.000,151
1318,2016-02-11 00:00:00.000,337
1319,2014-02-14 00:00:00.000,154
1320,2014-03-25 00:00:00.000,143
1321,2018-03-30 00:00:00.000,205
1322,2016-11-15 00:00:00.000,950
1323,2015-01-25 00:00:00.000,83
1324,2017-05-28 00:00:00.000,516
1325,2014-10-18 00:00:00.000,388
1326,2015-06-22 00:00:00.000,968
1327,2016-10-12 00:00:00.000,291
1328,2015-10-12 00:00:00.000,974
1329,2018-09-01 00:00:00.000,638
1330,2015-06-25 00:00:00.000,132
1331,2017-07-27 00:00:00.000,199
1332,2014-04-04 00:00:00.000,181
1333,2017-03-27 00:00:00.000,813
1334,2017-08-11 00:00:00.000,782
1335,2015-02-16 00:00:00.000,408
1336,2015-06-23 00:00:00.000,616
1337,2017-11-29 00:00:00.000,949
1338,2017-01-15 00:00:00.000,69
1339,2016-07-07 00:00:00.000,254
1340,2018-02-08 00:00:00.000,335
1341,2018-11-14 00:00:00.000,496
1342,2016-09-13 00:00:00.000,481
1343,2017-10-30 00:00:00.000,968
1344,2018-11-09 00:00:00.000,754
1345,2018-07-27 00:00:00.000,851
1346,2014-01-02 00:00:00.000,111
1347,2018-08-29 00:00:00.000,77
1348,2015-02-23 00:00:00.000,762
1349,2016-02-03 00:00:00.000,854
1350,2018-05-10 00:00:00.000,264
1351,2016-06-05 00:00:00.000,962
1352,2017-01-05 00:00:00.000,89
1353,2014-04-02 00:00:00.000,670
1354,2017-02-17 00:00:00.000,460
1355,2017-05-03 00:00:00.000,130
1356,2018-06-05 00:00:00.000,139
1357,2014-05-24 00:00:00.000,931
1358,2014-08-07 00:00:00.000,828
1359,2015-08-18 00:00:00.000,895
1360,2018-07-21 00:00:00.000,482
1361,2016-03-31 00:00:00.000,393
1362,2015-06-24 00:00:00.000,274
1363,2014-05-09 00:00:00.000,819
1364,2015-10-29 00:00:00.000,951
1365,2015-04-28 00:00:00.000,89
1366,2014-03-19 00:00:00.000,52
1367,2018-03-23 00:00:00.000,50
1368,2014-03-18 00:00:00.000,133
1369,2015-05-25 00:00:00.000,602
1370,2015-02-28 00:00:00.000,685
1371,2015-04-21 00:00:00.000,990
1372,2015-08-20 00:00:00.000,655
1373,2014-08-01 00:00:00.000,705
1374,2015-12-05 00:00:00.000,898
1375,2016-10-01 00:00:00.000,64
1376,2014-06-17 00:00:00.000,810
1377,2016-01-08 00:00:00.000,845
1378,2018-11-11 00:00:00.000,21
1379,2014-01-07 00:00:00.000,390
1380,2014-05-20 00:00:00.000,129
1381,2017-01-29 00:00:00.000,912
1382,2016-03-24 00:00:00.000,318
1383,2018-06-11 00:00:00.000,97
1384,2017-10-26 00:00:00.000,259
1385,2017-09-09 00:00:00.000,408
1386,2017-05-01 00:00:00.000,539
1387,2016-01-28 00:00:00.000,48
1388,2015-04-15 00:00:00.000,972
1389,2017-05-30 00:00:00.000,903
1390,2017-12-24 00:00:00.000,145
1391,2016-06-24 00:00:00.000,546
1392,2018-06-05 00:00:00.000,1
1393,2017-02-13 00:00:00.000,362
1394,2015-12-16 00:00:00.000,405
1395,2014-07-17 00:00:00.000,562
1396,2014-01-09 00:00:00.000,547
1397,2017-12-31 00:00:00.000,711
1398,2014-03-28 00:00:00.000,770
1399,2017-08-19 00:00:00.000,36
1400,2018-01-25 00:00:00.000,820
1401,2018-04-13 00:00:00.000,159
1402,2014-11-22 00:00:00.000,104
1403,2015-05-11 00:00:00.000,437
1404,2015-04-17 00:00:00.000,554
1405,2016-01-14 00:00:00.000,411
1406,2017-11-22 00:00:00.000,662
1407,2018-11-26 00:00:00.000,168
1408,2014-08-22 00:00:00.000,581
1409,2014-06-24 00:00:00.000,207
1410,2016-01-21 00:00:00.000,275
1411,2014-01-30 00:00:00.000,568
1412,2015-01-30 00:00:00.000,683
1413,2018-02-11 00:00:00.000,128
1414,2017-06-19 00:00:00.000,336
1415,2018-10-13 00:00:00.000,307
1416,2018-07-03 00:00:00.000,171
1417,2018-01-28 00:00:00.000,278
1418,2018-03-04 00:00:00.000,812
1419,2018-11-24 00:00:00.000,359
1420,2014-10-05 00:00:00.000,306
1421,2015-02-05 00:00:00.000,49
1422,2016-03-16 00:00:00.000,641
1423,2015-07-24 00:00:00.000,827
1424,2017-05-24 00:00:00.000,63
1425,2018-05-22 00:00:00.000,118
1426,2014-12-03 00:00:00.000,918
1427,2017-12-29 00:00:00.000,981
1428,2018-12-13 00:00:00.000,152
1429,2016-06-25 00:00:00.000,887
1430,2015-10-13 00:00:00.000,152
1431,2017-05-28 00:00:00.000,593
1432,2016-12-16 00:00:00.000,933
1433,2018-07-09 00:00:00.000,745
1434,2018-06-18 00:00:00.000,481
1435,2017-07-11 00:00:00.000,947
1436,2015-01-07 00:00:00.000,934
1437,2014-09-18 00:00:00.000,718
1438,2015-12-28 00:00:00.000,728
1439,2015-09-06 00:00:00.000,446
1440,2014-10-01 00:00:00.000,307
1441,2015-05-28 00:00:00.000,230
1442,2017-06-09 00:00:00.000,232
1443,2017-04-24 00:00:00.000,923
1444,2017-05-10 00:00:00.000,668
1445,2018-08-05 00:00:00.000,306
1446,2015-03-28 00:00:00.000,941
1447,2014-02-03 00:00:00.000,996
