product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price,norm_sales_amount
"Prod209","Cus007","Mark004",2018-11-14 00:00:00.000,1,264,"INR",-0.31,-81.84,345.84,264
"Prod218","Cus007","Mark004",2018-11-14 00:00:00.000,1,204,"INR",-0.3,-61.2,265.2,204
"Prod005","Cus007","Mark004",2018-11-16 00:00:00.000,1,472,"INR",0.06,28.32,443.68,472
"Prod116","Cus007","Mark004",2018-11-16 00:00:00.000,1,167,"INR",-0.17,-28.39,195.39,167
"Prod129","Cus007","Mark004",2018-11-16 00:00:00.000,1,106,"INR",-0.25,-26.5,132.5,106
"Prod159","Cus007","Mark004",2018-11-16 00:00:00.000,1,449,"INR",0.24,107.76,341.24,449
"Prod205","Cus007","Mark004",2018-11-16 00:00:00.000,1,653,"INR",-0.22,-143.66,796.66,653
"Prod206","Cus007","Mark004",2018-11-16 00:00:00.000,1,625,"INR",0.4,250,375,625
"Prod209","Cus007","Mark004",2018-11-16 00:00:00.000,1,398,"INR",-0.06,-23.88,421.88,398
"Prod214","Cus007","Mark004",2018-11-16 00:00:00.000,1,389,"INR",-0.21,-81.69,470.69,389
"Prod218","Cus007","Mark004",2018-11-16 00:00:00.000,1,167,"INR",0.22,36.74,130.26,167
"Prod279","Cus007","Mark004",2018-11-16 00:00:00.000,1,556,"INR",0.36,200.16,355.84,556
"Prod290","Cus007","Mark004",2018-11-16 00:00:00.000,1,699,"INR",-0.2,-139.8,838.8,699
"Prod295","Cus007","Mark004",2018-11-16 00:00:00.000,1,310,"INR",0.19,58.9,251.1,310
"Prod310","Cus007","Mark004",2018-11-16 00:00:00.000,1,1106,"INR",0.16,176.96,929.04,1106
"Prod313","Cus007","Mark004",2018-11-16 00:00:00.000,1,1662,"INR",0.07,116.34,1545.66,1662
"Prod329","Cus007","Mark004",2018-11-16 00:00:00.000,1,1264,"INR",0.35,442.4,821.6,1264
"Prod332","Cus007","Mark004",2018-11-16 00:00:00.000,1,1157,"INR",-0.04,-46.28,1203.28,1157
"Prod339","Cus007","Mark004",2018-11-16 00:00:00.000,1,1241,"INR",-0.33,-409.53,1650.53,1241
"Prod310","Cus007","Mark004",2018-11-17 00:00:00.000,1,556,"INR",-0.28,-155.68,711.68,556
"Prod102","Cus007","Mark004",2018-11-23 00:00:00.000,1,764,"INR",-0.09,-68.76,832.76,764
"Prod116","Cus007","Mark004",2018-11-23 00:00:00.000,1,412,"INR",0.14,57.68,354.32,412
"Prod133","Cus007","Mark004",2018-11-23 00:00:00.000,1,315,"INR",0.05,15.75,299.25,315
"Prod159","Cus007","Mark004",2018-11-23 00:00:00.000,1,671,"INR",0.07,46.97,624.03,671
"Prod206","Cus007","Mark004",2018-11-23 00:00:00.000,1,157,"INR",0.35,54.95,102.05,157
"Prod210","Cus007","Mark004",2018-11-23 00:00:00.000,1,1472,"INR",0.04,58.88,1413.12,1472
"Prod213","Cus007","Mark004",2018-11-23 00:00:00.000,1,481,"INR",0.24,115.44,365.56,481
"Prod252","Cus007","Mark004",2018-11-23 00:00:00.000,1,176,"INR",-0.08,-14.08,190.08,176
"Prod265","Cus007","Mark004",2018-11-23 00:00:00.000,1,264,"INR",0.25,66,198,264
"Prod274","Cus007","Mark004",2018-11-23 00:00:00.000,1,181,"INR",-0.27,-48.87,229.87,181
"Prod275","Cus007","Mark004",2018-11-23 00:00:00.000,1,699,"INR",-0.18,-125.82,824.82,699
"Prod281","Cus007","Mark004",2018-11-23 00:00:00.000,1,74,"INR",0.27,19.98,54.02,74
"Prod283","Cus007","Mark004",2018-11-23 00:00:00.000,1,79,"INR",-0.12,-9.48,88.48,79
"Prod290","Cus007","Mark004",2018-11-23 00:00:00.000,1,699,"INR",-0.23,-160.77,859.77,699
"Prod295","Cus007","Mark004",2018-11-23 00:00:00.000,1,125,"INR",0.14,17.5,107.5,125
"Prod332","Cus007","Mark004",2018-11-23 00:00:00.000,1,2306,"INR",0.4,922.4,1383.6,2306
"Prod159","Cus007","Mark004",2018-11-28 00:00:00.000,1,1569,"INR",-0.29,-455.01,2024.01,1569
"Prod205","Cus007","Mark004",2018-11-28 00:00:00.000,1,653,"INR",-0.03,-19.59,672.59,653
"Prod206","Cus007","Mark004",2018-11-28 00:00:00.000,1,468,"INR",-0.13,-60.84,528.84,468
"Prod207","Cus007","Mark004",2018-11-28 00:00:00.000,1,380,"INR",0.23,87.4,292.6,380
"Prod212","Cus007","Mark004",2018-11-28 00:00:00.000,1,329,"INR",-0.28,-92.12,421.12,329
"Prod252","Cus007","Mark004",2018-11-28 00:00:00.000,1,352,"INR",0.02,7.04,344.96,352
"Prod332","Cus007","Mark004",2018-11-28 00:00:00.000,1,2306,"INR",-0.28,-645.68,2951.68,2306
"Prod134","Cus007","Mark004",2018-11-30 00:00:00.000,1,532,"INR",-0.09,-47.88,579.88,532
"Prod139","Cus007","Mark004",2018-11-30 00:00:00.000,1,370,"INR",0,0,370,370
"Prod205","Cus007","Mark004",2018-11-30 00:00:00.000,1,491,"INR",-0.13,-63.83,554.83,491
"Prod206","Cus007","Mark004",2018-11-30 00:00:00.000,1,1097,"INR",-0.16,-175.52,1272.52,1097
"Prod207","Cus007","Mark004",2018-11-30 00:00:00.000,1,380,"INR",0.38,144.4,235.6,380
"Prod218","Cus007","Mark004",2018-11-30 00:00:00.000,1,83,"INR",0.11,9.13,73.87,83
"Prod220","Cus007","Mark004",2018-11-30 00:00:00.000,1,204,"INR",-0.24,-48.96,252.96,204
"Prod271","Cus007","Mark004",2018-11-30 00:00:00.000,1,796,"INR",-0.32,-254.72,1050.72,796
"Prod279","Cus007","Mark004",2018-11-30 00:00:00.000,1,556,"INR",0.25,139,417,556
"Prod290","Cus007","Mark004",2018-11-30 00:00:00.000,1,801,"INR",0.23,184.23,616.77,801
"Prod295","Cus007","Mark004",2018-11-30 00:00:00.000,1,60,"INR",0.24,14.4,45.6,60
"Prod316","Cus007","Mark004",2018-11-30 00:00:00.000,1,1463,"INR",-0.29,-424.27,1887.27,1463
"Prod324","Cus007","Mark004",2018-11-30 00:00:00.000,1,903,"INR",0.15,135.45,767.55,903
"Prod275","Cus007","Mark004",2018-12-04 00:00:00.000,1,167,"INR",-0.31,-51.77,218.77,167
"Prod005","Cus007","Mark004",2018-12-07 00:00:00.000,1,157,"INR",0.27,42.39,114.61,157
"Prod113","Cus007","Mark004",2018-12-07 00:00:00.000,1,333,"INR",0.39,129.87,203.13,333
"Prod117","Cus007","Mark004",2018-12-07 00:00:00.000,1,139,"INR",0.28,38.92,100.08,139
"Prod128","Cus007","Mark004",2018-12-07 00:00:00.000,1,227,"INR",0.35,79.45,147.55,227
"Prod129","Cus007","Mark004",2018-12-07 00:00:00.000,1,528,"INR",0.04,21.12,506.88,528
"Prod133","Cus007","Mark004",2018-12-07 00:00:00.000,1,315,"INR",-0.07,-22.05,337.05,315
"Prod205","Cus007","Mark004",2018-12-07 00:00:00.000,1,981,"INR",0.21,206.01,774.99,981
"Prod206","Cus007","Mark004",2018-12-07 00:00:00.000,1,782,"INR",-0.31,-242.42,1024.42,782
"Prod214","Cus007","Mark004",2018-12-07 00:00:00.000,1,778,"INR",-0.03,-23.34,801.34,778
"Prod218","Cus007","Mark004",2018-12-07 00:00:00.000,1,426,"INR",0.23,97.98,328.02,426
"Prod220","Cus007","Mark004",2018-12-07 00:00:00.000,1,611,"INR",-0.02,-12.22,623.22,611
"Prod221","Cus007","Mark004",2018-12-07 00:00:00.000,1,370,"INR",0.25,92.5,277.5,370
"Prod265","Cus007","Mark004",2018-12-07 00:00:00.000,1,264,"INR",-0.19,-50.16,314.16,264
"Prod290","Cus007","Mark004",2018-12-07 00:00:00.000,1,463,"INR",-0.04,-18.52,481.52,463
"Prod295","Cus007","Mark004",2018-12-07 00:00:00.000,1,125,"INR",0.15,18.75,106.25,125
"Prod303","Cus007","Mark004",2018-12-07 00:00:00.000,1,250,"INR",-0.17,-42.5,292.5,250
"Prod310","Cus007","Mark004",2018-12-07 00:00:00.000,1,2218,"INR",-0.13,-288.34,2506.34,2218
"Prod123","Cus007","Mark004",2018-12-13 00:00:00.000,1,329,"INR",-0.15,-49.35,378.35,329
"Prod005","Cus007","Mark004",2018-12-14 00:00:00.000,1,157,"INR",0.3,47.1,109.9,157
"Prod116","Cus007","Mark004",2018-12-14 00:00:00.000,1,495,"INR",0.12,59.4,435.6,495
"Prod128","Cus007","Mark004",2018-12-14 00:00:00.000,1,227,"INR",-0.33,-74.91,301.91,227
"Prod131","Cus007","Mark004",2018-12-14 00:00:00.000,1,690,"INR",-0.32,-220.8,910.8,690
"Prod159","Cus007","Mark004",2018-12-14 00:00:00.000,1,222,"INR",0.14,31.08,190.92,222
"Prod205","Cus007","Mark004",2018-12-14 00:00:00.000,1,1310,"INR",-0.21,-275.1,1585.1,1310
"Prod207","Cus007","Mark004",2018-12-14 00:00:00.000,1,380,"INR",-0.12,-45.6,425.6,380
"Prod209","Cus007","Mark004",2018-12-14 00:00:00.000,1,662,"INR",-0.08,-52.96,714.96,662
"Prod218","Cus007","Mark004",2018-12-14 00:00:00.000,1,255,"INR",-0.15,-38.25,293.25,255
"Prod220","Cus007","Mark004",2018-12-14 00:00:00.000,1,204,"INR",-0.32,-65.28,269.28,204
"Prod239","Cus007","Mark004",2018-12-14 00:00:00.000,1,56,"INR",0.16,8.96,47.04,56
"Prod263","Cus007","Mark004",2018-12-14 00:00:00.000,1,375,"INR",0.1,37.5,337.5,375
"Prod271","Cus007","Mark004",2018-12-14 00:00:00.000,1,269,"INR",-0.06,-16.14,285.14,269
"Prod295","Cus007","Mark004",2018-12-14 00:00:00.000,1,185,"INR",-0.23,-42.55,227.55,185
"Prod297","Cus007","Mark004",2018-12-14 00:00:00.000,1,282,"INR",0.05,14.1,267.9,282
"Prod324","Cus007","Mark004",2018-12-14 00:00:00.000,1,903,"INR",-0.19,-171.57,1074.57,903
"Prod102","Cus007","Mark004",2018-12-17 00:00:00.000,1,829,"INR",0.36,298.44,530.56,829
"Prod207","Cus007","Mark004",2018-12-19 00:00:00.000,1,755,"INR",0.03,22.65,732.35,755
"Prod129","Cus007","Mark004",2018-12-19 00:00:00.000,1,106,"INR",0.18,19.08,86.92,106
"Prod286","Cus007","Mark004",2018-12-19 00:00:00.000,1,190,"INR",0.34,64.6,125.4,190
"Prod332","Cus007","Mark004",2018-12-19 00:00:00.000,1,1153,"INR",-0.29,-334.37,1487.37,1153
"Prod113","Cus007","Mark004",2018-12-21 00:00:00.000,1,505,"INR",-0.18,-90.9,595.9,505
"Prod116","Cus007","Mark004",2018-12-21 00:00:00.000,1,329,"INR",0.12,39.48,289.52,329
"Prod133","Cus007","Mark004",2018-12-21 00:00:00.000,1,315,"INR",0.36,113.4,201.6,315
"Prod134","Cus007","Mark004",2018-12-21 00:00:00.000,1,801,"INR",-0.21,-168.21,969.21,801
"Prod207","Cus007","Mark004",2018-12-21 00:00:00.000,1,1894,"INR",0.24,454.56,1439.44,1894
"Prod209","Cus007","Mark004",2018-12-21 00:00:00.000,1,532,"INR",0.11,58.52,473.48,532
"Prod218","Cus007","Mark004",2018-12-21 00:00:00.000,1,255,"INR",-0.27,-68.85,323.85,255
"Prod263","Cus007","Mark004",2018-12-21 00:00:00.000,1,375,"INR",0.05,18.75,356.25,375
"Prod271","Cus007","Mark004",2018-12-21 00:00:00.000,1,792,"INR",0.1,79.2,712.8,792
"Prod283","Cus007","Mark004",2018-12-21 00:00:00.000,1,79,"INR",-0.16,-12.64,91.64,79
"Prod297","Cus007","Mark004",2018-12-21 00:00:00.000,1,282,"INR",0.23,64.86,217.14,282
"Prod310","Cus007","Mark004",2018-12-21 00:00:00.000,1,1106,"INR",0.13,143.78,962.22,1106
"Prod339","Cus007","Mark004",2018-12-21 00:00:00.000,1,1241,"INR",-0.18,-223.38,1464.38,1241
"Prod110","Cus007","Mark004",2018-12-28 00:00:00.000,1,1486,"INR",-0.31,-460.66,1946.66,1486
"Prod102","Cus007","Mark004",2019-01-08 00:00:00.000,1,380,"INR",-0.02,-7.6,387.6,380
"Prod128","Cus007","Mark004",2019-01-08 00:00:00.000,1,454,"INR",-0.14,-63.56,517.56,454
"Prod216","Cus007","Mark004",2019-01-08 00:00:00.000,1,157,"INR",-0.07,-10.99,167.99,157
"Prod281","Cus007","Mark004",2019-01-08 00:00:00.000,1,74,"INR",-0.04,-2.96,76.96,74
"Prod303","Cus007","Mark004",2019-01-08 00:00:00.000,1,250,"INR",0.06,15,235,250
"Prod205","Cus007","Mark004",2019-01-11 00:00:00.000,1,491,"INR",0.02,9.82,481.18,491
"Prod252","Cus007","Mark004",2019-01-11 00:00:00.000,1,352,"INR",0.09,31.68,320.32,352
"Prod273","Cus007","Mark004",2019-01-11 00:00:00.000,1,389,"INR",0.14,54.46,334.54,389
"Prod274","Cus007","Mark004",2019-01-11 00:00:00.000,1,181,"INR",0.14,25.34,155.66,181
"Prod279","Cus007","Mark004",2019-01-11 00:00:00.000,1,833,"INR",0.36,299.88,533.12,833
"Prod295","Cus007","Mark004",2019-01-11 00:00:00.000,1,185,"INR",-0.21,-38.85,223.85,185
"Prod303","Cus007","Mark004",2019-01-11 00:00:00.000,1,500,"INR",0.33,165,335,500
"Prod324","Cus007","Mark004",2019-01-11 00:00:00.000,1,903,"INR",-0.14,-126.42,1029.42,903
"Prod339","Cus007","Mark004",2019-01-11 00:00:00.000,1,1241,"INR",0.04,49.64,1191.36,1241
"Prod102","Cus007","Mark004",2019-01-14 00:00:00.000,1,764,"INR",-0.29,-221.56,985.56,764
"Prod332","Cus007","Mark004",2019-01-14 00:00:00.000,1,579,"INR",-0.15,-86.85,665.85,579
"Prod205","Cus007","Mark004",2019-01-18 00:00:00.000,1,653,"INR",0.15,97.95,555.05,653
"Prod207","Cus007","Mark004",2019-01-18 00:00:00.000,1,190,"INR",-0.03,-5.7,195.7,190
"Prod208","Cus007","Mark004",2019-01-18 00:00:00.000,1,574,"INR",0.12,68.88,505.12,574
"Prod218","Cus007","Mark004",2019-01-18 00:00:00.000,1,250,"INR",0.32,80,170,250
"Prod252","Cus007","Mark004",2019-01-18 00:00:00.000,1,176,"INR",0.06,10.56,165.44,176
"Prod271","Cus007","Mark004",2019-01-18 00:00:00.000,1,528,"INR",-0.02,-10.56,538.56,528
"Prod274","Cus007","Mark004",2019-01-18 00:00:00.000,1,181,"INR",0.16,28.96,152.04,181
"Prod279","Cus007","Mark004",2019-01-18 00:00:00.000,1,833,"INR",-0.22,-183.26,1016.26,833
"Prod295","Cus007","Mark004",2019-01-18 00:00:00.000,1,60,"INR",0.09,5.4,54.6,60
"Prod300","Cus007","Mark004",2019-01-18 00:00:00.000,1,69,"INR",0.34,23.46,45.54,69
"Prod303","Cus007","Mark004",2019-01-18 00:00:00.000,1,250,"INR",-0.09,-22.5,272.5,250
"Prod339","Cus007","Mark004",2019-01-18 00:00:00.000,1,620,"INR",0.23,142.6,477.4,620
"Prod288","Cus007","Mark004",2019-01-23 00:00:00.000,1,116,"INR",-0.3,-34.8,150.8,116
"Prod005","Cus007","Mark004",2019-01-25 00:00:00.000,1,315,"INR",-0.34,-107.1,422.1,315
"Prod113","Cus007","Mark004",2019-01-25 00:00:00.000,1,167,"INR",0.31,51.77,115.23,167
"Prod205","Cus007","Mark004",2019-01-25 00:00:00.000,1,1310,"INR",-0.05,-65.5,1375.5,1310
"Prod215","Cus007","Mark004",2019-01-25 00:00:00.000,1,389,"INR",0.21,81.69,307.31,389
"Prod218","Cus007","Mark004",2019-01-25 00:00:00.000,1,255,"INR",-0.24,-61.2,316.2,255
"Prod274","Cus007","Mark004",2019-01-25 00:00:00.000,1,181,"INR",0.14,25.34,155.66,181
"Prod295","Cus007","Mark004",2019-01-25 00:00:00.000,1,250,"INR",0.02,5,245,250
"Prod297","Cus007","Mark004",2019-01-25 00:00:00.000,1,282,"INR",0.32,90.24,191.76,282
"Prod329","Cus007","Mark004",2019-01-25 00:00:00.000,1,3787,"INR",0.06,227.22,3559.78,3787
"Prod332","Cus007","Mark004",2019-01-25 00:00:00.000,1,2310,"INR",0.34,785.4,1524.6,2310
"Prod295","Cus007","Mark004",2019-01-28 00:00:00.000,1,60,"INR",-0.24,-14.4,74.4,60
"Prod313","Cus007","Mark004",2019-01-28 00:00:00.000,1,556,"INR",0.18,100.08,455.92,556
"Prod329","Cus007","Mark004",2019-01-28 00:00:00.000,1,1264,"INR",-0.19,-240.16,1504.16,1264
"Prod102","Cus007","Mark004",2019-01-28 00:00:00.000,1,380,"INR",0.23,87.4,292.6,380
"Prod218","Cus007","Mark004",2019-01-28 00:00:00.000,1,255,"INR",0.35,89.25,165.75,255
"Prod271","Cus007","Mark004",2019-01-28 00:00:00.000,1,796,"INR",-0.07,-55.72,851.72,796
"Prod005","Cus007","Mark004",2019-02-01 00:00:00.000,1,157,"INR",-0.04,-6.28,163.28,157
"Prod113","Cus007","Mark004",2019-02-01 00:00:00.000,1,333,"INR",0.24,79.92,253.08,333
"Prod116","Cus007","Mark004",2019-02-01 00:00:00.000,1,83,"INR",0.22,18.26,64.74,83
"Prod117","Cus007","Mark004",2019-02-01 00:00:00.000,1,139,"INR",-0.16,-22.24,161.24,139
"Prod205","Cus007","Mark004",2019-02-01 00:00:00.000,1,162,"INR",0.27,43.74,118.26,162
"Prod208","Cus007","Mark004",2019-02-01 00:00:00.000,1,384,"INR",0.17,65.28,318.72,384
"Prod209","Cus007","Mark004",2019-02-01 00:00:00.000,1,532,"INR",-0.2,-106.4,638.4,532
"Prod218","Cus007","Mark004",2019-02-01 00:00:00.000,1,83,"INR",-0.12,-9.96,92.96,83
"Prod239","Cus007","Mark004",2019-02-01 00:00:00.000,1,106,"INR",0.08,8.48,97.52,106
"Prod252","Cus007","Mark004",2019-02-01 00:00:00.000,1,352,"INR",0.29,102.08,249.92,352
"Prod263","Cus007","Mark004",2019-02-01 00:00:00.000,1,250,"INR",-0.23,-57.5,307.5,250
"Prod270","Cus007","Mark004",2019-02-01 00:00:00.000,1,773,"INR",0.05,38.65,734.35,773
"Prod271","Cus007","Mark004",2019-02-01 00:00:00.000,1,662,"INR",0.14,92.68,569.32,662
"Prod295","Cus007","Mark004",2019-02-01 00:00:00.000,1,125,"INR",0.16,20,105,125
"Prod324","Cus007","Mark004",2019-02-01 00:00:00.000,1,903,"INR",-0.27,-243.81,1146.81,903
"Prod332","Cus007","Mark004",2019-02-01 00:00:00.000,1,1153,"INR",0.03,34.59,1118.41,1153
"Prod297","Cus007","Mark004",2019-02-05 00:00:00.000,1,213,"INR",0.31,66.03,146.97,213
"Prod005","Cus007","Mark004",2019-02-08 00:00:00.000,1,472,"INR",0.23,108.56,363.44,472
"Prod116","Cus007","Mark004",2019-02-08 00:00:00.000,1,167,"INR",0.22,36.74,130.26,167
"Prod134","Cus007","Mark004",2019-02-08 00:00:00.000,1,403,"INR",0.01,4.03,398.97,403
"Prod205","Cus007","Mark004",2019-02-08 00:00:00.000,1,1472,"INR",-0.05,-73.6,1545.6,1472
"Prod207","Cus007","Mark004",2019-02-08 00:00:00.000,1,569,"INR",-0.04,-22.76,591.76,569
"Prod208","Cus007","Mark004",2019-02-08 00:00:00.000,1,190,"INR",-0.04,-7.6,197.6,190
"Prod209","Cus007","Mark004",2019-02-08 00:00:00.000,1,537,"INR",0.31,166.47,370.53,537
"Prod212","Cus007","Mark004",2019-02-08 00:00:00.000,1,162,"INR",0.03,4.86,157.14,162
"Prod218","Cus007","Mark004",2019-02-08 00:00:00.000,1,505,"INR",0.29,146.45,358.55,505
"Prod263","Cus007","Mark004",2019-02-08 00:00:00.000,1,375,"INR",-0.09,-33.75,408.75,375
"Prod271","Cus007","Mark004",2019-02-08 00:00:00.000,1,269,"INR",-0.01,-2.69,271.69,269
"Prod273","Cus007","Mark004",2019-02-08 00:00:00.000,1,389,"INR",0.22,85.58,303.42,389
"Prod274","Cus007","Mark004",2019-02-08 00:00:00.000,1,361,"INR",0.34,122.74,238.26,361
"Prod332","Cus007","Mark004",2019-02-08 00:00:00.000,1,2310,"INR",-0.33,-762.3,3072.3,2310
"Prod339","Cus007","Mark004",2019-02-08 00:00:00.000,1,620,"INR",-0.02,-12.4,632.4,620
"Prod207","Cus007","Mark004",2019-02-11 00:00:00.000,1,190,"INR",0.34,64.6,125.4,190
"Prod271","Cus007","Mark004",2019-02-11 00:00:00.000,1,269,"INR",0.39,104.91,164.09,269
"Prod274","Cus007","Mark004",2019-02-13 00:00:00.000,1,292,"INR",-0.35,-102.2,394.2,292
"Prod005","Cus007","Mark004",2019-02-15 00:00:00.000,1,472,"INR",-0.08,-37.76,509.76,472
"Prod102","Cus007","Mark004",2019-02-15 00:00:00.000,1,1144,"INR",0.18,205.92,938.08,1144
"Prod129","Cus007","Mark004",2019-02-15 00:00:00.000,1,106,"INR",-0.07,-7.42,113.42,106
"Prod134","Cus007","Mark004",2019-02-15 00:00:00.000,1,398,"INR",0.07,27.86,370.14,398
"Prod205","Cus007","Mark004",2019-02-15 00:00:00.000,1,648,"INR",0.15,97.2,550.8,648
"Prod207","Cus007","Mark004",2019-02-15 00:00:00.000,1,569,"INR",0.4,227.6,341.4,569
"Prod209","Cus007","Mark004",2019-02-15 00:00:00.000,1,403,"INR",0.04,16.12,386.88,403
"Prod210","Cus007","Mark004",2019-02-15 00:00:00.000,1,162,"INR",-0.18,-29.16,191.16,162
"Prod218","Cus007","Mark004",2019-02-15 00:00:00.000,1,338,"INR",-0.31,-104.78,442.78,338
"Prod263","Cus007","Mark004",2019-02-15 00:00:00.000,1,125,"INR",0.25,31.25,93.75,125
"Prod271","Cus007","Mark004",2019-02-15 00:00:00.000,1,398,"INR",-0.28,-111.44,509.44,398
"Prod295","Cus007","Mark004",2019-02-15 00:00:00.000,1,310,"INR",-0.05,-15.5,325.5,310
"Prod332","Cus007","Mark004",2019-02-15 00:00:00.000,1,1731,"INR",0.2,346.2,1384.8,1731
"Prod106","Cus007","Mark004",2019-02-18 00:00:00.000,1,954,"INR",0.1,95.4,858.6,954
"Prod110","Cus007","Mark004",2019-02-18 00:00:00.000,1,2278,"INR",0.32,728.96,1549.04,2278
"Prod304","Cus007","Mark004",2019-02-20 00:00:00.000,1,935,"INR",0.33,308.55,626.45,935
"Prod005","Cus007","Mark004",2019-02-22 00:00:00.000,1,315,"INR",0.06,18.9,296.1,315
"Prod011","Cus007","Mark004",2019-02-22 00:00:00.000,1,796,"INR",0.24,191.04,604.96,796
"Prod116","Cus007","Mark004",2019-02-22 00:00:00.000,1,250,"INR",-0.33,-82.5,332.5,250
"Prod134","Cus007","Mark004",2019-02-22 00:00:00.000,1,398,"INR",0.27,107.46,290.54,398
"Prod205","Cus007","Mark004",2019-02-22 00:00:00.000,1,1144,"INR",0.24,274.56,869.44,1144
"Prod207","Cus007","Mark004",2019-02-22 00:00:00.000,1,949,"INR",0.17,161.33,787.67,949
"Prod209","Cus007","Mark004",2019-02-22 00:00:00.000,1,403,"INR",-0.09,-36.27,439.27,403
"Prod218","Cus007","Mark004",2019-02-22 00:00:00.000,1,250,"INR",-0.14,-35,285,250
"Prod252","Cus007","Mark004",2019-02-22 00:00:00.000,1,176,"INR",0.31,54.56,121.44,176
"Prod263","Cus007","Mark004",2019-02-22 00:00:00.000,1,375,"INR",-0.28,-105,480,375
"Prod270","Cus007","Mark004",2019-02-22 00:00:00.000,1,463,"INR",0.3,138.9,324.1,463
"Prod271","Cus007","Mark004",2019-02-22 00:00:00.000,1,403,"INR",-0.03,-12.09,415.09,403
"Prod273","Cus007","Mark004",2019-02-22 00:00:00.000,1,292,"INR",0.26,75.92,216.08,292
"Prod274","Cus007","Mark004",2019-02-22 00:00:00.000,1,181,"INR",-0.05,-9.05,190.05,181
"Prod324","Cus007","Mark004",2019-02-22 00:00:00.000,1,903,"INR",-0.22,-198.66,1101.66,903
"Prod332","Cus007","Mark004",2019-02-22 00:00:00.000,1,579,"INR",-0.31,-179.49,758.49,579
"Prod339","Cus007","Mark004",2019-02-22 00:00:00.000,1,620,"INR",0.16,99.2,520.8,620
"Prod102","Cus007","Mark004",2019-02-25 00:00:00.000,1,764,"INR",0.3,229.2,534.8,764
"Prod205","Cus007","Mark004",2019-02-25 00:00:00.000,1,162,"INR",-0.19,-30.78,192.78,162
"Prod207","Cus007","Mark004",2019-02-25 00:00:00.000,1,380,"INR",-0.02,-7.6,387.6,380
"Prod209","Cus007","Mark004",2019-02-25 00:00:00.000,1,264,"INR",0.12,31.68,232.32,264
"Prod218","Cus007","Mark004",2019-02-25 00:00:00.000,1,83,"INR",0.4,33.2,49.8,83
"Prod290","Cus007","Mark004",2019-02-25 00:00:00.000,1,468,"INR",0.12,56.16,411.84,468
"Prod295","Cus007","Mark004",2019-02-25 00:00:00.000,1,60,"INR",0.12,7.2,52.8,60
"Prod297","Cus007","Mark004",2019-02-25 00:00:00.000,1,213,"INR",0.12,25.56,187.44,213
"Prod005","Cus007","Mark004",2019-03-01 00:00:00.000,1,472,"INR",-0.31,-146.32,618.32,472
"Prod025","Cus007","Mark004",2019-03-01 00:00:00.000,1,2380,"INR",-0.27,-642.6,3022.6,2380
"Prod116","Cus007","Mark004",2019-03-01 00:00:00.000,1,329,"INR",0.26,85.54,243.46,329
"Prod159","Cus007","Mark004",2019-03-01 00:00:00.000,1,222,"INR",-0.28,-62.16,284.16,222
"Prod205","Cus007","Mark004",2019-03-01 00:00:00.000,1,1634,"INR",0.18,294.12,1339.88,1634
"Prod208","Cus007","Mark004",2019-03-01 00:00:00.000,1,287,"INR",-0.1,-28.7,315.7,287
"Prod218","Cus007","Mark004",2019-03-01 00:00:00.000,1,250,"INR",0.29,72.5,177.5,250
"Prod263","Cus007","Mark004",2019-03-01 00:00:00.000,1,125,"INR",0.37,46.25,78.75,125
"Prod273","Cus007","Mark004",2019-03-01 00:00:00.000,1,292,"INR",0.23,67.16,224.84,292
"Prod274","Cus007","Mark004",2019-03-01 00:00:00.000,1,718,"INR",-0.35,-251.3,969.3,718
"Prod281","Cus007","Mark004",2019-03-01 00:00:00.000,1,74,"INR",0.06,4.44,69.56,74
"Prod303","Cus007","Mark004",2019-03-01 00:00:00.000,1,500,"INR",-0.13,-65,565,500
"Prod332","Cus007","Mark004",2019-03-01 00:00:00.000,1,2315,"INR",0.11,254.65,2060.35,2315
"Prod339","Cus007","Mark004",2019-03-01 00:00:00.000,1,1241,"INR",-0.23,-285.43,1526.43,1241
"Prod102","Cus007","Mark004",2019-03-04 00:00:00.000,1,1144,"INR",0.32,366.08,777.92,1144
"Prod205","Cus007","Mark004",2019-03-04 00:00:00.000,1,491,"INR",0.29,142.39,348.61,491
"Prod218","Cus007","Mark004",2019-03-04 00:00:00.000,1,83,"INR",0.16,13.28,69.72,83
"Prod239","Cus007","Mark004",2019-03-04 00:00:00.000,1,69,"INR",0.28,19.32,49.68,69
"Prod313","Cus007","Mark004",2019-03-04 00:00:00.000,1,1106,"INR",0.22,243.32,862.68,1106
"Prod005","Cus007","Mark004",2019-03-08 00:00:00.000,1,315,"INR",-0.01,-3.15,318.15,315
"Prod129","Cus007","Mark004",2019-03-08 00:00:00.000,1,421,"INR",0.14,58.94,362.06,421
"Prod134","Cus007","Mark004",2019-03-08 00:00:00.000,1,398,"INR",-0.23,-91.54,489.54,398
"Prod139","Cus007","Mark004",2019-03-08 00:00:00.000,1,185,"INR",-0.22,-40.7,225.7,185
"Prod205","Cus007","Mark004",2019-03-08 00:00:00.000,1,981,"INR",0.11,107.91,873.09,981
"Prod207","Cus007","Mark004",2019-03-08 00:00:00.000,1,380,"INR",0.04,15.2,364.8,380
"Prod208","Cus007","Mark004",2019-03-08 00:00:00.000,1,287,"INR",-0.05,-14.35,301.35,287
