Calendar Year,Calendar Month,Calendar Yr-Mo,Calendar Yr Mo Sort,Calendar Month Sort,Product Subcategory,Sales Plan Amt,Sales Territory Region
2017,"Oct","2017-Oct",201710,10,"Hydration Packs",325.5408,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Cleaners",57.717,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Bottles and Cages",587.176,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Tires and Tubes",2654.7669,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Fenders",715.6688,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Vests",685.8,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Socks",119.7468,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Caps",237.2461,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Helmets",3348.543,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Gloves",520.4125,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Bike Racks",363.6,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Bike Stands",737.76,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Road Bikes",41727.6602,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Mountain Bikes",58722.4425,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Touring Bikes",55499.094,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Jerseys",2268.7801,"Northwest"
2017,"Oct","2017-Oct",201710,10,"Shorts",1437.5946,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Gloves",588.4947,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Vests",915.67,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Road Bikes",57279.3209,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Bike Racks",298.8,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Bike Stands",604.2,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Touring Bikes",42807.4878,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Mountain Bikes",144761.4448,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Hydration Packs",499.8591,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Cleaners",188.892,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Bottles and Cages",870.318,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Tires and Tubes",3265.9221,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Fenders",597.856,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Helmets",3529.7912,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Caps",191.7567,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Socks",68.324,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Shorts",1112.841,"Northwest"
2017,"Nov","2017-Nov",201711,11,"Jerseys",3560.6115,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Shorts",1965.3192,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Mountain Bikes",92367.12,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Bike Racks",355.2,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Touring Bikes",58211.3532,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Vests",457.2,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Road Bikes",65945.0704,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Fenders",1127.574,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Helmets",3117.609,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Tires and Tubes",4570.5849,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Caps",259.1817,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Bottles and Cages",868.2874,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Cleaners",80.454,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Socks",75.516,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Hydration Packs",829.2492,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Jerseys",2631.2104,"Northwest"
2017,"Dec","2017-Dec",201712,12,"Gloves",690.618,"Northwest"
2017,"Jan","2017-Jan",201701,1,"Bike Stands",643.95,"Australia"
2017,"Jan","2017-Jan",201701,1,"Bike Racks",590.4,"Australia"
2017,"Jan","2017-Jan",201701,1,"Caps",92.9566,"Australia"
2017,"Jan","2017-Jan",201701,1,"Touring Bikes",16712.9562,"Australia"
2017,"Jan","2017-Jan",201701,1,"Gloves",188.573,"Australia"
2017,"Jan","2017-Jan",201701,1,"Vests",428.625,"Australia"
2017,"Jan","2017-Jan",201701,1,"Jerseys",1031.808,"Australia"
2017,"Jan","2017-Jan",201701,1,"Fenders",442.6772,"Australia"
2017,"Jan","2017-Jan",201701,1,"Road Bikes",73643.0424,"Australia"
2017,"Jan","2017-Jan",201701,1,"Cleaners",83.952,"Australia"
2017,"Jan","2017-Jan",201701,1,"Socks",23.5538,"Australia"
2017,"Jan","2017-Jan",201701,1,"Tires and Tubes",1279.916,"Australia"
2017,"Jan","2017-Jan",201701,1,"Bottles and Cages",587.505,"Australia"
2017,"Jan","2017-Jan",201701,1,"Helmets",1781.6908,"Australia"
2017,"Jan","2017-Jan",201701,1,"Mountain Bikes",111568.71,"Australia"
2017,"Jan","2017-Jan",201701,1,"Hydration Packs",200.7135,"Australia"
2017,"Feb","2017-Feb",201702,2,"Socks",69.5826,"Australia"
2017,"Feb","2017-Feb",201702,2,"Tires and Tubes",2885.2856,"Australia"
2017,"Feb","2017-Feb",201702,2,"Road Bikes",122643.7956,"Australia"
2017,"Feb","2017-Feb",201702,2,"Mountain Bikes",23314.6508,"Australia"
2017,"Feb","2017-Feb",201702,2,"Caps",192.9254,"Australia"
2017,"Feb","2017-Feb",201702,2,"Touring Bikes",29737.233,"Australia"
2017,"Feb","2017-Feb",201702,2,"Gloves",277.7166,"Australia"
2017,"Feb","2017-Feb",201702,2,"Fenders",227.7128,"Australia"
2017,"Feb","2017-Feb",201702,2,"Helmets",2228.863,"Australia"
2017,"Feb","2017-Feb",201702,2,"Jerseys",1782.9812,"Australia"
2017,"Feb","2017-Feb",201702,2,"Shorts",489.93,"Australia"
2017,"Feb","2017-Feb",201702,2,"Vests",502.92,"Australia"
2017,"Feb","2017-Feb",201702,2,"Bike Stands",985.8,"Australia"
2017,"Feb","2017-Feb",201702,2,"Hydration Packs",265.6017,"Australia"
2017,"Feb","2017-Feb",201702,2,"Cleaners",128.154,"Australia"
2017,"Feb","2017-Feb",201702,2,"Bottles and Cages",787.4802,"Australia"
2017,"Mar","2017-Mar",201703,3,"Bike Racks",81.6,"Australia"
2017,"Mar","2017-Mar",201703,3,"Gloves",791.5168,"Australia"
2017,"Mar","2017-Mar",201703,3,"Hydration Packs",691.7742,"Australia"
2017,"Mar","2017-Mar",201703,3,"Mountain Bikes",111903.5099,"Australia"
2017,"Mar","2017-Mar",201703,3,"Cleaners",165.36,"Australia"
2017,"Mar","2017-Mar",201703,3,"Bottles and Cages",888.992,"Australia"
2017,"Mar","2017-Mar",201703,3,"Vests",542.29,"Australia"
2017,"Mar","2017-Mar",201703,3,"Road Bikes",120806.5828,"Australia"
2017,"Mar","2017-Mar",201703,3,"Touring Bikes",39963.3318,"Australia"
2017,"Mar","2017-Mar",201703,3,"Caps",347.1039,"Australia"
2017,"Mar","2017-Mar",201703,3,"Fenders",744.6824,"Australia"
2017,"Mar","2017-Mar",201703,3,"Socks",126.5792,"Australia"
2017,"Mar","2017-Mar",201703,3,"Jerseys",3514.8576,"Australia"
2017,"Mar","2017-Mar",201703,3,"Shorts",846.1791,"Australia"
2017,"Mar","2017-Mar",201703,3,"Bike Stands",1049.4,"Australia"
2017,"Mar","2017-Mar",201703,3,"Tires and Tubes",3200.361,"Australia"
2017,"Mar","2017-Mar",201703,3,"Helmets",3091.7164,"Australia"
2017,"Apr","2017-Apr",201704,4,"Touring Bikes",74186.3124,"Australia"
2017,"Apr","2017-Apr",201704,4,"Bottles and Cages",657.9278,"Australia"
2017,"Apr","2017-Apr",201704,4,"Gloves",1058.7027,"Australia"
2017,"Apr","2017-Apr",201704,4,"Jerseys",2524.923,"Australia"
2017,"Apr","2017-Apr",201704,4,"Shorts",839.88,"Australia"
2017,"Apr","2017-Apr",201704,4,"Helmets",3476.6064,"Australia"
2017,"Apr","2017-Apr",201704,4,"Vests",641.35,"Australia"
2017,"Apr","2017-Apr",201704,4,"Caps",159.5725,"Australia"
2017,"Apr","2017-Apr",201704,4,"Bike Stands",556.5,"Australia"
2017,"Apr","2017-Apr",201704,4,"Bike Racks",604.8,"Australia"
2017,"Apr","2017-Apr",201704,4,"Hydration Packs",880.9398,"Australia"
2017,"Apr","2017-Apr",201704,4,"Mountain Bikes",133632.639,"Australia"
2017,"Apr","2017-Apr",201704,4,"Cleaners",164.6445,"Australia"
2017,"Apr","2017-Apr",201704,4,"Road Bikes",110360.752,"Australia"
2017,"Apr","2017-Apr",201704,4,"Socks",75.9655,"Australia"
2017,"Apr","2017-Apr",201704,4,"Tires and Tubes",3287.3295,"Australia"
2017,"Apr","2017-Apr",201704,4,"Fenders",503.5618,"Australia"
2017,"May","2017-May",201705,5,"Tires and Tubes",4449.114,"Australia"
2017,"May","2017-May",201705,5,"Road Bikes",110392.3704,"Australia"
2017,"May","2017-May",201705,5,"Mountain Bikes",131138.3028,"Australia"
2017,"May","2017-May",201705,5,"Touring Bikes",93747.6927,"Australia"
2017,"May","2017-May",201705,5,"Gloves",328.9007,"Australia"
2017,"May","2017-May",201705,5,"Jerseys",2277.5712,"Australia"
2017,"May","2017-May",201705,5,"Shorts",832.881,"Australia"
2017,"May","2017-May",201705,5,"Vests",390.525,"Australia"
2017,"May","2017-May",201705,5,"Bike Stands",1335.6,"Australia"
2017,"May","2017-May",201705,5,"Bike Racks",266.4,"Australia"
2017,"May","2017-May",201705,5,"Hydration Packs",1391.247,"Australia"
2017,"May","2017-May",201705,5,"Cleaners",69.2445,"Australia"
2017,"May","2017-May",201705,5,"Bottles and Cages",1093.3824,"Australia"
2017,"May","2017-May",201705,5,"Fenders",494.55,"Australia"
2017,"May","2017-May",201705,5,"Caps",264.6656,"Australia"
2017,"May","2017-May",201705,5,"Socks",84.1464,"Australia"
2017,"May","2017-May",201705,5,"Helmets",3392.6304,"Australia"
2017,"Jun","2017-Jun",201706,6,"Mountain Bikes",33267.1487,"Australia"
2017,"Jun","2017-Jun",201706,6,"Road Bikes",133586.1345,"Australia"
2017,"Jun","2017-Jun",201706,6,"Bottles and Cages",783.7682,"Australia"
2017,"Jun","2017-Jun",201706,6,"Tires and Tubes",3966.4521,"Australia"
2017,"Jun","2017-Jun",201706,6,"Socks",88.8212,"Australia"
2017,"Jun","2017-Jun",201706,6,"Cleaners",138.33,"Australia"
2017,"Jun","2017-Jun",201706,6,"Fenders",681.38,"Australia"
2017,"Jun","2017-Jun",201706,6,"Touring Bikes",97887.1572,"Australia"
2017,"Jun","2017-Jun",201706,6,"Hydration Packs",366.2334,"Australia"
2017,"Jun","2017-Jun",201706,6,"Caps",397.5378,"Australia"
2017,"Jun","2017-Jun",201706,6,"Bike Racks",436.8,"Australia"
2017,"Jun","2017-Jun",201706,6,"Bike Stands",864.96,"Australia"
2017,"Jun","2017-Jun",201706,6,"Helmets",4702.656,"Australia"
2017,"Jun","2017-Jun",201706,6,"Vests",308.61,"Australia"
2017,"Jun","2017-Jun",201706,6,"Shorts",1777.746,"Australia"
2017,"Jun","2017-Jun",201706,6,"Jerseys",3099.538,"Australia"
2017,"Jun","2017-Jun",201706,6,"Gloves",619.597,"Australia"
2017,"Jul","2017-Jul",201707,7,"Cleaners",182.7705,"Australia"
2017,"Jul","2017-Jul",201707,7,"Hydration Packs",850.6953,"Australia"
2017,"Jul","2017-Jul",201707,7,"Bike Stands",505.62,"Australia"
2017,"Jul","2017-Jul",201707,7,"Bike Racks",628.8,"Australia"
2017,"Jul","2017-Jul",201707,7,"Helmets",3968.5658,"Australia"
2017,"Jul","2017-Jul",201707,7,"Vests",808.99,"Australia"
2017,"Jul","2017-Jul",201707,7,"Shorts",782.4882,"Australia"
2017,"Jul","2017-Jul",201707,7,"Jerseys",2230.3776,"Australia"
2017,"Jul","2017-Jul",201707,7,"Gloves",551.025,"Australia"
2017,"Jul","2017-Jul",201707,7,"Touring Bikes",111080.736,"Australia"
2017,"Jul","2017-Jul",201707,7,"Mountain Bikes",117576.3552,"Australia"
2017,"Jul","2017-Jul",201707,7,"Road Bikes",198572.4321,"Australia"
2017,"Jul","2017-Jul",201707,7,"Tires and Tubes",3001.2225,"Australia"
2017,"Jul","2017-Jul",201707,7,"Bottles and Cages",641.2956,"Australia"
2017,"Jul","2017-Jul",201707,7,"Socks",90.9788,"Australia"
2017,"Jul","2017-Jul",201707,7,"Fenders",725.34,"Australia"
2017,"Jul","2017-Jul",201707,7,"Caps",328.0451,"Australia"
2017,"Aug","2017-Aug",201708,8,"Socks",62.93,"Australia"
2017,"Aug","2017-Aug",201708,8,"Touring Bikes",69023.8692,"Australia"
2017,"Aug","2017-Aug",201708,8,"Caps",534.006,"Australia"
2017,"Aug","2017-Aug",201708,8,"Gloves",783.1902,"Australia"
2017,"Aug","2017-Aug",201708,8,"Jerseys",3328.6476,"Australia"
2017,"Aug","2017-Aug",201708,8,"Shorts",415.7406,"Australia"
2017,"Aug","2017-Aug",201708,8,"Vests",817.245,"Australia"
2017,"Aug","2017-Aug",201708,8,"Bike Stands",896.76,"Australia"
2017,"Aug","2017-Aug",201708,8,"Bike Racks",780,"Australia"
2017,"Aug","2017-Aug",201708,8,"Helmets",3324.05,"Australia"
2017,"Aug","2017-Aug",201708,8,"Hydration Packs",1326.3588,"Australia"
2017,"Aug","2017-Aug",201708,8,"Cleaners",133.56,"Australia"
2017,"Aug","2017-Aug",201708,8,"Mountain Bikes",164710.468,"Australia"
2017,"Aug","2017-Aug",201708,8,"Fenders",596.5372,"Australia"
2017,"Aug","2017-Aug",201708,8,"Bottles and Cages",1278.4772,"Australia"
2017,"Aug","2017-Aug",201708,8,"Tires and Tubes",5060.016,"Australia"
2017,"Aug","2017-Aug",201708,8,"Road Bikes",125712.6427,"Australia"
2017,"Sep","2017-Sep",201709,9,"Bottles and Cages",906.5454,"Australia"
2017,"Sep","2017-Sep",201709,9,"Fenders",503.1222,"Australia"
2017,"Sep","2017-Sep",201709,9,"Caps",375.1527,"Australia"
2017,"Sep","2017-Sep",201709,9,"Socks",33.263,"Australia"
2017,"Sep","2017-Sep",201709,9,"Tires and Tubes",4031.8998,"Australia"
2017,"Sep","2017-Sep",201709,9,"Road Bikes",182838.581,"Australia"
2017,"Sep","2017-Sep",201709,9,"Mountain Bikes",116708.86,"Australia"
2017,"Sep","2017-Sep",201709,9,"Touring Bikes",83047.5378,"Australia"
2017,"Sep","2017-Sep",201709,9,"Gloves",447.1874,"Australia"
2017,"Sep","2017-Sep",201709,9,"Jerseys",3723.6771,"Australia"
2017,"Sep","2017-Sep",201709,9,"Shorts",1558.6773,"Australia"
2017,"Sep","2017-Sep",201709,9,"Vests",777.24,"Australia"
2017,"Sep","2017-Sep",201709,9,"Bike Racks",823.2,"Australia"
2017,"Sep","2017-Sep",201709,9,"Bike Stands",683.7,"Australia"
2017,"Sep","2017-Sep",201709,9,"Hydration Packs",1039.311,"Australia"
2017,"Sep","2017-Sep",201709,9,"Helmets",4648.0716,"Australia"
2017,"Sep","2017-Sep",201709,9,"Cleaners",77.9895,"Australia"
2017,"Oct","2017-Oct",201710,10,"Gloves",598.0458,"Australia"
2017,"Oct","2017-Oct",201710,10,"Touring Bikes",138967.125,"Australia"
2017,"Oct","2017-Oct",201710,10,"Caps",190.3183,"Australia"
2017,"Oct","2017-Oct",201710,10,"Mountain Bikes",92120.9309,"Australia"
2017,"Oct","2017-Oct",201710,10,"Road Bikes",182964.0384,"Australia"
2017,"Oct","2017-Oct",201710,10,"Tires and Tubes",3764.8554,"Australia"
2017,"Oct","2017-Oct",201710,10,"Bottles and Cages",1170.1446,"Australia"
2017,"Oct","2017-Oct",201710,10,"Socks",56.0976,"Australia"
2017,"Oct","2017-Oct",201710,10,"Fenders",896.784,"Australia"
2017,"Oct","2017-Oct",201710,10,"Helmets",5860.825,"Australia"
2017,"Oct","2017-Oct",201710,10,"Hydration Packs",676.377,"Australia"
2017,"Oct","2017-Oct",201710,10,"Bike Stands",693.24,"Australia"
2017,"Oct","2017-Oct",201710,10,"Bike Racks",583.2,"Australia"
2017,"Oct","2017-Oct",201710,10,"Vests",803.275,"Australia"
2017,"Oct","2017-Oct",201710,10,"Shorts",1070.847,"Australia"
2017,"Oct","2017-Oct",201710,10,"Cleaners",114.48,"Australia"
2017,"Oct","2017-Oct",201710,10,"Jerseys",2748.044,"Australia"
2017,"Nov","2017-Nov",201711,11,"Cleaners",225.144,"Australia"
2017,"Nov","2017-Nov",201711,11,"Helmets",4951.7848,"Australia"
2017,"Nov","2017-Nov",201711,11,"Caps",396.2792,"Australia"
2017,"Nov","2017-Nov",201711,11,"Bottles and Cages",1278.1146,"Australia"
2017,"Nov","2017-Nov",201711,11,"Socks",131.5237,"Australia"
2017,"Nov","2017-Nov",201711,11,"Tires and Tubes",5461.0731,"Australia"
2017,"Nov","2017-Nov",201711,11,"Road Bikes",201718.9114,"Australia"
2017,"Nov","2017-Nov",201711,11,"Mountain Bikes",128566.1681,"Australia"
2017,"Nov","2017-Nov",201711,11,"Touring Bikes",87807.5172,"Australia"
2017,"Nov","2017-Nov",201711,11,"Gloves",339.4314,"Australia"
2017,"Nov","2017-Nov",201711,11,"Jerseys",3486.1834,"Australia"
2017,"Nov","2017-Nov",201711,11,"Shorts",470.3328,"Australia"
2017,"Nov","2017-Nov",201711,11,"Vests",949.325,"Australia"
2017,"Nov","2017-Nov",201711,11,"Bike Stands",946.05,"Australia"
2017,"Nov","2017-Nov",201711,11,"Bike Racks",799.2,"Australia"
2017,"Nov","2017-Nov",201711,11,"Hydration Packs",1016.2152,"Australia"
2017,"Nov","2017-Nov",201711,11,"Fenders",478.065,"Australia"
2017,"Dec","2017-Dec",201712,12,"Touring Bikes",101513.8434,"Australia"
2017,"Dec","2017-Dec",201712,12,"Mountain Bikes",91862.1146,"Australia"
2017,"Dec","2017-Dec",201712,12,"Bike Racks",340.8,"Australia"
2017,"Dec","2017-Dec",201712,12,"Bike Stands",321.18,"Australia"
2017,"Dec","2017-Dec",201712,12,"Caps",365.5334,"Australia"
2017,"Dec","2017-Dec",201712,12,"Bottles and Cages",1023.659,"Australia"
2017,"Dec","2017-Dec",201712,12,"Gloves",1091.0295,"Australia"
2017,"Dec","2017-Dec",201712,12,"Helmets",4377.9488,"Australia"
2017,"Dec","2017-Dec",201712,12,"Fenders",838.537,"Australia"
2017,"Dec","2017-Dec",201712,12,"Cleaners",233.73,"Australia"
2017,"Dec","2017-Dec",201712,12,"Hydration Packs",1011.816,"Australia"
2017,"Dec","2017-Dec",201712,12,"Jerseys",4743.6696,"Australia"
2017,"Dec","2017-Dec",201712,12,"Shorts",781.0884,"Australia"
2017,"Dec","2017-Dec",201712,12,"Socks",48.9056,"Australia"
2017,"Dec","2017-Dec",201712,12,"Tires and Tubes",5597.853,"Australia"
2017,"Dec","2017-Dec",201712,12,"Road Bikes",157369.909,"Australia"
2017,"Dec","2017-Dec",201712,12,"Vests",468.63,"Australia"
2017,"Jan","2017-Jan",201701,1,"Bike Racks",352.8,"Canada"
2017,"Jan","2017-Jan",201701,1,"Cleaners",27.666,"Canada"
2017,"Jan","2017-Jan",201701,1,"Hydration Packs",145.1736,"Canada"
2017,"Jan","2017-Jan",201701,1,"Road Bikes",8660.6386,"Canada"
2017,"Jan","2017-Jan",201701,1,"Vests",209.55,"Canada"
2017,"Jan","2017-Jan",201701,1,"Touring Bikes",9147.4134,"Canada"
2017,"Jan","2017-Jan",201701,1,"Mountain Bikes",22483.6248,"Canada"
2017,"Jan","2017-Jan",201701,1,"Fenders",135.8364,"Canada"
2017,"Jan","2017-Jan",201701,1,"Caps",26.6104,"Canada"
2017,"Jan","2017-Jan",201701,1,"Gloves",244.9,"Canada"
2017,"Jan","2017-Jan",201701,1,"Helmets",377.892,"Canada"
2017,"Jan","2017-Jan",201701,1,"Tires and Tubes",885.5205,"Canada"
2017,"Jan","2017-Jan",201701,1,"Bottles and Cages",258.8625,"Canada"
2017,"Jan","2017-Jan",201701,1,"Shorts",419.94,"Canada"
2017,"Jan","2017-Jan",201701,1,"Jerseys",448.715,"Canada"
2017,"Feb","2017-Feb",201702,2,"Bike Racks",982.8,"Canada"
2017,"Feb","2017-Feb",201702,2,"Hydration Packs",742.365,"Canada"
2017,"Feb","2017-Feb",201702,2,"Cleaners",117.183,"Canada"
2017,"Feb","2017-Feb",201702,2,"Fenders",1002.9474,"Canada"
2017,"Feb","2017-Feb",201702,2,"Road Bikes",4750.512,"Canada"
2017,"Feb","2017-Feb",201702,2,"Vests",125.73,"Canada"
2017,"Feb","2017-Feb",201702,2,"Touring Bikes",8228.5782,"Canada"
2017,"Feb","2017-Feb",201702,2,"Mountain Bikes",13125.233,"Canada"
2017,"Feb","2017-Feb",201702,2,"Gloves",465.31,"Canada"
2017,"Feb","2017-Feb",201702,2,"Tires and Tubes",2065.7692,"Canada"
2017,"Feb","2017-Feb",201702,2,"Shorts",1954.8207,"Canada"
2017,"Feb","2017-Feb",201702,2,"Jerseys",1490.6529,"Canada"
2017,"Feb","2017-Feb",201702,2,"Caps",208.3882,"Canada"
2017,"Feb","2017-Feb",201702,2,"Socks",66.1664,"Canada"
2017,"Feb","2017-Feb",201702,2,"Bottles and Cages",685.8942,"Canada"
2017,"Feb","2017-Feb",201702,2,"Helmets",2820.194,"Canada"
2017,"Feb","2017-Feb",201702,2,"Bike Stands",122.43,"Canada"
2017,"Mar","2017-Mar",201703,3,"Mountain Bikes",28815.3898,"Canada"
2017,"Mar","2017-Mar",201703,3,"Touring Bikes",12989.856,"Canada"
2017,"Mar","2017-Mar",201703,3,"Helmets",1475.1784,"Canada"
2017,"Mar","2017-Mar",201703,3,"Bike Racks",912,"Canada"
2017,"Mar","2017-Mar",201703,3,"Shorts",1156.2348,"Canada"
2017,"Mar","2017-Mar",201703,3,"Vests",249.555,"Canada"
2017,"Mar","2017-Mar",201703,3,"Bottles and Cages",433.792,"Canada"
2017,"Mar","2017-Mar",201703,3,"Tires and Tubes",3188.3512,"Canada"
2017,"Mar","2017-Mar",201703,3,"Road Bikes",13668.2236,"Canada"
2017,"Mar","2017-Mar",201703,3,"Socks",114.3528,"Canada"
2017,"Mar","2017-Mar",201703,3,"Hydration Packs",686.2752,"Canada"
2017,"Mar","2017-Mar",201703,3,"Bike Stands",731.4,"Canada"
2017,"Mar","2017-Mar",201703,3,"Gloves",446.6976,"Canada"
2017,"Mar","2017-Mar",201703,3,"Cleaners",57.717,"Canada"
2017,"Mar","2017-Mar",201703,3,"Caps",142.5814,"Canada"
2017,"Mar","2017-Mar",201703,3,"Jerseys",1323.9645,"Canada"
2017,"Mar","2017-Mar",201703,3,"Fenders",697.865,"Canada"
2017,"Apr","2017-Apr",201704,4,"Hydration Packs",420.6735,"Canada"
2017,"Apr","2017-Apr",201704,4,"Helmets",1521.0153,"Canada"
2017,"Apr","2017-Apr",201704,4,"Bottles and Cages",376.194,"Canada"
2017,"Apr","2017-Apr",201704,4,"Socks",38.2075,"Canada"
2017,"Apr","2017-Apr",201704,4,"Caps",134.6702,"Canada"
2017,"Apr","2017-Apr",201704,4,"Jerseys",825.2004,"Canada"
2017,"Apr","2017-Apr",201704,4,"Shorts",1980.0171,"Canada"
2017,"Apr","2017-Apr",201704,4,"Tires and Tubes",2791.7244,"Canada"
2017,"Apr","2017-Apr",201704,4,"Gloves",470.208,"Canada"
2017,"Apr","2017-Apr",201704,4,"Mountain Bikes",18411.568,"Canada"
2017,"Apr","2017-Apr",201704,4,"Touring Bikes",9290.3178,"Canada"
2017,"Apr","2017-Apr",201704,4,"Vests",111.76,"Canada"
2017,"Apr","2017-Apr",201704,4,"Road Bikes",13985.72,"Canada"
2017,"Apr","2017-Apr",201704,4,"Cleaners",47.223,"Canada"
2017,"Apr","2017-Apr",201704,4,"Bike Stands",209.88,"Canada"
2017,"Apr","2017-Apr",201704,4,"Fenders",736.33,"Canada"
2017,"May","2017-May",201705,5,"Helmets",1987.432,"Canada"
2017,"May","2017-May",201705,5,"Bottles and Cages",508.4275,"Canada"
2017,"May","2017-May",201705,5,"Socks",105.183,"Canada"
2017,"May","2017-May",201705,5,"Caps",210.366,"Canada"
2017,"May","2017-May",201705,5,"Jerseys",1588.8868,"Canada"
2017,"May","2017-May",201705,5,"Shorts",864.3765,"Canada"
2017,"May","2017-May",201705,5,"Tires and Tubes",4682.4378,"Canada"
2017,"May","2017-May",201705,5,"Gloves",777.5575,"Canada"
2017,"May","2017-May",201705,5,"Mountain Bikes",27353.794,"Canada"
2017,"May","2017-May",201705,5,"Touring Bikes",14958.8406,"Canada"
2017,"May","2017-May",201705,5,"Vests",922.02,"Canada"
2017,"May","2017-May",201705,5,"Road Bikes",17224.3533,"Canada"
2017,"May","2017-May",201705,5,"Bike Racks",588,"Canada"
2017,"May","2017-May",201705,5,"Bike Stands",308.46,"Canada"
2017,"May","2017-May",201705,5,"Hydration Packs",140.2245,"Canada"
2017,"May","2017-May",201705,5,"Cleaners",77.5125,"Canada"
2017,"May","2017-May",201705,5,"Fenders",811.062,"Canada"
2017,"Jun","2017-Jun",201706,6,"Vests",247.65,"Canada"
2017,"Jun","2017-Jun",201706,6,"Road Bikes",45964.0419,"Canada"
2017,"Jun","2017-Jun",201706,6,"Fenders",1008.4424,"Canada"
2017,"Jun","2017-Jun",201706,6,"Cleaners",107.325,"Canada"
2017,"Jun","2017-Jun",201706,6,"Bike Racks",392.4,"Canada"
2017,"Jun","2017-Jun",201706,6,"Bike Stands",251.22,"Canada"
2017,"Jun","2017-Jun",201706,6,"Hydration Packs",593.892,"Canada"
2017,"Jun","2017-Jun",201706,6,"Shorts",951.864,"Canada"
2017,"Jun","2017-Jun",201706,6,"Bottles and Cages",944.9622,"Canada"
2017,"Jun","2017-Jun",201706,6,"Socks",31.0155,"Canada"
2017,"Jun","2017-Jun",201706,6,"Tires and Tubes",4541.3595,"Canada"
2017,"Jun","2017-Jun",201706,6,"Gloves",396.738,"Canada"
2017,"Jun","2017-Jun",201706,6,"Mountain Bikes",44457.853,"Canada"
2017,"Jun","2017-Jun",201706,6,"Caps",195.8022,"Canada"
2017,"Jun","2017-Jun",201706,6,"Touring Bikes",17791.662,"Canada"
2017,"Jun","2017-Jun",201706,6,"Helmets",2071.408,"Canada"
2017,"Jun","2017-Jun",201706,6,"Jerseys",1337.3416,"Canada"
2017,"Jul","2017-Jul",201707,7,"Bike Stands",324.36,"Canada"
2017,"Jul","2017-Jul",201707,7,"Fenders",1045.8084,"Canada"
2017,"Jul","2017-Jul",201707,7,"Cleaners",133.083,"Canada"
2017,"Jul","2017-Jul",201707,7,"Hydration Packs",354.1356,"Canada"
2017,"Jul","2017-Jul",201707,7,"Bike Racks",864,"Canada"
2017,"Jul","2017-Jul",201707,7,"Road Bikes",18202.9419,"Canada"
2017,"Jul","2017-Jul",201707,7,"Vests",411.48,"Canada"
2017,"Jul","2017-Jul",201707,7,"Touring Bikes",42651.4725,"Canada"
2017,"Jul","2017-Jul",201707,7,"Mountain Bikes",42495.6024,"Canada"
2017,"Jul","2017-Jul",201707,7,"Gloves",483.6775,"Canada"
2017,"Jul","2017-Jul",201707,7,"Tires and Tubes",3865.0788,"Canada"
2017,"Jul","2017-Jul",201707,7,"Shorts",1734.3522,"Canada"
2017,"Jul","2017-Jul",201707,7,"Jerseys",1965.0582,"Canada"
2017,"Jul","2017-Jul",201707,7,"Caps",159.6624,"Canada"
