Source_URL,Match Info,Country Flag,Nationality,Player_1_Seed,Name,Player Profile,Player_2_Flag_URL,Player_2_Nationality,Player_2_Seed,Opponent Name,Player_2_More Info,Set_1_Player_1_Score,Set_1_Player_2_Score,Set_2_Player_1_Score,Set_2_Player_2_Score,Set_3_Player_1_Score,Set_3_Player_2_Score,Set_4_Player_1_Score,Set_4_Player_2_Score,Set_5_Player_1_Score,Set_5_Player_2_Score,Match_Court_Info,Number of Games Won,Player_1_Is_Winner,Outcome,Result,Match Won,Match Count,Sets Won,Sets Lost,Match_Key,Batch,Games Played
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,12.0,Jo-Wilfried Tsonga,http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga,http://a.espncdn.com/i/flags/20x13/gbr.gif,Great Britain,2.0,Andy Murray,http://espn.go.com/tennis/player/_/id/235/andy-murray,6.0,7.0,1.0,6.0,6.0,3.0,6.0,4.0,1.0,6.0,,20,False,Lost,"6-7, 1-6, 6-3, 6-4, 1-6",0,1,2,3,3,1,23.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/uru.gif,Uruguay,29.0,Pablo Cuevas,http://espn.go.com/tennis/player/_/id/795/pablo-cuevas,http://a.espncdn.com/i/flags/20x13/rus.gif,Russia,,Andrey Kuznetsov,http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov,3.0,6.0,6.0,3.0,7.0,5.0,3.0,6.0,4.0,6.0,,23,False,Lost,"3-6, 6-3, 7-5, 3-6, 4-6",0,1,2,3,76,1,24.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,7.0,Richard Gasquet,http://espn.go.com/tennis/player/_/id/310/richard-gasquet,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,,Marcel Granollers,http://espn.go.com/tennis/player/_/id/698/marcel-granollers,4.0,6.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,23,True,Won,"4-6, 7-5, 6-3, 6-1",1,1,3,1,38,1,19.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,18.0,John Isner,http://espn.go.com/tennis/player/_/id/1023/john-isner,http://a.espncdn.com/i/flags/20x13/aus.gif,Australia,,Matthew Barton,http://espn.go.com/tennis/player/_/id/2321/matthew-barton,7.0,6.0,7.0,6.0,7.0,6.0,,,,,,21,True,Won,"7-6, 7-6, 7-6",1,1,3,0,59,1,19.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/cze.gif,Czech Republic,10.0,Tomas Berdych,http://espn.go.com/tennis/player/_/id/363/tomas-berdych,http://a.espncdn.com/i/flags/20x13/cro.gif,Croatia,,Ivan Dodig,http://espn.go.com/tennis/player/_/id/1203/ivan-dodig,7.0,6.0,5.0,7.0,6.0,1.0,7.0,6.0,,,,25,True,Won,"7-6, 5-7, 6-1, 7-6",1,1,3,1,214,2,22.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,28.0,Sam Querrey,http://espn.go.com/tennis/player/_/id/428/sam-querrey,http://a.espncdn.com/i/flags/20x13/cze.gif,Czech Republic,,Lukas Rosol,http://espn.go.com/tennis/player/_/id/359/lukas-rosol,6.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,12.0,10.0,,36,True,Won,"6-7, 6-7, 6-4, 6-2, 12-10",1,1,3,2,225,2,33.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/aus.gif,Australia,,Luke Saville,http://espn.go.com/tennis/player/_/id/2019/luke-saville,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Dennis Novikov,http://espn.go.com/tennis/player/_/id/1789/dennis-novikov,6.0,4.0,4.0,6.0,5.0,7.0,4.0,6.0,,,,19,False,Lost,"6-4, 4-6, 5-7, 4-6",0,1,1,3,84,1,21.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Julien Benneteau,http://espn.go.com/tennis/player/_/id/228/julien-benneteau,http://a.espncdn.com/i/flags/20x13/ukr.gif,Ukraine,,Illya Marchenko,http://espn.go.com/tennis/player/_/id/1537/illya-marchenko,6.0,4.0,6.0,2.0,7.0,6.0,,,,,,19,True,Won,"6-4, 6-2, 7-6",1,1,3,0,102,1,15.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,18.0,John Isner,http://espn.go.com/tennis/player/_/id/1023/john-isner,http://a.espncdn.com/i/flags/20x13/fra.gif,France,12.0,Jo-Wilfried Tsonga,http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga,7.0,6.0,6.0,3.0,6.0,7.0,2.0,6.0,17.0,19.0,,38,False,Lost,"7-6, 6-3, 6-7, 2-6, 17-19",0,1,2,3,17,1,39.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/ger.gif,Germany,24.0,Alexander Zverev,http://espn.go.com/tennis/player/_/id/2375/alexander-zverev,http://a.espncdn.com/i/flags/20x13/rus.gif,Russia,,Mikhail Youzhny,http://espn.go.com/tennis/player/_/id/229/mikhail-youzhny,6.0,4.0,3.0,6.0,6.0,0.0,4.0,6.0,6.0,2.0,,25,True,Won,"6-4, 3-6, 6-0, 4-6, 6-2",1,1,3,2,61,1,21.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Stephane Robert,http://espn.go.com/tennis/player/_/id/1735/stephane-robert,http://a.espncdn.com/i/flags/20x13/arg.gif,Argentina,,Juan Martin del Potro,http://espn.go.com/tennis/player/_/id/284/juan-martin-del-potro,1.0,6.0,5.0,7.0,0.0,6.0,,,,,,6,False,Lost,"1-6, 5-7, 0-6",0,1,0,3,86,1,12.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/bra.gif,Brazil,,Thomaz Bellucci,http://espn.go.com/tennis/player/_/id/1195/thomaz-bellucci,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,28.0,Sam Querrey,http://espn.go.com/tennis/player/_/id/428/sam-querrey,4.0,6.0,3.0,6.0,2.0,6.0,,,,,,9,False,Lost,"4-6, 3-6, 2-6",0,1,0,3,36,1,13.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/sui.gif,Switzerland,4.0,Stan Wawrinka,http://espn.go.com/tennis/player/_/id/264/stan-wawrinka,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Taylor Fritz,http://espn.go.com/tennis/player/_/id/2946/taylor-fritz,7.0,6.0,6.0,1.0,6.0,7.0,6.0,4.0,,,,25,True,Won,"7-6, 6-1, 6-7, 6-4",1,1,3,1,241,2,21.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/bel.gif,Belgium,11.0,David Goffin,http://espn.go.com/tennis/player/_/id/1360/david-goffin,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Edouard Roger-Vasselin,http://espn.go.com/tennis/player/_/id/720/edouard-roger-vasselin,6.0,4.0,6.0,0.0,6.0,3.0,,,,,,18,True,Won,"6-4, 6-0, 6-3",1,1,3,0,47,1,12.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Bjorn Fratangelo,http://espn.go.com/tennis/player/_/id/2930/bjorn-fratangelo,http://a.espncdn.com/i/flags/20x13/bul.gif,Bulgaria,,Grigor Dimitrov,http://espn.go.com/tennis/player/_/id/1287/grigor-dimitrov,3.0,6.0,4.0,6.0,2.0,6.0,,,,,,9,False,Lost,"3-6, 4-6, 2-6",0,1,0,3,101,1,13.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/col.gif,Colombia,,Santiago Giraldo,http://espn.go.com/tennis/player/_/id/267/santiago-giraldo,http://a.espncdn.com/i/flags/20x13/lux.gif,Luxembourg,,Gilles Muller,http://espn.go.com/tennis/player/_/id/294/gilles-muller,6.0,4.0,7.0,6.0,6.0,7.0,3.0,6.0,13.0,15.0,,35,False,Lost,"6-4, 7-6, 6-7, 3-6, 13-15",0,1,2,3,108,1,36.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,27.0,Jack Sock,http://espn.go.com/tennis/player/_/id/1895/jack-sock,http://a.espncdn.com/i/flags/20x13/can.gif,Canada,6.0,Milos Raonic,http://espn.go.com/tennis/player/_/id/1333/milos-raonic,6.0,7.0,4.0,6.0,6.0,7.0,,,,,,16,False,Lost,"6-7, 4-6, 6-7",0,1,0,3,28,1,18.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/gbr.gif,Great Britain,,Daniel Evans,http://espn.go.com/tennis/player/_/id/901/daniel-evans,http://a.espncdn.com/i/flags/20x13/ger.gif,Germany,,Jan-Lennard Struff,http://espn.go.com/tennis/player/_/id/2337/jan-lennard-struff,6.0,3.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,26,True,Won,"6-3, 6-7, 7-6, 7-5",1,1,3,1,106,1,23.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,,Nicolas Almagro,http://espn.go.com/tennis/player/_/id/270/nicolas-almagro,http://a.espncdn.com/i/flags/20x13/bra.gif,Brazil,,Rogerio Dutra Silva,http://espn.go.com/tennis/player/_/id/613/rogerio-dutra-silva,6.0,3.0,7.0,6.0,5.0,7.0,3.0,6.0,6.0,3.0,,27,True,Won,"6-3, 7-6, 5-7, 3-6, 6-3",1,1,3,2,65,1,26.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,13.0,David Ferrer,http://espn.go.com/tennis/player/_/id/346/david-ferrer,http://a.espncdn.com/i/flags/20x13/isr.gif,Israel,,Dudi Sela,http://espn.go.com/tennis/player/_/id/462/dudi-sela,6.0,2.0,6.0,1.0,6.0,1.0,,,,,,18,True,Won,"6-2, 6-1, 6-1",1,1,3,0,224,2,11.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/cze.gif,Czech Republic,,Jiri Vesely,http://espn.go.com/tennis/player/_/id/1796/jiri-vesely,http://a.espncdn.com/i/flags/20x13/ned.gif,Netherlands,,Igor Sijsling,http://espn.go.com/tennis/player/_/id/692/igor-sijsling,6.0,2.0,6.0,4.0,7.0,6.0,,,,,,19,True,Won,"6-2, 6-4, 7-6",1,1,3,0,88,1,15.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/svk.gif,Slovakia,,Lukas Lacko,http://espn.go.com/tennis/player/_/id/466/lukas-lacko,http://a.espncdn.com/i/flags/20x13/cro.gif,Croatia,23.0,Ivo Karlovic,http://espn.go.com/tennis/player/_/id/233/ivo-karlovic,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,22,True,Won,"6-3, 3-6, 7-6, 6-4",1,1,3,1,34,1,20.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/ukr.gif,Ukraine,,Illya Marchenko,http://espn.go.com/tennis/player/_/id/1537/illya-marchenko,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Julien Benneteau,http://espn.go.com/tennis/player/_/id/228/julien-benneteau,4.0,6.0,2.0,6.0,6.0,7.0,,,,,,12,False,Lost,"4-6, 2-6, 6-7",0,1,0,3,227,2,15.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/arg.gif,Argentina,,Diego Schwartzman,http://espn.go.com/tennis/player/_/id/2324/diego-schwartzman,http://a.espncdn.com/i/flags/20x13/ned.gif,Netherlands,,Robin Haase,http://espn.go.com/tennis/player/_/id/650/robin-haase,6.0,2.0,2.0,6.0,3.0,6.0,6.0,2.0,5.0,7.0,,22,False,Lost,"6-2, 2-6, 3-6, 6-2, 5-7",0,1,2,3,74,1,22.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/gbr.gif,Great Britain,,Aljaz Bedene,http://espn.go.com/tennis/player/_/id/903/aljaz-bedene,http://a.espncdn.com/i/flags/20x13/fra.gif,France,7.0,Richard Gasquet,http://espn.go.com/tennis/player/_/id/310/richard-gasquet,3.0,6.0,4.0,6.0,3.0,6.0,,,,,,10,False,Lost,"3-6, 4-6, 3-6",0,1,0,3,238,2,14.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Donald Young,http://espn.go.com/tennis/player/_/id/889/donald-young,http://a.espncdn.com/i/flags/20x13/fra.gif,France,32.0,Lucas Pouille,http://espn.go.com/tennis/player/_/id/2322/lucas-pouille,4.0,6.0,3.0,6.0,3.0,6.0,,,,,,10,False,Lost,"4-6, 3-6, 3-6",0,1,0,3,168,2,14.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/rus.gif,Russia,,Andrey Kuznetsov,http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov,http://a.espncdn.com/i/flags/20x13/lux.gif,Luxembourg,,Gilles Muller,http://espn.go.com/tennis/player/_/id/294/gilles-muller,6.0,3.0,6.0,4.0,6.0,4.0,,,,,,18,True,Won,"6-3, 6-4, 6-4",1,1,3,0,48,1,14.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/ger.gif,Germany,,Jan-Lennard Struff,http://espn.go.com/tennis/player/_/id/2337/jan-lennard-struff,http://a.espncdn.com/i/flags/20x13/gbr.gif,Great Britain,,Daniel Evans,http://espn.go.com/tennis/player/_/id/901/daniel-evans,3.0,6.0,7.0,6.0,6.0,7.0,5.0,7.0,,,,21,False,Lost,"3-6, 7-6, 6-7, 5-7",0,1,1,3,231,2,23.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,22.0,Feliciano Lopez,http://espn.go.com/tennis/player/_/id/426/feliciano-lopez,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Rajeev Ram,http://espn.go.com/tennis/player/_/id/841/rajeev-ram,7.0,6.0,6.0,4.0,6.0,4.0,,,,,,19,True,Won,"7-6, 6-4, 6-4",1,1,3,0,243,2,16.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,28.0,Sam Querrey,http://espn.go.com/tennis/player/_/id/428/sam-querrey,http://a.espncdn.com/i/flags/20x13/ser.gif,Serbia & Montenegro,1.0,Novak Djokovic,http://espn.go.com/tennis/player/_/id/296/novak-djokovic,7.0,6.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,23,True,Won,"7-6, 6-1, 3-6, 7-6",1,1,3,1,141,2,21.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/rus.gif,Russia,,Alexander Kudryavtsev,http://espn.go.com/tennis/player/_/id/1156/alexander-kudryavtsev,http://a.espncdn.com/i/flags/20x13/tpe.gif,Taipei,,Yen-Hsun Lu,http://espn.go.com/tennis/player/_/id/224/yen-hsun-lu,4.0,6.0,1.0,6.0,4.0,6.0,,,,,,9,False,Lost,"4-6, 1-6, 4-6",0,1,0,3,203,2,13.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,,http://a.espncdn.com/i/flags/20x13/sui.gif,Switzerland,3.0,Roger Federer,http://espn.go.com/tennis/player/_/id/425/roger-federer,,,,,,,,,,,,,,,,,0,,TBD,,0,1,0,0,126,2,0.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/aus.gif,Australia,15.0,Nick Kyrgios,http://espn.go.com/tennis/player/_/id/1984/nick-kyrgios,http://a.espncdn.com/i/flags/20x13/ger.gif,Germany,,Dustin Brown,http://espn.go.com/tennis/player/_/id/1749/dustin-brown,6.0,7.0,6.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,,26,True,Won,"6-7, 6-1, 2-6, 6-4, 6-4",1,1,3,2,44,1,24.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,,Pablo Carreno Busta,http://espn.go.com/tennis/player/_/id/1590/pablo-carreno-busta,http://a.espncdn.com/i/flags/20x13/can.gif,Canada,6.0,Milos Raonic,http://espn.go.com/tennis/player/_/id/1333/milos-raonic,6.0,7.0,2.0,6.0,4.0,6.0,,,,,,12,False,Lost,"6-7, 2-6, 4-6",0,1,0,3,104,1,15.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/ned.gif,Netherlands,,Igor Sijsling,http://espn.go.com/tennis/player/_/id/692/igor-sijsling,http://a.espncdn.com/i/flags/20x13/cze.gif,Czech Republic,,Jiri Vesely,http://espn.go.com/tennis/player/_/id/1796/jiri-vesely,2.0,6.0,4.0,6.0,6.0,7.0,,,,,,12,False,Lost,"2-6, 4-6, 6-7",0,1,0,3,213,2,15.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/ger.gif,Germany,21.0,Philipp Kohlschreiber,http://espn.go.com/tennis/player/_/id/215/philipp-kohlschreiber,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Pierre-Hugues Herbert,http://espn.go.com/tennis/player/_/id/1613/pierre-hugues-herbert,5.0,7.0,3.0,6.0,6.0,3.0,3.0,6.0,,,,17,False,Lost,"5-7, 3-6, 6-3, 3-6",0,1,1,3,64,1,19.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Nicolas Mahut,http://espn.go.com/tennis/player/_/id/222/nicolas-mahut,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,13.0,David Ferrer,http://espn.go.com/tennis/player/_/id/346/david-ferrer,6.0,1.0,6.0,4.0,6.0,3.0,,,,,,18,True,Won,"6-1, 6-4, 6-3",1,1,3,0,46,1,13.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,,Albert Montanes,http://espn.go.com/tennis/player/_/id/437/albert-montanes,http://a.espncdn.com/i/flags/20x13/aus.gif,Australia,,John Millman,http://espn.go.com/tennis/player/_/id/1734/john-millman,5.0,7.0,6.0,4.0,7.0,5.0,4.0,6.0,3.0,6.0,,25,False,Lost,"5-7, 6-4, 7-5, 4-6, 3-6",0,1,2,3,207,2,26.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/tun.gif,Tunisia,,Malek Jaziri,http://espn.go.com/tennis/player/_/id/1950/malek-jaziri,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Steve Johnson,http://espn.go.com/tennis/player/_/id/1893/steve-johnson,5.0,7.0,6.0,7.0,4.0,6.0,,,,,,15,False,Lost,"5-7, 6-7, 4-6",0,1,0,3,77,1,17.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,13.0,David Ferrer,http://espn.go.com/tennis/player/_/id/346/david-ferrer,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Nicolas Mahut,http://espn.go.com/tennis/player/_/id/222/nicolas-mahut,1.0,6.0,4.0,6.0,3.0,6.0,,,,,,8,False,Lost,"1-6, 4-6, 3-6",0,1,0,3,171,2,13.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Nicolas Mahut,http://espn.go.com/tennis/player/_/id/222/nicolas-mahut,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Pierre-Hugues Herbert,http://espn.go.com/tennis/player/_/id/1613/pierre-hugues-herbert,7.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,22,True,Won,"7-6, 6-4, 3-6, 6-3",1,1,3,1,149,2,20.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/gbr.gif,Great Britain,,Marcus Willis,http://espn.go.com/tennis/player/_/id/854/marcus-willis,http://a.espncdn.com/i/flags/20x13/sui.gif,Switzerland,3.0,Roger Federer,http://espn.go.com/tennis/player/_/id/425/roger-federer,0.0,6.0,3.0,6.0,4.0,6.0,,,,,,7,False,Lost,"0-6, 3-6, 4-6",0,1,0,3,175,2,12.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,12.0,Jo-Wilfried Tsonga,http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga,http://a.espncdn.com/i/flags/20x13/arg.gif,Argentina,,Juan Monaco,http://espn.go.com/tennis/player/_/id/352/juan-monaco,6.0,1.0,6.0,4.0,6.0,3.0,,,,,,18,True,Won,"6-1, 6-4, 6-3",1,1,3,0,167,2,13.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/por.gif,Portugal,31.0,Joao Sousa,http://espn.go.com/tennis/player/_/id/2109/joao-sousa,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Dennis Novikov,http://espn.go.com/tennis/player/_/id/1789/dennis-novikov,6.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,21,True,Won,"6-4, 6-4, 3-6, 6-4",1,1,3,1,182,2,19.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/fra.gif,France,,Jeremy Chardy,http://espn.go.com/tennis/player/_/id/627/jeremy-chardy,http://a.espncdn.com/i/flags/20x13/fra.gif,France,17.0,Gael Monfils,http://espn.go.com/tennis/player/_/id/242/gael-monfils,6.0,7.0,6.0,0.0,4.0,6.0,6.0,1.0,6.0,2.0,,28,True,Won,"6-7, 6-0, 4-6, 6-1, 6-2",1,1,3,2,232,2,22.0
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/cro.gif,Croatia,23.0,Ivo Karlovic,http://espn.go.com/tennis/player/_/id/233/ivo-karlovic,http://a.espncdn.com/i/flags/20x13/svk.gif,Slovakia,,Lukas Lacko,http://espn.go.com/tennis/player/_/id/466/lukas-lacko,3.0,6.0,6.0,3.0,6.0,7.0,4.0,6.0,,,,19,False,Lost,"3-6, 6-3, 6-7, 4-6",0,1,1,3,159,2,20.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/sui.gif,Switzerland,3.0,Roger Federer,http://espn.go.com/tennis/player/_/id/425/roger-federer,http://a.espncdn.com/i/flags/20x13/usa.gif,USA,,Steve Johnson,http://espn.go.com/tennis/player/_/id/1893/steve-johnson,6.0,2.0,6.0,3.0,7.0,5.0,,,,,,19,True,Won,"6-2, 6-3, 7-5",1,1,3,0,6,1,14.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/rus.gif,Russia,,Andrey Kuznetsov,http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov,http://a.espncdn.com/i/flags/20x13/uru.gif,Uruguay,29.0,Pablo Cuevas,http://espn.go.com/tennis/player/_/id/795/pablo-cuevas,6.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,4.0,,26,True,Won,"6-3, 3-6, 5-7, 6-3, 6-4",1,1,3,2,201,2,24.5
http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1,Final,http://a.espncdn.com/i/flags/20x13/aus.gif,Australia,15.0,Nick Kyrgios,http://espn.go.com/tennis/player/_/id/1984/nick-kyrgios,http://a.espncdn.com/i/flags/20x13/esp.gif,Spain,22.0,Feliciano Lopez,http://espn.go.com/tennis/player/_/id/426/feliciano-lopez,6.0,3.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,24,True,Won,"6-3, 6-7, 6-3, 6-4",1,1,3,1,20,1,20.5
