Empresa,Exercício,Pacote,Nome 1,Data de lançamento,Real_Pacote,Plano_Pacote,Comp_Pacote
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,21503,22168.34
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,42861.78,75729.1
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,105028.01999999999,205495.92
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,106863.18,206284.77
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,12796.23,21831.370000000003
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,2513.3799999999997,5004.34
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,2663.3799999999997,4192.81
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,21405.15,212417.32
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,66296.62000000001,99403.940000000017
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,35698.91,217021.27999999997
"4100","2020","Pacote 08-Embalagens","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,3,3
"4100","2020","Pacote 08-Embalagens","DIR.DESENV. ORG",2020-03-01 00:00:00.000,0,3,6.4
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,105051.01999999999,206105.51
"4100","2020","Pacote 19-Transporte de pessoal","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,160,160
"4100","2020","Pacote 19-Transporte de pessoal","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,480,480
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,19357.49,50579.96
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,12880.490000000002,40769.02
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,12430.490000000002,40317.1
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,1933,3288.04
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,20304.67,44876.509999999995
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,17707.49,47779.840000000004
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,21300.160000000003,107853.37
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,21300.15,119804.03000000001
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,21300.15,105405.90000000001
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,1259.23,2488.63
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,1237.9299999999998,3169.1800000000003
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,1170.99,2534.72
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,872.75,1386.75
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,1170.99,2193.23
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,811.87,2109.1499999999996
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,1021.87,1669.99
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,1387.05,2111.35
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,2065.71,3759.4700000000003
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,21300.15,124724.93000000001
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,1433,2098.34
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,1563,2228.34
"4100","2020","Pacote 04-Brindes e doações","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,1433,2098.34
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,21300.15,157173.27
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,25620.129999999997,39871.71
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,22360.129999999997,36087.97
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,24620.129999999997,42121.6
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,25620.129999999997,42987.99
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,22723.350000000002,119494.83000000002
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,42021.78,75039.1
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,105108.45999999999,204204.16
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,105088.45999999999,205928.35
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,106838.18,207823.65
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,107748.01999999999,207172
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,105023.01999999999,205522.11000000002
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,105023.01999999999,222512.46999999997
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,21880.260000000002,34750.64
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,19956.260000000002,36016.880000000005
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,21484.129999999997,37951.67
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,20929.129999999997,34675.67
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,15682.570000000002,22970.3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,15479.44,22273.690000000002
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,15541.69,24804.13
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,15737.19,22629.66
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,15549.820000000002,24515.8
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,15432.03,27339.3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,15631.02,25920.19
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,15374.99,29885.090000000004
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,15713.37,21733.69
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,9196.68,11211.58
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,2513.3799999999997,3934.29
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,2383.3799999999997,6329.42
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,2579.18,5317.5
"4100","2020","Pacote 09-EPI / Fardamentos","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,2383.3799999999997,5369.0700000000006
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,20060.129999999997,37433
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,41861.78,74729.1
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,16780.49,48006.74
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,10780.490000000002,37928.25
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,10780.490000000002,37922.85
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,10780.490000000002,37924.93
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,12580.490000000002,39896
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,15890.07,26671.51
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,15890.07,35210.05
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-06-01 00:00:00.000,0,15890.07,21963.19
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,15890.07,24093.89
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,15890.07,38761.42
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,15890.07,38145.14
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,15890.07,24056.57
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,15890.07,18545.07
"4100","2020","Pacote 14-Manut.(serv/material)-Frota","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,15890.07,37534.86
"4100","2020","Pacote 19-Transporte de pessoal","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,300,764
"4100","2020","Pacote 19-Transporte de pessoal","DIR.DESENV. ORG",2020-05-01 00:00:00.000,0,300,595
"4100","2020","Pacote 19-Transporte de pessoal","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,300,595
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-10-01 00:00:00.000,0,42957.76,80400.75
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-11-01 00:00:00.000,0,43207.560000000005,80800.55
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,42957.76,84819.54
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-09-01 00:00:00.000,0,57957.76,90825.08
"4100","2020","Pacote 07-Consultorias","DIR.DESENV. ORG",2020-07-01 00:00:00.000,0,41861.78,74729.1
"4100","2020","Pacote 08-Embalagens","DIR.DESENV. ORG",2020-12-01 00:00:00.000,0,22,22
"4100","2020","Pacote 08-Embalagens","DIR.DESENV. ORG",2020-08-01 00:00:00.000,0,22,28.27
"4100","2020","Pacote 08-Embalagens","DIR.DESENV. ORG",2020-04-01 00:00:00.000,0,22,22
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,2351.08,4342.3200000000006
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,2351.09,3927.74
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,2351.1099999999997,5286.21
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,2351.08,5759.47
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,2351.09,5646.6399999999994
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,2351.08,5682.0999999999995
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,2351.1099999999997,5761.08
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,2351.09,5653.04
"4100","2020","Pacote 18-Telefonia e internet","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,2351.08,5940.42
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,7569.6,13310.289999999999
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,7368.6,13194.650000000001
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,7712.85,14560.249999999998
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,7995.130000000001,14336.969999999998
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,7995.130000000001,15436.34
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,8206.23,15137.61
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,8206.23,15139.869999999999
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,8206.23,15326.219999999998
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,8206.23,14347.61
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,2697.75,5599.92
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,2697.75,6076.94
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,2985.7599999999998,6808.89
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,2985.7599999999998,6466.6
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,2985.7599999999998,7105.4
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,2985.7599999999998,6888.59
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,338.93,624.56
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,3088.93,3809.16
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,338.93,512.53
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,368.93,3500.45
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,338.93,1611.69
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,288.93,822.99
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,338.93,497.27
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,338.93,458.18
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,3138.93,3230.7
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,8494.72,12475.240000000002
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,6161.3,8452.75
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,2191.3,3388.45
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,2111.3,3508.66
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,2985.7599999999998,6842.21
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,2985.7599999999998,6982.97
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,2985.7599999999998,6830.94
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,2985.7599999999998,6830.94
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,2239.89,3279.01
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,5041.3,6723.16
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,3234.2999999999997,4932.27
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,8861.3,19282.62
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,5291.3,10411.630000000001
"4100","2020","Pacote 07-Consultorias","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,9630,9630
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,1753.3899999999999,2300.0499999999997
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,2,6.6
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,2,2
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. CONTROLADORIA",2020-02-01 00:00:00.000,0,2,2
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,0.21,2.78
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 08-Embalagens","DIR. CONTROLADORIA",2020-02-01 00:00:00.000,0,0.21,0.21
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,67.24,333.9
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,114.84,135.56
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,114.84,150.1
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,114.84,146.82000000000002
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,114.84,146.49
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,114.84,125.16
"4100","2020","Pacote 13-Manut.(serv/material)-Equipam.","DIR. CONTROLADORIA",2020-02-01 00:00:00.000,0,114.84,114.84
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,3,76.94
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,3,3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,3,3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,101,198.23
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,3,49.84
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,3,14.35
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,3,62.49
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,1453.8400000000001,5433.8
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-02-01 00:00:00.000,0,3,3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,3,3
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,3,14.2
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,101,101
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,345.84,345.84
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-12-01 00:00:00.000,0,1525.26,5441.7800000000007
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-11-01 00:00:00.000,0,1525.26,4920.6600000000008
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-10-01 00:00:00.000,0,1525.26,5215.6600000000008
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-09-01 00:00:00.000,0,1525.26,6232.6200000000008
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-08-01 00:00:00.000,0,1525.26,5031.76
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,1525.26,5128.7400000000007
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,1525.26,5274.7400000000007
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,1525.26,8731.45
"4100","2020","Pacote 11-Licenças(software) e supriment","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,1525.26,3517.29
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-01-01 00:00:00.000,0,37.89,82.74
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-02-01 00:00:00.000,0,37.89,108.52
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-03-01 00:00:00.000,0,37.89,37.89
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-04-01 00:00:00.000,0,37.89,134.14
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-05-01 00:00:00.000,0,37.89,84.08
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-06-01 00:00:00.000,0,37.89,37.89
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. CONTROLADORIA",2020-07-01 00:00:00.000,0,37.89,107.89
