id,data_source,net_num_units
320198fb-d2c2-4a7a-90fb-b2d8b31adbef,dbi,2
3209785b-0d76-45e5-92ac-de9bc8606c39,dbi,1
320ee2d2-a2f7-43ae-9fef-1efd486d69ae,dbi,6
320f199e-a747-4b86-b967-057ac102885b,dbi,5
320f31ac-0efc-4dfb-9df5-a0fb4983ab65,dbi,1
321092fa-2aff-495c-94e4-fd94e69121b1,dbi,0
323b1857-e03c-4986-a6b1-53434fa0bf9b,dbi,2
32474a4c-e165-4295-93b3-22418dfaf5a4,dbi,1
3252d336-1cc1-4062-88df-617c31baada5,dbi,2
325ee718-f83b-4643-83a0-0e6ef8f136d5,dbi,2
32834fcb-9da2-43f7-bf50-6bee17362543,dbi,1
3297b0c8-de2e-46ba-b27a-550f9a9bcae9,dbi,-1
3297e6f9-4cc3-4ee1-b79e-8db5ffa6905e,dbi,3
32a15a4a-efe5-407c-b3e7-bd805da69252,dbi,2
32bb503a-6353-4e82-b530-753ac9946567,dbi,4
32c2eeb4-196b-4e44-9b16-47fdf2d25378,dbi,1
32c55687-9230-4dc3-bb9a-06eacb0f188e,dbi,5
32e08015-8d09-4a0c-8bf2-647a2aeb4296,dbi,-1
32f374e7-4f49-4565-a86d-079eadc4f7b2,dbi,1
32f84332-e2e9-42c1-965a-ca3b2f5392c5,dbi,6
32fdfdc3-83c8-4296-ad7b-1fc2637d6bec,dbi,18
331ff7e2-263f-44fe-baa2-b757651a150f,dbi,33
33237760-dd93-4499-9061-41a4274c6e61,dbi,1
33299326-b03e-4de8-a76d-a3bc04b745f9,dbi,1
332ecacb-662a-4d53-8d23-08d77e9da032,dbi,-1
333c72c0-4c49-46c0-a791-57b6a61d7dfd,dbi,8
334f1f90-6a18-45aa-9810-bacf6e2b4fc8,dbi,1
33504c2a-20e8-4a6a-b026-406c483701c1,dbi,2
3351b45e-3594-4120-b2b9-8b7bd33420ff,dbi,2
335b5c0b-ca7a-47c7-a329-dba6227d828f,dbi,4
3361492e-fc9c-4442-8520-a2f37b56f82e,dbi,1
33805c2c-3734-480f-a972-46cc65bdadec,dbi,1
338b2911-cae8-4940-a040-afb0cfc3eca5,dbi,32
338d29fd-5ed6-4577-b74c-403d8372ae45,dbi,1
33934a6b-431c-4d32-a873-08cc6578b924,dbi,2
339deb51-c443-4718-ad20-fe8bb564b587,dbi,4
33a2c8ba-2a84-4b82-b1e9-b29f75a0efcf,dbi,1
33ad4df1-37ff-4ca0-95cd-5bffb2cda5aa,dbi,9
33b1385c-25a2-4308-84cf-9ca476923889,dbi,1
33d5fe98-419d-462a-a4c7-99162a492dc9,dbi,2
33d8043f-b5c5-4024-a2c1-77aab380ca1f,dbi,2
33e928c6-7e9c-4539-8c48-7de392d29af9,dbi,-19
3415a1bc-2940-4aeb-a74e-9042db3b0f5d,dbi,1
34164453-64d0-4d7b-b81a-3a333284af04,dbi,6
3419c01a-f078-424e-9e33-d16134b1ae54,dbi,27
3419c6ec-3fdd-447f-9dd1-2240ccfc0b24,dbi,1
341a51b1-22ea-4d65-b4ba-144c72b6c62e,dbi,1
3423cbc6-ed22-4eae-b7cb-c8b9236704f0,dbi,72
342f4b56-258b-44a9-a013-6a4311e58957,dbi,12
3437619c-04b4-4962-a977-5d061dd3c88d,dbi,1
343e9bf1-9405-4851-b82e-712d49ea1b69,dbi,1
3472fa76-46ef-4d91-8f78-4dc85aee501c,dbi,1
3474444d-e05e-43b9-b543-5b9f86420cde,dbi,2
34756099-3f52-4a29-bad9-84a449bb1e3b,dbi,1
347ae572-cfef-4eb6-9bac-1865fe11ef9f,dbi,-1
3484a552-fd0c-4c88-b3a9-0c02639073b2,dbi,2
348d0ba6-e681-4e86-a9ae-8e6b796dcc2a,dbi,3
3497e5af-9116-4343-bee1-d460d9ba4f8f,dbi,1
349a43be-5aca-4698-99a7-63a78623575a,dbi,1
349c7d5d-cf21-46eb-b7b2-4163619869b1,dbi,1
349dffd7-fc86-43e0-8c8e-11b2eb9d8a59,dbi,1
34b50262-4f1f-43f5-8eca-e565bc9628c7,dbi,5
34bbd882-bf7b-4bfb-9ce8-e9fa11e16ae5,dbi,6
34bd7659-c083-4bb5-a6f4-6b4b5b2204b8,dbi,1
34ddf64a-a0e0-4691-8c54-dd5e958b4173,dbi,-4
34f10c06-0fe3-4629-b0b1-0e3236bc20cf,dbi,1
34f13ba4-71f1-469f-b649-4ae3a20adf63,dbi,2
34f16f8f-0bcc-45df-9ebb-0df2588e2153,dbi,71
34f46224-ce24-43d5-8a56-094ac0eb9a28,dbi,1
34f62b95-60c4-4e8f-afb4-e5b2bbe578f3,dbi,5
35038dae-0843-4f48-a003-8db42711448c,dbi,1
3512435a-dd9f-4a6f-a5c6-c660a1848c33,dbi,1
35170f09-c581-4ec0-bdec-ccd722b8f6af,dbi,1
351a8cb8-7a73-4fe8-af52-a99d3d12a552,dbi,1
3523437d-f812-4d28-96a7-de07dbf96965,dbi,1
352f2d14-211a-4d3e-91c2-6b16da155d10,dbi,2
35433301-fea0-4a3d-8be9-f3b4e4002dc6,dbi,1
3557762a-f086-4628-a6d9-6eb6babe7bdd,dbi,3
35589ba8-bf51-48ac-b1c8-62277890b6f9,dbi,2
3580aa87-2425-447b-b385-209e3d8afd0d,dbi,1
3584ce8a-c1da-4ff1-92fe-ce191dfaaa54,dbi,1
358e43a2-da92-48b6-8972-b40b97463c9e,dbi,2
359ffc18-e95a-4b2e-8a0e-be4502f36c54,dbi,78
35aeb5ef-890e-4d0f-96c0-b3c3819d9d1a,dbi,4
35bb4f3f-df33-46c2-af36-913000894a1f,dbi,2
35d17297-8b91-4c10-b07c-5a0654d01deb,dbi,7
35d545e2-3276-4049-8a6c-c33cb997b728,dbi,2
35d6bacf-0337-45b7-8458-83728e706ee5,dbi,1
35d98537-b624-4f3a-848c-034e4d39f28f,dbi,1
35edee07-3b98-4cfe-b138-77665785211f,dbi,1
35f83704-52d1-4523-ba5d-a9c472bb1a03,dbi,-1
360f8314-cd81-49da-996e-bcc617f2ce41,dbi,7
36116822-0f2e-40a6-9e92-7eb891cc3027,dbi,1
36129599-0094-4522-a0c4-06d987d706c0,dbi,1
3619b110-37ef-45c9-9fbe-4d3a04a7f31b,dbi,1
361df981-d238-4d22-8e4e-b49db6cfeb8e,dbi,4
362349bb-3ba3-47ef-aed8-339661d79e2c,dbi,41
362ae551-3e70-40d7-9eef-e1e7db66d32d,dbi,0
3637e344-5169-4cd8-b014-202d4fdf0842,dbi,3
3641c076-c9c1-453b-bd33-3b7c55a91378,dbi,12
36476c44-8cda-478e-b57a-b73e8da9f165,dbi,14
365ffa07-d058-4cce-8fbc-0e33adb75143,dbi,2
367735bb-2e46-4587-bb30-47de71e63ecb,dbi,1
3684645c-3762-45e4-9865-5fb5f2a7258d,dbi,1
36875167-20ba-44b6-833c-ab4b7c3135bf,dbi,9
3692b6dc-0280-4fb8-a1c7-e047b148b780,dbi,2
3698e9fb-824b-4cbb-829b-6e725bd3ff6e,dbi,168
369d4f2c-a822-40ac-adc2-86d9c4b13999,dbi,7
36ab7b96-a188-4a26-a0e7-b1395444ed1a,dbi,1
36acbab6-179b-4a51-bb45-5e612802932e,dbi,2
36c3123d-a958-420b-9d28-4030303fa8f5,dbi,2
36cf507c-5c5e-4ce1-932b-b224e5e195b5,dbi,1
36cfa186-ea0d-4384-84d8-ab960bfe3088,dbi,1
36d287f7-7119-49cd-8d0d-aaf8198d6f9c,dbi,1
36de6e6a-de62-408f-84be-2c55426073eb,dbi,1
36e5eac0-552a-4504-9e6f-49f94292829a,dbi,1
36e9893f-8055-46b5-bfd1-81ecbab70ef5,dbi,4
36eaaacb-92c0-42b2-befb-bcaec53cc3d2,dbi,2
36ef8621-4124-471c-9ef7-7247ae276f57,dbi,1
36fafb01-734d-4d7c-b8ae-9b27a1ff1665,dbi,1
36fdb03e-e0be-4ab6-b41e-ab01565951de,dbi,1
36ff5f48-1b19-4fba-9dc0-be862dbb9491,dbi,2
37217226-15f1-4732-87b1-d3ed322c8a99,dbi,669
373769ce-61fc-492c-bca3-3647bf34e232,dbi,1
375f40be-cae6-45ba-9ef3-ab46faef5149,dbi,2
376868d9-ced4-46c8-b3a0-517d04bad461,dbi,2
376e8a09-9862-4690-9590-78792ab60d67,dbi,0
37718caf-588b-4574-b323-ec007adfa846,dbi,27
37791fd5-9c20-4e04-a6dc-930a6fc85dea,dbi,4
377b8e29-1e75-49bc-9966-df52c66673e9,dbi,9
378cab71-0ef1-420c-a004-466275e225bf,dbi,3
37a083d3-8eac-4416-8120-b09b91872f74,dbi,4
37a344e8-4371-4711-a60a-47c840eb160e,dbi,3
37a3daac-e904-43e2-9764-54609fada09b,dbi,2
37b2f829-05b3-4702-96ce-f9459f57215d,dbi,300
37c0e5ad-181a-4965-a858-d825a4ae80a0,dbi,2
37d067ca-479d-4141-97f9-fc0fafafc403,dbi,3
37e3e164-95b7-4ea1-bf07-f97205e5e68f,dbi,-2
37e55fbd-bd51-4897-8995-65494a53995b,dbi,7
37e5f957-2bbb-4dc5-b832-77866294f5c0,dbi,1
37e70b31-11ba-4f66-a6aa-ac23eb348d89,dbi,1
37fb535b-7a74-40fb-afc5-e745a8bf86f3,dbi,-1
382ba883-4301-4579-ae36-df222ec08b44,dbi,1
382e3b48-30ce-435e-800d-06aa28c1825b,dbi,2
38305a9a-ba27-444b-b260-c764b79c7c0b,dbi,4
38343610-a030-4e07-965d-1ecea63cc0a0,dbi,4
3835ce9a-d239-4367-b18e-cd5ace3da515,dbi,1
383d05c0-84e0-426e-86a2-ed40d2b3be5d,dbi,7
3846ebef-1b1d-4008-8a78-2c615f26cdfc,dbi,2
384f6b7a-6622-4de4-b1fe-d37ecabbf3d0,dbi,1
38557be0-4b89-4958-aa35-44a89434416d,dbi,3
385cc724-42e1-459e-9c52-28219671aae8,dbi,50
385dba63-6ea1-4069-a21e-8a06ff67d025,dbi,9
3860e80d-166f-4c4d-8581-d12d57493370,dbi,1
3862e5dc-781d-47de-b9ec-519b084cfbba,dbi,8
3866dd36-34c0-4d10-a268-a57664907a3e,dbi,6
3869a3b0-ad7d-4767-ab59-33c6f5d99fe6,dbi,3
386a8daa-3213-4503-b1d3-8ff2c0077d2a,dbi,1
388a46f5-595b-4752-9078-fadead5f2adb,dbi,1
388b8341-5d2e-4370-bc0c-1fcd5a877e54,dbi,8
38a1ef72-d682-4bd4-8d19-b73bb8150fc8,dbi,2
38a3366b-7ce5-4c56-8660-3f007d236d29,dbi,1
38a503f9-19db-4024-8b46-8451138291d0,dbi,1
38aead46-f38c-41bc-aa92-c6f7feaeb2e8,dbi,1
38af051e-ebc9-471d-8c1e-fba5923b60cc,dbi,2
38bb8d25-85a4-493f-88c8-89ccb0107855,dbi,2
38c26e5b-3107-48ea-8497-cd3ff2d13f7d,dbi,2
38de290f-502b-4802-abc9-cbcdea6706a9,dbi,1
38df6770-a94d-41fa-9a05-8696419b4284,dbi,2
38e68072-307c-46e0-8a78-41645efa2cd2,dbi,2
390edce0-d9b5-4e1c-9e12-f5a9237aab42,dbi,4
3922eeb8-d37f-48c6-a82e-cd0fdab0aca2,dbi,1
392cd3f2-11c2-4764-afbb-16e0d304bab7,dbi,13
392f890f-2aec-42a1-9ea2-46d272440c4f,dbi,2
3936b145-9815-454d-a95f-c6871957ea9b,dbi,1
3941a96f-4218-4c2b-ac59-dfccde462c0c,dbi,121
3943619e-4e30-460f-b8d2-c91f297e077c,dbi,15
3948f8a2-f5c2-4604-a5b4-6cdb95fc6b1a,dbi,2
396008c4-6a13-4846-9f2d-fbbe50e99e2a,dbi,1
39616e45-c01a-43c4-a729-64f94e9486c0,dbi,4
3965947e-1509-4342-94ee-dfa74f63f668,dbi,55
396ad270-87e6-4178-b527-c1cd938f3406,dbi,1
3998b73f-d35a-4db9-82df-7dac88d500ef,dbi,8
399a363b-f700-4090-9b96-ad1d633fd572,dbi,3
39a1c2dc-13be-40fe-bf7e-49699b84df6a,dbi,2
39a44660-c819-4c4a-b1be-9475583d8a1b,dbi,2
39b0bc36-227b-4796-be23-e149c75d8151,dbi,1
39b71478-50b1-4361-90d2-072dbd85ffcd,dbi,10
39da8752-5e74-45c3-a420-8d3f9a9586bd,dbi,-1
39dacb53-5158-4a4c-bb4d-b16cd22981dc,dbi,2
39dd22e8-89bd-4035-b99f-975326119649,dbi,1
39ee9fcc-cc58-494b-bdfc-103c1902b451,dbi,2
39eeb54a-2a8b-4151-97e7-3a88ddea4946,dbi,1
39f28df8-5852-43dc-81cd-6198d1e5ad9a,dbi,1
39fdf029-6ee4-480c-af6b-d1ef5c14f89f,dbi,1
3a157cf3-64bd-4552-a184-2d8b8a3720af,dbi,11
3a1ac9f2-1598-4b7e-aedf-7ebf6225de5c,dbi,2
3a1f276a-ea0e-4dc2-ac41-fadd87290f2c,dbi,1
3a27fc0e-83cf-41f7-a08f-8fbc69388db7,dbi,6
3a2d3ee7-f703-4fa0-bb51-1029240760db,dbi,176
3a2f3535-2bf0-49c3-bced-cb22dd0bf8d9,dbi,1
3a3b61df-b8c9-4f64-9580-39af34cda153,dbi,1
3a42a5e0-d537-460b-ae35-28459ea70cf4,dbi,3
3a46a0df-a707-4f27-be6e-34fb87aa6aa5,dbi,1
3a48bd4b-863c-42ea-b67e-728c4965e2c6,dbi,2
3a611f88-c3b8-4450-80b8-6f3ecae151fb,dbi,342
3a6d6f17-cfa0-4d8f-a537-6fb98c8ff8c2,dbi,4
3a8bc72a-3f6f-4a99-82bb-23a8dd72048f,dbi,1
3a8f4e1c-10d9-4863-b64a-08fb64b0c6a0,dbi,1
3a9209fa-f6f9-4f18-89fe-19ab30d50008,dbi,2
3a96fac6-2a23-4744-a161-db7d2a43e736,dbi,3
3aa2cc8f-1e47-4e01-add6-dbd0a1ae7031,dbi,127
3aa7d9eb-ae75-4fc4-a052-ab54d3b0b2f5,dbi,1
3acc7a33-5d59-45ec-bb3a-1e1250584118,dbi,165
3ad27262-30e4-479d-8e11-a4990f0d5c92,dbi,1
3ae55077-38fa-4249-95e8-a579ef3e94f1,dbi,3
3aee75a9-a64e-4c1f-8566-e84dfb2a187d,dbi,3
3aff1159-378d-4da9-921c-bb27b9b69de4,dbi,1
3aff18b0-2401-48d9-932f-af87532a5131,dbi,1
3b216ea0-2d80-4d9b-88ad-653c86925aa0,dbi,102
3b247f06-0485-4c2e-ba95-96e7439e0d2e,dbi,145
3b2c5067-09c3-4b15-a397-1c0021967497,dbi,1
3b41fbf5-1697-4cc2-9829-f2c13840fcb9,dbi,1
3b4ba4f2-bee9-400a-aa70-57a73882427e,dbi,1
3b4eaa30-1cd0-497d-8579-db24db27ce53,dbi,-1
3b61b5b3-fe9a-4546-b60d-946b31db6dca,dbi,-1
3b6cb678-ea8a-4c9d-aa53-ee456be05d0a,dbi,9
3b72a0e3-8c81-4865-8ed9-650438fd2785,dbi,1
3b8fff30-4a47-482f-b3d9-b196890f2d28,dbi,3
3b9dc906-59a9-453d-9abd-c69237ef0b5f,dbi,2
3ba55545-4de3-4580-b492-cd4c094ab625,dbi,1
3bc332b3-5d12-4ed1-bc66-f892dc42a397,dbi,1
3bced235-6515-4ec8-b360-642d2c5de1c9,dbi,10
3bd46857-8b5b-444b-822b-108e363a5805,dbi,1
3bdd95ae-af40-4b3f-a854-e4523752de29,dbi,1
3bf9f7cf-db4e-469f-b943-be4f2d3996a1,dbi,1
3c0142eb-d4d5-4e62-8ed6-7a4c4c22c833,dbi,4
3c03afa3-68b1-4605-88cc-4c023a4be68d,dbi,2
3c1bde0d-258f-48a3-be51-ebb8ba423008,dbi,1
3c239e63-1321-4e02-8548-e41843138b09,dbi,1
3c344ec4-9833-4e8a-9ac3-439cf9f8b20d,dbi,4
3c37ec30-3e42-4470-ad80-18b422b989c9,dbi,0
3c3e3560-54cf-4cb3-8b70-dcc51aaa1b3b,dbi,2
3c53a2f4-2ae8-45b8-a623-efacdbf3e9e7,dbi,546
3c5533e6-efd5-4516-8778-4e9a9c162e15,dbi,1
3c63f54b-b2c5-46e1-a657-04b09e244369,dbi,32
3c69b4ea-21a7-4cad-b6cc-0052ccd8e753,dbi,3
3c6fddb4-7863-4f53-984b-359d0d7f20ea,dbi,2
3cbdd904-f0b4-4d4d-98fd-7e0b83dcf9ac,dbi,1
3cc01881-2331-4deb-86f0-b4431d39ce19,dbi,29
3ce2cbb5-705a-478d-9d99-0419d32c41ed,dbi,1
3cff9a5f-63b8-4ee7-b0e2-e5d439bbc8d1,dbi,1
3d0f033e-d73f-46ba-9d4d-83189cd24aea,dbi,1
3d295ea9-b615-47c7-9ede-3acf9bd63bb3,dbi,85
3d38fcc7-db07-4397-99ac-308bf4c9414f,dbi,1
3d3b0654-6488-4098-9f69-a704201b9c17,dbi,1
3d4336fb-45f3-4afa-998c-4031c94f5d86,dbi,1
3d5926c7-c109-4c75-b67f-6ccd8f5d94e7,dbi,29
3d5b4cf7-a870-4dd2-a0da-b5bc2b95c262,dbi,-6
3d5d14ed-5f20-48c3-871e-aca6907e261d,dbi,1
3d636d63-a767-4130-afff-9f1b2dc2a910,dbi,5
3d7dbada-6fb0-434d-bf0f-709d84e6a23f,dbi,5
3d83c16d-71ba-4408-a0eb-1b5279fec7cd,dbi,12
3d87f6b0-ca56-41dc-8507-2e80298af2e0,dbi,2
3d8f8931-fc6c-45cc-9d0f-0ed9ffc81265,dbi,1
3d9c9c0a-3a24-4638-8244-a6f6859a1a9e,dbi,6
3db63706-58fc-4d77-b14b-6c91f455d864,dbi,2
3dbc4ce4-4ee1-4eb6-bf80-71d926063982,dbi,-2
3dc64a77-bf52-459f-94c7-188b38a2cc4a,dbi,2
3dcf179d-85b0-4f04-b3c2-ebe3518253ff,dbi,7
3dd49895-cd6b-445c-9e41-f122d7485d1e,dbi,4
3dd86bbd-7da2-4a2c-84bc-658947b24163,dbi,10
3de98f7d-25fc-47e2-b5bd-02da31208deb,dbi,3
3deeb1b5-4b80-4b2f-900d-2944e64ee03c,dbi,3
3df06cd0-bd29-4fb6-bd65-9bbf33313bb2,dbi,1
3df47c80-08fc-47d4-ad10-36553e2b69df,dbi,4
3e0229c9-72fe-4386-acb9-e072be8f85d2,dbi,-2
3e0aeef1-fc48-437a-92bb-f6cbd415227f,dbi,2
3e100ed8-109e-45d0-9bde-0db89649beff,dbi,2
3e1547a6-564b-416e-b5e9-9d650a09b1ec,dbi,2
3e297054-d6ab-42a6-ac90-9254a7bd6d4a,dbi,2
3e3f3611-7f8f-4fb7-86a0-f6d77852214c,dbi,2
3e498115-7321-4ca7-aa2d-7d8944852f82,dbi,1
3e6ed19d-6e11-436d-8fd0-2ed7513351e0,dbi,3
3e7c5240-8a98-4226-b3e9-9e5b9bb9bcd6,dbi,3
3e804200-1ea7-4bac-a7be-183933127557,dbi,1
3e83bc01-83f3-4148-977e-141f1a114234,dbi,2
3e8447da-aaae-41ce-b844-0c640413add6,dbi,2
3eb62e51-7c9a-423d-a00e-9dfee8d2834b,dbi,3
3ec9ec23-60d8-4efe-810d-ec340e49058f,dbi,57
3ed6d342-4815-4678-9802-d326ed4246d0,dbi,1
3ed94233-c99e-46be-8a63-f5c837f415db,dbi,4
3edc9d32-0e68-4f17-8370-7599522b389f,dbi,4
3ef26d85-5496-4522-a4f3-23dcb4a7acf9,dbi,2
3efca0a7-1c8d-4a56-be08-c4c75e433464,dbi,3
3f05982a-db82-4b69-90c3-58914dca07fa,dbi,1
3f135ae4-8ad1-4454-b7c2-56e6e8c47fb1,dbi,1
3f15dd1f-6c13-4945-86a4-85ebeafe492b,dbi,3
3f1e5fb3-d035-437d-93b4-b97d4db7366c,dbi,6
3f253de3-3a8d-4694-955b-c22fc5046d1f,dbi,2
3f2acd67-299c-4caf-8128-9c7e5f472054,dbi,1
3f363c43-f775-44c0-9290-f4edfdbc56d8,dbi,2
3f37641f-62bd-4fff-8ec9-f829e38e61ff,dbi,4
3f3f4519-9d9c-4008-a190-bff7b0602c77,dbi,2
3f451025-a598-4c00-bca6-801a5d780d3b,dbi,3
3f46572d-dd9c-4526-946f-59f9af190251,dbi,2
3f66e134-aaa6-4f13-9536-5d840fd1c0a2,dbi,1
3f7a366b-86de-4182-8d4a-4642bb0b6380,dbi,1
3f7dac2f-f2d3-43dc-9328-967078a9dfb5,dbi,1
3fa8a70a-ef0f-47d4-851c-7db6501405ea,dbi,20
3fb08eb9-1b58-402b-9c85-648005576a02,dbi,1
3fb9ff29-aa33-4d99-b88e-ff8d82d3a5f0,dbi,3
3fba0da3-b809-457d-9aae-52c899f81603,dbi,1
3fba9b3c-54d6-4daf-b07a-944d974ca6ab,dbi,27
3fbed4f2-9e04-43f0-ae42-2e94fa29073f,dbi,7
3fe5e682-d21b-4a45-9653-e8b99c483b63,dbi,1
4032d211-e919-499f-b1f2-d0737ae42b63,dbi,1
4036fdf6-111c-41d9-b1c1-dc01d865e6a4,dbi,2
403a1a11-18d3-4e94-831d-76a602e34e85,dbi,4
403f5372-ff9d-47ff-82f6-486b17f45de5,dbi,2
404070d0-eb5b-46ea-bc36-4b083455b833,dbi,2
404aee2d-6bbb-4fa6-b611-22680d859fc1,dbi,15
404d71fd-f4bd-473f-baf8-4e78e449ff95,dbi,28
4056fb23-2bd9-4b68-b430-24e0db51c99b,dbi,2
4063849b-6017-4a6b-b40d-4779a22ad774,dbi,2
408b20af-999c-4677-bcaa-97e8f007d432,dbi,1
409bdaf4-a381-4320-aea7-54b4388bb0af,dbi,3
40a6d8fc-6594-426d-90e3-116caa587710,dbi,2
40cefebe-e565-4352-8357-afdf6f097333,dbi,127
40d2eec3-9522-4cac-80f4-d4693355d31b,dbi,2
40e034b0-5028-4b47-816c-474374d2f099,dbi,1
40e43523-4140-4d70-9797-2576d5ed9fbd,dbi,1
40ff1627-79d5-4d65-9feb-a612e4099715,dbi,2
41269942-bdfb-48d7-864b-5a60cc48f462,dbi,2
4134cf25-851e-4c10-a09e-375eeae2d3f9,dbi,1
4137a9d9-eb20-455f-9e99-45bad44b4376,dbi,9
413860ec-cc39-4c59-911a-6e43586576b4,dbi,1
41392eb4-fcdf-45ec-afda-04d70500b4c6,dbi,2
413abe23-d946-4ebb-bf93-d3d1f15000e3,dbi,1
413b9c0d-865a-489a-bc0b-6741c48748a6,dbi,16
41406286-377d-4e62-bd65-34e905eb9ca0,dbi,3
4157c7d4-cddf-4840-b969-931832ceb2c8,dbi,3
41621a28-8549-4614-a328-54dd0134e43b,dbi,2
416d2005-d750-4ccd-a402-96a2419cd615,dbi,2
4177e3cd-c40a-40af-bceb-af20f466a7e3,dbi,1
419cefff-abef-48ac-8e58-f1b1e0a5ae75,dbi,2
41b89f81-de31-4fd7-8ac9-5ce57b6f1811,dbi,1
41c2cf82-622a-4c2a-bf85-7c7b34ab8fbd,dbi,10
41d959c1-78a2-4f4f-97c5-6a36028afe85,dbi,1
41dddbb7-bb09-49c0-a8d9-9358c638dbb1,dbi,1
41f27175-4358-4b78-ae3f-d9729ce1f159,dbi,14
41ff29bd-8f99-4bb2-ba87-4c9cb48209fd,dbi,2
420310af-f5e6-4d1c-a417-39e9f0431c36,dbi,3
4205abad-4b2d-4c8e-84d6-dad15c3d9d8f,dbi,1
420e7d51-f8a9-4e6d-8fae-55907b360912,dbi,6
4211102d-2eb6-4711-a876-38bbc011a46a,dbi,-2
4216f517-2e97-4c19-b246-01520a406db8,dbi,9
42200430-9ec4-4f4f-bfe4-84a41c119775,dbi,1
4232d661-2919-405d-bc31-184e332fa221,dbi,4
4240ce97-d3fa-49a3-a9bd-c3af74973372,dbi,40
42434930-d521-4647-b013-00f0f5381178,dbi,6
424fb09b-0a32-4fb7-b34a-727b9cc6fa4b,dbi,2
425c5c5a-2194-4998-b991-0eeb7e0fd097,dbi,2
425d1893-05e6-4623-bf19-396dfc04f94e,dbi,-1
42672f2e-c48f-4a82-8f18-60665fa57556,dbi,2
427842fc-9c14-4575-9c5d-934f139760dc,dbi,5
4286f74b-3c81-4bd3-94d2-ca75cafa706a,dbi,1
429c6f38-9269-4b40-abd2-d0991edf4e0e,dbi,2
429f0beb-12b9-4d29-8785-b17771959017,dbi,0
42a7c129-3de0-49d3-bbb0-d8eee9533b23,dbi,0
42a91e6d-9aa1-4405-90d0-0be6c6140b39,dbi,2
42ac34e0-9913-4199-bbdf-e54a1a2a3558,dbi,72
42ac8da6-bb6a-4775-96a9-05db803c1a1a,dbi,1
42b03b31-2b0e-4d7b-abbd-9d02df924e63,dbi,4
42b5d739-a2ef-46f8-9642-7e9793dff991,dbi,1
42c3be37-95f7-4ed5-a411-b108407bd43d,dbi,1
42cc1371-14a8-46e4-a356-8d58492f4b16,dbi,1
42cc7645-1ed9-49fc-a7b1-ee8bbd0efaf4,dbi,1
42d013a8-941e-445e-8b12-d53f973bac48,dbi,4
42fced62-b583-4b37-bdc9-b2b4c6a789f3,dbi,2
43050cd5-4fa2-410f-8d66-783400c9c49a,dbi,1
4325f5a0-2706-49d0-8511-e6575f8f1e80,dbi,13
433c0e8b-580d-4662-abf7-f0f264711c08,dbi,10
433cc776-d84c-44e7-a870-ba371b423bc4,dbi,1
435d8a0b-4408-4c78-9f3e-570a13ca8ac6,dbi,2
4372ac3a-6be5-4837-8468-55ba9986f349,dbi,1
437fa52b-0b8c-4b82-9c4b-ee6921de41ec,dbi,1
438d8d05-6c37-4583-8374-60fb4855e9a6,dbi,1
43afedd8-ee6d-4cc7-8498-bd07f40315d1,dbi,3
43b0bd50-0c3c-41a9-b411-0f1bf579f7b0,dbi,1
43b109a2-a80c-497b-bf75-e3caf876ab5f,dbi,10
43b40a53-ab2c-4cc2-b0bf-4b499c8b0a2f,dbi,1
43c70610-36b9-4fac-8496-145be8ff8b91,dbi,2
43e9e9c6-bbdf-49c2-aeca-01d691da7be1,dbi,2
43fec5da-a70b-4160-84d1-6d7445c77aba,dbi,3
44058355-d139-4d71-8a9f-a6c0d41cde91,dbi,12
440e8388-7035-44a6-8c7c-635119c61318,dbi,1
440f49ab-9a33-4eb0-a420-522d8d5db3ae,dbi,2
44144619-197c-4c38-bf97-d73ec7083a80,dbi,1
442ce03e-ff92-4b07-94a2-aa42d29e600a,dbi,87
44610ac7-dfda-42f7-b0b7-f8e3483ef00d,dbi,1
44777288-d579-4b22-b31d-89c7683a6034,dbi,3
44837515-ec88-47e3-b69f-5d514c8e7d97,dbi,2
4492d042-b75d-4d20-a785-a6ac7cfea120,dbi,1
4492e5dd-4856-4152-98b9-f271b4f97e48,dbi,3
4493ef21-b382-4ac0-8136-d5bf95059b28,dbi,-3
44947837-dd28-47fa-b4b5-5c8f9d5c413c,dbi,3
449d0132-ae04-4eb2-a7d0-cdac3472210a,dbi,2
449daa87-d094-4fd9-85bd-c07bd9f94379,dbi,260
44c1ff1f-38c8-4a5e-99e3-4363b5866159,dbi,1
44dbb110-07d0-4a76-a253-bc1301bca295,dbi,18
44df8c4c-ad6c-4ba2-9b72-7ae2a0bd1290,dbi,3
44e7a895-af78-45c7-a6a1-092c41902460,dbi,1
44ed7983-00c0-4f02-aad0-55fcaef520b1,dbi,19
4512323f-2bdf-48c5-a4d4-d32fefe90125,dbi,1
452473a0-aa53-4d66-baa0-afca769d8281,dbi,173
45270d58-13c7-46b5-8f08-2ec49b9bbc2d,dbi,-2
453e59a4-b826-4cb9-8cbb-487b553bee46,dbi,-3
454298d3-5dd8-4e64-9c00-6bfda0b0095d,dbi,2
45467bba-a705-4075-8c6d-0ac926a734fc,dbi,2
454dc50a-6426-486f-92e7-92f0afa5e976,dbi,3
45518553-1628-4e02-ac71-0e8f52390101,dbi,-3
45585c0f-5c38-4109-a5aa-46057c4c70ac,dbi,-1
4560fb42-4e75-4751-877d-b6267287fe31,dbi,1
456de22d-5592-484e-ae8e-f6d9d74bd7b7,dbi,1
