venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,Cantidad,precio_venta,descuento,Ingreso por Venta
372,132,4,2016-08-16 00:00:00.000,2016-08-18 00:00:00.000,2016-08-18 00:00:00.000,2,6,2,14,2,269.99,0.1,485.98
376,825,4,2016-08-17 00:00:00.000,2016-08-19 00:00:00.000,2016-08-18 00:00:00.000,2,6,2,23,2,299.99,0.1,539.98
377,1355,4,2016-08-17 00:00:00.000,2016-08-19 00:00:00.000,2016-08-20 00:00:00.000,2,6,2,14,1,269.99,0.07,251.09
382,199,4,2016-08-20 00:00:00.000,2016-08-23 00:00:00.000,2016-08-23 00:00:00.000,2,6,2,9,1,2999.99,0.1,2699.99
386,1362,4,2016-08-20 00:00:00.000,2016-08-23 00:00:00.000,2016-08-23 00:00:00.000,2,6,2,3,2,999.99,0.05,1899.98
396,542,4,2016-08-27 00:00:00.000,2016-08-30 00:00:00.000,2016-08-29 00:00:00.000,2,6,2,25,2,499.99,0.05,949.98
400,1295,4,2016-08-29 00:00:00.000,2016-08-30 00:00:00.000,2016-08-31 00:00:00.000,2,6,2,9,1,2999.99,0.2,2399.99
401,103,4,2016-08-30 00:00:00.000,2016-09-02 00:00:00.000,2016-09-01 00:00:00.000,2,6,2,10,2,1549,0.2,2478.4
402,1335,4,2016-08-30 00:00:00.000,2016-09-01 00:00:00.000,2016-08-31 00:00:00.000,2,6,2,5,1,1320.99,0.07,1228.52
405,603,4,2016-08-31 00:00:00.000,2016-09-01 00:00:00.000,2016-09-01 00:00:00.000,2,6,2,10,2,1549,0.1,2788.2
410,1151,4,2016-09-01 00:00:00.000,2016-09-03 00:00:00.000,2016-09-02 00:00:00.000,2,6,2,9,2,2999.99,0.05,5699.98
413,717,4,2016-09-02 00:00:00.000,2016-09-05 00:00:00.000,2016-09-03 00:00:00.000,2,6,2,25,1,499.99,0.1,449.99
418,88,4,2016-09-04 00:00:00.000,2016-09-05 00:00:00.000,2016-09-05 00:00:00.000,2,6,2,20,1,599.99,0.05,569.99
425,843,4,2016-09-08 00:00:00.000,2016-09-11 00:00:00.000,2016-09-11 00:00:00.000,2,6,2,21,2,269.99,0.07,502.18
426,944,4,2016-09-08 00:00:00.000,2016-09-10 00:00:00.000,2016-09-10 00:00:00.000,2,6,2,23,2,299.99,0.05,569.98
428,1039,4,2016-09-09 00:00:00.000,2016-09-12 00:00:00.000,2016-09-10 00:00:00.000,2,6,2,14,1,269.99,0.2,215.99
430,272,4,2016-09-11 00:00:00.000,2016-09-13 00:00:00.000,2016-09-12 00:00:00.000,2,6,2,11,1,1680.99,0.07,1563.32
431,1217,4,2016-09-11 00:00:00.000,2016-09-12 00:00:00.000,2016-09-12 00:00:00.000,2,6,2,6,1,469.99,0.1,422.99
433,1062,4,2016-09-12 00:00:00.000,2016-09-15 00:00:00.000,2016-09-13 00:00:00.000,2,6,2,10,1,1549,0.2,1239.2
434,726,4,2016-09-13 00:00:00.000,2016-09-15 00:00:00.000,2016-09-14 00:00:00.000,2,6,2,20,1,599.99,0.1,539.99
439,149,4,2016-09-17 00:00:00.000,2016-09-20 00:00:00.000,2016-09-18 00:00:00.000,2,6,2,7,2,3999.99,0.05,7599.98
443,1371,4,2016-09-18 00:00:00.000,2016-09-19 00:00:00.000,2016-09-20 00:00:00.000,2,6,2,26,1,599.99,0.2,479.99
445,362,4,2016-09-19 00:00:00.000,2016-09-22 00:00:00.000,2016-09-22 00:00:00.000,2,6,2,16,1,599.99,0.07,557.99
448,101,4,2016-09-21 00:00:00.000,2016-09-22 00:00:00.000,2016-09-24 00:00:00.000,2,6,2,6,2,469.99,0.05,892.98
454,988,4,2016-09-23 00:00:00.000,2016-09-25 00:00:00.000,2016-09-26 00:00:00.000,2,6,2,13,2,269.99,0.05,512.98
458,197,4,2016-09-25 00:00:00.000,2016-09-28 00:00:00.000,2016-09-26 00:00:00.000,2,6,2,21,2,269.99,0.07,502.18
465,1198,4,2016-09-28 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,6,2,25,2,499.99,0.1,899.98
476,559,4,2016-10-01 00:00:00.000,2016-10-04 00:00:00.000,2016-10-02 00:00:00.000,2,6,2,4,2,2899.99,0.2,4639.98
479,984,4,2016-10-03 00:00:00.000,2016-10-04 00:00:00.000,2016-10-04 00:00:00.000,2,6,2,12,1,549.99,0.05,522.49
482,513,4,2016-10-05 00:00:00.000,2016-10-06 00:00:00.000,2016-10-06 00:00:00.000,2,6,2,14,1,269.99,0.1,242.99
488,921,4,2016-10-06 00:00:00.000,2016-10-09 00:00:00.000,2016-10-08 00:00:00.000,2,6,2,23,2,299.99,0.05,569.98
490,876,4,2016-10-07 00:00:00.000,2016-10-10 00:00:00.000,2016-10-09 00:00:00.000,2,6,2,23,1,299.99,0.05,284.99
496,193,4,2016-10-10 00:00:00.000,2016-10-12 00:00:00.000,2016-10-11 00:00:00.000,2,6,2,13,1,269.99,0.1,242.99
498,1331,4,2016-10-10 00:00:00.000,2016-10-12 00:00:00.000,2016-10-11 00:00:00.000,2,6,2,21,1,269.99,0.1,242.99
500,148,4,2016-10-11 00:00:00.000,2016-10-12 00:00:00.000,2016-10-13 00:00:00.000,2,6,2,14,1,269.99,0.2,215.99
503,932,4,2016-10-13 00:00:00.000,2016-10-16 00:00:00.000,2016-10-14 00:00:00.000,2,6,2,10,1,1549,0.05,1471.55
506,831,4,2016-10-14 00:00:00.000,2016-10-16 00:00:00.000,2016-10-16 00:00:00.000,2,6,2,7,1,3999.99,0.07,3719.99
508,1359,4,2016-10-15 00:00:00.000,2016-10-18 00:00:00.000,2016-10-18 00:00:00.000,2,6,2,2,2,749.99,0.05,1424.98
513,155,4,2016-10-19 00:00:00.000,2016-10-21 00:00:00.000,2016-10-21 00:00:00.000,2,6,2,13,1,269.99,0.2,215.99
515,986,4,2016-10-19 00:00:00.000,2016-10-20 00:00:00.000,2016-10-22 00:00:00.000,2,6,2,5,1,1320.99,0.1,1188.89
516,111,4,2016-10-21 00:00:00.000,2016-10-23 00:00:00.000,2016-10-24 00:00:00.000,2,6,2,5,2,1320.99,0.1,2377.78
521,664,4,2016-10-23 00:00:00.000,2016-10-25 00:00:00.000,2016-10-25 00:00:00.000,2,6,2,14,1,269.99,0.2,215.99
523,1056,4,2016-10-24 00:00:00.000,2016-10-26 00:00:00.000,2016-10-27 00:00:00.000,2,6,2,20,1,599.99,0.05,569.99
526,1096,4,2016-10-26 00:00:00.000,2016-10-28 00:00:00.000,2016-10-28 00:00:00.000,2,6,2,8,1,1799.99,0.1,1619.99
530,773,4,2016-10-28 00:00:00.000,2016-10-31 00:00:00.000,2016-10-31 00:00:00.000,2,6,2,4,1,2899.99,0.07,2696.99
533,1334,4,2016-10-29 00:00:00.000,2016-11-01 00:00:00.000,2016-11-01 00:00:00.000,2,6,2,12,2,549.99,0.1,989.98
543,62,4,2016-11-06 00:00:00.000,2016-11-09 00:00:00.000,2016-11-08 00:00:00.000,2,6,2,18,1,449,0.2,359.2
551,1169,4,2016-11-12 00:00:00.000,2016-11-13 00:00:00.000,2016-11-13 00:00:00.000,2,6,2,26,1,599.99,0.07,557.99
557,1248,4,2016-11-14 00:00:00.000,2016-11-17 00:00:00.000,2016-11-15 00:00:00.000,2,6,2,10,1,1549,0.1,1394.1
560,1405,4,2016-11-18 00:00:00.000,2016-11-19 00:00:00.000,2016-11-21 00:00:00.000,2,6,2,26,2,599.99,0.1,1079.98
561,90,4,2016-11-19 00:00:00.000,2016-11-22 00:00:00.000,2016-11-22 00:00:00.000,2,6,2,18,1,449,0.05,426.55
563,365,4,2016-11-20 00:00:00.000,2016-11-22 00:00:00.000,2016-11-21 00:00:00.000,2,6,2,19,1,449,0.05,426.55
569,707,4,2016-11-23 00:00:00.000,2016-11-24 00:00:00.000,2016-11-25 00:00:00.000,2,6,2,24,2,549.99,0.1,989.98
570,989,4,2016-11-23 00:00:00.000,2016-11-24 00:00:00.000,2016-11-25 00:00:00.000,2,6,2,24,2,549.99,0.1,989.98
572,178,4,2016-11-24 00:00:00.000,2016-11-26 00:00:00.000,2016-11-26 00:00:00.000,2,6,2,13,2,269.99,0.1,485.98
586,1306,4,2016-12-04 00:00:00.000,2016-12-06 00:00:00.000,2016-12-05 00:00:00.000,2,6,2,23,2,299.99,0.2,479.98
597,1121,4,2016-12-08 00:00:00.000,2016-12-09 00:00:00.000,2016-12-10 00:00:00.000,2,6,2,8,1,1799.99,0.07,1673.99
599,1,4,2016-12-09 00:00:00.000,2016-12-10 00:00:00.000,2016-12-12 00:00:00.000,2,6,2,22,2,269.99,0.2,431.98
602,823,4,2016-12-09 00:00:00.000,2016-12-10 00:00:00.000,2016-12-11 00:00:00.000,2,6,2,5,2,1320.99,0.07,2457.04
605,1208,4,2016-12-10 00:00:00.000,2016-12-11 00:00:00.000,2016-12-12 00:00:00.000,2,6,2,25,2,499.99,0.05,949.98
607,309,4,2016-12-11 00:00:00.000,2016-12-14 00:00:00.000,2016-12-13 00:00:00.000,2,6,2,26,2,599.99,0.2,959.98
610,711,4,2016-12-13 00:00:00.000,2016-12-15 00:00:00.000,2016-12-14 00:00:00.000,2,6,2,24,1,549.99,0.07,511.49
616,1444,4,2016-12-20 00:00:00.000,2016-12-23 00:00:00.000,2016-12-23 00:00:00.000,2,6,2,16,2,599.99,0.2,959.98
618,131,4,2016-12-21 00:00:00.000,2016-12-22 00:00:00.000,2016-12-22 00:00:00.000,2,6,2,11,1,1680.99,0.07,1563.32
624,814,4,2016-12-24 00:00:00.000,2016-12-25 00:00:00.000,2016-12-27 00:00:00.000,2,6,2,16,1,599.99,0.07,557.99
627,1119,4,2016-12-25 00:00:00.000,2016-12-26 00:00:00.000,2016-12-28 00:00:00.000,2,6,2,9,2,2999.99,0.2,4799.98
630,1404,4,2016-12-26 00:00:00.000,2016-12-27 00:00:00.000,2016-12-28 00:00:00.000,2,6,2,25,1,499.99,0.1,449.99
634,27,4,2016-12-29 00:00:00.000,2017-01-01 00:00:00.000,2016-12-30 00:00:00.000,2,6,2,12,1,549.99,0.1,494.99
637,512,4,2017-01-03 00:00:00.000,2017-01-05 00:00:00.000,2017-01-05 00:00:00.000,2,6,2,106,2,449.99,0.1,809.98
639,550,4,2017-01-06 00:00:00.000,2017-01-07 00:00:00.000,2017-01-07 00:00:00.000,2,6,2,73,1,749.99,0.05,712.49
640,1093,4,2017-01-06 00:00:00.000,2017-01-08 00:00:00.000,2017-01-07 00:00:00.000,2,6,2,32,1,469.99,0.07,437.09
645,1199,4,2017-01-08 00:00:00.000,2017-01-11 00:00:00.000,2017-01-10 00:00:00.000,2,6,2,42,2,2299.99,0.05,4369.98
661,626,4,2017-01-18 00:00:00.000,2017-01-19 00:00:00.000,2017-01-20 00:00:00.000,2,6,2,22,2,269.99,0.05,512.98
665,29,4,2017-01-21 00:00:00.000,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,2,6,2,42,2,2299.99,0.2,3679.98
670,361,4,2017-01-24 00:00:00.000,2017-01-25 00:00:00.000,2017-01-25 00:00:00.000,2,6,2,28,1,2499.99,0.07,2324.99
672,908,4,2017-01-26 00:00:00.000,2017-01-29 00:00:00.000,2017-01-29 00:00:00.000,2,6,2,96,2,349.99,0.2,559.98
682,614,4,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,2017-01-30 00:00:00.000,2,6,2,60,2,1559.99,0.2,2495.98
684,762,4,2017-01-31 00:00:00.000,2017-02-01 00:00:00.000,2017-02-02 00:00:00.000,2,6,2,33,1,469.99,0.1,422.99
700,4,4,2017-02-07 00:00:00.000,2017-02-10 00:00:00.000,2017-02-08 00:00:00.000,2,6,2,63,1,3499.99,0.2,2799.99
704,1137,4,2017-02-08 00:00:00.000,2017-02-09 00:00:00.000,2017-02-11 00:00:00.000,2,6,2,62,1,3499.99,0.2,2799.99
709,1162,4,2017-02-11 00:00:00.000,2017-02-13 00:00:00.000,2017-02-12 00:00:00.000,2,6,2,101,2,339.99,0.07,632.38
710,295,4,2017-02-13 00:00:00.000,2017-02-15 00:00:00.000,2017-02-16 00:00:00.000,2,6,2,60,2,1559.99,0.2,2495.98
711,1246,4,2017-02-13 00:00:00.000,2017-02-16 00:00:00.000,2017-02-14 00:00:00.000,2,6,2,95,2,299.99,0.2,479.98
716,672,4,2017-02-15 00:00:00.000,2017-02-17 00:00:00.000,2017-02-18 00:00:00.000,2,6,2,93,2,209.99,0.07,390.58
717,1312,4,2017-02-15 00:00:00.000,2017-02-18 00:00:00.000,2017-02-17 00:00:00.000,2,6,2,93,1,209.99,0.2,167.99
720,382,4,2017-02-16 00:00:00.000,2017-02-19 00:00:00.000,2017-02-19 00:00:00.000,2,6,2,6,1,469.99,0.1,422.99
723,845,4,2017-02-19 00:00:00.000,2017-02-21 00:00:00.000,2017-02-22 00:00:00.000,2,6,2,16,1,599.99,0.05,569.99
724,864,4,2017-02-19 00:00:00.000,2017-02-22 00:00:00.000,2017-02-21 00:00:00.000,2,6,2,75,1,599.99,0.2,479.99
730,500,4,2017-02-21 00:00:00.000,2017-02-24 00:00:00.000,2017-02-22 00:00:00.000,2,6,2,79,1,402.99,0.1,362.69
737,694,4,2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,2017-02-28 00:00:00.000,2,6,2,19,2,449,0.07,835.14
740,1113,4,2017-02-28 00:00:00.000,2017-03-01 00:00:00.000,2017-03-02 00:00:00.000,2,6,2,94,2,249.99,0.2,399.98
752,335,4,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,2017-03-07 00:00:00.000,2,6,2,31,2,1632.99,0.05,3102.68
755,531,4,2017-03-06 00:00:00.000,2017-03-07 00:00:00.000,2017-03-07 00:00:00.000,2,6,2,43,2,5299.99,0.05,10069.98
756,1143,4,2017-03-06 00:00:00.000,2017-03-07 00:00:00.000,2017-03-09 00:00:00.000,2,6,2,17,2,429,0.05,815.1
760,1104,4,2017-03-07 00:00:00.000,2017-03-10 00:00:00.000,2017-03-10 00:00:00.000,2,6,2,29,2,999.99,0.07,1859.98
769,946,4,2017-03-09 00:00:00.000,2017-03-11 00:00:00.000,2017-03-11 00:00:00.000,2,6,2,6,2,469.99,0.05,892.98
773,1385,4,2017-03-11 00:00:00.000,2017-03-12 00:00:00.000,2017-03-12 00:00:00.000,2,6,2,14,1,269.99,0.05,256.49
774,690,4,2017-03-12 00:00:00.000,2017-03-14 00:00:00.000,2017-03-14 00:00:00.000,2,6,2,36,2,832.99,0.05,1582.68
776,490,4,2017-03-13 00:00:00.000,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2,6,2,42,2,2299.99,0.2,3679.98
777,496,4,2017-03-13 00:00:00.000,2017-03-16 00:00:00.000,2017-03-16 00:00:00.000,2,6,2,7,2,3999.99,0.2,6399.98
779,367,4,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2017-03-18 00:00:00.000,2,6,2,90,2,209.99,0.2,335.98
781,1018,4,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2017-03-17 00:00:00.000,2,6,2,7,2,3999.99,0.2,6399.98
789,772,4,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,2017-03-20 00:00:00.000,2,6,2,93,2,209.99,0.07,390.58
791,432,4,2017-03-20 00:00:00.000,2017-03-22 00:00:00.000,2017-03-23 00:00:00.000,2,6,2,25,2,499.99,0.07,929.98
792,479,4,2017-03-22 00:00:00.000,2017-03-23 00:00:00.000,2017-03-24 00:00:00.000,2,6,2,39,1,1499.99,0.2,1199.99
793,653,4,2017-03-23 00:00:00.000,2017-03-24 00:00:00.000,2017-03-24 00:00:00.000,2,6,2,95,2,299.99,0.05,569.98
800,1057,4,2017-03-27 00:00:00.000,2017-03-29 00:00:00.000,2017-03-28 00:00:00.000,2,6,2,54,1,3199.99,0.07,2975.99
802,340,4,2017-03-28 00:00:00.000,2017-03-29 00:00:00.000,2017-03-30 00:00:00.000,2,6,2,36,2,832.99,0.2,1332.78
804,95,4,2017-03-29 00:00:00.000,2017-03-31 00:00:00.000,2017-03-30 00:00:00.000,2,6,2,53,1,749.99,0.07,697.49
805,420,4,2017-03-29 00:00:00.000,2017-03-30 00:00:00.000,2017-04-01 00:00:00.000,2,6,2,33,2,469.99,0.2,751.98
807,1148,4,2017-03-30 00:00:00.000,2017-04-01 00:00:00.000,2017-04-02 00:00:00.000,2,6,2,6,1,469.99,0.07,437.09
808,315,4,2017-03-31 00:00:00.000,2017-04-02 00:00:00.000,2017-04-02 00:00:00.000,2,6,2,18,1,449,0.05,426.55
816,811,4,2017-04-03 00:00:00.000,2017-04-05 00:00:00.000,2017-04-05 00:00:00.000,2,6,2,64,2,489.99,0.2,783.98
818,1319,4,2017-04-04 00:00:00.000,2017-04-07 00:00:00.000,2017-04-07 00:00:00.000,2,6,2,44,2,539.99,0.07,1004.38
826,45,4,2017-04-07 00:00:00.000,2017-04-10 00:00:00.000,2017-04-10 00:00:00.000,2,6,2,36,1,832.99,0.1,749.69
828,246,4,2017-04-09 00:00:00.000,2017-04-10 00:00:00.000,2017-04-12 00:00:00.000,2,6,2,24,1,549.99,0.2,439.99
830,431,4,2017-04-11 00:00:00.000,2017-04-14 00:00:00.000,2017-04-12 00:00:00.000,2,6,2,100,2,489.99,0.07,911.38
834,890,4,2017-04-12 00:00:00.000,2017-04-13 00:00:00.000,2017-04-15 00:00:00.000,2,6,2,21,1,269.99,0.05,256.49
840,372,4,2017-04-15 00:00:00.000,2017-04-16 00:00:00.000,2017-04-16 00:00:00.000,2,6,2,43,1,5299.99,0.07,4928.99
842,1133,4,2017-04-15 00:00:00.000,2017-04-18 00:00:00.000,2017-04-16 00:00:00.000,2,6,2,42,1,2299.99,0.1,2069.99
844,1436,4,2017-04-16 00:00:00.000,2017-04-17 00:00:00.000,2017-04-18 00:00:00.000,2,6,2,12,1,549.99,0.1,494.99
846,715,4,2017-04-17 00:00:00.000,2017-04-19 00:00:00.000,2017-04-19 00:00:00.000,2,6,2,47,1,5299.99,0.07,4928.99
851,1139,4,2017-04-20 00:00:00.000,2017-04-21 00:00:00.000,2017-04-22 00:00:00.000,2,6,2,93,1,209.99,0.05,199.49
855,775,4,2017-04-22 00:00:00.000,2017-04-23 00:00:00.000,2017-04-25 00:00:00.000,2,6,2,93,2,209.99,0.2,335.98
858,162,4,2017-04-25 00:00:00.000,2017-04-27 00:00:00.000,2017-04-28 00:00:00.000,2,6,2,5,1,1320.99,0.2,1056.79
859,644,4,2017-04-25 00:00:00.000,2017-04-26 00:00:00.000,2017-04-26 00:00:00.000,2,6,2,13,1,269.99,0.1,242.99
864,902,4,2017-04-28 00:00:00.000,2017-04-30 00:00:00.000,2017-04-29 00:00:00.000,2,6,2,65,2,346.99,0.05,659.28
865,974,4,2017-04-29 00:00:00.000,2017-05-02 00:00:00.000,2017-05-01 00:00:00.000,2,6,2,34,1,469.99,0.05,446.49
866,1410,4,2017-04-29 00:00:00.000,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,2,6,2,67,2,250.99,0.07,466.84
877,784,4,2017-05-06 00:00:00.000,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,2,6,2,103,1,551.99,0.1,496.79
880,1206,4,2017-05-08 00:00:00.000,2017-05-11 00:00:00.000,2017-05-10 00:00:00.000,2,6,2,95,1,299.99,0.1,269.99
882,196,4,2017-05-09 00:00:00.000,2017-05-12 00:00:00.000,2017-05-10 00:00:00.000,2,6,2,108,2,449.99,0.2,719.98
883,507,4,2017-05-11 00:00:00.000,2017-05-13 00:00:00.000,2017-05-14 00:00:00.000,2,6,2,5,2,1320.99,0.05,2509.88
887,1195,4,2017-05-13 00:00:00.000,2017-05-15 00:00:00.000,2017-05-15 00:00:00.000,2,6,2,70,1,659.99,0.1,593.99
890,171,4,2017-05-15 00:00:00.000,2017-05-18 00:00:00.000,2017-05-18 00:00:00.000,2,6,2,105,2,533.99,0.1,961.18
891,384,4,2017-05-15 00:00:00.000,2017-05-18 00:00:00.000,2017-05-16 00:00:00.000,2,6,2,32,1,469.99,0.05,446.49
898,352,4,2017-05-20 00:00:00.000,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,2,6,2,16,1,599.99,0.07,557.99
900,971,4,2017-05-20 00:00:00.000,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,2,6,2,108,1,449.99,0.07,418.49
902,1278,4,2017-05-21 00:00:00.000,2017-05-24 00:00:00.000,2017-05-22 00:00:00.000,2,6,2,92,1,209.99,0.07,195.29
905,609,4,2017-05-23 00:00:00.000,2017-05-26 00:00:00.000,2017-05-24 00:00:00.000,2,6,2,62,2,3499.99,0.05,6649.98
911,887,4,2017-05-26 00:00:00.000,2017-05-29 00:00:00.000,2017-05-29 00:00:00.000,2,6,2,106,1,449.99,0.05,427.49
913,699,4,2017-05-27 00:00:00.000,2017-05-29 00:00:00.000,2017-05-29 00:00:00.000,2,6,2,24,2,549.99,0.05,1044.98
915,215,4,2017-05-28 00:00:00.000,2017-05-30 00:00:00.000,2017-05-30 00:00:00.000,2,6,2,48,1,1499.99,0.07,1394.99
921,628,4,2017-05-31 00:00:00.000,2017-06-02 00:00:00.000,2017-06-02 00:00:00.000,2,6,2,75,2,599.99,0.07,1115.98
922,656,4,2017-05-31 00:00:00.000,2017-06-01 00:00:00.000,2017-06-03 00:00:00.000,2,6,2,73,1,749.99,0.2,599.99
929,472,4,2017-06-05 00:00:00.000,2017-06-06 00:00:00.000,2017-06-08 00:00:00.000,2,6,2,63,2,3499.99,0.1,6299.98
931,631,4,2017-06-07 00:00:00.000,2017-06-08 00:00:00.000,2017-06-08 00:00:00.000,2,6,2,76,1,299.99,0.2,239.99
933,909,4,2017-06-07 00:00:00.000,2017-06-10 00:00:00.000,2017-06-08 00:00:00.000,2,6,2,21,1,269.99,0.2,215.99
936,265,4,2017-06-10 00:00:00.000,2017-06-13 00:00:00.000,2017-06-12 00:00:00.000,2,6,2,44,1,539.99,0.07,502.19
938,129,4,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,2017-06-12 00:00:00.000,2,6,2,13,1,269.99,0.05,256.49
939,1407,4,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,2017-06-14 00:00:00.000,2,6,2,107,2,416.99,0.2,667.18
942,537,4,2017-06-13 00:00:00.000,2017-06-16 00:00:00.000,2017-06-15 00:00:00.000,2,6,2,110,2,470.99,0.1,847.78
943,1025,4,2017-06-13 00:00:00.000,2017-06-15 00:00:00.000,2017-06-15 00:00:00.000,2,6,2,82,1,659.99,0.2,527.99
946,525,4,2017-06-14 00:00:00.000,2017-06-16 00:00:00.000,2017-06-15 00:00:00.000,2,6,2,85,2,329.99,0.2,527.98
948,618,4,2017-06-15 00:00:00.000,2017-06-17 00:00:00.000,2017-06-17 00:00:00.000,2,6,2,20,2,599.99,0.1,1079.98
955,880,4,2017-06-17 00:00:00.000,2017-06-19 00:00:00.000,2017-06-18 00:00:00.000,2,6,2,31,2,1632.99,0.07,3037.36
956,1184,4,2017-06-17 00:00:00.000,2017-06-19 00:00:00.000,2017-06-20 00:00:00.000,2,6,2,23,1,299.99,0.2,239.99
967,1323,4,2017-06-21 00:00:00.000,2017-06-24 00:00:00.000,2017-06-24 00:00:00.000,2,6,2,77,2,799.99,0.05,1519.98
968,1403,4,2017-06-21 00:00:00.000,2017-06-23 00:00:00.000,2017-06-23 00:00:00.000,2,6,2,61,2,4999.99,0.05,9499.98
973,238,4,2017-06-24 00:00:00.000,2017-06-27 00:00:00.000,2017-06-27 00:00:00.000,2,6,2,28,2,2499.99,0.1,4499.98
978,1123,4,2017-06-26 00:00:00.000,2017-06-28 00:00:00.000,2017-06-27 00:00:00.000,2,6,2,25,2,499.99,0.2,799.98
979,1190,4,2017-06-26 00:00:00.000,2017-06-29 00:00:00.000,2017-06-27 00:00:00.000,2,6,2,71,2,416.99,0.2,667.18
983,1158,4,2017-06-27 00:00:00.000,2017-06-28 00:00:00.000,2017-06-29 00:00:00.000,2,6,2,20,2,599.99,0.2,959.98
985,461,4,2017-06-30 00:00:00.000,2017-07-02 00:00:00.000,2017-07-01 00:00:00.000,2,6,2,59,1,2599.99,0.2,2079.99
988,436,4,2017-07-02 00:00:00.000,2017-07-04 00:00:00.000,2017-07-05 00:00:00.000,2,6,2,38,1,549.99,0.07,511.49
989,1145,4,2017-07-02 00:00:00.000,2017-07-04 00:00:00.000,2017-07-03 00:00:00.000,2,6,2,27,1,999.99,0.1,899.99
999,590,4,2017-07-12 00:00:00.000,2017-07-13 00:00:00.000,2017-07-14 00:00:00.000,2,6,2,106,1,449.99,0.05,427.49
1001,354,4,2017-07-13 00:00:00.000,2017-07-16 00:00:00.000,2017-07-15 00:00:00.000,2,6,2,45,2,869.99,0.05,1652.98
1007,1115,4,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,2017-07-17 00:00:00.000,2,6,2,11,1,1680.99,0.05,1596.94
1008,1345,4,2017-07-16 00:00:00.000,2017-07-18 00:00:00.000,2017-07-18 00:00:00.000,2,6,2,2,1,749.99,0.1,674.99
1014,748,4,2017-07-19 00:00:00.000,2017-07-21 00:00:00.000,2017-07-21 00:00:00.000,2,6,2,45,2,869.99,0.05,1652.98
1017,168,4,2017-07-20 00:00:00.000,2017-07-21 00:00:00.000,2017-07-23 00:00:00.000,2,6,2,82,2,659.99,0.2,1055.98
1018,290,4,2017-07-22 00:00:00.000,2017-07-23 00:00:00.000,2017-07-23 00:00:00.000,2,6,2,97,2,349.99,0.1,629.98
1021,125,4,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,2017-07-26 00:00:00.000,2,6,2,23,2,299.99,0.07,557.98
1023,356,4,2017-07-23 00:00:00.000,2017-07-26 00:00:00.000,2017-07-25 00:00:00.000,2,6,2,43,2,5299.99,0.1,9539.98
1025,1304,4,2017-07-23 00:00:00.000,2017-07-26 00:00:00.000,2017-07-26 00:00:00.000,2,6,2,102,1,489.99,0.1,440.99
1027,588,4,2017-07-26 00:00:00.000,2017-07-28 00:00:00.000,2017-07-28 00:00:00.000,2,6,2,14,2,269.99,0.05,512.98
1030,161,4,2017-07-29 00:00:00.000,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,2,6,2,10,2,1549,0.1,2788.2
1032,429,4,2017-07-30 00:00:00.000,2017-08-02 00:00:00.000,2017-08-01 00:00:00.000,2,6,2,17,1,429,0.1,386.1
1036,1442,4,2017-07-30 00:00:00.000,2017-08-01 00:00:00.000,2017-07-31 00:00:00.000,2,6,2,76,1,299.99,0.07,278.99
1037,1229,4,2017-07-31 00:00:00.000,2017-08-02 00:00:00.000,2017-08-03 00:00:00.000,2,6,2,3,1,999.99,0.07,929.99
1043,1235,4,2017-08-06 00:00:00.000,2017-08-09 00:00:00.000,2017-08-08 00:00:00.000,2,6,2,20,1,599.99,0.07,557.99
1052,460,4,2017-08-10 00:00:00.000,2017-08-12 00:00:00.000,2017-08-13 00:00:00.000,2,6,2,103,1,551.99,0.05,524.39
1053,1439,4,2017-08-10 00:00:00.000,2017-08-11 00:00:00.000,2017-08-12 00:00:00.000,2,6,2,26,2,599.99,0.2,959.98
1055,140,4,2017-08-12 00:00:00.000,2017-08-15 00:00:00.000,2017-08-15 00:00:00.000,2,6,2,101,2,339.99,0.2,543.98
1058,782,4,2017-08-13 00:00:00.000,2017-08-16 00:00:00.000,2017-08-14 00:00:00.000,2,6,2,29,2,999.99,0.05,1899.98
1060,182,4,2017-08-15 00:00:00.000,2017-08-18 00:00:00.000,2017-08-17 00:00:00.000,2,6,2,11,2,1680.99,0.07,3126.64
1062,1210,4,2017-08-15 00:00:00.000,2017-08-17 00:00:00.000,2017-08-18 00:00:00.000,2,6,2,111,2,470.99,0.2,753.58
