ProductionID,LineID,TeamID,ShiftID,Date,DateTruncatedToHour,Item,ShiftID(Hour),Date(Hour)
4041821,1,2,"NULL",2018-06-19 06:53:22.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4041915,1,2,"NULL",2018-06-19 06:53:23.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4043419,1,2,"NULL",2018-06-19 06:54:10.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4043513,1,2,"NULL",2018-06-19 06:54:10.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4046897,1,2,"NULL",2018-06-19 06:55:46.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4046991,1,2,"NULL",2018-06-19 06:55:46.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4047555,1,2,"NULL",2018-06-19 06:56:05.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4047649,1,2,"NULL",2018-06-19 06:56:05.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4055075,1,2,"NULL",2018-06-19 06:59:44.000,2018-06-19 06:00:00.000,563216,"01Morning",6
4055169,1,2,"NULL",2018-06-19 06:59:44.000,2018-06-19 06:00:00.000,563216,"01Morning",6
1690,1,2,"NULL",2018-06-18 06:02:43.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1691,1,2,"NULL",2018-06-18 06:02:43.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1697,1,2,"NULL",2018-06-18 06:03:03.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1698,1,2,"NULL",2018-06-18 06:03:03.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1720,1,2,"NULL",2018-06-18 06:03:50.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1722,1,2,"NULL",2018-06-18 06:03:51.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1764,1,2,"NULL",2018-06-18 06:05:28.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1765,1,2,"NULL",2018-06-18 06:05:28.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1773,1,2,"NULL",2018-06-18 06:05:47.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1774,1,2,"NULL",2018-06-18 06:05:47.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1863,1,2,"NULL",2018-06-18 06:09:26.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1864,1,2,"NULL",2018-06-18 06:09:26.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1873,1,2,"NULL",2018-06-18 06:09:45.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1874,1,2,"NULL",2018-06-18 06:09:45.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1899,1,2,"NULL",2018-06-18 06:10:33.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1945,1,2,"NULL",2018-06-18 06:12:08.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1946,1,2,"NULL",2018-06-18 06:12:08.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1955,1,2,"NULL",2018-06-18 06:12:27.000,2018-06-18 06:00:00.000,563216,"01Morning",6
1956,1,2,"NULL",2018-06-18 06:12:27.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2068,1,2,"NULL",2018-06-18 06:16:06.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2070,1,2,"NULL",2018-06-18 06:16:07.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2077,1,2,"NULL",2018-06-18 06:16:26.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2078,1,2,"NULL",2018-06-18 06:16:26.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2102,1,2,"NULL",2018-06-18 06:17:13.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2103,1,2,"NULL",2018-06-18 06:17:13.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2149,1,2,"NULL",2018-06-18 06:18:49.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2150,1,2,"NULL",2018-06-18 06:18:49.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2160,1,2,"NULL",2018-06-18 06:19:07.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2161,1,2,"NULL",2018-06-18 06:19:08.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2274,1,2,"NULL",2018-06-18 06:22:47.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2275,1,2,"NULL",2018-06-18 06:22:47.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2285,1,2,"NULL",2018-06-18 06:23:06.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2286,1,2,"NULL",2018-06-18 06:23:06.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2312,1,2,"NULL",2018-06-18 06:23:53.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2313,1,2,"NULL",2018-06-18 06:23:53.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2355,1,2,"NULL",2018-06-18 06:25:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2356,1,2,"NULL",2018-06-18 06:25:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2366,1,2,"NULL",2018-06-18 06:25:48.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2367,1,2,"NULL",2018-06-18 06:25:48.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2480,1,2,"NULL",2018-06-18 06:29:27.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2481,1,2,"NULL",2018-06-18 06:29:28.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2491,1,2,"NULL",2018-06-18 06:29:46.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2492,1,2,"NULL",2018-06-18 06:29:47.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2515,1,2,"NULL",2018-06-18 06:30:34.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2516,1,2,"NULL",2018-06-18 06:30:34.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2560,1,2,"NULL",2018-06-18 06:32:09.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2561,1,2,"NULL",2018-06-18 06:32:10.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2571,1,2,"NULL",2018-06-18 06:32:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2572,1,2,"NULL",2018-06-18 06:32:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2682,1,2,"NULL",2018-06-18 06:36:08.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2683,1,2,"NULL",2018-06-18 06:36:08.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2694,1,2,"NULL",2018-06-18 06:36:27.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2695,1,2,"NULL",2018-06-18 06:36:27.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2718,1,2,"NULL",2018-06-18 06:37:15.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2719,1,2,"NULL",2018-06-18 06:37:15.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2766,1,2,"NULL",2018-06-18 06:38:50.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2767,1,2,"NULL",2018-06-18 06:38:50.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2774,1,2,"NULL",2018-06-18 06:39:09.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2775,1,2,"NULL",2018-06-18 06:39:09.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2893,1,2,"NULL",2018-06-18 06:42:48.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2902,1,2,"NULL",2018-06-18 06:43:07.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2925,1,2,"NULL",2018-06-18 06:43:55.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2926,1,2,"NULL",2018-06-18 06:43:55.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2973,1,2,"NULL",2018-06-18 06:45:30.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2974,1,2,"NULL",2018-06-18 06:45:31.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2985,1,2,"NULL",2018-06-18 06:45:49.000,2018-06-18 06:00:00.000,563216,"01Morning",6
2986,1,2,"NULL",2018-06-18 06:45:50.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3105,1,2,"NULL",2018-06-18 06:49:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3106,1,2,"NULL",2018-06-18 06:49:29.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3114,1,2,"NULL",2018-06-18 06:49:48.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3115,1,2,"NULL",2018-06-18 06:49:48.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3130,1,2,"NULL",2018-06-18 06:50:35.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3132,1,2,"NULL",2018-06-18 06:50:36.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3168,1,2,"NULL",2018-06-18 06:52:11.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3169,1,2,"NULL",2018-06-18 06:52:11.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3174,1,2,"NULL",2018-06-18 06:52:30.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3175,1,2,"NULL",2018-06-18 06:52:30.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3284,1,2,"NULL",2018-06-18 06:56:09.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3285,1,2,"NULL",2018-06-18 06:56:09.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3292,1,2,"NULL",2018-06-18 06:56:28.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3293,1,2,"NULL",2018-06-18 06:56:28.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3317,1,2,"NULL",2018-06-18 06:57:16.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3318,1,2,"NULL",2018-06-18 06:57:16.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3365,1,2,"NULL",2018-06-18 06:58:51.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3366,1,2,"NULL",2018-06-18 06:58:51.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3375,1,2,"NULL",2018-06-18 06:59:11.000,2018-06-18 06:00:00.000,563216,"01Morning",6
3376,1,2,"NULL",2018-06-18 06:59:11.000,2018-06-18 06:00:00.000,563216,"01Morning",6
982678,1,2,"NULL",2018-06-18 12:03:10.000,2018-06-18 12:00:00.000,563216,"01Morning",12
982772,1,2,"NULL",2018-06-18 12:03:11.000,2018-06-18 12:00:00.000,563216,"01Morning",12
983430,1,2,"NULL",2018-06-18 12:03:30.000,2018-06-18 12:00:00.000,563216,"01Morning",12
983524,1,2,"NULL",2018-06-18 12:03:30.000,2018-06-18 12:00:00.000,563216,"01Morning",12
985028,1,2,"NULL",2018-06-18 12:04:17.000,2018-06-18 12:00:00.000,563216,"01Morning",12
985122,1,2,"NULL",2018-06-18 12:04:17.000,2018-06-18 12:00:00.000,563216,"01Morning",12
989070,1,2,"NULL",2018-06-18 12:05:53.000,2018-06-18 12:00:00.000,563216,"01Morning",12
989164,1,2,"NULL",2018-06-18 12:05:53.000,2018-06-18 12:00:00.000,563216,"01Morning",12
990010,1,2,"NULL",2018-06-18 12:06:12.000,2018-06-18 12:00:00.000,563216,"01Morning",12
990104,1,2,"NULL",2018-06-18 12:06:12.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1001009,1,2,"NULL",2018-06-18 12:09:51.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1001103,1,2,"NULL",2018-06-18 12:09:51.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1001949,1,2,"NULL",2018-06-18 12:10:10.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1002043,1,2,"NULL",2018-06-18 12:10:10.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1004581,1,2,"NULL",2018-06-18 12:10:58.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1004675,1,2,"NULL",2018-06-18 12:10:58.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1008529,1,2,"NULL",2018-06-18 12:12:33.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1008623,1,2,"NULL",2018-06-18 12:12:33.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1009563,1,2,"NULL",2018-06-18 12:12:52.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1020185,1,2,"NULL",2018-06-18 12:16:31.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1020279,1,2,"NULL",2018-06-18 12:16:31.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1021313,1,2,"NULL",2018-06-18 12:16:50.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1021407,1,2,"NULL",2018-06-18 12:16:50.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1023475,1,2,"NULL",2018-06-18 12:17:38.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1023569,1,2,"NULL",2018-06-18 12:17:38.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1028363,1,2,"NULL",2018-06-18 12:19:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1028551,1,2,"NULL",2018-06-18 12:19:14.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1029303,1,2,"NULL",2018-06-18 12:19:32.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1029679,1,2,"NULL",2018-06-18 12:19:33.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1040583,1,2,"NULL",2018-06-18 12:23:12.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1040677,1,2,"NULL",2018-06-18 12:23:12.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1041429,1,2,"NULL",2018-06-18 12:23:31.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1041523,1,2,"NULL",2018-06-18 12:23:31.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1043685,1,2,"NULL",2018-06-18 12:24:18.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1043779,1,2,"NULL",2018-06-18 12:24:18.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1048855,1,2,"NULL",2018-06-18 12:25:54.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1048949,1,2,"NULL",2018-06-18 12:25:54.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1049513,1,2,"NULL",2018-06-18 12:26:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1049607,1,2,"NULL",2018-06-18 12:26:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1060135,1,2,"NULL",2018-06-18 12:29:52.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1060229,1,2,"NULL",2018-06-18 12:29:52.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1061263,1,2,"NULL",2018-06-18 12:30:11.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1061357,1,2,"NULL",2018-06-18 12:30:11.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1063895,1,2,"NULL",2018-06-18 12:30:59.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1063989,1,2,"NULL",2018-06-18 12:30:59.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1068689,1,2,"NULL",2018-06-18 12:32:34.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1068783,1,2,"NULL",2018-06-18 12:32:35.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1070005,1,2,"NULL",2018-06-18 12:32:53.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1070099,1,2,"NULL",2018-06-18 12:32:54.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1080439,1,2,"NULL",2018-06-18 12:36:33.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1080533,1,2,"NULL",2018-06-18 12:36:33.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1081379,1,2,"NULL",2018-06-18 12:36:52.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1081473,1,2,"NULL",2018-06-18 12:36:52.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1083917,1,2,"NULL",2018-06-18 12:37:39.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1084011,1,2,"NULL",2018-06-18 12:37:39.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1088805,1,2,"NULL",2018-06-18 12:39:15.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1088899,1,2,"NULL",2018-06-18 12:39:15.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1089557,1,2,"NULL",2018-06-18 12:39:34.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1089651,1,2,"NULL",2018-06-18 12:39:34.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1099897,1,2,"NULL",2018-06-18 12:43:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1099991,1,2,"NULL",2018-06-18 12:43:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1100837,1,2,"NULL",2018-06-18 12:43:32.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1100931,1,2,"NULL",2018-06-18 12:43:32.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1103375,1,2,"NULL",2018-06-18 12:44:20.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1103469,1,2,"NULL",2018-06-18 12:44:20.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1108075,1,2,"NULL",2018-06-18 12:45:55.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1108169,1,2,"NULL",2018-06-18 12:45:55.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1109015,1,2,"NULL",2018-06-18 12:46:14.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1109109,1,2,"NULL",2018-06-18 12:46:14.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1119731,1,2,"NULL",2018-06-18 12:49:54.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1119825,1,2,"NULL",2018-06-18 12:49:54.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1120483,1,2,"NULL",2018-06-18 12:50:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1120577,1,2,"NULL",2018-06-18 12:50:13.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1123209,1,2,"NULL",2018-06-18 12:51:00.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1123303,1,2,"NULL",2018-06-18 12:51:00.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1128003,1,2,"NULL",2018-06-18 12:52:36.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1128943,1,2,"NULL",2018-06-18 12:52:55.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1129037,1,2,"NULL",2018-06-18 12:52:55.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1138249,1,2,"NULL",2018-06-18 12:56:34.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1138343,1,2,"NULL",2018-06-18 12:56:34.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1139283,1,2,"NULL",2018-06-18 12:56:53.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1139377,1,2,"NULL",2018-06-18 12:56:53.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1141163,1,2,"NULL",2018-06-18 12:57:41.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1141257,1,2,"NULL",2018-06-18 12:57:41.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1145111,1,2,"NULL",2018-06-18 12:59:17.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1146051,1,2,"NULL",2018-06-18 12:59:36.000,2018-06-18 12:00:00.000,563216,"01Morning",12
1146145,1,2,"NULL",2018-06-18 12:59:36.000,2018-06-18 12:00:00.000,563216,"01Morning",12
4206039,1,2,"NULL",2018-06-19 08:02:32.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4206791,1,2,"NULL",2018-06-19 08:02:51.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4206885,1,2,"NULL",2018-06-19 08:02:51.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4209235,1,2,"NULL",2018-06-19 08:03:39.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4209329,1,2,"NULL",2018-06-19 08:03:39.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4214217,1,2,"NULL",2018-06-19 08:05:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4214311,1,2,"NULL",2018-06-19 08:05:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4215251,1,2,"NULL",2018-06-19 08:05:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4215345,1,2,"NULL",2018-06-19 08:05:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4226061,1,2,"NULL",2018-06-19 08:09:13.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4226813,1,2,"NULL",2018-06-19 08:09:31.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4226907,1,2,"NULL",2018-06-19 08:09:32.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4229257,1,2,"NULL",2018-06-19 08:10:19.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4229351,1,2,"NULL",2018-06-19 08:10:19.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4233393,1,2,"NULL",2018-06-19 08:11:55.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4233863,1,2,"NULL",2018-06-19 08:12:13.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4234051,1,2,"NULL",2018-06-19 08:12:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4244109,1,2,"NULL",2018-06-19 08:15:53.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4244203,1,2,"NULL",2018-06-19 08:15:53.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4245237,1,2,"NULL",2018-06-19 08:16:12.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4245331,1,2,"NULL",2018-06-19 08:16:12.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4248057,1,2,"NULL",2018-06-19 08:17:00.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4248151,1,2,"NULL",2018-06-19 08:17:00.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4252757,1,2,"NULL",2018-06-19 08:18:35.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4253509,1,2,"NULL",2018-06-19 08:18:54.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4263943,1,2,"NULL",2018-06-19 08:22:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4264131,1,2,"NULL",2018-06-19 08:22:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4265165,1,2,"NULL",2018-06-19 08:22:52.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4265259,1,2,"NULL",2018-06-19 08:22:52.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4267515,1,2,"NULL",2018-06-19 08:23:40.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4267703,1,2,"NULL",2018-06-19 08:23:40.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4271933,1,2,"NULL",2018-06-19 08:25:15.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4272027,1,2,"NULL",2018-06-19 08:25:16.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4272685,1,2,"NULL",2018-06-19 08:25:34.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4272873,1,2,"NULL",2018-06-19 08:25:35.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4284153,1,2,"NULL",2018-06-19 08:29:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4284247,1,2,"NULL",2018-06-19 08:29:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4285187,1,2,"NULL",2018-06-19 08:29:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4285281,1,2,"NULL",2018-06-19 08:29:33.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4287537,1,2,"NULL",2018-06-19 08:30:21.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4287631,1,2,"NULL",2018-06-19 08:30:21.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4291955,1,2,"NULL",2018-06-19 08:31:56.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4292049,1,2,"NULL",2018-06-19 08:31:56.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4292707,1,2,"NULL",2018-06-19 08:32:15.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4292801,1,2,"NULL",2018-06-19 08:32:15.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4303047,1,2,"NULL",2018-06-19 08:35:54.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4303141,1,2,"NULL",2018-06-19 08:35:54.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4303611,1,2,"NULL",2018-06-19 08:36:13.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4303705,1,2,"NULL",2018-06-19 08:36:14.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4305491,1,2,"NULL",2018-06-19 08:37:01.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4305585,1,2,"NULL",2018-06-19 08:37:01.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4308123,1,2,"NULL",2018-06-19 08:38:36.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4308217,1,2,"NULL",2018-06-19 08:38:37.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4308875,1,2,"NULL",2018-06-19 08:38:56.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4308969,1,2,"NULL",2018-06-19 08:38:56.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4318839,1,2,"NULL",2018-06-19 08:42:35.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4318933,1,2,"NULL",2018-06-19 08:42:35.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4319873,1,2,"NULL",2018-06-19 08:42:54.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4319967,1,2,"NULL",2018-06-19 08:42:54.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4321847,1,2,"NULL",2018-06-19 08:43:41.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4322035,1,2,"NULL",2018-06-19 08:43:41.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4326641,1,2,"NULL",2018-06-19 08:45:17.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4326735,1,2,"NULL",2018-06-19 08:45:17.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4327769,1,2,"NULL",2018-06-19 08:45:36.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4327863,1,2,"NULL",2018-06-19 08:45:36.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4338861,1,2,"NULL",2018-06-19 08:49:15.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4338955,1,2,"NULL",2018-06-19 08:49:15.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4339707,1,2,"NULL",2018-06-19 08:49:34.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4339801,1,2,"NULL",2018-06-19 08:49:34.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4341963,1,2,"NULL",2018-06-19 08:50:22.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4342057,1,2,"NULL",2018-06-19 08:50:22.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4347039,1,2,"NULL",2018-06-19 08:51:57.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4347133,1,2,"NULL",2018-06-19 08:51:57.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4347885,1,2,"NULL",2018-06-19 08:52:16.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4347979,1,2,"NULL",2018-06-19 08:52:16.000,2018-06-19 08:00:00.000,563216,"01Morning",8
4358695,1,2,"NULL",2018-06-19 08:55:56.000,2018-06-19 08:00:00.000,563216,"01Morning",8
