Id,DateCreated,Onboarding Month
832,2019-06-05 11:34:22.260,201906
406,2018-12-03 09:04:21.960,201812
812,2019-06-03 12:20:39.620,201906
830,2019-06-05 08:13:41.060,201906
139,2018-07-26 12:05:06.383,201807
302,2018-10-17 13:42:07.433,201810
428,2018-12-29 20:31:04.416,201812
75,2018-04-19 11:28:49.160,201804
111,2018-06-27 09:58:02.216,201806
116,2018-07-04 16:15:45.820,201807
124,2018-07-09 06:50:39.306,201807
125,2018-07-09 15:08:42.283,201807
132,2018-07-23 14:26:08.436,201807
163,2018-08-15 04:51:17.120,201808
262,2018-10-01 09:08:24.050,201810
276,2018-10-08 09:55:32.900,201810
317,2018-10-25 18:59:52.050,201810
423,2018-12-17 12:56:19.803,201812
436,2019-01-03 08:35:24.313,201901
456,2019-01-18 15:38:25.996,201901
473,2019-01-29 15:31:22.253,201901
806,2019-06-01 13:33:21.730,201906
818,2019-06-04 07:39:56.343,201906
825,2019-06-04 20:58:34.783,201906
87,2018-05-03 11:43:49.116,201805
150,2018-08-08 07:32:24.986,201808
80,2018-04-25 10:56:56.143,201804
112,2018-06-28 09:10:32.440,201806
115,2018-07-03 16:32:37.073,201807
149,2018-08-07 13:37:06.146,201808
159,2018-08-09 09:07:04.730,201808
177,2018-08-20 10:01:45.326,201808
179,2018-08-20 15:55:37.033,201808
292,2018-10-15 10:34:39.650,201810
305,2018-10-19 18:39:11.160,201810
310,2018-10-24 09:15:46.003,201810
405,2018-12-03 08:35:32.703,201812
409,2018-12-07 10:48:45.103,201812
414,2018-12-13 10:27:20.603,201812
415,2018-12-13 13:10:46.380,201812
418,2018-12-15 04:55:54.626,201812
420,2018-12-17 09:37:09.490,201812
421,2018-12-17 11:07:52.700,201812
425,2018-12-18 09:08:55.200,201812
427,2018-12-25 19:21:26.590,201812
433,2019-01-02 12:04:17.350,201901
434,2019-01-02 16:46:51.550,201901
437,2019-01-03 12:08:44.536,201901
442,2019-01-07 16:05:48.886,201901
444,2019-01-08 18:43:28.300,201901
445,2019-01-09 09:01:54.700,201901
447,2019-01-10 09:54:19.710,201901
451,2019-01-15 10:18:12.076,201901
452,2019-01-16 09:02:58.336,201901
457,2019-01-22 14:42:05.496,201901
458,2019-01-23 09:39:33.300,201901
460,2019-01-23 13:09:43.473,201901
465,2019-01-24 15:59:12.586,201901
469,2019-01-25 14:22:47.290,201901
470,2019-01-25 14:55:17.680,201901
471,2019-01-28 08:50:18.800,201901
809,2019-06-03 09:10:54.013,201906
820,2019-06-04 12:23:07.433,201906
