SKDate,Year_,Quarter_,Month_,Day_,create_date,update_date
252,2011,3,9,2011-09-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
253,2011,3,9,2011-09-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
254,2011,3,9,2011-09-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
255,2011,3,9,2011-09-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
256,2011,3,9,2011-09-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
257,2011,3,9,2011-09-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
258,2011,3,9,2011-09-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
259,2011,3,9,2011-09-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
260,2011,3,9,2011-09-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
261,2011,3,9,2011-09-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
262,2011,3,9,2011-09-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
263,2011,3,9,2011-09-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
264,2011,3,9,2011-09-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
265,2011,3,9,2011-09-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
266,2011,3,9,2011-09-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
267,2011,3,9,2011-09-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
268,2011,3,9,2011-09-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
269,2011,3,9,2011-09-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
270,2011,3,9,2011-09-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
271,2011,3,9,2011-09-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
272,2011,3,9,2011-09-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
273,2011,3,9,2011-09-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
610,2012,3,9,2012-09-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
611,2012,3,9,2012-09-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
612,2012,3,9,2012-09-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
613,2012,3,9,2012-09-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
614,2012,3,9,2012-09-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
615,2012,3,9,2012-09-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
616,2012,3,9,2012-09-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
617,2012,3,9,2012-09-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
618,2012,3,9,2012-09-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
619,2012,3,9,2012-09-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
620,2012,3,9,2012-09-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
621,2012,3,9,2012-09-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
622,2012,3,9,2012-09-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
623,2012,3,9,2012-09-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
624,2012,3,9,2012-09-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
625,2012,3,9,2012-09-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
626,2012,3,9,2012-09-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
627,2012,3,9,2012-09-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
628,2012,3,9,2012-09-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
629,2012,3,9,2012-09-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
630,2012,3,9,2012-09-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
631,2012,3,9,2012-09-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
632,2012,3,9,2012-09-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
633,2012,3,9,2012-09-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
634,2012,3,9,2012-09-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
635,2012,3,9,2012-09-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
636,2012,3,9,2012-09-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
637,2012,3,9,2012-09-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
638,2012,3,9,2012-09-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
639,2012,3,9,2012-09-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
975,2013,3,9,2013-09-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
976,2013,3,9,2013-09-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
977,2013,3,9,2013-09-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
978,2013,3,9,2013-09-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
979,2013,3,9,2013-09-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
980,2013,3,9,2013-09-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
981,2013,3,9,2013-09-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
982,2013,3,9,2013-09-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
983,2013,3,9,2013-09-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
984,2013,3,9,2013-09-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
985,2013,3,9,2013-09-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
986,2013,3,9,2013-09-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
987,2013,3,9,2013-09-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
988,2013,3,9,2013-09-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
989,2013,3,9,2013-09-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
990,2013,3,9,2013-09-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
991,2013,3,9,2013-09-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
992,2013,3,9,2013-09-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
993,2013,3,9,2013-09-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
994,2013,3,9,2013-09-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
995,2013,3,9,2013-09-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
996,2013,3,9,2013-09-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
997,2013,3,9,2013-09-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
998,2013,3,9,2013-09-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
999,2013,3,9,2013-09-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1000,2013,3,9,2013-09-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1001,2013,3,9,2013-09-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1002,2013,3,9,2013-09-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1003,2013,3,9,2013-09-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1004,2013,3,9,2013-09-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1340,2014,3,9,2014-09-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1341,2014,3,9,2014-09-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1342,2014,3,9,2014-09-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1343,2014,3,9,2014-09-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1344,2014,3,9,2014-09-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1345,2014,3,9,2014-09-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1346,2014,3,9,2014-09-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1347,2014,3,9,2014-09-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1348,2014,3,9,2014-09-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1349,2014,3,9,2014-09-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1350,2014,3,9,2014-09-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1351,2014,3,9,2014-09-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1352,2014,3,9,2014-09-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1353,2014,3,9,2014-09-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1354,2014,3,9,2014-09-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1355,2014,3,9,2014-09-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1356,2014,3,9,2014-09-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1357,2014,3,9,2014-09-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1358,2014,3,9,2014-09-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1359,2014,3,9,2014-09-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1360,2014,3,9,2014-09-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1361,2014,3,9,2014-09-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1362,2014,3,9,2014-09-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1363,2014,3,9,2014-09-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1364,2014,3,9,2014-09-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1365,2014,3,9,2014-09-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1366,2014,3,9,2014-09-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1367,2014,3,9,2014-09-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1368,2014,3,9,2014-09-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1369,2014,3,9,2014-09-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
305,2011,4,11,2011-11-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
306,2011,4,11,2011-11-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
307,2011,4,11,2011-11-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
308,2011,4,11,2011-11-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
309,2011,4,11,2011-11-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
310,2011,4,11,2011-11-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
311,2011,4,11,2011-11-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
312,2011,4,11,2011-11-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
313,2011,4,11,2011-11-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
314,2011,4,11,2011-11-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
315,2011,4,11,2011-11-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
316,2011,4,11,2011-11-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
317,2011,4,11,2011-11-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
318,2011,4,11,2011-11-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
319,2011,4,11,2011-11-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
320,2011,4,11,2011-11-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
321,2011,4,11,2011-11-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
322,2011,4,11,2011-11-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
323,2011,4,11,2011-11-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
324,2011,4,11,2011-11-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
325,2011,4,11,2011-11-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
326,2011,4,11,2011-11-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
327,2011,4,11,2011-11-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
328,2011,4,11,2011-11-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
329,2011,4,11,2011-11-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
330,2011,4,11,2011-11-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
331,2011,4,11,2011-11-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
332,2011,4,11,2011-11-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
333,2011,4,11,2011-11-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
334,2011,4,11,2011-11-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
671,2012,4,11,2012-11-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
672,2012,4,11,2012-11-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
673,2012,4,11,2012-11-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
674,2012,4,11,2012-11-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
675,2012,4,11,2012-11-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
676,2012,4,11,2012-11-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
677,2012,4,11,2012-11-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
678,2012,4,11,2012-11-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
679,2012,4,11,2012-11-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
680,2012,4,11,2012-11-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
681,2012,4,11,2012-11-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
682,2012,4,11,2012-11-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
683,2012,4,11,2012-11-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
684,2012,4,11,2012-11-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
685,2012,4,11,2012-11-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
686,2012,4,11,2012-11-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
687,2012,4,11,2012-11-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
688,2012,4,11,2012-11-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
689,2012,4,11,2012-11-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
690,2012,4,11,2012-11-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
691,2012,4,11,2012-11-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
692,2012,4,11,2012-11-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
693,2012,4,11,2012-11-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
694,2012,4,11,2012-11-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
695,2012,4,11,2012-11-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
696,2012,4,11,2012-11-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
697,2012,4,11,2012-11-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
698,2012,4,11,2012-11-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
699,2012,4,11,2012-11-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
700,2012,4,11,2012-11-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1036,2013,4,11,2013-11-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1037,2013,4,11,2013-11-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1038,2013,4,11,2013-11-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1039,2013,4,11,2013-11-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1040,2013,4,11,2013-11-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1041,2013,4,11,2013-11-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1042,2013,4,11,2013-11-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1043,2013,4,11,2013-11-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1044,2013,4,11,2013-11-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1045,2013,4,11,2013-11-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1046,2013,4,11,2013-11-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1047,2013,4,11,2013-11-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1048,2013,4,11,2013-11-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1049,2013,4,11,2013-11-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1050,2013,4,11,2013-11-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1051,2013,4,11,2013-11-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1052,2013,4,11,2013-11-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1053,2013,4,11,2013-11-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1054,2013,4,11,2013-11-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1055,2013,4,11,2013-11-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1056,2013,4,11,2013-11-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1057,2013,4,11,2013-11-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1058,2013,4,11,2013-11-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1059,2013,4,11,2013-11-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1060,2013,4,11,2013-11-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1061,2013,4,11,2013-11-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1062,2013,4,11,2013-11-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1063,2013,4,11,2013-11-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1064,2013,4,11,2013-11-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1065,2013,4,11,2013-11-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1401,2014,4,11,2014-11-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1402,2014,4,11,2014-11-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1403,2014,4,11,2014-11-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1404,2014,4,11,2014-11-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1405,2014,4,11,2014-11-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1406,2014,4,11,2014-11-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1407,2014,4,11,2014-11-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1408,2014,4,11,2014-11-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1409,2014,4,11,2014-11-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1410,2014,4,11,2014-11-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1411,2014,4,11,2014-11-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1412,2014,4,11,2014-11-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1413,2014,4,11,2014-11-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1414,2014,4,11,2014-11-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1415,2014,4,11,2014-11-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1416,2014,4,11,2014-11-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1417,2014,4,11,2014-11-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1418,2014,4,11,2014-11-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1419,2014,4,11,2014-11-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1420,2014,4,11,2014-11-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1421,2014,4,11,2014-11-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1422,2014,4,11,2014-11-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1423,2014,4,11,2014-11-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1424,2014,4,11,2014-11-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1425,2014,4,11,2014-11-25 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1426,2014,4,11,2014-11-26 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1427,2014,4,11,2014-11-27 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1428,2014,4,11,2014-11-28 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1429,2014,4,11,2014-11-29 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
1430,2014,4,11,2014-11-30 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
335,2011,4,12,2011-12-01 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
336,2011,4,12,2011-12-02 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
337,2011,4,12,2011-12-03 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
338,2011,4,12,2011-12-04 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
339,2011,4,12,2011-12-05 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
340,2011,4,12,2011-12-06 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
341,2011,4,12,2011-12-07 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
342,2011,4,12,2011-12-08 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
343,2011,4,12,2011-12-09 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
344,2011,4,12,2011-12-10 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
345,2011,4,12,2011-12-11 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
346,2011,4,12,2011-12-12 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
347,2011,4,12,2011-12-13 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
348,2011,4,12,2011-12-14 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
349,2011,4,12,2011-12-15 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
350,2011,4,12,2011-12-16 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
351,2011,4,12,2011-12-17 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
352,2011,4,12,2011-12-18 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
353,2011,4,12,2011-12-19 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
354,2011,4,12,2011-12-20 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
355,2011,4,12,2011-12-21 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
356,2011,4,12,2011-12-22 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
357,2011,4,12,2011-12-23 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
358,2011,4,12,2011-12-24 00:00:00.000,2021-12-07 09:32:52.706,2021-12-07 09:32:52.706
