DateKey,YearNumber,MonthNumber,MonthName,DayNumber,DayName,Quarter
2020-08-15 00:00:00.000,2020,8,"August",15,"Saturday","Q3"
2020-08-16 00:00:00.000,2020,8,"August",16,"Sunday","Q3"
2020-08-17 00:00:00.000,2020,8,"August",17,"Monday","Q3"
2020-08-18 00:00:00.000,2020,8,"August",18,"Tuesday","Q3"
2020-08-19 00:00:00.000,2020,8,"August",19,"Wednesday","Q3"
2020-08-20 00:00:00.000,2020,8,"August",20,"Thursday","Q3"
2020-08-21 00:00:00.000,2020,8,"August",21,"Friday","Q3"
2020-08-22 00:00:00.000,2020,8,"August",22,"Saturday","Q3"
2020-08-23 00:00:00.000,2020,8,"August",23,"Sunday","Q3"
2020-08-24 00:00:00.000,2020,8,"August",24,"Monday","Q3"
2020-08-25 00:00:00.000,2020,8,"August",25,"Tuesday","Q3"
2020-08-26 00:00:00.000,2020,8,"August",26,"Wednesday","Q3"
2020-08-27 00:00:00.000,2020,8,"August",27,"Thursday","Q3"
2020-08-28 00:00:00.000,2020,8,"August",28,"Friday","Q3"
2020-08-29 00:00:00.000,2020,8,"August",29,"Saturday","Q3"
2020-08-30 00:00:00.000,2020,8,"August",30,"Sunday","Q3"
2020-08-31 00:00:00.000,2020,8,"August",31,"Monday","Q3"
2021-08-01 00:00:00.000,2021,8,"August",1,"Sunday","Q3"
2021-08-02 00:00:00.000,2021,8,"August",2,"Monday","Q3"
2021-08-03 00:00:00.000,2021,8,"August",3,"Tuesday","Q3"
2021-08-04 00:00:00.000,2021,8,"August",4,"Wednesday","Q3"
2021-08-05 00:00:00.000,2021,8,"August",5,"Thursday","Q3"
2021-08-06 00:00:00.000,2021,8,"August",6,"Friday","Q3"
2021-08-07 00:00:00.000,2021,8,"August",7,"Saturday","Q3"
2021-08-08 00:00:00.000,2021,8,"August",8,"Sunday","Q3"
2021-08-09 00:00:00.000,2021,8,"August",9,"Monday","Q3"
2021-08-10 00:00:00.000,2021,8,"August",10,"Tuesday","Q3"
2021-08-11 00:00:00.000,2021,8,"August",11,"Wednesday","Q3"
2021-08-12 00:00:00.000,2021,8,"August",12,"Thursday","Q3"
2021-08-13 00:00:00.000,2021,8,"August",13,"Friday","Q3"
2021-08-14 00:00:00.000,2021,8,"August",14,"Saturday","Q3"
2021-08-15 00:00:00.000,2021,8,"August",15,"Sunday","Q3"
2021-08-16 00:00:00.000,2021,8,"August",16,"Monday","Q3"
2021-08-17 00:00:00.000,2021,8,"August",17,"Tuesday","Q3"
2021-08-18 00:00:00.000,2021,8,"August",18,"Wednesday","Q3"
2021-08-19 00:00:00.000,2021,8,"August",19,"Thursday","Q3"
2021-08-20 00:00:00.000,2021,8,"August",20,"Friday","Q3"
2021-08-21 00:00:00.000,2021,8,"August",21,"Saturday","Q3"
2021-08-22 00:00:00.000,2021,8,"August",22,"Sunday","Q3"
2021-08-23 00:00:00.000,2021,8,"August",23,"Monday","Q3"
2021-08-24 00:00:00.000,2021,8,"August",24,"Tuesday","Q3"
2021-08-25 00:00:00.000,2021,8,"August",25,"Wednesday","Q3"
2021-08-26 00:00:00.000,2021,8,"August",26,"Thursday","Q3"
2021-08-27 00:00:00.000,2021,8,"August",27,"Friday","Q3"
2021-08-28 00:00:00.000,2021,8,"August",28,"Saturday","Q3"
2021-08-29 00:00:00.000,2021,8,"August",29,"Sunday","Q3"
2021-08-30 00:00:00.000,2021,8,"August",30,"Monday","Q3"
2021-08-31 00:00:00.000,2021,8,"August",31,"Tuesday","Q3"
2015-09-01 00:00:00.000,2015,9,"September",1,"Tuesday","Q3"
2015-09-02 00:00:00.000,2015,9,"September",2,"Wednesday","Q3"
2015-09-03 00:00:00.000,2015,9,"September",3,"Thursday","Q3"
2015-09-04 00:00:00.000,2015,9,"September",4,"Friday","Q3"
2015-09-05 00:00:00.000,2015,9,"September",5,"Saturday","Q3"
2015-09-06 00:00:00.000,2015,9,"September",6,"Sunday","Q3"
2015-09-07 00:00:00.000,2015,9,"September",7,"Monday","Q3"
2015-09-08 00:00:00.000,2015,9,"September",8,"Tuesday","Q3"
2015-09-09 00:00:00.000,2015,9,"September",9,"Wednesday","Q3"
2015-09-10 00:00:00.000,2015,9,"September",10,"Thursday","Q3"
2015-09-11 00:00:00.000,2015,9,"September",11,"Friday","Q3"
2015-09-12 00:00:00.000,2015,9,"September",12,"Saturday","Q3"
2015-09-13 00:00:00.000,2015,9,"September",13,"Sunday","Q3"
2015-09-14 00:00:00.000,2015,9,"September",14,"Monday","Q3"
2015-09-15 00:00:00.000,2015,9,"September",15,"Tuesday","Q3"
2015-09-16 00:00:00.000,2015,9,"September",16,"Wednesday","Q3"
2015-09-17 00:00:00.000,2015,9,"September",17,"Thursday","Q3"
2015-09-18 00:00:00.000,2015,9,"September",18,"Friday","Q3"
2015-09-19 00:00:00.000,2015,9,"September",19,"Saturday","Q3"
2015-09-20 00:00:00.000,2015,9,"September",20,"Sunday","Q3"
2015-09-21 00:00:00.000,2015,9,"September",21,"Monday","Q3"
2015-09-22 00:00:00.000,2015,9,"September",22,"Tuesday","Q3"
2015-09-23 00:00:00.000,2015,9,"September",23,"Wednesday","Q3"
2015-09-24 00:00:00.000,2015,9,"September",24,"Thursday","Q3"
2015-09-25 00:00:00.000,2015,9,"September",25,"Friday","Q3"
2015-09-26 00:00:00.000,2015,9,"September",26,"Saturday","Q3"
2015-09-27 00:00:00.000,2015,9,"September",27,"Sunday","Q3"
2015-09-28 00:00:00.000,2015,9,"September",28,"Monday","Q3"
2015-09-29 00:00:00.000,2015,9,"September",29,"Tuesday","Q3"
2015-09-30 00:00:00.000,2015,9,"September",30,"Wednesday","Q3"
2016-09-01 00:00:00.000,2016,9,"September",1,"Thursday","Q3"
2016-09-02 00:00:00.000,2016,9,"September",2,"Friday","Q3"
2016-09-03 00:00:00.000,2016,9,"September",3,"Saturday","Q3"
2016-09-04 00:00:00.000,2016,9,"September",4,"Sunday","Q3"
2016-09-05 00:00:00.000,2016,9,"September",5,"Monday","Q3"
2016-09-06 00:00:00.000,2016,9,"September",6,"Tuesday","Q3"
2016-09-07 00:00:00.000,2016,9,"September",7,"Wednesday","Q3"
2016-09-08 00:00:00.000,2016,9,"September",8,"Thursday","Q3"
2016-09-09 00:00:00.000,2016,9,"September",9,"Friday","Q3"
2016-09-10 00:00:00.000,2016,9,"September",10,"Saturday","Q3"
2016-09-11 00:00:00.000,2016,9,"September",11,"Sunday","Q3"
2016-09-12 00:00:00.000,2016,9,"September",12,"Monday","Q3"
2016-09-13 00:00:00.000,2016,9,"September",13,"Tuesday","Q3"
2016-09-14 00:00:00.000,2016,9,"September",14,"Wednesday","Q3"
2016-09-15 00:00:00.000,2016,9,"September",15,"Thursday","Q3"
2016-09-16 00:00:00.000,2016,9,"September",16,"Friday","Q3"
2016-09-17 00:00:00.000,2016,9,"September",17,"Saturday","Q3"
2016-09-18 00:00:00.000,2016,9,"September",18,"Sunday","Q3"
2016-09-19 00:00:00.000,2016,9,"September",19,"Monday","Q3"
2016-09-20 00:00:00.000,2016,9,"September",20,"Tuesday","Q3"
2016-09-21 00:00:00.000,2016,9,"September",21,"Wednesday","Q3"
2016-09-22 00:00:00.000,2016,9,"September",22,"Thursday","Q3"
2016-09-23 00:00:00.000,2016,9,"September",23,"Friday","Q3"
2016-09-24 00:00:00.000,2016,9,"September",24,"Saturday","Q3"
2016-09-25 00:00:00.000,2016,9,"September",25,"Sunday","Q3"
2016-09-26 00:00:00.000,2016,9,"September",26,"Monday","Q3"
2016-09-27 00:00:00.000,2016,9,"September",27,"Tuesday","Q3"
2016-09-28 00:00:00.000,2016,9,"September",28,"Wednesday","Q3"
2016-09-29 00:00:00.000,2016,9,"September",29,"Thursday","Q3"
2016-09-30 00:00:00.000,2016,9,"September",30,"Friday","Q3"
2017-09-01 00:00:00.000,2017,9,"September",1,"Friday","Q3"
2017-09-02 00:00:00.000,2017,9,"September",2,"Saturday","Q3"
2017-09-03 00:00:00.000,2017,9,"September",3,"Sunday","Q3"
2017-09-04 00:00:00.000,2017,9,"September",4,"Monday","Q3"
2017-09-05 00:00:00.000,2017,9,"September",5,"Tuesday","Q3"
2017-09-06 00:00:00.000,2017,9,"September",6,"Wednesday","Q3"
2017-09-07 00:00:00.000,2017,9,"September",7,"Thursday","Q3"
2017-09-08 00:00:00.000,2017,9,"September",8,"Friday","Q3"
2017-09-09 00:00:00.000,2017,9,"September",9,"Saturday","Q3"
2017-09-10 00:00:00.000,2017,9,"September",10,"Sunday","Q3"
2017-09-11 00:00:00.000,2017,9,"September",11,"Monday","Q3"
2017-09-12 00:00:00.000,2017,9,"September",12,"Tuesday","Q3"
2017-09-13 00:00:00.000,2017,9,"September",13,"Wednesday","Q3"
2017-09-14 00:00:00.000,2017,9,"September",14,"Thursday","Q3"
2017-09-15 00:00:00.000,2017,9,"September",15,"Friday","Q3"
2017-09-16 00:00:00.000,2017,9,"September",16,"Saturday","Q3"
2017-09-17 00:00:00.000,2017,9,"September",17,"Sunday","Q3"
2017-09-18 00:00:00.000,2017,9,"September",18,"Monday","Q3"
2017-09-19 00:00:00.000,2017,9,"September",19,"Tuesday","Q3"
2017-09-20 00:00:00.000,2017,9,"September",20,"Wednesday","Q3"
2017-09-21 00:00:00.000,2017,9,"September",21,"Thursday","Q3"
2017-09-22 00:00:00.000,2017,9,"September",22,"Friday","Q3"
2017-09-23 00:00:00.000,2017,9,"September",23,"Saturday","Q3"
2017-09-24 00:00:00.000,2017,9,"September",24,"Sunday","Q3"
2017-09-25 00:00:00.000,2017,9,"September",25,"Monday","Q3"
2017-09-26 00:00:00.000,2017,9,"September",26,"Tuesday","Q3"
2017-09-27 00:00:00.000,2017,9,"September",27,"Wednesday","Q3"
2017-09-28 00:00:00.000,2017,9,"September",28,"Thursday","Q3"
2017-09-29 00:00:00.000,2017,9,"September",29,"Friday","Q3"
2017-09-30 00:00:00.000,2017,9,"September",30,"Saturday","Q3"
2018-09-01 00:00:00.000,2018,9,"September",1,"Saturday","Q3"
2018-09-02 00:00:00.000,2018,9,"September",2,"Sunday","Q3"
2018-09-03 00:00:00.000,2018,9,"September",3,"Monday","Q3"
2018-09-04 00:00:00.000,2018,9,"September",4,"Tuesday","Q3"
2018-09-05 00:00:00.000,2018,9,"September",5,"Wednesday","Q3"
2018-09-06 00:00:00.000,2018,9,"September",6,"Thursday","Q3"
2018-09-07 00:00:00.000,2018,9,"September",7,"Friday","Q3"
2018-09-08 00:00:00.000,2018,9,"September",8,"Saturday","Q3"
2018-09-09 00:00:00.000,2018,9,"September",9,"Sunday","Q3"
2018-09-10 00:00:00.000,2018,9,"September",10,"Monday","Q3"
2018-09-11 00:00:00.000,2018,9,"September",11,"Tuesday","Q3"
2018-09-12 00:00:00.000,2018,9,"September",12,"Wednesday","Q3"
2018-09-13 00:00:00.000,2018,9,"September",13,"Thursday","Q3"
2018-09-14 00:00:00.000,2018,9,"September",14,"Friday","Q3"
2018-09-15 00:00:00.000,2018,9,"September",15,"Saturday","Q3"
2018-09-16 00:00:00.000,2018,9,"September",16,"Sunday","Q3"
2018-09-17 00:00:00.000,2018,9,"September",17,"Monday","Q3"
2018-09-18 00:00:00.000,2018,9,"September",18,"Tuesday","Q3"
2018-09-19 00:00:00.000,2018,9,"September",19,"Wednesday","Q3"
2018-09-20 00:00:00.000,2018,9,"September",20,"Thursday","Q3"
2018-09-21 00:00:00.000,2018,9,"September",21,"Friday","Q3"
2018-09-22 00:00:00.000,2018,9,"September",22,"Saturday","Q3"
2018-09-23 00:00:00.000,2018,9,"September",23,"Sunday","Q3"
2018-09-24 00:00:00.000,2018,9,"September",24,"Monday","Q3"
2018-09-25 00:00:00.000,2018,9,"September",25,"Tuesday","Q3"
2018-09-26 00:00:00.000,2018,9,"September",26,"Wednesday","Q3"
2018-09-27 00:00:00.000,2018,9,"September",27,"Thursday","Q3"
2018-09-28 00:00:00.000,2018,9,"September",28,"Friday","Q3"
2018-09-29 00:00:00.000,2018,9,"September",29,"Saturday","Q3"
2018-09-30 00:00:00.000,2018,9,"September",30,"Sunday","Q3"
2019-09-01 00:00:00.000,2019,9,"September",1,"Sunday","Q3"
2019-09-02 00:00:00.000,2019,9,"September",2,"Monday","Q3"
2019-09-03 00:00:00.000,2019,9,"September",3,"Tuesday","Q3"
2019-09-04 00:00:00.000,2019,9,"September",4,"Wednesday","Q3"
2019-09-05 00:00:00.000,2019,9,"September",5,"Thursday","Q3"
2019-09-06 00:00:00.000,2019,9,"September",6,"Friday","Q3"
2019-09-07 00:00:00.000,2019,9,"September",7,"Saturday","Q3"
2019-09-08 00:00:00.000,2019,9,"September",8,"Sunday","Q3"
2019-09-09 00:00:00.000,2019,9,"September",9,"Monday","Q3"
2019-09-10 00:00:00.000,2019,9,"September",10,"Tuesday","Q3"
2019-09-11 00:00:00.000,2019,9,"September",11,"Wednesday","Q3"
2019-09-12 00:00:00.000,2019,9,"September",12,"Thursday","Q3"
2019-09-13 00:00:00.000,2019,9,"September",13,"Friday","Q3"
2019-09-14 00:00:00.000,2019,9,"September",14,"Saturday","Q3"
2019-09-15 00:00:00.000,2019,9,"September",15,"Sunday","Q3"
2019-09-16 00:00:00.000,2019,9,"September",16,"Monday","Q3"
2019-09-17 00:00:00.000,2019,9,"September",17,"Tuesday","Q3"
2019-09-18 00:00:00.000,2019,9,"September",18,"Wednesday","Q3"
2019-09-19 00:00:00.000,2019,9,"September",19,"Thursday","Q3"
2019-09-20 00:00:00.000,2019,9,"September",20,"Friday","Q3"
2019-09-21 00:00:00.000,2019,9,"September",21,"Saturday","Q3"
2019-09-22 00:00:00.000,2019,9,"September",22,"Sunday","Q3"
2019-09-23 00:00:00.000,2019,9,"September",23,"Monday","Q3"
2019-09-24 00:00:00.000,2019,9,"September",24,"Tuesday","Q3"
2019-09-25 00:00:00.000,2019,9,"September",25,"Wednesday","Q3"
2019-09-26 00:00:00.000,2019,9,"September",26,"Thursday","Q3"
2019-09-27 00:00:00.000,2019,9,"September",27,"Friday","Q3"
2019-09-28 00:00:00.000,2019,9,"September",28,"Saturday","Q3"
2019-09-29 00:00:00.000,2019,9,"September",29,"Sunday","Q3"
2019-09-30 00:00:00.000,2019,9,"September",30,"Monday","Q3"
2020-09-01 00:00:00.000,2020,9,"September",1,"Tuesday","Q3"
2020-09-02 00:00:00.000,2020,9,"September",2,"Wednesday","Q3"
2020-09-03 00:00:00.000,2020,9,"September",3,"Thursday","Q3"
2020-09-04 00:00:00.000,2020,9,"September",4,"Friday","Q3"
2020-09-05 00:00:00.000,2020,9,"September",5,"Saturday","Q3"
2020-09-06 00:00:00.000,2020,9,"September",6,"Sunday","Q3"
2020-09-07 00:00:00.000,2020,9,"September",7,"Monday","Q3"
2020-09-08 00:00:00.000,2020,9,"September",8,"Tuesday","Q3"
2020-09-09 00:00:00.000,2020,9,"September",9,"Wednesday","Q3"
2020-09-10 00:00:00.000,2020,9,"September",10,"Thursday","Q3"
2020-09-11 00:00:00.000,2020,9,"September",11,"Friday","Q3"
2020-09-12 00:00:00.000,2020,9,"September",12,"Saturday","Q3"
2020-09-13 00:00:00.000,2020,9,"September",13,"Sunday","Q3"
2020-09-14 00:00:00.000,2020,9,"September",14,"Monday","Q3"
2020-09-15 00:00:00.000,2020,9,"September",15,"Tuesday","Q3"
2020-09-16 00:00:00.000,2020,9,"September",16,"Wednesday","Q3"
2020-09-17 00:00:00.000,2020,9,"September",17,"Thursday","Q3"
2020-09-18 00:00:00.000,2020,9,"September",18,"Friday","Q3"
2020-09-19 00:00:00.000,2020,9,"September",19,"Saturday","Q3"
2020-09-20 00:00:00.000,2020,9,"September",20,"Sunday","Q3"
2020-09-21 00:00:00.000,2020,9,"September",21,"Monday","Q3"
2020-09-22 00:00:00.000,2020,9,"September",22,"Tuesday","Q3"
2020-09-23 00:00:00.000,2020,9,"September",23,"Wednesday","Q3"
2020-09-24 00:00:00.000,2020,9,"September",24,"Thursday","Q3"
2020-09-25 00:00:00.000,2020,9,"September",25,"Friday","Q3"
2020-09-26 00:00:00.000,2020,9,"September",26,"Saturday","Q3"
2020-09-27 00:00:00.000,2020,9,"September",27,"Sunday","Q3"
2020-09-28 00:00:00.000,2020,9,"September",28,"Monday","Q3"
2020-09-29 00:00:00.000,2020,9,"September",29,"Tuesday","Q3"
2020-09-30 00:00:00.000,2020,9,"September",30,"Wednesday","Q3"
2021-09-01 00:00:00.000,2021,9,"September",1,"Wednesday","Q3"
2021-09-02 00:00:00.000,2021,9,"September",2,"Thursday","Q3"
2021-09-03 00:00:00.000,2021,9,"September",3,"Friday","Q3"
2021-09-04 00:00:00.000,2021,9,"September",4,"Saturday","Q3"
2021-09-05 00:00:00.000,2021,9,"September",5,"Sunday","Q3"
2021-09-06 00:00:00.000,2021,9,"September",6,"Monday","Q3"
2021-09-07 00:00:00.000,2021,9,"September",7,"Tuesday","Q3"
2021-09-08 00:00:00.000,2021,9,"September",8,"Wednesday","Q3"
2021-09-09 00:00:00.000,2021,9,"September",9,"Thursday","Q3"
2021-09-10 00:00:00.000,2021,9,"September",10,"Friday","Q3"
2021-09-11 00:00:00.000,2021,9,"September",11,"Saturday","Q3"
2021-09-12 00:00:00.000,2021,9,"September",12,"Sunday","Q3"
2021-09-13 00:00:00.000,2021,9,"September",13,"Monday","Q3"
2021-09-14 00:00:00.000,2021,9,"September",14,"Tuesday","Q3"
2021-09-15 00:00:00.000,2021,9,"September",15,"Wednesday","Q3"
2021-09-16 00:00:00.000,2021,9,"September",16,"Thursday","Q3"
2021-09-17 00:00:00.000,2021,9,"September",17,"Friday","Q3"
2021-09-18 00:00:00.000,2021,9,"September",18,"Saturday","Q3"
2021-09-19 00:00:00.000,2021,9,"September",19,"Sunday","Q3"
2021-09-20 00:00:00.000,2021,9,"September",20,"Monday","Q3"
2021-09-21 00:00:00.000,2021,9,"September",21,"Tuesday","Q3"
2021-09-22 00:00:00.000,2021,9,"September",22,"Wednesday","Q3"
2021-09-23 00:00:00.000,2021,9,"September",23,"Thursday","Q3"
2021-09-24 00:00:00.000,2021,9,"September",24,"Friday","Q3"
2021-09-25 00:00:00.000,2021,9,"September",25,"Saturday","Q3"
2021-09-26 00:00:00.000,2021,9,"September",26,"Sunday","Q3"
2021-09-27 00:00:00.000,2021,9,"September",27,"Monday","Q3"
2021-09-28 00:00:00.000,2021,9,"September",28,"Tuesday","Q3"
2021-09-29 00:00:00.000,2021,9,"September",29,"Wednesday","Q3"
2021-09-30 00:00:00.000,2021,9,"September",30,"Thursday","Q3"
2015-11-01 00:00:00.000,2015,11,"November",1,"Sunday","Q4"
2015-11-02 00:00:00.000,2015,11,"November",2,"Monday","Q4"
2015-11-03 00:00:00.000,2015,11,"November",3,"Tuesday","Q4"
2015-11-04 00:00:00.000,2015,11,"November",4,"Wednesday","Q4"
2015-11-05 00:00:00.000,2015,11,"November",5,"Thursday","Q4"
2015-11-06 00:00:00.000,2015,11,"November",6,"Friday","Q4"
2015-11-07 00:00:00.000,2015,11,"November",7,"Saturday","Q4"
2015-11-08 00:00:00.000,2015,11,"November",8,"Sunday","Q4"
2015-11-09 00:00:00.000,2015,11,"November",9,"Monday","Q4"
2015-11-10 00:00:00.000,2015,11,"November",10,"Tuesday","Q4"
2015-11-11 00:00:00.000,2015,11,"November",11,"Wednesday","Q4"
2015-11-12 00:00:00.000,2015,11,"November",12,"Thursday","Q4"
2015-11-13 00:00:00.000,2015,11,"November",13,"Friday","Q4"
2015-11-14 00:00:00.000,2015,11,"November",14,"Saturday","Q4"
2015-11-15 00:00:00.000,2015,11,"November",15,"Sunday","Q4"
2015-11-16 00:00:00.000,2015,11,"November",16,"Monday","Q4"
2015-11-17 00:00:00.000,2015,11,"November",17,"Tuesday","Q4"
2015-11-18 00:00:00.000,2015,11,"November",18,"Wednesday","Q4"
2015-11-19 00:00:00.000,2015,11,"November",19,"Thursday","Q4"
2015-11-20 00:00:00.000,2015,11,"November",20,"Friday","Q4"
2015-11-21 00:00:00.000,2015,11,"November",21,"Saturday","Q4"
2015-11-22 00:00:00.000,2015,11,"November",22,"Sunday","Q4"
2015-11-23 00:00:00.000,2015,11,"November",23,"Monday","Q4"
2015-11-24 00:00:00.000,2015,11,"November",24,"Tuesday","Q4"
2015-11-25 00:00:00.000,2015,11,"November",25,"Wednesday","Q4"
2015-11-26 00:00:00.000,2015,11,"November",26,"Thursday","Q4"
2015-11-27 00:00:00.000,2015,11,"November",27,"Friday","Q4"
2015-11-28 00:00:00.000,2015,11,"November",28,"Saturday","Q4"
2015-11-29 00:00:00.000,2015,11,"November",29,"Sunday","Q4"
2015-11-30 00:00:00.000,2015,11,"November",30,"Monday","Q4"
2016-11-01 00:00:00.000,2016,11,"November",1,"Tuesday","Q4"
2016-11-02 00:00:00.000,2016,11,"November",2,"Wednesday","Q4"
2016-11-03 00:00:00.000,2016,11,"November",3,"Thursday","Q4"
2016-11-04 00:00:00.000,2016,11,"November",4,"Friday","Q4"
2016-11-05 00:00:00.000,2016,11,"November",5,"Saturday","Q4"
2016-11-06 00:00:00.000,2016,11,"November",6,"Sunday","Q4"
2016-11-07 00:00:00.000,2016,11,"November",7,"Monday","Q4"
2016-11-08 00:00:00.000,2016,11,"November",8,"Tuesday","Q4"
2016-11-09 00:00:00.000,2016,11,"November",9,"Wednesday","Q4"
2016-11-10 00:00:00.000,2016,11,"November",10,"Thursday","Q4"
2016-11-11 00:00:00.000,2016,11,"November",11,"Friday","Q4"
2016-11-12 00:00:00.000,2016,11,"November",12,"Saturday","Q4"
2016-11-13 00:00:00.000,2016,11,"November",13,"Sunday","Q4"
2016-11-14 00:00:00.000,2016,11,"November",14,"Monday","Q4"
2016-11-15 00:00:00.000,2016,11,"November",15,"Tuesday","Q4"
2016-11-16 00:00:00.000,2016,11,"November",16,"Wednesday","Q4"
2016-11-17 00:00:00.000,2016,11,"November",17,"Thursday","Q4"
2016-11-18 00:00:00.000,2016,11,"November",18,"Friday","Q4"
2016-11-19 00:00:00.000,2016,11,"November",19,"Saturday","Q4"
2016-11-20 00:00:00.000,2016,11,"November",20,"Sunday","Q4"
2016-11-21 00:00:00.000,2016,11,"November",21,"Monday","Q4"
2016-11-22 00:00:00.000,2016,11,"November",22,"Tuesday","Q4"
2016-11-23 00:00:00.000,2016,11,"November",23,"Wednesday","Q4"
2016-11-24 00:00:00.000,2016,11,"November",24,"Thursday","Q4"
2016-11-25 00:00:00.000,2016,11,"November",25,"Friday","Q4"
2016-11-26 00:00:00.000,2016,11,"November",26,"Saturday","Q4"
2016-11-27 00:00:00.000,2016,11,"November",27,"Sunday","Q4"
2016-11-28 00:00:00.000,2016,11,"November",28,"Monday","Q4"
2016-11-29 00:00:00.000,2016,11,"November",29,"Tuesday","Q4"
2016-11-30 00:00:00.000,2016,11,"November",30,"Wednesday","Q4"
2017-11-01 00:00:00.000,2017,11,"November",1,"Wednesday","Q4"
2017-11-02 00:00:00.000,2017,11,"November",2,"Thursday","Q4"
2017-11-03 00:00:00.000,2017,11,"November",3,"Friday","Q4"
2017-11-04 00:00:00.000,2017,11,"November",4,"Saturday","Q4"
2017-11-05 00:00:00.000,2017,11,"November",5,"Sunday","Q4"
2017-11-06 00:00:00.000,2017,11,"November",6,"Monday","Q4"
2017-11-07 00:00:00.000,2017,11,"November",7,"Tuesday","Q4"
2017-11-08 00:00:00.000,2017,11,"November",8,"Wednesday","Q4"
2017-11-09 00:00:00.000,2017,11,"November",9,"Thursday","Q4"
2017-11-10 00:00:00.000,2017,11,"November",10,"Friday","Q4"
2017-11-11 00:00:00.000,2017,11,"November",11,"Saturday","Q4"
2017-11-12 00:00:00.000,2017,11,"November",12,"Sunday","Q4"
2017-11-13 00:00:00.000,2017,11,"November",13,"Monday","Q4"
2017-11-14 00:00:00.000,2017,11,"November",14,"Tuesday","Q4"
2017-11-15 00:00:00.000,2017,11,"November",15,"Wednesday","Q4"
2017-11-16 00:00:00.000,2017,11,"November",16,"Thursday","Q4"
2017-11-17 00:00:00.000,2017,11,"November",17,"Friday","Q4"
2017-11-18 00:00:00.000,2017,11,"November",18,"Saturday","Q4"
2017-11-19 00:00:00.000,2017,11,"November",19,"Sunday","Q4"
2017-11-20 00:00:00.000,2017,11,"November",20,"Monday","Q4"
2017-11-21 00:00:00.000,2017,11,"November",21,"Tuesday","Q4"
2017-11-22 00:00:00.000,2017,11,"November",22,"Wednesday","Q4"
2017-11-23 00:00:00.000,2017,11,"November",23,"Thursday","Q4"
2017-11-24 00:00:00.000,2017,11,"November",24,"Friday","Q4"
2017-11-25 00:00:00.000,2017,11,"November",25,"Saturday","Q4"
2017-11-26 00:00:00.000,2017,11,"November",26,"Sunday","Q4"
2017-11-27 00:00:00.000,2017,11,"November",27,"Monday","Q4"
2017-11-28 00:00:00.000,2017,11,"November",28,"Tuesday","Q4"
2017-11-29 00:00:00.000,2017,11,"November",29,"Wednesday","Q4"
2017-11-30 00:00:00.000,2017,11,"November",30,"Thursday","Q4"
2018-11-01 00:00:00.000,2018,11,"November",1,"Thursday","Q4"
2018-11-02 00:00:00.000,2018,11,"November",2,"Friday","Q4"
2018-11-03 00:00:00.000,2018,11,"November",3,"Saturday","Q4"
2018-11-04 00:00:00.000,2018,11,"November",4,"Sunday","Q4"
2018-11-05 00:00:00.000,2018,11,"November",5,"Monday","Q4"
2018-11-06 00:00:00.000,2018,11,"November",6,"Tuesday","Q4"
2018-11-07 00:00:00.000,2018,11,"November",7,"Wednesday","Q4"
2018-11-08 00:00:00.000,2018,11,"November",8,"Thursday","Q4"
2018-11-09 00:00:00.000,2018,11,"November",9,"Friday","Q4"
2018-11-10 00:00:00.000,2018,11,"November",10,"Saturday","Q4"
2018-11-11 00:00:00.000,2018,11,"November",11,"Sunday","Q4"
2018-11-12 00:00:00.000,2018,11,"November",12,"Monday","Q4"
2018-11-13 00:00:00.000,2018,11,"November",13,"Tuesday","Q4"
2018-11-14 00:00:00.000,2018,11,"November",14,"Wednesday","Q4"
2018-11-15 00:00:00.000,2018,11,"November",15,"Thursday","Q4"
2018-11-16 00:00:00.000,2018,11,"November",16,"Friday","Q4"
2018-11-17 00:00:00.000,2018,11,"November",17,"Saturday","Q4"
2018-11-18 00:00:00.000,2018,11,"November",18,"Sunday","Q4"
2018-11-19 00:00:00.000,2018,11,"November",19,"Monday","Q4"
2018-11-20 00:00:00.000,2018,11,"November",20,"Tuesday","Q4"
2018-11-21 00:00:00.000,2018,11,"November",21,"Wednesday","Q4"
2018-11-22 00:00:00.000,2018,11,"November",22,"Thursday","Q4"
2018-11-23 00:00:00.000,2018,11,"November",23,"Friday","Q4"
2018-11-24 00:00:00.000,2018,11,"November",24,"Saturday","Q4"
2018-11-25 00:00:00.000,2018,11,"November",25,"Sunday","Q4"
2018-11-26 00:00:00.000,2018,11,"November",26,"Monday","Q4"
2018-11-27 00:00:00.000,2018,11,"November",27,"Tuesday","Q4"
2018-11-28 00:00:00.000,2018,11,"November",28,"Wednesday","Q4"
2018-11-29 00:00:00.000,2018,11,"November",29,"Thursday","Q4"
2018-11-30 00:00:00.000,2018,11,"November",30,"Friday","Q4"
2019-11-01 00:00:00.000,2019,11,"November",1,"Friday","Q4"
2019-11-02 00:00:00.000,2019,11,"November",2,"Saturday","Q4"
2019-11-03 00:00:00.000,2019,11,"November",3,"Sunday","Q4"
2019-11-04 00:00:00.000,2019,11,"November",4,"Monday","Q4"
2019-11-05 00:00:00.000,2019,11,"November",5,"Tuesday","Q4"
2019-11-06 00:00:00.000,2019,11,"November",6,"Wednesday","Q4"
2019-11-07 00:00:00.000,2019,11,"November",7,"Thursday","Q4"
2019-11-08 00:00:00.000,2019,11,"November",8,"Friday","Q4"
2019-11-09 00:00:00.000,2019,11,"November",9,"Saturday","Q4"
