FileSystemObjectType,Id,ServerRedirectedEmbedUri,ServerRedirectedEmbedUrl,ID.1,ContentTypeId,Title,Modified,Created,AuthorId,EditorId,OData__UIVersionString,Attachments,GUID,ComplianceAssetId,Codigo,SERVICIOBRINDADO,Cliente,Nombredelsupervisor,No.vuelo,Tipodeaeronave,Matricula,Fecha,Tipodeservicio,Cantidad,HoradeInicio,HoraFinal,AT,ANULADO,Tamaño,Departamento,ARRIBODELVUELO,SALIDADELVUELO,REALDEARRIBODELVUELO,REALDESALIDADELVUELO,Observaciones,Division,Cancelado,Dia,Mes,Year,CodigoUnico
"0","5655","","","5655","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","589","2/3/2022 9:07:32 AM","2/3/2022 9:07:32 AM","170","170","1.0","FALSE","de464312-de2c-4342-8bea-9cacd3e06e92","","57","SERVICIO DE BODEGA DE EXPORTACION","LAN CARGO","ROBERTITO XOT","N/A","N/A","N/A","02/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","2","Febrero","2022","39517"
"0","5661","","","5661","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","595","2/3/2022 9:21:04 PM","2/3/2022 9:21:04 PM","171","171","1.0","FALSE","83832f0d-3a9f-47e2-adf6-df1ac7c480c2","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","03/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","3","Febrero","2022","9735"
"0","5675","","","5675","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","602","2/3/2022 11:56:11 PM","2/3/2022 11:56:11 PM","171","171","1.0","FALSE","9607b160-0453-4847-87b4-f959f772b2ac","","57","SERVICIO DE BODEGA DE EXPORTACION","LAN CARGO","MARLO GARCIA","N/A","N/A","N/A","03/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","3","Febrero","2022","36217"
"0","5742","","","5742","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","641","2/5/2022 5:38:11 PM","2/5/2022 5:38:11 PM","171","171","1.0","FALSE","26d805fa-ed41-4f8f-a5d1-a04a1133fa7e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","05/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belisario Perez","CGO","FALSO","5","Febrero","2022","50274"
"0","5779","","","5779","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","661","2/6/2022 7:24:52 PM","2/6/2022 7:24:52 PM","171","171","1.0","FALSE","9c2ca320-64a4-41a2-ba42-486f4b67fef1","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","04/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicitud de los servicios Belisario Perez","CGO","FALSO","4","Febrero","2022","25006"
"0","5798","","","5798","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","673","2/7/2022 3:33:48 AM","2/7/2022 3:33:48 AM","172","172","1.0","FALSE","05db0cba-191d-4519-8f15-ae93b9e9530c","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","06/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","6","Febrero","2022","56728"
"0","5831","","","5831","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","692","2/7/2022 10:36:40 PM","2/7/2022 10:36:40 PM","170","170","1.0","FALSE","a587e8f9-c3ab-499c-98de-fc92fbb91ba8","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","07/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","7","Febrero","2022","13301"
"0","5894","","","5894","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","731","2/9/2022 6:53:56 PM","2/9/2022 6:53:56 PM","170","170","1.0","FALSE","3c1796e4-0ca4-4a42-9ec3-6280a43b3df8","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","09/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","Grande","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","9","Febrero","2022","53422"
"0","5950","","","5950","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","760","2/10/2022 10:30:28 PM","2/10/2022 10:30:28 PM","170","170","1.0","FALSE","7f70f7c6-40ca-4f22-b778-4d2310688252","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","10/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","10","Febrero","2022","62602"
"0","5962","","","5962","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","768","2/11/2022 1:10:29 PM","2/11/2022 1:10:29 PM","170","170","1.0","FALSE","7bc5609e-db0e-4f33-accd-8cd40d27af7e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","11/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","11","Febrero","2022","17027"
"0","5996","","","5996","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","787","2/12/2022 4:29:45 PM","2/12/2022 4:29:45 PM","170","170","1.0","FALSE","3cc89182-4985-464b-af02-4b72c9921cef","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","12/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","12","Febrero","2022","10475"
"0","6142","","","6142","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","867","2/16/2022 6:29:26 PM","2/16/2022 6:29:26 PM","171","171","1.0","FALSE","fe22f316-12c6-48f2-a06e-c867bdb8d095","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","15/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicitud por Julio Alvarado","CGO","FALSO","15","Febrero","2022","33718"
"0","6143","","","6143","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","868","2/16/2022 6:32:00 PM","2/16/2022 6:32:00 PM","171","171","1.0","FALSE","a3fd0bf6-8160-4825-a6a3-3842fa4b8222","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","16/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicitud del señor Julio Alvarado","CGO","FALSO","16","Febrero","2022","44156"
"0","6174","","","6174","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","884","2/17/2022 1:27:10 PM","2/17/2022 1:27:10 PM","171","171","1.0","FALSE","0cad97a4-cfed-4561-9658-7ab54cd2de91","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","17/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicito servicio Velisario Perez","CGO","FALSO","17","Febrero","2022","18105"
"0","6211","","","6211","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","903","2/18/2022 11:54:17 AM","2/18/2022 11:54:17 AM","170","170","1.0","FALSE","3a6ffb62-2fc9-4507-ab12-8d73e21966f2","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","18/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Roger Salazar","CGO","FALSO","18","Febrero","2022","11189"
"0","6322","","","6322","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","959","2/21/2022 5:37:20 PM","2/21/2022 5:37:20 PM","170","170","1.0","FALSE","d6025793-0736-4310-ab25-5c0ebc2bd9f3","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","21/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","21","Febrero","2022","46416"
"0","6359","","","6359","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","984","2/22/2022 10:33:03 PM","2/22/2022 10:33:03 PM","170","170","1.0","FALSE","68012674-b52e-49af-930a-606d1a7f263e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","22/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","22","Febrero","2022","7085"
"0","6410","","","6410","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1010","2/24/2022 2:18:24 AM","2/24/2022 2:18:24 AM","171","171","1.0","FALSE","7e27a6bd-3307-477e-b918-596ac1430bd1","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","23/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicitud por el señor Roger salazar","CGO","FALSO","23","Febrero","2022","72296"
"0","6422","","","6422","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1019","2/24/2022 3:19:42 PM","2/24/2022 3:19:42 PM","170","170","1.0","FALSE","a9b30d2b-f953-44ec-baaf-7fdb0e3c457e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","24/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belizario Perez","CGO","FALSO","24","Febrero","2022","87054"
"0","6466","","","6466","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1042","2/25/2022 3:56:40 PM","2/25/2022 3:56:40 PM","170","170","1.0","FALSE","1cdb8394-b7f1-4fc0-9c15-860aa3f3156c","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","25/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Roger Salazar","CGO","FALSO","25","Febrero","2022","56206"
"0","6495","","","6495","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1060","2/26/2022 4:55:17 PM","2/26/2022 4:55:17 PM","170","170","1.0","FALSE","f77b2dfc-cd99-4de4-8412-d646c68e5a8d","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","26/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Julio Alvarado","CGO","FALSO","26","Febrero","2022","71360"
"0","6567","","","6567","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1106","2/28/2022 11:15:57 PM","2/28/2022 11:15:57 PM","171","171","1.0","FALSE","4eadf33b-0490-42e3-be19-b9bd4bd4e442","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","28/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Julio Letona","CGO","FALSO","28","Febrero","2022","75330"
"0","6611","","","6611","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1136","3/2/2022 12:11:45 PM","3/2/2022 12:11:45 PM","170","170","1.0","FALSE","41880c63-4a37-45f8-a2c6-2c4773515a1e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","01/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belizario Perez","CGO","FALSO","1","Marzo","2022","81043"
"0","6618","","","6618","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1144","3/2/2022 6:23:16 PM","3/2/2022 6:23:16 PM","171","171","1.0","FALSE","50a0e696-febd-400b-a9da-a09214033dd3","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","02/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","2","Marzo","2022","40178"
"0","6670","","","6670","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1175","3/3/2022 9:16:29 PM","3/3/2022 9:16:29 PM","170","170","1.0","FALSE","df99a12d-1e38-43fd-95b7-6acb59adf6ab","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","03/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","3","Marzo","2022","33735"
"0","6697","","","6697","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1188","3/4/2022 10:47:32 AM","3/4/2022 10:47:32 AM","173","173","1.0","FALSE","0f332ee5-41d3-4efd-8045-58909f66b214","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","04/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belizario Perez","CGO","FALSO","4","Marzo","2022","62204"
"0","6744","","","6744","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1217","3/6/2022 1:03:41 AM","3/6/2022 1:03:41 AM","171","171","1.0","FALSE","6aacb4ea-cbd0-43d3-8119-070309081b8a","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","MARLO GARCIA","N/A","N/A","N/A","05/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicito el servicio Velisario Perez","CGO","FALSO","5","Marzo","2022","46003"
"0","6768","","","6768","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1232","3/6/2022 9:22:44 PM","3/6/2022 9:22:44 PM","170","170","1.0","FALSE","80e9d661-b0d0-4649-bda5-7b09fd80bdfe","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","06/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","6","Marzo","2022","63707"
"0","6794","","","6794","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1249","3/7/2022 5:37:35 PM","3/7/2022 5:37:35 PM","173","173","1.0","FALSE","00c1a6c0-b786-45dd-8b7e-7a67e71b55c9","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","07/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belizario Perez","CGO","FALSO","7","Marzo","2022","74279"
"0","6856","","","6856","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1286","3/9/2022 5:34:10 PM","3/9/2022 5:34:10 PM","173","173","1.0","FALSE","2650a31c-28c8-440d-8c3b-02be97492def","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","09/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Roger Salazar","CGO","FALSO","9","Marzo","2022","31829"
"0","6890","","","6890","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1309","3/10/2022 4:38:01 PM","3/10/2022 4:38:01 PM","173","173","1.0","FALSE","f23f6981-655a-41f5-9939-a3bb42f8b24d","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","10/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Julio Alvarado","CGO","FALSO","10","Marzo","2022","6637"
"0","6947","","","6947","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1336","3/11/2022 8:08:21 PM","3/11/2022 8:08:21 PM","172","172","1.0","FALSE","6745d320-716b-4ec4-9cda-5729c1584ee1","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","11/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","11","Marzo","2022","24008"
"0","6995","","","6995","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1366","3/13/2022 7:28:51 PM","3/13/2022 7:28:51 PM","172","172","1.0","FALSE","44f09530-9521-4a17-8648-cd8efdeaebf8","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","12/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS a nombre de Julio letona","CGO","FALSO","12","Marzo","2022","130836"
"0","7030","","","7030","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1386","3/14/2022 11:02:07 PM","3/14/2022 11:02:07 PM","172","172","1.0","FALSE","b791c9bf-6dba-4aeb-b3bd-f04919b4bc6e","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","14/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","14","Marzo","2022","71366"
"0","7068","","","7068","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1408","3/15/2022 10:20:46 PM","3/15/2022 10:20:46 PM","170","170","1.0","FALSE","eda2a3cc-0e7e-4a56-828f-b5cde9717de9","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","15/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","15","Marzo","2022","23218"
"0","7096","","","7096","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1425","3/16/2022 5:33:22 PM","3/16/2022 5:33:22 PM","170","170","1.0","FALSE","317446e8-2efb-4d4f-9eab-261386267b3d","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","16/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","16","Marzo","2022","77164"
"0","7124","","","7124","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1441","3/17/2022 6:32:11 PM","3/17/2022 6:32:11 PM","170","170","1.0","FALSE","dad65270-10e8-401b-8aaf-a53165137ccc","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","17/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","17","Marzo","2022","123509"
"0","7164","","","7164","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1463","3/18/2022 9:44:07 PM","3/18/2022 9:44:07 PM","170","170","1.0","FALSE","3181823b-54d5-4567-9aee-c1747495962b","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","18/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","18","Marzo","2022","50708"
"0","7190","","","7190","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1480","3/19/2022 6:43:22 PM","3/19/2022 6:43:22 PM","173","173","1.0","FALSE","733302dc-d7a5-4739-8cb2-ac06a1a063ff","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","19/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Roger Salazar","CARGA","FALSO","19","Marzo","2022","10405"
"0","7216","","","7216","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1498","3/20/2022 7:54:50 PM","3/20/2022 7:54:50 PM","173","173","1.0","FALSE","ad3767c6-8d8c-472e-a5fd-d2452b78e9c7","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","20/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Belizario Perez","CARGA","FALSO","20","Marzo","2022","42199"
"0","7279","","","7279","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1535","3/22/2022 5:02:01 PM","3/22/2022 5:02:01 PM","173","173","1.0","FALSE","211fbccc-a86f-4abd-a50b-044957b84b5a","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","22/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Julio Alvarado","CARGA","FALSO","22","Marzo","2022","84717"
"0","7328","","","7328","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1564","3/23/2022 7:32:28 PM","3/23/2022 7:32:28 PM","172","172","1.0","FALSE","152c2f12-e99c-4017-80f7-681893fd3404","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","23/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Solicito Julio Letona","CARGA","FALSO","23","Marzo","2022","12106"
"0","7382","","","7382","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1592","3/24/2022 11:46:33 PM","3/24/2022 11:46:33 PM","172","172","1.0","FALSE","a30c42f7-7fcc-4f6f-8c81-24e6e1d0374d","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","24/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Recepción y amarre en bodega","CARGA","FALSO","24","Marzo","2022","29421"
"0","7403","","","7403","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1605","3/25/2022 4:18:58 PM","3/25/2022 4:18:58 PM","172","172","1.0","FALSE","f34fc4cb-2a45-43e1-ab0e-e6dcf27fc8e0","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","25/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Bodega expo","CARGA","FALSO","25","Marzo","2022","25664"
"0","7436","","","7436","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1626","3/26/2022 8:36:28 PM","3/26/2022 8:36:28 PM","172","172","1.0","FALSE","a62c6fcb-4739-4e99-9d50-b267092b0181","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","WILLIAMS MORALES","N/A","N/A","N/A","26/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Bodega exportación","CARGA","FALSO","26","Marzo","2022","83512"
"0","7531","","","7531","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1685","3/29/2022 10:58:11 PM","3/29/2022 10:58:11 PM","170","170","1.0","FALSE","36217947-3c40-4f32-a326-b9b6589c54e1","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","29/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CARGA","FALSO","29","Marzo","2022","99786"
"0","7567","","","7567","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1708","3/30/2022 9:07:23 PM","3/30/2022 9:07:23 PM","170","170","1.0","FALSE","5c8a2d34-8759-4f5f-9dce-c14de0ff9eac","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","ROBERTITO XOT","N/A","N/A","N/A","30/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CARGA","FALSO","30","Marzo","2022","156248"
"0","7603","","","7603","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","1729","3/31/2022 9:53:41 PM","3/31/2022 9:53:41 PM","173","173","1.0","FALSE","3fddcb3a-1c8f-4ce2-91ee-744a4451ddac","","57","SERVICIO DE BODEGA DE EXPORTACION","AEROEXPRESS","EDWIN JUMIQUE","N/A","N/A","N/A","31/Marzo/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Servicio solicitado por Roger Salazar","CARGA","FALSO","31","Marzo","2022","107371"
