ProductKey,ProductLabel,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Size,SizeRange,SizeUnitMeasureID,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,StopSaleDate,Status,ProductSubcategory,ProductCategory
324,"0205033","SV Car Video LCD7W M7080 Brown","7"" 16:9 wide motorized touch screen active matrix LCD, remote control",13,"Southridge Video","Southridge Video","2","Regular","1","Product0205033","4","Brown","","","",5.5,"pounds","1","inches","3","Low",229.93,500,2006-02-11 00:00:00.000,,"On","Car Video","TV and Video"
327,"0205036","SV Car Video TFT6.2W E6280 Brown","6.2"" touch screen TFT widescreen active matrix display, 80W x 4 max power output",13,"Southridge Video","Southridge Video","1","Economy","1","Product0205036","4","Brown","","","",4.5,"pounds","1","inches","3","Low",142.24,279,2005-05-09 00:00:00.000,,"On","Car Video","TV and Video"
329,"0205038","SV Car Video TFT6.2W E6282 Brown","6.2"" touch screen TFT widescreen active matrix display, 80W x 2 max power output",13,"Southridge Video","Southridge Video","1","Economy","1","Product0205038","4","Brown","","","",3.5,"pounds","1","inches","3","Low",137.14,269,2005-05-07 00:00:00.000,,"On","Car Video","TV and Video"
331,"0205040","SV Car Video AM/FM E1000 Brown","Plays AM/FM/MP3/WMA and MP4",13,"Southridge Video","Southridge Video","1","Economy","1","Product0205040","4","Brown","","","",5.5,"pounds","1","inches","3","Low",101.46,199,2004-01-02 00:00:00.000,,"On","Car Video","TV and Video"
332,"0205041","SV Car Video AM/FM E1001 Brown","Plays AM/FM/MP3/WMA and MP4, USB and SD"" card reader",13,"Southridge Video","Southridge Video","1","Economy","1","Product0205041","4","Brown","","","",6,"pounds","1","inches","3","Low",111.65,219,2005-01-03 00:00:00.000,,"On","Car Video","TV and Video"
78,"0106013","NT Wireless Bluetooth Stereo Headphones E302 Silver","Built-In Microphone, integrated headphone button to play/pause",6,"Northwind Traders","Northwind Traders","1","Economy","1","Product0106013","7","Silver","5.5x 6.5 x 2.5","","",1.5,"pounds","1","inches","2","Mid",18.65,40.55,2007-07-19 00:00:00.000,,"On","Bluetooth Headphones","Audio"
79,"0106014","NT Wireless Bluetooth Stereo Headphones E302 White","Built-In Microphone, integrated headphone button to play/pause",6,"Northwind Traders","Northwind Traders","1","Economy","1","Product0106014","8","White","10.4 x 5.3 x 2.3","","",1,"pounds","1","inches","2","Mid",18.65,40.55,2007-07-19 00:00:00.000,,"On","Bluetooth Headphones","Audio"
82,"0106017","NT Wireless Bluetooth Stereo Headphones E302 Pink","Built-In Microphone, integrated headphone button to play/pause",6,"Northwind Traders","Northwind Traders","1","Economy","1","Product0106017","10","Pink","9.7 x 5.2 x 2.7","","",1,"pounds","1","inches","2","Mid",18.65,40.55,2007-07-19 00:00:00.000,,"On","Bluetooth Headphones","Audio"
96,"0106031","WWI Stereo Bluetooth Headphones E1000 White","Wireless headphones with 120 ft range, built-in microphone",6,"Wide World Importers","Wide World Importers","1","Economy","1","Product0106031","8","White","5 x 5.5 x 2.1","","",0.17,"pounds","1","inches","2","Mid",34.36,67.4,2007-03-03 00:00:00.000,,"On","Bluetooth Headphones","Audio"
97,"0106032","WWI Stereo Bluetooth Headphones E1000 Green","Wireless headphones with 120 ft range, built-in microphone",6,"Wide World Importers","Wide World Importers","1","Economy","1","Product0106032","14","Green","5.5x 6.5 x 2.5","","",1,"pounds","1","inches","2","Mid",34.36,67.4,2007-03-03 00:00:00.000,,"On","Bluetooth Headphones","Audio"
196,"0203005","Litware Home Theater System 2.1 Channel E211 Black","2.1 channel home theater systems, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",11,"Litware, Inc.","Litware","1","Economy","1","Product0203005","2","Black","17 x 16.3 x 3.3","","",11.4,"pounds","1","inches","1","High",137.6,269.9,2006-01-01 00:00:00.000,,"On","Home Theater System","TV and Video"
197,"0203006","Litware Home Theater System 2.1 Channel E212 Black","2.1 channel home theater system, total power: 400 watts",11,"Litware, Inc.","Litware","1","Economy","1","Product0203006","2","Black","23 x 19 x 17","","",37.2,"pounds","1","inches","1","High",152.9,299.9,2006-03-15 00:00:00.000,,"On","Home Theater System","TV and Video"
210,"0203019","Litware Home Theater System 2.1 Channel E210 Silver","2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port",11,"Litware, Inc.","Litware","1","Economy","1","Product0203019","7","Silver","23 x 20 x 19","","",40,"pounds","1","inches","1","High",152.44,299,2006-11-15 00:00:00.000,,"On","Home Theater System","TV and Video"
212,"0203021","Litware Home Theater System 2.1 Channel E211 Silver","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",11,"Litware, Inc.","Litware","1","Economy","1","Product0203021","7","Silver","23.8 x 20.8 x 19.6","","",48,"pounds","1","inches","1","High",137.6,269.9,2006-01-01 00:00:00.000,,"On","Home Theater System","TV and Video"
228,"0203037","Litware Home Theater System 2.1 Channel E211 Brown","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",11,"Litware, Inc.","Litware","1","Economy","1","Product0203037","4","Brown","19.8 x 25.3 x 22","","",32,"pounds","1","inches","1","High",137.6,269.9,2006-01-01 00:00:00.000,,"On","Home Theater System","TV and Video"
539,"0305001","Proseware Projector 1080p LCD86 Black","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",19,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0305001","2","Black","9.5 x 11.7 x 4.3","","",6.9,"pounds","1","inches","2","Mid",760.38,2295,2006-08-09 00:00:00.000,,"On","Projectors & Screens","Computers"
540,"0305002","Proseware Projector 1080p DLP86 Black","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",19,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0305002","2","Black","12.7 x 13.5 x 5.5","","",10.6,"pounds","1","inches","2","Mid",827.97,2499,2005-10-11 00:00:00.000,,"On","Projectors & Screens","Computers"
549,"0305011","Proseware Screen 85in E1010 Black","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",19,"Proseware, Inc.","Proseware","1","Economy","1","Product0305011","2","Black","16.3 x 9.1 x 12.1","","",6.8,"pounds","1","inches","2","Mid",70.87,139,2006-01-05 00:00:00.000,,"On","Projectors & Screens","Computers"
551,"0305013","Proseware Projector 1080p LCD86 White","1080p high definition projector,1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",19,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0305013","8","White","12.2 x 16 x 4.9","","",11.9,"pounds","1","inches","2","Mid",760.38,2295,2005-10-11 00:00:00.000,,"On","Projectors & Screens","Computers"
560,"0305022","Proseware Screen 100in M1609 White","16:9 aspect ratio-100in, designed for wall or ceiling installation",19,"Proseware, Inc.","Proseware","1","Economy","1","Product0305022","8","White","15.5 x 17.7 x 5.4","","",16.1,"pounds","1","inches","2","Mid",87.37,190,2007-01-04 00:00:00.000,,"On","Projectors & Screens","Computers"
561,"0305023","Proseware Screen 85in E1010 White","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",19,"Proseware, Inc.","Proseware","1","Economy","1","Product0305023","8","White","11.5 x 4 x 9","","",6.3,"pounds","1","inches","2","Mid",70.87,139,2006-01-05 00:00:00.000,,"On","Projectors & Screens","Computers"
563,"0305025","Proseware Projector 1080p LCD86 Silver","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",19,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0305025","7","Silver","9.6 x 12.9 x 4","","",6,"pounds","1","inches","2","Mid",760.38,2295,2005-10-11 00:00:00.000,,"On","Projectors & Screens","Computers"
572,"0305034","Proseware Screen 100in M1609 Silver","16:9 aspect ratios-100in, designed for wall or ceiling installation",19,"Proseware, Inc.","Proseware","1","Economy","1","Product0305034","7","Silver","11.4 x 8.2 x 4.8","","",4,"pounds","1","inches","2","Mid",87.37,190,2007-01-04 00:00:00.000,,"On","Projectors & Screens","Computers"
623,"0305085","WWI Projector 1080p DLP86 White","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",19,"Wide World Importers","Wide World Importers","3","Deluxe","1","Product0305085","8","White","9.6 x 12.9 x 4","","",6.9,"pounds","1","inches","2","Mid",827.97,2499,2008-09-09 00:00:00.000,,"On","Projectors & Screens","Computers"
631,"0305093","WWI Screen 100in M1609 White","16:9 aspect ratios-100in, designed for wall or ceiling installation",19,"Wide World Importers","Wide World Importers","1","Economy","1","Product0305093","8","White","9.6 x 12.9 x 4","","",5.6,"pounds","1","inches","2","Mid",87.37,190,2007-01-04 00:00:00.000,,"On","Projectors & Screens","Computers"
632,"0305094","WWI Screen 85in E1010 White","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",19,"Wide World Importers","Wide World Importers","1","Economy","1","Product0305094","8","White","5.2 x 10.4 x 2.9","","",4.1,"pounds","1","inches","2","Mid",70.87,139,2006-01-05 00:00:00.000,,"On","Projectors & Screens","Computers"
648,"0306007","Proseware Fax Machine E100 Black","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306007","2","Black","17 x 11.7 x 6","","",17,"pounds","1","inches","2","Mid",40.28,79,2007-01-04 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
649,"0306008","Proseware Laser Fax Printer E100 Black","6.4 x 11.4 x 17.1 inches, offering high-quality and fast output",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306008","2","Black","20 x 11.9 x 15.8","","",20.8,"pounds","1","inches","2","Mid",46.39,91,2005-01-05 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
661,"0306020","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306020","2","Black","14.2 x 6.7 x 17.7","","",16.8,"pounds","1","inches","2","Mid",75.54,228,2005-01-04 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
662,"0306021","Proseware Slim-Design Fax Machine with Answering System X180 Black","22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306021","2","Black","17.2 x 5.5 x 8.1","","",8.4,"pounds","1","inches","2","Mid",78.19,236,2005-01-02 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
673,"0306032","Proseware Laser Jet Printer E100 Grey","19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306032","11","Grey","15x 15.4 x 7.1","","",17.5,"pounds","1","inches","2","Mid",40.28,79,2006-02-20 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
679,"0306038","Proseware Ink Jet Fax Machine E100 Grey","17.7 x 14.5 x 6.9 inches, Ink jet Fax machine",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306038","11","Grey","8.5 x 8.2 x 17.5","","",7.7,"pounds","1","inches","2","Mid",39.77,78,2006-03-08 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
690,"0306049","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306049","11","Grey","42.2  x 15.8  x 6","","",29,"pounds","1","inches","2","Mid",75.54,228,2005-01-04 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
692,"0306051","Proseware High-Performance Business-Class Laser Fax X200 Grey","17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306051","11","Grey","12 x 4 x 10","","",3.7,"pounds","1","inches","2","Mid",82.17,248,2006-02-03 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
694,"0306053","Proseware Photo Ink Jet Printer E290 Grey","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306053","11","Grey","16.1 x 11.5 x 1.8","","",7.7,"pounds","1","inches","2","Mid",52,102,2007-05-09 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
706,"0306065","Proseware Fax Machine E100 White","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306065","8","White","20 x 16.1 x 5.6","","",11.5,"pounds","1","inches","2","Mid",40.28,79,2007-01-04 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
707,"0306066","Proseware Laser Fax Printer E100 White","6.4 x 11.4 x 17, 1 inches, offering high-quality and fast output",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306066","8","White","11 x 15 x 2 inches","","",7,"pounds","1","inches","2","Mid",46.39,91,2005-01-05 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
719,"0306078","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306078","8","White","13.4 x 14.4 x 10.6","","",8.7,"pounds","1","inches","2","Mid",75.54,228,2005-01-04 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
720,"0306079","Proseware Slim-Design Fax Machine with Answering System X180 White","22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306079","8","White","15.7 x 10.6 x 6.9","","",9,"pounds","1","inches","2","Mid",78.19,236,2005-01-02 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
723,"0306082","Proseware Photo Ink jet Printer E290 White","6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",20,"Proseware, Inc.","Proseware","1","Economy","1","Product0306082","8","White","14.7 x 14.7 x 10.3","","",25,"pounds","1","inches","2","Mid",52,102,2007-05-09 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
739,"0306098","Proseware Slim-Design Fax Machine with Answering System X180 Green","9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306098","14","Green","17.2  x 4.5  x 14.5","","",20.5,"pounds","1","inches","2","Mid",78.19,236,2006-02-08 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
741,"0306100","Proseware Professional Quality Plain-Paper Fax and Copier X100 Green","9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier",20,"Proseware, Inc.","Proseware","3","Deluxe","1","Product0306100","14","Green","18.5  x 4.5  x 16.3","","",35,"pounds","1","inches","2","Mid",75.87,229,2009-02-08 00:00:00.000,,"On","Printers, Scanners & Fax","Computers"
944,"0401001","A. Datum Compact Digital Camera M200 Black","Digital camera, 3.7 in x 0.9 in x 2",23,"A. Datum Corporation","A. Datum","1","Economy","1","Product0401001","2","Black","18.5  x 4.5  x 16.3","","",35,"pounds","1","inches","1","High",59.32,129,,,"On","Digital Cameras","Cameras and camcorders"
1050,"0402007","A. Datum SLR Camera M136 Silver","Powerful 12.3-megapixel live-MOSLO sensor",24,"A. Datum Corporation","A. Datum","1","Economy","1","Product0402007","7","Silver","3.4 x 4.8 x 3.3","","",4.8,"pounds","1","inches","1","High",143.48,312,2006-12-31 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1054,"0402011","A. Datum SLR Camera M137 Grey","Continuous shooting up to 5 frames per second",24,"A. Datum Corporation","A. Datum","1","Economy","1","Product0402011","11","Grey","8 x 8 x 6.5","","",4.95,"pounds","1","inches","1","High",143.48,312,2006-07-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1058,"0402015","A. Datum SLR Camera M138 Silver Grey","Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz",24,"A. Datum Corporation","A. Datum","1","Economy","1","Product0402015","12","Silver Grey","6.5  x 4.5  x 4.5","","",5.3,"pounds","1","inches","1","High",143.48,312,2007-11-15 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1062,"0402019","A. Datum SLR Camera M139 Gold","Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz",24,"A. Datum Corporation","A. Datum","1","Economy","1","Product0402019","15","Gold","8 x 10 x 6","","",5.4,"pounds","1","inches","1","High",143.48,312,2008-09-30 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1070,"0402027","A. Datum SLR Camera M141 Blue","Digital camera - SLR with live view mode, 5.1 in x 2.1 in x 3.6 in, 13.2 oz",24,"A. Datum Corporation","A. Datum","1","Economy","1","Product0402027","3","Blue","4.2 x 4 x 4","","",4.6,"pounds","1","inches","1","High",143.48,312,2007-03-31 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1111,"0402068","Fabrikam SLR Camera 35"" M358 Black","8 digital-variable Program Automatic Shooting Modes.",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402068","2","Black","3.5  x 2  x 5","","",5,"pounds","1","inches","1","High",150.84,328,2005-01-03 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1112,"0402069","Fabrikam SLR Camera X147 Silver","Compact 3x zoom lens covering the most frequently used focal range",24,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0402069","7","Silver","6.5  x 4.5  x 4.5","","",6.1,"pounds","1","inches","1","High",213.7,645,2006-07-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1115,"0402072","Fabrikam SLR Camera 35"" M358 Silver","4.8 In x 2.7 in x 3.6 in. 1.1 lbs",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402072","7","Silver","3  x 5  x 2.9","","",5.2,"pounds","1","inches","1","High",150.84,328,2007-11-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1119,"0402076","Fabrikam SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402076","11","Grey","3.45 x 4.8 x 3.3","","",4.4,"pounds","1","inches","1","High",150.84,328,2007-02-28 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1120,"0402077","Fabrikam SLR Camera X148 Silver Grey","Dynamic integrated dust reduction system",24,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0402077","12","Silver Grey","3.5 x 5 x 3.3","","",4.6,"pounds","1","inches","1","High",217.68,657,2006-07-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1123,"0402080","Fabrikam SLR Camera 35"" M358 Silver Grey","5 in x 2.4 in x 3.9 in, 15.9 oz, digital camera - SLR with live view mode",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402080","12","Silver Grey","4 x 4 x 4","","",4.9,"pounds","1","inches","1","High",150.84,328,2005-11-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1130,"0402087","Fabrikam SLR Camera M149 Pink","Optical - fixed eye-level pen, LCD display",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402087","10","Pink","6.5  x 4.5  x 4.5","","",5.3,"pounds","1","inches","1","High",146.7,319,2008-02-05 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1135,"0402092","Fabrikam SLR Camera 35"" M358 Blue","Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402092","3","Blue","3.4 x 4.6 x 3.3","","",5.6,"pounds","1","inches","1","High",150.84,328,2005-05-05 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1143,"0402100","Fabrikam SLR Camera 35"" M358 Green","Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",24,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0402100","14","Green","8 x 9 x 6","","",5.6,"pounds","1","inches","1","High",150.84,328,2006-02-05 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1158,"0405015","Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405015","2","Black","2.75 x 2.8 x 4.9","","",1.5,"pounds","1","inches","3","Low",516.86,1560,2007-07-15 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1165,"0405022","Fabrikam Social Videographer 1/2'' 3mm E300 Black","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405022","2","Black","7.6 x 6.3 x 4.7","","",2.4,"pounds","1","inches","3","Low",86.67,170,2007-03-03 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1180,"0405037","Fabrikam Independent filmmaker 1'' 25mm X400 White","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405037","8","White","3 x 5.2  x 1.3","","",1.8,"pounds","1","inches","3","Low",530.11,1600,2007-07-13 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1181,"0405038","Fabrikam Independent filmmaker 1/2'' 3mm X300 White","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405038","8","White","2.75 x 2.8 x 4.9","","",1.5,"pounds","1","inches","3","Low",523.49,1580,2007-07-14 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1183,"0405040","Fabrikam Independent filmmaker 2/3'' 17mm X100 White","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405040","8","White","5  x 7.2  x 1.7","","",2.3,"pounds","1","inches","3","Low",503.61,1520,2007-07-16 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1189,"0405046","Fabrikam Social Videographer 1/2"" 3mm E300 Orange","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405046","9","Orange","2.5 x 2.8 x 4.6","","",1.8,"pounds","1","inches","3","Low",86.67,170,2007-03-03 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1191,"0405048","Fabrikam Social Videographer 2/3"" 17mm E100 Orange","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405048","9","Orange","2.8  x 5  x 1.3","","",2.3,"pounds","1","inches","3","Low",81.57,160,2007-03-05 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1207,"0405064","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405064","11","Grey","3.5  x 3  x 2","","",2.4,"pounds","1","inches","3","Low",503.61,1520,2007-07-16 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1214,"0405071","Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405071","11","Grey","5.8  x 6.3  x 1.7","","",1.7,"pounds","1","inches","3","Low",84.12,165,2007-03-04 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1215,"0405072","Fabrikam Social Videographer 2/3'' 17mm E100 Grey","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405072","11","Grey","2.75 x 2.8 x 4.9","","",2.5,"pounds","1","inches","3","Low",81.57,160,2007-03-05 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1230,"0405087","Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405087","3","Blue","4.5  x 5  x 1.7","","",2.9,"pounds","1","inches","3","Low",506.92,1530,2007-07-06 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1231,"0405088","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black","1080i/p or 720p high definition or standard definition",27,"Fabrikam, Inc.","Fabrikam","3","Deluxe","1","Product0405088","2","Black","5  x 7.2  x 1.7","","",1.8,"pounds","1","inches","3","Low",496.98,1500,2007-04-21 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1236,"0405093","Fabrikam Social Videographer 1"" 25mm E400 Blue","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405093","3","Blue","3 x 5.2  x 1.3","","",2.5,"pounds","1","inches","3","Low",95.85,188,2007-05-19 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1243,"0405100","Fabrikam Social Videographer 1'' 25mm E400 White","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405100","8","White","5.5  x 5  x 1.7","","",2.9,"pounds","1","inches","3","Low",95.85,188,2007-05-19 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1244,"0405101","Fabrikam Social Videographer 1/2'' 3mm E300 White","720p high definition or VGA",27,"Fabrikam, Inc.","Fabrikam","1","Economy","1","Product0405101","8","White","5.8  x 7.8  x 1.7","","",1.8,"pounds","1","inches","3","Low",90.75,178,2007-05-08 00:00:00.000,,"","Camcorders","Cameras and camcorders"
1408,"0503001","The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black","240×320, GSM/GPRS/EDGE 2.2''",31,"The Phone Company","The Phone Company","3","Deluxe","1","Product0503001","2","Black","3.5 x 1.5 x 5.8","","",2,"pounds","1","inches","1","High",175.27,529,2008-07-03 00:00:00.000,,"On","Touch Screen Phones","Cell phones"
1479,"0504010","The Phone Company Smart phones Unlocked International M800 Black","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go",32,"The Phone Company","The Phone Company","3","Deluxe","1","Product0504010","2","Black","4.7 x 2.9 x 0.7","","",1,"pounds","1","inches","1","High",142.56,310,2006-09-19 00:00:00.000,,"On","Smart phones & PDAs","Cell phones"
1577,"0602007","SV DVD Recorder L200 Black","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,"Southridge Video","Southridge Video","3","Deluxe","1","Product0602007","2","Black","7.5  x 6  x 1.5","","",4,"pounds","1","inches","1","High",72.56,219,2007-09-19 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1580,"0602010","SV DVD Recorder L230 Grey","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,"Southridge Video","Southridge Video","3","Deluxe","1","Product0602010","11","Grey","6.8  x 5  x 1.5","","",4,"pounds","1","inches","1","High",72.56,219,2007-09-19 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1581,"0602011","SV DVD Recorder L240 Gold","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",35,"Southridge Video","Southridge Video","3","Deluxe","1","Product0602011","15","Gold","7.1  x 6.2  x 1.2","","",4,"pounds","1","inches","1","High",72.56,219,2007-09-19 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1589,"0602019","SV DVD 38 DVD Storage Binder E25 Silver","Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Southridge Video","Southridge Video","1","Economy","1","Product0602019","7","Silver","7.5  x 6  x 1.5","","",4,"pounds","1","inches","1","High",5.09,9.99,2005-01-08 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
