Date,Year,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,Yr-Mo,HasFinalDemandData,HasGDPQuarterlyData,Recession Indicator Trough Method,HasDurableGoodsData,HasBoMData
2018-08-25 00:00:00.000,2018,8,25,20180825,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-24 00:00:00.000,2018,8,24,20180824,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-23 00:00:00.000,2018,8,23,20180823,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-22 00:00:00.000,2018,8,22,20180822,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-21 00:00:00.000,2018,8,21,20180821,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-20 00:00:00.000,2018,8,20,20180820,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-19 00:00:00.000,2018,8,19,20180819,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-18 00:00:00.000,2018,8,18,20180818,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-17 00:00:00.000,2018,8,17,20180817,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-16 00:00:00.000,2018,8,16,20180816,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-15 00:00:00.000,2018,8,15,20180815,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-14 00:00:00.000,2018,8,14,20180814,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-13 00:00:00.000,2018,8,13,20180813,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-12 00:00:00.000,2018,8,12,20180812,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-11 00:00:00.000,2018,8,11,20180811,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-10 00:00:00.000,2018,8,10,20180810,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-09 00:00:00.000,2018,8,9,20180809,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-08 00:00:00.000,2018,8,8,20180808,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-07 00:00:00.000,2018,8,7,20180807,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-06 00:00:00.000,2018,8,6,20180806,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-05 00:00:00.000,2018,8,5,20180805,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-04 00:00:00.000,2018,8,4,20180804,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-03 00:00:00.000,2018,8,3,20180803,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-02 00:00:00.000,2018,8,2,20180802,"Aug","Aug 2018",201808,True,True,0,True,False
2018-08-01 00:00:00.000,2018,8,1,20180801,"Aug","Aug 2018",201808,True,True,0,True,True
2017-08-31 00:00:00.000,2017,8,31,20170831,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-30 00:00:00.000,2017,8,30,20170830,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-29 00:00:00.000,2017,8,29,20170829,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-28 00:00:00.000,2017,8,28,20170828,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-27 00:00:00.000,2017,8,27,20170827,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-26 00:00:00.000,2017,8,26,20170826,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-25 00:00:00.000,2017,8,25,20170825,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-24 00:00:00.000,2017,8,24,20170824,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-23 00:00:00.000,2017,8,23,20170823,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-22 00:00:00.000,2017,8,22,20170822,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-21 00:00:00.000,2017,8,21,20170821,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-20 00:00:00.000,2017,8,20,20170820,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-19 00:00:00.000,2017,8,19,20170819,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-18 00:00:00.000,2017,8,18,20170818,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-17 00:00:00.000,2017,8,17,20170817,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-16 00:00:00.000,2017,8,16,20170816,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-15 00:00:00.000,2017,8,15,20170815,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-14 00:00:00.000,2017,8,14,20170814,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-13 00:00:00.000,2017,8,13,20170813,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-12 00:00:00.000,2017,8,12,20170812,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-11 00:00:00.000,2017,8,11,20170811,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-10 00:00:00.000,2017,8,10,20170810,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-09 00:00:00.000,2017,8,9,20170809,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-08 00:00:00.000,2017,8,8,20170808,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-07 00:00:00.000,2017,8,7,20170807,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-06 00:00:00.000,2017,8,6,20170806,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-05 00:00:00.000,2017,8,5,20170805,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-04 00:00:00.000,2017,8,4,20170804,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-03 00:00:00.000,2017,8,3,20170803,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-02 00:00:00.000,2017,8,2,20170802,"Aug","Aug 2017",201708,True,True,0,True,False
2017-08-01 00:00:00.000,2017,8,1,20170801,"Aug","Aug 2017",201708,True,True,0,True,True
2016-08-31 00:00:00.000,2016,8,31,20160831,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-30 00:00:00.000,2016,8,30,20160830,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-29 00:00:00.000,2016,8,29,20160829,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-28 00:00:00.000,2016,8,28,20160828,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-27 00:00:00.000,2016,8,27,20160827,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-26 00:00:00.000,2016,8,26,20160826,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-25 00:00:00.000,2016,8,25,20160825,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-24 00:00:00.000,2016,8,24,20160824,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-23 00:00:00.000,2016,8,23,20160823,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-22 00:00:00.000,2016,8,22,20160822,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-21 00:00:00.000,2016,8,21,20160821,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-20 00:00:00.000,2016,8,20,20160820,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-19 00:00:00.000,2016,8,19,20160819,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-18 00:00:00.000,2016,8,18,20160818,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-17 00:00:00.000,2016,8,17,20160817,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-16 00:00:00.000,2016,8,16,20160816,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-15 00:00:00.000,2016,8,15,20160815,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-14 00:00:00.000,2016,8,14,20160814,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-13 00:00:00.000,2016,8,13,20160813,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-12 00:00:00.000,2016,8,12,20160812,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-11 00:00:00.000,2016,8,11,20160811,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-10 00:00:00.000,2016,8,10,20160810,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-09 00:00:00.000,2016,8,9,20160809,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-08 00:00:00.000,2016,8,8,20160808,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-07 00:00:00.000,2016,8,7,20160807,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-06 00:00:00.000,2016,8,6,20160806,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-05 00:00:00.000,2016,8,5,20160805,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-04 00:00:00.000,2016,8,4,20160804,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-03 00:00:00.000,2016,8,3,20160803,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-02 00:00:00.000,2016,8,2,20160802,"Aug","Aug 2016",201608,True,True,0,True,False
2016-08-01 00:00:00.000,2016,8,1,20160801,"Aug","Aug 2016",201608,True,True,0,True,True
2015-08-31 00:00:00.000,2015,8,31,20150831,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-30 00:00:00.000,2015,8,30,20150830,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-29 00:00:00.000,2015,8,29,20150829,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-28 00:00:00.000,2015,8,28,20150828,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-27 00:00:00.000,2015,8,27,20150827,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-26 00:00:00.000,2015,8,26,20150826,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-25 00:00:00.000,2015,8,25,20150825,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-24 00:00:00.000,2015,8,24,20150824,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-23 00:00:00.000,2015,8,23,20150823,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-22 00:00:00.000,2015,8,22,20150822,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-21 00:00:00.000,2015,8,21,20150821,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-20 00:00:00.000,2015,8,20,20150820,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-19 00:00:00.000,2015,8,19,20150819,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-18 00:00:00.000,2015,8,18,20150818,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-17 00:00:00.000,2015,8,17,20150817,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-16 00:00:00.000,2015,8,16,20150816,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-15 00:00:00.000,2015,8,15,20150815,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-14 00:00:00.000,2015,8,14,20150814,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-13 00:00:00.000,2015,8,13,20150813,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-12 00:00:00.000,2015,8,12,20150812,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-11 00:00:00.000,2015,8,11,20150811,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-10 00:00:00.000,2015,8,10,20150810,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-09 00:00:00.000,2015,8,9,20150809,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-08 00:00:00.000,2015,8,8,20150808,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-07 00:00:00.000,2015,8,7,20150807,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-06 00:00:00.000,2015,8,6,20150806,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-05 00:00:00.000,2015,8,5,20150805,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-04 00:00:00.000,2015,8,4,20150804,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-03 00:00:00.000,2015,8,3,20150803,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-02 00:00:00.000,2015,8,2,20150802,"Aug","Aug 2015",201508,True,True,0,True,False
2015-08-01 00:00:00.000,2015,8,1,20150801,"Aug","Aug 2015",201508,True,True,0,True,True
2014-08-31 00:00:00.000,2014,8,31,20140831,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-30 00:00:00.000,2014,8,30,20140830,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-29 00:00:00.000,2014,8,29,20140829,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-28 00:00:00.000,2014,8,28,20140828,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-27 00:00:00.000,2014,8,27,20140827,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-26 00:00:00.000,2014,8,26,20140826,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-25 00:00:00.000,2014,8,25,20140825,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-24 00:00:00.000,2014,8,24,20140824,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-23 00:00:00.000,2014,8,23,20140823,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-22 00:00:00.000,2014,8,22,20140822,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-21 00:00:00.000,2014,8,21,20140821,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-20 00:00:00.000,2014,8,20,20140820,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-19 00:00:00.000,2014,8,19,20140819,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-18 00:00:00.000,2014,8,18,20140818,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-17 00:00:00.000,2014,8,17,20140817,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-16 00:00:00.000,2014,8,16,20140816,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-15 00:00:00.000,2014,8,15,20140815,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-14 00:00:00.000,2014,8,14,20140814,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-13 00:00:00.000,2014,8,13,20140813,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-12 00:00:00.000,2014,8,12,20140812,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-11 00:00:00.000,2014,8,11,20140811,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-10 00:00:00.000,2014,8,10,20140810,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-09 00:00:00.000,2014,8,9,20140809,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-08 00:00:00.000,2014,8,8,20140808,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-07 00:00:00.000,2014,8,7,20140807,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-06 00:00:00.000,2014,8,6,20140806,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-05 00:00:00.000,2014,8,5,20140805,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-04 00:00:00.000,2014,8,4,20140804,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-03 00:00:00.000,2014,8,3,20140803,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-02 00:00:00.000,2014,8,2,20140802,"Aug","Aug 2014",201408,True,True,0,True,False
2014-08-01 00:00:00.000,2014,8,1,20140801,"Aug","Aug 2014",201408,True,True,0,True,True
2013-08-31 00:00:00.000,2013,8,31,20130831,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-30 00:00:00.000,2013,8,30,20130830,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-29 00:00:00.000,2013,8,29,20130829,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-28 00:00:00.000,2013,8,28,20130828,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-27 00:00:00.000,2013,8,27,20130827,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-26 00:00:00.000,2013,8,26,20130826,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-25 00:00:00.000,2013,8,25,20130825,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-24 00:00:00.000,2013,8,24,20130824,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-23 00:00:00.000,2013,8,23,20130823,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-22 00:00:00.000,2013,8,22,20130822,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-21 00:00:00.000,2013,8,21,20130821,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-20 00:00:00.000,2013,8,20,20130820,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-19 00:00:00.000,2013,8,19,20130819,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-18 00:00:00.000,2013,8,18,20130818,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-17 00:00:00.000,2013,8,17,20130817,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-16 00:00:00.000,2013,8,16,20130816,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-15 00:00:00.000,2013,8,15,20130815,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-14 00:00:00.000,2013,8,14,20130814,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-13 00:00:00.000,2013,8,13,20130813,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-12 00:00:00.000,2013,8,12,20130812,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-11 00:00:00.000,2013,8,11,20130811,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-10 00:00:00.000,2013,8,10,20130810,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-09 00:00:00.000,2013,8,9,20130809,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-08 00:00:00.000,2013,8,8,20130808,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-07 00:00:00.000,2013,8,7,20130807,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-06 00:00:00.000,2013,8,6,20130806,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-05 00:00:00.000,2013,8,5,20130805,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-04 00:00:00.000,2013,8,4,20130804,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-03 00:00:00.000,2013,8,3,20130803,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-02 00:00:00.000,2013,8,2,20130802,"Aug","Aug 2013",201308,True,True,0,True,False
2013-08-01 00:00:00.000,2013,8,1,20130801,"Aug","Aug 2013",201308,True,True,0,True,True
2012-08-31 00:00:00.000,2012,8,31,20120831,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-30 00:00:00.000,2012,8,30,20120830,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-29 00:00:00.000,2012,8,29,20120829,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-28 00:00:00.000,2012,8,28,20120828,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-27 00:00:00.000,2012,8,27,20120827,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-26 00:00:00.000,2012,8,26,20120826,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-25 00:00:00.000,2012,8,25,20120825,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-24 00:00:00.000,2012,8,24,20120824,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-23 00:00:00.000,2012,8,23,20120823,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-22 00:00:00.000,2012,8,22,20120822,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-21 00:00:00.000,2012,8,21,20120821,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-20 00:00:00.000,2012,8,20,20120820,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-19 00:00:00.000,2012,8,19,20120819,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-18 00:00:00.000,2012,8,18,20120818,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-17 00:00:00.000,2012,8,17,20120817,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-16 00:00:00.000,2012,8,16,20120816,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-15 00:00:00.000,2012,8,15,20120815,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-14 00:00:00.000,2012,8,14,20120814,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-13 00:00:00.000,2012,8,13,20120813,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-12 00:00:00.000,2012,8,12,20120812,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-11 00:00:00.000,2012,8,11,20120811,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-10 00:00:00.000,2012,8,10,20120810,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-09 00:00:00.000,2012,8,9,20120809,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-08 00:00:00.000,2012,8,8,20120808,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-07 00:00:00.000,2012,8,7,20120807,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-06 00:00:00.000,2012,8,6,20120806,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-05 00:00:00.000,2012,8,5,20120805,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-04 00:00:00.000,2012,8,4,20120804,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-03 00:00:00.000,2012,8,3,20120803,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-02 00:00:00.000,2012,8,2,20120802,"Aug","Aug 2012",201208,True,True,0,True,False
2012-08-01 00:00:00.000,2012,8,1,20120801,"Aug","Aug 2012",201208,True,True,0,True,True
2011-08-31 00:00:00.000,2011,8,31,20110831,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-30 00:00:00.000,2011,8,30,20110830,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-29 00:00:00.000,2011,8,29,20110829,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-28 00:00:00.000,2011,8,28,20110828,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-27 00:00:00.000,2011,8,27,20110827,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-26 00:00:00.000,2011,8,26,20110826,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-25 00:00:00.000,2011,8,25,20110825,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-24 00:00:00.000,2011,8,24,20110824,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-23 00:00:00.000,2011,8,23,20110823,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-22 00:00:00.000,2011,8,22,20110822,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-21 00:00:00.000,2011,8,21,20110821,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-20 00:00:00.000,2011,8,20,20110820,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-19 00:00:00.000,2011,8,19,20110819,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-18 00:00:00.000,2011,8,18,20110818,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-17 00:00:00.000,2011,8,17,20110817,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-16 00:00:00.000,2011,8,16,20110816,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-15 00:00:00.000,2011,8,15,20110815,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-14 00:00:00.000,2011,8,14,20110814,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-13 00:00:00.000,2011,8,13,20110813,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-12 00:00:00.000,2011,8,12,20110812,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-11 00:00:00.000,2011,8,11,20110811,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-10 00:00:00.000,2011,8,10,20110810,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-09 00:00:00.000,2011,8,9,20110809,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-08 00:00:00.000,2011,8,8,20110808,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-07 00:00:00.000,2011,8,7,20110807,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-06 00:00:00.000,2011,8,6,20110806,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-05 00:00:00.000,2011,8,5,20110805,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-04 00:00:00.000,2011,8,4,20110804,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-03 00:00:00.000,2011,8,3,20110803,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-02 00:00:00.000,2011,8,2,20110802,"Aug","Aug 2011",201108,True,True,0,True,False
2011-08-01 00:00:00.000,2011,8,1,20110801,"Aug","Aug 2011",201108,True,True,0,True,True
2010-08-31 00:00:00.000,2010,8,31,20100831,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-30 00:00:00.000,2010,8,30,20100830,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-29 00:00:00.000,2010,8,29,20100829,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-28 00:00:00.000,2010,8,28,20100828,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-27 00:00:00.000,2010,8,27,20100827,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-26 00:00:00.000,2010,8,26,20100826,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-25 00:00:00.000,2010,8,25,20100825,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-24 00:00:00.000,2010,8,24,20100824,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-23 00:00:00.000,2010,8,23,20100823,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-22 00:00:00.000,2010,8,22,20100822,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-21 00:00:00.000,2010,8,21,20100821,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-20 00:00:00.000,2010,8,20,20100820,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-19 00:00:00.000,2010,8,19,20100819,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-18 00:00:00.000,2010,8,18,20100818,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-17 00:00:00.000,2010,8,17,20100817,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-16 00:00:00.000,2010,8,16,20100816,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-15 00:00:00.000,2010,8,15,20100815,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-14 00:00:00.000,2010,8,14,20100814,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-13 00:00:00.000,2010,8,13,20100813,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-12 00:00:00.000,2010,8,12,20100812,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-11 00:00:00.000,2010,8,11,20100811,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-10 00:00:00.000,2010,8,10,20100810,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-09 00:00:00.000,2010,8,9,20100809,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-08 00:00:00.000,2010,8,8,20100808,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-07 00:00:00.000,2010,8,7,20100807,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-06 00:00:00.000,2010,8,6,20100806,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-05 00:00:00.000,2010,8,5,20100805,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-04 00:00:00.000,2010,8,4,20100804,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-03 00:00:00.000,2010,8,3,20100803,"Aug","Aug 2010",201008,True,True,0,True,False
2010-08-02 00:00:00.000,2010,8,2,20100802,"Aug","Aug 2010",201008,True,True,0,True,False
