Date,Year,MonthNo,Month,Quarter,YearMonth,WeekdayNo,Weekday,DateID
2016-11-06 00:00:00.000,2016,11,"Nov","Q4","2016-11",7,"Sun",20161106
2016-11-07 00:00:00.000,2016,11,"Nov","Q4","2016-11",1,"Mon",20161107
2016-11-08 00:00:00.000,2016,11,"Nov","Q4","2016-11",2,"Tue",20161108
2016-11-09 00:00:00.000,2016,11,"Nov","Q4","2016-11",3,"Wed",20161109
2016-11-10 00:00:00.000,2016,11,"Nov","Q4","2016-11",4,"Thu",20161110
2016-11-11 00:00:00.000,2016,11,"Nov","Q4","2016-11",5,"Fri",20161111
2016-11-12 00:00:00.000,2016,11,"Nov","Q4","2016-11",6,"Sat",20161112
2016-11-13 00:00:00.000,2016,11,"Nov","Q4","2016-11",7,"Sun",20161113
2016-11-14 00:00:00.000,2016,11,"Nov","Q4","2016-11",1,"Mon",20161114
2016-11-15 00:00:00.000,2016,11,"Nov","Q4","2016-11",2,"Tue",20161115
2016-11-16 00:00:00.000,2016,11,"Nov","Q4","2016-11",3,"Wed",20161116
2016-11-17 00:00:00.000,2016,11,"Nov","Q4","2016-11",4,"Thu",20161117
2016-11-18 00:00:00.000,2016,11,"Nov","Q4","2016-11",5,"Fri",20161118
2016-11-19 00:00:00.000,2016,11,"Nov","Q4","2016-11",6,"Sat",20161119
2016-11-20 00:00:00.000,2016,11,"Nov","Q4","2016-11",7,"Sun",20161120
2016-11-21 00:00:00.000,2016,11,"Nov","Q4","2016-11",1,"Mon",20161121
2016-11-22 00:00:00.000,2016,11,"Nov","Q4","2016-11",2,"Tue",20161122
2016-11-23 00:00:00.000,2016,11,"Nov","Q4","2016-11",3,"Wed",20161123
2016-11-24 00:00:00.000,2016,11,"Nov","Q4","2016-11",4,"Thu",20161124
2016-11-25 00:00:00.000,2016,11,"Nov","Q4","2016-11",5,"Fri",20161125
2016-11-26 00:00:00.000,2016,11,"Nov","Q4","2016-11",6,"Sat",20161126
2016-11-27 00:00:00.000,2016,11,"Nov","Q4","2016-11",7,"Sun",20161127
2016-11-28 00:00:00.000,2016,11,"Nov","Q4","2016-11",1,"Mon",20161128
2016-11-29 00:00:00.000,2016,11,"Nov","Q4","2016-11",2,"Tue",20161129
2016-11-30 00:00:00.000,2016,11,"Nov","Q4","2016-11",3,"Wed",20161130
2016-12-01 00:00:00.000,2016,12,"Dec","Q4","2016-12",4,"Thu",20161201
2016-12-02 00:00:00.000,2016,12,"Dec","Q4","2016-12",5,"Fri",20161202
2016-12-03 00:00:00.000,2016,12,"Dec","Q4","2016-12",6,"Sat",20161203
2016-12-04 00:00:00.000,2016,12,"Dec","Q4","2016-12",7,"Sun",20161204
2016-12-05 00:00:00.000,2016,12,"Dec","Q4","2016-12",1,"Mon",20161205
2016-12-06 00:00:00.000,2016,12,"Dec","Q4","2016-12",2,"Tue",20161206
2016-12-07 00:00:00.000,2016,12,"Dec","Q4","2016-12",3,"Wed",20161207
2016-12-08 00:00:00.000,2016,12,"Dec","Q4","2016-12",4,"Thu",20161208
2016-12-09 00:00:00.000,2016,12,"Dec","Q4","2016-12",5,"Fri",20161209
2016-12-10 00:00:00.000,2016,12,"Dec","Q4","2016-12",6,"Sat",20161210
2016-12-11 00:00:00.000,2016,12,"Dec","Q4","2016-12",7,"Sun",20161211
2016-12-12 00:00:00.000,2016,12,"Dec","Q4","2016-12",1,"Mon",20161212
2016-12-13 00:00:00.000,2016,12,"Dec","Q4","2016-12",2,"Tue",20161213
2016-12-14 00:00:00.000,2016,12,"Dec","Q4","2016-12",3,"Wed",20161214
2016-12-15 00:00:00.000,2016,12,"Dec","Q4","2016-12",4,"Thu",20161215
2016-12-16 00:00:00.000,2016,12,"Dec","Q4","2016-12",5,"Fri",20161216
2016-12-17 00:00:00.000,2016,12,"Dec","Q4","2016-12",6,"Sat",20161217
2016-12-18 00:00:00.000,2016,12,"Dec","Q4","2016-12",7,"Sun",20161218
2016-12-19 00:00:00.000,2016,12,"Dec","Q4","2016-12",1,"Mon",20161219
2016-12-20 00:00:00.000,2016,12,"Dec","Q4","2016-12",2,"Tue",20161220
2016-12-21 00:00:00.000,2016,12,"Dec","Q4","2016-12",3,"Wed",20161221
2016-12-22 00:00:00.000,2016,12,"Dec","Q4","2016-12",4,"Thu",20161222
2016-12-23 00:00:00.000,2016,12,"Dec","Q4","2016-12",5,"Fri",20161223
2016-12-24 00:00:00.000,2016,12,"Dec","Q4","2016-12",6,"Sat",20161224
2016-12-25 00:00:00.000,2016,12,"Dec","Q4","2016-12",7,"Sun",20161225
2016-12-26 00:00:00.000,2016,12,"Dec","Q4","2016-12",1,"Mon",20161226
2016-12-27 00:00:00.000,2016,12,"Dec","Q4","2016-12",2,"Tue",20161227
2016-12-28 00:00:00.000,2016,12,"Dec","Q4","2016-12",3,"Wed",20161228
2016-12-29 00:00:00.000,2016,12,"Dec","Q4","2016-12",4,"Thu",20161229
2016-12-30 00:00:00.000,2016,12,"Dec","Q4","2016-12",5,"Fri",20161230
2016-12-31 00:00:00.000,2016,12,"Dec","Q4","2016-12",6,"Sat",20161231
2017-01-01 00:00:00.000,2017,1,"Jan","Q1","2017-01",7,"Sun",20170101
2017-01-02 00:00:00.000,2017,1,"Jan","Q1","2017-01",1,"Mon",20170102
2017-01-03 00:00:00.000,2017,1,"Jan","Q1","2017-01",2,"Tue",20170103
2017-01-04 00:00:00.000,2017,1,"Jan","Q1","2017-01",3,"Wed",20170104
2017-01-05 00:00:00.000,2017,1,"Jan","Q1","2017-01",4,"Thu",20170105
2017-01-06 00:00:00.000,2017,1,"Jan","Q1","2017-01",5,"Fri",20170106
2017-01-07 00:00:00.000,2017,1,"Jan","Q1","2017-01",6,"Sat",20170107
2017-01-08 00:00:00.000,2017,1,"Jan","Q1","2017-01",7,"Sun",20170108
2017-01-09 00:00:00.000,2017,1,"Jan","Q1","2017-01",1,"Mon",20170109
2017-01-10 00:00:00.000,2017,1,"Jan","Q1","2017-01",2,"Tue",20170110
2017-01-11 00:00:00.000,2017,1,"Jan","Q1","2017-01",3,"Wed",20170111
2017-01-12 00:00:00.000,2017,1,"Jan","Q1","2017-01",4,"Thu",20170112
2017-01-13 00:00:00.000,2017,1,"Jan","Q1","2017-01",5,"Fri",20170113
2017-01-14 00:00:00.000,2017,1,"Jan","Q1","2017-01",6,"Sat",20170114
2017-01-15 00:00:00.000,2017,1,"Jan","Q1","2017-01",7,"Sun",20170115
2017-01-16 00:00:00.000,2017,1,"Jan","Q1","2017-01",1,"Mon",20170116
2017-01-17 00:00:00.000,2017,1,"Jan","Q1","2017-01",2,"Tue",20170117
2017-01-18 00:00:00.000,2017,1,"Jan","Q1","2017-01",3,"Wed",20170118
2017-01-19 00:00:00.000,2017,1,"Jan","Q1","2017-01",4,"Thu",20170119
2017-01-20 00:00:00.000,2017,1,"Jan","Q1","2017-01",5,"Fri",20170120
2017-01-21 00:00:00.000,2017,1,"Jan","Q1","2017-01",6,"Sat",20170121
2017-01-22 00:00:00.000,2017,1,"Jan","Q1","2017-01",7,"Sun",20170122
2017-01-23 00:00:00.000,2017,1,"Jan","Q1","2017-01",1,"Mon",20170123
2017-01-24 00:00:00.000,2017,1,"Jan","Q1","2017-01",2,"Tue",20170124
2017-01-25 00:00:00.000,2017,1,"Jan","Q1","2017-01",3,"Wed",20170125
2017-01-26 00:00:00.000,2017,1,"Jan","Q1","2017-01",4,"Thu",20170126
2017-01-27 00:00:00.000,2017,1,"Jan","Q1","2017-01",5,"Fri",20170127
2017-01-28 00:00:00.000,2017,1,"Jan","Q1","2017-01",6,"Sat",20170128
2017-01-29 00:00:00.000,2017,1,"Jan","Q1","2017-01",7,"Sun",20170129
2017-01-30 00:00:00.000,2017,1,"Jan","Q1","2017-01",1,"Mon",20170130
2017-01-31 00:00:00.000,2017,1,"Jan","Q1","2017-01",2,"Tue",20170131
2017-02-01 00:00:00.000,2017,2,"Feb","Q1","2017-02",3,"Wed",20170201
2017-02-02 00:00:00.000,2017,2,"Feb","Q1","2017-02",4,"Thu",20170202
2017-02-03 00:00:00.000,2017,2,"Feb","Q1","2017-02",5,"Fri",20170203
2017-02-04 00:00:00.000,2017,2,"Feb","Q1","2017-02",6,"Sat",20170204
2017-02-05 00:00:00.000,2017,2,"Feb","Q1","2017-02",7,"Sun",20170205
2017-02-06 00:00:00.000,2017,2,"Feb","Q1","2017-02",1,"Mon",20170206
2017-02-07 00:00:00.000,2017,2,"Feb","Q1","2017-02",2,"Tue",20170207
2017-02-08 00:00:00.000,2017,2,"Feb","Q1","2017-02",3,"Wed",20170208
2017-02-09 00:00:00.000,2017,2,"Feb","Q1","2017-02",4,"Thu",20170209
2017-02-10 00:00:00.000,2017,2,"Feb","Q1","2017-02",5,"Fri",20170210
2017-02-11 00:00:00.000,2017,2,"Feb","Q1","2017-02",6,"Sat",20170211
2017-02-12 00:00:00.000,2017,2,"Feb","Q1","2017-02",7,"Sun",20170212
2017-02-13 00:00:00.000,2017,2,"Feb","Q1","2017-02",1,"Mon",20170213
2017-02-14 00:00:00.000,2017,2,"Feb","Q1","2017-02",2,"Tue",20170214
2017-02-15 00:00:00.000,2017,2,"Feb","Q1","2017-02",3,"Wed",20170215
2017-02-16 00:00:00.000,2017,2,"Feb","Q1","2017-02",4,"Thu",20170216
2017-02-17 00:00:00.000,2017,2,"Feb","Q1","2017-02",5,"Fri",20170217
2017-02-18 00:00:00.000,2017,2,"Feb","Q1","2017-02",6,"Sat",20170218
2017-02-19 00:00:00.000,2017,2,"Feb","Q1","2017-02",7,"Sun",20170219
2017-02-20 00:00:00.000,2017,2,"Feb","Q1","2017-02",1,"Mon",20170220
2017-02-21 00:00:00.000,2017,2,"Feb","Q1","2017-02",2,"Tue",20170221
2017-02-22 00:00:00.000,2017,2,"Feb","Q1","2017-02",3,"Wed",20170222
2017-02-23 00:00:00.000,2017,2,"Feb","Q1","2017-02",4,"Thu",20170223
2017-02-24 00:00:00.000,2017,2,"Feb","Q1","2017-02",5,"Fri",20170224
2017-02-25 00:00:00.000,2017,2,"Feb","Q1","2017-02",6,"Sat",20170225
2017-02-26 00:00:00.000,2017,2,"Feb","Q1","2017-02",7,"Sun",20170226
2017-02-27 00:00:00.000,2017,2,"Feb","Q1","2017-02",1,"Mon",20170227
2017-02-28 00:00:00.000,2017,2,"Feb","Q1","2017-02",2,"Tue",20170228
2017-03-01 00:00:00.000,2017,3,"Mar","Q1","2017-03",3,"Wed",20170301
2017-03-02 00:00:00.000,2017,3,"Mar","Q1","2017-03",4,"Thu",20170302
2017-03-03 00:00:00.000,2017,3,"Mar","Q1","2017-03",5,"Fri",20170303
2017-03-04 00:00:00.000,2017,3,"Mar","Q1","2017-03",6,"Sat",20170304
2017-03-05 00:00:00.000,2017,3,"Mar","Q1","2017-03",7,"Sun",20170305
2017-03-06 00:00:00.000,2017,3,"Mar","Q1","2017-03",1,"Mon",20170306
2017-03-07 00:00:00.000,2017,3,"Mar","Q1","2017-03",2,"Tue",20170307
2017-03-08 00:00:00.000,2017,3,"Mar","Q1","2017-03",3,"Wed",20170308
2017-03-09 00:00:00.000,2017,3,"Mar","Q1","2017-03",4,"Thu",20170309
2017-03-10 00:00:00.000,2017,3,"Mar","Q1","2017-03",5,"Fri",20170310
2017-03-11 00:00:00.000,2017,3,"Mar","Q1","2017-03",6,"Sat",20170311
2017-03-12 00:00:00.000,2017,3,"Mar","Q1","2017-03",7,"Sun",20170312
2017-03-13 00:00:00.000,2017,3,"Mar","Q1","2017-03",1,"Mon",20170313
2017-03-14 00:00:00.000,2017,3,"Mar","Q1","2017-03",2,"Tue",20170314
2017-03-15 00:00:00.000,2017,3,"Mar","Q1","2017-03",3,"Wed",20170315
2017-03-16 00:00:00.000,2017,3,"Mar","Q1","2017-03",4,"Thu",20170316
2017-03-17 00:00:00.000,2017,3,"Mar","Q1","2017-03",5,"Fri",20170317
2017-03-18 00:00:00.000,2017,3,"Mar","Q1","2017-03",6,"Sat",20170318
2017-03-19 00:00:00.000,2017,3,"Mar","Q1","2017-03",7,"Sun",20170319
2017-03-20 00:00:00.000,2017,3,"Mar","Q1","2017-03",1,"Mon",20170320
2017-03-21 00:00:00.000,2017,3,"Mar","Q1","2017-03",2,"Tue",20170321
2017-03-22 00:00:00.000,2017,3,"Mar","Q1","2017-03",3,"Wed",20170322
2017-03-23 00:00:00.000,2017,3,"Mar","Q1","2017-03",4,"Thu",20170323
2017-03-24 00:00:00.000,2017,3,"Mar","Q1","2017-03",5,"Fri",20170324
2017-03-25 00:00:00.000,2017,3,"Mar","Q1","2017-03",6,"Sat",20170325
2017-03-26 00:00:00.000,2017,3,"Mar","Q1","2017-03",7,"Sun",20170326
2017-03-27 00:00:00.000,2017,3,"Mar","Q1","2017-03",1,"Mon",20170327
2017-03-28 00:00:00.000,2017,3,"Mar","Q1","2017-03",2,"Tue",20170328
2017-03-29 00:00:00.000,2017,3,"Mar","Q1","2017-03",3,"Wed",20170329
2017-03-30 00:00:00.000,2017,3,"Mar","Q1","2017-03",4,"Thu",20170330
2017-03-31 00:00:00.000,2017,3,"Mar","Q1","2017-03",5,"Fri",20170331
2017-04-01 00:00:00.000,2017,4,"Apr","Q2","2017-04",6,"Sat",20170401
2017-04-02 00:00:00.000,2017,4,"Apr","Q2","2017-04",7,"Sun",20170402
2017-04-03 00:00:00.000,2017,4,"Apr","Q2","2017-04",1,"Mon",20170403
2017-04-04 00:00:00.000,2017,4,"Apr","Q2","2017-04",2,"Tue",20170404
2017-04-05 00:00:00.000,2017,4,"Apr","Q2","2017-04",3,"Wed",20170405
2017-04-06 00:00:00.000,2017,4,"Apr","Q2","2017-04",4,"Thu",20170406
2017-04-07 00:00:00.000,2017,4,"Apr","Q2","2017-04",5,"Fri",20170407
2017-04-08 00:00:00.000,2017,4,"Apr","Q2","2017-04",6,"Sat",20170408
2017-04-09 00:00:00.000,2017,4,"Apr","Q2","2017-04",7,"Sun",20170409
2017-04-10 00:00:00.000,2017,4,"Apr","Q2","2017-04",1,"Mon",20170410
2017-04-11 00:00:00.000,2017,4,"Apr","Q2","2017-04",2,"Tue",20170411
2017-04-12 00:00:00.000,2017,4,"Apr","Q2","2017-04",3,"Wed",20170412
2017-04-13 00:00:00.000,2017,4,"Apr","Q2","2017-04",4,"Thu",20170413
2017-04-14 00:00:00.000,2017,4,"Apr","Q2","2017-04",5,"Fri",20170414
2017-04-15 00:00:00.000,2017,4,"Apr","Q2","2017-04",6,"Sat",20170415
2017-04-16 00:00:00.000,2017,4,"Apr","Q2","2017-04",7,"Sun",20170416
2017-04-17 00:00:00.000,2017,4,"Apr","Q2","2017-04",1,"Mon",20170417
2017-04-18 00:00:00.000,2017,4,"Apr","Q2","2017-04",2,"Tue",20170418
2017-04-19 00:00:00.000,2017,4,"Apr","Q2","2017-04",3,"Wed",20170419
2017-04-20 00:00:00.000,2017,4,"Apr","Q2","2017-04",4,"Thu",20170420
2017-04-21 00:00:00.000,2017,4,"Apr","Q2","2017-04",5,"Fri",20170421
2017-04-22 00:00:00.000,2017,4,"Apr","Q2","2017-04",6,"Sat",20170422
2017-04-23 00:00:00.000,2017,4,"Apr","Q2","2017-04",7,"Sun",20170423
2017-04-24 00:00:00.000,2017,4,"Apr","Q2","2017-04",1,"Mon",20170424
2017-04-25 00:00:00.000,2017,4,"Apr","Q2","2017-04",2,"Tue",20170425
2017-04-26 00:00:00.000,2017,4,"Apr","Q2","2017-04",3,"Wed",20170426
2017-04-27 00:00:00.000,2017,4,"Apr","Q2","2017-04",4,"Thu",20170427
2017-04-28 00:00:00.000,2017,4,"Apr","Q2","2017-04",5,"Fri",20170428
2017-04-29 00:00:00.000,2017,4,"Apr","Q2","2017-04",6,"Sat",20170429
2017-04-30 00:00:00.000,2017,4,"Apr","Q2","2017-04",7,"Sun",20170430
2017-05-01 00:00:00.000,2017,5,"May","Q2","2017-05",1,"Mon",20170501
2017-05-02 00:00:00.000,2017,5,"May","Q2","2017-05",2,"Tue",20170502
2017-05-03 00:00:00.000,2017,5,"May","Q2","2017-05",3,"Wed",20170503
2017-05-04 00:00:00.000,2017,5,"May","Q2","2017-05",4,"Thu",20170504
2017-05-05 00:00:00.000,2017,5,"May","Q2","2017-05",5,"Fri",20170505
2017-05-06 00:00:00.000,2017,5,"May","Q2","2017-05",6,"Sat",20170506
2017-05-07 00:00:00.000,2017,5,"May","Q2","2017-05",7,"Sun",20170507
2017-05-08 00:00:00.000,2017,5,"May","Q2","2017-05",1,"Mon",20170508
2017-05-09 00:00:00.000,2017,5,"May","Q2","2017-05",2,"Tue",20170509
2017-05-10 00:00:00.000,2017,5,"May","Q2","2017-05",3,"Wed",20170510
2017-05-11 00:00:00.000,2017,5,"May","Q2","2017-05",4,"Thu",20170511
2017-05-12 00:00:00.000,2017,5,"May","Q2","2017-05",5,"Fri",20170512
2017-05-13 00:00:00.000,2017,5,"May","Q2","2017-05",6,"Sat",20170513
2017-05-14 00:00:00.000,2017,5,"May","Q2","2017-05",7,"Sun",20170514
2017-05-15 00:00:00.000,2017,5,"May","Q2","2017-05",1,"Mon",20170515
2017-05-16 00:00:00.000,2017,5,"May","Q2","2017-05",2,"Tue",20170516
2017-05-17 00:00:00.000,2017,5,"May","Q2","2017-05",3,"Wed",20170517
2017-05-18 00:00:00.000,2017,5,"May","Q2","2017-05",4,"Thu",20170518
2017-05-19 00:00:00.000,2017,5,"May","Q2","2017-05",5,"Fri",20170519
2017-05-20 00:00:00.000,2017,5,"May","Q2","2017-05",6,"Sat",20170520
2017-05-21 00:00:00.000,2017,5,"May","Q2","2017-05",7,"Sun",20170521
2017-05-22 00:00:00.000,2017,5,"May","Q2","2017-05",1,"Mon",20170522
2017-05-23 00:00:00.000,2017,5,"May","Q2","2017-05",2,"Tue",20170523
2017-05-24 00:00:00.000,2017,5,"May","Q2","2017-05",3,"Wed",20170524
2017-05-25 00:00:00.000,2017,5,"May","Q2","2017-05",4,"Thu",20170525
2017-05-26 00:00:00.000,2017,5,"May","Q2","2017-05",5,"Fri",20170526
2017-05-27 00:00:00.000,2017,5,"May","Q2","2017-05",6,"Sat",20170527
2017-05-28 00:00:00.000,2017,5,"May","Q2","2017-05",7,"Sun",20170528
2017-05-29 00:00:00.000,2017,5,"May","Q2","2017-05",1,"Mon",20170529
2017-05-30 00:00:00.000,2017,5,"May","Q2","2017-05",2,"Tue",20170530
2017-05-31 00:00:00.000,2017,5,"May","Q2","2017-05",3,"Wed",20170531
2017-06-01 00:00:00.000,2017,6,"Jun","Q2","2017-06",4,"Thu",20170601
2017-06-02 00:00:00.000,2017,6,"Jun","Q2","2017-06",5,"Fri",20170602
2017-06-03 00:00:00.000,2017,6,"Jun","Q2","2017-06",6,"Sat",20170603
2017-06-04 00:00:00.000,2017,6,"Jun","Q2","2017-06",7,"Sun",20170604
2017-06-05 00:00:00.000,2017,6,"Jun","Q2","2017-06",1,"Mon",20170605
2017-06-06 00:00:00.000,2017,6,"Jun","Q2","2017-06",2,"Tue",20170606
2017-06-07 00:00:00.000,2017,6,"Jun","Q2","2017-06",3,"Wed",20170607
2017-06-08 00:00:00.000,2017,6,"Jun","Q2","2017-06",4,"Thu",20170608
2017-06-09 00:00:00.000,2017,6,"Jun","Q2","2017-06",5,"Fri",20170609
2017-06-10 00:00:00.000,2017,6,"Jun","Q2","2017-06",6,"Sat",20170610
2017-06-11 00:00:00.000,2017,6,"Jun","Q2","2017-06",7,"Sun",20170611
2017-06-12 00:00:00.000,2017,6,"Jun","Q2","2017-06",1,"Mon",20170612
2017-06-13 00:00:00.000,2017,6,"Jun","Q2","2017-06",2,"Tue",20170613
2017-06-14 00:00:00.000,2017,6,"Jun","Q2","2017-06",3,"Wed",20170614
2017-06-15 00:00:00.000,2017,6,"Jun","Q2","2017-06",4,"Thu",20170615
2017-06-16 00:00:00.000,2017,6,"Jun","Q2","2017-06",5,"Fri",20170616
2017-06-17 00:00:00.000,2017,6,"Jun","Q2","2017-06",6,"Sat",20170617
2017-06-18 00:00:00.000,2017,6,"Jun","Q2","2017-06",7,"Sun",20170618
2017-06-19 00:00:00.000,2017,6,"Jun","Q2","2017-06",1,"Mon",20170619
2017-06-20 00:00:00.000,2017,6,"Jun","Q2","2017-06",2,"Tue",20170620
2017-06-21 00:00:00.000,2017,6,"Jun","Q2","2017-06",3,"Wed",20170621
2017-06-22 00:00:00.000,2017,6,"Jun","Q2","2017-06",4,"Thu",20170622
2017-06-23 00:00:00.000,2017,6,"Jun","Q2","2017-06",5,"Fri",20170623
2017-06-24 00:00:00.000,2017,6,"Jun","Q2","2017-06",6,"Sat",20170624
2017-06-25 00:00:00.000,2017,6,"Jun","Q2","2017-06",7,"Sun",20170625
2017-06-26 00:00:00.000,2017,6,"Jun","Q2","2017-06",1,"Mon",20170626
2017-06-27 00:00:00.000,2017,6,"Jun","Q2","2017-06",2,"Tue",20170627
2017-06-28 00:00:00.000,2017,6,"Jun","Q2","2017-06",3,"Wed",20170628
2017-06-29 00:00:00.000,2017,6,"Jun","Q2","2017-06",4,"Thu",20170629
2017-06-30 00:00:00.000,2017,6,"Jun","Q2","2017-06",5,"Fri",20170630
2017-07-01 00:00:00.000,2017,7,"Jul","Q3","2017-07",6,"Sat",20170701
2017-07-02 00:00:00.000,2017,7,"Jul","Q3","2017-07",7,"Sun",20170702
2017-07-03 00:00:00.000,2017,7,"Jul","Q3","2017-07",1,"Mon",20170703
2017-07-04 00:00:00.000,2017,7,"Jul","Q3","2017-07",2,"Tue",20170704
2017-07-05 00:00:00.000,2017,7,"Jul","Q3","2017-07",3,"Wed",20170705
2017-07-06 00:00:00.000,2017,7,"Jul","Q3","2017-07",4,"Thu",20170706
2017-07-07 00:00:00.000,2017,7,"Jul","Q3","2017-07",5,"Fri",20170707
2017-07-08 00:00:00.000,2017,7,"Jul","Q3","2017-07",6,"Sat",20170708
2017-07-09 00:00:00.000,2017,7,"Jul","Q3","2017-07",7,"Sun",20170709
2017-07-10 00:00:00.000,2017,7,"Jul","Q3","2017-07",1,"Mon",20170710
2017-07-11 00:00:00.000,2017,7,"Jul","Q3","2017-07",2,"Tue",20170711
2017-07-12 00:00:00.000,2017,7,"Jul","Q3","2017-07",3,"Wed",20170712
2017-07-13 00:00:00.000,2017,7,"Jul","Q3","2017-07",4,"Thu",20170713
2017-07-14 00:00:00.000,2017,7,"Jul","Q3","2017-07",5,"Fri",20170714
2017-07-15 00:00:00.000,2017,7,"Jul","Q3","2017-07",6,"Sat",20170715
2017-07-16 00:00:00.000,2017,7,"Jul","Q3","2017-07",7,"Sun",20170716
2017-07-17 00:00:00.000,2017,7,"Jul","Q3","2017-07",1,"Mon",20170717
2017-07-18 00:00:00.000,2017,7,"Jul","Q3","2017-07",2,"Tue",20170718
2017-07-19 00:00:00.000,2017,7,"Jul","Q3","2017-07",3,"Wed",20170719
2017-07-20 00:00:00.000,2017,7,"Jul","Q3","2017-07",4,"Thu",20170720
2017-07-21 00:00:00.000,2017,7,"Jul","Q3","2017-07",5,"Fri",20170721
2017-07-22 00:00:00.000,2017,7,"Jul","Q3","2017-07",6,"Sat",20170722
2017-07-23 00:00:00.000,2017,7,"Jul","Q3","2017-07",7,"Sun",20170723
2017-07-24 00:00:00.000,2017,7,"Jul","Q3","2017-07",1,"Mon",20170724
2017-07-25 00:00:00.000,2017,7,"Jul","Q3","2017-07",2,"Tue",20170725
2017-07-26 00:00:00.000,2017,7,"Jul","Q3","2017-07",3,"Wed",20170726
2017-07-27 00:00:00.000,2017,7,"Jul","Q3","2017-07",4,"Thu",20170727
2017-07-28 00:00:00.000,2017,7,"Jul","Q3","2017-07",5,"Fri",20170728
2017-07-29 00:00:00.000,2017,7,"Jul","Q3","2017-07",6,"Sat",20170729
2017-07-30 00:00:00.000,2017,7,"Jul","Q3","2017-07",7,"Sun",20170730
2017-07-31 00:00:00.000,2017,7,"Jul","Q3","2017-07",1,"Mon",20170731
2017-08-01 00:00:00.000,2017,8,"Aug","Q3","2017-08",2,"Tue",20170801
2017-08-02 00:00:00.000,2017,8,"Aug","Q3","2017-08",3,"Wed",20170802
2017-08-03 00:00:00.000,2017,8,"Aug","Q3","2017-08",4,"Thu",20170803
2017-08-04 00:00:00.000,2017,8,"Aug","Q3","2017-08",5,"Fri",20170804
2017-08-05 00:00:00.000,2017,8,"Aug","Q3","2017-08",6,"Sat",20170805
2017-08-06 00:00:00.000,2017,8,"Aug","Q3","2017-08",7,"Sun",20170806
2017-08-07 00:00:00.000,2017,8,"Aug","Q3","2017-08",1,"Mon",20170807
2017-08-08 00:00:00.000,2017,8,"Aug","Q3","2017-08",2,"Tue",20170808
2017-08-09 00:00:00.000,2017,8,"Aug","Q3","2017-08",3,"Wed",20170809
2017-08-10 00:00:00.000,2017,8,"Aug","Q3","2017-08",4,"Thu",20170810
2017-08-11 00:00:00.000,2017,8,"Aug","Q3","2017-08",5,"Fri",20170811
2017-08-12 00:00:00.000,2017,8,"Aug","Q3","2017-08",6,"Sat",20170812
2017-08-13 00:00:00.000,2017,8,"Aug","Q3","2017-08",7,"Sun",20170813
2017-08-14 00:00:00.000,2017,8,"Aug","Q3","2017-08",1,"Mon",20170814
2017-08-15 00:00:00.000,2017,8,"Aug","Q3","2017-08",2,"Tue",20170815
2017-08-16 00:00:00.000,2017,8,"Aug","Q3","2017-08",3,"Wed",20170816
2017-08-17 00:00:00.000,2017,8,"Aug","Q3","2017-08",4,"Thu",20170817
2017-08-18 00:00:00.000,2017,8,"Aug","Q3","2017-08",5,"Fri",20170818
2017-08-19 00:00:00.000,2017,8,"Aug","Q3","2017-08",6,"Sat",20170819
2017-08-20 00:00:00.000,2017,8,"Aug","Q3","2017-08",7,"Sun",20170820
2017-08-21 00:00:00.000,2017,8,"Aug","Q3","2017-08",1,"Mon",20170821
2017-08-22 00:00:00.000,2017,8,"Aug","Q3","2017-08",2,"Tue",20170822
2017-08-23 00:00:00.000,2017,8,"Aug","Q3","2017-08",3,"Wed",20170823
2017-08-24 00:00:00.000,2017,8,"Aug","Q3","2017-08",4,"Thu",20170824
2017-08-25 00:00:00.000,2017,8,"Aug","Q3","2017-08",5,"Fri",20170825
2017-08-26 00:00:00.000,2017,8,"Aug","Q3","2017-08",6,"Sat",20170826
2017-08-27 00:00:00.000,2017,8,"Aug","Q3","2017-08",7,"Sun",20170827
2017-08-28 00:00:00.000,2017,8,"Aug","Q3","2017-08",1,"Mon",20170828
2017-08-29 00:00:00.000,2017,8,"Aug","Q3","2017-08",2,"Tue",20170829
2017-08-30 00:00:00.000,2017,8,"Aug","Q3","2017-08",3,"Wed",20170830
2017-08-31 00:00:00.000,2017,8,"Aug","Q3","2017-08",4,"Thu",20170831
2017-09-01 00:00:00.000,2017,9,"Sep","Q3","2017-09",5,"Fri",20170901
2017-09-02 00:00:00.000,2017,9,"Sep","Q3","2017-09",6,"Sat",20170902
2017-09-03 00:00:00.000,2017,9,"Sep","Q3","2017-09",7,"Sun",20170903
2017-09-04 00:00:00.000,2017,9,"Sep","Q3","2017-09",1,"Mon",20170904
2017-09-05 00:00:00.000,2017,9,"Sep","Q3","2017-09",2,"Tue",20170905
2017-09-06 00:00:00.000,2017,9,"Sep","Q3","2017-09",3,"Wed",20170906
2017-09-07 00:00:00.000,2017,9,"Sep","Q3","2017-09",4,"Thu",20170907
2017-09-08 00:00:00.000,2017,9,"Sep","Q3","2017-09",5,"Fri",20170908
2017-09-09 00:00:00.000,2017,9,"Sep","Q3","2017-09",6,"Sat",20170909
2017-09-10 00:00:00.000,2017,9,"Sep","Q3","2017-09",7,"Sun",20170910
2017-09-11 00:00:00.000,2017,9,"Sep","Q3","2017-09",1,"Mon",20170911
2017-09-12 00:00:00.000,2017,9,"Sep","Q3","2017-09",2,"Tue",20170912
